wavelength,flux,ivar
8956.9891,1.0583,46501.986
8957.1159,1.0422,45855.1027
8957.2427,1.0332,45460.865
8957.3695,1.0472,46062.8312
8957.4963,1.0441,45964.0775
8957.6231,1.0264,45247.0273
8957.7499,1.0095,44554.7157
8957.8767,0.9915,43788.3541
8958.0035,0.9786,43273.9596
8958.1303,0.9518,42108.422
8958.2571,0.8766,38691.1744
8958.3839,0.7478,32766.2389
8958.5107,0.6941,30076.631
8958.6374,0.7135,30913.6111
8958.7642,0.5809,25083.6779
8958.891,0.3963,16983.0498
8959.0178,0.3747,16161.1724
8959.1446,0.5793,25516.9137
8959.2714,0.8022,35678.728
8959.3982,0.8932,39829.4374
8959.525,0.9145,40797.8121
8959.6518,0.932,41668.2455
8959.7786,0.9352,41832.6045
8959.9054,0.9176,40980.4709
8960.0322,0.8929,39946.3618
8960.159,0.828,37005.9279
8960.2858,0.7769,34691.4005
8960.4126,0.8223,36803.2209
8960.5394,0.8797,39420.0247
8960.6662,0.8944,40189.9537
8960.793,0.8984,40369.4862
8960.9198,0.9044,40625.2438
8961.0466,0.9031,40537.2908
8961.1734,0.8978,40288.3958
8961.3002,0.8962,40273.7988
8961.427,0.8436,37925.2171
8961.5538,0.7241,32482.871
8961.6806,0.6962,31239.124
8961.8074,0.7848,35372.8146
8961.9342,0.7927,35780.3008
8962.061,0.6711,30146.321
8962.1878,0.6194,27745.6539
8962.3146,0.7736,34911.954
8962.4414,0.9204,41731.1588
8962.5682,0.9721,44089.9341
8962.695,0.989,44845.7481
8962.8218,1.0121,45950.7763
8962.9486,1.0327,46940.334
8963.0754,1.0527,47983.7249
8963.2022,1.0563,48168.5398
8963.329,1.0496,47819.3241
8963.4558,1.0565,48179.0319
8963.5826,1.0266,46871.5394
8963.7094,0.9315,42488.0004
8963.8362,0.8946,40776.5466
8963.963,0.9643,44032.7598
8964.0898,1.0188,46551.5607
8964.2166,1.0412,47619.2665
8964.3434,1.0597,48430.9087
8964.4702,1.0652,48749.9909
8964.597,1.0638,48732.8558
8964.7238,1.0629,48640.8838
8964.8506,1.065,48707.953
8964.9774,1.075,49205.4016
8965.1042,1.0873,49830.8582
8965.231,1.0875,49795.0306
8965.3577,1.0888,49873.5448
8965.4845,1.0921,50131.3439
8965.6113,1.0863,49891.6676
8965.7381,1.0848,49858.4984
8965.8649,1.0855,49857.1697
8965.9917,1.0886,49995.1797
8966.1185,1.0945,50368.4935
8966.2453,1.0877,49997.4897
8966.3721,1.0942,50366.3397
8966.4989,1.1083,51042.329
8966.6257,1.1029,50750.4428
8966.7525,1.0977,50453.2547
8966.8793,1.0872,49921.7779
8967.0061,1.0715,49317.1358
8967.1329,1.0537,48549.9112
8967.2597,1.0394,47925.8532
8967.3865,1.0193,46997.8724
8967.5133,0.9541,43956.2581
8967.6401,0.7791,35776.756
8967.7669,0.4709,21295.7734
8967.8937,0.2659,11688.3983
8968.0205,0.3603,16088.7624
8968.1473,0.6334,28892.0407
8968.2741,0.8827,40448.1549
8968.4009,0.9727,44299.0127
8968.5277,1.0006,45629.7311
8968.6545,0.9783,44912.8711
8968.7813,0.9751,44944.7129
8968.9081,1.0311,47626.2053
8969.0349,1.0754,49677.7802
8969.1617,1.089,50360.9803
8969.2885,1.0901,50388.2347
8969.4153,1.0913,50385.1306
8969.5421,1.0993,50612.5928
8969.6689,1.0967,50376.7548
8969.7957,1.0806,49711.3728
8969.9225,1.0598,48898.0278
8970.0493,1.0471,48371.0622
8970.1761,1.0526,48635.2768
8970.3029,1.0622,49156.0639
8970.4297,1.0745,49698.9345
8970.5565,1.0821,50046.2639
8970.6833,1.0864,50260.8092
8970.8101,1.0926,50554.6281
8970.9369,1.0834,50128.4202
8971.0637,1.0833,50150.7895
8971.1905,1.0913,50447.7332
8971.3173,1.0788,49934.8736
8971.4441,1.0645,49189.3306
8971.5709,1.0418,48119.0154
8971.6977,1.0165,46938.9213
8971.8245,0.9965,46014.9983
8971.9512,0.9916,45802.4275
8972.078,0.9969,45993.5334
8972.2048,1.0057,46437.7147
8972.3316,1.0312,47637.5118
8972.4584,1.0481,48456.384
8972.5852,1.0517,48614.7704
8972.712,1.0656,49178.1048
8972.8388,1.0824,49947.3573
8972.9656,1.0852,49881.8773
8973.0924,1.0814,49382.1114
8973.2192,1.0804,49390.94
8973.346,1.0782,49682.4917
8973.4728,1.0656,49193.8086
8973.5996,1.0325,47720.4088
8973.7264,0.8921,41154.347
8973.8532,0.6065,27669.2144
8973.98,0.4459,20132.2648
8974.1068,0.6396,29215.5922
8974.2336,0.9072,41808.3104
8974.3604,0.9887,45659.553
8974.4872,0.9347,43127.9818
8974.614,0.7947,36552.5944
8974.7408,0.61,27811.1752
8974.8676,0.3854,17268.946
8974.9944,0.2755,12089.2812
8975.1212,0.5007,22640.2333
8975.248,0.7988,36555.3764
8975.3748,0.8624,39185.0041
8975.5016,0.84,35910.9558
8975.6284,0.9216,34534.7316
8975.7552,1.0294,37207.7763
8975.882,1.0798,43585.887
8976.0088,1.0869,48700.7872
8976.1356,1.0415,47826.9271
8976.2624,0.8885,40703.6196
8976.3892,0.6811,31066.2291
8976.516,0.7006,32056.232
8976.6428,0.8883,40905.6277
8976.7696,0.9446,43516.9035
8976.8964,0.9348,43051.6347
8977.0232,0.9904,45671.0263
8977.15,1.0479,48381.2017
8977.2768,1.0658,49195.1183
8977.4036,1.0586,48855.0855
8977.5304,1.0261,47322.1359
8977.6572,0.9847,45384.502
8977.784,0.9491,43727.0462
8977.9108,0.8673,39878.4577
8978.0376,0.6324,28816.7952
8978.1644,0.3862,17262.3884
8978.2912,0.4809,21718.2709
8978.418,0.7725,35380.948
8978.5448,0.8994,41357.8641
8978.6715,0.8744,40190.1997
8978.7983,0.7329,33497.8094
8978.9251,0.4648,20908.141
8979.0519,0.255,11087.1
8979.1787,0.2982,13090.8461
8979.3055,0.4121,18368.3688
8979.4323,0.5229,23394.9862
8979.5591,0.7459,33566.7167
8979.6859,0.9015,40702.9621
8979.8127,0.94,42483.4426
8979.9395,0.9507,43068.53
8980.0663,0.9498,43330.4608
8980.1931,0.9379,42964.8853
8980.3199,0.8941,40914.7052
8980.4467,0.9051,41394.3824
8980.5735,0.9806,44984.4822
8980.7003,1.035,47572.2323
8980.8271,1.0622,48860.7086
8980.9539,1.0911,50185.8732
8981.0807,1.1163,51312.8834
8981.2075,1.1299,51959.0941
8981.3343,1.1478,52812.3802
8981.4611,1.1445,52637.4155
8981.5879,1.1412,52467.5604
8981.7147,1.1389,52339.4191
8981.8415,1.1242,51629.4098
8981.9683,1.111,51060.8464
8982.0951,1.0991,50535.7013
8982.2219,1.0912,50125.0005
8982.3487,1.0794,49525.4481
8982.4755,1.0561,48429.8996
8982.6023,1.0298,47226.9826
8982.7291,1.0159,46565.5049
8982.8559,1.0039,45996.9816
8982.9827,1.0024,45852.4066
8983.1095,1.003,45877.905
8983.2363,0.9965,45599.1433
8983.3631,0.9887,45207.7621
8983.4899,1.002,45905.0125
8983.6167,0.9997,45805.9355
8983.7435,0.989,45309.5495
8983.8703,0.9778,44812.5153
8983.9971,0.9754,44654.3933
8984.1239,0.9771,44720.0367
8984.2507,0.9844,45025.5973
8984.3775,0.9855,45105.7794
8984.5043,0.9845,45083.2876
8984.6311,0.9902,45368.5305
8984.7579,0.99,45384.549
8984.8847,0.9955,45601.7461
8985.0115,1.0068,46067.2801
8985.1383,1.0155,46426.4185
8985.2651,1.0353,47427.056
8985.3918,1.0636,48735.1512
8985.5186,1.0823,49624.0835
8985.6454,1.0832,49749.325
8985.7722,1.0798,49475.2923
8985.899,1.0929,50092.3873
8986.0258,1.1113,50994.6067
8986.1526,1.121,51527.644
8986.2794,1.1107,51013.9118
8986.4062,1.1238,51717.5787
8986.533,1.145,52619.7439
8986.6598,1.1396,52388.0661
8986.7866,1.131,52019.1388
8986.9134,1.1085,50984.6508
8987.0402,1.0784,49545.2323
8987.167,1.0302,47340.731
8987.2938,0.8961,41069.0333
8987.4206,0.6441,29244.5709
8987.5474,0.3305,14609.8669
8987.6742,0.2357,10144.6207
8987.801,0.4605,20608.8264
8987.9278,0.614,27720.1336
8988.0546,0.5938,26698.8192
8988.1814,0.6793,29782.5637
8988.3082,0.8426,32955.4124
8988.435,0.9284,31740.5164
8988.5618,0.9423,34022.3297
8988.6886,0.9587,38971.5475
8988.8154,0.969,36407.6953
8988.9422,0.9446,31686.5849
8989.069,0.9735,37626.115
8989.1958,0.9777,43251.4535
8989.3226,0.9754,44442.8746
8989.4494,0.976,44627.7566
8989.5762,0.98,44932.7143
8989.703,0.9937,45659.9654
8989.8298,0.9861,45314.1422
8989.9566,0.9767,44888.12
8990.0834,0.973,44750.7659
8990.2102,0.9644,44357.2168
8990.337,0.9531,43810.1563
8990.4638,0.9425,43353.3767
8990.5906,0.9096,41877.5977
8990.7174,0.8036,36909.6971
8990.8442,0.5791,26336.3601
8990.971,0.4288,19251.9343
8991.0978,0.4356,19605.8858
8991.2246,0.4385,19748.8894
8991.3514,0.5525,25105.2807
8991.4782,0.7736,35593.3831
8991.605,0.9071,41854.0805
8991.7318,0.9524,43938.8998
8991.8586,0.9724,44917.8542
8991.9853,0.9744,44993.1476
8992.1121,0.982,45383.2066
8992.2389,0.9865,45605.4595
8992.3657,0.9859,45571.5947
8992.4925,0.9944,46002.5718
8992.6193,0.9866,45600.4394
8992.7461,0.9785,45266.7207
8992.8729,0.9657,44701.7102
8992.9997,0.957,44327.564
8993.1265,0.9532,44164.3668
8993.2533,0.9558,44282.9362
8993.3801,0.9887,45846.0721
8993.5069,1.0135,47041.6322
8993.6337,0.9991,46403.4288
8993.7605,0.9736,45239.0382
8993.8873,0.946,43968.2313
8994.0141,0.8807,40874.4518
8994.1409,0.8098,37502.2658
8994.2677,0.7783,36005.314
8994.3945,0.7354,33979.9496
8994.5213,0.7342,33969.3603
8994.6481,0.758,35109.058
8994.7749,0.6412,29589.6067
8994.9017,0.5583,25682.5005
8995.0285,0.6673,30848.9368
8995.1553,0.7729,35880.0013
8995.2821,0.835,38842.8381
8995.4089,0.9082,42416.594
8995.5357,0.9468,44236.7423
8995.6625,0.9571,44754.2738
8995.7893,0.9594,44900.0853
8995.9161,0.9678,45302.9211
8996.0429,0.9667,45300.076
8996.1697,0.9144,42770.7877
8996.2965,0.8368,39115.8417
8996.4233,0.8098,37845.2016
8996.5501,0.8811,41251.974
8996.6769,0.9425,44152.5227
8996.8037,0.9559,44830.0366
8996.9305,0.958,44957.416
8997.0573,0.9615,45149.2218
8997.1841,0.9569,44964.9942
8997.3109,0.9523,44746.7437
8997.4377,0.9543,44917.4214
8997.5645,0.9556,44979.6056
8997.6913,0.961,45231.0801
8997.8181,0.9619,45304.7389
8997.9449,0.9668,45591.9018
8998.0717,0.9725,45910.6886
8998.1985,0.9671,45620.2357
8998.3253,0.9622,45428.3426
8998.4521,0.9636,45556.308
8998.5789,0.9617,45471.6062
8998.7056,0.9293,43927.6712
8998.8324,0.8692,41070.3214
8998.9592,0.7182,33789.7112
8999.086,0.463,21495.9923
8999.2128,0.321,14615.8516
8999.3396,0.4888,22766.2744
8999.4664,0.7586,35819.3947
8999.5932,0.8809,41719.2469
8999.72,0.9251,43886.3246
8999.8468,0.9505,45075.9474
8999.9736,0.9481,45013.3667
9000.1004,0.9543,45306.7573
9000.2272,0.9596,45612.3969
9000.354,0.9596,45644.5271
9000.4808,0.9647,45905.967
9000.6076,0.97,46198.0527
9000.7344,0.9592,45721.988
9000.8612,0.9517,45419.75
9000.988,0.9755,46577.0312
9001.1148,1.0037,47991.3111
9001.2416,1.015,48537.72
9001.3684,1.0108,48295.3488
9001.4952,0.9982,47729.2662
9001.622,0.992,47501.9926
9001.7488,0.9979,47808.8169
9001.8756,0.9948,47647.6121
9002.0024,0.9926,47604.4087
9002.1292,1.0052,48256.5627
9002.256,1.0235,49163.5355
9002.3828,1.0356,49808.8507
9002.5096,1.0364,49860.7255
9002.6364,1.041,50095.3472
9002.7632,1.0474,50444.1123
9002.89,1.0535,50790.3082
9003.0168,1.0533,50827.9132
9003.1436,1.0408,50212.4336
9003.2704,1.0113,48786.3544
9003.3972,0.9854,47530.9303
9003.524,0.9417,45393.0406
9003.6508,0.8298,39964.5603
9003.7776,0.558,26569.5899
9003.9044,0.254,11674.0002
9004.0312,0.1217,5190.2186
9004.158,0.1879,8428.9162
9004.2848,0.472,22396.7132
9004.4116,0.824,39820.6689
9004.5384,0.9843,47752.6654
9004.6652,1.0584,51401.7074
9004.792,1.1075,53874.6951
9004.9188,1.1281,54917.4925
9005.0456,1.1331,55204.3173
9005.1724,1.1137,54278.4374
9005.2992,1.0591,51589.522
9005.4259,1.0168,49484.7196
9005.5527,1.0668,51989.6613
9005.6795,1.1226,54757.2529
9005.8063,1.1337,55326.238
9005.9331,1.1259,54937.4979
9006.0599,1.124,54902.7667
9006.1867,1.1268,55082.397
9006.3135,1.1404,55814.2542
9006.4403,1.1432,55974.6137
9006.5671,1.1271,55204.49
9006.6939,1.1222,54995.4273
9006.8207,1.1183,54775.5548
9006.9475,1.1061,54263.6881
9007.0743,1.0919,53562.3062
9007.2011,1.08,52971.8282
9007.3279,1.0831,53197.0432
9007.4547,1.078,52922.3704
9007.5815,1.0674,52381.9062
9007.7083,1.0863,53381.5115
9007.8351,1.092,53713.2406
9007.9619,1.0724,52707.8933
9008.0887,1.0397,50995.2169
9008.2155,1.0224,49966.7201
9008.3423,1.0175,49758.7053
9008.4691,1.0076,49260.8354
9008.5959,0.9903,48394.3375
9008.7227,0.982,48134.1272
9008.8495,0.9797,48215.3744
9008.9763,0.973,47927.0749
9009.1031,0.9584,47182.5727
9009.2299,0.9581,47199.2999
9009.3567,0.9548,47123.8226
9009.4835,0.9061,44679.6533
9009.6103,0.8305,40859.819
9009.7371,0.6592,32300.825
9009.8639,0.3885,18695.697
9009.9907,0.2854,13470.6015
9010.1175,0.5002,24357.784
9010.2443,0.7574,37310.3956
9010.3711,0.8595,42475.1621
9010.4979,0.8918,44085.4483
9010.6247,0.9122,45106.7386
9010.7515,0.9278,45904.6837
9010.8783,0.943,46722.6726
9011.0051,0.9597,47583.2211
9011.1319,0.9771,48485.2606
9011.2587,0.9887,49053.6633
9011.3855,1.012,50249.9261
9011.5123,1.0302,51249.8227
9011.6391,1.0355,51518.7299
9011.7659,1.0309,51322.3632
9011.8927,1.024,51028.0315
9012.0194,1.0239,51021.4382
9012.1462,1.0371,51729.2561
9012.273,1.0426,52063.4536
9012.3998,1.0186,50809.8762
9012.5266,0.9852,49110.7067
9012.6534,0.9636,48032.9199
9012.7802,0.9462,47178.0731
9012.907,0.8444,41975.2139
9013.0338,0.5937,29256.1192
9013.1606,0.3046,14610.8658
9013.2874,0.2707,12863.7811
9013.4142,0.5708,28192.7947
9013.541,0.8738,43634.7496
9013.6678,1.016,50884.719
9013.7946,1.0668,53476.0974
9013.9214,1.0865,54480.5757
9014.0482,1.1074,55551.4727
9014.175,1.1117,55801.5071
9014.3018,1.1034,55399.0463
9014.4286,1.0871,54614.4229
9014.5554,1.0698,53683.5032
9014.6822,1.054,52832.3951
9014.809,1.0457,52366.4516
9014.9358,1.0322,51685.5471
9015.0626,1.0441,52348.589
9015.1894,1.0667,53571.1138
9015.3162,1.0829,54385.1225
9015.443,1.099,55158.8307
9015.5698,1.1003,55133.9339
9015.6966,1.0975,54900.6192
9015.8234,1.0876,54443.0416
9015.9502,1.0883,54631.0656
9016.077,1.0925,54933.7522
9016.2038,1.0944,55005.184
9016.3306,1.0849,54536.1715
9016.4574,1.0544,53034.234
9016.5842,0.9849,49542.9036
9016.711,0.9374,47180.1146
9016.8378,1.0007,50461.032
9016.9646,1.0728,54152.2772
9017.0914,1.0962,55337.2095
9017.2182,1.0908,55102.0339
9017.345,1.0648,53777.1392
9017.4718,1.0389,52365.2564
9017.5986,1.0338,52060.1168
9017.7254,1.0289,51918.2728
9017.8522,1.0427,52688.0085
9017.979,1.0398,52555.3152
9018.1058,1.0296,52067.6915
9018.2326,1.0038,50727.9911
9018.3594,0.96,48509.2587
9018.4862,0.853,43001.8004
9018.613,0.6594,33047.4093
9018.7397,0.593,29598.9537
9018.8665,0.7465,37459.4326
9018.9933,0.8821,44408.3596
9019.1201,0.9122,45946.2771
9019.2469,0.915,46179.2965
9019.3737,0.9186,46427.8738
9019.5005,0.9091,45924.9168
9019.6273,0.8994,45355.0095
9019.7541,0.9044,45655.1489
9019.8809,0.9156,46264.3416
9020.0077,0.9219,46561.4899
9020.1345,0.9201,46466.1461
9020.2613,0.9348,47262.186
9020.3881,0.9327,47149.8193
9020.5149,0.9256,46812.8126
9020.6417,0.9354,47312.6784
9020.7685,0.9289,46959.6363
9020.8953,0.921,46574.6198
9021.0221,0.9236,46720.49
9021.1489,0.9251,46850.1553
9021.2757,0.9239,46777.3306
9021.4025,0.9312,47131.5884
9021.5293,0.936,47355.7508
9021.6561,0.9363,47345.1715
9021.7829,0.9393,47563.4995
9021.9097,0.9306,47121.3077
9022.0365,0.9031,45685.8521
9022.1633,0.8657,43803.1825
9022.2901,0.8687,43974.6558
9022.4169,0.91,46101.8404
9022.5437,0.943,47843.4642
9022.6705,0.9687,49172.1689
9022.7973,0.9834,49921.5982
9022.9241,0.9888,50220.1097
9023.0509,0.9906,50303.3861
9023.1777,0.9991,50749.1909
9023.3045,1.0084,51238.3752
9023.4313,1.0111,51396.5834
9023.5581,1.0287,52282.3221
9023.6849,1.028,52257.5783
9023.8117,1.0163,51634.2365
9023.9385,1.0284,52273.4417
9024.0653,1.0266,52182.5137
9024.1921,1.0317,52494.5682
9024.3189,1.0474,53242.6676
9024.4457,1.0564,53733.1485
9024.5725,1.0694,54422.7579
9024.6993,1.0783,54902.1036
9024.8261,1.0889,55383.6948
9024.9529,1.106,55897.6651
9025.0797,1.1221,55356.4601
9025.2065,1.1414,54079.2161
9025.3332,1.1398,52511.4557
9025.46,1.1323,52907.5522
9025.5868,1.132,55186.5296
9025.7136,1.1356,57100.571
9025.8404,1.1289,57410.7668
9025.9672,1.1268,57338.261
9026.094,1.1288,57542.6738
9026.2208,1.1179,56995.1826
9026.3476,1.1056,56396.0384
9026.4744,1.1024,56155.981
9026.6012,1.0974,55962.3082
9026.728,1.0974,56002.306
9026.8548,1.1045,56406.4244
9026.9816,1.0941,55812.3127
9027.1084,1.076,54953.2563
9027.2352,1.009,51440.7918
9027.362,0.9505,48456.9259
9027.4888,1.0036,51227.8707
9027.6156,1.1095,56672.3897
9027.7424,1.1332,57897.0434
9027.8692,1.1324,57819.3789
9027.996,1.1313,57733.4109
9028.1228,1.1226,57297.1077
9028.2496,1.1064,56481.1519
9028.3764,1.0764,54922.7357
9028.5032,1.073,54776.5456
9028.63,1.1141,56872.9357
9028.7568,1.1263,57568.3108
9028.8836,1.122,57305.962
9029.0104,1.1244,57438.9529
9029.1372,1.1175,57085.5233
9029.264,1.1104,56723.1636
9029.3908,1.0688,54609.677
9029.5176,1.0099,51577.5881
9029.6444,1.0164,51914.4049
9029.7712,1.0498,53609.7739
9029.898,0.9729,49600.5261
9030.0248,0.7913,40174.833
9030.1516,0.7435,37699.7722
9030.2784,0.9155,46636.6238
9030.4052,1.053,53716.1318
9030.532,1.0975,56041.4544
9030.6588,1.1114,56572.7328
9030.7856,1.1095,56297.2335
9030.9124,1.0999,55751.8732
9031.0392,1.0984,55796.0395
9031.166,1.0974,55950.3133
9031.2928,1.0921,55715.1993
9031.4196,1.0918,55676.0051
9031.5464,1.091,55664.4344
9031.6732,1.0876,55425.1561
9031.8,1.0759,54838.4862
9031.9268,1.0526,53613.2295
9032.0535,1.0275,52296.0104
9032.1803,1.0097,51387.4846
9032.3071,0.9884,50312.4298
9032.4339,0.968,49185.8013
9032.5607,0.958,48609.7758
9032.6875,0.9581,48682.7964
9032.8143,0.9639,48978.2076
9032.9411,0.9558,48558.6801
9033.0679,0.9434,47891.8199
9033.1947,0.9361,47574.2618
9033.3215,0.9442,48015.2655
9033.4483,0.9379,47670.191
9033.5751,0.9151,46445.4755
9033.7019,0.9034,45848.963
9033.8287,0.8975,45557.6668
9033.9555,0.9036,45856.0968
9034.0823,0.9034,45931.292
9034.2091,0.8987,45677.6073
9034.3359,0.9013,45758.5253
9034.4627,0.8759,44465.1302
9034.5895,0.8103,41065.8684
9034.7163,0.7722,39096.0295
9034.8431,0.8287,42012.9567
9034.9699,0.8869,45001.5345
9035.0967,0.8947,45374.4527
9035.2235,0.8994,45583.5191
9035.3503,0.8991,45602.2237
9035.4771,0.9064,46049.619
9035.6039,0.8964,45495.7894
9035.7307,0.8622,43766.6388
9035.8575,0.8463,42905.3941
9035.9843,0.8755,44361.1204
9036.1111,0.8897,44978.5822
9036.2379,0.8897,44313.6125
9036.3647,0.902,42574.9466
9036.4915,0.9018,39635.5932
9036.6183,0.9028,40857.3345
9036.7451,0.9046,44357.7804
9036.8719,0.9261,45842.9142
9036.9987,0.9479,44398.849
9037.1255,0.937,41085.7157
9037.2523,0.9336,42917.4494
9037.3791,0.9201,45476.622
9037.5059,0.924,46593.7797
9037.6327,0.9302,47075.7761
9037.7595,0.9316,47177.0512
9037.8863,0.9254,46878.5964
9038.0131,0.9309,47147.1643
9038.1399,0.9234,46765.8335
9038.2667,0.8814,44671.9714
9038.3935,0.848,42931.8897
9038.5203,0.8812,44645.1603
9038.6471,0.9266,47024.0233
9038.7738,0.9477,48067.1136
9038.9006,0.9609,48727.6898
9039.0274,0.9647,48912.1371
9039.1542,0.9623,48808.2262
9039.281,0.9529,48293.7278
9039.4078,0.9381,47517.2329
9039.5346,0.9334,47222.9288
9039.6614,0.9264,46924.8607
9039.7882,0.9071,45934.6846
9039.915,0.8697,43979.2581
9040.0418,0.7427,37477.3705
9040.1686,0.5305,26485.5469
9040.2954,0.4887,24320.688
9040.4222,0.6938,34913.7896
9040.549,0.8739,44247.2809
9040.6758,0.9334,47298.6773
9040.8026,0.9543,48353.6544
9040.9294,0.9711,49201.0559
9041.0562,0.9989,50577.3626
9041.183,1.019,51595.4705
9041.3098,1.0329,52291.3931
9041.4366,1.0394,52694.219
9041.5634,1.0461,53088.087
9041.6902,1.0555,53536.1192
9041.817,1.0713,54330.997
9041.9438,1.0826,54943.1657
9042.0706,1.0953,55562.8098
9042.1974,1.1074,56196.5394
9042.3242,1.1068,56134.1171
9042.451,1.1065,56086.5778
9042.5778,1.1185,56748.6644
9042.7046,1.1277,57154.3633
9042.8314,1.1335,57406.6256
9042.9582,1.1322,57318.0051
9043.085,1.1294,57225.2409
9043.2118,1.1239,56989.6763
9043.3386,1.1144,56496.349
9043.4654,1.1027,55842.944
9043.5922,1.1097,56202.4684
9043.719,1.1113,56192.4084
9043.8458,1.0943,55199.4842
9043.9726,1.0915,55032.7025
9044.0994,1.0739,54182.7115
9044.2262,1.0681,53808.1197
9044.353,1.0565,53225.2907
9044.4798,1.0466,52763.5911
9044.6066,1.0549,53194.9591
9044.7334,1.0525,53070.1383
9044.8602,1.051,53058.3192
9044.987,1.0488,52920.2957
9045.1138,1.0651,53757.8888
9045.2406,1.0701,54022.3119
9045.3673,1.0614,53535.6528
9045.4941,1.0515,53031.8829
9045.6209,1.0518,53096.8424
9045.7477,1.0622,53536.9932
9045.8745,1.0709,53964.4474
9046.0013,1.0602,53421.1301
9046.1281,1.0568,53222.8584
9046.2549,1.057,53160.2246
9046.3817,1.0715,53966.4393
9046.5085,1.0806,54367.7081
9046.6353,1.0838,54498.829
9046.7621,1.0844,54545.44
9046.8889,1.0739,54013.9603
9047.0157,1.0631,53476.332
9047.1425,1.0421,52396.8471
9047.2693,1.0235,51438.2752
9047.3961,0.9743,48912.343
9047.5229,0.8311,41633.1341
9047.6497,0.6432,31939.4875
9047.7765,0.6743,33606.605
9047.9033,0.875,43861.8034
9048.0301,0.9983,50145.423
9048.1569,1.0338,51853.6222
9048.2837,1.0557,52957.1334
9048.4105,1.0612,53166.6767
9048.5373,1.0595,53169.5173
9048.6641,1.0636,53395.6488
9048.7909,1.0588,53128.5277
9048.9177,1.0323,51765.7948
9049.0445,0.9865,49414.8449
9049.1713,0.9752,48837.2888
9049.2981,1.0182,50975.3596
9049.4249,1.0493,52516.6589
9049.5517,1.0415,52136.7871
9049.6785,1.0124,50659.5016
9049.8053,0.9061,45195.9236
9049.9321,0.7579,37685.1353
9050.0589,0.7705,38291.6286
9050.1857,0.9351,46656.2929
9050.3125,1.0322,51568.9281
9050.4393,1.0736,53665.0501
9050.5661,1.0847,54162.9612
9050.6929,1.0894,54344.6975
9050.8197,1.0815,53938.3618
9050.9465,1.0419,51941.7541
9051.0733,0.937,46622.2422
9051.2001,0.7991,39584.7289
9051.3269,0.7775,38303.9514
9051.4537,0.927,45623.4023
9051.5805,1.056,52192.3265
9051.7073,1.0902,54155.0118
9051.8341,1.1039,54978.1096
9051.9609,1.1,54708.6988
9052.0876,1.0991,54654.0566
9052.2144,1.1003,54650.3846
9052.3412,1.0912,54148.6702
9052.468,1.0856,53793.9936
9052.5948,1.0725,53166.2712
9052.7216,1.0523,52031.0343
9052.8484,1.0446,51463.1355
9052.9752,1.0427,51310.6447
9053.102,1.0286,50877.6763
9053.2288,1.0122,50081.1894
9053.3556,0.9988,49359.7349
9053.4824,0.9837,48599.4338
9053.6092,0.9595,47353.7119
9053.736,0.9415,46463.2961
9053.8628,0.9283,45717.8348
9053.9896,0.9206,45338.4085
9054.1164,0.905,44444.3892
9054.2432,0.9056,44549.6732
9054.37,0.9031,44366.4711
9054.4968,0.9069,44495.666
9054.6236,0.8911,43651.934
9054.7504,0.8703,42592.2814
9054.8772,0.874,42767.4998
9055.004,0.9149,44850.154
9055.1308,0.9511,46648.1301
9055.2576,0.9477,46480.6428
9055.3844,0.9014,44124.17
9055.5112,0.8728,42575.4566
9055.638,0.8663,42013.5208
9055.7648,0.8579,41298.3964
9055.8916,0.8306,40003.2019
9056.0184,0.771,37347.6343
9056.1452,0.6164,29751.6062
9056.272,0.3507,16545.3711
9056.3988,0.2335,10747.7602
9056.5256,0.4293,20429.6735
9056.6524,0.7078,34266.6597
9056.7792,0.8733,42464.6613
9056.906,0.9512,46266.443
9057.0328,0.9969,48481.2299
9057.1596,1.0162,49422.8084
9057.2864,1.0358,50387.6191
