year,month,lat,lon,mucape_jkg,shr6_ms,tcw_kgm2,hmelt_m,flh_m
2016,7,29.5,250.25,3057,6.31,49.59,4206,4983
2016,7,12.75,359.75,2043,5.93,50.97,4706,5005
2016,7,32.5,70.75,3419,14.88,63.11,5082,5469
2016,7,26.25,74.25,1862,8.18,58.5,5217,5602
2016,7,37.75,263.25,2468,13.44,56.92,4731,5159
2016,7,25.0,105.0,2918,7.25,51.28,4422,5618
2016,7,12.75,17.25,1844,4.14,47.76,4653,4945
2016,7,12.0,18.0,2333,4.9,49.13,4614,5017
2016,7,16.0,353.0,2155,9.52,49.38,4694,4980
2016,7,13.5,355.0,2229,12.09,47.27,4759,5033
2016,7,11.75,355.0,3768,11.57,50.87,4733,5077
2016,7,10.25,354.75,2334,10.11,51.59,4805,5120
2016,7,22.75,278.75,3217,7.97,50.18,4504,4662
2016,7,21.5,281.5,3112,5.07,52.0,4553,4707
2016,7,9.75,285.75,1626,9.03,51.68,5007,5097
2016,7,27.5,67.25,4129,8.14,53.51,4633,5419
2016,7,35.0,282.0,3147,13.7,49.44,4917,5053
2016,7,31.5,120.75,2382,18.56,59.49,4817,4898
2016,7,30.0,121.25,2047,14.1,54.87,4998,5107
2016,7,33.25,71.25,3864,17.36,46.72,4648,5312
2016,7,23.25,78.5,2223,11.06,63.96,4827,5250
2016,7,40.75,261.5,5150,14.36,32.66,4131,4728
2016,7,36.75,274.25,3041,9.38,47.53,4436,4686
2016,7,20.75,282.25,1885,2.2,47.02,4744,4893
2016,7,20.75,282.75,2254,2.32,49.54,4772,4920
2016,7,8.75,296.5,2446,6.44,51.44,4829,4971
2016,7,15.25,271.75,1581,9.03,53.2,4416,4890
2016,7,13.75,271.5,1516,10.36,50.26,4698,5031
2016,7,13.75,13.75,2800,7.41,53.94,4750,5028
2016,7,36.5,269.0,4026,16.35,52.14,4611,4760
2016,7,33.0,279.75,2453,9.55,48.71,4500,4624
2016,7,32.0,266.0,1979,5.94,49.12,4270,4385
2016,7,20.5,271.75,2142,3.29,51.61,4811,4933
2016,7,9.5,275.75,2092,9.67,59.75,4815,5039
2016,7,12.0,23.75,2166,9.15,48.01,4008,4836
2016,7,21.75,107.5,4103,6.94,58.35,4874,5394
2016,7,13.5,354.25,2755,9.72,52.18,4501,4783
2016,7,22.5,279.5,1506,2.77,43.72,4902,5045
2016,7,10.5,285.0,3020,10.95,55.19,4776,4858
2016,7,7.75,285.5,2452,9.52,45.0,4246,4931
2016,7,16.75,33.75,1151,10.1,53.77,4450,4833
2016,7,31.75,268.0,2040,8.91,47.36,4552,4701
2016,7,31.25,268.25,2233,8.33,46.22,4581,4734
2016,7,29.5,270.0,2995,7.33,48.63,4470,4643
2016,7,13.25,18.25,1983,9.65,57.88,4573,4905
2016,7,12.5,19.25,1698,9.55,54.3,4526,4932
2016,7,11.25,356.25,2357,12.75,53.82,4351,4666
2016,7,38.0,273.0,2373,3.8,43.02,4538,4674
2016,7,30.75,277.75,1557,3.1,53.18,4380,4538
2016,7,27.0,278.0,2625,4.78,54.19,4462,4625
2016,7,20.5,282.75,1509,3.65,46.33,4730,4862
2016,7,20.75,283.0,2202,3.83,46.32,4712,4843
2016,7,35.0,282.0,3251,5.38,48.5,4272,4411
2016,7,14.75,106.75,3068,4.67,50.26,4746,5053
2016,7,14.25,35.25,2195,13.16,46.72,4331,4897
2016,7,14.5,36.25,2635,11.75,48.28,4360,4911
2016,7,13.75,36.25,2424,11.41,47.04,4322,4913
2016,7,14.0,21.25,2508,9.56,46.63,4119,4855
2016,7,5.75,23.75,2590,4.99,45.2,4127,4737
2016,7,3.75,25.25,2331,3.9,44.66,4145,4748
2016,7,2.0,27.0,3108,4.59,41.5,4086,4649
2016,7,32.25,279.0,3282,5.26,52.79,4318,4518
2016,7,12.75,99.75,1912,1.65,54.42,4867,5006
2016,7,40.5,272.0,2831,11.06,46.69,4426,4645
2016,7,19.0,270.75,1267,6.23,48.56,4598,4750
2016,7,41.25,266.0,2510,21.84,53.25,4272,4603
2016,7,31.0,104.0,1830,10.9,60.21,5223,5795
2016,7,36.75,271.5,2694,4.06,51.49,4803,4955
2016,7,26.0,279.0,3699,1.37,57.99,4426,4591
2016,7,13.75,40.75,2573,7.53,55.65,5001,5023
2016,7,38.25,260.0,2983,18.53,50.63,4279,5021
2016,7,1.0,23.75,1749,2.76,48.35,4138,4541
2016,7,15.75,356.0,2818,14.77,44.84,4534,4799
2016,7,35.25,117.25,2824,9.18,64.92,5279,5432
2016,7,36.75,118.5,2404,3.79,64.91,5411,5509
2016,7,12.0,122.25,2096,3.72,58.5,5026,5119
2016,7,9.0,280.75,3169,7.51,54.16,4735,4832
2016,7,28.0,277.25,3304,8.72,51.06,4660,4819
2016,7,9.0,10.0,1393,14.57,52.72,4524,4748
2016,7,33.75,110.5,2978,11.57,47.19,4059,5104
2016,7,33.0,110.25,2887,12.6,53.55,4517,5133
2016,7,36.75,114.25,3816,2.61,52.67,4707,4949
2016,7,16.25,344.25,1926,18.76,53.01,4872,4987
2016,7,21.25,254.75,3287,3.84,57.47,4573,4746
2016,7,13.0,16.75,3254,11.83,46.78,4687,4977
2016,8,9.75,24.25,1602,17.02,54.45,4019,4599
2016,8,20.25,109.5,2744,10.49,72.87,4924,4921
2016,8,41.75,261.5,3863,12.27,50.15,4200,4837
2016,8,21.5,107.5,3609,10.24,69.98,4892,5270
2016,8,10.0,274.75,1578,7.76,54.6,4805,4956
2016,8,36.5,267.25,1877,3.44,64.07,4782,5061
2016,8,44.0,132.0,799,17.81,57.61,4572,4644
2016,8,38.5,118.25,917,11.08,65.83,5018,5060
2016,8,5.25,283.5,1350,5.57,59.41,4853,5062
2016,8,30.5,273.0,3975,8.51,51.42,4941,5056
2016,8,23.25,253.75,2214,5.56,70.91,5066,5140
2016,8,25.5,85.25,2701,2.87,69.62,5370,5422
2016,8,27.0,116.25,2692,14.43,66.48,5310,5642
2016,8,29.5,269.25,595,10.79,75.79,4966,5073
2016,8,17.75,270.25,2342,1.62,52.0,4482,4767
2016,8,30.0,277.75,2994,7.26,56.04,4650,4792
2016,8,45.5,132.75,3732,14.88,37.0,4123,4201
2016,8,15.25,43.25,2661,8.73,55.55,4841,5242
2016,8,14.0,20.5,2404,4.58,50.43,4476,4947
2016,8,11.75,28.5,2539,7.97,43.8,4714,5245
2016,8,2.5,289.25,2769,12.33,54.36,4746,4954
2016,8,12.75,36.5,2652,9.44,48.98,4215,5046
2016,8,15.5,37.5,3211,12.34,49.11,4354,5013
2016,8,8.0,11.5,1659,7.03,48.29,4590,4982
2016,8,17.5,351.5,2637,13.98,50.07,4770,4995
2016,8,12.25,21.0,2518,11.3,47.24,4542,5084
2016,8,17.75,267.5,2277,2.04,57.47,4644,4747
2016,8,33.5,276.25,3197,2.43,47.79,4633,4835
2016,8,-3.0,23.0,3465,3.64,43.98,4503,5042
2016,8,-2.0,24.25,3716,6.87,46.3,4502,5005
2016,8,-1.0,25.0,2473,4.83,45.1,4465,4929
2016,8,1.5,26.75,4743,5.76,42.78,4458,4997
2016,8,43.75,268.25,2577,5.49,48.78,3904,4230
2016,8,33.75,117.0,1941,2.61,73.05,5537,5573
2016,8,-16.25,294.75,2586,8.44,46.7,4599,4787
2016,8,-10.0,296.25,4515,5.58,49.76,4571,4756
2016,8,-1.0,299.5,2615,13.64,43.92,4804,4876
2016,8,4.25,20.5,2882,2.13,48.89,4309,4716
2016,8,5.75,20.75,2667,1.94,45.54,4215,4726
2016,8,7.0,21.0,2264,4.28,44.89,4102,4666
2016,8,-15.75,302.5,1669,12.25,50.43,4626,4827
2016,8,19.0,105.25,1976,3.4,64.55,5237,5293
2016,8,26.25,109.5,2210,8.38,57.43,5010,5532
2016,8,27.0,86.0,2842,10.98,67.9,5291,5664
2016,8,25.25,71.75,2950,8.23,60.59,5528,5587
2016,8,-2.0,20.0,3377,2.68,47.02,4419,4786
2016,8,1.75,22.0,2934,3.47,48.37,4472,4911
2016,8,27.75,277.5,3134,5.56,49.0,5004,5167
2016,8,28.25,278.0,2763,1.92,52.06,4874,5041
2016,8,41.0,262.25,3847,5.02,38.87,4143,4657
2016,8,41.0,262.75,4576,5.69,44.04,4134,4612
2016,8,42.0,263.25,3355,9.44,51.74,4246,4683
2016,8,41.5,263.5,3495,9.96,54.71,4371,4748
2016,8,42.0,264.0,4229,10.19,48.11,4389,4734
2016,8,14.25,20.5,1751,9.44,54.54,4491,4946
2016,8,9.5,288.5,3015,8.33,55.0,4797,4878
2016,8,24.75,111.5,3097,11.04,53.17,5113,5596
2016,8,14.5,13.0,1757,10.07,49.57,4326,4652
2016,8,26.5,97.0,2770,9.18,51.33,4867,5526
2016,8,13.75,43.75,2884,7.36,47.9,4081,4961
2016,8,10.25,18.25,2315,5.54,50.43,4453,4825
2016,8,12.75,20.5,2453,6.13,50.23,4524,4975
2016,8,16.0,359.0,3433,8.01,52.03,4398,4712
2016,8,29.5,269.75,2777,2.0,55.23,4677,4826
2016,8,22.0,275.75,2557,3.95,50.57,4916,5010
2016,8,22.5,276.25,2029,4.55,51.23,4909,5001
2016,8,26.25,278.5,3646,4.42,59.0,4736,4842
2016,8,27.25,277.5,3389,6.77,53.73,4756,4870
2016,8,26.0,67.0,2098,4.37,54.34,4793,5270
2016,8,20.5,283.5,566,7.44,52.68,4671,4775
2016,8,16.0,78.0,1183,11.21,60.56,4753,5056
2016,8,3.0,19.75,2205,3.27,49.08,4362,4762
2016,8,10.75,289.25,3638,4.78,54.08,4568,4908
2016,8,19.25,269.5,2477,3.23,54.47,5075,5161
2016,8,36.25,276.25,2679,8.65,46.9,4434,4815
2016,8,24.75,83.5,2724,3.31,60.24,5283,5588
2016,8,4.5,27.5,3275,3.88,40.64,3924,4625
2016,8,42.25,267.0,3328,10.38,45.92,4205,4522
2016,8,-2.25,104.25,1605,6.12,56.73,4746,4836
2016,8,27.0,77.75,2903,2.79,65.79,5333,5507
2016,8,10.0,289.25,2194,12.1,50.64,4325,4877
2016,8,20.5,270.75,2097,0.38,61.25,5108,5184
2016,9,10.75,285.25,2223,8.82,61.0,4809,4910
2016,9,9.25,286.25,2061,9.38,55.15,4803,4906
2016,9,1.25,298.25,2912,12.45,48.1,4547,4667
2016,9,23.5,116.5,1395,7.42,66.01,5361,5424
2016,9,-6.75,301.75,2672,7.98,50.68,4350,4537
2016,9,6.75,353.0,888,2.51,51.77,4736,4964
2016,9,9.75,16.75,5238,5.87,53.69,4551,4889
2016,9,9.0,282.5,1439,6.78,62.36,4743,4857
2016,9,37.5,114.75,1783,7.14,49.52,3758,3833
2016,9,26.25,278.75,2544,3.07,48.68,4443,4619
2016,9,10.5,25.25,4815,14.88,44.64,4438,4903
2016,9,43.0,275.5,1759,12.63,52.29,4538,4767
2016,9,16.25,39.0,4949,11.57,45.51,4569,4829
2016,9,34.75,259.75,3390,10.81,42.44,4157,4750
2016,9,-2.25,18.25,3943,7.3,47.06,4605,4915
2016,9,-4.5,19.75,2811,11.16,43.64,4420,4883
2016,9,11.25,26.25,2287,5.99,43.3,4270,4731
2016,9,-2.25,105.0,1626,2.64,55.67,4757,4861
2016,9,14.75,5.0,3174,13.32,46.23,4467,4812
2016,9,11.5,14.5,3060,8.98,47.8,4675,4983
2016,9,14.75,358.75,1494,13.05,50.33,4507,4777
2016,9,20.25,75.0,1965,6.71,60.3,4660,5194
2016,9,10.0,346.25,1828,4.41,58.49,4588,4697
2016,9,31.75,258.5,3424,16.16,41.42,3916,4719
2016,9,10.25,12.0,3369,4.29,49.69,4593,4935
2016,9,-2.0,16.0,2630,8.12,43.85,4670,5035
2016,9,-4.0,17.5,2515,8.52,45.23,4471,4869
2016,9,10.25,20.0,3685,8.34,52.44,4629,5036
2016,9,28.25,278.75,2222,3.31,66.73,4484,4612
2016,9,21.0,281.75,1930,1.3,51.12,4695,4807
2016,9,-10.25,294.25,2394,5.39,55.04,4463,4619
2016,9,12.5,28.0,2786,8.12,48.6,4346,4871
2016,9,-6.5,303.0,3777,6.22,48.43,4530,4767
2016,9,29.25,264.0,2504,5.42,49.89,4852,4983
2016,9,28.5,263.0,3242,6.84,47.85,4922,5046
2016,9,18.0,285.5,2353,2.3,47.43,4760,4855
2016,9,11.5,31.5,3030,8.97,45.54,4279,4839
2016,9,9.0,7.25,2086,6.01,52.17,4451,4829
2016,9,30.25,274.5,3452,1.76,41.17,4455,4588
2016,9,4.25,27.25,2343,4.81,43.46,4514,5204
2016,9,8.25,292.5,1684,5.52,54.83,4782,4867
2016,9,27.25,260.25,1791,9.64,54.86,4660,4826
2016,9,10.5,33.5,1845,11.19,51.12,4334,4786
2016,9,22.5,280.5,2311,6.47,52.93,4298,4414
2016,9,18.5,281.75,2954,2.39,49.26,4675,4775
2016,9,10.25,285.5,2768,6.36,51.51,4753,4860
2016,9,6.0,28.75,2510,5.14,48.45,4459,5010
2016,9,35.5,281.0,2731,14.77,43.56,3885,3995
2016,9,-4.5,121.75,2878,4.24,56.4,4606,4807
2016,9,17.25,43.0,3229,3.91,39.56,3953,4558
2016,9,16.0,43.25,4438,3.02,49.38,4205,4608
2016,9,14.25,43.5,3269,0.83,51.09,4279,4789
2016,9,8.0,22.0,3350,2.19,43.24,4199,4961
2016,9,-4.5,27.25,3761,2.01,47.54,4380,5013
2016,9,10.5,357.5,4105,10.31,49.46,4400,4691
2016,9,27.0,279.0,3507,1.45,51.41,4288,4422
2016,9,26.75,280.0,4103,4.16,52.36,4272,4409
2016,10,10.0,30.0,2163,4.56,44.58,4637,5051
2016,10,10.75,6.5,2198,4.56,45.25,4155,4625
2016,10,23.75,96.25,2788,3.64,59.32,5009,5174
2016,10,12.25,352.0,2955,5.44,38.89,4211,4566
2016,10,25.25,73.25,2863,6.53,60.43,4923,5262
2016,10,-9.25,307.25,2362,2.03,48.75,4565,4892
2016,10,28.0,80.5,3824,9.95,57.59,4969,5115
2016,10,10.25,18.0,1860,5.05,50.53,4441,4805
2016,10,-9.5,292.75,3098,5.09,51.82,4727,4894
2016,10,-11.5,292.5,1769,7.91,50.9,4721,4910
2016,10,7.25,28.0,2410,5.98,48.8,4239,4731
2016,10,-3.25,299.25,3476,5.02,54.59,4782,4849
2016,10,14.5,103.25,1586,3.24,58.92,5008,5181
2016,10,12.25,10.25,2100,7.01,49.42,4313,4672
2016,10,1.0,15.5,2474,3.55,47.57,4641,5129
2016,10,11.75,347.25,2517,4.68,48.51,4462,4823
2016,10,11.5,347.0,2952,4.69,50.04,4425,4878
2016,10,4.5,288.75,3556,4.95,52.38,4719,4886
2016,10,-8.5,295.5,2184,3.73,59.63,4690,4790
2016,10,-1.5,104.25,2473,9.82,57.04,4761,4845
2016,10,12.0,288.0,3530,5.66,57.47,4916,4996
2016,10,-12.5,298.25,1223,3.23,49.34,4498,4803
2016,10,8.75,27.25,2004,2.91,45.17,4359,4807
2016,10,-0.25,296.0,3134,9.15,52.17,4882,4993
2016,10,-12.25,300.75,2048,1.21,49.91,4309,4658
2016,10,-20.0,305.25,1645,10.31,51.05,4271,4630
2016,10,-19.75,303.75,2566,11.43,51.44,4520,4633
2016,10,-20.75,303.5,2458,7.54,49.25,4327,4628
2016,10,12.0,347.0,1858,0.65,52.37,4620,4792
2016,10,13.25,346.0,2281,3.72,48.82,4920,5023
2016,10,-27.0,298.25,3793,26.37,40.55,4919,5071
2016,10,-7.0,301.25,1860,8.89,42.88,4651,4771
2016,10,-26.0,309.0,3749,12.66,42.41,3603,4566
2016,10,-11.75,305.75,3706,4.68,42.92,4434,4774
2016,10,-9.5,305.0,1722,4.52,50.04,4388,4816
2016,10,-18.0,307.5,1916,0.65,52.6,4108,4820
2016,10,-20.75,310.0,2426,2.3,51.16,4339,4794
2016,10,-22.25,309.0,2469,6.67,46.56,4335,4785
2016,10,-12.5,299.75,2137,2.35,52.34,4646,5155
2016,10,3.25,116.75,2275,8.1,60.17,4666,4878
2016,10,-2.0,14.75,2693,6.04,44.36,4389,4937
2016,11,2.25,20.0,2765,9.61,44.8,4399,4762
2016,11,-0.5,25.25,3921,5.15,44.3,4480,4935
2016,11,7.5,4.0,2094,6.11,52.53,4447,4675
2016,11,-27.75,302.25,2464,16.98,54.88,4492,4560
2016,11,13.75,272.25,2341,9.84,51.34,4511,4901
2016,11,6.5,357.5,1805,7.54,47.53,4699,4910
2016,11,7.25,357.0,2862,7.92,50.46,4511,4767
2016,11,3.25,27.75,4727,4.33,40.76,4202,4916
2016,11,-8.5,307.5,1958,2.89,50.98,4794,5098
2016,11,-17.5,306.25,2840,1.23,44.92,4313,4955
2016,11,-25.0,47.0,1438,13.51,51.62,4371,4483
2016,11,-22.25,34.5,1682,7.64,46.1,4423,4586
2016,11,-23.5,299.75,3981,15.78,43.65,4509,4648
2016,11,-4.0,284.25,2707,5.01,50.11,4925,5085
2016,11,-3.0,285.5,2515,3.27,49.64,4958,5144
2016,11,-1.75,285.75,2269,6.97,50.92,4999,5176
2016,11,-17.25,45.25,2518,3.72,42.3,4142,4556
2016,11,-15.75,297.5,1532,4.79,52.6,4612,5005
2016,11,-14.0,297.25,2098,4.33,52.63,4760,4930
2016,11,-9.25,298.75,3471,3.55,53.21,4845,4988
2016,11,-1.5,288.0,2167,9.78,55.78,4737,4887
2016,11,-0.5,288.25,1891,9.35,55.28,4788,4967
2016,11,1.0,288.5,1962,9.39,54.02,4731,4959
2016,11,0.75,290.0,3006,10.28,54.15,4747,4935
2016,11,-5.75,23.75,2167,2.91,45.07,4294,4928
2016,11,-5.0,307.0,2158,2.87,52.74,4820,5015
2016,11,-21.75,303.0,2391,4.0,41.99,4520,4861
2016,11,-21.0,303.25,2457,4.9,41.88,4402,4848
2016,11,-5.5,294.75,3007,6.47,59.94,4676,4775
2016,11,-16.0,301.5,2848,3.12,58.69,4585,4776
2016,12,-12.0,311.75,2178,7.36,48.68,4262,4574
2016,12,1.25,22.5,2577,0.74,44.25,4444,4897
2016,12,-24.0,296.5,2417,9.37,49.19,4834,5084
2016,12,-25.5,296.25,3048,8.21,48.01,4658,4953
2016,12,-23.75,297.25,527,9.04,61.04,4752,4962
2016,12,0.75,21.75,5942,3.64,42.42,4533,4953
2016,12,-0.5,20.75,4763,1.88,43.54,4496,4855
2016,12,5.5,356.25,2610,0.7,50.81,4606,4712
2016,12,-16.75,139.25,1722,15.68,47.67,4306,4396
2016,12,-15.5,134.25,841,6.93,54.01,4959,5095
2016,12,-1.5,11.25,2682,6.15,45.63,4143,4760
2016,12,-4.5,12.75,3591,5.86,49.65,4404,4730
2016,12,-3.5,22.0,4283,8.35,43.59,4468,4919
2016,12,-16.0,34.25,2841,8.47,54.36,4685,5076
2016,12,-17.25,37.25,1846,6.21,63.21,4692,4759
2016,12,-1.25,24.0,3238,2.54,42.73,4737,5200
2016,12,-2.75,24.25,2692,3.48,43.01,4741,5282
2016,12,-2.25,26.25,2593,4.93,40.4,4582,5127
2016,12,-2.25,103.25,2286,4.88,59.93,4928,4994
2016,12,-20.75,307.5,1877,3.67,48.44,4305,4668
2016,12,-26.75,311.5,2559,9.06,53.15,4440,4532
2016,12,-27.75,311.5,1996,6.37,56.22,4449,4544
2016,12,-13.75,307.25,3417,5.05,47.42,4338,4732
2016,12,-0.25,27.0,3475,5.09,39.06,4465,5172
2016,12,-2.25,27.25,3329,1.19,42.52,4119,4878
2016,12,-34.0,304.0,1176,11.53,50.36,4403,4500
2016,12,-14.5,307.5,3504,2.05,49.51,4501,4870
2016,12,-5.25,313.0,2424,1.26,50.89,4793,5047
2016,12,-31.5,137.0,2243,11.94,46.92,4997,5106
2016,12,-15.75,34.75,1621,2.97,47.3,4661,5111
2016,12,-17.75,303.75,2662,5.97,54.25,4962,5091
2016,12,-2.0,24.5,3690,6.65,47.04,4195,4734
2016,12,-22.75,135.5,1474,8.62,55.61,4764,5222
2017,1,-29.0,295.5,3641,17.64,62.92,4868,5022
2017,1,-19.75,301.5,2632,8.78,55.22,4691,4783
2017,1,-22.0,301.5,2739,7.08,56.05,4789,4887
2017,1,-24.0,302.75,3390,11.07,51.83,4816,4893
2017,1,-30.75,306.25,2701,16.7,41.71,4498,4773
2017,1,-5.75,317.0,1593,8.85,51.96,4562,4729
2017,1,-15.5,40.0,1476,5.83,59.46,4680,4786
2017,1,-14.25,126.5,1172,8.39,73.44,4923,4985
2017,1,-1.5,15.0,2969,6.06,51.58,4302,4741
2017,1,-5.5,288.0,1977,5.12,55.17,4806,4947
2017,1,-27.5,297.0,2521,9.91,50.75,5008,5151
2017,1,-24.0,305.0,2245,0.55,50.1,4401,4756
2017,1,-28.0,306.0,922,8.45,55.87,4309,4697
2017,1,-18.0,137.75,2888,4.4,60.94,5085,5289
2017,1,-17.0,310.0,2828,4.73,39.51,4333,4938
2017,1,1.25,17.75,3952,11.67,40.96,4503,4833
2017,1,1.5,18.25,4146,11.99,39.97,4489,4819
2017,1,-3.75,23.25,2945,9.94,42.51,3928,4466
2017,1,-34.75,300.75,2743,8.71,48.49,4379,4455
2017,1,-11.5,301.75,3571,7.03,48.65,4386,4672
2017,1,-31.25,297.0,3337,19.01,46.95,4648,4783
2017,1,-1.0,18.75,5328,4.72,46.04,4490,4833
2017,1,-28.75,297.0,2664,15.55,69.76,4923,5027
2017,1,-14.0,305.25,2742,6.14,46.83,4233,4706
2017,1,-11.5,299.0,2521,6.72,56.2,4708,4975
2017,1,-2.25,22.0,2479,9.17,47.86,4440,4917
2017,1,-31.25,300.5,1416,15.49,61.28,4393,4458
2017,1,-27.25,302.5,1985,8.19,49.9,4690,4757
2017,1,8.75,353.75,3204,7.01,41.01,4349,4708
2017,1,-14.5,297.0,2861,12.29,51.35,4800,5007
2017,1,-19.0,45.0,2481,8.38,46.06,4473,4797
2017,1,-4.75,14.5,2182,6.11,43.01,4511,5022
2017,1,-21.75,141.75,1921,7.85,54.38,5122,5372
2017,1,-31.5,307.75,2457,13.37,51.04,4122,4194
2017,1,-16.25,33.75,3031,5.83,50.32,4895,5116
2017,1,-4.0,283.5,1989,8.58,53.59,4843,5004
2017,1,-1.5,26.0,4440,14.78,44.48,4276,4780
2017,1,-12.0,311.5,2616,11.11,44.68,4866,5133
2017,1,-26.0,140.5,902,4.78,50.33,4854,4945
2017,1,-14.75,29.25,2422,3.86,45.01,4524,5158
2017,1,1.25,12.0,3418,9.38,43.29,4242,4829
2017,1,-0.75,17.5,1533,11.67,48.83,4478,4784
2017,1,-16.5,36.5,3384,1.81,50.65,4732,5088
2017,1,-13.25,40.0,2695,5.63,48.56,4907,5141
2017,1,-12.5,40.0,2216,5.99,52.85,4776,4978
2017,1,-2.25,19.75,2961,11.2,43.95,4452,4790
2017,1,2.75,22.0,2441,12.27,47.09,4493,4934
2017,1,-20.0,138.5,1712,4.23,56.13,4868,5150
2017,1,-19.5,139.5,2343,4.49,58.52,4943,5195
2017,1,-10.0,25.0,3485,6.17,39.51,3899,4862
2017,1,-16.25,125.25,3107,5.45,56.61,4876,5186
2017,1,-4.25,12.5,2816,6.21,49.54,4636,4948
2017,1,-3.75,13.75,4202,3.81,47.57,4476,4967
2017,1,4.25,352.75,1936,13.45,47.26,4553,4651
2017,1,-12.0,308.0,1825,2.99,50.22,4620,4955
2017,1,-10.0,309.5,2664,3.28,48.82,4836,5031
2017,1,-8.5,309.5,2841,4.38,50.93,4805,5048
2017,2,-20.0,141.5,1035,9.19,55.73,5030,5131
2017,2,-24.0,114.5,2201,0.9,57.18,4984,5088
2017,2,-18.25,134.25,2238,2.42,59.75,5171,5387
2017,2,-2.25,17.5,2062,3.97,46.25,4404,4722
2017,2,-1.5,18.5,2885,8.29,53.32,4369,4680
2017,2,2.5,22.0,1893,6.74,44.54,4523,4941
2017,2,-10.75,306.0,1840,3.92,53.83,4692,5051
2017,2,-1.75,15.25,2423,8.11,46.75,4546,5010
2017,2,0.25,15.5,2672,10.52,46.79,4575,4959
2017,2,0.25,26.75,2922,4.16,44.32,3833,4502
2017,2,2.0,27.0,2705,5.64,48.37,4022,4586
2017,2,0.75,20.25,5174,6.85,42.75,4524,4890
2017,2,1.75,285.0,1689,10.62,51.89,4775,5041
2017,2,-28.5,301.75,2655,7.25,48.83,4358,4468
2017,2,0.0,14.5,4237,8.51,47.2,4703,5141
2017,2,2.5,14.75,4099,18.36,40.26,4336,4928
2017,2,8.75,349.25,2301,7.04,49.01,4224,4710
2017,2,-4.5,105.75,1033,7.12,57.99,4703,4783
2017,3,-24.75,311.75,3336,4.02,45.25,4302,4692
2017,3,-36.0,294.25,3565,16.81,39.16,3920,4262
2017,3,6.75,353.75,2523,10.69,47.63,4594,4843
2017,3,6.5,354.25,2150,10.72,50.65,4660,4895
2017,3,-2.0,13.0,4131,6.99,44.01,4234,4861
2017,3,-3.25,14.0,4022,4.65,41.55,4311,4889
2017,3,-25.0,31.25,2420,8.51,42.99,4388,4919
2017,3,7.5,4.75,2804,9.72,42.46,4648,4965
2017,3,7.25,5.0,3027,8.36,43.35,4640,4958
2017,3,-15.75,46.5,2765,8.66,60.54,4837,4882
2017,3,-16.5,45.25,2505,10.88,50.54,4826,4952
2017,3,-16.5,46.25,1838,7.3,55.51,4794,4937
2017,3,8.25,350.0,3554,10.37,38.82,4331,4852
2017,3,-2.0,19.0,5291,3.09,52.16,4585,4898
2017,3,-26.5,295.25,2957,13.86,47.38,4858,5568
2017,3,6.5,1.25,2908,7.45,50.54,4891,4962
2017,3,3.5,8.25,2149,3.5,57.57,4793,4855
2017,3,-7.0,38.0,2329,4.55,49.12,4768,5072
2017,3,-15.0,307.25,3449,9.55,42.77,4783,5227
2017,3,-18.25,303.0,2038,6.77,55.3,4843,4941
2017,3,13.25,102.5,2058,6.22,50.74,4926,5050
2017,3,12.25,103.75,3115,4.04,53.35,4744,4962
2017,3,1.25,14.5,3763,9.76,43.25,4393,4977
2017,3,-1.25,15.75,3152,11.68,45.12,4520,4883
2017,3,-32.5,28.75,2502,19.2,51.49,4254,4339
2017,3,-12.75,309.0,3033,6.62,48.84,4434,4645
2017,3,-14.25,311.0,2435,4.87,45.14,4140,4642
2017,3,4.75,100.25,1476,2.87,55.98,4873,4945
2017,3,7.5,99.5,2370,4.6,54.98,4842,4911
2017,3,16.0,103.75,1387,10.39,50.88,4802,4944
2017,3,5.75,350.75,2706,14.27,49.47,4785,4907
2017,3,4.75,352.75,2242,15.81,48.1,4784,4870
2017,3,-15.75,125.25,2103,18.63,52.71,4745,5029
2017,3,0.0,26.25,3273,3.79,47.14,4548,5099
2017,3,4.0,9.0,2144,13.17,54.56,4745,4907
2017,3,-2.0,11.75,2593,11.52,46.15,4499,5095
2017,3,-3.25,13.0,3711,9.26,46.17,4596,5020
2017,3,-6.5,13.25,3882,4.36,55.31,4745,4967
2017,3,-13.25,305.5,1194,1.61,49.88,4517,4916
2017,3,-7.25,312.75,2375,5.47,52.15,4809,5083
2017,3,-12.5,313.0,2516,4.44,47.93,4583,4992
2017,3,4.25,9.75,1325,11.55,59.82,4590,4681
2017,3,6.5,357.25,1699,9.18,54.66,4543,4758
2017,3,8.5,286.25,1586,5.47,58.47,4735,4908
2017,3,-1.5,13.25,2824,13.07,57.7,4515,4924
2017,3,0.0,14.0,1998,15.12,50.0,4463,4968
2017,3,-6.0,20.5,4863,8.89,52.18,4491,5056
2017,3,-4.25,19.25,2359,8.37,53.68,4577,5003
2017,3,-4.25,21.0,1955,10.18,50.83,4523,4981
2017,3,-12.0,321.5,1892,9.81,46.57,4586,4822
2017,3,3.25,9.25,2329,15.99,59.81,4818,4903
2017,3,5.25,8.0,3205,14.45,57.34,4822,4902
2017,3,9.5,348.0,2435,3.19,55.77,4701,4904
2017,3,-5.0,13.5,2108,0.92,44.61,4273,4754
2017,4,0.75,103.25,1679,4.19,61.08,4721,4831
2017,4,5.75,285.5,3063,7.5,45.14,4557,4950
