antibody_short,animal,semana,inmunogeno,kd_molar,tipo,se_une
RYy20_wk46_24,RYy20,46,Q23.17_MD39_L14,1.4050e-05,aislado_clinico,0
RYy20_wk46_24,RYy20,46,SHIV_AD8_MD64,1.2640e-05,aislado_clinico,0
RYy20_wk46_24,RYy20,46,DU422-1_MD39v2_L14,1.5520e-05,aislado_clinico,0
RYy20_wk46_24,RYy20,46,p1981_MD39_BET1,1.2650e-05,aislado_clinico,0
RYy20_wk46_24,RYy20,46,TRO_11_MD39,1.2900e-05,aislado_clinico,0
RYy20_wk46_24,RYy20,46,0712_250_pblib001_RnS-2G_L14,1.3920e-05,aislado_clinico,0
RYy20_wk46_24,RYy20,46,0860_150_con_RnS-2G_L14,1.2820e-05,aislado_clinico,0
RYy20_wk46_24,RYy20,46,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RYy20_wk46_24,RYy20,46,V703-0537-RnSv2-2G_L14,1.4090e-05,aislado_clinico,0
RKd21_wk56_02,RKd21,56,N332-GT5 gp140,1.6280e-11,prime,1
RKd21_wk56_02,RKd21,56,SF162P3_MD64_B20,1.2040e-05,aislado_clinico,0
RKd21_wk56_02,RKd21,56,DU156_MD39_BET1,1.3010e-05,aislado_clinico,0
RKd21_wk56_02,RKd21,56,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RKd21_wk56_02,RKd21,56,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RKd21_wk56_02,RKd21,56,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RKd21_wk56_02,RKd21,56,p1981_MD39_BET1,1.3420e-05,aislado_clinico,0
RKd21_wk56_02,RKd21,56,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RKd21_wk56_02,RKd21,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RKd21_wk56_02,RKd21,56,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RKd21_wk56_02,RKd21,56,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RKd21_wk56_02,RKd21,56,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RTd20_wk56_05,RTd20,56,N332-GT5 gp140,1.4480e-11,prime,1
RTd20_wk56_05,RTd20,56,SF162P3_MD64_B20,1.2040e-05,aislado_clinico,0
RTd20_wk56_05,RTd20,56,DU156_MD39_BET1,1.3010e-05,aislado_clinico,0
RTd20_wk56_05,RTd20,56,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RTd20_wk56_05,RTd20,56,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RTd20_wk56_05,RTd20,56,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RTd20_wk56_05,RTd20,56,p1981_MD39_BET1,1.3420e-05,aislado_clinico,0
RTd20_wk56_05,RTd20,56,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RTd20_wk56_05,RTd20,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RTd20_wk56_05,RTd20,56,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RTd20_wk56_05,RTd20,56,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RTd20_wk56_05,RTd20,56,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RZc21_wk56_01,RZc21,56,N332-GT5 gp140,5.4630e-11,prime,1
RZc21_wk56_01,RZc21,56,SF162P3_MD64_B20,1.2040e-05,aislado_clinico,0
RZc21_wk56_01,RZc21,56,DU156_MD39_BET1,1.3010e-05,aislado_clinico,0
RZc21_wk56_01,RZc21,56,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RZc21_wk56_01,RZc21,56,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RZc21_wk56_01,RZc21,56,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RZc21_wk56_01,RZc21,56,p1981_MD39_BET1,1.3420e-05,aislado_clinico,0
RZc21_wk56_01,RZc21,56,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RZc21_wk56_01,RZc21,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RZc21_wk56_01,RZc21,56,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RZc21_wk56_01,RZc21,56,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RZc21_wk56_01,RZc21,56,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RZc21_wk56_03,RZc21,56,N332-GT5 gp140,9.7260e-11,prime,1
RZc21_wk56_03,RZc21,56,SF162P3_MD64_B20,1.2040e-05,aislado_clinico,0
RZc21_wk56_03,RZc21,56,DU156_MD39_BET1,1.3010e-05,aislado_clinico,0
RZc21_wk56_03,RZc21,56,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RZc21_wk56_03,RZc21,56,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RZc21_wk56_03,RZc21,56,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RZc21_wk56_03,RZc21,56,p1981_MD39_BET1,1.3420e-05,aislado_clinico,0
RZc21_wk56_03,RZc21,56,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RZc21_wk56_03,RZc21,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RZc21_wk56_03,RZc21,56,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RZc21_wk56_03,RZc21,56,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RZc21_wk56_03,RZc21,56,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RZc21_wk56_04,RZc21,56,N332-GT5 gp140,6.5140e-12,prime,1
RZc21_wk56_04,RZc21,56,SF162P3_MD64_B20,1.2040e-05,aislado_clinico,0
RZc21_wk56_04,RZc21,56,DU156_MD39_BET1,1.3010e-05,aislado_clinico,0
RZc21_wk56_04,RZc21,56,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RZc21_wk56_04,RZc21,56,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RZc21_wk56_04,RZc21,56,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RZc21_wk56_04,RZc21,56,p1981_MD39_BET1,1.3420e-05,aislado_clinico,0
RZc21_wk56_04,RZc21,56,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RZc21_wk56_04,RZc21,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RZc21_wk56_04,RZc21,56,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RZc21_wk56_04,RZc21,56,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RZc21_wk56_04,RZc21,56,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RZc21_wk56_06,RZc21,56,N332-GT5 gp140,2.3840e-11,prime,1
RZc21_wk56_06,RZc21,56,SF162P3_MD64_B20,1.2040e-05,aislado_clinico,0
RZc21_wk56_06,RZc21,56,DU156_MD39_BET1,1.3010e-05,aislado_clinico,0
RZc21_wk56_06,RZc21,56,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RZc21_wk56_06,RZc21,56,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RZc21_wk56_06,RZc21,56,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RZc21_wk56_06,RZc21,56,p1981_MD39_BET1,1.3420e-05,aislado_clinico,0
RZc21_wk56_06,RZc21,56,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RZc21_wk56_06,RZc21,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RZc21_wk56_06,RZc21,56,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RZc21_wk56_06,RZc21,56,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RZc21_wk56_06,RZc21,56,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RDj20_w56_03,RDj20,,N332-GT5 gp140,5.2600e-12,prime,1
RDj20_w56_03,RDj20,,SF162P3_MD64_B20,1.2040e-05,aislado_clinico,0
RDj20_w56_03,RDj20,,DU156_MD39_BET1,1.3010e-05,aislado_clinico,0
RDj20_w56_03,RDj20,,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RDj20_w56_03,RDj20,,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RDj20_w56_03,RDj20,,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RDj20_w56_03,RDj20,,p1981_MD39_BET1,1.3420e-05,aislado_clinico,0
RDj20_w56_03,RDj20,,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RDj20_w56_03,RDj20,,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RDj20_w56_03,RDj20,,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RDj20_w56_03,RDj20,,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RDj20_w56_03,RDj20,,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RDj20_w56_07,RDj20,,N332-GT5 gp140,6.2940e-12,prime,1
RDj20_w56_07,RDj20,,SF162P3_MD64_B20,1.2040e-05,aislado_clinico,0
RDj20_w56_07,RDj20,,DU156_MD39_BET1,1.3010e-05,aislado_clinico,0
RDj20_w56_07,RDj20,,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RDj20_w56_07,RDj20,,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RDj20_w56_07,RDj20,,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RDj20_w56_07,RDj20,,p1981_MD39_BET1,1.3420e-05,aislado_clinico,0
RDj20_w56_07,RDj20,,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RDj20_w56_07,RDj20,,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RDj20_w56_07,RDj20,,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RDj20_w56_07,RDj20,,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RDj20_w56_07,RDj20,,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RFe21_w56_02,RFe21,,N332-GT5 gp140,7.0220e-12,prime,1
RFe21_w56_02,RFe21,,SF162P3_MD64_B20,1.2040e-05,aislado_clinico,0
RFe21_w56_02,RFe21,,DU156_MD39_BET1,1.3010e-05,aislado_clinico,0
RFe21_w56_02,RFe21,,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RFe21_w56_02,RFe21,,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RFe21_w56_02,RFe21,,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RFe21_w56_02,RFe21,,p1981_MD39_BET1,1.3420e-05,aislado_clinico,0
RFe21_w56_02,RFe21,,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RFe21_w56_02,RFe21,,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RFe21_w56_02,RFe21,,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RFe21_w56_02,RFe21,,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RFe21_w56_02,RFe21,,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RLz20_w56_04,RLz20,,N332-GT5 gp140,1.7380e-11,prime,1
RLz20_w56_04,RLz20,,SF162P3_MD64_B20,1.2040e-05,aislado_clinico,0
RLz20_w56_04,RLz20,,DU156_MD39_BET1,1.3010e-05,aislado_clinico,0
RLz20_w56_04,RLz20,,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RLz20_w56_04,RLz20,,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RLz20_w56_04,RLz20,,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RLz20_w56_04,RLz20,,p1981_MD39_BET1,1.3420e-05,aislado_clinico,0
RLz20_w56_04,RLz20,,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RLz20_w56_04,RLz20,,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RLz20_w56_04,RLz20,,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RLz20_w56_04,RLz20,,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RLz20_w56_04,RLz20,,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RTd20_w56_06,RTd20,,N332-GT5 gp140,4.9110e-12,prime,1
RTd20_w56_06,RTd20,,SF162P3_MD64_B20,1.2040e-05,aislado_clinico,0
RTd20_w56_06,RTd20,,DU156_MD39_BET1,1.3010e-05,aislado_clinico,0
RTd20_w56_06,RTd20,,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RTd20_w56_06,RTd20,,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RTd20_w56_06,RTd20,,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RTd20_w56_06,RTd20,,p1981_MD39_BET1,1.3420e-05,aislado_clinico,0
RTd20_w56_06,RTd20,,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RTd20_w56_06,RTd20,,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RTd20_w56_06,RTd20,,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RTd20_w56_06,RTd20,,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RTd20_w56_06,RTd20,,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RZc21_w56_01,RZc21,,N332-GT5 gp140,5.9780e-12,prime,1
RZc21_w56_01,RZc21,,SF162P3_MD64_B20,6.7400e-07,aislado_clinico,1
RZc21_w56_01,RZc21,,DU156_MD39_BET1,4.0610e-06,aislado_clinico,0
RZc21_w56_01,RZc21,,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RZc21_w56_01,RZc21,,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RZc21_w56_01,RZc21,,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RZc21_w56_01,RZc21,,p1981_MD39_BET1,3.5970e-05,aislado_clinico,0
RZc21_w56_01,RZc21,,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RZc21_w56_01,RZc21,,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RZc21_w56_01,RZc21,,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RZc21_w56_01,RZc21,,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RZc21_w56_01,RZc21,,V703-0537-RnSv2-2G_L14,4.4310e-06,aislado_clinico,0
RZc21_w56_05,RZc21,,N332-GT5 gp140,6.9830e-12,prime,1
RZc21_w56_05,RZc21,,SF162P3_MD64_B20,3.6760e-07,aislado_clinico,1
RZc21_w56_05,RZc21,,DU156_MD39_BET1,2.3860e-06,aislado_clinico,0
RZc21_w56_05,RZc21,,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RZc21_w56_05,RZc21,,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RZc21_w56_05,RZc21,,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RZc21_w56_05,RZc21,,p1981_MD39_BET1,8.7890e-06,aislado_clinico,0
RZc21_w56_05,RZc21,,TRO_11_MD39,6.3560e-06,aislado_clinico,0
RZc21_w56_05,RZc21,,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RZc21_w56_05,RZc21,,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RZc21_w56_05,RZc21,,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RZc21_w56_05,RZc21,,V703-0537-RnSv2-2G_L14,8.5050e-07,aislado_clinico,1
RIs20_wk56_30,RIs20,56,N332-GT5 gp140,2.4880e-11,prime,1
RIs20_wk56_30,RIs20,56,SF162P3_MD64_B20,2.8780e-09,aislado_clinico,1
RIs20_wk56_30,RIs20,56,DU156_MD39_BET1,2.1680e-06,aislado_clinico,0
RIs20_wk56_30,RIs20,56,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RIs20_wk56_30,RIs20,56,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RIs20_wk56_30,RIs20,56,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RIs20_wk56_30,RIs20,56,p1981_MD39_BET1,1.3420e-05,aislado_clinico,0
RIs20_wk56_30,RIs20,56,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RIs20_wk56_30,RIs20,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RIs20_wk56_30,RIs20,56,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RIs20_wk56_30,RIs20,56,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RIs20_wk56_30,RIs20,56,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RSz19_wk56_27,RSz19,56,N332-GT5 gp140,3.1740e-11,prime,1
RSz19_wk56_27,RSz19,56,SF162P3_MD64_B20,2.0370e-09,aislado_clinico,1
RSz19_wk56_27,RSz19,56,DU156_MD39_BET1,1.1980e-08,aislado_clinico,1
RSz19_wk56_27,RSz19,56,Q23.17_MD39_L14,3.3700e-07,aislado_clinico,1
RSz19_wk56_27,RSz19,56,SHIV_AD8_MD64,9.6940e-08,aislado_clinico,1
RSz19_wk56_27,RSz19,56,DU422-1_MD39v2_L14,7.6860e-06,aislado_clinico,0
RSz19_wk56_27,RSz19,56,p1981_MD39_BET1,6.6220e-08,aislado_clinico,1
RSz19_wk56_27,RSz19,56,TRO_11_MD39,2.0610e-07,aislado_clinico,1
RSz19_wk56_27,RSz19,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RSz19_wk56_27,RSz19,56,0860_150_con_RnS-2G_L14,2.2390e-06,aislado_clinico,0
RSz19_wk56_27,RSz19,56,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RSz19_wk56_27,RSz19,56,V703-0537-RnSv2-2G_L14,1.2630e-07,aislado_clinico,1
RSz19_wk56_28,RSz19,56,N332-GT5 gp140,2.8890e-11,prime,1
RSz19_wk56_28,RSz19,56,SF162P3_MD64_B20,1.8270e-09,aislado_clinico,1
RSz19_wk56_28,RSz19,56,DU156_MD39_BET1,1.0250e-08,aislado_clinico,1
RSz19_wk56_28,RSz19,56,Q23.17_MD39_L14,2.4900e-07,aislado_clinico,1
RSz19_wk56_28,RSz19,56,SHIV_AD8_MD64,2.3200e-08,aislado_clinico,1
RSz19_wk56_28,RSz19,56,DU422-1_MD39v2_L14,4.9930e-06,aislado_clinico,0
RSz19_wk56_28,RSz19,56,p1981_MD39_BET1,4.5290e-08,aislado_clinico,1
RSz19_wk56_28,RSz19,56,TRO_11_MD39,1.8370e-07,aislado_clinico,1
RSz19_wk56_28,RSz19,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RSz19_wk56_28,RSz19,56,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RSz19_wk56_28,RSz19,56,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RSz19_wk56_28,RSz19,56,V703-0537-RnSv2-2G_L14,9.6450e-08,aislado_clinico,1
RSz19_wk56_29,RSz19,56,N332-GT5 gp140,5.9130e-12,prime,1
RSz19_wk56_29,RSz19,56,SF162P3_MD64_B20,1.3570e-09,aislado_clinico,1
RSz19_wk56_29,RSz19,56,DU156_MD39_BET1,1.5230e-08,aislado_clinico,1
RSz19_wk56_29,RSz19,56,Q23.17_MD39_L14,2.7000e-07,aislado_clinico,1
RSz19_wk56_29,RSz19,56,SHIV_AD8_MD64,4.6050e-07,aislado_clinico,1
RSz19_wk56_29,RSz19,56,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RSz19_wk56_29,RSz19,56,p1981_MD39_BET1,1.8920e-07,aislado_clinico,1
RSz19_wk56_29,RSz19,56,TRO_11_MD39,1.3080e-07,aislado_clinico,1
RSz19_wk56_29,RSz19,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RSz19_wk56_29,RSz19,56,0860_150_con_RnS-2G_L14,4.2360e-06,aislado_clinico,0
RSz19_wk56_29,RSz19,56,1026_120_sgaA5_RnS-2G_L14,2.2590e-06,aislado_clinico,0
RSz19_wk56_29,RSz19,56,V703-0537-RnSv2-2G_L14,7.1760e-08,aislado_clinico,1
RSz19_wk56_31,RSz19,56,N332-GT5 gp140,9.8580e-11,prime,1
RSz19_wk56_31,RSz19,56,SF162P3_MD64_B20,4.2480e-09,aislado_clinico,1
RSz19_wk56_31,RSz19,56,DU156_MD39_BET1,1.1180e-08,aislado_clinico,1
RSz19_wk56_31,RSz19,56,Q23.17_MD39_L14,4.2150e-07,aislado_clinico,1
RSz19_wk56_31,RSz19,56,SHIV_AD8_MD64,1.1740e-07,aislado_clinico,1
RSz19_wk56_31,RSz19,56,DU422-1_MD39v2_L14,6.7780e-06,aislado_clinico,0
RSz19_wk56_31,RSz19,56,p1981_MD39_BET1,1.0790e-07,aislado_clinico,1
RSz19_wk56_31,RSz19,56,TRO_11_MD39,1.5680e-07,aislado_clinico,1
RSz19_wk56_31,RSz19,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RSz19_wk56_31,RSz19,56,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RSz19_wk56_31,RSz19,56,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RSz19_wk56_31,RSz19,56,V703-0537-RnSv2-2G_L14,9.2180e-08,aislado_clinico,1
RTq20_wk56_13,RTq20,56,N332-GT5 gp140,9.2760e-10,prime,1
RTq20_wk56_13,RTq20,56,SF162P3_MD64_B20,5.1690e-09,aislado_clinico,1
RTq20_wk56_13,RTq20,56,DU156_MD39_BET1,5.4290e-07,aislado_clinico,1
RTq20_wk56_13,RTq20,56,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RTq20_wk56_13,RTq20,56,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RTq20_wk56_13,RTq20,56,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RTq20_wk56_13,RTq20,56,p1981_MD39_BET1,1.3420e-05,aislado_clinico,0
RTq20_wk56_13,RTq20,56,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RTq20_wk56_13,RTq20,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RTq20_wk56_13,RTq20,56,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RTq20_wk56_13,RTq20,56,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RTq20_wk56_13,RTq20,56,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RTq20_wk56_32,RTq20,56,N332-GT5 gp140,2.4600e-10,prime,1
RTq20_wk56_32,RTq20,56,SF162P3_MD64_B20,1.7410e-08,aislado_clinico,1
RTq20_wk56_32,RTq20,56,DU156_MD39_BET1,3.4870e-07,aislado_clinico,1
RTq20_wk56_32,RTq20,56,Q23.17_MD39_L14,1.0270e-05,aislado_clinico,0
RTq20_wk56_32,RTq20,56,SHIV_AD8_MD64,1.2380e-05,aislado_clinico,0
RTq20_wk56_32,RTq20,56,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RTq20_wk56_32,RTq20,56,p1981_MD39_BET1,1.3420e-05,aislado_clinico,0
RTq20_wk56_32,RTq20,56,TRO_11_MD39,1.2130e-05,aislado_clinico,0
RTq20_wk56_32,RTq20,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RTq20_wk56_32,RTq20,56,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RTq20_wk56_32,RTq20,56,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RTq20_wk56_32,RTq20,56,V703-0537-RnSv2-2G_L14,1.3010e-05,aislado_clinico,0
RYo20_wk56_07,RYo20,56,N332-GT5 gp140,1.3610e-11,prime,1
RYo20_wk56_07,RYo20,56,SF162P3_MD64_B20,7.7120e-08,aislado_clinico,1
RYo20_wk56_07,RYo20,56,DU156_MD39_BET1,5.6830e-07,aislado_clinico,1
RYo20_wk56_07,RYo20,56,Q23.17_MD39_L14,3.9960e-06,aislado_clinico,0
RYo20_wk56_07,RYo20,56,SHIV_AD8_MD64,2.2290e-06,aislado_clinico,0
RYo20_wk56_07,RYo20,56,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RYo20_wk56_07,RYo20,56,p1981_MD39_BET1,1.7390e-06,aislado_clinico,0
RYo20_wk56_07,RYo20,56,TRO_11_MD39,2.1290e-06,aislado_clinico,0
RYo20_wk56_07,RYo20,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RYo20_wk56_07,RYo20,56,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RYo20_wk56_07,RYo20,56,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RYo20_wk56_07,RYo20,56,V703-0537-RnSv2-2G_L14,4.3510e-07,aislado_clinico,1
RYo20_wk56_08,RYo20,56,N332-GT5 gp140,1.8480e-11,prime,1
RYo20_wk56_08,RYo20,56,SF162P3_MD64_B20,9.5720e-08,aislado_clinico,1
RYo20_wk56_08,RYo20,56,DU156_MD39_BET1,3.9010e-07,aislado_clinico,1
RYo20_wk56_08,RYo20,56,Q23.17_MD39_L14,3.9990e-06,aislado_clinico,0
RYo20_wk56_08,RYo20,56,SHIV_AD8_MD64,1.8320e-06,aislado_clinico,0
RYo20_wk56_08,RYo20,56,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RYo20_wk56_08,RYo20,56,p1981_MD39_BET1,1.2960e-06,aislado_clinico,0
RYo20_wk56_08,RYo20,56,TRO_11_MD39,2.4010e-06,aislado_clinico,0
RYo20_wk56_08,RYo20,56,0712_250_pblib001_RnS-2G_L14,1.3450e-05,aislado_clinico,0
RYo20_wk56_08,RYo20,56,0860_150_con_RnS-2G_L14,1.2730e-05,aislado_clinico,0
RYo20_wk56_08,RYo20,56,1026_120_sgaA5_RnS-2G_L14,1.0700e-05,aislado_clinico,0
RYo20_wk56_08,RYo20,56,V703-0537-RnSv2-2G_L14,2.0550e-06,aislado_clinico,0
RYo20_wk56_09,RYo20,56,N332-GT5 gp140,2.3420e-11,prime,1
RYo20_wk56_09,RYo20,56,SF162P3_MD64_B20,1.7830e-07,aislado_clinico,1
RYo20_wk56_09,RYo20,56,DU156_MD39_BET1,5.4610e-07,aislado_clinico,1
RYo20_wk56_09,RYo20,56,Q23.17_MD39_L14,4.0760e-06,aislado_clinico,0
RYo20_wk56_09,RYo20,56,SHIV_AD8_MD64,2.0930e-06,aislado_clinico,0
RYo20_wk56_09,RYo20,56,DU422-1_MD39v2_L14,1.2210e-05,aislado_clinico,0
RYo20_wk56_09,RYo20,56,p1981_MD39_BET1,1.7210e-06,aislado_clinico,0
RYo20_wk56_09,RYo20,56,TRO_11_MD39,2.3150e-06,aislado_clinico,0
