id,region,area_ha,modulos_fiscales,clase_tamano,cobertura_forestal_2010_pct,biodiv_evitar_deforestacion,biodiv_evitar_perturbacion,biodiv_restauracion,carbono_evitar_deforestacion_mgc,carbono_evitar_perturbacion_mgc,carbono_restauracion_mgc,biodiv_evitar_deforestacion_por_ha,biodiv_evitar_perturbacion_por_ha,biodiv_restauracion_por_ha,carbono_evitar_deforestacion_mgc_por_ha,carbono_evitar_perturbacion_mgc_por_ha,carbono_restauracion_mgc_por_ha
2117,Santarem,22.6973,0.30263,pequena,25.5753,3.99126,0.150423,0.0260036,2115.76,19.6763,1.15433,0.175848,0.00662738,0.00114567,93.2166,0.866901,0.0508575
2118,Santarem,22.1595,0.295459,pequena,49.9668,0.51014,0,0,607.033,2.50067,0,0.0230213,0,0,27.3939,0.112849,0
2119,Santarem,24.416,0.325547,pequena,1.82862,0.29255,0,7.70048,160.332,0,4513.28,0.0119819,0,0.315387,6.56668,0,184.849
2120,Santarem,68.4221,0.912295,pequena,1.43556,0.0659998,0.229952,2.57253,0,2.07039,755.723,0.000964597,0.00336078,0.0375979,0,0.0302591,11.045
2121,Santarem,47.442,0.63256,pequena,12.9873,15.8078,0.026517,31.8787,2314.19,5.16764,5328.61,0.333202,0.000558936,0.671952,48.7794,0.108925,112.318
2122,Santarem,2.3866,0.0318213,pequena,41.1673,0.459317,0,0,357.09,0,0,0.192457,0,0,149.623,0,0
2123,Santarem,4.06896,0.0542528,pequena,2.1948,0.0124916,0,0.00941327,19.2301,0,39.1031,0.00306998,0,0.00231343,4.72604,0,9.61009
2124,Santarem,235.142,3.13522,pequena,81.4583,153.446,5.91889,0.0794154,24934.7,1342.97,0,0.652567,0.0251716,0.000337734,106.041,5.71132,0
2125,Santarem,26.539,0.353853,pequena,21.8702,4.32496,0.575696,1.73055,1634.11,120.964,1298.4,0.162966,0.0216925,0.065208,61.574,4.55798,48.9241
2126,Santarem,7.29429,0.0972572,pequena,95.5008,6.99694,0,0.00019386,3151.18,2.08652,0.103874,0.959235,0,2.6577e-05,432.006,0.286048,0.0142405
2127,Santarem,98.0889,1.30785,pequena,71.9338,0,0.0340918,0,436.704,0.105824,0,0,0.000347561,0,4.45213,0.00107885,0
2128,Santarem,130.239,1.73653,pequena,46.6932,27.0823,1.41339,0,4714.48,405.71,0,0.207943,0.0108522,0,36.1985,3.11511,0
2129,Santarem,617.372,8.23162,mediana,45.5921,27.8741,2.10526,85.6639,4601.76,362.36,14778.1,0.0451497,0.00341003,0.138756,7.45379,0.58694,23.9371
2130,Santarem,119.195,1.58926,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,Santarem,18.4936,0.246581,pequena,58.9157,9.49496,0,0,4336.61,0,0,0.513419,0,0,234.493,0,0
2132,Santarem,69.8596,0.931461,pequena,69.5345,29.6086,0,0,3817.04,0,0,0.423831,0,0,54.6388,0,0
2133,Santarem,58.9588,0.786118,pequena,21.9606,26.2225,0.0428365,18.5172,3771.51,9.12092,2653.66,0.444759,0.00072655,0.31407,63.9686,0.1547,45.0088
2134,Santarem,142.748,1.90331,pequena,29.844,4.07397,0,0,515.61,0,0,0.0285396,0,0,3.61203,0,0
2135,Santarem,21.581,0.287746,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2136,Santarem,35.8833,0.478444,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,Santarem,36.9382,0.492509,pequena,42.31,4.93014,4.88667,0,787.185,961.06,0,0.13347,0.132293,0,21.3109,26.018,0
2138,Santarem,106.475,1.41966,pequena,38.7527,21.3923,0.183575,19.7797,10477.6,11.6624,8127.47,0.200914,0.00172412,0.185769,98.4048,0.109532,76.3326
2139,Santarem,14.3204,0.190939,pequena,58.6239,0,0.00127218,0.000516867,30.3289,0.546665,0.558018,0,8.88371e-05,3.60931e-05,2.11788,0.0381739,0.0389666
2140,Santarem,19.6613,0.262151,pequena,86.3073,9.01179,0,0,1350.52,0,0,0.458351,0,0,68.6892,0,0
2141,Santarem,88.2251,1.17633,pequena,77.3327,0,0,0.532965,0,0,230.472,0,0,0.00604097,0,0,2.61231
2142,Santarem,21.604,0.288053,pequena,16.9486,0,0.044498,0,40.1723,1.81732,0,0,0.00205971,0,1.85948,0.0841197,0
2143,Santarem,2.1535,0.0287134,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,Santarem,160.142,2.13522,pequena,41.7682,2.71148,0,14.8338,1555.6,0,3991.86,0.0169317,0,0.0926292,9.71387,0,24.927
2145,Santarem,87.5001,1.16667,pequena,84.1996,7.87967,0.103801,0.00330611,942.159,12.4915,1.73268,0.0900532,0.0011863,3.7784e-05,10.7675,0.142759,0.019802
2146,Santarem,279.099,3.72132,pequena,75.3207,5.93467,0.0567792,0.000560811,1865.84,0,0,0.0212637,0.000203438,2.00936e-06,6.68523,0,0
2147,Santarem,24.8268,0.331024,pequena,71.9404,46.5304,0,0,9927.14,0,0,1.8742,0,0,399.857,0,0
2148,Santarem,0.561225,0.007483,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,Santarem,0.801335,0.0106845,pequena,44.5812,0.176617,0,0,134.252,0,0,0.220404,0,0,167.535,0,0
2150,Santarem,1.73978,0.0231971,pequena,46.2017,0.0810556,0,0,28.3861,0,0,0.0465896,0,0,16.3159,0,0
2151,Santarem,2.12295,0.028306,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,Santarem,80.6811,1.07575,pequena,64.8687,5.75724,0,0,0,126.988,0,0.071358,0,0,0,1.57395,0
2153,Santarem,41.538,0.55384,pequena,97.6145,4.21597,0.0743823,2.84783,881.767,2.90131,438.432,0.101497,0.00179071,0.0685597,21.228,0.0698472,10.555
2154,Santarem,10.7214,0.142952,pequena,43.3132,2.81543,0,0.0604572,2034.36,0,203.357,0.262599,0,0.00563893,189.748,0,18.9674
2155,Santarem,11.8669,0.158225,pequena,53.4324,1.81687,0,0,1086.49,2.30479,1.74405,0.153104,0,0,91.5567,0.19422,0.146968
2156,Santarem,13.681,0.182414,pequena,49.6174,0,0,0,0,0,0,0,0,0,0,0,0
2157,Santarem,292.389,3.89852,pequena,18.4787,38.3125,0.648766,5.77281,15524,33.5261,6733.51,0.131033,0.00221884,0.0197436,53.0937,0.114663,23.0293
2158,Santarem,1.99851,0.0266468,pequena,44.6859,0.799529,0,0.0690334,415.566,0,119.944,0.400063,0,0.0345424,207.938,0,60.0167
2159,Santarem,1.99848,0.0266464,pequena,0,0,0,0.277514,0,0,373.686,0,0,0.138862,0,0,186.985
2160,Santarem,2331.17,31.0823,grande,96.7039,569.106,219.519,0,106772,27731.8,0,0.244129,0.0941667,0,45.802,11.8961,0
2161,Santarem,875.953,11.6794,mediana,87.8889,155.279,76.1663,0,27920.9,16238.6,0,0.177269,0.0869525,0,31.8748,18.5383,0
2162,Santarem,102.036,1.36048,pequena,3.41329,8.00989,0.025283,0,2928.09,3.61781,0,0.0785006,0.000247785,0,28.6966,0.0354562,0
2163,Santarem,24.1322,0.321762,pequena,51.4365,0.380057,0.0500387,0,63.3701,0,0,0.015749,0.00207353,0,2.62596,0,0
2164,Santarem,32.9316,0.439088,pequena,21.9659,1.51905,3.4201,0.0144662,129.186,115.931,0,0.0461272,0.103855,0.000439281,3.92284,3.52036,0
2165,Santarem,13.8012,0.184016,pequena,32.3543,0,0.0616641,0.378998,270.439,4.0525,265.778,0,0.00446801,0.0274612,19.5953,0.293634,19.2576
2166,Santarem,0.641428,0.00855238,pequena,83.5414,0.24795,0,0,43.1363,0,0,0.386559,0,0,67.2504,0,0
2167,Santarem,69.0687,0.920916,pequena,13.059,0.687683,0.000429912,0.533439,473.294,0.461382,779.835,0.00995651,6.22441e-06,0.00772332,6.85252,0.00668005,11.2907
2168,Santarem,112.152,1.49535,pequena,35.5138,6.17634,0.0697529,0.0181825,1220.35,9.4585,4.80026,0.0550714,0.000621952,0.000162124,10.8812,0.0843368,0.0428016
2169,Santarem,122.593,1.63458,pequena,0.437082,0.219042,0,0,167.687,0,0,0.00178674,0,0,1.36784,0,0
2170,Santarem,68.7392,0.916523,pequena,87.8275,0,0.0936423,0,0,27.9899,0,0,0.00136228,0,0,0.40719,0
2171,Santarem,50.6542,0.675389,pequena,5.11294,0.645226,0.135311,0.000966579,188.817,9.9894,1.40649,0.0127379,0.00267128,1.90819e-05,3.72757,0.197208,0.0277666
2172,Santarem,80.5056,1.07341,pequena,95.9586,65.8218,0.0197041,0.000652982,32532.1,0,0,0.817605,0.000244754,8.11101e-06,404.097,0,0
2173,Santarem,62.2052,0.829403,pequena,3.73257,0,0,0.383629,0,2.73831,339.064,0,0,0.00616715,0,0.0440205,5.45073
2174,Santarem,9.82156,0.130954,pequena,71.8332,16.5073,0,0,5939.58,0,0,1.68072,0,0,604.75,0,0
2175,Santarem,29.8741,0.398321,pequena,80.7075,8.9049,4.28946,0,1650.81,1404.43,0,0.298082,0.143585,0,55.2589,47.0116,0
2176,Santarem,52.8561,0.704748,pequena,56.0925,0,0,0.0401887,0,0,0,0,0,0.000760342,0,0,0
2177,Santarem,68.2544,0.910058,pequena,57.5701,56.1839,55.1302,0.12632,10288.3,2845.94,88.9392,0.823155,0.807716,0.00185073,150.734,41.6961,1.30306
2178,Santarem,59.4139,0.792186,pequena,35.4754,8.92453,0,0,1087.43,92.964,0,0.150209,0,0,18.3025,1.56468,0
2179,Santarem,55.4668,0.739557,pequena,94.6763,7.39948,0.210148,0.00243977,1031.97,5.59304,0.0817642,0.133404,0.00378871,4.39861e-05,18.6052,0.100836,0.00147411
2180,Santarem,11.8786,0.158381,pequena,4.51095,0.572518,0,0,299.83,0,0,0.0481975,0,0,25.2413,0,0
2181,Santarem,47.2934,0.630579,pequena,74.9661,0.168984,0,0.519882,235.693,0,36.8119,0.00357309,0,0.0109927,4.98363,0,0.778372
2182,Santarem,46.0441,0.613921,pequena,3.29765,0.097216,0.00402808,0,68.7775,0,0,0.00211137,8.74831e-05,0,1.49373,0,0
2183,Santarem,49.7773,0.663697,pequena,94.717,0.774577,0.00133374,0.00326761,118.777,1.5971,0,0.0155608,2.67941e-05,6.56445e-05,2.38617,0.0320849,0
2184,Santarem,0.33784,0.00450454,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,Santarem,69.7146,0.929527,pequena,39.0741,17.7078,0,20.5773,2337.81,0,2703.68,0.254005,0,0.295165,33.534,0,38.7821
2186,Santarem,44.7275,0.596366,pequena,42.9267,17.2239,0.060377,11.9525,2804.45,0.789688,1788.93,0.385086,0.00134989,0.267229,62.7009,0.0176555,39.9962
2187,Santarem,87.9075,1.1721,pequena,11.8872,0,0,0,0,0,0,0,0,0,0,0,0
2188,Santarem,0.33883,0.00451773,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,Santarem,28.0432,0.373909,pequena,100.314,60.4333,4.9907,0,17283,416.281,7.4974,2.15501,0.177965,0,616.301,14.8443,0.267352
2190,Santarem,20.9129,0.278839,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,Santarem,58.666,0.782213,pequena,16.5932,3.04553,0.171972,0,903.556,6.99897,0,0.051913,0.00293138,0,15.4017,0.119302,0
2192,Santarem,28.0406,0.373875,pequena,73.2533,10.064,0,0.04263,6661.16,0,93.4597,0.358908,0,0.00152029,237.554,0,3.33301
2193,Santarem,79.7547,1.0634,pequena,34.9356,22.4057,0,1.03947,9706.59,0.902922,1540.31,0.280933,0,0.0130334,121.705,0.0113212,19.3131
2194,Santarem,32.0079,0.426772,pequena,58.5805,0,0.753819,0,0,105.712,0,0,0.023551,0,0,3.30267,0
2195,Santarem,33.8259,0.451013,pequena,30.3621,0.483801,0.00116522,0.650764,329.899,0,444.999,0.0143027,3.44475e-05,0.0192386,9.75285,0,13.1556
2196,Santarem,35.8414,0.477885,pequena,0,0,0.000235043,0.104606,0,0.020586,43.8514,0,6.55789e-06,0.00291858,0,0.000574365,1.22349
2197,Santarem,47.5411,0.633882,pequena,17.8438,18.769,0.780445,0,2882.1,139.147,0,0.394795,0.0164162,0,60.6234,2.92689,0
2198,Santarem,47.4623,0.632831,pequena,82.7822,67.7024,3.72422,0,11777.2,636.393,0,1.42644,0.0784669,0,248.139,13.4084,0
2199,Santarem,0.395256,0.00527008,pequena,90.3675,0,0,0,0,0,0,0,0,0,0,0,0
2200,Santarem,196.311,2.61747,pequena,80.0116,25.9618,0.10116,0,3933.91,43.506,0,0.132249,0.000515306,0,20.0392,0.221618,0
2201,Santarem,10.6424,0.141899,pequena,18.4634,0.0630809,0.00032784,0,30.3898,0.286037,0,0.0059273,3.0805e-05,0,2.85553,0.0268771,0
2202,Santarem,7.26541,0.0968722,pequena,3.68758,0.0309021,0.00247994,0.0729498,23.6636,0.104082,99.1455,0.00425332,0.000341335,0.0100407,3.25702,0.0143257,13.6462
2203,Santarem,2.14194,0.0285592,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,Santarem,36.5508,0.487343,pequena,44.7139,18.5653,0,0.474219,5822.84,0,357.599,0.507931,0,0.0129742,159.308,0,9.78364
2205,Santarem,181.369,2.41825,pequena,10.6353,10.9258,1.03772,0,4645.75,56.0868,0,0.0602409,0.00572159,0,25.6149,0.309241,0
2206,Santarem,6.23719,0.0831625,pequena,60.1372,0.875598,0,0,411.087,0,0,0.140383,0,0,65.909,0,0
2207,Santarem,136.58,1.82107,pequena,25.6964,1.01626,0.0610084,9.05887,43.9395,5.23372,1925.22,0.00744081,0.000446686,0.0663265,0.321713,0.0383198,14.0959
2208,Santarem,178.034,2.37379,pequena,91.8069,1.06213,0.000228673,0,1288.72,1.00195,0,0.00596588,1.28444e-06,0,7.23864,0.00562788,0
2209,Santarem,104.775,1.397,pequena,78.4055,1.30583,1.94661,0,1833.04,70.7563,0,0.0124632,0.0185791,0,17.4951,0.675319,0
2210,Santarem,25.3611,0.338148,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,Santarem,22.4554,0.299406,pequena,37.7784,2.51345,1.08033,0.072502,1598.74,36.4058,0,0.111931,0.0481101,0.00322871,71.1961,1.62125,0
2212,Santarem,6.4687,0.0862494,pequena,9.66451,0.18728,0,0,182.625,0,0,0.0289516,0,0,28.232,0,0
2213,Santarem,21.1349,0.281798,pequena,43.094,1.49781,0,0,886.754,4.23334,0,0.0708694,0,0,41.9569,0.200301,0
2214,Santarem,17.1454,0.228606,pequena,6.24977,0.558049,0,3.68411,350.285,0,3300.88,0.032548,0,0.214874,20.4303,0,192.523
2215,Santarem,16.9895,0.226527,pequena,36.7916,3.49481,0,0.374291,2192.24,0,420.492,0.205704,0,0.0220308,129.035,0,24.7501
2216,Santarem,159.261,2.12347,pequena,26.019,6.97761,0.457267,0.093303,4468.94,34.6518,105.199,0.0438126,0.00287119,0.000585852,28.0606,0.217579,0.660546
2217,Santarem,35.6534,0.475379,pequena,26.5511,4.88618,0,0,1750.46,0,0,0.137046,0,0,49.0966,0,0
2218,Santarem,409.169,5.45559,mediana,11.415,0,0,212.544,0,0,68651.3,0,0,0.519454,0,0,167.782
2219,Santarem,10.0086,0.133448,pequena,67.8178,1.32788,0,0.220929,925.073,0,161.847,0.132674,0,0.022074,92.428,0,16.1709
2220,Santarem,0.323213,0.0043095,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,Santarem,24.8226,0.330968,pequena,35.9734,20.6172,0,0,3082.38,0,0,0.83058,0,0,124.176,0,0
2222,Santarem,27.3001,0.364001,pequena,75.2417,19.3076,2.12536,0.000612414,7650.68,107.757,13.8949,0.707236,0.0778517,2.24327e-05,280.244,3.94712,0.50897
2223,Santarem,19.4855,0.259806,pequena,16.0421,3.95039,0,1.19817,1463.25,0,1443.35,0.202735,0,0.0614902,75.0946,0,74.073
2224,Santarem,20.9324,0.279099,pequena,70.3979,29.8441,0.00690266,0.00181374,5173.91,0.827019,0,1.42573,0.000329759,8.66473e-05,247.172,0.039509,0
2225,Santarem,47.4489,0.632653,pequena,22.7715,2.07852,0.00533887,2.43009,1302.33,0.839989,2633.43,0.0438054,0.000112518,0.0512149,27.447,0.017703,55.5003
2226,Santarem,86.0472,1.1473,pequena,38.9199,0,0.369865,1.05451,0,13.8306,111.622,0,0.0042984,0.012255,0,0.160732,1.29722
2227,Santarem,63.4307,0.845742,pequena,3.51981,0.773008,0,0.343188,349.301,0,116.255,0.0121867,0,0.00541044,5.50682,0,1.83279
2228,Santarem,19.6789,0.262386,pequena,9.07504,0.480961,0,0,364.71,0,0,0.0244404,0,0,18.533,0,0
2229,Santarem,1.02278,0.013637,pequena,87.3195,0.237046,0.0850406,0,117.855,6.5834,0,0.231767,0.0831469,0,115.23,6.4368,0
2230,Santarem,19.9497,0.265996,pequena,93.5645,0.161281,0.3134,0.0395314,6.41089,15.3021,0,0.00808439,0.0157095,0.00198156,0.321353,0.767033,0
2231,Santarem,31.6696,0.422262,pequena,76.6953,17.2499,1.17469,0,4820.8,183.969,0,0.544683,0.0370921,0,152.221,5.80902,0
2232,Santarem,15.616,0.208214,pequena,80.64,19.6651,0,0,3352.86,3.87482,0,1.25929,0,0,214.706,0.248131,0
2233,Santarem,17.8382,0.237843,pequena,2.50302,0,0,0,0,0,0,0,0,0,0,0,0
2234,Santarem,56.5513,0.754018,pequena,68.3837,0,0.0246443,0,619.288,0,0,0,0.000435786,0,10.9509,0,0
2235,Santarem,0.130708,0.00174277,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,Santarem,18.4289,0.245718,pequena,25.6849,1.92723,0,0.312883,1681.9,0,612.816,0.104577,0,0.0169779,91.2644,0,33.2531
2237,Santarem,132.741,1.76989,pequena,49.5177,26.2952,0.0012944,25.9144,3754.84,2.65952,3540.38,0.198093,9.75132e-06,0.195225,28.2869,0.0200353,26.6712
2238,Santarem,30.38,0.405066,pequena,99.6457,150.814,0,0,24248.1,0,0,4.96427,0,0,798.16,0,0
2239,Santarem,0.272878,0.00363837,pequena,130.919,0,0,0,0,0,0,0,0,0,0,0,0
2240,Santarem,49.8223,0.664298,pequena,48.4008,18.935,0.119232,24.6457,3096.31,3.82037,3777.77,0.380051,0.00239314,0.494671,62.1471,0.0766799,75.8248
2241,Santarem,5.98743,0.0798324,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,Santarem,0.386669,0.00515558,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,Santarem,0.226792,0.00302389,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,Santarem,46.5769,0.621025,pequena,50.0467,50.2184,0.072101,7.35219,7615.62,0.446751,1194.47,1.07818,0.001548,0.157851,163.506,0.00959168,25.6451
2245,Santarem,133.815,1.7842,pequena,28.227,21.8515,0.182395,0,8073.67,2.3664,0,0.163297,0.00136304,0,60.3347,0.0176841,0
2246,Santarem,134.744,1.79659,pequena,73.3675,49.5333,0.0907068,0,7690.75,161.702,0,0.367611,0.000673179,0,57.0768,1.20007,0
2247,Santarem,71.379,0.95172,pequena,99.8162,236.771,0.196373,0,47628.8,100.96,0,3.3171,0.00275114,0,667.266,1.41442,0
2248,Santarem,37.0464,0.493952,pequena,98.5939,135.318,0.499058,0,27648.6,343.475,0,3.65265,0.0134712,0,746.324,9.27147,0
2249,Santarem,58.8702,0.784936,pequena,86.3164,213.626,5.53285,0,29567.1,889.992,0,3.62876,0.0939838,0,502.242,15.1179,0
2250,Santarem,23.5586,0.314114,pequena,62.1695,10.4898,6.94075,0,2072.73,535.684,0,0.445266,0.294617,0,87.9819,22.7384,0
2251,Santarem,34.0627,0.45417,pequena,35.3963,14.1009,0,6.30258,3187.83,0,2137.18,0.413968,0,0.185029,93.5869,0,62.7425
2252,Santarem,24.357,0.32476,pequena,85.0637,16.4521,1.62461,0,2522.23,690.357,0,0.675454,0.0666997,0,103.552,28.3432,0
2253,Santarem,52.3047,0.697396,pequena,82.2958,25.4853,5.95709,0,4778.42,1067.57,0,0.487247,0.113892,0,91.3572,20.4105,0
2254,Santarem,20.6383,0.275178,pequena,73.1273,34.5257,0,0,5341.32,0,0,1.67289,0,0,258.806,0,0
2255,Santarem,15.6528,0.208704,pequena,78.732,12.8957,0.154752,0,6489.26,7.79003,0,0.823861,0.00988652,0,414.575,0.497677,0
2256,Santarem,6.32739,0.0843652,pequena,22.5837,0.0620887,0.261155,0.808984,9.54805,14.8291,369.698,0.00981269,0.0412737,0.127854,1.509,2.34363,58.4281
2257,Santarem,40.5507,0.540676,pequena,97.1245,53.7112,0.206101,0,7643.53,14.0453,0,1.32454,0.00508255,0,188.493,0.346363,0
2258,Santarem,51.7167,0.689555,pequena,52.496,68.1552,20.7674,0,14283.7,1055.82,0,1.31786,0.401562,0,276.191,20.4155,0
2259,Santarem,20.7717,0.276956,pequena,73.9474,23.4366,3.83902,0,3748.39,802.075,0,1.12829,0.18482,0,180.456,38.6138,0
2260,Santarem,8.02913,0.107055,pequena,94.5563,0.0927652,0,0,55.1001,0.0834522,0,0.0115536,0,0,6.86252,0.0103937,0
2261,Santarem,17.8499,0.237999,pequena,91.0511,0.0519581,0,0,0,26.4682,0,0.00291083,0,0,0,1.48282,0
2262,Santarem,24.739,0.329854,pequena,43.6739,3.17452,0.101336,0,1592.51,14.6334,0,0.12832,0.00409619,0,64.3724,0.591512,0
2263,Santarem,2.26,0.0301334,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,Santarem,23.2657,0.310209,pequena,10.3638,5.62206,0.0109809,3.23328,707.873,6.72624,559.447,0.241646,0.000471979,0.138972,30.4257,0.289106,24.046
2265,Santarem,100.587,1.34116,pequena,69.3478,25.271,4.07936,0,2903.15,196.347,0,0.251234,0.0405554,0,28.8619,1.95201,0
2266,Santarem,145.662,1.94216,pequena,40.7091,29.4582,2.29742,0,2847.76,15.3219,0,0.202237,0.0157723,0,19.5505,0.105188,0
2267,Santarem,4.89656,0.0652875,pequena,102.141,13.4608,0,0,2878.83,0,0,2.74903,0,0,587.929,0,0
2268,Santarem,7.07211,0.0942949,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,Santarem,19.9444,0.265925,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,Santarem,169.757,2.26342,pequena,82.2198,118.873,15.53,0,28188.3,3416.83,0,0.700255,0.0914841,0,166.051,20.1278,0
2271,Santarem,83.1422,1.10856,pequena,27.284,9.11094,0.123179,1.98511,2413.99,3.38237,885.98,0.109583,0.00148155,0.0238761,29.0345,0.0406818,10.6562
2272,Santarem,113.607,1.51476,pequena,12.1054,1.1426,0.0011015,0,548.409,0,0,0.0100575,9.69568e-06,0,4.82725,0,0
2273,Santarem,60.4404,0.805872,pequena,86.7309,33.0421,3.75871,0,5615.15,454.26,0,0.546688,0.0621886,0,92.9038,7.51582,0
2274,Santarem,296.83,3.95773,pequena,61.3759,3.14053,0,1.89002,207.902,0,217.92,0.0105802,0,0.00636736,0.700409,0,0.734158
2275,Santarem,19.4254,0.259005,pequena,36.3235,0,0,0,0,0,0,0,0,0,0,0,0
2276,Santarem,0.962177,0.012829,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,Santarem,1488.49,19.8465,grande,89.2362,49.3633,0.602555,0,8684.29,300.269,0,0.0331634,0.00040481,0,5.83431,0.201728,0
2278,Santarem,6.06633,0.0808844,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,Santarem,22.0524,0.294031,pequena,40.4926,9.84137,1.19156,6.74509,1902.97,0,1137.13,0.446273,0.0540331,0.305867,86.2934,0,51.565
2280,Santarem,37.5303,0.500404,pequena,0,0.000504164,0.440306,0,0,30.2729,0,1.34335e-05,0.011732,0,0,0.806626,0
2281,Santarem,87.4667,1.16622,pequena,97.6067,0.473652,1.76485,0,1062.15,567.463,0,0.00541523,0.0201774,0,12.1435,6.48777,0
2282,Santarem,0.29995,0.00399934,pequena,0,0,0.00129218,0,0,0,0,0,0.004308,0,0,0,0
2283,Santarem,1401.98,18.693,grande,71.853,464.78,60.9933,0.00600767,81316.6,10351,0,0.331518,0.0435052,4.28514e-06,58.0014,7.38312,0
2284,Santarem,6.05677,0.080757,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,Santarem,50.4783,0.673043,pequena,76.2592,18.2956,0.398281,0.000629976,7613.07,7.86963,0.034214,0.362444,0.00789015,1.24802e-05,150.819,0.155901,0.000677797
2286,Santarem,9.14201,0.121894,pequena,15.6314,0.556,0.120116,2.93195,198.846,8.71088,751.392,0.0608181,0.0131389,0.320712,21.7508,0.95284,82.1911
2287,Santarem,17.1022,0.228029,pequena,96.6138,5.38941,0,0,602.054,0,0,0.31513,0,0,35.2034,0,0
2288,Santarem,33.1724,0.442299,pequena,84.0031,3.54595,0.538502,0.0137876,1658.75,21.1195,7.72628,0.106895,0.0162334,0.000415633,50.0037,0.636659,0.232913
2289,Santarem,0.196346,0.00261795,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,Santarem,48.5594,0.647459,pequena,81.6442,36.4916,0.338847,0,14975.7,7.64031,0,0.751484,0.00697799,0,308.401,0.15734,0
2291,Santarem,6.40291,0.0853721,pequena,27.8958,0.0358416,0.00226312,0.125566,0,0,24.4912,0.0055977,0.000353452,0.0196107,0,0,3.82501
2292,Santarem,160.369,2.13826,pequena,17.0966,0,0,104.18,0,0.0874577,37935.3,0,0,0.649622,0,0.000545351,236.549
2293,Santarem,0.618189,0.00824252,pequena,28.8954,0.133155,0,0,66.2201,0,0,0.215395,0,0,107.119,0,0
2294,Santarem,20.7558,0.276744,pequena,99.8243,0,0,0,0,0,0,0,0,0,0,0,0
2295,Santarem,12.098,0.161307,pequena,68.6404,2.31357,0.759798,0,294.042,55.1254,0,0.191235,0.0628034,0,24.305,4.55656,0
2296,Santarem,322.126,4.29502,mediana,67.5892,50.4211,1.22891,20.7587,7540.87,133.32,9361.82,0.156526,0.003815,0.0644426,23.4097,0.413875,29.0626
2297,Santarem,5.25092,0.0700123,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,Santarem,1.48073,0.019743,pequena,60.309,0,0,0,0,0,0,0,0,0,0,0,0
2299,Santarem,5.11283,0.0681711,pequena,13.9728,0.0812459,0,0,66.5292,0,0,0.0158906,0,0,13.0122,0,0
2300,Santarem,14.9809,0.199745,pequena,91.2093,0.0924975,0.0972162,0.0174522,0,4.24373,0,0.00617435,0.00648934,0.00116496,0,0.283276,0
2301,Santarem,8.11991,0.108265,pequena,70.3907,0.0980239,0.0552662,0.00553731,55.0119,0.826176,8.97695,0.012072,0.00680626,0.000681942,6.77494,0.101747,1.10555
2302,Santarem,8.05541,0.107405,pequena,39.9118,0.0607107,0.0387263,0.000353396,137.831,0,2.76188,0.00753664,0.00480749,4.38706e-05,17.1103,0,0.34286
2303,Santarem,15.0416,0.200555,pequena,23.1551,1.30817,0,0.283803,888.603,11.097,456.933,0.08697,0,0.0188678,59.0762,0.737749,30.3779
2304,Santarem,240.94,3.21253,pequena,28.4284,49.0585,3.01469,0.0197808,14432.2,140.743,0,0.203613,0.0125122,8.20986e-05,59.8995,0.584141,0
2305,Santarem,125.798,1.6773,pequena,46.6423,1.77394,1.43562,0.00293735,374.086,98.8033,5.53339,0.0141015,0.0114122,2.33498e-05,2.97371,0.785415,0.0439865
2306,Santarem,8.0565,0.10742,pequena,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,Santarem,405.153,5.40204,mediana,89.1693,204.294,331.922,0,50543.3,36868.2,0,0.504238,0.819251,0,124.751,90.9982,0
2308,Santarem,297.255,3.9634,pequena,23.3745,0,1.26403,0,0,0,0.0448952,0,0.00425232,0,0,0,0.000151032
2309,Santarem,274.191,3.65588,pequena,53.7105,0,0,0.00227291,0,0,0,0,0,8.2895e-06,0,0,0
