ecosystem,plotID,site,Tmean_GS_B_CRU,ThermGS05_abundance,ThermGSMedian_abundance,ThermGS95_abundance,debt_GSMedian_ab
forest,EU_025_40,EU_025,13.00000029,-0.138491946,-0.009888316,0.061896208,0.290934051
forest,EU_025_41,EU_025,13.40666691,-0.079345127,-0.006079595,0.037142286,0.289739715
forest,EU_025_42,EU_025,13.00000029,-0.171944577,-0.034782146,0.054807062,0.315827881
forest,EU_025_43,EU_025,13.40666691,0.149601512,0.067578506,0.050972911,0.216081614
forest,EU_025_44,EU_025,13.00000029,-0.153719776,0.007516799,0.12347374,0.273528936
forest,EU_025_45,EU_025,13.40666691,-0.027268589,0.210688044,0.765669075,0.072972076
forest,EU_025_46,EU_025,13.40666691,-0.085957577,0.057829021,0.236985877,0.225831099
forest,EU_025_47,EU_025,13.40666691,0.024523787,0.047146186,0.067870615,0.236513934
forest,EU_025_48,EU_025,13.00000029,-0.168456286,0.009575175,0.116132588,0.27147056
forest,EU_025_49,EU_025,13.00000029,0.106940256,0.01080701,-0.010643055,0.270238725
forest,EU_025_5,EU_025,13.40666691,0.119134344,0.084636682,0.136676337,0.199023438
forest,EU_025_50,EU_025,13.00000029,-0.014848234,0.075949687,0.138311557,0.205096048
forest,EU_025_51,EU_025,13.00000029,-0.257708646,-0.109966013,-0.037749425,0.391011748
forest,EU_025_52,EU_025,13.00000029,-0.086993128,-0.053576522,-0.189990618,0.334622257
forest,EU_025_53,EU_025,13.00000029,-0.210214377,-0.036663344,0.086033837,0.317709079
forest,EU_025_54,EU_025,13.00000029,-0.334621524,0.05854149,0.250580603,0.214535414
forest,EU_025_55,EU_025,13.00000029,-0.000258,-0.007935421,-0.036428278,0.281012325
forest,EU_025_56,EU_025,13.00000029,-0.228047265,-0.013401828,0.10007179,0.294447563
forest,EU_025_57,EU_025,13.00000029,-0.058057679,-0.00960922,0.005482176,0.282686124
forest,EU_025_58,EU_025,13.00000029,0.040058534,0.069652784,0.082884954,0.211392951
forest,EU_025_59,EU_025,13.00000029,-0.0376657,-0.081845625,-0.033393338,0.36289136
forest,EU_025_6,EU_025,13.40666691,0.07196214,-0.033076407,-0.049774419,0.316736527
forest,EU_025_60,EU_025,13.40666691,0.305550734,0.103143784,0.026794195,0.180516336
forest,EU_025_61,EU_025,13.00000029,-0.11017053,0.025751813,0.107293137,0.255293922
forest,EU_025_62,EU_025,13.40666691,-0.015121152,-0.143929471,-0.239794038,0.427589591
forest,EU_025_63,EU_025,13.40666691,-0.046239673,-0.096521358,-0.203479888,0.380181478
forest,EU_025_64,EU_025,13.00000029,-0.160822757,-0.08684998,-0.039749571,0.367895715
forest,EU_025_65,EU_025,13.40666691,-0.01766929,0.049716124,0.107415247,0.233943996
forest,EU_025_66,EU_025,13.40666691,0.036422167,0.023337025,0.099247598,0.260323095
forest,EU_025_67,EU_025,13.00000029,-0.089302251,-0.03028666,0.022167164,0.311332395
forest,EU_025_68,EU_025,13.00000029,0.214872334,-0.015205247,-0.112823013,0.296250982
forest,EU_025_69,EU_025,13.00000029,-0.160505594,-0.051653546,0.070356185,0.332699281
forest,EU_025_7,EU_025,13.40666691,-0.015217153,-0.008690691,0.047930418,0.292350811
forest,EU_025_70,EU_025,13.40666691,-0.029972507,-0.042562141,-0.022148655,0.326222261
forest,EU_025_71,EU_025,13.00000029,-0.182339791,-0.026745947,0.061537844,0.307791682
forest,EU_025_72,EU_025,13.00000029,0.08279189,0.066296023,0.045364345,0.214749712
forest,EU_025_73,EU_025,13.00000029,-0.048183148,-0.121878641,-0.170668584,0.402924376
forest,EU_025_74,EU_025,13.00000029,-0.121493319,0.002614279,0.091038524,0.278431456
forest,EU_025_75,EU_025,13.00000029,0.053934376,-0.01263,-0.033415005,0.293675735
forest,EU_025_76,EU_025,13.40666691,-0.039080242,0.006830175,-0.000793,0.276829945
forest,EU_025_77,EU_025,13.40666691,-0.009938279,0.11814163,0.40276427,0.16551849
forest,EU_025_78,EU_025,13.40666691,-0.135441369,0.021866791,0.115682608,0.261793329
forest,EU_025_8,EU_025,13.40666691,0.059926114,-0.029377468,-0.032118856,0.313037588
forest,EU_025_9,EU_025,13.40666691,0.317330116,-0.098860422,-0.227222615,0.382520542
forest,EU_026_1,EU_026,13.00000029,-0.008298081,0.00993436,-0.000748,0.238364942
forest,EU_026_10,EU_026,13.40666691,-0.62717644,-0.022747927,0.344408873,0.277849933
forest,EU_026_11,EU_026,13.00000029,0.038219357,-0.061302578,-0.139506167,0.30960188
forest,EU_026_12,EU_026,13.00000029,-0.024163049,0.012284014,-0.021902872,0.236015288
forest,EU_026_13,EU_026,13.00000029,-0.505659446,0.024681139,0.333554102,0.223618163
forest,EU_026_14,EU_026,13.00000029,-0.181854899,0.05879471,0.177623158,0.189504592
forest,EU_026_15,EU_026,13.00000029,-0.156934945,0.021514147,0.121451142,0.226785155
forest,EU_026_16,EU_026,13.00000029,0.083250534,0.113605101,0.146690933,0.134694201
forest,EU_026_17,EU_026,13.40666691,-0.027278857,0.046362295,0.063401695,0.208739711
forest,EU_026_18,EU_026,13.00000029,0.416319466,0.02146182,-0.233213111,0.226837482
forest,EU_026_19,EU_026,13.00000029,0.397879076,0.000517,-0.263220238,0.247782302
forest,EU_026_2,EU_026,13.00000029,-0.169114532,-0.020854048,0.106070269,0.26915335
forest,EU_026_20,EU_026,13.40666691,0.129743443,0.02551561,-0.081552876,0.229586396
forest,EU_026_21,EU_026,13.40666691,-0.158025387,0.010823998,0.13986959,0.244278008
forest,EU_026_22,EU_026,13.00000029,-0.015824151,0.075363151,0.124609595,0.172936151
forest,EU_026_23,EU_026,13.00000029,0.069836252,-0.019026796,-0.078670056,0.267326098
forest,EU_026_24,EU_026,13.00000029,0.122130668,0.010239737,0.004412115,0.238059565
forest,EU_026_25,EU_026,13.00000029,-0.314334548,0.049014951,0.245118481,0.199284351
forest,EU_026_26,EU_026,12.91666698,-0.188308459,0.004970047,0.126050443,0.297355509
forest,EU_026_27,EU_026,12.91666698,-0.354873074,0.02140149,0.270653187,0.280924066
forest,EU_026_28,EU_026,12.91666698,0.407744307,0.059404153,-0.132218323,0.242921403
forest,EU_026_29,EU_026,12.91666698,-0.113798679,0.028791644,0.133973444,0.273533912
forest,EU_026_3,EU_026,13.00000029,-0.443955645,0.015599193,0.341558115,0.232700109
forest,EU_026_30,EU_026,12.91666698,-0.223025889,-0.03308482,0.137116816,0.335410376
forest,EU_026_31,EU_026,12.91666698,-0.224673523,0.109063334,0.324449959,0.193262222
forest,EU_026_32,EU_026,12.91666698,-0.339128995,-0.050947364,0.108347092,0.35327292
forest,EU_026_33,EU_026,12.91666698,0.194576575,-0.021536031,-0.181781381,0.323861587
forest,EU_026_34,EU_026,12.91666698,0.139488167,0.004103699,-0.07118851,0.298221857
forest,EU_026_35,EU_026,12.91666698,-0.088145324,0.006784408,0.05208815,0.295541148
forest,EU_026_4,EU_026,13.00000029,-0.155787466,0.000505,0.064110215,0.247794302
forest,EU_026_5,EU_026,13.40666691,-0.134592307,-0.03545621,0.042391079,0.290558216
forest,EU_026_6,EU_026,13.00000029,0.304470918,0.249037355,0.192563012,-0.000738053
forest,EU_026_7,EU_026,13.40666691,-0.040882482,0.031196469,0.105973161,0.223905537
forest,EU_026_8,EU_026,13.00000029,0.159775306,-0.008868188,-0.154238232,0.25716749
forest,EU_026_9,EU_026,13.00000029,0.090611743,0.046497932,0.042698463,0.20180137
forest,EU_027_1,EU_027,12.18333343,0.318244377,-0.284138385,-0.308843739,0.733158038
forest,EU_027_10,EU_027,12.18333343,-1.729360037,0.34455455,0.658852152,0.186001158
forest,EU_027_11,EU_027,12.18333343,0.236128146,-0.351226677,-0.930864668,0.795671206
forest,EU_027_12,EU_027,12.18333343,0.265202968,0.12018819,0.340312391,0.324256339
forest,EU_027_13,EU_027,12.18333343,-0.843693692,-0.118500563,0.27739038,0.649056271
forest,EU_027_14,EU_027,12.18333343,-0.276272681,-0.077632465,0.016004461,0.522076994
forest,EU_027_15,EU_027,12.18333343,-0.821583849,-0.216057269,-0.08657191,0.660501798
forest,EU_027_16,EU_027,12.18333343,-0.549032884,-0.128788494,-0.031799044,0.573233023
forest,EU_027_17,EU_027,12.18333343,-0.427947493,0.289091425,0.63299777,0.241464283
forest,EU_027_18,EU_027,12.18333343,-0.637837336,-0.196410129,0.156491692,0.726965837
forest,EU_027_19,EU_027,12.18333343,-0.101557549,-0.326525043,-0.621199452,0.864620372
forest,EU_027_2,EU_027,12.18333343,-0.949720254,0.091159991,0.066487091,0.357859662
forest,EU_027_20,EU_027,12.18333343,-0.158429367,-0.116879455,-0.131232576,0.654974784
forest,EU_027_21,EU_027,12.18333343,-0.000744,-0.05599966,0.02601961,0.500444189
forest,EU_027_22,EU_027,12.18333343,-0.457850175,-0.180443142,0.029436879,0.624887671
forest,EU_027_23,EU_027,12.18333343,0.335460317,0.307522588,0.283546471,0.22303312
forest,EU_027_24,EU_027,12.18333343,-0.51890572,-0.025318785,0.081450441,0.469763314
forest,EU_027_25,EU_027,12.18333343,-0.976879244,-0.108978305,0.047474112,0.647073634
forest,EU_027_26,EU_027,12.18333343,-0.76843705,0.004078362,0.176387164,0.534016967
forest,EU_027_27,EU_027,12.18333343,-0.035085978,0.003196286,-0.021746819,0.534899043
forest,EU_027_28,EU_027,12.18333343,-0.498651744,-0.166405988,0.03185454,0.704501317
forest,EU_027_29,EU_027,12.18333343,-0.151175874,-0.185464424,-0.052768475,0.723559753
forest,EU_027_3,EU_027,12.18333343,0.102473149,-0.168197702,-0.131512811,0.612642231
forest,EU_027_30,EU_027,12.18333343,-0.060994154,-0.162678236,-0.088598466,0.700773565
forest,EU_027_31,EU_027,12.18333343,-0.030294272,-0.081924669,-0.122580854,0.620019998
forest,EU_027_4,EU_027,12.18333343,-0.320684175,-0.072983306,0.007987601,0.517427835
forest,EU_027_5,EU_027,12.18333343,-0.023010721,-0.029189487,-0.015513713,0.473634016
forest,EU_027_6,EU_027,12.18333343,-0.403377806,-0.261532954,-0.357024096,0.792088662
forest,EU_027_7,EU_027,12.18333343,-2.276939044,0.074715242,0.341342619,0.455840466
forest,EU_027_8,EU_027,12.18333343,0.127341556,-0.076795046,-0.215697789,0.521239575
forest,EU_027_9,EU_027,12.18333343,-0.383435469,0.117478075,0.218512536,0.413077633
forest,EU_028_1,EU_028,17.3233336,-0.00750576,-0.111986156,-0.294287509,0.05526103
forest,EU_028_10,EU_028,17.3233336,-0.050253052,-0.014316043,-1.26e-05,-0.042409083
forest,EU_028_11,EU_028,17.3233336,0.444830708,0.154361785,-0.005834686,-0.211086911
forest,EU_028_2,EU_028,17.3233336,0.140518281,0.059533661,-0.02442226,-0.116258787
forest,EU_028_3,EU_028,17.3233336,-0.254545626,0.000498,0.070026236,-0.057223126
forest,EU_028_4,EU_028,17.3233336,0.110175333,0.070613861,0.039976628,-0.127338987
forest,EU_028_5,EU_028,17.3233336,0.29659318,0.071956857,-0.017670484,-0.128681983
forest,EU_028_6,EU_028,17.3233336,-0.073969491,0.095409552,0.189470368,-0.152134678
forest,EU_028_7,EU_028,17.3233336,0.254757247,-0.040910448,-0.142120967,-0.015814678
forest,EU_028_8,EU_028,17.3233336,0.326351827,0.094800658,-0.057118998,-0.151525784
forest,EU_028_9,EU_028,17.3233336,0.170482358,-0.061617806,-0.175869771,0.00489268
forest,EU_029_1,EU_029,17.11666698,-0.799846741,-0.276245311,0.053348739,0.799052253
forest,EU_029_10,EU_029,17.386667,-0.842891725,-0.28232995,0.243282391,0.79811945
forest,EU_029_2,EU_029,17.11666698,-0.888243101,-0.1775897,0.17047392,0.700396642
forest,EU_029_3,EU_029,17.11666698,-0.736213715,-0.389531666,-0.067517125,0.912338608
forest,EU_029_4,EU_029,17.11666698,-0.638810219,-0.241381168,-0.001247731,0.76418811
forest,EU_029_5,EU_029,17.386667,-0.539268916,-0.355764705,-0.135149245,0.871554205
forest,EU_029_6,EU_029,17.386667,-1.148192533,-0.368782858,0.479404189,0.884572358
forest,EU_029_7,EU_029,17.386667,-0.310107327,-0.091298889,0.074602088,0.607088389
forest,EU_029_8,EU_029,17.386667,-0.305662095,-0.120425653,-0.003322182,0.636215153
forest,EU_029_9,EU_029,17.386667,-0.775431455,-0.3696876,0.052182829,0.8854771
forest,EU_030_1,EU_030,15.16333354,0.201190776,0.03524367,-0.152053762,0.227950805
forest,EU_030_10,EU_030,15.16333354,0.148077722,0.15869278,0.161030239,0.104501695
forest,EU_030_100,EU_030,15.16333354,0.275749655,0.070683924,-0.036384545,0.192510551
forest,EU_030_101,EU_030,15.16333354,0.212525161,0.114734781,0.041023829,0.148459694
forest,EU_030_102,EU_030,15.16333354,0.490136025,0.150282938,-0.094795452,0.112911537
forest,EU_030_103,EU_030,15.16333354,0.446715258,0.097753872,0.001685337,0.165440603
forest,EU_030_104,EU_030,15.16333354,0.510362912,0.055993573,-0.160536323,0.207200902
forest,EU_030_105,EU_030,15.16333354,0.033447196,-0.049581009,-0.095455092,0.312775484
forest,EU_030_106,EU_030,14.77333363,0.02328968,-0.093591461,-0.355891816,0.362341482
forest,EU_030_107,EU_030,14.77333363,0.108475294,0.019648534,-0.055223556,0.249101487
forest,EU_030_108,EU_030,14.77333363,0.041522127,0.259892147,0.34114344,0.008857874
forest,EU_030_109,EU_030,14.77333363,0.229463224,-0.052833268,-0.269120379,0.321583289
forest,EU_030_11,EU_030,15.16333354,0.438163846,0.042424159,-0.259588272,0.220770316
forest,EU_030_110,EU_030,14.77333363,0.164688558,0.031026831,-0.090405457,0.23772319
forest,EU_030_111,EU_030,14.77333363,0.049200767,0.035219409,0.046565155,0.233530612
forest,EU_030_112,EU_030,14.77333363,0.453112827,-0.086137311,-0.481640209,0.354887332
forest,EU_030_113,EU_030,14.77333363,-0.164628505,-0.139724732,-0.047581121,0.408474753
forest,EU_030_114,EU_030,14.77333363,0.220465491,0.14122549,0.088423091,0.127524531
forest,EU_030_115,EU_030,14.77333363,0.117066996,0.107055248,0.070744177,0.161694773
forest,EU_030_116,EU_030,14.77333363,0.57200878,0.155311585,0.004868063,0.113438436
forest,EU_030_117,EU_030,14.77333363,-0.040954311,-0.09897257,-0.082325317,0.367722591
forest,EU_030_118,EU_030,14.27333371,-0.035964038,0.013829276,0.204261977,0.280728522
forest,EU_030_119,EU_030,14.27333371,0.241834579,0.071765403,-0.148525905,0.222792395
forest,EU_030_12,EU_030,15.16333354,0.184564844,0.036591519,-0.06466975,0.226602956
forest,EU_030_120,EU_030,14.32333361,0.182255023,0.152776402,0.151225089,0.143677494
forest,EU_030_121,EU_030,14.32333361,0.67449876,0.143810349,-0.239534554,0.152643547
forest,EU_030_122,EU_030,14.32333361,0.208166869,-0.076832139,-0.468284866,0.373286035
forest,EU_030_123,EU_030,14.32333361,-0.020678904,-0.143867374,-0.356674742,0.44032127
forest,EU_030_124,EU_030,15.05666687,0.288142648,-0.100648293,-0.47145175,0.374648323
forest,EU_030_125,EU_030,15.05666687,0.013045717,0.032563076,0.052996258,0.241436954
forest,EU_030_126,EU_030,15.10666682,0.208775978,-0.064811509,-0.376992734,0.334811553
forest,EU_030_127,EU_030,15.05666687,0.327300634,0.07482978,-0.061399519,0.19917025
forest,EU_030_128,EU_030,15.05666687,0.256145411,0.010482119,-0.01406072,0.263517911
forest,EU_030_13,EU_030,15.16333354,0.657117968,0.011580968,-0.458945121,0.251613507
forest,EU_030_14,EU_030,15.16333354,0.588708406,0.070077546,-0.085255868,0.193116929
forest,EU_030_15,EU_030,15.16333354,0.353074238,0.020950377,-0.198710388,0.242244098
forest,EU_030_16,EU_030,15.16333354,0.351517611,-0.020470019,-0.295477859,0.283664494
forest,EU_030_17,EU_030,14.89666704,-0.106919171,-0.054189557,-0.004447957,0.351468447
forest,EU_030_18,EU_030,14.89666704,0.587561308,0.143992537,-0.002847001,0.153286353
forest,EU_030_19,EU_030,14.89666704,0.062076363,0.054050088,0.058337463,0.243228802
forest,EU_030_2,EU_030,15.16333354,0.093985561,0.067540798,0.009692304,0.195653677
forest,EU_030_20,EU_030,14.89666704,0.43482581,0.082359438,-0.091258336,0.214919452
forest,EU_030_21,EU_030,14.89666704,0.370197914,0.048235668,-0.086086276,0.249043222
forest,EU_030_22,EU_030,14.89666704,0.603797441,0.037241328,-0.16554862,0.260037562
forest,EU_030_23,EU_030,14.89666704,0.251740469,0.012419163,-0.128629677,0.284859727
forest,EU_030_24,EU_030,14.89666704,0.329178122,0.100250965,0.016770718,0.197027925
forest,EU_030_25,EU_030,14.89666704,0.016599361,0.038475373,0.124368971,0.258803517
forest,EU_030_26,EU_030,14.89666704,0.496081232,0.210099404,-0.027480828,0.087179486
forest,EU_030_27,EU_030,14.89666704,0.015293333,-0.071315719,-0.262296682,0.368594609
forest,EU_030_28,EU_030,14.89666704,-0.064167744,-0.103463045,-0.184238517,0.400741935
forest,EU_030_29,EU_030,14.89666704,-0.332633434,-0.190332905,-0.269353646,0.487611795
forest,EU_030_3,EU_030,15.16333354,0.69002733,0.112289332,-0.323248984,0.150905143
forest,EU_030_30,EU_030,14.89666704,-0.212197549,-0.10240407,-0.034472454,0.39968296
forest,EU_030_31,EU_030,14.89666704,0.240487403,0.080466671,-0.022888597,0.216812219
forest,EU_030_32,EU_030,14.89666704,0.169231168,-0.01992889,-0.076748839,0.31720778
forest,EU_030_33,EU_030,14.89666704,0.21527586,-0.064822755,-0.375353305,0.362101645
forest,EU_030_34,EU_030,14.89666704,0.290410241,0.038669028,-0.137746936,0.258609862
forest,EU_030_35,EU_030,14.89666704,0.20273496,-0.053269651,-0.265325198,0.350548541
forest,EU_030_36,EU_030,14.89666704,0.609014523,0.155363738,0.01245954,0.141915152
forest,EU_030_37,EU_030,14.89666704,-0.000963,0.04026466,0.084295916,0.25701423
forest,EU_030_38,EU_030,14.89666704,0.251602852,0.095618476,0.009416144,0.201660414
forest,EU_030_39,EU_030,14.89666704,0.065919216,-0.004340293,-0.129130659,0.301619183
forest,EU_030_4,EU_030,15.16333354,-0.021493816,-0.003729863,-0.005189568,0.266924338
forest,EU_030_40,EU_030,15.19333342,0.030454855,0.037299425,0.104777352,0.230061729
forest,EU_030_41,EU_030,15.19333342,0.371650282,0.073163301,0.109561278,0.194197853
forest,EU_030_42,EU_030,15.19333342,0.037424044,-0.000357,-0.01054853,0.267718154
forest,EU_030_43,EU_030,15.19333342,0.042933919,0.027715897,-0.008504353,0.239645257
forest,EU_030_44,EU_030,15.19333342,-0.18989288,-0.023988742,-0.013808811,0.291349896
forest,EU_030_45,EU_030,15.19333342,-0.115328739,-0.084948134,-0.096320411,0.352309288
forest,EU_030_46,EU_030,15.19333342,0.034070392,-0.024117891,-0.060508364,0.291479045
forest,EU_030_47,EU_030,15.19333342,-0.05366239,0.10489312,0.183043151,0.162468034
forest,EU_030_48,EU_030,15.19333342,0.255708615,0.088393207,0.038950963,0.178967947
forest,EU_030_49,EU_030,15.19333342,0.184359595,0.047051945,-0.050510921,0.220309209
forest,EU_030_5,EU_030,15.16333354,0.288575387,0.062617772,-0.126070312,0.200576703
forest,EU_030_50,EU_030,15.19333342,0.298803041,0.163723332,-0.020694002,0.103637822
forest,EU_030_51,EU_030,15.19333342,-0.137937434,-0.006244103,0.035446655,0.273605257
forest,EU_030_52,EU_030,15.19333342,-0.0270988,-0.029363399,-0.026178293,0.296724553
forest,EU_030_53,EU_030,13.66333362,0.092145313,0.202633656,0.15379339,0.092604434
forest,EU_030_54,EU_030,13.66333362,-0.006932353,-0.023821907,-0.056966633,0.319059997
forest,EU_030_55,EU_030,13.66333362,0.54829697,0.253341873,0.039120553,0.041896217
forest,EU_030_56,EU_030,13.66333362,0.699052672,0.078964856,-0.205708944,0.216273234
forest,EU_030_57,EU_030,13.82333361,0.325182569,0.201168735,-0.013657019,0.066886817
forest,EU_030_58,EU_030,13.82333361,-0.377709673,0.036897167,0.15182329,0.231158385
forest,EU_030_59,EU_030,13.82333361,-0.162230592,0.180496517,0.214416583,0.087559035
forest,EU_030_6,EU_030,15.16333354,0.126253242,0.007252932,-0.124884752,0.255941543
forest,EU_030_60,EU_030,13.82333361,-0.223378908,0.202583195,0.260609926,0.065472357
forest,EU_030_61,EU_030,13.82333361,0.38634207,0.16508816,-0.031760364,0.102967392
forest,EU_030_62,EU_030,13.82333361,-0.240641196,-0.049640771,0.068444177,0.317696323
forest,EU_030_63,EU_030,13.82333361,0.80435862,0.243388331,-0.119334642,0.024667221
forest,EU_030_64,EU_030,13.82333361,0.139343694,0.218787845,0.113845173,0.049267707
forest,EU_030_65,EU_030,13.82333361,-0.063787601,0.181811271,0.16079143,0.086244281
forest,EU_030_66,EU_030,13.82333361,0.188663969,0.018512621,-0.100291725,0.249542931
forest,EU_030_67,EU_030,13.82333361,0.141717543,0.182616992,0.028765352,0.08543856
forest,EU_030_68,EU_030,14.89666704,0.105840677,0.033187481,-0.049157194,0.264091409
forest,EU_030_69,EU_030,14.89666704,0.068318431,-0.154440829,-0.430631103,0.451719719
forest,EU_030_7,EU_030,15.16333354,-0.042998993,0.172558725,0.280506279,0.09063575
forest,EU_030_70,EU_030,14.89666704,0.318713835,0.082761986,-0.158526075,0.214516904
forest,EU_030_71,EU_030,14.89666704,0.170850576,-0.042220704,-0.249668879,0.339499594
forest,EU_030_72,EU_030,14.66333365,-0.262247578,-0.120544043,-0.073220072,0.411700486
forest,EU_030_73,EU_030,14.66333365,0.317895242,-0.018795101,-0.285919797,0.309951544
forest,EU_030_74,EU_030,14.66333365,0.447093597,0.046537731,-0.297569532,0.244618712
forest,EU_030_75,EU_030,14.66333365,-0.341571394,-0.147711741,-0.297465735,0.438868184
forest,EU_030_76,EU_030,14.66333365,0.145550883,0.093172515,0.197221705,0.197983928
