anio,dlod_decadal_ms,dlod_multidecadal_ms
1966.2587269,2.38798,1.0382
1966.2614648,2.38829,1.03844
1966.2642026,2.38859,1.03869
1966.2669405,2.3889,1.03893
1966.2696783,2.38919,1.03918
1966.2724162,2.38949,1.03942
1966.275154,2.3898,1.03966
1966.2778919,2.39009,1.03991
1966.2806297,2.39038,1.04015
1966.2833676,2.39068,1.04039
1966.2861054,2.39097,1.04064
1966.2888433,2.39127,1.04088
1966.2915811,2.39156,1.04112
1966.294319,2.39185,1.04137
1966.2970568,2.39215,1.04161
1966.2997947,2.39243,1.04185
1966.3025325,2.39271,1.0421
1966.3052704,2.39301,1.04234
1966.3080082,2.39329,1.04258
1966.3107461,2.39358,1.04283
1966.3134839,2.39386,1.04307
1966.3162218,2.39414,1.04331
1966.3189596,2.39442,1.04355
1966.3216975,2.3947,1.0438
1966.3244353,2.39498,1.04404
1966.3271732,2.39526,1.04428
1966.329911,2.39553,1.04453
1966.3326489,2.39581,1.04477
1966.3353867,2.39608,1.04501
1966.3381246,2.39635,1.04525
1966.3408624,2.39663,1.0455
1966.3436003,2.3969,1.04574
1966.3463381,2.39717,1.04598
1966.349076,2.39744,1.04622
1966.3518138,2.3977,1.04647
1966.3545517,2.39797,1.04671
1966.3572895,2.39823,1.04695
1966.3600274,2.39849,1.04719
1966.3627652,2.39876,1.04743
1966.3655031,2.39902,1.04768
1966.3682409,2.39929,1.04792
1966.3709788,2.39954,1.04816
1966.3737166,2.3998,1.0484
1966.3764545,2.40006,1.04864
1966.3791923,2.40031,1.04889
1966.3819302,2.40057,1.04913
1966.384668,2.40083,1.04937
1966.3874059,2.40107,1.04961
1966.3901437,2.40133,1.04985
1966.3928816,2.40158,1.05009
1966.3956194,2.40183,1.05034
1966.3983573,2.40208,1.05058
1966.4010951,2.40233,1.05082
1966.403833,2.40258,1.05106
1966.4065708,2.40282,1.0513
1966.4093087,2.40306,1.05154
1966.4120465,2.40331,1.05178
1966.4147844,2.40355,1.05203
1966.4175222,2.40379,1.05227
1966.4202601,2.40403,1.05251
1966.4229979,2.40427,1.05275
1966.4257358,2.40451,1.05299
1966.4284736,2.40475,1.05323
1966.4312115,2.40498,1.05347
1966.4339493,2.40522,1.05371
1966.4366872,2.40545,1.05395
1966.4394251,2.40568,1.05419
1966.4421629,2.40592,1.05443
1966.4449008,2.40614,1.05468
1966.4476386,2.40638,1.05492
1966.4503765,2.40661,1.05516
1966.4531143,2.40683,1.0554
1966.4558522,2.40706,1.05564
1966.45859,2.40728,1.05588
1966.4613279,2.40751,1.05612
1966.4640657,2.40774,1.05636
1966.4668036,2.40796,1.0566
1966.4695414,2.40818,1.05684
1966.4722793,2.4084,1.05708
1966.4750171,2.40862,1.05732
1966.477755,2.40884,1.05756
1966.4804928,2.40905,1.0578
1966.4832307,2.40928,1.05804
1966.4859685,2.40949,1.05828
1966.4887064,2.4097,1.05852
1966.4914442,2.40992,1.05876
1966.4941821,2.41013,1.059
1966.4969199,2.41034,1.05924
1966.4996578,2.41055,1.05948
1966.5023956,2.41076,1.05972
1966.5051335,2.41097,1.05996
1966.5078713,2.41118,1.0602
1966.5106092,2.41138,1.06044
1966.513347,2.41159,1.06068
1966.5160849,2.4118,1.06091
1966.5188227,2.412,1.06115
1966.5215606,2.4122,1.06139
1966.5242984,2.4124,1.06163
1966.5270363,2.41261,1.06187
1966.5297741,2.41281,1.06211
1966.532512,2.413,1.06235
1966.5352498,2.41321,1.06259
1966.5379877,2.4134,1.06283
1966.5407255,2.41359,1.06307
1966.5434634,2.41379,1.06331
1966.5462012,2.41399,1.06354
1966.5489391,2.41418,1.06378
1966.5516769,2.41437,1.06402
1966.5544148,2.41456,1.06426
1966.5571526,2.41476,1.0645
1966.5598905,2.41494,1.06474
1966.5626283,2.41514,1.06498
1966.5653662,2.41532,1.06521
1966.568104,2.41551,1.06545
1966.5708419,2.4157,1.06569
1966.5735797,2.41588,1.06593
1966.5763176,2.41606,1.06617
1966.5790554,2.41625,1.06641
1966.5817933,2.41643,1.06664
1966.5845311,2.41661,1.06688
1966.587269,2.41679,1.06712
1966.5900068,2.41697,1.06736
1966.5927447,2.41715,1.0676
1966.5954825,2.41733,1.06783
1966.5982204,2.4175,1.06807
1966.6009582,2.41768,1.06831
1966.6036961,2.41785,1.06855
1966.6064339,2.41803,1.06878
1966.6091718,2.4182,1.06902
1966.6119097,2.41837,1.06926
1966.6146475,2.41855,1.0695
1966.6173854,2.41871,1.06973
1966.6201232,2.41888,1.06997
1966.6228611,2.41905,1.07021
1966.6255989,2.41922,1.07045
1966.6283368,2.41939,1.07068
1966.6310746,2.41955,1.07092
1966.6338125,2.41972,1.07116
1966.6365503,2.41989,1.07139
1966.6392882,2.42005,1.07163
1966.642026,2.42021,1.07187
1966.6447639,2.42037,1.07211
1966.6475017,2.42053,1.07234
1966.6502396,2.4207,1.07258
1966.6529774,2.42085,1.07282
1966.6557153,2.42101,1.07305
1966.6584531,2.42117,1.07329
1966.661191,2.42132,1.07353
1966.6639288,2.42148,1.07376
1966.6666667,2.42164,1.074
1966.6694045,2.42179,1.07424
1966.6721424,2.42194,1.07447
1966.6748802,2.42209,1.07471
1966.6776181,2.42224,1.07494
1966.6803559,2.4224,1.07518
1966.6830938,2.42255,1.07542
1966.6858316,2.4227,1.07565
1966.6885695,2.42284,1.07589
1966.6913073,2.42299,1.07612
1966.6940452,2.42314,1.07636
1966.696783,2.42328,1.0766
1966.6995209,2.42343,1.07683
1966.7022587,2.42357,1.07707
1966.7049966,2.42371,1.0773
1966.7077344,2.42386,1.07754
1966.7104723,2.424,1.07777
1966.7132101,2.42414,1.07801
1966.715948,2.42428,1.07825
1966.7186858,2.42442,1.07848
1966.7214237,2.42456,1.07872
1966.7241615,2.4247,1.07895
1966.7268994,2.42483,1.07919
1966.7296372,2.42497,1.07942
1966.7323751,2.4251,1.07966
1966.7351129,2.42524,1.07989
1966.7378508,2.42537,1.08013
1966.7405886,2.4255,1.08036
1966.7433265,2.42564,1.0806
1966.7460643,2.42577,1.08083
1966.7488022,2.4259,1.08107
1966.75154,2.42603,1.0813
1966.7542779,2.42616,1.08154
1966.7570157,2.42628,1.08177
1966.7597536,2.42641,1.08201
1966.7624914,2.42654,1.08224
1966.7652293,2.42667,1.08247
1966.7679671,2.42679,1.08271
1966.770705,2.42691,1.08294
1966.7734428,2.42704,1.08318
1966.7761807,2.42716,1.08341
1966.7789185,2.42728,1.08365
1966.7816564,2.4274,1.08388
1966.7843943,2.42752,1.08411
1966.7871321,2.42765,1.08435
1966.78987,2.42776,1.08458
1966.7926078,2.42788,1.08482
1966.7953457,2.428,1.08505
1966.7980835,2.42812,1.08528
1966.8008214,2.42823,1.08552
1966.8035592,2.42835,1.08575
1966.8062971,2.42846,1.08599
1966.8090349,2.42858,1.08622
1966.8117728,2.42869,1.08645
1966.8145106,2.4288,1.08669
1966.8172485,2.42891,1.08692
1966.8199863,2.42902,1.08715
1966.8227242,2.42914,1.08739
1966.825462,2.42924,1.08762
1966.8281999,2.42935,1.08785
1966.8309377,2.42946,1.08809
1966.8336756,2.42957,1.08832
1966.8364134,2.42967,1.08855
1966.8391513,2.42978,1.08878
1966.8418891,2.42988,1.08902
1966.844627,2.42999,1.08925
1966.8473648,2.43009,1.08948
1966.8501027,2.4302,1.08972
1966.8528405,2.4303,1.08995
1966.8555784,2.4304,1.09018
1966.8583162,2.4305,1.09041
1966.8610541,2.4306,1.09065
1966.8637919,2.4307,1.09088
1966.8665298,2.4308,1.09111
1966.8692676,2.4309,1.09134
1966.8720055,2.431,1.09157
1966.8747433,2.4311,1.09181
1966.8774812,2.43119,1.09204
1966.880219,2.43128,1.09227
1966.8829569,2.43138,1.0925
1966.8856947,2.43147,1.09274
1966.8884326,2.43157,1.09297
1966.8911704,2.43166,1.0932
1966.8939083,2.43175,1.09343
1966.8966461,2.43185,1.09366
1966.899384,2.43194,1.09389
1966.9021218,2.43203,1.09413
1966.9048597,2.43212,1.09436
1966.9075975,2.4322,1.09459
1966.9103354,2.4323,1.09482
1966.9130732,2.43238,1.09505
1966.9158111,2.43247,1.09528
1966.9185489,2.43256,1.09551
1966.9212868,2.43264,1.09574
1966.9240246,2.43273,1.09598
1966.9267625,2.43281,1.09621
1966.9295003,2.43289,1.09644
1966.9322382,2.43298,1.09667
1966.934976,2.43306,1.0969
1966.9377139,2.43314,1.09713
1966.9404517,2.43322,1.09736
1966.9431896,2.4333,1.09759
1966.9459274,2.43339,1.09782
1966.9486653,2.43346,1.09805
1966.9514031,2.43354,1.09828
1966.954141,2.43362,1.09851
1966.9568789,2.4337,1.09874
1966.9596167,2.43377,1.09898
1966.9623546,2.43385,1.09921
1966.9650924,2.43393,1.09944
1966.9678303,2.434,1.09967
1966.9705681,2.43408,1.0999
1966.973306,2.43415,1.10013
1966.9760438,2.43423,1.10036
1966.9787817,2.4343,1.10059
1966.9815195,2.43437,1.10082
1966.9842574,2.43444,1.10105
1966.9869952,2.43451,1.10128
1966.9897331,2.43458,1.1015
1966.9924709,2.43465,1.10173
1966.9952088,2.43472,1.10196
1966.9979466,2.43479,1.10219
1967.0006845,2.43487,1.10242
1967.0034223,2.43494,1.10265
1967.0061602,2.43502,1.10288
1967.008898,2.43509,1.10311
1967.0116359,2.43516,1.10334
1967.0143737,2.43523,1.10357
1967.0171116,2.43531,1.1038
1967.0198494,2.43538,1.10403
1967.0225873,2.43545,1.10426
1967.0253251,2.43552,1.10448
1967.028063,2.43559,1.10471
1967.0308008,2.43566,1.10494
1967.0335387,2.43573,1.10517
1967.0362765,2.43579,1.1054
1967.0390144,2.43586,1.10563
1967.0417522,2.43593,1.10586
1967.0444901,2.43599,1.10609
1967.0472279,2.43606,1.10631
1967.0499658,2.43613,1.10654
1967.0527036,2.43619,1.10677
1967.0554415,2.43625,1.107
1967.0581793,2.43632,1.10723
1967.0609172,2.43638,1.10745
1967.063655,2.43644,1.10768
1967.0663929,2.43651,1.10791
1967.0691307,2.43657,1.10814
1967.0718686,2.43663,1.10837
1967.0746064,2.43669,1.10859
1967.0773443,2.43675,1.10882
1967.0800821,2.43681,1.10905
1967.08282,2.43687,1.10928
1967.0855578,2.43693,1.1095
1967.0882957,2.43698,1.10973
1967.0910335,2.43704,1.10996
1967.0937714,2.4371,1.11019
1967.0965092,2.43715,1.11041
1967.0992471,2.43721,1.11064
1967.1019849,2.43727,1.11087
1967.1047228,2.43732,1.1111
1967.1074606,2.43738,1.11132
1967.1101985,2.43743,1.11155
1967.1129363,2.43748,1.11178
1967.1156742,2.43754,1.112
1967.118412,2.43759,1.11223
1967.1211499,2.43764,1.11246
1967.1238877,2.43769,1.11268
1967.1266256,2.43774,1.11291
1967.1293634,2.43779,1.11314
1967.1321013,2.43784,1.11336
1967.1348392,2.43789,1.11359
1967.137577,2.43794,1.11381
1967.1403149,2.43799,1.11404
1967.1430527,2.43804,1.11427
1967.1457906,2.43809,1.11449
1967.1485284,2.43814,1.11472
1967.1512663,2.43818,1.11495
1967.1540041,2.43823,1.11517
1967.156742,2.43827,1.1154
1967.1594798,2.43832,1.11562
1967.1622177,2.43837,1.11585
1967.1649555,2.43841,1.11607
1967.1676934,2.43845,1.1163
1967.1704312,2.4385,1.11653
1967.1731691,2.43854,1.11675
1967.1759069,2.43858,1.11698
1967.1786448,2.43863,1.1172
1967.1813826,2.43867,1.11743
1967.1841205,2.43871,1.11765
1967.1868583,2.43875,1.11788
1967.1895962,2.43879,1.1181
1967.192334,2.43883,1.11833
1967.1950719,2.43887,1.11855
1967.1978097,2.43891,1.11878
1967.2005476,2.43895,1.119
1967.2032854,2.43899,1.11923
1967.2060233,2.43903,1.11945
1967.2087611,2.43906,1.11968
1967.211499,2.4391,1.1199
1967.2142368,2.43914,1.12013
1967.2169747,2.43918,1.12035
1967.2197125,2.43921,1.12057
1967.2224504,2.43925,1.1208
1967.2251882,2.43928,1.12102
1967.2279261,2.43932,1.12125
1967.2306639,2.43935,1.12147
1967.2334018,2.43939,1.12169
1967.2361396,2.43942,1.12192
1967.2388775,2.43945,1.12214
1967.2416153,2.43949,1.12237
1967.2443532,2.43952,1.12259
1967.247091,2.43955,1.12281
1967.2498289,2.43958,1.12304
1967.2525667,2.43962,1.12326
1967.2553046,2.43965,1.12348
1967.2580424,2.43968,1.12371
1967.2607803,2.43971,1.12393
1967.2635181,2.43974,1.12415
1967.266256,2.43977,1.12438
1967.2689938,2.4398,1.1246
1967.2717317,2.43983,1.12482
1967.2744695,2.43985,1.12505
1967.2772074,2.43988,1.12527
1967.2799452,2.43991,1.12549
1967.2826831,2.43994,1.12572
1967.2854209,2.43996,1.12594
1967.2881588,2.43999,1.12616
1967.2908966,2.44002,1.12638
1967.2936345,2.44004,1.12661
1967.2963723,2.44007,1.12683
1967.2991102,2.44009,1.12705
1967.301848,2.44012,1.12727
1967.3045859,2.44014,1.1275
1967.3073238,2.44017,1.12772
1967.3100616,2.44019,1.12794
1967.3127995,2.44022,1.12816
1967.3155373,2.44024,1.12838
1967.3182752,2.44026,1.12861
1967.321013,2.44029,1.12883
1967.3237509,2.44031,1.12905
1967.3264887,2.44033,1.12927
1967.3292266,2.44035,1.12949
1967.3319644,2.44037,1.12972
1967.3347023,2.44039,1.12994
1967.3374401,2.44041,1.13016
1967.340178,2.44043,1.13038
1967.3429158,2.44046,1.1306
1967.3456537,2.44047,1.13082
1967.3483915,2.44049,1.13104
1967.3511294,2.44051,1.13127
1967.3538672,2.44053,1.13149
1967.3566051,2.44055,1.13171
1967.3593429,2.44057,1.13193
1967.3620808,2.44059,1.13215
1967.3648186,2.44061,1.13237
1967.3675565,2.44062,1.13259
1967.3702943,2.44064,1.13281
1967.3730322,2.44066,1.13303
1967.37577,2.44067,1.13325
1967.3785079,2.44069,1.13347
1967.3812457,2.44071,1.13369
1967.3839836,2.44072,1.13391
1967.3867214,2.44074,1.13413
1967.3894593,2.44075,1.13435
1967.3921971,2.44077,1.13457
1967.394935,2.44078,1.13479
1967.3976728,2.4408,1.13501
1967.4004107,2.44081,1.13523
1967.4031485,2.44082,1.13545
1967.4058864,2.44084,1.13567
1967.4086242,2.44085,1.13589
1967.4113621,2.44086,1.13611
1967.4140999,2.44088,1.13633
1967.4168378,2.44089,1.13655
1967.4195756,2.4409,1.13677
1967.4223135,2.44091,1.13699
1967.4250513,2.44093,1.13721
1967.4277892,2.44094,1.13743
1967.430527,2.44095,1.13765
1967.4332649,2.44096,1.13787
1967.4360027,2.44097,1.13809
1967.4387406,2.44098,1.13831
1967.4414784,2.44099,1.13852
1967.4442163,2.441,1.13874
1967.4469541,2.44101,1.13896
1967.449692,2.44102,1.13918
1967.4524298,2.44103,1.1394
1967.4551677,2.44104,1.13962
1967.4579055,2.44105,1.13984
1967.4606434,2.44106,1.14005
1967.4633812,2.44107,1.14027
1967.4661191,2.44108,1.14049
1967.4688569,2.44108,1.14071
1967.4715948,2.44109,1.14093
1967.4743326,2.4411,1.14115
1967.4770705,2.44111,1.14136
1967.4798084,2.44112,1.14158
1967.4825462,2.44112,1.1418
1967.4852841,2.44113,1.14202
1967.4880219,2.44114,1.14223
1967.4907598,2.44114,1.14245
1967.4934976,2.44115,1.14267
1967.4962355,2.44116,1.14289
1967.4989733,2.44116,1.14311
1967.5017112,2.44117,1.14332
1967.504449,2.44117,1.14354
1967.5071869,2.44118,1.14376
1967.5099247,2.44118,1.14397
1967.5126626,2.44119,1.14419
1967.5154004,2.44119,1.14441
1967.5181383,2.4412,1.14462
1967.5208761,2.4412,1.14484
1967.523614,2.44121,1.14506
1967.5263518,2.44121,1.14528
1967.5290897,2.44122,1.14549
1967.5318275,2.44122,1.14571
1967.5345654,2.44122,1.14592
1967.5373032,2.44123,1.14614
1967.5400411,2.44123,1.14636
1967.5427789,2.44123,1.14657
1967.5455168,2.44124,1.14679
1967.5482546,2.44124,1.14701
1967.5509925,2.44124,1.14722
1967.5537303,2.44125,1.14744
1967.5564682,2.44125,1.14765
1967.559206,2.44125,1.14787
1967.5619439,2.44125,1.14809
1967.5646817,2.44126,1.1483
1967.5674196,2.44126,1.14852
1967.5701574,2.44126,1.14873
1967.5728953,2.44126,1.14895
1967.5756331,2.44126,1.14916
1967.578371,2.44126,1.14938
1967.5811088,2.44127,1.14959
1967.5838467,2.44127,1.14981
1967.5865845,2.44127,1.15002
1967.5893224,2.44127,1.15024
1967.5920602,2.44127,1.15045
1967.5947981,2.44127,1.15067
1967.5975359,2.44127,1.15088
1967.6002738,2.44127,1.1511
1967.6030116,2.44127,1.15131
1967.6057495,2.44127,1.15153
1967.6084873,2.44127,1.15174
1967.6112252,2.44127,1.15196
1967.613963,2.44127,1.15217
1967.6167009,2.44127,1.15239
1967.6194387,2.44127,1.1526
1967.6221766,2.44127,1.15281
1967.6249144,2.44127,1.15303
1967.6276523,2.44127,1.15324
1967.6303901,2.44127,1.15346
1967.633128,2.44127,1.15367
1967.6358658,2.44127,1.15388
1967.6386037,2.44127,1.1541
1967.6413415,2.44127,1.15431
1967.6440794,2.44127,1.15452
1967.6468172,2.44127,1.15474
1967.6495551,2.44127,1.15495
1967.652293,2.44127,1.15516
1967.6550308,2.44126,1.15538
1967.6577687,2.44126,1.15559
1967.6605065,2.44126,1.1558
1967.6632444,2.44126,1.15602
1967.6659822,2.44126,1.15623
1967.6687201,2.44126,1.15644
1967.6714579,2.44126,1.15666
1967.6741958,2.44126,1.15687
1967.6769336,2.44125,1.15708
1967.6796715,2.44125,1.15729
1967.6824093,2.44125,1.15751
1967.6851472,2.44125,1.15772
1967.687885,2.44125,1.15793
1967.6906229,2.44124,1.15814
1967.6933607,2.44124,1.15836
1967.6960986,2.44124,1.15857
1967.6988364,2.44124,1.15878
1967.7015743,2.44124,1.15899
1967.7043121,2.44124,1.1592
1967.70705,2.44123,1.15942
1967.7097878,2.44123,1.15963
1967.7125257,2.44123,1.15984
1967.7152635,2.44123,1.16005
1967.7180014,2.44122,1.16026
1967.7207392,2.44122,1.16047
1967.7234771,2.44122,1.16069
1967.7262149,2.44122,1.1609
1967.7289528,2.44122,1.16111
1967.7316906,2.44121,1.16132
1967.7344285,2.44121,1.16153
1967.7371663,2.44121,1.16174
1967.7399042,2.44121,1.16195
1967.742642,2.44121,1.16216
1967.7453799,2.4412,1.16237
1967.7481177,2.4412,1.16259
1967.7508556,2.4412,1.1628
1967.7535934,2.4412,1.16301
1967.7563313,2.44119,1.16322
1967.7590691,2.44119,1.16343
1967.761807,2.44119,1.16364
1967.7645448,2.44119,1.16385
1967.7672827,2.44119,1.16406
1967.7700205,2.44118,1.16427
1967.7727584,2.44118,1.16448
1967.7754962,2.44118,1.16469
1967.7782341,2.44118,1.1649
1967.7809719,2.44118,1.16511
1967.7837098,2.44117,1.16532
1967.7864476,2.44117,1.16553
1967.7891855,2.44117,1.16574
1967.7919233,2.44117,1.16595
1967.7946612,2.44117,1.16616
1967.797399,2.44117,1.16637
1967.8001369,2.44116,1.16657
1967.8028747,2.44116,1.16678
1967.8056126,2.44116,1.16699
1967.8083504,2.44116,1.1672
1967.8110883,2.44116,1.16741
1967.8138261,2.44116,1.16762
1967.816564,2.44116,1.16783
1967.8193018,2.44115,1.16804
1967.8220397,2.44115,1.16825
1967.8247775,2.44115,1.16845
1967.8275154,2.44115,1.16866
1967.8302533,2.44115,1.16887
1967.8329911,2.44115,1.16908
1967.835729,2.44115,1.16929
1967.8384668,2.44115,1.1695
1967.8412047,2.44115,1.1697
1967.8439425,2.44115,1.16991
1967.8466804,2.44114,1.17012
1967.8494182,2.44114,1.17033
1967.8521561,2.44114,1.17054
1967.8548939,2.44114,1.17074
1967.8576318,2.44114,1.17095
1967.8603696,2.44114,1.17116
1967.8631075,2.44114,1.17137
1967.8658453,2.44114,1.17157
1967.8685832,2.44114,1.17178
1967.871321,2.44114,1.17199
1967.8740589,2.44114,1.1722
1967.8767967,2.44114,1.1724
1967.8795346,2.44115,1.17261
1967.8822724,2.44115,1.17282
1967.8850103,2.44115,1.17302
1967.8877481,2.44115,1.17323
1967.890486,2.44115,1.17344
1967.8932238,2.44115,1.17364
1967.8959617,2.44115,1.17385
1967.8986995,2.44115,1.17406
1967.9014374,2.44115,1.17426
1967.9041752,2.44116,1.17447
1967.9069131,2.44116,1.17468
1967.9096509,2.44116,1.17488
1967.9123888,2.44116,1.17509
1967.9151266,2.44116,1.17529
1967.9178645,2.44117,1.1755
1967.9206023,2.44117,1.17571
1967.9233402,2.44117,1.17591
1967.926078,2.44117,1.17612
1967.9288159,2.44118,1.17632
1967.9315537,2.44118,1.17653
1967.9342916,2.44118,1.17673
1967.9370294,2.44119,1.17694
1967.9397673,2.44119,1.17715
1967.9425051,2.44119,1.17735
1967.945243,2.4412,1.17756
1967.9479808,2.4412,1.17776
1967.9507187,2.44121,1.17797
1967.9534565,2.44121,1.17817
1967.9561944,2.44121,1.17838
1967.9589322,2.44122,1.17858
1967.9616701,2.44122,1.17879
1967.9644079,2.44123,1.17899
1967.9671458,2.44123,1.17919
1967.9698836,2.44124,1.1794
1967.9726215,2.44124,1.1796
1967.9753593,2.44125,1.17981
1967.9780972,2.44126,1.18001
1967.980835,2.44126,1.18022
1967.9835729,2.44127,1.18042
1967.9863107,2.44127,1.18062
1967.9890486,2.44128,1.18083
1967.9917864,2.44129,1.18103
1967.9945243,2.4413,1.18124
1967.9972621,2.4413,1.18144
1968.0,2.44132,1.18164
1968.0027379,2.44134,1.18185
1968.0054757,2.44136,1.18205
1968.0082136,2.44138,1.18225
1968.0109514,2.44141,1.18246
1968.0136893,2.44143,1.18266
1968.0164271,2.44145,1.18286
1968.019165,2.44147,1.18307
1968.0219028,2.4415,1.18327
1968.0246407,2.44152,1.18347
1968.0273785,2.44154,1.18367
1968.0301164,2.44156,1.18388
1968.0328542,2.44159,1.18408
1968.0355921,2.44161,1.18428
1968.0383299,2.44164,1.18448
1968.0410678,2.44166,1.18469
1968.0438056,2.44168,1.18489
1968.0465435,2.44171,1.18509
1968.0492813,2.44173,1.18529
1968.0520192,2.44176,1.18549
1968.054757,2.44178,1.1857
1968.0574949,2.44181,1.1859
1968.0602327,2.44184,1.1861
1968.0629706,2.44186,1.1863
1968.0657084,2.44189,1.1865
1968.0684463,2.44192,1.18671
1968.0711841,2.44194,1.18691
1968.073922,2.44197,1.18711
1968.0766598,2.442,1.18731
1968.0793977,2.44203,1.18751
1968.0821355,2.44206,1.18771
1968.0848734,2.44208,1.18791
1968.0876112,2.44211,1.18811
1968.0903491,2.44214,1.18831
1968.0930869,2.44217,1.18852
1968.0958248,2.4422,1.18872
1968.0985626,2.44223,1.18892
1968.1013005,2.44226,1.18912
1968.1040383,2.44229,1.18932
1968.1067762,2.44232,1.18952
1968.109514,2.44235,1.18972
1968.1122519,2.44239,1.18992
1968.1149897,2.44242,1.19012
1968.1177276,2.44245,1.19032
1968.1204654,2.44248,1.19052
1968.1232033,2.44252,1.19072
1968.1259411,2.44255,1.19092
1968.128679,2.44258,1.19112
1968.1314168,2.44262,1.19132
1968.1341547,2.44265,1.19152
1968.1368925,2.44268,1.19172
1968.1396304,2.44272,1.19192
1968.1423682,2.44275,1.19212
1968.1451061,2.44279,1.19232
1968.1478439,2.44283,1.19251
1968.1505818,2.44286,1.19271
1968.1533196,2.4429,1.19291
1968.1560575,2.44293,1.19311
1968.1587953,2.44297,1.19331
1968.1615332,2.44301,1.19351
1968.164271,2.44305,1.19371
1968.1670089,2.44309,1.19391
1968.1697467,2.44313,1.1941
1968.1724846,2.44316,1.1943
1968.1752225,2.4432,1.1945
1968.1779603,2.44324,1.1947
1968.1806982,2.44328,1.1949
1968.183436,2.44332,1.1951
1968.1861739,2.44337,1.19529
1968.1889117,2.44341,1.19549
1968.1916496,2.44345,1.19569
1968.1943874,2.44349,1.19589
1968.1971253,2.44353,1.19609
1968.1998631,2.44358,1.19628
1968.202601,2.44362,1.19648
1968.2053388,2.44366,1.19668
1968.2080767,2.44371,1.19687
1968.2108145,2.44375,1.19707
1968.2135524,2.4438,1.19727
1968.2162902,2.44384,1.19747
1968.2190281,2.44389,1.19766
1968.2217659,2.44394,1.19786
1968.2245038,2.44398,1.19806
1968.2272416,2.44403,1.19825
