meander_id,tributario,decada,temp_C,precip_mm,glacier_index,ndvi,meltwater_AMB,discharge_Q,sediment_Qs,migration_m_yr,migration_norm,RPMI
LTR_M023,LTR,1980s,-1.22,21.49,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M024,LTR,1980s,-1.22,21.49,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M025,LTR,1980s,-1.22,21.49,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M026,LTR,1980s,-1.2,21.64,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M027,LTR,1980s,-1.2,21.64,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M028,LTR,1980s,-1.21,21.64,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M029,LTR,1980s,-1.16,21.64,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M030,LTR,1980s,-1.16,21.64,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M031,LTR,1980s,-1.16,21.64,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M032,LTR,1980s,-1.12,21.9,16.49,0.16,-0.00044,152.5,1.01,1.17,0.026,0.002
LTR_M033,LTR,1980s,-1.12,21.9,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M034,LTR,1980s,-1.12,21.9,16.49,0.16,-0.00044,152.5,1.01,1.3,0.03,0.0023
LTR_M035,LTR,1980s,-1.11,21.83,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M036,LTR,1980s,-1.14,22.03,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M037,LTR,1980s,-1.14,22.03,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M038,LTR,1980s,-1.14,22.03,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M039,LTR,1980s,-1.14,22.03,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M040,LTR,1980s,-1.15,22.29,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M041,LTR,1980s,-1.15,22.29,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M061,LTR,1980s,-1.11,23.44,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M062,LTR,1980s,-1.16,23.53,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M063,LTR,1980s,-1.01,23.61,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M064,LTR,1980s,-1.01,23.61,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M065,LTR,1980s,-1.01,23.61,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M066,LTR,1980s,-1.01,23.61,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M067,LTR,1980s,-1.09,23.61,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M068,LTR,1980s,-1.09,23.61,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M069,LTR,1980s,-1.09,23.61,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M070,LTR,1980s,-1.09,23.61,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M071,LTR,1980s,-0.96,23.78,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M072,LTR,1980s,-0.96,23.78,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M073,LTR,1980s,-0.96,23.78,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M074,LTR,1980s,-0.96,23.78,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M075,LTR,1980s,-0.96,23.78,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M076,LTR,1980s,-0.96,23.78,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M077,LTR,1980s,-0.96,23.78,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M078,LTR,1980s,-0.96,23.78,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M079,LTR,1980s,-0.96,23.78,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M080,LTR,1980s,-0.96,23.78,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M081,LTR,1980s,-0.9,24.05,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M082,LTR,1980s,-0.9,24.05,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M083,LTR,1980s,-0.9,24.05,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M084,LTR,1980s,-0.9,24.05,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M085,LTR,1980s,-0.9,24.05,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M086,LTR,1980s,-0.9,24.05,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M087,LTR,1980s,-0.9,24.05,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M088,LTR,1980s,-0.9,24.05,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M089,LTR,1980s,-0.9,24.05,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M090,LTR,1980s,-0.87,24.11,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M091,LTR,1980s,-0.87,24.11,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M092,LTR,1980s,-0.86,24.32,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M093,LTR,1980s,-0.86,24.32,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M094,LTR,1980s,-0.86,24.32,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M095,LTR,1980s,-0.87,24.23,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M096,LTR,1980s,-0.87,24.23,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M097,LTR,1980s,-0.87,24.23,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M098,LTR,1980s,-0.99,23.78,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M099,LTR,1980s,-0.95,24.05,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M100,LTR,1980s,-0.95,24.05,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M101,LTR,1980s,-0.95,24.14,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M102,LTR,1980s,-0.95,24.14,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M103,LTR,1980s,-0.95,24.14,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M104,LTR,1980s,-0.95,24.14,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M105,LTR,1980s,-0.87,24.11,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M106,LTR,1980s,-0.93,24.2,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M107,LTR,1980s,-0.86,24.32,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M108,LTR,1980s,-0.86,24.32,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M109,LTR,1980s,-0.86,24.32,16.49,0.16,-0.00045,152.5,1.01,,,
LTR_M110,LTR,1980s,-0.81,24.31,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M111,LTR,1980s,-0.81,24.23,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M112,LTR,1980s,-0.75,24.23,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M113,LTR,1980s,-0.75,24.23,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M114,LTR,1980s,-0.69,24.23,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M115,LTR,1980s,-0.69,24.23,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M116,LTR,1980s,-0.73,24.14,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M117,LTR,1980s,-0.61,24.24,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M118,LTR,1980s,-0.61,24.24,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M119,LTR,1980s,-0.54,24.32,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M120,LTR,1980s,-0.53,24.41,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M121,LTR,1980s,-0.53,24.41,16.49,0.16,-0.00044,152.5,1.01,,,
LTR_M122,LTR,1980s,-0.49,24.31,16.49,0.16,-0.00043,152.5,1.01,,,
LTR_M123,LTR,1980s,-0.48,24.55,16.49,0.16,-0.00043,152.5,1.01,,,
LTR_M124,LTR,1980s,-0.48,24.55,16.49,0.16,-0.00043,152.5,1.01,,,
LTR_M125,LTR,1980s,-0.48,24.55,16.49,0.16,-0.00043,152.5,1.01,,,
LTR_M126,LTR,1980s,-0.46,24.56,16.49,0.16,-0.00043,152.5,1.01,,,
LTR_M127,LTR,1980s,-0.46,24.64,16.49,0.16,-0.00043,152.5,1.01,,,
LTR_M128,LTR,1980s,-0.46,24.64,16.49,0.16,-0.00043,152.5,1.01,,,
RTR_M01,RTR,1980s,-0.28,30.49,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M02,RTR,1980s,-0.43,30.17,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M03,RTR,1980s,-0.43,30.17,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M04,RTR,1980s,-0.43,30.17,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M05,RTR,1980s,-0.26,30.33,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M06,RTR,1980s,-0.26,30.33,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M07,RTR,1980s,-0.26,30.33,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M08,RTR,1980s,-0.26,30.15,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M09,RTR,1980s,-0.26,30.15,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M10,RTR,1980s,-0.26,30.15,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M11,RTR,1980s,-0.26,30.15,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M12,RTR,1980s,-0.26,30.15,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M13,RTR,1980s,-0.26,30.15,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M14,RTR,1980s,-0.27,30.14,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M15,RTR,1980s,-0.27,30.14,16.49,0.16,-0.0004,152.5,1.01,0.56,0.016,0.0012
RTR_M16,RTR,1980s,-0.27,30.14,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M17,RTR,1980s,-0.26,30.14,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M18,RTR,1980s,-0.32,29.61,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M19,RTR,1980s,-0.32,29.61,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M20,RTR,1980s,-0.32,29.61,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M21,RTR,1980s,-0.32,29.61,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M22,RTR,1980s,-0.28,29.97,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M23,RTR,1980s,-0.49,29.44,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M24,RTR,1980s,-0.28,29.61,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M25,RTR,1980s,-0.28,29.61,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M26,RTR,1980s,-0.28,29.61,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M27,RTR,1980s,-0.37,29.53,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M28,RTR,1980s,-0.37,29.53,16.49,0.16,-0.00041,152.5,1.01,1.32,0.025,0.0019
RTR_M29,RTR,1980s,-0.37,29.53,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M31,RTR,1980s,-0.38,28.99,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M32,RTR,1980s,-0.38,28.99,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M33,RTR,1980s,-0.33,28.98,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M34,RTR,1980s,-0.3,28.9,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M35,RTR,1980s,-0.3,28.9,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M37,RTR,1980s,-0.29,28.71,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M38,RTR,1980s,-0.29,28.71,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M39,RTR,1980s,-0.37,28.12,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M40,RTR,1980s,-0.22,28.12,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M41,RTR,1980s,-0.23,28.12,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M42,RTR,1980s,-0.23,28.12,16.49,0.16,-0.00041,152.5,1.01,,,
RTR_M44,RTR,1980s,-0.19,27.95,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M45,RTR,1980s,-0.19,27.95,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M46,RTR,1980s,-0.19,27.95,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M47,RTR,1980s,-0.21,27.68,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M48,RTR,1980s,-0.21,27.68,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M49,RTR,1980s,-0.23,27.56,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M50,RTR,1980s,-0.26,27.48,16.49,0.16,-0.0004,152.5,1.01,,,
RTR_M51,RTR,1980s,-0.25,27.86,16.49,0.16,-0.00039,152.5,1.01,,,
RTR_M52,RTR,1980s,-0.26,27.22,16.49,0.16,-0.00039,152.5,1.01,,,
RTR_M53,RTR,1980s,-0.25,27.22,16.49,0.16,-0.00039,152.5,1.01,,,
CR_M001,CR,1980s,-0.78,21.24,16.49,0.16,-0.00037,152.5,1.01,,,
CR_M002,CR,1980s,-0.78,21.24,16.49,0.16,-0.00037,152.5,1.01,0.67,0.012,0.0008
CR_M003,CR,1980s,-0.78,21.24,16.49,0.16,-0.00037,152.5,1.01,0.6,0.015,0.001
CR_M004,CR,1980s,-0.78,21.24,16.49,0.16,-0.00037,152.5,1.01,,,
CR_M005,CR,1980s,-0.86,21.25,16.49,0.16,-0.00037,152.5,1.01,,,
CR_M006,CR,1980s,-0.76,21.25,16.49,0.16,-0.00037,152.5,1.01,,,
CR_M007,CR,1980s,-0.76,21.25,16.49,0.16,-0.00037,152.5,1.01,,,
CR_M029,CR,1980s,-0.51,21.51,16.49,0.16,-0.00036,152.5,1.01,1.16,0.026,0.0018
CR_M030,CR,1980s,-0.51,21.51,16.49,0.16,-0.00036,152.5,1.01,,,
CR_M031,CR,1980s,-0.51,21.51,16.49,0.16,-0.00036,152.5,1.01,0.87,0.023,0.0015
CR_M032,CR,1980s,-0.48,21.34,16.49,0.16,-0.00036,152.5,1.01,,,
CR_M033,CR,1980s,-0.48,21.34,16.49,0.16,-0.00036,152.5,1.01,,,
CR_M034,CR,1980s,-0.48,21.34,16.49,0.16,-0.00036,152.5,1.01,1.26,0.032,0.0021
CR_M035,CR,1980s,-0.46,21.43,16.49,0.16,-0.00036,152.5,1.01,0.84,0.016,0.0011
CR_M036,CR,1980s,-0.46,21.43,16.49,0.16,-0.00036,152.5,1.01,0.95,0.027,0.0018
CR_M037,CR,1980s,-0.46,21.43,16.49,0.16,-0.00036,152.5,1.01,,,
CR_M038,CR,1980s,-0.46,21.43,16.49,0.16,-0.00036,152.5,1.01,,,
CR_M039,CR,1980s,-0.46,21.43,16.49,0.16,-0.00035,152.5,1.01,0.91,0.022,0.0014
CR_M040,CR,1980s,-0.44,21.34,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M041,CR,1980s,-0.44,21.34,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M042,CR,1980s,-0.44,21.34,16.49,0.16,-0.00035,152.5,1.01,1.04,0.023,0.0016
CR_M043,CR,1980s,-0.44,21.34,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M044,CR,1980s,-0.44,21.34,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M045,CR,1980s,-0.45,21.26,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M046,CR,1980s,-0.45,21.26,16.49,0.16,-0.00035,152.5,1.01,0.66,0.015,0.001
CR_M047,CR,1980s,-0.41,21.43,16.49,0.16,-0.00035,152.5,1.01,2.04,0.047,0.0031
CR_M048,CR,1980s,-0.41,21.34,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M049,CR,1980s,-0.41,21.34,16.49,0.16,-0.00035,152.5,1.01,1.42,0.03,0.002
CR_M050,CR,1980s,-0.41,21.34,16.49,0.16,-0.00035,152.5,1.01,0.94,0.025,0.0016
CR_M051,CR,1980s,-0.41,21.34,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M052,CR,1980s,-0.41,21.34,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M053,CR,1980s,-0.43,21.25,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M054,CR,1980s,-0.43,21.25,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M055,CR,1980s,-0.43,21.25,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M056,CR,1980s,-0.39,21.34,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M057,CR,1980s,-0.39,21.34,16.49,0.16,-0.00035,152.5,1.01,0.93,0.022,0.0015
CR_M058,CR,1980s,-0.4,21.25,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M059,CR,1980s,-0.4,21.25,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M060,CR,1980s,-0.4,21.25,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M061,CR,1980s,-0.4,21.25,16.49,0.16,-0.00035,152.5,1.01,,,
CR_M073,CR,1980s,-0.39,21.09,16.49,0.16,-0.00034,152.5,1.01,,,
CR_M074,CR,1980s,-0.32,21.36,16.49,0.16,-0.00034,152.5,1.01,,,
CR_M075,CR,1980s,-0.37,21.09,16.49,0.16,-0.00034,152.5,1.01,1.39,0.03,0.002
CR_M076,CR,1980s,-0.37,21.09,16.49,0.16,-0.00034,152.5,1.01,0.54,0.013,0.0009
CR_M077,CR,1980s,-0.29,21.36,16.49,0.16,-0.00034,152.5,1.01,1.57,0.039,0.0026
CR_M078,CR,1980s,-0.29,21.36,16.49,0.16,-0.00034,152.5,1.01,0.37,0.008,0.0005
CR_M079,CR,1980s,-0.28,21.43,16.49,0.16,-0.00034,152.5,1.01,1.09,0.018,0.0012
CR_M084,CR,1980s,-0.21,21.52,16.49,0.16,-0.00034,152.5,1.01,,,
CR_M085,CR,1980s,-0.25,21.53,16.49,0.16,-0.00034,152.5,1.01,,,
CR_M086,CR,1980s,-0.25,21.53,16.49,0.16,-0.00034,152.5,1.01,,,
CR_M087,CR,1980s,-0.39,21.35,16.49,0.16,-0.00033,152.5,1.01,,,
CR_M088,CR,1980s,-0.39,21.35,16.49,0.16,-0.00033,152.5,1.01,1.36,0.023,0.0015
CR_M089,CR,1980s,-0.29,21.73,16.49,0.16,-0.00033,152.5,1.01,0.96,0.016,0.0011
CR_M090,CR,1980s,-0.37,21.55,16.49,0.16,-0.00033,152.5,1.01,0.58,0.01,0.0007
CR_M091,CR,1980s,-0.31,21.82,16.49,0.16,-0.00033,152.5,1.01,,,
CR_M092,CR,1980s,-0.31,21.82,16.49,0.16,-0.00033,152.5,1.01,0.63,0.011,0.0008
CR_M104,CR,1980s,0.53,25.16,16.49,0.16,-0.00031,152.5,1.01,0.61,0.006,0.0004
CR_M107,CR,1980s,0.61,25.57,16.49,0.16,-0.00031,152.5,1.01,0.69,0.008,0.0005
CR_M108,CR,1980s,0.64,25.72,16.49,0.16,-0.0003,152.5,1.01,,,
CR_M109,CR,1980s,0.64,25.64,16.49,0.16,-0.0003,152.5,1.01,0.93,0.01,0.0007
CR_M111,CR,1980s,0.65,25.9,16.49,0.16,-0.0003,152.5,1.01,,,
CR_M112,CR,1980s,0.65,25.9,16.49,0.16,-0.0003,152.5,1.01,1.66,0.024,0.0016
CR_M113,CR,1980s,0.66,25.9,16.49,0.16,-0.0003,152.5,1.01,1.44,0.02,0.0013
CR_M114,CR,1980s,0.68,25.9,16.49,0.16,-0.0003,152.5,1.01,,,
CR_M115,CR,1980s,0.68,26.08,16.49,0.16,-0.0003,152.5,1.01,,,
CR_M116,CR,1980s,0.71,26.44,16.49,0.16,-0.0003,152.5,1.01,,,
CR_M117,CR,1980s,0.71,26.27,16.49,0.16,-0.0003,152.5,1.01,0.8,0.012,0.0008
CR_M118,CR,1980s,0.72,26.43,16.49,0.16,-0.0003,152.5,1.01,,,
CR_M119,CR,1980s,0.72,26.43,16.49,0.16,-0.0003,152.5,1.01,,,
CR_M120,CR,1980s,0.76,26.52,16.49,0.16,-0.0003,152.5,1.01,,,
CR_M121,CR,1980s,0.76,26.52,16.49,0.16,-0.0003,152.5,1.01,0.72,0.007,0.0005
CR_M122,CR,1980s,0.74,26.43,16.49,0.16,-0.0003,152.5,1.01,,,
CR_M123,CR,1980s,0.76,26.58,16.49,0.16,-0.0003,152.5,1.01,,,
CR_M124,CR,1980s,0.8,26.68,16.49,0.16,-0.0003,152.5,1.01,,,
PR_M001,PR,1980s,2.09,32.66,5.78,0.187,-0.00105,1506.0,249.92,1.44,0.047,0.0034
PR_M002,PR,1980s,2.09,32.66,5.78,0.187,-0.00106,1506.0,249.92,,,
PR_M003,PR,1980s,2.13,32.67,5.78,0.187,-0.00106,1506.0,249.92,,,
PR_M004,PR,1980s,2.17,32.92,5.78,0.187,-0.00106,1506.0,249.92,0.82,0.018,0.0013
PR_M005,PR,1980s,2.17,32.92,5.78,0.187,-0.00106,1506.0,249.92,,,
PR_M006,PR,1980s,2.11,32.66,5.78,0.187,-0.00106,1506.0,249.92,,,
PR_M007,PR,1980s,2.11,32.66,5.78,0.187,-0.00106,1506.0,249.92,,,
PR_M008,PR,1980s,2.19,32.93,5.78,0.187,-0.00107,1506.0,249.92,,,
PR_M009,PR,1980s,2.19,32.93,5.78,0.187,-0.00107,1506.0,249.92,1.84,0.031,0.0022
PR_M010,PR,1980s,2.19,32.93,5.78,0.187,-0.00107,1506.0,249.92,,,
PR_M011,PR,1980s,2.19,32.93,5.78,0.187,-0.00107,1506.0,249.92,,,
PR_M012,PR,1980s,2.19,33.16,5.78,0.187,-0.00108,1506.0,249.92,2.12,0.052,0.0037
PR_M013,PR,1980s,2.19,33.16,5.78,0.187,-0.00108,1506.0,249.92,,,
PR_M014,PR,1980s,2.19,33.16,5.78,0.187,-0.00108,1506.0,249.92,,,
PR_M015,PR,1980s,2.19,33.16,5.78,0.187,-0.00108,1506.0,249.92,,,
PR_M016,PR,1980s,2.16,33.09,5.78,0.187,-0.00108,1506.0,249.92,,,
PR_M017,PR,1980s,2.16,33.09,5.78,0.187,-0.00109,1506.0,249.92,,,
PR_M018,PR,1980s,2.23,33.26,5.78,0.187,-0.0011,1506.0,249.92,,,
PR_M019,PR,1980s,2.23,33.26,5.78,0.187,-0.0011,1506.0,249.92,,,
PR_M020,PR,1980s,2.18,33.26,5.78,0.187,-0.00111,1506.0,249.92,,,
PR_M021,PR,1980s,2.18,33.26,5.78,0.187,-0.00112,1506.0,249.92,,,
PR_M022,PR,1980s,2.25,33.53,5.78,0.187,-0.00112,1506.0,249.92,,,
PR_M023,PR,1980s,2.25,33.53,5.78,0.187,-0.00112,1506.0,249.92,1.29,0.03,0.0021
PR_M024,PR,1980s,2.25,33.71,5.78,0.187,-0.00112,1506.0,249.92,,,
PR_M025,PR,1980s,2.18,33.61,5.78,0.187,-0.00112,1506.0,249.92,,,
PR_M026,PR,1980s,2.18,33.61,5.78,0.187,-0.00112,1506.0,249.92,,,
PR_M027,PR,1980s,2.18,33.61,5.78,0.187,-0.00112,1506.0,249.92,,,
PR_M028,PR,1980s,2.17,33.86,5.78,0.187,-0.00112,1506.0,249.92,,,
PR_M029,PR,1980s,2.17,33.86,5.78,0.187,-0.00113,1506.0,249.92,,,
PR_M030,PR,1980s,2.17,33.86,5.78,0.187,-0.00113,1506.0,249.92,2.77,0.065,0.0047
PR_M031,PR,1980s,2.17,33.86,5.78,0.187,-0.00113,1506.0,249.92,,,
PR_M032,PR,1980s,2.22,34.04,5.78,0.187,-0.00113,1506.0,249.92,,,
PR_M033,PR,1980s,2.22,34.04,5.78,0.187,-0.00113,1506.0,249.92,,,
PR_M034,PR,1980s,2.22,34.04,5.78,0.187,-0.00113,1506.0,249.92,,,
PR_M035,PR,1980s,2.21,34.21,5.78,0.187,-0.00114,1506.0,249.92,,,
PR_M036,PR,1980s,2.21,34.21,5.78,0.187,-0.00114,1506.0,249.92,,,
PR_M037,PR,1980s,2.21,34.21,5.78,0.187,-0.00114,1506.0,249.92,,,
PR_M038,PR,1980s,2.22,34.22,5.78,0.187,-0.00115,1506.0,249.92,,,
PR_M039,PR,1980s,2.23,34.58,5.78,0.187,-0.00115,1506.0,249.92,,,
PR_M040,PR,1980s,2.23,34.58,5.78,0.187,-0.00115,1506.0,249.92,,,
PR_M043,PR,1980s,2.22,34.58,5.78,0.187,-0.00116,1506.0,249.92,,,
PR_M044,PR,1980s,2.17,34.68,5.78,0.187,-0.00116,1506.0,249.92,,,
PR_M045,PR,1980s,2.17,34.68,5.78,0.187,-0.00116,1506.0,249.92,,,
PR_M046,PR,1980s,2.23,34.86,5.78,0.187,-0.00117,1506.0,249.92,,,
PR_M047,PR,1980s,2.22,34.86,5.78,0.187,-0.00117,1506.0,249.92,,,
PR_M048,PR,1980s,2.22,34.86,5.78,0.187,-0.00118,1506.0,249.92,,,
PR_M049,PR,1980s,2.21,35.03,5.78,0.187,-0.00118,1506.0,249.92,,,
PR_M050,PR,1980s,2.26,35.11,5.78,0.187,-0.00119,1506.0,249.92,,,
PR_M051,PR,1980s,2.25,35.35,5.78,0.187,-0.0012,1506.0,249.92,,,
PR_M052,PR,1980s,2.27,35.36,5.78,0.187,-0.0012,1506.0,249.92,,,
PR_M053,PR,1980s,2.28,35.47,5.78,0.187,-0.00121,1506.0,249.92,,,
PR_M054,PR,1980s,2.27,35.62,5.78,0.187,-0.00121,1506.0,249.92,,,
PR_M055,PR,1980s,2.11,35.85,5.78,0.187,-0.00119,1506.0,249.92,,,
PR_M056,PR,1980s,2.22,36.26,5.78,0.187,-0.00119,1506.0,249.92,,,
PR_M057,PR,1980s,2.22,36.26,5.78,0.187,-0.00119,1506.0,249.92,,,
PR_M058,PR,1980s,2.22,36.26,5.78,0.187,-0.00119,1506.0,249.92,,,
PR_M060,PR,1980s,2.35,38.38,5.78,0.187,-0.00106,1506.0,249.92,,,
PR_M062,PR,1980s,2.38,38.46,5.78,0.187,-0.00105,1506.0,249.92,,,
PR_M063,PR,1980s,2.38,38.46,5.78,0.187,-0.00105,1506.0,249.92,,,
PR_M064,PR,1980s,2.38,38.46,5.78,0.187,-0.00105,1506.0,249.92,,,
PR_M066,PR,1980s,2.43,38.5,5.78,0.187,-0.00103,1506.0,249.92,,,
PR_M067,PR,1980s,2.44,38.49,5.78,0.187,-0.00102,1506.0,249.92,,,
PR_M068,PR,1980s,2.44,38.48,5.78,0.187,-0.00101,1506.0,249.92,,,
PR_M069,PR,1980s,2.48,38.72,5.78,0.187,-0.00101,1506.0,249.92,,,
PR_M070,PR,1980s,2.48,38.48,5.78,0.187,-0.001,1506.0,249.92,,,
PR_M071,PR,1980s,2.49,38.46,5.78,0.187,-0.001,1506.0,249.92,,,
PR_M072,PR,1980s,2.49,38.46,5.78,0.187,-0.00099,1506.0,249.92,,,
PR_M073,PR,1980s,2.49,38.54,5.78,0.187,-0.00099,1506.0,249.92,,,
PR_M074,PR,1980s,2.48,38.62,5.78,0.187,-0.00098,1506.0,249.92,1.53,0.017,0.0012
PR_M077,PR,1980s,2.5,38.89,5.78,0.187,-0.00095,1506.0,249.92,,,
PR_M078,PR,1980s,2.5,38.89,5.78,0.187,-0.00095,1506.0,249.92,1.4,0.02,0.0014
