basin_id,export_ene,export_feb,export_mar,export_abr,export_may,export_jun,export_jul,export_ago,export_sep,export_oct,export_nov,export_dic
5454,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0
5455,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.01,0.01,0.0,0.0,0.0
5457,0.01,0.01,0.01,0.01,0.01,8.9,3.37,1.53,0.98,0.06,0.01,0.01
5458,0.01,0.01,0.01,0.01,0.01,0.94,0.25,0.18,0.11,0.01,0.01,0.01
5459,0.0,0.0,0.0,0.0,0.63,0.16,0.0,0.0,0.02,0.0,0.0,0.0
5460,0.0,0.0,0.0,0.0,0.12,0.05,0.01,0.01,0.0,0.0,0.0,0.0
5461,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0
5462,0.0,0.0,0.0,0.0,0.04,0.04,0.01,0.01,0.0,0.0,0.0,0.0
5464,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0
5465,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0
5467,0.02,0.0,0.0,0.01,0.08,3.81,0.98,0.52,0.34,0.24,0.12,0.05
5468,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0
5469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5471,0.05,0.05,0.04,0.04,0.21,0.32,0.17,0.2,0.11,0.1,0.1,0.07
5472,0.01,0.0,0.01,0.01,0.04,0.04,0.02,0.03,0.01,0.01,0.01,0.01
5473,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.02,0.0,0.0,0.0,0.0
5474,0.0,0.0,0.0,0.0,0.0,1.99,0.2,0.11,0.03,0.03,0.0,0.0
5475,0.0,0.0,0.0,0.01,0.01,0.07,0.02,0.01,0.01,0.0,0.0,0.0
5476,0.0,0.0,0.0,0.0,0.02,0.4,0.08,0.03,0.01,0.01,0.0,0.0
5477,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.02,0.0,0.0,0.0,0.0
5478,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.02,0.0,0.0,0.0,0.0
5479,0.0,0.0,0.0,0.01,0.01,0.3,0.67,0.09,0.05,0.01,0.0,0.0
5480,0.0,0.0,0.0,0.01,0.02,0.02,0.06,0.07,0.01,0.0,0.0,0.0
5481,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
5507,0.0,0.0,0.0,0.01,0.01,0.03,0.03,0.02,0.01,0.01,0.01,0.0
5508,0.0,0.0,0.0,0.01,0.02,0.06,0.14,0.04,0.01,0.01,0.01,0.0
5509,0.0,0.0,0.0,0.0,0.0,0.2,0.08,0.02,0.02,0.0,0.0,0.0
5510,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.02,0.01,0.0,0.0,0.0
5511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5513,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.01,0.0,0.0,0.0
5514,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.02,0.01,0.0,0.0,0.0
5515,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0
5516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5517,0.0,0.0,0.0,0.0,0.01,0.33,0.07,0.03,0.02,0.02,0.01,0.01
5520,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.01,0.0,0.0,0.0,0.0
5521,0.0,0.0,0.0,0.0,0.0,0.38,0.18,0.09,0.04,0.0,0.0,0.0
5522,0.0,0.0,0.0,0.0,0.02,0.55,0.06,0.04,0.02,0.03,0.01,0.0
5523,0.0,0.0,0.0,0.0,0.01,0.19,0.04,0.03,0.01,0.01,0.0,0.0
5524,0.01,0.0,0.0,0.0,0.61,9.82,1.35,0.75,0.56,0.37,0.09,0.07
5525,0.01,0.0,0.0,0.0,0.21,4.9,0.71,0.41,0.29,0.22,0.05,0.04
5526,0.0,0.0,0.0,0.0,0.01,0.11,0.04,0.02,0.01,0.01,0.0,0.0
5527,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
5528,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.01,0.0,0.0,0.0,0.0
5529,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
5530,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0
5531,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.01,0.0,0.0,0.0,0.0
5532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5533,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
5534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5537,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0
5538,0.0,0.0,0.0,0.0,0.0,0.38,0.2,0.23,0.04,0.0,0.0,0.0
5539,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
5540,0.0,0.0,0.0,0.0,0.0,1.77,0.72,0.11,0.06,0.0,0.0,0.0
5541,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.02,0.01,0.0,0.0,0.0
5542,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.02,0.01,0.0,0.0,0.0
5544,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.02,0.01,0.0,0.0,0.0
5545,0.0,0.0,0.0,0.0,0.04,0.14,0.09,0.07,0.04,0.02,0.01,0.0
5546,0.01,0.0,0.0,0.01,0.01,0.57,0.5,0.15,0.08,0.07,0.02,0.01
5550,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0.01,0.02,0.0,0.0,0.0
5551,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.02,0.02,0.0,0.0,0.0
5552,0.0,0.0,0.0,0.0,0.0,0.17,0.13,0.04,0.01,0.0,0.0,0.0
5553,0.0,0.0,0.0,0.0,0.0,0.2,0.14,0.04,0.02,0.0,0.0,0.0
5554,0.0,0.0,0.0,0.0,0.0,0.23,0.13,0.04,0.02,0.0,0.0,0.0
5555,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.01,0.0,0.0,0.0
5556,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
5558,0.0,0.0,0.0,0.0,0.0,0.73,0.05,0.0,0.01,0.0,0.0,0.0
5559,0.0,0.0,0.0,0.0,0.0,0.81,0.07,0.01,0.02,0.0,0.0,0.0
5560,0.0,0.0,0.0,0.0,0.0,0.53,0.06,0.01,0.01,0.0,0.0,0.0
5561,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0,0.0
5562,0.0,0.0,0.0,0.0,0.07,4.21,0.58,0.23,0.12,0.1,0.04,0.03
5563,0.0,0.0,0.0,0.0,0.03,1.51,0.15,0.11,0.06,0.07,0.02,0.01
5564,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
5565,0.0,0.0,0.0,0.0,0.0,0.9,0.4,0.55,0.1,0.0,0.0,0.0
5566,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.16,0.02,0.0,0.0,0.0
5567,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0
5568,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.02,0.01,0.0,0.0,0.0
5569,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.03,0.01,0.0,0.0,0.0
5570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5571,0.0,0.0,0.0,0.0,0.02,0.82,0.2,0.15,0.09,0.07,0.01,0.01
5572,0.0,0.0,0.01,0.01,0.02,0.06,0.29,0.09,0.02,0.01,0.01,0.0
5573,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.01,0.01,0.0,0.0,0.0
5574,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
5575,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.02,0.01,0.0,0.0,0.0
5576,0.0,0.0,0.01,0.01,0.02,0.15,0.06,0.03,0.01,0.01,0.01,0.01
5577,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0
5578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5580,0.01,0.0,0.01,0.01,0.02,0.04,0.09,0.03,0.01,0.01,0.01,0.01
5581,0.0,0.0,0.0,0.0,0.0,0.31,0.34,0.08,0.07,0.07,0.01,0.01
5582,0.0,0.0,0.0,0.0,0.01,0.6,0.23,0.11,0.06,0.06,0.02,0.01
5583,0.0,0.0,0.0,0.0,0.01,0.71,1.94,0.23,0.05,0.05,0.01,0.0
5584,0.0,0.0,0.0,0.0,0.01,0.47,0.82,0.27,0.04,0.04,0.01,0.01
5585,0.01,0.0,0.0,0.0,0.01,0.19,0.07,0.06,0.02,0.02,0.01,0.0
5586,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0
5587,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0
5589,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.05,0.01,0.0,0.0,0.0
5590,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.02,0.0,0.0,0.0,0.0
5591,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.01,0.0,0.0,0.0,0.0
5592,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.02,0.01,0.0,0.0,0.0
5593,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.03,0.01,0.0,0.0,0.0
5594,0.0,0.0,0.0,0.0,0.0,0.17,0.13,0.05,0.01,0.0,0.0,0.0
5595,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.0,0.0,0.0,0.0,0.0
5596,0.0,0.0,0.0,0.0,0.0,0.27,0.13,0.03,0.01,0.0,0.0,0.0
5597,0.0,0.0,0.0,0.01,0.02,0.64,0.25,0.08,0.03,0.01,0.0,0.0
5598,0.0,0.0,0.0,0.01,0.01,0.04,0.02,0.01,0.0,0.0,0.0,0.0
5599,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.04,0.01,0.0,0.0,0.0
5600,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.06,0.01,0.0,0.0,0.0
5601,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.02,0.0,0.0,0.0,0.0
5602,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
5604,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.06,0.02,0.0,0.0,0.0
5605,0.0,0.0,0.0,0.0,0.0,0.16,0.09,0.06,0.02,0.0,0.0,0.0
5606,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0
5607,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0
5608,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0
5609,0.0,0.0,0.0,0.0,0.0,0.38,0.28,0.1,0.03,0.0,0.0,0.0
5610,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.01,0.0,0.0,0.0,0.0
5612,0.01,0.01,0.01,0.02,0.03,1.45,0.67,0.17,0.12,0.02,0.02,0.02
5613,0.0,0.0,0.0,0.0,0.0,0.02,2.3,0.5,0.0,0.0,0.0,0.0
5614,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
5615,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
5616,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
5617,0.0,0.0,0.0,0.0,0.0,0.04,0.2,0.11,0.0,0.0,0.0,0.0
5619,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
5620,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0
5621,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.0
5622,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.0,0.01,0.0,0.0,0.0
5623,0.0,0.0,0.0,0.0,0.01,0.75,0.21,0.04,0.03,0.0,0.0,0.0
5624,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.01,0.01,0.0,0.0,0.0
5625,0.0,0.0,0.0,0.0,0.01,0.12,0.24,0.06,0.02,0.01,0.0,0.0
5626,0.01,0.01,0.0,0.01,0.02,0.31,0.37,0.21,0.05,0.01,0.01,0.01
5627,0.0,0.0,0.0,0.0,0.0,0.01,0.24,0.03,0.0,0.0,0.0,0.0
5629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5631,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0
5632,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0
5633,0.0,0.0,0.0,0.0,0.0,0.36,0.18,0.05,0.01,0.0,0.0,0.0
5634,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.01,0.01,0.0,0.0,0.0
5635,0.0,0.0,0.0,0.0,0.0,0.92,0.55,0.32,0.09,0.0,0.0,0.0
5636,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.01,0.01,0.0,0.0,0.0
5637,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.01,0.01,0.0,0.0,0.0
5638,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.01,0.0,0.0,0.0,0.0
5639,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0
5640,0.0,0.0,0.0,0.0,0.0,0.39,0.11,0.03,0.02,0.0,0.0,0.0
5642,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.0,0.0,0.0,0.0,0.0
5643,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0
5644,0.0,0.0,0.0,0.0,0.0,0.15,0.06,0.02,0.0,0.0,0.0,0.0
5645,0.0,0.0,0.0,0.0,0.0,0.38,0.14,0.05,0.01,0.0,0.0,0.0
5646,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0.01,0.0,0.0,0.0,0.0
5647,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.0,0.0,0.0
5648,0.0,0.0,0.0,0.0,0.0,0.42,0.2,0.08,0.03,0.0,0.0,0.0
5649,0.0,0.0,0.0,0.01,0.03,0.72,0.22,0.12,0.05,0.01,0.0,0.0
5656,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0
5657,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.0
5658,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
5659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5660,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.03,0.01,0.0,0.0,0.0
5661,0.27,0.23,0.25,0.39,0.4,22.49,7.75,2.09,1.6,0.3,0.28,0.27
5662,0.0,0.0,0.0,0.01,0.01,0.02,0.2,0.06,0.01,0.0,0.0,0.0
5663,0.0,0.0,0.0,0.0,0.0,0.14,0.89,0.23,0.02,0.01,0.0,0.0
5664,0.0,0.0,0.0,0.0,0.01,0.18,0.75,0.28,0.03,0.0,0.0,0.0
5665,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.01,0.0,0.0,0.0,0.0
5666,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.0,0.02,0.0,0.0,0.0
5667,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.01,0.0,0.0,0.0,0.0
5668,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.01,0.0,0.0,0.0,0.0
5671,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.01,0.0,0.0,0.0,0.0
5672,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.03,0.01,0.0,0.0,0.0
5673,0.0,0.0,0.0,0.0,0.01,0.54,1.07,0.25,0.04,0.01,0.0,0.0
5674,0.0,0.01,0.01,0.01,0.02,0.14,0.22,0.06,0.01,0.0,0.0,0.0
5675,0.0,0.0,0.0,0.01,0.01,0.04,0.04,0.02,0.01,0.01,0.0,0.0
5676,0.0,0.0,0.0,0.0,0.0,0.25,0.44,0.05,0.01,0.0,0.0,0.0
5677,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0
5678,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0
5680,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0
5681,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.01,0.0,0.0,0.0,0.0
5682,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
5683,0.01,0.01,0.01,0.01,0.01,0.09,0.04,0.01,0.01,0.0,0.0,0.0
5685,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0
5686,0.0,0.0,0.0,0.0,0.0,0.5,0.27,0.09,0.01,0.0,0.0,0.0
5687,0.0,0.0,0.0,0.01,0.0,0.19,0.06,0.04,0.01,0.0,0.0,0.0
5688,0.0,0.0,0.0,0.0,0.0,0.13,0.06,0.05,0.0,0.0,0.0,0.0
5689,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
5690,0.0,0.0,0.0,0.0,0.0,0.16,0.23,0.06,0.02,0.0,0.0,0.0
5691,0.0,0.0,0.0,0.0,0.0,0.23,0.27,0.08,0.02,0.0,0.0,0.0
5692,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.02,0.01,0.0,0.0,0.0
5693,0.01,0.01,0.01,0.01,0.01,0.04,0.01,0.01,0.01,0.01,0.01,0.01
5694,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.01,0.0,0.0,0.0,0.0
5695,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.0,0.0,0.0,0.0,0.0
5696,0.0,0.0,0.0,0.0,0.0,0.16,0.67,0.06,0.01,0.0,0.0,0.0
5697,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.01,0.0,0.0,0.0,0.0
5698,0.0,0.0,0.0,0.0,0.0,0.12,0.23,0.03,0.0,0.0,0.0,0.0
5699,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.01,0.0,0.0,0.0,0.0
5700,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
5701,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.0,0.0,0.0,0.0
5702,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0
5703,0.0,0.0,0.0,0.0,0.0,0.17,0.09,0.02,0.0,0.0,0.0,0.0
5704,0.01,0.01,0.01,0.02,0.03,0.28,1.46,0.14,0.02,0.01,0.01,0.01
5705,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0
5709,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.07,0.0,0.0,0.0,0.0
5711,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.01,0.0,0.0,0.0,0.0
5712,0.0,0.0,0.0,0.0,0.0,0.02,0.26,0.04,0.01,0.0,0.0,0.0
5713,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
5714,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0
5715,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0
5716,0.0,0.0,0.0,0.0,0.0,0.01,0.26,0.05,0.0,0.0,0.0,0.0
5717,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0
5719,0.02,0.02,0.02,0.04,0.05,0.12,0.12,0.06,0.03,0.04,0.03,0.03
5720,0.01,0.01,0.01,0.02,0.02,0.07,1.24,1.01,0.09,0.01,0.01,0.01
5722,0.01,0.01,0.01,0.01,0.01,0.05,0.22,0.07,0.03,0.01,0.01,0.01
5723,0.02,0.02,0.02,0.03,0.04,0.51,0.21,0.05,0.03,0.02,0.02,0.02
5724,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.01,0.0,0.0,0.0,0.0
5725,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0
5726,0.0,0.0,0.0,0.0,0.0,0.22,0.18,0.05,0.01,0.0,0.0,0.0
5727,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.01,0.01,0.0,0.0,0.0
5728,0.0,0.0,0.0,0.0,0.0,0.21,0.25,0.04,0.01,0.0,0.0,0.0
5729,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.02,0.0,0.0,0.0,0.0
5730,0.01,0.01,0.01,0.01,0.01,0.2,0.46,0.03,0.04,0.03,0.01,0.01
5731,0.0,0.0,0.0,0.0,0.0,0.27,0.14,0.03,0.0,0.0,0.0,0.0
5732,0.0,0.0,0.0,0.01,0.01,1.92,1.32,0.37,0.09,0.01,0.0,0.0
5733,0.0,0.0,0.01,0.01,0.01,0.3,16.38,3.31,0.1,0.01,0.01,0.0
5734,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.01,0.0,0.0,0.0,0.0
5735,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.01,0.0,0.0,0.0,0.0
5736,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.02,0.0,0.0,0.0,0.0
5737,0.0,0.0,0.0,0.0,0.0,0.14,0.24,0.06,0.02,0.0,0.0,0.0
5738,0.0,0.0,0.0,0.0,0.0,0.09,0.15,0.03,0.01,0.0,0.0,0.0
5739,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0
5741,0.0,0.0,0.0,0.01,0.01,0.02,0.02,0.02,0.01,0.0,0.0,0.0
5742,0.0,0.0,0.0,0.0,0.0,0.52,0.47,0.14,0.04,0.01,0.0,0.0
5743,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.03,0.01,0.0,0.0,0.0
5744,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.01,0.0,0.0,0.0,0.0
5745,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.0,0.0,0.0,0.0
5747,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.02,0.0,0.0,0.0,0.0
5748,0.0,0.0,0.0,0.0,0.01,0.01,0.27,0.02,0.0,0.0,0.0,0.0
5752,0.0,0.0,0.0,0.0,0.0,0.02,0.18,0.01,0.0,0.0,0.0,0.0
5753,0.0,0.0,0.0,0.0,0.0,0.03,0.18,0.02,0.0,0.0,0.0,0.0
5754,0.0,0.0,0.0,0.0,0.0,0.13,0.07,0.01,0.0,0.0,0.0,0.0
5755,0.0,0.0,0.0,0.0,0.0,0.17,0.1,0.01,0.0,0.0,0.0,0.0
5756,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.02,0.0,0.0,0.0,0.0
5758,0.0,0.0,0.0,0.0,0.01,0.27,1.65,0.17,0.03,0.0,0.0,0.0
5759,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0
5760,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0
5761,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
5762,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.03,0.0,0.0,0.0,0.0
5763,0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.01,0.0,0.0,0.0,0.0
5764,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.02,0.0,0.0,0.0,0.0
5765,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.02,0.0,0.0,0.0,0.0
5768,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
5769,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0
5770,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.0,0.0,0.0,0.0
5771,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0
5772,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0
5773,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0
5774,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0
5775,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0
5776,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0
5777,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0
5778,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0
5780,0.0,0.0,0.0,0.0,0.01,0.01,0.27,0.09,0.0,0.0,0.0,0.0
5782,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.01,0.0,0.0,0.0,0.0
5783,0.0,0.0,0.0,0.0,0.0,0.12,0.18,0.02,0.0,0.0,0.0,0.0
5784,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.05,0.0,0.0,0.0,0.0
5785,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0
5786,0.0,0.0,0.0,0.0,0.0,0.04,0.17,0.03,0.01,0.0,0.0,0.0
5787,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.01,0.0,0.0,0.0,0.0
5788,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0
5789,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.01,0.0,0.0,0.0,0.0
5790,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0
5791,0.0,0.0,0.0,0.0,0.0,0.09,0.13,0.02,0.0,0.0,0.0,0.0
5792,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.02,0.0,0.0,0.0,0.0
5793,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.34,0.03,0.0,0.0,0.0
5794,0.0,0.0,0.0,0.0,0.0,0.08,0.18,0.01,0.0,0.0,0.0,0.0
5795,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.01,0.0,0.0,0.0,0.0
5796,0.0,0.0,0.0,0.0,0.0,0.1,0.06,0.01,0.0,0.0,0.0,0.0
5797,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0
