species,taxonomic_class,country,iucn_red_list,adult_body_mass_g,gen_length_y,price_cpi_eur
Stercorarius pomarinus,Aves,Spain,LC,694.0,,286.33464928971
Stercorarius pomarinus,Aves,Hungary,LC,694.0,,41.1128005114908
Stercorarius pomarinus,Aves,Spain,LC,694.0,,358.883180409454
Stercorarius pomarinus,Aves,Spain,LC,694.0,,450.0
Stercorarius pomarinus,Aves,Slovak Republic,LC,694.0,,1096.24540064548
Stercorarius skua,Aves,Spain,LC,142025.0,,312.945698944839
Stercorarius skua,Aves,Spain,LC,142025.0,,450.0
Stercorarius skua,Aves,Spain,LC,142025.0,,358.883180409454
Stercorarius skua,Aves,Hungary,LC,142025.0,,41.1128005114908
Stercorarius skua,Aves,Spain,LC,142025.0,,286.33464928971
Sterna albifrons,Aves,Moldova,LC,5716666667.0,,534.843289948754
Sterna albifrons,Aves,Serbia,LC,5716666667.0,,1027.13290003889
Sterna albifrons,Aves,Armenia,LC,5716666667.0,,28.5256681629442
Sterna albifrons,Aves,Estonia,LC,5716666667.0,,9.07159943213044
Sterna albifrons,Aves,Russian Federation,LC,5716666667.0,,267.486803204951
Sterna albifrons,Aves,Ukraine,LC,5716666667.0,,40.7575501023489
Sterna aleutica,Aves,Russian Federation,VU,120.0,,267.486803204951
Sterna caspia,Aves,Estonia,LC,6546666667.0,,36.2863977285218
Sterna dougallii,Aves,Hungary,LC,112.0,,82.2256010229816
Sterna dougallii,Aves,Spain,LC,112.0,,358.883180409454
Sterna dougallii,Aves,Spain,LC,112.0,,5267.93511481733
Sterna forsteri,Aves,Hungary,LC,150.0,,82.2256010229816
Sterna hirundo,Aves,Spain,LC,124.0,,5267.93511481733
Sterna hirundo,Aves,Spain,LC,124.0,,286.33464928971
Sterna hirundo,Aves,Hungary,LC,124.0,,205.564002557454
Sterna hirundo,Aves,Spain,LC,124.0,,358.883180409454
Sterna hirundo,Aves,Croatia,LC,124.0,,375.634835199236
Sterna hirundo,Aves,Spain,LC,124.0,,217.653904349785
Sterna hirundo,Aves,Spain,LC,124.0,,976.875220608422
Sterna hirundo,Aves,Finland,LC,124.0,,88.6639215883011
Sterna hirundo,Aves,Spain,LC,124.0,,312.945698944839
Sterna hirundo,Aves,Spain,LC,124.0,,450.0
Sterna hirundo,Aves,Spain,LC,124.0,,38.5550475372294
Sterna hirundo,Aves,Estonia,LC,124.0,,1.81431988642609
Sterna hirundo,Aves,Slovak Republic,LC,124.0,,2192.49080129097
Sterna hirundo,Aves,Latvia,LC,124.0,,918.874207412924
Sterna nilotica,Aves,Armenia,NE,2205.0,,28.5256681629442
Sterna paradisaea,Aves,Hungary,LC,110.0,,41.1128005114908
Sterna paradisaea,Aves,Spain,LC,110.0,,358.883180409454
Sterna paradisaea,Aves,Spain,LC,110.0,,450.0
Sterna paradisaea,Aves,Finland,LC,110.0,,88.6639215883011
Sterna paradisaea,Aves,Spain,LC,110.0,,286.33464928971
Sterna paradisaea,Aves,Estonia,LC,110.0,,1.81431988642609
Sterna paradisaea,Aves,Slovak Republic,LC,110.0,,1096.24540064548
Sterna paradisaea,Aves,Latvia,LC,110.0,,918.874207412924
Sterna sandvicensis,Aves,Estonia,LC,208.0,,18.1431988642609
Sternula albifrons,Aves,Hungary,LC,5716666667.0,,1027.82001278727
Sternula albifrons,Aves,Spain,LC,5716666667.0,,450.0
Sternula albifrons,Aves,Slovak Republic,LC,5716666667.0,,5481.22700322742
Sternula albifrons albifrons,Aves,Latvia,LC,5716666667.0,,918.8742074129244
Sternula albifrons albifrons,Aves,Spain,LC,5716666667.0,,358.883180409454
Sternula albifrons albifrons,Aves,Spain,LC,5716666667.0,,38.5550475372294
Sternula albifrons albifrons,Aves,Croatia,LC,5716666667.0,,1690.35675839656
Sternula albifrons albifrons,Aves,Spain,LC,5716666667.0,,181.378253624821
Sternula albifrons albifrons,Aves,Spain,LC,5716666667.0,,2086.30465963226
Sternula albifrons albifrons,Aves,Spain,LC,5716666667.0,,286.33464928971
Sternula albifrons albifrons,Aves,Finland,LC,5716666667.0,,1952.71732069473
Streptopelia decaocto,Aves,Spain,LC,1547.0,,20.0
Streptopelia decaocto,Aves,Spain,LC,1547.0,,217.653904349785
Streptopelia decaocto,Aves,Spain,LC,1547.0,,225.768647777885
Streptopelia decaocto,Aves,Montenegro,LC,1547.0,,87.4592026010193
Streptopelia decaocto,Aves,Finland,LC,1547.0,,265.991764764903
Streptopelia decaocto,Aves,Croatia,LC,1547.0,,93.9087087998089
Streptopelia decaocto,Aves,Romania,LC,1547.0,,57.371781421958
Streptopelia decaocto,Aves,Spain,LC,1547.0,,79.7518178687677
Streptopelia decaocto,Aves,Spain,LC,1547.0,,38.5550475372294
Streptopelia decaocto,Aves,Hungary,LC,1547.0,,42.8609223371011
Streptopelia decaocto,Aves,Bulgaria,LC,1547.0,,27.7087361806073
Streptopelia decaocto,Aves,North Macedonia,LC,1547.0,,34.4833053847933
Streptopelia decaocto,Aves,Slovak Republic,LC,1547.0,,548.122700322742
Streptopelia decaocto,Aves,Kosovo,LC,1547.0,,683.944646824881
Streptopelia decaocto,Aves,Serbia,LC,1547.0,,119.197918842549
Streptopelia orientalis,Aves,Hungary,LC,23375.0,,41.1128005114908
Streptopelia orientalis,Aves,Slovak Republic,LC,23375.0,,548.122700322742
Streptopelia turtur,Aves,Spain,VU,13425.0,,20.2225550013654
Streptopelia turtur,Aves,Spain,VU,13425.0,,112.884323888943
Streptopelia turtur,Aves,Spain,VU,13425.0,,47.722441548285
Streptopelia turtur,Aves,Croatia,VU,13425.0,,375.634835199236
Streptopelia turtur,Aves,Spain,VU,13425.0,,75.0
Streptopelia turtur,Aves,Spain,VU,13425.0,,104.431383886264
Streptopelia turtur,Aves,Spain,VU,13425.0,,19.2775237686147
Streptopelia turtur,Aves,Montenegro,VU,13425.0,,109.324003251274
Streptopelia turtur,Aves,Finland,VU,13425.0,,265.991764764903
Streptopelia turtur,Aves,Spain,VU,13425.0,,108.826952174892
Streptopelia turtur,Aves,Romania,VU,13425.0,,54.6908570564459
Streptopelia turtur,Aves,Spain,VU,13425.0,,637.049519389605
Streptopelia turtur,Aves,Spain,VU,13425.0,,1.81927542278424
Streptopelia turtur,Aves,Hungary,VU,13425.0,,41.1128005114908
Streptopelia turtur,Aves,Spain,VU,13425.0,,37.6281079629809
Streptopelia turtur,Aves,North Macedonia,VU,13425.0,,34.4833053847933
Streptopelia turtur,Aves,Bulgaria,VU,13425.0,,27.7087361806073
Streptopelia turtur,Aves,Slovak Republic,VU,13425.0,,1096.24540064548
Streptopelia turtur,Aves,Moldova,VU,13425.0,,89.1405483247923
Streptopelia turtur,Aves,Spain,VU,13425.0,,23.76
Streptopelia turtur,Aves,Spain,VU,13425.0,,188.744786397136
Streptopelia turtur,Aves,Kosovo,VU,13425.0,,683.944646824881
Streptopelia turtur,Aves,Serbia,VU,13425.0,,119.197918842549
Streptopelia turtur,Aves,Spain,VU,13425.0,,40.129435975592
Streptopelia turtur,Aves,Bosnia and Herzegovina,VU,13425.0,,58.7566599023798
Streptopelia turtur,Aves,Spain,VU,13425.0,,21.0594882442845
Strix aluco,Aves,Spain,LC,4965.0,,1128.84323888943
Strix aluco,Aves,Spain,LC,4965.0,,906.891268124104
Strix aluco,Aves,Hungary,LC,4965.0,,205.564002557454
Strix aluco,Aves,Spain,LC,4965.0,,900.0
Strix aluco,Aves,Spain,LC,4965.0,,312.945698944839
Strix aluco,Aves,Spain,LC,4965.0,,358.883180409454
Strix aluco,Aves,Spain,LC,4965.0,,752.562159259618
Strix aluco,Aves,Spain,LC,4965.0,,462.660570446753
Strix aluco,Aves,Finland,LC,4965.0,,710.36689558246
Strix aluco,Aves,Croatia,LC,4965.0,,250.423223466157
Strix aluco,Aves,Spain,LC,4965.0,,572.66929857942
Strix aluco,Aves,Slovak Republic,LC,4965.0,,2192.49080129097
Strix aluco,Aves,Estonia,LC,4965.0,,36.2863977285218
Strix aluco,Aves,Moldova,LC,4965.0,,178.281096649585
Strix aluco,Aves,North Macedonia,LC,4965.0,,229.888702565289
Strix aluco,Aves,Kosovo,LC,4965.0,,2849.76936177034
Strix nebulosa,Aves,Hungary,LC,107875.0,,82.2256010229816
Strix nebulosa,Aves,Finland,LC,107875.0,,1775.38947751812
Strix nebulosa,Aves,Estonia,LC,107875.0,,181.431988642609
Strix nebulosa,Aves,Ukraine,LC,107875.0,,1222.72650307047
Strix uralensis,Aves,Hungary,LC,783.0,,411.128005114908
Strix uralensis,Aves,Finland,LC,783.0,,799.030817170761
Strix uralensis,Aves,Croatia,LC,783.0,,751.269670398471
Strix uralensis,Aves,Estonia,LC,783.0,,36.2863977285218
Strix uralensis,Aves,Slovak Republic,LC,783.0,,3288.73620193645
Strix uralensis,Aves,Moldova,LC,783.0,,445.702741623961
Strix uralensis,Aves,Ukraine,LC,783.0,,1048.05128834611
Strix uralensis,Aves,Latvia,LC,783.0,,918.874207412924
Sturnus roseus,Aves,Ukraine,LC,68125.0,,48.0939091207717
Sturnus unicolor,Aves,Spain,LC,878.0,,17.4052306477107
Sturnus unicolor,Aves,Spain,LC,878.0,,12.725984412876
Sturnus unicolor,Aves,Spain,LC,878.0,,72.5513014499283
Sturnus unicolor,Aves,Hungary,LC,878.0,,82.2256010229816
Sturnus unicolor,Aves,Spain,LC,878.0,,37.6281079629809
Sturnus unicolor,Aves,Spain,LC,878.0,,20.0
Sturnus vulgaris,Aves,Croatia,LC,77675.0,,93.9087087998089
Sturnus vulgaris,Aves,Hungary,LC,77675.0,,82.2256010229816
Sturnus vulgaris,Aves,Spain,LC,77675.0,,8.51476000057491
Sturnus vulgaris,Aves,Spain,LC,77675.0,,12.725984412876
Sturnus vulgaris,Aves,Spain,LC,77675.0,,17.4052306477107
Sturnus vulgaris,Aves,Spain,LC,77675.0,,72.5513014499283
Sturnus vulgaris,Aves,Spain,LC,77675.0,,210.594882442845
Sturnus vulgaris,Aves,Romania,LC,77675.0,,37.5329411171688
Sturnus vulgaris,Aves,Finland,LC,77675.0,,88.6639215883011
Sturnus vulgaris,Aves,Spain,LC,77675.0,,37.6281079629809
Sturnus vulgaris,Aves,Spain,LC,77675.0,,37.6281079629809
Sturnus vulgaris,Aves,Spain,LC,77675.0,,25.0
Sturnus vulgaris,Aves,Hungary,LC,77675.0,,82.2256010229816
Sturnus vulgaris,Aves,Bulgaria,LC,77675.0,,0.554174723612145
Sturnus vulgaris,Aves,Slovak Republic,LC,77675.0,,548.122700322742
Sturnus vulgaris,Aves,Estonia,LC,77675.0,,1.81431988642609
Sturnus vulgaris,Aves,Spain,LC,77675.0,,2.10594882442845
Sturnus vulgaris,Aves,Spain,LC,77675.0,,40.129435975592
Sturnus vulgaris,Aves,Spain,LC,77675.0,,23.76
Stylodipus telum,Mammalia,Ukraine,LC,57495.0,1.988219404517454,96.0713680983938
Sula dactylatra,Aves,Hungary,LC,1902.0,,82.2256010229816
Sula leucogaster,Aves,Hungary,LC,120905.0,,82.2256010229816
Suncus etruscus,Mammalia,Croatia,LC,233.0,1.617399041752225,78.2572573331741
Suncus etruscus,Mammalia,Spain,LC,233.0,1.617399041752225,25.0
Suncus etruscus,Mammalia,Armenia,LC,233.0,1.617399041752225,19.0171121086294
Surnia ulula,Aves,Hungary,LC,3085.0,,205.564002557454
Surnia ulula,Aves,Finland,LC,3085.0,,1065.02258193566
Surnia ulula,Aves,Spain,LC,3085.0,,870.61561739914
Surnia ulula,Aves,Spain,LC,3085.0,,1505.12431851924
Surnia ulula,Aves,Estonia,LC,3085.0,,90.7159943213044
Surnia ulula,Aves,Slovak Republic,LC,3085.0,,3288.73620193645
Sus scrofa,Mammalia,Romania,LC,135000.0,7.271923340177961,1072.36974620482
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,435.30780869957
Sus scrofa,Mammalia,Montenegro,LC,135000.0,7.271923340177961,1639.86004876911
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,36.3855084556847
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,700.0
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,154.220190148918
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,398.759089343838
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,45.4818855696059
Sus scrofa,Mammalia,Montenegro,LC,135000.0,7.271923340177961,1311.88803901529
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,398.759089343838
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,766.860572551778
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,600.0
Sus scrofa,Mammalia,Montenegro,LC,135000.0,7.271923340177961,874.592026010193
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,154.220190148918
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,524.946857031135
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,524.946857031135
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,637.049519389605
Sus scrofa,Mammalia,Romania,LC,135000.0,7.271923340177961,1179.6067208253
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,556.967380726742
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,602.049727407695
Sus scrofa,Mammalia,Poland,LC,135000.0,7.271923340177961,641.72259427653
Sus scrofa,Mammalia,Hungary,LC,135000.0,7.271923340177961,214.304611685506
Sus scrofa,Mammalia,Hungary,LC,135000.0,7.271923340177961,1821.5891993268
Sus scrofa,Mammalia,Croatia,LC,135000.0,7.271923340177961,615.278106963461
Sus scrofa,Mammalia,Croatia,LC,135000.0,7.271923340177961,111.194838607854
Sus scrofa,Mammalia,Bulgaria,LC,135000.0,7.271923340177961,277.087361806073
Sus scrofa,Mammalia,Hungary,LC,135000.0,7.271923340177961,428.609223371011
Sus scrofa,Mammalia,Slovak Republic,LC,135000.0,7.271923340177961,111.373672674131
Sus scrofa,Mammalia,Estonia,LC,135000.0,7.271923340177961,181.431988642609
Sus scrofa,Mammalia,Finland,LC,135000.0,7.271923340177961,1059.39372501468
Sus scrofa,Mammalia,North Macedonia,LC,135000.0,7.271923340177961,2298.88702565289
Sus scrofa,Mammalia,Slovak Republic,LC,135000.0,7.271923340177961,334.121018022392
Sus scrofa,Mammalia,Slovenia,LC,135000.0,7.271923340177961,707.776539659572
Sus scrofa,Mammalia,Slovak Republic,LC,135000.0,7.271923340177961,668.242036044784
Sus scrofa,Mammalia,Ukraine,LC,135000.0,7.271923340177961,1407.44493386044
Sus scrofa,Mammalia,North Macedonia,LC,135000.0,7.271923340177961,1724.16526923967
Sus scrofa,Mammalia,North Macedonia,LC,135000.0,7.271923340177961,3448.33053847933
Sus scrofa,Mammalia,Moldova,LC,135000.0,7.271923340177961,891.405483247923
Sus scrofa,Mammalia,Bosnia and Herzegovina,LC,135000.0,7.271923340177961,1762.69979707139
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,524.291073325378
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,1075.15
Sus scrofa,Mammalia,Serbia,LC,135000.0,7.271923340177961,1191.97918842549
Sus scrofa,Mammalia,Russian Federation,LC,135000.0,7.271923340177961,756.453354473117
Sus scrofa,Mammalia,Serbia,LC,135000.0,7.271923340177961,1191.97918842549
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,58.9665670839965
Sus scrofa,Mammalia,Kosovo,LC,135000.0,7.271923340177961,7409.40034060288
Sus scrofa,Mammalia,Kosovo,LC,135000.0,7.271923340177961,1139.90774470814
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,792.028341623527
Sus scrofa,Mammalia,Bosnia and Herzegovina,LC,135000.0,7.271923340177961,881.349898535696
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,88.9763378321019
Sus scrofa,Mammalia,Kosovo,LC,135000.0,7.271923340177961,1139.90774470814
Sus scrofa,Mammalia,Serbia,LC,135000.0,7.271923340177961,7747.86472476569
Sus scrofa,Mammalia,Bosnia and Herzegovina,LC,135000.0,7.271923340177961,2937.83299511899
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,3145.74643995227
Sus scrofa,Mammalia,Georgia,LC,135000.0,7.271923340177961,44.7051710744408
Sus scrofa,Mammalia,Lithuania,LC,135000.0,7.271923340177961,1748.54258158143
Sus scrofa,Mammalia,Lithuania,LC,135000.0,7.271923340177961,1049.12554894886
Sus scrofa,Mammalia,Switzerland,LC,135000.0,7.271923340177961,552.7084239833
Sus scrofa,Mammalia,Latvia,LC,135000.0,7.271923340177961,234.679475596279
Sus scrofa,Mammalia,Switzerland,LC,135000.0,7.271923340177961,224.025691161804
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,314.574643995227
Sus scrofa,Mammalia,Switzerland,LC,135000.0,7.271923340177961,671.816691135665
Sus scrofa,Mammalia,Spain,LC,135000.0,7.271923340177961,51.0659505418919
Sus scrofa,Mammalia,Latvia,LC,135000.0,7.271923340177961,704.038426788836
Sus scrofa,Mammalia,Switzerland,LC,135000.0,7.271923340177961,314.509686644433
Sus scrofa,Mammalia,Switzerland,LC,135000.0,7.271923340177961,337.216103756745
Sylvia atricapilla,Aves,Hungary,LC,18325.0,,41.1128005114908
Sylvia atricapilla,Aves,Spain,LC,18325.0,,95.44488309657
Sylvia atricapilla,Aves,Croatia,LC,18325.0,,93.9087087998089
Sylvia atricapilla,Aves,Spain,LC,18325.0,,104.315232981613
Sylvia atricapilla,Aves,Spain,LC,18325.0,,150.0
Sylvia atricapilla,Aves,Spain,LC,18325.0,,225.768647777885
Sylvia atricapilla,Aves,Finland,LC,18325.0,,52.7761438025602
Sylvia atricapilla,Aves,Slovak Republic,LC,18325.0,,548.122700322742
Sylvia atricapilla,Aves,Serbia,LC,18325.0,,102.713290003889
Sylvia balearica,Aves,Hungary,LC,99.0,,82.2256010229816
Sylvia borin,Aves,Finland,LC,1955.0,,35.8877777857409
Sylvia borin,Aves,Hungary,LC,1955.0,,41.1128005114908
Sylvia borin,Aves,Croatia,LC,1955.0,,250.423223466157
Sylvia borin,Aves,Spain,LC,1955.0,,95.44488309657
Sylvia borin,Aves,Spain,LC,1955.0,,150.0
Sylvia borin,Aves,Spain,LC,1955.0,,104.315232981613
Sylvia borin,Aves,Slovak Republic,LC,1955.0,,548.122700322742
Sylvia cantillans,Aves,Spain,LC,96.0,,104.315232981613
Sylvia cantillans,Aves,Spain,LC,96.0,,95.44488309657
Sylvia cantillans,Aves,Croatia,LC,96.0,,125.211611733079
Sylvia cantillans,Aves,Spain,LC,96.0,,150.0
Sylvia cantillans,Aves,Hungary,LC,96.0,,82.2256010229816
Sylvia communis,Aves,Finland,LC,155.0,,17.9438888928705
Sylvia communis,Aves,Spain,LC,155.0,,104.315232981613
Sylvia communis,Aves,Spain,LC,155.0,,150.0
Sylvia communis,Aves,Croatia,LC,155.0,,125.211611733079
Sylvia communis,Aves,Spain,LC,155.0,,95.44488309657
Sylvia communis,Aves,Hungary,LC,155.0,,41.1128005114908
Sylvia communis,Aves,Slovak Republic,LC,155.0,,548.122700322742
Sylvia communis,Aves,Serbia,LC,155.0,,102.713290003889
Sylvia conspicillata,Aves,Spain,LC,9.0,,150.0
Sylvia conspicillata,Aves,Hungary,LC,9.0,,82.2256010229816
Sylvia conspicillata,Aves,Spain,LC,9.0,,104.315232981613
Sylvia crassirostris,Aves,Hungary,LC,22375.0,,82.2256010229816
Sylvia curruca,Aves,Spain,LC,120375.0,,150.0
Sylvia curruca,Aves,Finland,LC,120375.0,,17.9438888928705
Sylvia curruca,Aves,Hungary,LC,120375.0,,41.1128005114908
Sylvia curruca,Aves,Spain,LC,120375.0,,95.44488309657
Sylvia curruca,Aves,Croatia,LC,120375.0,,250.423223466157
Sylvia curruca,Aves,Slovak Republic,LC,120375.0,,548.122700322742
Sylvia deserti,Aves,Hungary,LC,9325.0,,82.2256010229816
Sylvia deserticola,Aves,Hungary,LC,885.0,,82.2256010229816
Sylvia hortensis,Aves,Spain,LC,22375.0,,95.44488309657
Sylvia hortensis,Aves,Spain,LC,22375.0,,104.315232981613
Sylvia hortensis,Aves,Spain,LC,22375.0,,150.0
Sylvia hortensis,Aves,Croatia,LC,22375.0,,375.634835199236
Sylvia hortensis,Aves,Hungary,LC,22375.0,,82.2256010229816
Sylvia melanocephala,Aves,Hungary,LC,117.0,,41.1128005114908
Sylvia melanocephala,Aves,Spain,LC,117.0,,104.315232981613
Sylvia melanocephala,Aves,Croatia,LC,117.0,,125.211611733079
Sylvia melanothorax,Aves,Hungary,LC,114.0,,82.2256010229816
Sylvia mystacea,Aves,Hungary,LC,99.0,,82.2256010229816
Sylvia nana,Aves,Hungary,LC,9325.0,,82.2256010229816
Sylvia nisoria,Aves,Croatia,LC,234.0,,375.634835199236
Sylvia nisoria,Aves,Finland,LC,234.0,,88.6639215883011
Sylvia nisoria,Aves,Hungary,LC,234.0,,205.564002557454
Sylvia nisoria,Aves,Slovak Republic,LC,234.0,,1096.24540064548
Sylvia nisoria,Aves,Latvia,LC,234.0,,918.874207412924
Sylvia ruppeli,Aves,Hungary,NE,133.0,,82.2256010229816
Sylvia sarda,Aves,Hungary,LC,99.0,,82.2256010229816
Sylvia undata,Aves,Spain,NT,1075.0,,104.315232981613
Sylvia undata,Aves,Spain,NT,1075.0,,150.0
Sylvia undata,Aves,Spain,NT,1075.0,,95.44488309657
Sylvia undata,Aves,Hungary,NT,1075.0,,82.2256010229816
Synthliboramphus antiquus,Aves,Hungary,LC,206.0,,82.2256010229816
Synthliboramphus wumizusume,Aves,Russian Federation,VU,202.0,,267.486803204951
Syrmaticus reevesii,Aves,Slovak Republic,VU,1239.0,,33.4121018022392
Syrrhaptes paradoxus,Aves,Hungary,LC,263.0,,41.1128005114908
Syrrhaptes paradoxus,Aves,Slovak Republic,LC,263.0,,2192.49080129097
Syrrhaptes paradoxus,Aves,Russian Federation,LC,263.0,,50.4302236315411
Tachybaptus ruficollis,Aves,Spain,LC,174.0,,312.945698944839
Tachybaptus ruficollis,Aves,Romania,LC,174.0,,58.9803360412652
Tachybaptus ruficollis,Aves,Spain,LC,174.0,,286.33464928971
Tachybaptus ruficollis,Aves,Hungary,LC,174.0,,205.564002557454
Tachybaptus ruficollis,Aves,Finland,LC,174.0,,265.991764764903
Tachybaptus ruficollis,Aves,Croatia,LC,174.0,,563.452252798853
Tachybaptus ruficollis,Aves,Spain,LC,174.0,,358.883180409454
Tachybaptus ruficollis,Aves,Spain,LC,174.0,,225.768647777885
Tachybaptus ruficollis,Aves,Spain,LC,174.0,,2000.0
Tachybaptus ruficollis,Aves,Moldova,LC,174.0,,267.421644974377
Tachybaptus ruficollis,Aves,Estonia,LC,174.0,,18.1431988642609
Tachybaptus ruficollis,Aves,Slovak Republic,LC,174.0,,548.122700322742
Tachybaptus ruficollis,Aves,North Macedonia,LC,174.0,,459.777405130578
Tachybaptus ruficollis,Aves,Latvia,LC,174.0,,1837.7484148258488
Tachybaptus ruficollis,Aves,Spain,NE,174.0,,231.330285223377
Tachycineta bicolor,Aves,Hungary,LC,208.0,,82.2256010229816
Tachymarptis melba,Aves,Serbia,LC,9783333333.0,,308.139870011668
Tachymarptis melba,Aves,Slovak Republic,LC,9783333333.0,,548.122700322742
Tachymarptis melba,Aves,Spain,LC,9783333333.0,,38.5550475372294
Tachymarptis melba,Aves,Hungary,LC,9783333333.0,,41.1128005114908
Tachymarptis melba,Aves,Croatia,LC,9783333333.0,,375.634835199236
Tachymarptis melba,Aves,Spain,LC,9783333333.0,,450.0
Tachymarptis melba,Aves,Spain,LC,9783333333.0,,104.315232981613
Tachymarptis melba,Aves,Spain,LC,9783333333.0,,145.102602899857
Tachymarptis melba,Aves,Spain,LC,9783333333.0,,79.7518178687677
Tachymarptis melba,Aves,Spain,LC,9783333333.0,,286.33464928971
Tadarida teniotis,Mammalia,Spain,LC,35.0,3.909413597992252,75.2562159259618
