sciName,order,family,genus,BioRealm,DOMESTICATED_large,extinct,Synanthropy_level_simple,WildMeat,Traded_all,Traded_legal,Traded_illegal,Traded_all_live,Traded_all_product,timeTraded_all_1980_2019,Zoonose_vector_1,ZOONOTIC_NB_all,Zoonose_virus_vector_1,ZOONOTIC_NB_viruses,PhyloDist_Homosapiens_mean,pubs_pubmed_all_log,pubs_X
Trachypithecus_mauritius,PRIMATES,CERCOPITHECIDAE,Trachypithecus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,41.2349583439245,0,0
Trachypithecus_melamera,PRIMATES,CERCOPITHECIDAE,Trachypithecus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,41.2349583439245,0,0
Trachypithecus_obscurus,PRIMATES,CERCOPITHECIDAE,Trachypithecus,Indomalaya,no,0,yes,yes,yes,yes,no,yes,yes,12,Zoonotic,3,Zoonotic,2,41.23495843408249,2.564949357461537,0.06800452989090783
Trachypithecus_phayrei,PRIMATES,CERCOPITHECIDAE,Trachypithecus,Indomalaya,no,0,no,yes,yes,yes,yes,yes,yes,5,Zoonotic,1,Zoonotic,1,41.23495837602,3.13549421592915,0.05510006689213601
Trachypithecus_pileatus,PRIMATES,CERCOPITHECIDAE,Trachypithecus,Indomalaya,no,0,no,yes,yes,yes,no,no,yes,1,NotZoonotic,0,NotZoonotic,0,41.234958383488,3.091042453358316,0
Trachypithecus_poliocephalus,PRIMATES,CERCOPITHECIDAE,Trachypithecus,Indomalaya,no,0,no,yes,yes,yes,no,no,yes,1,NotZoonotic,0,NotZoonotic,0,41.234958362378,0.6931471805599453,0
Trachypithecus_popa,PRIMATES,CERCOPITHECIDAE,Trachypithecus,Indomalaya,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,41.2349583439245,0,0
Trachypithecus_selangorensis,PRIMATES,CERCOPITHECIDAE,Trachypithecus,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,41.2349583439245,0,0
Trachypithecus_shortridgei,PRIMATES,CERCOPITHECIDAE,Trachypithecus,Indomalaya,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,41.2349583852915,1.945910149055313,0
Gorilla_beringei,PRIMATES,HOMINIDAE,Gorilla,Afrotropic,no,0,no,no,yes,yes,yes,yes,yes,15,Zoonotic,31,Zoonotic,10,11.087017276855,5.476463551931511,0.1257306514773395
Gorilla_gorilla,PRIMATES,HOMINIDAE,Gorilla,Afrotropic,no,0,no,no,yes,yes,yes,yes,yes,35,Zoonotic,50,Zoonotic,24,11.087017276855,6.884486652042782,0.1430888480189985
Homo_sapiens,PRIMATES,HOMINIDAE,Homo,multiple,yes,0,no,no,no,no,no,no,no,0,Zoonotic,2425,Zoonotic,400,0,14.91469268424409,0.4025508000383574
Pan_paniscus,PRIMATES,HOMINIDAE,Pan,Afrotropic,no,0,no,no,yes,yes,yes,yes,yes,28,Zoonotic,14,Zoonotic,11,8.399582315215,6.981934677156389,0.1280994474383699
Pan_troglodytes,PRIMATES,HOMINIDAE,Pan,Afrotropic,no,0,no,no,yes,yes,yes,yes,yes,40,Zoonotic,84,Zoonotic,47,8.399582315215,9.237858258012922,0.2308147472019079
Pongo_abelii,PRIMATES,HOMINIDAE,Pongo,Indomalaya,no,0,no,no,yes,yes,yes,yes,yes,21,Zoonotic,4,Zoonotic,2,20.096109417455,5.517452896464707,0.1139232973887767
Pongo_pygmaeus,PRIMATES,HOMINIDAE,Pongo,Indomalaya,no,0,no,yes,yes,yes,yes,yes,yes,39,Zoonotic,24,Zoonotic,18,20.096109417455,6.466144724237619,0.1265086402230225
Pongo_tapanuliensis,PRIMATES,HOMINIDAE,Pongo,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,20.096109417455,2.484906649788,0
Hoolock_hoolock,PRIMATES,HYLOBATIDAE,Hoolock,Indomalaya,no,0,yes,yes,yes,yes,no,yes,yes,3,Zoonotic,1,Zoonotic,1,24.763553439265,3.044522437723423,0
Hoolock_leuconedys,PRIMATES,HYLOBATIDAE,Hoolock,Indomalaya,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,24.763553439265,2.94443897916644,0
Hoolock_tianxing,PRIMATES,HYLOBATIDAE,Hoolock,Indomalaya,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,24.763553439265,2.70805020110221,0.05869285253523906
Hylobates_abbotti,PRIMATES,HYLOBATIDAE,Hylobates,Indomalaya,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,24.7635532819615,0,0
Hylobates_agilis,PRIMATES,HYLOBATIDAE,Hylobates,Indomalaya,no,0,no,yes,yes,yes,yes,yes,yes,6,Zoonotic,2,Zoonotic,1,24.7635532819615,3.951243718581428,0.07055603068493156
Hylobates_albibarbis,PRIMATES,HYLOBATIDAE,Hylobates,Indomalaya,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,24.7635532819615,2.302585092994046,0
Hylobates_funereus,PRIMATES,HYLOBATIDAE,Hylobates,Indomalaya,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,24.7635532819615,0,0
Hylobates_klossii,PRIMATES,HYLOBATIDAE,Hylobates,Indomalaya,no,0,no,yes,yes,yes,no,no,yes,2,Zoonotic,1,NotZoonotic,0,24.763553215183,2.639057329615258,0
Hylobates_lar,PRIMATES,HYLOBATIDAE,Hylobates,Indomalaya,no,0,no,yes,yes,yes,yes,yes,yes,34,Zoonotic,10,Zoonotic,6,24.76355324919,5.41164605185504,0.1137321055368187
Hylobates_moloch,PRIMATES,HYLOBATIDAE,Hylobates,Indomalaya,no,0,no,yes,yes,yes,yes,yes,yes,10,Zoonotic,2,Zoonotic,1,24.763553215183,3.178053830347946,0.04396505506551516
Hylobates_muelleri,PRIMATES,HYLOBATIDAE,Hylobates,Indomalaya,no,0,no,yes,yes,yes,yes,yes,yes,5,Zoonotic,1,Zoonotic,1,24.7635532562325,2.484906649788,0
Hylobates_pileatus,PRIMATES,HYLOBATIDAE,Hylobates,Indomalaya,no,0,no,yes,yes,yes,no,yes,yes,8,Zoonotic,2,Zoonotic,2,24.76355326573,3.49650756146648,0.1002508024239464
Nomascus_annamensis,PRIMATES,HYLOBATIDAE,Nomascus,Indomalaya,no,0,no,no,yes,yes,no,no,yes,3,NotZoonotic,0,NotZoonotic,0,24.7635532758245,2.19722457733622,0
Nomascus_concolor,PRIMATES,HYLOBATIDAE,Nomascus,Indomalaya,no,0,no,yes,yes,yes,no,yes,yes,11,Zoonotic,2,Zoonotic,1,24.763553266291,3.891820298110626,0
Nomascus_gabriellae,PRIMATES,HYLOBATIDAE,Nomascus,Indomalaya,no,0,no,yes,yes,yes,yes,yes,yes,4,Zoonotic,2,Zoonotic,1,24.763553287905,2.639057329615258,0.03343018180559137
Nomascus_hainanus,PRIMATES,HYLOBATIDAE,Nomascus,Indomalaya,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,24.763553294245,2.833213344056216,0
Nomascus_leucogenys,PRIMATES,HYLOBATIDAE,Nomascus,Indomalaya,no,0,no,yes,yes,yes,no,yes,yes,4,Zoonotic,4,Zoonotic,4,24.7635532914685,3.688879454113936,0.04806664254848783
Nomascus_nasutus,PRIMATES,HYLOBATIDAE,Nomascus,Indomalaya,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,24.763553284755,2.564949357461537,0
Nomascus_siki,PRIMATES,HYLOBATIDAE,Nomascus,Indomalaya,no,0,no,yes,yes,yes,no,no,yes,2,NotZoonotic,0,NotZoonotic,0,24.763553287425,1.6094379124341,0
Symphalangus_syndactylus,PRIMATES,HYLOBATIDAE,Symphalangus,Indomalaya,no,0,no,yes,yes,yes,yes,yes,yes,23,Zoonotic,4,Zoonotic,2,24.76355313101,5.147494476813453,0.08955845955210515
Aotus_azarae,PRIMATES,AOTIDAE,Aotus,Neotropic,no,0,no,yes,yes,yes,yes,no,yes,9,Zoonotic,3,Zoonotic,1,62.55531500203249,4.060443010546419,0.1052484183888664
Aotus_brumbacki,PRIMATES,AOTIDAE,Aotus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531484007999,0.6931471805599453,0.02323705875925246
Aotus_griseimembra,PRIMATES,AOTIDAE,Aotus,Neotropic,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531495681051,1.6094379124341,0.05962003681537572
Aotus_jorgehernandezi,PRIMATES,AOTIDAE,Aotus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.5553148352425,0,0
Aotus_lemurinus,PRIMATES,AOTIDAE,Aotus,Neotropic,no,0,no,no,yes,yes,no,yes,yes,13,NotZoonotic,0,NotZoonotic,0,62.5553149664125,4.219507705176107,0.168388487253454
Aotus_miconax,PRIMATES,AOTIDAE,Aotus,Neotropic,no,0,no,no,yes,yes,no,no,yes,3,NotZoonotic,0,NotZoonotic,0,62.55531502466,0,0
Aotus_nancymai,PRIMATES,AOTIDAE,Aotus,Neotropic,no,0,no,no,yes,yes,yes,yes,yes,25,Zoonotic,1,NotZoonotic,0,62.55531501436199,4.997212273764115,0.1853605264143286
Aotus_nigriceps,PRIMATES,AOTIDAE,Aotus,Neotropic,no,0,no,no,yes,yes,no,yes,yes,5,NotZoonotic,0,NotZoonotic,0,62.55531502877299,2.772588722239781,0.08066242847322294
Aotus_trivirgatus,PRIMATES,AOTIDAE,Aotus,Neotropic,no,0,no,no,yes,yes,yes,yes,yes,34,Zoonotic,14,Zoonotic,9,62.55531499954699,5.768320995793772,0.174370110648259
Aotus_vociferans,PRIMATES,AOTIDAE,Aotus,Neotropic,no,0,no,no,yes,yes,no,yes,yes,15,Zoonotic,2,NotZoonotic,0,62.55531497273199,3.610917912644224,0.136604127691043
Aotus_zonalis,PRIMATES,AOTIDAE,Aotus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.555314878278,1.386294361119891,0.04647411751850491
Alouatta_arctoidea,PRIMATES,ATELIDAE,Alouatta,Neotropic,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531468278299,0,0
Alouatta_belzebul,PRIMATES,ATELIDAE,Alouatta,Neotropic,no,0,no,yes,yes,yes,no,no,yes,3,Zoonotic,5,Zoonotic,5,62.55531481771349,3.555348061489414,0.08671263442231195
Alouatta_caraya,PRIMATES,ATELIDAE,Alouatta,Neotropic,no,0,no,yes,yes,yes,no,yes,yes,27,Zoonotic,8,Zoonotic,4,62.55531479741351,5.332718793265369,0.1447641397329812
Alouatta_discolor,PRIMATES,ATELIDAE,Alouatta,Neotropic,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.5553148051505,0.6931471805599453,0
Alouatta_guariba,PRIMATES,ATELIDAE,Alouatta,Neotropic,no,0,no,yes,yes,yes,no,no,yes,3,Zoonotic,4,Zoonotic,2,62.55531480618102,4.90527477843843,0.1321667972100831
Alouatta_macconnelli,PRIMATES,ATELIDAE,Alouatta,Neotropic,no,0,no,yes,yes,yes,no,yes,yes,2,NotZoonotic,0,NotZoonotic,0,62.55531474669001,1.945910149055313,0.04984351657803514
Alouatta_nigerrima,PRIMATES,ATELIDAE,Alouatta,Neotropic,no,0,no,yes,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,62.55531479072651,0,0
Alouatta_palliata,PRIMATES,ATELIDAE,Alouatta,Neotropic,no,0,no,yes,yes,yes,yes,yes,yes,23,Zoonotic,7,Zoonotic,2,62.55531483152198,5.537334267018537,0.09404889779608287
Alouatta_pigra,PRIMATES,ATELIDAE,Alouatta,Neotropic,no,0,no,yes,yes,yes,yes,yes,yes,14,Zoonotic,9,Zoonotic,4,62.55531482272251,4.727387818712341,0.1011548150665576
Alouatta_sara,PRIMATES,ATELIDAE,Alouatta,Neotropic,no,0,no,yes,yes,yes,yes,no,yes,5,NotZoonotic,0,NotZoonotic,0,62.55531471670501,1.945910149055313,0.03580214071068193
Alouatta_seniculus,PRIMATES,ATELIDAE,Alouatta,Neotropic,no,0,no,yes,yes,yes,no,yes,yes,30,Zoonotic,15,Zoonotic,6,62.55531473686401,4.406719247264253,0.09439289812927536
Alouatta_ululata,PRIMATES,ATELIDAE,Alouatta,Neotropic,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531483695052,0.6931471805599453,0
Ateles_belzebuth,PRIMATES,ATELIDAE,Ateles,Neotropic,no,0,no,yes,yes,yes,no,yes,yes,20,Zoonotic,2,NotZoonotic,0,62.5553148707365,3.555348061489414,0.03941367429953248
Ateles_chamek,PRIMATES,ATELIDAE,Ateles,Neotropic,no,0,no,yes,yes,yes,yes,yes,yes,10,Zoonotic,3,NotZoonotic,0,62.55531486214399,3.091042453358316,0.0886254300407369
Ateles_fusciceps,PRIMATES,ATELIDAE,Ateles,Neotropic,no,0,no,yes,yes,yes,no,yes,yes,11,Zoonotic,6,Zoonotic,1,62.55531488559501,3.688879454113936,0.09282451266550952
Ateles_geoffroyi,PRIMATES,ATELIDAE,Ateles,Neotropic,no,0,no,yes,yes,yes,yes,yes,yes,35,Zoonotic,3,Zoonotic,1,62.55531488559501,5.4510384535657,0.08655245516274086
Ateles_hybridus,PRIMATES,ATELIDAE,Ateles,Neotropic,no,0,no,yes,yes,yes,no,no,yes,7,NotZoonotic,0,NotZoonotic,0,62.55531484281398,2.833213344056216,0.0800969520673379
Ateles_marginatus,PRIMATES,ATELIDAE,Ateles,Neotropic,no,0,no,yes,yes,yes,no,no,yes,3,NotZoonotic,0,NotZoonotic,0,62.5553148707365,1.09861228866811,0
Ateles_paniscus,PRIMATES,ATELIDAE,Ateles,Neotropic,no,0,no,yes,yes,yes,no,yes,yes,26,Zoonotic,7,Zoonotic,3,62.55531486204399,4.04305126783455,0.07817242520359148
Brachyteles_arachnoides,PRIMATES,ATELIDAE,Brachyteles,Neotropic,no,0,no,yes,yes,yes,no,no,yes,6,Zoonotic,4,Zoonotic,1,62.5553146994185,3.912023005428146,0.05982245231390887
Brachyteles_hypoxanthus,PRIMATES,ATELIDAE,Brachyteles,Neotropic,no,0,no,yes,yes,yes,no,no,yes,2,NotZoonotic,0,NotZoonotic,0,62.5553146994185,3.610917912644224,0.0491886788673411
Lagothrix_flavicauda,PRIMATES,ATELIDAE,Lagothrix,Neotropic,no,0,no,yes,yes,yes,no,no,yes,5,NotZoonotic,0,NotZoonotic,0,62.555314419395,2.772588722239781,0.04767401662517075
Lagothrix_lagothricha,PRIMATES,ATELIDAE,Lagothrix,Neotropic,no,0,no,yes,yes,yes,yes,yes,yes,28,Zoonotic,5,Zoonotic,3,62.55531473329351,4.406719247264253,0.08852094362614922
Callimico_goeldii,PRIMATES,CALLITRICHIDAE,Callimico,Neotropic,no,0,no,yes,yes,yes,no,yes,yes,29,Zoonotic,5,Zoonotic,1,62.555314942852,4.90527477843843,0.1081641552409365
Callithrix_aurita,PRIMATES,CALLITRICHIDAE,Callithrix,Neotropic,no,0,no,no,yes,yes,no,yes,yes,6,NotZoonotic,0,NotZoonotic,0,62.55531473645449,2.995732273553991,0.05647366510858834
Callithrix_flaviceps,PRIMATES,CALLITRICHIDAE,Callithrix,Neotropic,no,0,no,yes,yes,yes,no,yes,no,2,NotZoonotic,0,NotZoonotic,0,62.555314845072,2.70805020110221,0.07453175993695726
Callithrix_geoffroyi,PRIMATES,CALLITRICHIDAE,Callithrix,Neotropic,no,0,no,no,yes,yes,yes,yes,yes,33,Zoonotic,3,Zoonotic,2,62.5553149097635,3.737669618283368,0.06876811535660385
Callithrix_jacchus,PRIMATES,CALLITRICHIDAE,Callithrix,Neotropic,no,0,no,yes,yes,yes,yes,yes,yes,40,Zoonotic,22,Zoonotic,13,62.55531487758699,8.27308133366583,0.1950841674276358
Callithrix_kuhlii,PRIMATES,CALLITRICHIDAE,Callithrix,Neotropic,no,0,no,no,yes,yes,no,yes,yes,4,Zoonotic,1,NotZoonotic,0,62.55531472117648,3.258096538021482,0.06219409684403713
Callithrix_penicillata,PRIMATES,CALLITRICHIDAE,Callithrix,Neotropic,no,0,no,no,yes,yes,yes,yes,yes,34,Zoonotic,4,Zoonotic,3,62.55531493207739,5.017279836814924,0.1376583732508541
Cebuella_niveiventris,PRIMATES,CALLITRICHIDAE,Cebuella,Neotropic,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531491920549,0.6931471805599453,0
Cebuella_pygmaea,PRIMATES,CALLITRICHIDAE,Cebuella,Neotropic,no,0,no,yes,yes,yes,no,yes,yes,38,Zoonotic,4,Zoonotic,2,62.55531491920549,4.0943445622221,0.07275784000551287
Leontopithecus_caissara,PRIMATES,CALLITRICHIDAE,Leontopithecus,Neotropic,no,0,no,no,yes,yes,no,no,yes,1,NotZoonotic,0,NotZoonotic,0,62.555314960825,2.397895272798371,0.06010663782142946
Leontopithecus_chrysomelas,PRIMATES,CALLITRICHIDAE,Leontopithecus,Neotropic,no,0,no,no,yes,yes,no,yes,yes,25,Zoonotic,5,Zoonotic,3,62.5553149721065,4.430816798843313,0.1198908538210895
Leontopithecus_chrysopygus,PRIMATES,CALLITRICHIDAE,Leontopithecus,Neotropic,no,0,no,no,yes,yes,no,yes,yes,11,Zoonotic,1,NotZoonotic,0,62.555315211043,3.663561646129646,0.07539486795953239
Leontopithecus_rosalia,PRIMATES,CALLITRICHIDAE,Leontopithecus,Neotropic,no,0,no,no,yes,yes,no,yes,yes,34,Zoonotic,5,Zoonotic,3,62.555314962413,5.03695260241363,0.1290190251914065
Mico_acariensis,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,62.55531483516251,0,0
Mico_argentatus,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,yes,yes,yes,no,yes,yes,30,Zoonotic,4,Zoonotic,2,62.55531494109901,3.218875824868201,0.05419513834558642
Mico_chrysoleucos,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.5553149136215,0,0
Mico_emiliae,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,Zoonotic,1,NotZoonotic,0,62.5553150564535,1.386294361119891,0
Mico_humeralifer,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,no,yes,yes,no,yes,yes,5,Zoonotic,1,Zoonotic,1,62.55531493663149,0,0
Mico_humilis,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,yes,no,yes,yes,no,yes,no,0,NotZoonotic,0,NotZoonotic,0,62.555315217025,1.6094379124341,0
Mico_intermedius,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.5553149180429,0,0
Mico_leucippe,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,no,no,no,no,no,no,0,Zoonotic,2,Zoonotic,2,62.5553149379005,0,0
Mico_marcai,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.5553149830595,1.386294361119891,0
Mico_mauesi,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531493191251,0.6931471805599453,0
Mico_melanurus,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,no,yes,yes,no,yes,yes,5,NotZoonotic,0,NotZoonotic,0,62.55531482740501,2.19722457733622,0.07792021359608732
Mico_munduruku,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531483516251,0,0
Mico_nigriceps,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531489327101,1.386294361119891,0
Mico_rondoni,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531481792,0,0
Mico_saterei,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.5553148464255,0,0
Mico_schneideri,PRIMATES,CALLITRICHIDAE,Mico,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531483516251,0,0
Saguinus_bicolor,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,yes,yes,no,yes,yes,13,Zoonotic,2,NotZoonotic,0,62.55531527243751,2.890371757896165,0.06584273686864993
Saguinus_cruzlimai,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.555315293671,0.6931471805599453,0
Saguinus_fuscicollis,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,yes,yes,yes,yes,yes,yes,35,Zoonotic,7,Zoonotic,3,62.55531525781801,5.030437921392435,0.0862062896444071
Saguinus_fuscus,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531527243751,0,0
Saguinus_geoffroyi,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,yes,yes,no,yes,yes,10,Zoonotic,7,Zoonotic,2,62.5553152436425,3.49650756146648,0.0829650383720941
Saguinus_illigeri,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.555315324597,0,0
Saguinus_imperator,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,yes,yes,yes,yes,yes,25,Zoonotic,2,Zoonotic,1,62.55531537004298,3.912023005428146,0.09926772375335019
Saguinus_inustus,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,yes,yes,no,no,yes,2,NotZoonotic,0,NotZoonotic,0,62.55531522607798,0.6931471805599453,0
Saguinus_labiatus,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,yes,yes,no,yes,yes,36,Zoonotic,3,Zoonotic,1,62.55531525113349,4.158883083359671,0.1136219031893329
Saguinus_lagonotus,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531523349798,1.386294361119891,0.04647411751850491
Saguinus_leucogenys,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,62.555315324597,0,0
Saguinus_leucopus,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,yes,yes,no,no,yes,4,Zoonotic,1,NotZoonotic,0,62.5553152947595,2.890371757896165,0.08555903993208182
Saguinus_martinsi,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531524619249,0.6931471805599453,0
Saguinus_midas,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,yes,yes,yes,no,yes,yes,39,Zoonotic,8,Zoonotic,3,62.5553152469425,3.951243718581428,0.07989850771205846
Saguinus_mystax,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,yes,yes,no,yes,yes,32,Zoonotic,3,Zoonotic,2,62.555315259908,4.553876891600541,0.1277810367803069
Saguinus_niger,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.555315233124,2.079441541679836,0.03575551246887806
Saguinus_nigricollis,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,yes,yes,no,yes,yes,7,Zoonotic,4,Zoonotic,2,62.555315284153,2.70805020110221,0.07453175993695726
Saguinus_nigrifrons,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531525781801,1.6094379124341,0
Saguinus_oedipus,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,yes,yes,yes,yes,yes,39,Zoonotic,9,Zoonotic,2,62.5553152264725,6.378426183651587,0.1494565211064779
Saguinus_tripartitus,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531523349798,1.791759469228055,0
Saguinus_ursula,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531527243751,0,0
Saguinus_weddelli,PRIMATES,CALLITRICHIDAE,Saguinus,Neotropic,no,0,no,no,yes,yes,no,no,yes,0,NotZoonotic,0,NotZoonotic,0,62.555315293671,2.19722457733622,0.06939925344578958
Cebus_aequatorialis,PRIMATES,CEBIDAE,Cebus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531463856148,1.09861228866811,0
Cebus_albifrons,PRIMATES,CEBIDAE,Cebus,Neotropic,no,0,no,yes,yes,yes,no,yes,yes,34,Zoonotic,4,NotZoonotic,0,62.55531463856148,4.653960350157523,0.08270239531696587
Cebus_brunneus,PRIMATES,CEBIDAE,Cebus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531463856148,0,0
Cebus_capucinus,PRIMATES,CEBIDAE,Cebus,Neotropic,no,0,no,yes,yes,yes,yes,yes,yes,35,Zoonotic,6,Zoonotic,1,62.55531460957301,5.214935757608986,0.08113108140391632
Cebus_castaneus,PRIMATES,CEBIDAE,Cebus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531463856148,0,0
Cebus_cesarae,PRIMATES,CEBIDAE,Cebus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531463856148,0,0
Cebus_cuscinus,PRIMATES,CEBIDAE,Cebus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531463856148,0,0
Cebus_imitator,PRIMATES,CEBIDAE,Cebus,Neotropic,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531463856148,3.178053830347946,0.06309579882189811
Cebus_kaapori,PRIMATES,CEBIDAE,Cebus,Neotropic,no,0,no,yes,yes,yes,no,no,yes,2,NotZoonotic,0,NotZoonotic,0,62.55531459126702,1.09861228866811,0
Cebus_leucocephalus,PRIMATES,CEBIDAE,Cebus,Neotropic,no,0,no,no,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531463856148,0,0
Cebus_malitiosus,PRIMATES,CEBIDAE,Cebus,Neotropic,no,0,no,yes,no,no,no,no,no,0,NotZoonotic,0,NotZoonotic,0,62.55531463856148,0,0
Cebus_olivaceus,PRIMATES,CEBIDAE,Cebus,Neotropic,no,0,no,yes,yes,yes,yes,yes,yes,34,Zoonotic,1,Zoonotic,1,62.5553146366025,2.833213344056216,0.05783156597597371
