condado,estado,ibd_medio_cm,grupo_ancestria
McKinley,New Mexico,0.022112473075096,Indigenous American
Victoria,Texas,0.0220522804433274,Indigenous American
Apache,Arizona,0.0209713213868759,Indigenous American
Murray,Georgia,0.0208308374397933,Indigenous American
Val Verde,Texas,0.0206703801555074,Indigenous American
Nueces,Texas,0.020493860938404,Indigenous American
El Paso,Texas,0.0204879225995729,Indigenous American
Grant,New Mexico,0.0200721683861534,Indigenous American
La Plata,Colorado,0.0199450304045251,Indigenous American
Atascosa,Texas,0.0197420759239001,Indigenous American
Coconino,Arizona,0.0195469587816974,Indigenous American
Zavala,Texas,0.0194603912812955,Indigenous American
Quay,New Mexico,0.0194566702614816,Indigenous American
Hudspeth,Texas,0.0192128442599465,Indigenous American
Luna,New Mexico,0.0190717626975979,Indigenous American
Refugio,Texas,0.0189327050466067,Indigenous American
Effingham,Georgia,0.0180623001977722,Indigenous American
Frio,Texas,0.0179468173804588,Indigenous American
San Juan,Utah,0.0179061870310212,Indigenous American
Pueblo,Colorado,0.0176114905681066,Indigenous American
Presidio,Texas,0.0173571464501449,Indigenous American
McMullen,Texas,0.0170396079962922,Indigenous American
Karnes,Texas,0.016948404676871,Indigenous American
Bexar,Texas,0.0168148532815748,Indigenous American
Otero,Colorado,0.0163098135397262,Indigenous American
Navajo,Arizona,0.0163007683231,Indigenous American
Jeff Davis,Texas,0.0162727091842968,Indigenous American
San Miguel,Colorado,0.0161825026403416,Indigenous American
Culberson,Texas,0.0160603576635946,Indigenous American
Chaves,New Mexico,0.0158485550719075,Indigenous American
Natchitoches,Louisiana,0.0158351509894163,Indigenous American
Santa Cruz,Arizona,0.0157519828484787,Indigenous American
Terrell,Texas,0.0155133251716056,Indigenous American
La Salle,Texas,0.0150037250817838,Indigenous American
Montezuma,Colorado,0.0149836944048634,Indigenous American
Jackson,Texas,0.014899977880377,Indigenous American
Goliad,Texas,0.0148798144070805,Indigenous American
Wilson,Texas,0.014680799771875,Indigenous American
DeWitt,Texas,0.0145620337920723,Indigenous American
Eddy,New Mexico,0.0142318315662333,Indigenous American
Brewster,Texas,0.0141968191859018,Indigenous American
Medina,Texas,0.0139413177391058,Indigenous American
Irion,Texas,0.0138102600662191,Indigenous American
Kinney,Texas,0.0136694796100111,Indigenous American
Bent,Colorado,0.0136064388705048,Indigenous American
Ward,Texas,0.0135369120709703,Indigenous American
Uvalde,Texas,0.0135214838583366,Indigenous American
Pima,Arizona,0.0135017231467334,Indigenous American
Live Oak,Texas,0.0134569703480737,Indigenous American
Cimarron,Oklahoma,0.0134401247249611,Indigenous American
Reeves,Texas,0.0131552850913272,Indigenous American
Eagle,Colorado,0.012992589467519,Indigenous American
Calhoun,Texas,0.0128995402176498,Indigenous American
Yuma,Arizona,0.0126345516892263,Indigenous American
Maricopa,Arizona,0.0125634712736398,Indigenous American
Weld,Colorado,0.0121880825099115,Indigenous American
Adams,Colorado,0.0121491133980289,Indigenous American
Aleutians East,Alaska,0.0121315372962585,Indigenous American
Sabine,Louisiana,0.0120473643412301,Indigenous American
Guadalupe,Texas,0.0119280860070315,Indigenous American
Comal,Texas,0.0117807927151171,Indigenous American
Menard,Texas,0.0117730805930384,Indigenous American
Pinal,Arizona,0.0117353098277524,Indigenous American
Jackson,South Dakota,0.0117249525237363,Indigenous American
San Augustine,Texas,0.0115122423991588,Indigenous American
Caldwell,Texas,0.0114772544345917,Indigenous American
Sutton,Texas,0.0113566223142226,Indigenous American
Upton,Texas,0.0112737917793528,Indigenous American
Jackson,Kentucky,0.0110843248756298,Indigenous American
Vermilion,Louisiana,0.011057663380922,Indigenous American
Crockett,Texas,0.0110438722526907,Indigenous American
McCulloch,Texas,0.01104236402442,Indigenous American
Tom Green,Texas,0.0109131586258554,Indigenous American
Imperial,California,0.0108798519080455,Indigenous American
Cochise,Arizona,0.0108475613661039,Indigenous American
Pecos,Texas,0.0108259692074607,Indigenous American
Parmer,Texas,0.0107647106445153,Indigenous American
Matagorda,Texas,0.0107365527733347,Indigenous American
Castro,Texas,0.010734514080749,Indigenous American
Hidalgo,New Mexico,0.0107185893473342,Indigenous American
Real,Texas,0.0106224411336435,Indigenous American
Gonzales,Texas,0.0106139215113365,Indigenous American
Greenlee,Arizona,0.0106030685328052,Indigenous American
George,Mississippi,0.0105903420049887,Indigenous American
Montrose,Colorado,0.0105548532081985,Indigenous American
Hardin,Texas,0.0105527839798147,Indigenous American
Elbert,Georgia,0.0104655289759491,Indigenous American
Deaf Smith,Texas,0.0104121349342464,Indigenous American
Clay,Missouri,0.0103676502341758,Indigenous American
Marion,Texas,0.0103514417759977,Indigenous American
Travis,Texas,0.0103297664340619,Indigenous American
Grant,Oregon,0.0102600449761111,Indigenous American
Curry,New Mexico,0.0102572638586708,Indigenous American
Mineral,Colorado,0.010220775001541,Indigenous American
Kent,Texas,0.0101264438602528,Indigenous American
Hale,Texas,0.00996215073721387,Indigenous American
Aransas,Texas,0.00996086124650715,Indigenous American
Winston,Alabama,0.00990216685889025,Indigenous American
Grainger,Tennessee,0.00970692807880431,Indigenous American
Throckmorton,Texas,0.00966884719769153,Indigenous American
Hays,Texas,0.00964581402446876,Indigenous American
Butts,Georgia,0.0096222939208595,Indigenous American
Rapides,Louisiana,0.00961272854580633,Indigenous American
Anderson,Texas,0.00953370081135381,Indigenous American
Lubbock,Texas,0.00950754195969245,Indigenous American
Burleson,Texas,0.00945052108273662,Indigenous American
Allen,Louisiana,0.00943686431180003,Indigenous American
Marshall,Tennessee,0.00942097070778513,Indigenous American
Motley,Texas,0.0094187158051499,Indigenous American
Trinity,Texas,0.00940356847956492,Indigenous American
Thomas,Nebraska,0.0093638643460946,Indigenous American
Galveston,Texas,0.00934189899735505,Indigenous American
Chambers,Texas,0.00934110016903955,Indigenous American
Edwards,Texas,0.0093285436262672,Indigenous American
Orange,Texas,0.0092961596250859,Indigenous American
Fremont,Wyoming,0.0092902753089725,Indigenous American
Kimble,Texas,0.0092883694996369,Indigenous American
Terry,Texas,0.00921596874214383,Indigenous American
Garza,Texas,0.00921526060545289,Indigenous American
Midland,Texas,0.0091984608127457,Indigenous American
Shelby,Texas,0.0091486418478319,Indigenous American
Newton,Arkansas,0.00908794661532508,Indigenous American
Taylor,Texas,0.009070887986087,Indigenous American
Gila,Arizona,0.00902598707933773,Indigenous American
Williamson,Tennessee,0.00899317675025404,Indigenous American
Meigs,Tennessee,0.00897763820497723,Indigenous American
Sterling,Texas,0.0089326144699587,Indigenous American
Calhoun,Florida,0.00889108975974956,Indigenous American
Wharton,Texas,0.00888807324244858,Indigenous American
Crowley,Colorado,0.00887808721121789,Indigenous American
Briscoe,Texas,0.00885131127736025,Indigenous American
Grant,Louisiana,0.00884772499315433,Indigenous American
Lander,Nevada,0.0088360018768437,Indigenous American
Pulaski,Kentucky,0.00883384436160591,Indigenous American
Lewis,Tennessee,0.00882919607138635,Indigenous American
Kendall,Texas,0.00881023818328695,Indigenous American
Callahan,Texas,0.00877095369723876,Indigenous American
Dade,Georgia,0.00876622753606785,Indigenous American
West Carroll,Louisiana,0.00875820403655258,Indigenous American
Coahoma,Mississippi,0.00874266083580788,Indigenous American
Yavapai,Arizona,0.00872304502637212,Indigenous American
Mineral,Nevada,0.0086849020163132,Indigenous American
Ventura,California,0.0086554499901226,Indigenous American
Poinsett,Arkansas,0.008655301675379,Indigenous American
Sheridan,Wyoming,0.0086121922429152,Indigenous American
Routt,Colorado,0.0086109007469959,Indigenous American
Faulkner,Arkansas,0.00860413826484887,Indigenous American
Perry,Arkansas,0.00860043899382368,Indigenous American
Dawson,Texas,0.0085732469552324,Indigenous American
Prentiss,Mississippi,0.00856486505434235,Indigenous American
Catahoula,Louisiana,0.00855615857599908,Indigenous American
Morgan,Alabama,0.00852390385048374,Indigenous American
Franklin,Tennessee,0.00851185391814311,Indigenous American
Riverside,California,0.00851028621721147,Indigenous American
Oglala Lakota,South Dakota,0.0084917897625493,Indigenous American
Vernon,Louisiana,0.00848113445836877,Indigenous American
Chattooga,Georgia,0.0084437435308822,Indigenous American
Fort Bend,Texas,0.00844340152635355,Indigenous American
Haskell,Texas,0.00844265002039262,Indigenous American
Knox,Texas,0.00843769115424167,Indigenous American
Bay,Florida,0.0084374979202341,Indigenous American
Dallam,Texas,0.0084371374468993,Indigenous American
Breathitt,Kentucky,0.00843180710087967,Indigenous American
Irwin,Georgia,0.0084311346191895,Indigenous American
Schleicher,Texas,0.0084086843428591,Indigenous American
Hickman,Tennessee,0.00840098375323287,Indigenous American
Denver,Colorado,0.0083875683184124,Indigenous American
Knott,Kentucky,0.00838693109586522,Indigenous American
Lawrence,Kentucky,0.00838597912752335,Indigenous American
Wilbarger,Texas,0.00838102071250329,Indigenous American
Acadia,Louisiana,0.00837573781253464,Indigenous American
Mitchell,Texas,0.00836773356816305,Indigenous American
Crenshaw,Alabama,0.00834413942408304,Indigenous American
Macon,North Carolina,0.00834077913118851,Indigenous American
Howard,Texas,0.00832696646954527,Indigenous American
Franklin,North Carolina,0.0083240989852427,Indigenous American
McCreary,Kentucky,0.00829721323667421,Indigenous American
Roosevelt,New Mexico,0.00828107642030085,Indigenous American
Lea,New Mexico,0.0082073590365199,Indigenous American
Lincoln,Georgia,0.0081686313888147,Indigenous American
Lawrence,Alabama,0.00816633406749584,Indigenous American
Concho,Texas,0.00815388164269265,Indigenous American
LaSalle,Louisiana,0.00815117764435386,Indigenous American
Baca,Colorado,0.0081094393337133,Indigenous American
Cullman,Alabama,0.00805866697329654,Indigenous American
Knox,Kentucky,0.00805331691928158,Indigenous American
Ware,Georgia,0.00804132312097395,Indigenous American
Scurry,Texas,0.0080381107110762,Indigenous American
Floyd,Kentucky,0.00803349290941209,Indigenous American
Henderson,Tennessee,0.00803234330843584,Indigenous American
Bastrop,Texas,0.00802594415693176,Indigenous American
Donley,Texas,0.00801486537100743,Indigenous American
Goshen,Wyoming,0.0080002263984947,Indigenous American
Johnson,Kentucky,0.00798918147914421,Indigenous American
Yoakum,Texas,0.00796745851731505,Indigenous American
Nash,North Carolina,0.00795200232602577,Indigenous American
Oldham,Texas,0.0079453428523088,Indigenous American
Dundy,Nebraska,0.0079453407154262,Indigenous American
Stephens,Georgia,0.00793241023686496,Indigenous American
Young,Texas,0.0079191038359894,Indigenous American
Martin,Kentucky,0.00790384810911822,Indigenous American
Armstrong,Texas,0.00790009660966425,Indigenous American
Scott,Arkansas,0.00789923178045515,Indigenous American
Lamar,Alabama,0.00788850469764521,Indigenous American
Lamar,Mississippi,0.00788575799937625,Indigenous American
Mesa,Colorado,0.00786459027260045,Indigenous American
Wilkes,North Carolina,0.00786186307879064,Indigenous American
Sabine,Texas,0.00785124386369712,Indigenous American
Fannin,Georgia,0.00784973742152045,Indigenous American
Goochland,Virginia,0.00781190503803086,Indigenous American
Bandera,Texas,0.00780844597466327,Indigenous American
Neshoba,Mississippi,0.007788840533276,Indigenous American
Wheeler,Texas,0.0077642002902518,Indigenous American
Andrews,Texas,0.0077439473202093,Indigenous American
Montgomery,Texas,0.00771985789913907,Indigenous American
Montgomery,Tennessee,0.00770441143261988,Indigenous American
Crawford,Georgia,0.0077025699921934,Indigenous American
Wallace,Kansas,0.007698456619348,Indigenous American
Wise,Texas,0.00769760628036241,Indigenous American
Gray,Texas,0.00768999956961472,Indigenous American
Lauderdale,Alabama,0.00768885335742361,Indigenous American
Leslie,Kentucky,0.0076887863653075,Indigenous American
Lake,Colorado,0.0076855433914605,Indigenous American
Mohave,Arizona,0.0076836689083729,Indigenous American
Carroll,Virginia,0.00766820524990405,Indigenous American
Appling,Georgia,0.00765799643804272,Indigenous American
Lake,Tennessee,0.00765642031432853,Indigenous American
Calloway,Kentucky,0.00764107165526313,Indigenous American
Floyd,Georgia,0.00763406218333072,Indigenous American
Magoffin,Kentucky,0.00763365598182225,Indigenous American
Pike,Georgia,0.00762969689193392,Indigenous American
Milam,Texas,0.00762231416304375,Indigenous American
Wise,Virginia,0.00761021448779724,Indigenous American
Limestone,Texas,0.00760141680993467,Indigenous American
Hockley,Texas,0.00758893916847525,Indigenous American
Marshall,Oklahoma,0.00758869324575965,Indigenous American
Chaffee,Colorado,0.00758446030605875,Indigenous American
Buchanan,Virginia,0.00757721666395869,Indigenous American
Archer,Texas,0.00757407646072381,Indigenous American
Dickenson,Virginia,0.00757350914062076,Indigenous American
McCracken,Kentucky,0.00757128452274423,Indigenous American
Hendry,Florida,0.0075700341746477,Indigenous American
Marshall,South Dakota,0.00756978465956566,Indigenous American
Titus,Texas,0.00756968040891976,Indigenous American
Walla Walla,Washington,0.00755924513795743,Indigenous American
Lynn,Texas,0.00755893712821147,Indigenous American
Williamson,Texas,0.00755157827142714,Indigenous American
Burnet,Texas,0.0075474993842018,Indigenous American
Forsyth,Georgia,0.0075322746303709,Indigenous American
Scott,Virginia,0.00752604112008587,Indigenous American
Sampson,North Carolina,0.0075197178452894,Indigenous American
Choctaw,Alabama,0.00751965436847037,Indigenous American
Reagan,Texas,0.0075187299853166,Indigenous American
Mason,Texas,0.00750465512711943,Indigenous American
Glascock,Georgia,0.00750301190094035,Indigenous American
Wilson,Tennessee,0.00750270630868515,Indigenous American
Camden,Missouri,0.00749319126213912,Indigenous American
Walker,Texas,0.00749246270094915,Indigenous American
Liberty,Florida,0.0074894454870041,Indigenous American
Blanco,Texas,0.00748045713434747,Indigenous American
Marshall,Alabama,0.00747046209163205,Indigenous American
Garfield,Utah,0.00746643654544903,Indigenous American
Carroll,Georgia,0.00744560624374016,Indigenous American
Calcasieu,Louisiana,0.00743777802167721,Indigenous American
Leon,Texas,0.00743723174809827,Indigenous American
Lamb,Texas,0.00742313443325526,Indigenous American
Dickens,Texas,0.00741829884904877,Indigenous American
Kerr,Texas,0.00741339830395847,Indigenous American
Letcher,Kentucky,0.00740717612262856,Indigenous American
Jackson,Colorado,0.0074071397754011,Indigenous American
Gaines,Texas,0.00740331006413445,Indigenous American
El Paso,Colorado,0.00740166038701993,Indigenous American
Newton,Georgia,0.00739381232330427,Indigenous American
Dodge,Georgia,0.00738884732818496,Indigenous American
Cottle,Texas,0.0073878367532853,Indigenous American
Claiborne,Tennessee,0.00738183307515787,Indigenous American
Clay,Alabama,0.0073756714952886,Indigenous American
Ozark,Missouri,0.0073735362848723,Indigenous American
Monroe,Mississippi,0.00736803403195268,Indigenous American
Haskell,Oklahoma,0.00736716195662555,Indigenous American
Floyd,Texas,0.007366779300586,Indigenous American
Denton,Texas,0.00736182530545673,Indigenous American
Osage,Oklahoma,0.00735325060036273,Indigenous American
Morton,Kansas,0.00735104754303164,Indigenous American
Stone,Arkansas,0.00734824725274179,Indigenous American
DeKalb,Tennessee,0.00734492500200544,Indigenous American
Clay,Florida,0.00734314256144743,Indigenous American
Stonewall,Texas,0.0073412384002987,Indigenous American
Bleckley,Georgia,0.0073359281719093,Indigenous American
Rabun,Georgia,0.00733164097730285,Indigenous American
Pierce,Georgia,0.00733163865542243,Indigenous American
Freestone,Texas,0.00732994856181898,Indigenous American
