estado,pais,ibd_medio_cm,grupo_ancestria
Delaware,United States,0.0536305704614903,Southern Colonial
Shropshire,United Kingdom,0.0535322148593747,Southern Colonial
Edinburgh,United Kingdom,0.0532693750387365,Southern Colonial
Nebraska,United States,0.0531384272132517,Southern Colonial
South Lanarkshire,United Kingdom,0.0528116530573829,Southern Colonial
North Ayrshire,United Kingdom,0.0526971277766296,Southern Colonial
Swansea,United Kingdom,0.0526072721748408,Southern Colonial
Fermanagh and Omagh,United Kingdom,0.0522516009122663,Southern Colonial
Derry and Strabane,United Kingdom,0.052241561833239,Southern Colonial
Chubut,Argentina,0.052074993370145,Southern Colonial
Alberta,Canada,0.0517816010010237,Southern Colonial
Perthshire and Kinross,United Kingdom,0.0515153373480342,Southern Colonial
Pembrokeshire,United Kingdom,0.0510882522614774,Southern Colonial
Darlington,United Kingdom,0.0507911756123381,Southern Colonial
Utah,United States,0.050724281955544,Southern Colonial
British Columbia,Canada,0.0503329512074749,Southern Colonial
Iowa,United States,0.0499165836881585,Southern Colonial
Aberdeen,United Kingdom,0.0494212043878711,Southern Colonial
Flintshire,United Kingdom,0.0493260714701321,Southern Colonial
Cardiff,United Kingdom,0.0490988689768279,Southern Colonial
Auckland,New Zealand,0.0482934354956083,Southern Colonial
Australian Capital Territory,Australia,0.0481695723818044,Southern Colonial
Mid Ulster,United Kingdom,0.0480227382266397,Southern Colonial
Prince Edward Island,Canada,0.0474924148329444,Southern Colonial
Yukon,Canada,0.047421038766811,Southern Colonial
Cumbria,United Kingdom,0.0465442539131814,Southern Colonial
Marlborough,New Zealand,0.0459237047949277,Southern Colonial
Ontario,Canada,0.045922091022486,Southern Colonial
Argyll and Bute,United Kingdom,0.0457797398854357,Southern Colonial
Tasman,New Zealand,0.0455619407297794,Southern Colonial
Manitoba,Canada,0.0454358286435919,Southern Colonial
Donegal,Ireland,0.0450139882257607,Southern Colonial
Waikato,New Zealand,0.0449998220893346,Southern Colonial
East Renfrewshire,United Kingdom,0.044974480563338,Southern Colonial
Nova Scotia,Canada,0.04439914719867,Southern Colonial
Saskatchewan,Canada,0.0443815451923913,Southern Colonial
Midlothian,United Kingdom,0.0443295507177524,Southern Colonial
Alaska,United States,0.0442145115287634,Southern Colonial
Monmouthshire,United Kingdom,0.0441696894314881,Southern Colonial
North Yorkshire,United Kingdom,0.0441371439219592,Southern Colonial
Alo,Wallis and Futuna,0.0440989812696421,Southern Colonial
Aberdeenshire,United Kingdom,0.0440971586156698,Southern Colonial
Southland,New Zealand,0.0439809366471498,Southern Colonial
Renfrewshire,United Kingdom,0.0438749629932555,Southern Colonial
Orkney Islands,United Kingdom,0.0436333850117813,Southern Colonial
West Coast,New Zealand,0.0436253437444724,Southern Colonial
Monaghan,Ireland,0.0435193802006734,Southern Colonial
Lancashire,United Kingdom,0.0433706023842545,Southern Colonial
Eilean Siar,United Kingdom,0.0431945555260817,Southern Colonial
Newfoundland and Labrador,Canada,0.0428197685642322,Southern Colonial
Maine,United States,0.0427527233025669,Southern Colonial
South Dakota,United States,0.0427159569187366,Southern Colonial
South Eleuthera,Bahamas,0.0424919103666497,Southern Colonial
Cheshire East,United Kingdom,0.0423247842984449,Southern Colonial
Louth,Ireland,0.042048904944691,Southern Colonial
Michigan,United States,0.0419220550422626,Southern Colonial
Otago,New Zealand,0.0419146549594188,Southern Colonial
Canterbury,New Zealand,0.0418769428246155,Southern Colonial
Vale of Glamorgan,United Kingdom,0.0416105209050915,Southern Colonial
Worcestershire,United Kingdom,0.0415985573248122,Southern Colonial
West Lothian,United Kingdom,0.0415763769106605,Southern Colonial
Staffordshire,United Kingdom,0.0415342490041868,Southern Colonial
Angus,United Kingdom,0.0414421267743655,Southern Colonial
Moray,United Kingdom,0.041266727505134,Southern Colonial
Southern,Zambia,0.041127338525534,Southern Colonial
Gloucestershire,United Kingdom,0.0410818618943638,Southern Colonial
Cheshire West and Chester,United Kingdom,0.0410760284158818,Southern Colonial
Northumberland,United Kingdom,0.0409684919582503,Southern Colonial
Clackmannanshire,United Kingdom,0.0407689390173933,Southern Colonial
New Brunswick,Canada,0.0407517644979689,Southern Colonial
Vermont,United States,0.0405287690343381,Southern Colonial
Zomba,Malawi,0.0403689890165019,Southern Colonial
Northland,New Zealand,0.0403205039576152,Southern Colonial
Longford,Ireland,0.0402428037904991,Southern Colonial
New South Wales,Australia,0.0398948169882938,Southern Colonial
Wellington,New Zealand,0.0398203683863226,Southern Colonial
New Hampshire,United States,0.0397293417417327,Southern Colonial
Hawke's Bay,New Zealand,0.0397102636231709,Southern Colonial
Derbyshire,United Kingdom,0.039492420025598,Southern Colonial
Cavan,Ireland,0.039483376930932,Southern Colonial
North Dakota,United States,0.0392606106516376,Southern Colonial
Suffolk,United Kingdom,0.0392366491011436,Southern Colonial
Kildare,Ireland,0.0391442460925441,Southern Colonial
South Gloucestershire,United Kingdom,0.039102060771319,Southern Colonial
Wiltshire,United Kingdom,0.0389266249046406,Southern Colonial
Oxfordshire,United Kingdom,0.0385755090120148,Southern Colonial
Meath,Ireland,0.0385366590679218,Southern Colonial
Merthyr Tydfil,United Kingdom,0.0384849720915524,Southern Colonial
Fife,United Kingdom,0.0384183423171131,Southern Colonial
New York,United States,0.0383275098412538,Southern Colonial
Dorset,United Kingdom,0.0381053192185087,Southern Colonial
Lincolnshire,United Kingdom,0.0379275551966341,Southern Colonial
Udon Thani,Thailand,0.0378853750880062,Southern Colonial
Tipperary,Ireland,0.0377878235116555,Southern Colonial
Shetland Islands,United Kingdom,0.0377307812220988,Southern Colonial
Laoighis,Ireland,0.0376714983922144,Southern Colonial
Swindon,United Kingdom,0.0375432440528051,Southern Colonial
Pennsylvania,United States,0.0375102347939851,Southern Colonial
East Riding of Yorkshire,United Kingdom,0.0375017536491299,Southern Colonial
Northamptonshire,United Kingdom,0.0374314748942893,Southern Colonial
Wexford,Ireland,0.0372597267013035,Southern Colonial
Falkirk,United Kingdom,0.0371901985038952,Southern Colonial
Bay of Plenty,New Zealand,0.0370768492412234,Southern Colonial
Devon,United Kingdom,0.0370764654744224,Southern Colonial
Ayre,Isle of Man,0.0370651208278176,Southern Colonial
Kafr ash Shaykh,Egypt,0.0366336908252796,Southern Colonial
York,United Kingdom,0.0365697324198465,Southern Colonial
Wicklow,Ireland,0.0363679334380615,Southern Colonial
Victoria,Australia,0.036321475110413,Southern Colonial
Carlow,Ireland,0.036238321923995,Southern Colonial
North Somerset,United Kingdom,0.0362311888513256,Southern Colonial
Bridgend,United Kingdom,0.03614168095177,Southern Colonial
North Lanarkshire,United Kingdom,0.0360073630942994,Southern Colonial
Offaly,Ireland,0.0359748035886075,Southern Colonial
Northwest Territories,Canada,0.0359199580006453,Southern Colonial
District of Columbia,United States,0.0358460882837756,Southern Colonial
Leicestershire,United Kingdom,0.0358384202898636,Southern Colonial
Norfolk,United Kingdom,0.0357300755944923,Southern Colonial
Central Abaco,Bahamas,0.0356155221372255,Southern Colonial
Taranaki,New Zealand,0.0356130767780466,Southern Colonial
Dublin,Ireland,0.035557646584651,Southern Colonial
Cornwall,United Kingdom,0.0354495616060117,Southern Colonial
Rutland,United Kingdom,0.0353804025755907,Southern Colonial
Nelson,New Zealand,0.0353664756362352,Southern Colonial
Peterborough,United Kingdom,0.0352382669174208,Southern Colonial
Neath Port Talbot,United Kingdom,0.0352348318894227,Southern Colonial
Central Bedfordshire,United Kingdom,0.0351979163030389,Southern Colonial
Arusha,Tanzania,0.0351932009091534,Southern Colonial
South Yorkshire,United Kingdom,0.0350090666485221,Southern Colonial
Leitrim,Ireland,0.0350080673763025,Southern Colonial
Queensland,Australia,0.0347299045173486,Southern Colonial
North Lincolnshire,United Kingdom,0.0346088085197171,Southern Colonial
Cork,Ireland,0.0343986130960904,Southern Colonial
Bath and North East Somerset,United Kingdom,0.0343757450606151,Southern Colonial
New Jersey,United States,0.0343477594866594,Southern Colonial
Iwate,Japan,0.0342182564381231,Southern Colonial
Milton Keynes,United Kingdom,0.0341250693471516,Southern Colonial
Limerick,Ireland,0.034024623231166,Southern Colonial
Isle of Wight,United Kingdom,0.0339688175156424,Southern Colonial
Waterford,Ireland,0.0339333788539308,Southern Colonial
Cambridgeshire,United Kingdom,0.0337961557966443,Southern Colonial
Western Australia,Australia,0.0337415641760589,Southern Colonial
Buckinghamshire,United Kingdom,0.0336498236090221,Southern Colonial
West Yorkshire,United Kingdom,0.0336428209592595,Southern Colonial
Manawatu-Wanganui,New Zealand,0.0336261529934653,Southern Colonial
South Australia,Australia,0.0336259876501692,Southern Colonial
Somerset,United Kingdom,0.033618966583582,Southern Colonial
Clare,Ireland,0.0335619073990032,Southern Colonial
Belfast,United Kingdom,0.0335305889972129,Southern Colonial
Stockton-on-Tees,United Kingdom,0.0335227451912876,Southern Colonial
Dundee,United Kingdom,0.0333530206553216,Southern Colonial
Warwickshire,United Kingdom,0.0331767218555052,Southern Colonial
Galway,Ireland,0.0331440491370631,Southern Colonial
Torfaen,United Kingdom,0.0330033752994241,Southern Colonial
Warrington,United Kingdom,0.0329855453911114,Southern Colonial
Kilkenny,Ireland,0.0329783556629252,Southern Colonial
Inverclyde,United Kingdom,0.032923124986479,Southern Colonial
Hampshire,United Kingdom,0.0328799213467851,Southern Colonial
Essex,United Kingdom,0.0325931715317059,Southern Colonial
West Sussex,United Kingdom,0.0324236416632705,Southern Colonial
Merseyside,United Kingdom,0.0323276070483136,Southern Colonial
Sligo,Ireland,0.032202984186956,Southern Colonial
Mayo,Ireland,0.0321977693594808,Southern Colonial
Nottinghamshire,United Kingdom,0.032147549565966,Southern Colonial
West Dunbartonshire,United Kingdom,0.0320358409516465,Southern Colonial
Greater Manchester,United Kingdom,0.0317615344433671,Southern Colonial
Roscommon,Ireland,0.0314746191897558,Southern Colonial
Durham,United Kingdom,0.0314656274625614,Southern Colonial
Westmeath,Ireland,0.0314156339166063,Southern Colonial
Caerphilly,United Kingdom,0.031326871117062,Southern Colonial
Stoke-on-Trent,United Kingdom,0.0312964261191453,Southern Colonial
Hartlepool,United Kingdom,0.0312507349763184,Southern Colonial
Redcar and Cleveland,United Kingdom,0.0311356229889674,Southern Colonial
Nakhon Ratchasima,Thailand,0.030816507264195,Southern Colonial
Connecticut,United States,0.0307451443406391,Southern Colonial
Nordland,Norway,0.0307065553837211,Southern Colonial
Imereti,Georgia,0.0305784982942725,Southern Colonial
Blaenau Gwent,United Kingdom,0.0305609212495221,Southern Colonial
Kent,United Kingdom,0.0304408017678412,Southern Colonial
Bristol,United Kingdom,0.0304135674173308,Southern Colonial
Glasgow,United Kingdom,0.0303949733228177,Southern Colonial
Kerry,Ireland,0.0303916908516909,Southern Colonial
East Sussex,United Kingdom,0.0301109775472313,Southern Colonial
Wisconsin,United States,0.029920065266793,Southern Colonial
West Berkshire,United Kingdom,0.0298465703207889,Southern Colonial
Nordjylland,Denmark,0.0295734781569191,Southern Colonial
Nairobi,Kenya,0.0294048022003559,Southern Colonial
Tasmania,Australia,0.0292512273310237,Southern Colonial
Rhode Island,United States,0.0291970181358802,Southern Colonial
