depth_m,age_AD,CH4
208.037,1319.76,727.6
208.042,1319.74,728.6
208.048,1319.71,729.5
208.053,1319.69,728.1
208.058,1319.67,728.3
208.064,1319.64,728.5
208.069,1319.62,728.1
208.074,1319.59,727.3
208.08,1319.57,728.2
208.085,1319.55,728.2
208.09,1319.52,727.7
208.096,1319.5,728.3
208.101,1319.47,728.7
208.106,1319.45,729.2
208.111,1319.42,730.4
208.117,1319.4,729.1
208.122,1319.38,729.8
208.128,1319.35,731.8
208.133,1319.33,730.4
208.138,1319.3,730.9
208.144,1319.28,730.8
208.149,1319.25,730.6
208.154,1319.23,731.8
208.16,1319.21,730.7
208.165,1319.18,731.1
208.17,1319.16,730.6
208.176,1319.13,730.8
208.181,1319.11,732.8
208.186,1319.08,731.5
208.192,1319.06,731.9
208.197,1319.04,731.7
208.202,1319.01,730.4
208.208,1318.99,730.9
208.213,1318.97,731.7
208.218,1318.95,731.1
208.223,1318.93,730.3
208.229,1318.91,730.5
208.234,1318.88,729.7
208.239,1318.86,729.3
208.245,1318.84,728.7
208.25,1318.82,728.8
208.255,1318.8,729.2
208.261,1318.78,728.8
208.266,1318.76,728.9
208.271,1318.74,728.6
208.277,1318.72,729.3
208.282,1318.69,729.7
208.288,1318.67,729.2
208.293,1318.65,729.9
208.298,1318.63,730.1
208.303,1318.61,729.8
208.309,1318.59,731
208.314,1318.57,730.8
208.319,1318.55,729.9
208.325,1318.53,729.7
208.33,1318.5,730.4
208.335,1318.48,728.9
208.341,1318.46,729.3
208.346,1318.44,729.7
208.351,1318.42,730.1
208.357,1318.4,728
208.362,1318.38,729.4
208.367,1318.36,728.1
208.373,1318.34,728.8
208.378,1318.32,727.7
208.383,1318.29,729
208.389,1318.27,729
208.394,1318.25,728.9
208.399,1318.23,728.8
208.405,1318.21,730.7
208.41,1318.19,727.2
208.415,1318.17,727.4
208.421,1318.15,729
208.426,1318.13,728.8
208.431,1318.1,729.1
208.437,1318.08,729.8
208.442,1318.06,729.6
208.447,1318.04,730.5
208.453,1318.02,729.7
208.458,1318,731
208.463,1317.97,730
208.468,1317.94,730.5
208.474,1317.92,730.8
208.479,1317.89,730.9
208.484,1317.86,730.6
208.489,1317.84,730.7
208.495,1317.81,731.2
208.5,1317.78,730.6
208.505,1317.76,729.8
208.51,1317.73,730.6
208.516,1317.7,730.9
208.521,1317.68,730.5
208.526,1317.65,729.5
208.531,1317.62,730.1
208.537,1317.59,729.4
208.542,1317.57,730.3
208.547,1317.54,729.4
208.552,1317.51,731.4
208.558,1317.49,729.6
208.563,1317.46,729.3
208.568,1317.43,729.8
208.573,1317.41,730
208.579,1317.38,729.9
208.584,1317.35,731.5
208.589,1317.32,730.3
208.594,1317.3,730.8
208.599,1317.27,731.8
208.605,1317.24,731.4
208.61,1317.22,731.2
208.615,1317.19,730.9
208.621,1317.16,730.8
208.626,1317.14,730.4
208.631,1317.11,730.4
208.636,1317.08,730.6
208.642,1317.06,730.4
208.647,1317.03,730.9
208.652,1317,730
208.657,1316.97,730.2
208.662,1316.94,730.4
208.668,1316.91,731
208.673,1316.88,730.9
208.678,1316.85,731.6
208.684,1316.82,731.1
208.689,1316.79,732.3
208.694,1316.76,732.1
208.699,1316.73,731.8
208.704,1316.7,731.1
208.71,1316.67,730.4
208.715,1316.64,731.5
208.72,1316.61,730.2
208.725,1316.58,730
208.731,1316.55,730.6
208.736,1316.52,729.4
208.741,1316.49,731
208.746,1316.46,730.6
208.752,1316.42,730.8
208.757,1316.39,730
208.762,1316.36,728.9
208.768,1316.33,730
208.773,1316.3,729.6
208.778,1316.27,730.7
208.783,1316.24,731.8
208.789,1316.21,730.6
208.794,1316.18,731.8
208.799,1316.15,731.7
208.804,1316.12,731.5
208.809,1316.09,731
208.815,1316.06,732
208.82,1316.03,732
208.825,1316,733
208.83,1315.98,731.7
208.836,1315.96,733.5
208.841,1315.93,733.2
208.846,1315.91,734.6
208.851,1315.89,734.3
208.857,1315.87,734.4
208.862,1315.85,734.5
208.867,1315.83,734.6
208.872,1315.8,733.6
208.878,1315.78,734.9
208.883,1315.76,734.2
208.888,1315.74,734.1
208.893,1315.72,733.1
208.899,1315.69,734.8
208.904,1315.67,733.3
208.909,1315.65,734
208.914,1315.63,734
208.92,1315.61,735.1
208.925,1315.59,734.4
208.93,1315.56,734.3
208.936,1315.54,734.9
208.941,1315.52,735.6
208.946,1315.5,736.2
208.951,1315.48,736
208.956,1315.46,736.6
208.962,1315.43,736.8
208.967,1315.41,737
208.972,1315.39,737.8
208.978,1315.37,738.2
208.983,1315.35,737.8
208.988,1315.32,738.6
208.993,1315.3,739.1
208.998,1315.28,739
209.004,1315.26,739.7
209.009,1315.24,740.3
209.014,1315.21,740.4
209.02,1315.19,740.5
209.025,1315.17,741.4
209.03,1315.15,741.8
209.035,1315.13,742.7
209.04,1315.11,742.3
209.046,1315.08,742.7
209.051,1315.06,742
209.056,1315.04,742
209.061,1315.02,742.5
209.067,1315,741.2
209.072,1314.97,742.8
209.077,1314.95,742.5
209.082,1314.93,743.6
209.088,1314.9,742.3
209.093,1314.88,742.8
209.098,1314.85,742
209.103,1314.83,741.6
209.109,1314.81,740.9
209.114,1314.78,741.1
209.119,1314.76,740.1
209.124,1314.73,740
209.13,1314.71,738.3
209.135,1314.69,739.3
209.14,1314.66,738.8
209.145,1314.64,739.2
209.15,1314.62,738.9
209.156,1314.59,738.2
209.161,1314.57,737.3
209.166,1314.54,736.5
209.172,1314.52,736.8
209.177,1314.5,736.8
209.182,1314.47,737.5
209.187,1314.45,737.8
209.193,1314.42,738.3
209.198,1314.4,736.7
209.203,1314.38,736.5
209.208,1314.35,736.6
209.214,1314.33,737.1
209.219,1314.31,736.5
209.224,1314.28,737.6
209.229,1314.26,737.3
209.235,1314.23,737.8
209.24,1314.21,739.3
209.245,1314.19,738.5
209.25,1314.16,738
209.255,1314.14,737.4
209.261,1314.11,739.1
209.266,1314.09,739.3
209.271,1314.07,738.8
209.277,1314.04,738.4
209.282,1314.02,739
209.287,1313.99,738.3
209.292,1313.96,738.6
209.298,1313.94,739.2
209.303,1313.91,739.1
209.308,1313.88,737.9
209.313,1313.85,737.7
209.318,1313.82,739
209.324,1313.79,736.3
209.329,1313.76,736.6
209.334,1313.73,736.9
209.34,1313.71,737.1
209.345,1313.68,736.9
209.35,1313.65,735.6
209.355,1313.62,735.3
209.361,1313.59,736.6
209.366,1313.56,735.4
209.371,1313.53,736
209.376,1313.5,734.6
209.382,1313.48,735.5
209.387,1313.45,734.2
209.392,1313.42,735.2
209.397,1313.39,735.9
209.402,1313.36,734.3
209.408,1313.33,735
209.413,1313.3,734.8
209.418,1313.28,736
209.423,1313.25,736.1
209.429,1313.22,735.5
209.434,1313.19,735.6
209.439,1313.16,736.2
209.444,1313.13,735.5
209.45,1313.1,735.8
209.455,1313.07,736
209.46,1313.05,734.8
209.465,1313.02,735.4
209.471,1312.99,735
209.476,1312.96,734.5
209.481,1312.93,734.7
209.486,1312.91,735.3
209.492,1312.88,734.2
209.497,1312.85,734.5
209.502,1312.82,734.5
209.507,1312.8,733.8
209.513,1312.77,734
209.518,1312.74,734.4
209.523,1312.71,735.4
209.528,1312.69,735.2
209.534,1312.66,734.2
209.539,1312.63,736.2
209.544,1312.6,734.3
209.549,1312.58,734.7
209.555,1312.55,734.6
209.56,1312.52,734.2
209.566,1312.49,734.6
209.571,1312.46,732.6
209.576,1312.44,734.6
209.582,1312.41,735.2
209.587,1312.38,735.9
209.593,1312.35,734.6
209.598,1312.32,734.2
209.603,1312.3,733.3
209.609,1312.27,736.2
209.614,1312.24,734.9
209.62,1312.21,735.5
209.625,1312.18,736.3
209.63,1312.16,734.7
209.636,1312.13,735.8
209.641,1312.1,734.5
209.647,1312.07,736.1
209.652,1312.04,736
209.657,1312.01,736
209.663,1311.98,735.1
209.668,1311.95,735.8
209.674,1311.92,735.4
209.679,1311.89,735.8
209.684,1311.86,733.5
209.69,1311.83,734.1
209.695,1311.8,734
209.701,1311.76,734.1
209.706,1311.73,733.9
209.711,1311.7,733.4
209.717,1311.67,733.9
209.722,1311.64,734.6
209.728,1311.61,733.9
209.733,1311.57,732.8
209.738,1311.54,732.6
209.744,1311.51,732.1
209.749,1311.48,733
209.755,1311.45,733.3
209.76,1311.42,734.6
209.765,1311.39,734.2
209.771,1311.36,735
209.776,1311.32,735.2
209.781,1311.29,737.4
209.787,1311.26,735.8
209.792,1311.23,735.6
209.798,1311.2,736.8
209.803,1311.17,735.8
209.809,1311.13,735.5
209.814,1311.1,735.7
209.819,1311.07,736
209.825,1311.04,734.8
209.83,1311.01,735.3
209.836,1310.98,736
209.841,1310.96,735.2
209.846,1310.93,735.6
209.852,1310.9,736.2
209.857,1310.88,735.9
209.863,1310.85,734.7
209.868,1310.82,735.8
209.873,1310.8,735.2
209.879,1310.77,735.9
209.884,1310.75,736
209.89,1310.72,736.1
209.895,1310.69,735.3
209.9,1310.67,734.1
209.906,1310.64,734.2
209.911,1310.61,735.1
209.917,1310.59,734.3
209.922,1310.56,734.5
209.927,1310.54,735.3
209.933,1310.51,734.3
209.938,1310.48,735.3
210.354,1308.39,734.4
210.359,1308.37,735.7
210.365,1308.34,735.3
210.37,1308.32,736.1
210.375,1308.3,736.3
210.381,1308.27,736.1
210.386,1308.25,736.3
210.391,1308.23,736.7
210.397,1308.2,738
210.402,1308.18,734.5
210.408,1308.15,735.9
210.413,1308.13,736.8
210.418,1308.11,735.7
210.424,1308.08,735.5
210.429,1308.06,734.9
210.435,1308.03,735.6
210.44,1308.01,736.6
210.445,1307.99,735.2
210.451,1307.97,735.9
210.456,1307.95,736
210.462,1307.93,735.6
210.467,1307.9,735.8
210.472,1307.88,736.3
210.478,1307.86,736.3
210.483,1307.84,737.5
210.489,1307.82,735.7
210.494,1307.8,736.2
210.499,1307.78,736.8
210.505,1307.76,736
210.51,1307.74,736.5
210.515,1307.72,736.4
210.521,1307.7,735.2
210.526,1307.67,734.8
210.532,1307.65,735.4
210.537,1307.63,735.9
210.543,1307.61,737.3
210.548,1307.59,736.1
210.553,1307.57,735.9
210.559,1307.55,736.7
210.564,1307.53,736
210.57,1307.51,736.1
210.575,1307.49,736.3
210.58,1307.47,737.1
210.586,1307.44,737
210.591,1307.42,737.1
210.597,1307.4,737
210.602,1307.38,736.5
210.607,1307.36,738.1
210.613,1307.34,736.7
210.618,1307.32,737.6
210.624,1307.3,737.4
210.629,1307.28,736.8
210.634,1307.26,738.3
210.64,1307.24,738.3
210.645,1307.21,738
210.651,1307.19,738.7
210.656,1307.17,739.2
210.661,1307.15,738.2
210.666,1307.14,738.7
210.671,1307.12,739.6
210.676,1307.1,739.4
210.681,1307.08,739.2
210.686,1307.06,738.5
210.691,1307.04,740.3
210.696,1307.02,738.5
210.701,1307,738.8
210.706,1306.98,738.7
210.711,1306.96,739.5
210.716,1306.94,739.6
210.721,1306.92,739.1
210.726,1306.91,738.5
210.731,1306.89,738.5
210.736,1306.87,739.6
210.741,1306.85,738.6
210.746,1306.83,739.8
210.751,1306.81,739.3
210.756,1306.79,740.3
210.761,1306.77,740.5
210.766,1306.76,741.2
210.771,1306.74,741.8
210.777,1306.72,742.4
210.782,1306.7,742.9
210.787,1306.68,744.3
210.792,1306.66,743.3
210.797,1306.64,745.1
210.802,1306.63,744
210.807,1306.61,744
210.812,1306.59,743.6
210.817,1306.57,744.2
210.822,1306.55,743.6
210.827,1306.53,742.6
210.832,1306.51,742.2
210.837,1306.5,742.7
210.842,1306.48,743.1
210.847,1306.46,743.1
210.852,1306.44,743.7
210.857,1306.42,743.4
210.862,1306.4,743.3
210.867,1306.38,744.8
210.872,1306.36,744.1
210.877,1306.35,743.7
210.882,1306.33,743.7
210.888,1306.31,744.1
210.893,1306.29,743.5
210.898,1306.27,741.2
210.903,1306.25,742
210.907,1306.23,743
210.913,1306.22,742.2
210.918,1306.2,744.2
210.923,1306.18,743.1
210.928,1306.16,743.3
210.933,1306.14,744.1
210.938,1306.12,744.6
210.943,1306.1,745
210.948,1306.08,744.1
210.953,1306.07,745.5
210.958,1306.05,744.1
210.963,1306.03,745.1
210.968,1306.01,745.3
210.973,1305.99,745.7
210.978,1305.95,744.6
210.983,1305.92,745.7
210.988,1305.89,745.6
210.993,1305.86,745.7
210.998,1305.83,746
211.003,1305.8,745.2
211.008,1305.77,744.4
211.013,1305.74,745.3
211.019,1305.7,745.3
211.024,1305.67,744.5
211.029,1305.64,743.3
211.034,1305.61,743.1
211.039,1305.58,744.1
211.044,1305.55,743.6
211.049,1305.52,744.4
211.054,1305.49,742.4
211.059,1305.46,743.2
211.064,1305.42,742.9
211.069,1305.39,743.4
211.074,1305.36,743.3
211.079,1305.33,744.3
211.084,1305.3,742.5
211.089,1305.27,742.4
211.094,1305.24,741.8
211.099,1305.21,742.8
211.104,1305.18,742.6
211.109,1305.14,743.5
211.114,1305.11,742
211.119,1305.08,742.9
211.124,1305.05,742.6
211.129,1305.02,743
211.134,1304.99,742.6
211.14,1304.98,742.4
211.145,1304.96,741.1
211.15,1304.94,742.7
211.155,1304.92,741.6
211.16,1304.91,741.4
211.165,1304.89,742.3
211.17,1304.87,742.9
211.175,1304.86,742.8
211.18,1304.84,742.8
211.185,1304.82,741.8
211.19,1304.8,742
211.195,1304.79,742.1
211.2,1304.77,741.4
211.205,1304.75,741
211.21,1304.73,742.2
211.215,1304.72,742.1
211.22,1304.7,741.6
211.225,1304.68,741.3
211.23,1304.66,740.3
211.235,1304.65,740.5
211.24,1304.63,741.3
211.245,1304.61,741.3
211.25,1304.6,742.9
211.255,1304.58,742.5
211.26,1304.56,743
211.266,1304.54,743.1
211.271,1304.53,742.2
211.276,1304.51,741.7
211.281,1304.49,743
211.286,1304.47,742.1
211.291,1304.46,742.9
211.296,1304.44,743
211.301,1304.42,743.7
211.306,1304.4,743.3
211.311,1304.39,742.8
211.316,1304.37,743
211.321,1304.35,743.1
211.326,1304.34,743.4
211.331,1304.32,742.7
211.336,1304.3,742.8
211.341,1304.28,742.9
211.346,1304.27,742.7
211.351,1304.25,743.8
211.356,1304.23,743.7
211.361,1304.21,742.9
211.366,1304.2,742
211.371,1304.18,743
211.377,1304.16,742.5
211.382,1304.14,744.3
211.387,1304.13,743.6
211.391,1304.11,743.1
211.396,1304.09,743.2
211.402,1304.08,741.9
211.407,1304.06,742
211.412,1304.04,742.8
211.417,1304.02,742.7
211.422,1304.01,741.1
211.427,1303.99,742.4
211.432,1303.96,741
211.437,1303.94,741.9
211.442,1303.92,740.7
211.447,1303.9,741.8
211.452,1303.87,740.6
211.457,1303.85,739.9
211.462,1303.83,740.5
211.467,1303.81,740.8
211.472,1303.78,741.4
211.477,1303.76,740.9
211.482,1303.74,740.3
211.487,1303.72,740.2
211.492,1303.69,739.4
211.497,1303.67,741.1
211.502,1303.65,739.4
211.508,1303.63,740.1
211.513,1303.6,741
211.518,1303.58,740.3
211.523,1303.56,739.8
211.528,1303.54,740.8
211.533,1303.51,740.3
211.538,1303.49,740.2
211.543,1303.47,739.7
211.548,1303.45,741.1
211.553,1303.42,740.1
211.558,1303.4,739.6
211.563,1303.38,740.7
211.568,1303.36,741.4
211.573,1303.33,740.5
211.578,1303.31,739
211.583,1303.29,740.6
211.588,1303.27,740.6
211.593,1303.24,740.5
211.598,1303.22,740.9
211.603,1303.2,742
211.608,1303.18,740.9
211.613,1303.15,742.2
211.618,1303.13,741.9
211.623,1303.11,743.6
211.628,1303.09,742.1
211.634,1303.06,742.3
211.639,1303.04,742.2
211.643,1303.02,742.4
211.649,1303,743.4
211.654,1302.98,741.3
211.659,1302.96,741.3
211.664,1302.94,741.1
211.669,1302.92,741.3
211.674,1302.9,741.7
211.679,1302.88,741.7
211.684,1302.86,742.6
211.689,1302.84,742
211.694,1302.82,741.6
211.699,1302.8,740.8
211.704,1302.78,741.4
211.709,1302.76,740.8
211.714,1302.74,740.5
211.719,1302.72,741.7
211.724,1302.7,741.9
211.729,1302.68,742.4
211.734,1302.66,741.3
211.739,1302.64,740.9
211.744,1302.62,740.2
211.75,1302.6,740.9
211.755,1302.58,741.6
211.76,1302.56,741.9
211.766,1302.54,741.8
211.771,1302.52,741.6
211.776,1302.5,739.5
211.782,1302.48,740.6
211.787,1302.46,742.3
211.793,1302.43,739.8
211.798,1302.41,741.2
211.803,1302.39,740.3
211.809,1302.37,741.1
211.814,1302.35,740.9
211.82,1302.33,741.2
211.825,1302.31,740.9
211.83,1302.29,739.8
211.836,1302.27,740.9
211.841,1302.25,739.4
211.846,1302.23,740.7
211.852,1302.2,741.1
211.857,1302.18,740.6
211.863,1302.16,741.4
211.868,1302.14,741.7
211.873,1302.12,742
211.879,1302.1,741.7
211.884,1302.08,742.7
211.889,1302.06,742.7
211.895,1302.04,744
211.9,1302.02,742.8
211.906,1301.99,743.7
211.911,1301.97,744.8
211.916,1301.95,746.6
211.922,1301.93,746.9
211.927,1301.91,747.4
211.933,1301.89,747.4
211.938,1301.87,747.2
211.943,1301.85,747.2
211.949,1301.83,748.7
211.954,1301.81,748.9
211.96,1301.78,748.1
211.965,1301.76,749.7
211.97,1301.74,751.4
211.976,1301.72,750
211.981,1301.7,752.1
211.987,1301.68,752.7
211.992,1301.66,753
211.997,1301.64,754.3
212.003,1301.62,753.7
212.008,1301.6,754.9
212.013,1301.58,755.3
212.019,1301.56,756.8
212.024,1301.53,757.3
212.03,1301.51,759
212.035,1301.49,758.5
212.04,1301.47,759.5
212.046,1301.45,760.4
212.051,1301.43,759.3
212.057,1301.41,761.4
212.062,1301.39,760.6
212.067,1301.37,761.8
212.073,1301.35,762.7
212.078,1301.33,761.4
212.083,1301.31,761.4
212.089,1301.28,760.5
212.094,1301.26,760.4
212.1,1301.24,759.4
212.105,1301.22,757.2
212.11,1301.2,755.9
212.116,1301.18,752.5
212.121,1301.16,749.3
212.127,1301.14,747.1
212.132,1301.12,745.7
212.138,1301.1,743.8
212.143,1301.07,743.4
212.148,1301.05,742
212.154,1301.03,740.9
212.159,1301.01,741.1
212.164,1300.99,740.6
212.17,1300.96,740.4
212.175,1300.94,739.2
212.18,1300.91,740.1
212.186,1300.89,738.5
212.191,1300.86,739.4
212.196,1300.83,740.1
212.202,1300.81,738.7
212.207,1300.78,738.6
212.213,1300.75,738.6
212.218,1300.73,737.1
212.224,1300.7,737.5
212.229,1300.68,737.6
212.234,1300.65,736.6
212.24,1300.62,737
212.245,1300.6,737.1
212.251,1300.57,736.8
212.256,1300.54,737.3
212.261,1300.52,737.4
212.267,1300.49,737.1
212.272,1300.47,738
212.277,1300.44,738.5
212.283,1300.41,740
212.288,1300.39,740.3
212.294,1300.36,740.2
212.299,1300.34,740.4
212.304,1300.31,740.9
212.31,1300.28,740.6
212.315,1300.26,741.8
212.321,1300.23,741.2
212.326,1300.2,739.9
212.331,1300.18,742.2
212.337,1300.15,742.1
212.342,1300.13,742.9
212.347,1300.1,742.4
212.353,1300.07,742.5
212.358,1300.05,742.8
212.364,1300.02,742.7
212.369,1299.99,745
212.374,1299.97,743.9
212.38,1299.94,743.9
212.385,1299.91,744.8
212.39,1299.88,745.2
212.396,1299.86,744.5
212.401,1299.83,744.7
212.407,1299.8,745.7
212.412,1299.77,745.6
212.417,1299.74,745.8
212.423,1299.72,746.9
212.428,1299.69,747.5
212.434,1299.66,747.4
212.439,1299.63,748.4
212.444,1299.6,747.5
212.45,1299.58,747.6
212.455,1299.55,747.9
212.461,1299.52,746.7
212.466,1299.49,746.1
212.471,1299.47,746
212.477,1299.44,745.9
212.482,1299.41,745.2
212.487,1299.38,746.6
212.493,1299.35,745.6
212.851,1297.1,730.7
212.856,1297.07,731.9
212.86,1297.03,732.1
212.864,1297,731.3
212.869,1296.98,732
212.873,1296.96,732
212.877,1296.93,733.7
212.881,1296.91,735.6
212.886,1296.89,733.9
212.89,1296.86,735.2
212.894,1296.84,734.9
212.899,1296.82,734.1
212.903,1296.8,735.1
212.907,1296.77,736.3
212.912,1296.75,736.2
212.916,1296.73,735.9
212.92,1296.71,735.6
212.925,1296.68,737.9
212.929,1296.66,736.6
212.933,1296.64,737.2
212.937,1296.61,736.4
212.942,1296.59,737.5
212.946,1296.57,737.7
212.951,1296.55,736.4
212.955,1296.52,736.1
212.959,1296.5,737
212.964,1296.48,736.5
212.968,1296.45,737.3
212.972,1296.43,737.1
212.977,1296.41,736
212.981,1296.39,736.4
212.985,1296.36,736.2
212.989,1296.34,736.4
212.994,1296.32,736.8
212.998,1296.29,736.7
213.002,1296.27,737.4
213.007,1296.25,737.2
213.011,1296.23,738.2
213.015,1296.2,738.3
213.02,1296.18,736.4
213.024,1296.16,738.2
213.028,1296.13,737.7
213.033,1296.11,737.9
213.037,1296.09,737.6
213.041,1296.07,736.9
213.046,1296.04,736.7
213.05,1296.02,736.9
213.054,1296,736
213.059,1295.97,736.7
213.063,1295.95,736.6
213.067,1295.93,736.5
213.071,1295.9,736.9
213.076,1295.88,737.5
213.08,1295.86,737.2
213.084,1295.83,736.9
213.089,1295.81,736.6
213.093,1295.78,735.4
213.097,1295.76,735.2
213.102,1295.74,736.2
213.106,1295.71,735.8
213.11,1295.69,736.8
213.115,1295.67,735.7
213.119,1295.64,734.9
213.123,1295.62,734.8
213.127,1295.59,734.5
213.132,1295.57,735.5
213.136,1295.55,735.6
213.14,1295.52,735.3
213.145,1295.5,735.3
213.149,1295.48,735.3
213.153,1295.45,735.4
213.158,1295.43,735.4
213.162,1295.4,736.1
213.166,1295.38,736.3
213.171,1295.36,735.6
213.175,1295.33,735.6
213.179,1295.31,735.6
213.184,1295.29,735.5
213.188,1295.26,736
213.192,1295.24,736.1
213.197,1295.21,735.5
213.201,1295.19,735.7
213.205,1295.17,736
213.21,1295.14,736.8
213.214,1295.12,734.4
213.218,1295.1,735.5
213.223,1295.07,734.9
213.227,1295.05,735.4
213.231,1295.02,734.2
213.236,1295,734.1
213.24,1294.98,734.7
213.244,1294.96,733.7
213.248,1294.93,734.6
213.253,1294.91,734.1
213.257,1294.89,733.4
213.261,1294.86,733.5
213.266,1294.84,733.5
213.27,1294.82,733.7
213.274,1294.8,732.7
213.279,1294.77,733.1
213.283,1294.75,732.7
213.287,1294.73,732.3
213.292,1294.71,733.3
213.296,1294.68,734.1
213.3,1294.66,733.4
213.304,1294.64,733.9
213.309,1294.62,734.3
213.313,1294.59,734.2
213.317,1294.57,735.2
213.322,1294.55,733.7
213.326,1294.52,736.4
213.331,1294.5,735.1
213.335,1294.48,735
213.339,1294.46,735.9
213.343,1294.43,736
213.348,1294.41,736.6
213.352,1294.39,736.1
213.356,1294.36,735.5
213.361,1294.34,736.7
213.365,1294.32,736.5
213.369,1294.3,736.1
213.374,1294.27,737
213.378,1294.25,735.5
213.382,1294.23,736.6
213.387,1294.21,737.4
213.391,1294.18,736.2
213.395,1294.16,736.1
213.4,1294.14,735.9
