site_code,lat,lon,proteccion,proteccion_detallada,edad_mpa,biomasa_piscivoros,riqueza_peces
CBC12,16.78734016418457,-88.09378814697266,protección parcial,parcial,26.0,-2.4821733557870593,-1.742064386610376
CBC13,16.88381,-88.07336,protección total,total (grande y antigua),26.0,-0.9064100234749706,-1.5702794947008194
CBC13,16.88381,-88.07336,protección total,total (grande y antigua),26.0,-1.0360672360931455,-1.4557562334277818
CBC14,16.86828,-88.06617,protección total,total (grande y antigua),19.0,-0.9866334174655559,-0.31052362069740524
CBC14,16.86828,-88.06617,protección total,total (grande y antigua),19.0,0.10846400109493072,-0.6827242198347776
CBC14,16.86828,-88.06617,protección total,total (grande y antigua),19.0,0.6730725753244647,-0.4250468819704429
CBC14,16.86828,-88.06617,protección total,total (grande y antigua),19.0,-0.11975602736649561,-0.5968317738799994
CBC14,16.86828,-88.06617,protección total,total (grande y antigua),19.0,-0.015646736616112353,-0.6540934045165182
CBC14,16.86828,-88.06617,protección total,total (grande y antigua),19.0,-0.3679595699076695,-0.4823085126069617
CBC14,16.86828,-88.06617,protección total,total (grande y antigua),19.0,-0.8108567788850234,-0.5395701432434805
CBC15,16.878529999999998,-88.09264,protección total,total (grande y antigua),26.0,-0.2079583031663421,-1.398494602791263
CBC15,16.878529999999998,-88.09264,protección total,total (grande y antigua),26.0,-0.05677093748880468,-1.1694480802451876
CBC16,16.87438,-88.09382,protección total,total (grande y antigua),26.0,-2.4821733557870593,-1.9711109091564514
CBC16,16.87438,-88.09382,protección total,total (grande y antigua),26.0,-2.4821733557870593,-2.142895801066008
CBC17,16.78,-88.10123,protección parcial,parcial,19.0,0.5312145400261716,-0.024215467514811077
CBC17,16.78,-88.10123,protección parcial,parcial,19.0,-0.7994542051444227,-0.4536776972887023
CBC17,16.78,-88.10123,protección parcial,parcial,19.0,-0.5589597926703124,-0.5395701432434805
CBC17,16.78,-88.10123,protección parcial,parcial,19.0,-0.7326811013697608,-0.19600035942436755
CBC17,16.78,-88.10123,protección parcial,parcial,19.0,-0.8073287988163167,-0.19600035942436755
CBC17,16.78,-88.10123,protección parcial,parcial,19.0,-0.15649965060111443,0.1475694243947454
CBC17,16.78,-88.10123,protección parcial,parcial,19.0,0.8528169078174088,-0.0814770981513299
CBC17,16.78,-88.10123,protección parcial,parcial,19.0,-0.4921118894888728,-0.8831399270625935
CBC17,16.78,-88.10123,protección parcial,parcial,19.0,-0.5296837757550603,-0.4823085126069617
CBC2,16.8021,-88.07882,protección total,total (grande y antigua),19.0,-0.7305631549996148,-0.7686166657895559
CBC2,16.8021,-88.07882,protección total,total (grande y antigua),19.0,-0.1331546938563736,-0.6254625891982588
CBC2,16.8021,-88.07882,protección total,total (grande y antigua),19.0,-0.40944331334978634,-0.5968317738799994
CBC2,16.8021,-88.07882,protección total,total (grande y antigua),19.0,-0.25610863510657783,-0.5968317738799994
CBC2,16.8021,-88.07882,protección total,total (grande y antigua),19.0,0.012553129896324592,-0.5395701432434805
CBC2,16.8021,-88.07882,protección total,total (grande y antigua),19.0,-0.1383678498631397,-0.8831399270625935
CBC2,16.8021,-88.07882,protección total,total (grande y antigua),19.0,-0.22553634534393657,-0.4250468819704429
CBC2,16.8021,-88.07882,protección total,total (grande y antigua),19.0,0.4002153212749668,-0.5968317738799994
CBC2,16.8021,-88.07882,protección total,total (grande y antigua),19.0,-0.12452093008545817,-0.19600035942436755
CBC21,16.77985954284668,-88.07665252685547,protección total,total (grande y antigua),26.0,-0.3583786550212645,-0.8831399270625935
CBC21,16.77985954284668,-88.07665252685547,protección total,total (grande y antigua),26.0,-1.3111749528794243,-0.711355035153037
CBC22,16.771419525146484,-88.16361999511719,protección parcial,parcial,26.0,-0.09306128636226772,-0.13873872878784874
CBC22,16.771419525146484,-88.16361999511719,protección parcial,parcial,26.0,-0.6234558808754834,-0.5395701432434805
CBC22,16.771419525146484,-88.16361999511719,protección parcial,parcial,26.0,0.7564837050375399,-0.024215467514811077
CBC24,16.790010452270508,-88.08238983154297,protección total,total (grande y antigua),26.0,-1.2021156585983472,-0.7399858504712965
CBC3,16.808629999999997,-88.08615999999999,protección total,total (grande y antigua),19.0,-0.5453175193409548,-0.36778525133392403
CBC3,16.808629999999997,-88.08615999999999,protección total,total (grande y antigua),19.0,-0.5399527262118934,-0.5109393279252211
CBC3,16.808629999999997,-88.08615999999999,protección total,total (grande y antigua),19.0,-0.4715549048721466,-0.4823085126069617
CBC3,16.808629999999997,-88.08615999999999,protección total,total (grande y antigua),19.0,-0.7361841877104965,-0.36778525133392403
CBC3,16.808629999999997,-88.08615999999999,protección total,total (grande y antigua),19.0,-0.24179298176031166,-0.4250468819704429
CBC3,16.808629999999997,-88.08615999999999,protección total,total (grande y antigua),19.0,-0.27209472459491474,-0.4823085126069617
CBC3,16.808629999999997,-88.08615999999999,protección total,total (grande y antigua),19.0,-0.09734717084664983,-0.6540934045165182
CBC3,16.808629999999997,-88.08615999999999,protección total,total (grande y antigua),19.0,-0.4996567751958408,-0.4823085126069617
CBC4,16.80807,-88.14676999999999,protección parcial,parcial,26.0,-0.5162847543943995,-1.2839713415182252
CBC4,16.80807,-88.14676999999999,protección parcial,parcial,26.0,-0.4749163407513941,-1.4557562334277818
CBC6,16.80126,-88.08306,protección total,total (grande y antigua),19.0,0.7166880556634421,-0.0814770981513299
CBC6,16.80126,-88.08306,protección total,total (grande y antigua),19.0,-0.9482745316395776,-0.31052362069740524
CBC6,16.80126,-88.08306,protección total,total (grande y antigua),19.0,-0.49371236662287515,-0.22463117474262698
CBC6,16.80126,-88.08306,protección total,total (grande y antigua),19.0,-0.6978755697184886,-0.711355035153037
CBC6,16.80126,-88.08306,protección total,total (grande y antigua),19.0,-0.3787219136765861,-0.19600035942436755
CBC6,16.80126,-88.08306,protección total,total (grande y antigua),19.0,-0.88226692292933,-0.711355035153037
CBC6,16.80126,-88.08306,protección total,total (grande y antigua),19.0,-0.1792577047854049,-0.2818928053791458
CBC7,16.80894,-88.08841,protección total,total (grande y antigua),26.0,1.5740164274824353,-1.5702794947008194
CBC7,16.80894,-88.08841,protección total,total (grande y antigua),26.0,-0.5731646028856965,-1.6848027559738572
CBC8,16.8025,-88.0825,protección total,total (grande y antigua),26.0,-2.4821733557870593,-1.9138492785199324
CBC9,16.82385,-88.10276999999999,protección total,total (grande y antigua),26.0,-2.4821733557870593,-1.885218463201673
CI1,-10.42962,105.66814,sin protección,sin protección,,-1.0230233718214732,0.6056624694868961
CI1,-10.42962,105.66814,sin protección,sin protección,,0.8152541649592943,1.579110190307716
CI1,-10.42962,105.66814,sin protección,sin protección,,0.3853368356683346,1.5218485596711973
CI1,-10.42962,105.66814,sin protección,sin protección,,-0.5036718689844257,1.979941604763348
CI10,-10.42366,105.66985,sin protección,sin protección,,-1.0862851875906177,0.7774473613964525
CI11,-10.428980000000001,105.66985,sin protección,sin protección,,-1.8118938775505176,0.8919706226694902
CI12,-10.46304,105.7077,sin protección,sin protección,,0.61674997963791,1.4073252983981597
CI13,-10.4607,105.6282,sin protección,sin protección,-13.0,-0.5160864277715291,0.09030779375822658
CI14,-10.42918,105.6689,sin protección,sin protección,,-0.18887568129943758,0.3193543163043019
CI2,-10.42658,105.67081,sin protección,sin protección,,0.4708100276407801,1.4645869290346785
CI3,-10.42813,105.66575,sin protección,sin protección,,0.040816320459089256,2.1517264966729046
CI4,-10.42116,105.67196000000001,sin protección,sin protección,,-2.4821733557870593,0.6056624694868961
CI6,-10.46143,105.58156000000001,sin protección,sin protección,-12.0,-0.2854941015692674,0.4338775775773396
CI6,-10.46143,105.58156000000001,sin protección,sin protección,-12.0,0.3590903571156388,1.636371820944235
CI7,-10.45623,105.63593999999999,sin protección,sin protección,-12.0,-0.2528983358338606,1.4073252983981597
CI8,-10.468539999999999,105.5578,sin protección,sin protección,-12.0,0.8990096645265266,1.9226799741268292
COOK1,-18.85415,-159.80642,sin protección,sin protección,,0.571089252713922,0.949232253306009
COOK2,-18.85616,-159.81253999999998,sin protección,sin protección,,0.0012649520861087145,0.26209268566778304
COOK3,-18.92829,-159.75881,sin protección,sin protección,,-0.1530121077714933,-0.024215467514811077
COOK4,-18.85491,-159.80999,sin protección,sin protección,,0.5424378909284585,0.949232253306009
COOK5,-21.2586,-159.81815,protección total,total (grande y antigua),18.0,0.08066740244859129,0.6342932848051555
CS1,-19.296960000000002,152.23516999999998,sin protección,sin protección,-6.0,0.0013973426379731608,0.118938609076486
CS1,-19.296960000000002,152.23516999999998,sin protección,sin protección,-6.0,0.03886871517132483,-0.16736954410610816
CS1,-19.296960000000002,152.23516999999998,sin protección,sin protección,-6.0,0.17144480496156483,0.5484008388503773
CS1,-19.296960000000002,152.23516999999998,sin protección,sin protección,-6.0,0.19077265039494815,-0.2532619900608864
CS1,-19.296960000000002,152.23516999999998,sin protección,sin protección,-6.0,0.5621702984663386,0.2907235009860425
CS10,-16.947770000000002,149.18262,protección total,total (grande y antigua),30.0,-0.056932080092842174,1.2641712218068626
CS10,-16.947770000000002,149.18262,protección total,total (grande y antigua),30.0,0.7167444200908499,0.5484008388503773
CS100,-17.35843,151.52992,protección total,total (grande y antigua),31.0,0.6160929050505622,0.4338775775773396
CS100,-17.35843,151.52992,protección total,total (grande y antigua),31.0,-0.06813241668203772,-0.11010791346958933
CS100,-17.35843,151.52992,protección total,total (grande y antigua),31.0,0.5649716428390416,-0.2818928053791458
CS101,-17.41432,151.07258000000002,sin protección,sin protección,-5.0,0.08371359969632161,0.3193543163043019
CS101,-17.41432,151.07258000000002,sin protección,sin protección,-5.0,-2.4821733557870593,-0.36778525133392403
CS101,-17.41432,151.07258000000002,sin protección,sin protección,-5.0,0.14327103896575216,-0.6827242198347776
CS102,-17.41703,151.07128,sin protección,sin protección,-5.0,0.6845848367742073,0.49113920821385837
CS102,-17.41703,151.07128,sin protección,sin protección,-5.0,0.6542793161655134,1.4073252983981597
CS102,-17.41703,151.07128,sin protección,sin protección,-5.0,0.17630795274520988,0.949232253306009
CS102,-17.41703,151.07128,sin protección,sin protección,-5.0,-0.8013462725512719,-0.22463117474262698
CS103,-17.43525,151.07027,sin protección,sin protección,-5.0,0.2193371722945953,1.1210171452155655
CS103,-17.43525,151.07027,sin protección,sin protección,-5.0,0.5558562215167738,1.092386329897306
CS103,-17.43525,151.07027,sin protección,sin protección,-5.0,-2.4821733557870593,0.6915549154416742
CS103,-17.43525,151.07027,sin protección,sin protección,-5.0,-0.45101954196120453,0.37661594694082073
CS104,-17.4347,151.07127,sin protección,sin protección,-5.0,0.01299053772570863,0.4147903673651665
CS104,-17.4347,151.07127,sin protección,sin protección,-5.0,0.9417468791221745,1.3500636677616409
CS104,-17.4347,151.07127,sin protección,sin protección,-5.0,-2.4821733557870593,0.4338775775773396
CS104,-17.4347,151.07127,sin protección,sin protección,-5.0,-2.4821733557870593,-0.16736954410610816
CS105,-17.45072,150.95122,sin protección,sin protección,-5.0,0.28997919109363446,0.3193543163043019
CS105,-17.45072,150.95122,sin protección,sin protección,-5.0,-2.4821733557870593,-0.16736954410610816
CS106,-17.452379999999998,150.95282,sin protección,sin protección,-5.0,0.6536660388478813,-0.0814770981513299
CS106,-17.452379999999998,150.95282,sin protección,sin protección,-5.0,0.232284688947219,-0.19600035942436755
CS109,-17.65543,150.82493,sin protección,sin protección,-5.0,0.46019454860532655,0.118938609076486
CS109,-17.65543,150.82493,sin protección,sin protección,-5.0,-0.41054536785480183,-0.5395701432434805
CS11,-16.936529999999998,149.19696000000002,protección total,total (grande y antigua),30.0,0.1262805202594775,0.949232253306009
CS11,-16.936529999999998,149.19696000000002,protección total,total (grande y antigua),30.0,0.7000572566603018,0.462508392895599
CS11,-16.936529999999998,149.19696000000002,protección total,total (grande y antigua),30.0,-2.1449020939831964,0.09030779375822658
CS112,-17.773020000000002,150.63468,sin protección,sin protección,-5.0,1.0720118827995364,-0.19600035942436755
CS114,-17.77347,150.6329,sin protección,sin protección,-5.0,1.235714876532273,0.7774473613964525
CS116,-18.07193,149.61072,sin protección,sin protección,-5.0,0.870225811790825,0.03304616312170775
CS117,-18.072570000000002,149.61212,sin protección,sin protección,-5.0,0.1430459652627393,0.1475694243947454
CS118,-18.0704,149.61337,sin protección,sin protección,-5.0,0.8492862095076479,0.5770316541686367
CS119,-18.068170000000002,149.61798000000002,sin protección,sin protección,-5.0,0.5967927023054524,0.9206014379877496
CS121,-17.86169,148.47146,sin protección,sin protección,-5.0,-0.01508044756326016,0.40524676225908013
CS122,-17.87718,148.51165,sin protección,sin protección,-5.0,-0.6292022955148056,-1.0835556342904094
CS122,-17.87718,148.51165,sin protección,sin protección,-5.0,-0.45030162352531233,-0.5109393279252211
CS122,-17.87718,148.51165,sin protección,sin protección,-5.0,-0.07508231113500934,-0.8258782964260747
CS123,-17.82899,148.50513999999998,sin protección,sin protección,-5.0,-0.12717240048441047,0.6629241001234149
CS125,-17.71423,148.44453000000001,sin protección,sin protección,-5.0,-1.9015118527079105,-0.024215467514811077
CS125,-17.71423,148.44453000000001,sin protección,sin protección,-5.0,-2.4821733557870593,-0.19600035942436755
CS126,-17.71666,148.43873,sin protección,sin protección,-5.0,-2.4821733557870593,-0.024215467514811077
CS126,-17.71666,148.43873,sin protección,sin protección,-5.0,0.07012907616240073,0.4338775775773396
CS126,-17.71666,148.43873,sin protección,sin protección,-5.0,-0.06046610896357173,0.5770316541686367
CS126,-17.71666,148.43873,sin protección,sin protección,-5.0,0.18550466225141093,-0.024215467514811077
CS127,-17.71505,148.4373,sin protección,sin protección,-5.0,0.4115152607667069,0.6629241001234149
CS127,-17.71505,148.4373,sin protección,sin protección,-5.0,-1.0560987758227156,0.462508392895599
CS127,-17.71505,148.4373,sin protección,sin protección,-5.0,-0.20369139769087288,0.8060781767147119
CS127,-17.71505,148.4373,sin protección,sin protección,-5.0,-0.4555740914514149,-0.13873872878784874
CS128,-17.70575,148.4606,sin protección,sin protección,-5.0,1.049041897389723,0.20483105503126425
CS128,-17.70575,148.4606,sin protección,sin protección,-5.0,0.03116930879237822,-0.052846282833070496
CS128,-17.70575,148.4606,sin protección,sin protección,-5.0,-0.6075234064770431,-0.052846282833070496
CS129,-17.703039999999998,148.46176,sin protección,sin protección,-5.0,0.25252210265902825,0.5484008388503773
CS129,-17.703039999999998,148.46176,sin protección,sin protección,-5.0,0.1298599424556005,0.26209268566778304
CS13,-16.92822,149.20228,protección total,total (grande y antigua),30.0,-0.3119429643492523,0.34798513162256134
CS13,-16.92822,149.20228,protección total,total (grande y antigua),30.0,-0.2953542104163044,-0.5395701432434805
CS13,-16.92822,149.20228,protección total,total (grande y antigua),30.0,0.6773139554515581,0.17620023971300483
CS130,-16.93133,149.999,protección total,total (grande y antigua),31.0,0.49570843586849933,0.2907235009860425
CS130,-16.93133,149.999,protección total,total (grande y antigua),31.0,0.570063077276928,0.4338775775773396
CS130,-16.93133,149.999,protección total,total (grande y antigua),31.0,-2.4821733557870593,0.9778630686242684
CS131,-16.930120000000002,150.00203,protección total,total (grande y antigua),31.0,1.0430097021595048,0.8919706226694902
