id,Distribution,Upper,Weight,n_languages
loose weibull weighted,weibull,loose,weighted,3795.0
loose weibull weighted,weibull,loose,weighted,3935.0
loose weibull weighted,weibull,loose,weighted,3906.0
loose weibull weighted,weibull,loose,weighted,4061.0
loose weibull weighted,weibull,loose,weighted,4297.0
loose weibull weighted,weibull,loose,weighted,4247.0
loose weibull weighted,weibull,loose,weighted,4273.0
loose weibull weighted,weibull,loose,weighted,4413.0
loose weibull weighted,weibull,loose,weighted,4421.0
loose weibull weighted,weibull,loose,weighted,4569.0
loose weibull weighted,weibull,loose,weighted,4622.0
loose weibull weighted,weibull,loose,weighted,4687.0
loose weibull weighted,weibull,loose,weighted,4819.0
loose weibull weighted,weibull,loose,weighted,4715.0
loose weibull weighted,weibull,loose,weighted,4890.0
loose weibull weighted,weibull,loose,weighted,4998.0
loose weibull weighted,weibull,loose,weighted,5067.0
loose weibull weighted,weibull,loose,weighted,5182.0
loose weibull weighted,weibull,loose,weighted,5348.0
loose weibull weighted,weibull,loose,weighted,5441.0
loose weibull weighted,weibull,loose,weighted,5443.0
loose weibull weighted,weibull,loose,weighted,5618.0
loose weibull weighted,weibull,loose,weighted,5537.0
loose weibull weighted,weibull,loose,weighted,5619.0
loose weibull weighted,weibull,loose,weighted,5788.0
loose weibull weighted,weibull,loose,weighted,3810.0
loose weibull weighted,weibull,loose,weighted,3821.0
loose weibull weighted,weibull,loose,weighted,3988.0
loose weibull weighted,weibull,loose,weighted,4059.0
loose weibull weighted,weibull,loose,weighted,4120.0
loose weibull weighted,weibull,loose,weighted,4166.0
loose weibull weighted,weibull,loose,weighted,4232.0
loose weibull weighted,weibull,loose,weighted,4324.0
loose weibull weighted,weibull,loose,weighted,4338.0
loose weibull weighted,weibull,loose,weighted,4496.0
loose weibull weighted,weibull,loose,weighted,4615.0
loose weibull weighted,weibull,loose,weighted,4783.0
loose weibull weighted,weibull,loose,weighted,4709.0
loose weibull weighted,weibull,loose,weighted,4831.0
loose weibull weighted,weibull,loose,weighted,4824.0
loose weibull weighted,weibull,loose,weighted,5036.0
loose weibull weighted,weibull,loose,weighted,5117.0
loose weibull weighted,weibull,loose,weighted,5162.0
loose weibull weighted,weibull,loose,weighted,5269.0
loose weibull weighted,weibull,loose,weighted,5366.0
loose weibull weighted,weibull,loose,weighted,5450.0
loose weibull weighted,weibull,loose,weighted,5469.0
loose weibull weighted,weibull,loose,weighted,5703.0
loose weibull weighted,weibull,loose,weighted,5711.0
loose weibull weighted,weibull,loose,weighted,5873.0
loose weibull weighted,weibull,loose,weighted,5811.0
loose weibull weighted,weibull,loose,weighted,5924.0
loose weibull weighted,weibull,loose,weighted,5461.0
loose weibull weighted,weibull,loose,weighted,5572.0
loose weibull weighted,weibull,loose,weighted,5719.0
loose weibull weighted,weibull,loose,weighted,5771.0
loose weibull weighted,weibull,loose,weighted,5858.0
loose weibull weighted,weibull,loose,weighted,6100.0
loose weibull weighted,weibull,loose,weighted,6257.0
loose weibull weighted,weibull,loose,weighted,6436.0
loose weibull weighted,weibull,loose,weighted,6562.0
loose weibull weighted,weibull,loose,weighted,6588.0
loose weibull weighted,weibull,loose,weighted,6707.0
loose weibull weighted,weibull,loose,weighted,6940.0
loose weibull weighted,weibull,loose,weighted,7057.0
loose weibull weighted,weibull,loose,weighted,7038.0
loose weibull weighted,weibull,loose,weighted,7129.0
loose weibull weighted,weibull,loose,weighted,7377.0
loose weibull weighted,weibull,loose,weighted,7442.0
loose weibull weighted,weibull,loose,weighted,7658.0
loose weibull weighted,weibull,loose,weighted,7685.0
loose weibull weighted,weibull,loose,weighted,7842.0
loose weibull weighted,weibull,loose,weighted,7895.0
loose weibull weighted,weibull,loose,weighted,8113.0
loose weibull weighted,weibull,loose,weighted,8022.0
loose weibull weighted,weibull,loose,weighted,8348.0
loose weibull weighted,weibull,loose,weighted,8304.0
loose weibull weighted,weibull,loose,weighted,8604.0
loose weibull weighted,weibull,loose,weighted,8683.0
loose weibull weighted,weibull,loose,weighted,4062.0
loose weibull weighted,weibull,loose,weighted,4150.0
loose weibull weighted,weibull,loose,weighted,4191.0
loose weibull weighted,weibull,loose,weighted,4262.0
loose weibull weighted,weibull,loose,weighted,4391.0
loose weibull weighted,weibull,loose,weighted,4540.0
loose weibull weighted,weibull,loose,weighted,4678.0
loose weibull weighted,weibull,loose,weighted,4707.0
loose weibull weighted,weibull,loose,weighted,4761.0
loose weibull weighted,weibull,loose,weighted,4933.0
loose weibull weighted,weibull,loose,weighted,5098.0
loose weibull weighted,weibull,loose,weighted,5093.0
loose weibull weighted,weibull,loose,weighted,5163.0
loose weibull weighted,weibull,loose,weighted,5225.0
loose weibull weighted,weibull,loose,weighted,5308.0
loose weibull weighted,weibull,loose,weighted,5305.0
loose weibull weighted,weibull,loose,weighted,5513.0
loose weibull weighted,weibull,loose,weighted,5602.0
loose weibull weighted,weibull,loose,weighted,5695.0
loose weibull weighted,weibull,loose,weighted,5798.0
loose weibull weighted,weibull,loose,weighted,6021.0
loose weibull weighted,weibull,loose,weighted,5989.0
loose weibull weighted,weibull,loose,weighted,6077.0
loose weibull weighted,weibull,loose,weighted,6126.0
loose weibull weighted,weibull,loose,weighted,6318.0
loose weibull weighted,weibull,loose,weighted,6330.0
loose weibull weighted,weibull,loose,weighted,6502.0
loose weibull weighted,weibull,loose,weighted,4409.0
loose weibull weighted,weibull,loose,weighted,4422.0
loose weibull weighted,weibull,loose,weighted,4454.0
loose weibull weighted,weibull,loose,weighted,4610.0
loose weibull weighted,weibull,loose,weighted,4834.0
loose weibull weighted,weibull,loose,weighted,4854.0
loose weibull weighted,weibull,loose,weighted,5026.0
loose weibull weighted,weibull,loose,weighted,5056.0
loose weibull weighted,weibull,loose,weighted,5189.0
loose weibull weighted,weibull,loose,weighted,5425.0
loose weibull weighted,weibull,loose,weighted,5186.0
loose weibull weighted,weibull,loose,weighted,5464.0
loose weibull weighted,weibull,loose,weighted,5600.0
loose weibull weighted,weibull,loose,weighted,5731.0
loose weibull weighted,weibull,loose,weighted,5976.0
loose weibull weighted,weibull,loose,weighted,5968.0
loose weibull weighted,weibull,loose,weighted,6039.0
loose weibull weighted,weibull,loose,weighted,6232.0
loose weibull weighted,weibull,loose,weighted,6189.0
loose weibull weighted,weibull,loose,weighted,6214.0
loose weibull weighted,weibull,loose,weighted,6259.0
loose weibull weighted,weibull,loose,weighted,6535.0
loose weibull weighted,weibull,loose,weighted,6625.0
loose weibull weighted,weibull,loose,weighted,6682.0
loose weibull weighted,weibull,loose,weighted,6860.0
loose weibull weighted,weibull,loose,weighted,6881.0
loose weibull weighted,weibull,loose,weighted,6935.0
loose weibull weighted,weibull,loose,weighted,4169.0
loose weibull weighted,weibull,loose,weighted,4257.0
loose weibull weighted,weibull,loose,weighted,4350.0
loose weibull weighted,weibull,loose,weighted,4554.0
loose weibull weighted,weibull,loose,weighted,4585.0
loose weibull weighted,weibull,loose,weighted,4562.0
loose weibull weighted,weibull,loose,weighted,4727.0
loose weibull weighted,weibull,loose,weighted,4808.0
loose weibull weighted,weibull,loose,weighted,4913.0
loose weibull weighted,weibull,loose,weighted,4859.0
loose weibull weighted,weibull,loose,weighted,5080.0
loose weibull weighted,weibull,loose,weighted,5154.0
loose weibull weighted,weibull,loose,weighted,5298.0
loose weibull weighted,weibull,loose,weighted,5240.0
loose weibull weighted,weibull,loose,weighted,5548.0
loose weibull weighted,weibull,loose,weighted,5582.0
loose weibull weighted,weibull,loose,weighted,5502.0
loose weibull weighted,weibull,loose,weighted,5939.0
loose weibull weighted,weibull,loose,weighted,5927.0
loose weibull weighted,weibull,loose,weighted,6018.0
loose weibull weighted,weibull,loose,weighted,6035.0
loose weibull weighted,weibull,loose,weighted,6087.0
loose weibull weighted,weibull,loose,weighted,6264.0
loose weibull weighted,weibull,loose,weighted,6274.0
loose weibull weighted,weibull,loose,weighted,6387.0
loose weibull weighted,weibull,loose,weighted,6561.0
loose weibull weighted,weibull,loose,weighted,6526.0
loose weibull weighted,weibull,loose,weighted,4014.0
loose weibull weighted,weibull,loose,weighted,4117.0
loose weibull weighted,weibull,loose,weighted,4413.0
loose weibull weighted,weibull,loose,weighted,4400.0
loose weibull weighted,weibull,loose,weighted,4489.0
loose weibull weighted,weibull,loose,weighted,4551.0
loose weibull weighted,weibull,loose,weighted,4706.0
loose weibull weighted,weibull,loose,weighted,4702.0
loose weibull weighted,weibull,loose,weighted,4808.0
loose weibull weighted,weibull,loose,weighted,4992.0
loose weibull weighted,weibull,loose,weighted,5065.0
loose weibull weighted,weibull,loose,weighted,5033.0
loose weibull weighted,weibull,loose,weighted,5177.0
loose weibull weighted,weibull,loose,weighted,5382.0
loose weibull weighted,weibull,loose,weighted,5278.0
loose weibull weighted,weibull,loose,weighted,5405.0
loose weibull weighted,weibull,loose,weighted,5692.0
loose weibull weighted,weibull,loose,weighted,5719.0
loose weibull weighted,weibull,loose,weighted,5768.0
loose weibull weighted,weibull,loose,weighted,5854.0
loose weibull weighted,weibull,loose,weighted,5884.0
loose weibull weighted,weibull,loose,weighted,6074.0
loose weibull weighted,weibull,loose,weighted,6189.0
loose weibull weighted,weibull,loose,weighted,6076.0
loose weibull weighted,weibull,loose,weighted,6298.0
loose weibull weighted,weibull,loose,weighted,6447.0
loose weibull weighted,weibull,loose,weighted,6449.0
loose weibull weighted,weibull,loose,weighted,3371.0
loose weibull weighted,weibull,loose,weighted,3496.0
loose weibull weighted,weibull,loose,weighted,3482.0
loose weibull weighted,weibull,loose,weighted,3637.0
loose weibull weighted,weibull,loose,weighted,3651.0
loose weibull weighted,weibull,loose,weighted,3778.0
loose weibull weighted,weibull,loose,weighted,3756.0
loose weibull weighted,weibull,loose,weighted,4019.0
loose weibull weighted,weibull,loose,weighted,3908.0
loose weibull weighted,weibull,loose,weighted,4104.0
loose weibull weighted,weibull,loose,weighted,4139.0
loose weibull weighted,weibull,loose,weighted,4108.0
loose weibull weighted,weibull,loose,weighted,4381.0
loose weibull weighted,weibull,loose,weighted,4384.0
loose weibull weighted,weibull,loose,weighted,4510.0
loose weibull weighted,weibull,loose,weighted,4518.0
loose weibull weighted,weibull,loose,weighted,4557.0
loose weibull weighted,weibull,loose,weighted,4625.0
loose weibull weighted,weibull,loose,weighted,4760.0
loose weibull weighted,weibull,loose,weighted,4819.0
loose weibull weighted,weibull,loose,weighted,4816.0
loose weibull weighted,weibull,loose,weighted,4884.0
loose weibull weighted,weibull,loose,weighted,4995.0
loose weibull weighted,weibull,loose,weighted,5154.0
loose weibull weighted,weibull,loose,weighted,5289.0
loose weibull weighted,weibull,loose,weighted,5219.0
loose weibull weighted,weibull,loose,weighted,5294.0
loose weibull weighted,weibull,loose,weighted,3577.0
loose weibull weighted,weibull,loose,weighted,3682.0
loose weibull weighted,weibull,loose,weighted,3884.0
loose weibull weighted,weibull,loose,weighted,3904.0
loose weibull weighted,weibull,loose,weighted,3982.0
loose weibull weighted,weibull,loose,weighted,4134.0
loose weibull weighted,weibull,loose,weighted,4034.0
loose weibull weighted,weibull,loose,weighted,4095.0
loose weibull weighted,weibull,loose,weighted,4282.0
loose weibull weighted,weibull,loose,weighted,4308.0
loose weibull weighted,weibull,loose,weighted,4417.0
loose weibull weighted,weibull,loose,weighted,4479.0
loose weibull weighted,weibull,loose,weighted,4639.0
loose weibull weighted,weibull,loose,weighted,4788.0
loose weibull weighted,weibull,loose,weighted,4780.0
loose weibull weighted,weibull,loose,weighted,4918.0
loose weibull weighted,weibull,loose,weighted,5077.0
loose weibull weighted,weibull,loose,weighted,5164.0
loose weibull weighted,weibull,loose,weighted,5101.0
loose weibull weighted,weibull,loose,weighted,5074.0
loose weibull weighted,weibull,loose,weighted,5261.0
loose weibull weighted,weibull,loose,weighted,5458.0
loose weibull weighted,weibull,loose,weighted,5454.0
loose weibull weighted,weibull,loose,weighted,5574.0
loose weibull weighted,weibull,loose,weighted,5495.0
loose weibull weighted,weibull,loose,weighted,5713.0
loose weibull weighted,weibull,loose,weighted,5869.0
loose weibull weighted,weibull,loose,weighted,3947.0
loose weibull weighted,weibull,loose,weighted,4057.0
loose weibull weighted,weibull,loose,weighted,4075.0
loose weibull weighted,weibull,loose,weighted,4114.0
loose weibull weighted,weibull,loose,weighted,4269.0
loose weibull weighted,weibull,loose,weighted,4302.0
loose weibull weighted,weibull,loose,weighted,4285.0
loose weibull weighted,weibull,loose,weighted,4528.0
loose weibull weighted,weibull,loose,weighted,4677.0
loose weibull weighted,weibull,loose,weighted,4722.0
loose weibull weighted,weibull,loose,weighted,4653.0
loose weibull weighted,weibull,loose,weighted,4887.0
loose weibull weighted,weibull,loose,weighted,4985.0
loose weibull weighted,weibull,loose,weighted,5016.0
loose weibull weighted,weibull,loose,weighted,5208.0
loose weibull weighted,weibull,loose,weighted,5404.0
loose weibull weighted,weibull,loose,weighted,5384.0
loose weibull weighted,weibull,loose,weighted,5471.0
loose weibull weighted,weibull,loose,weighted,5420.0
loose weibull weighted,weibull,loose,weighted,5509.0
loose weibull weighted,weibull,loose,weighted,5600.0
loose weibull weighted,weibull,loose,weighted,5582.0
loose weibull weighted,weibull,loose,weighted,5859.0
loose weibull weighted,weibull,loose,weighted,6029.0
loose weibull weighted,weibull,loose,weighted,5970.0
loose weibull weighted,weibull,loose,weighted,6026.0
loose weibull weighted,weibull,loose,weighted,6150.0
loose weibull weighted,weibull,loose,weighted,4030.0
loose weibull weighted,weibull,loose,weighted,4145.0
loose weibull weighted,weibull,loose,weighted,4076.0
loose weibull weighted,weibull,loose,weighted,4276.0
loose weibull weighted,weibull,loose,weighted,4394.0
loose weibull weighted,weibull,loose,weighted,4448.0
loose weibull weighted,weibull,loose,weighted,4564.0
loose weibull weighted,weibull,loose,weighted,4648.0
loose weibull weighted,weibull,loose,weighted,4671.0
loose weibull weighted,weibull,loose,weighted,4790.0
loose weibull weighted,weibull,loose,weighted,4912.0
loose weibull weighted,weibull,loose,weighted,5045.0
loose weibull weighted,weibull,loose,weighted,5061.0
loose weibull weighted,weibull,loose,weighted,5162.0
loose weibull weighted,weibull,loose,weighted,5282.0
loose weibull weighted,weibull,loose,weighted,5367.0
loose weibull weighted,weibull,loose,weighted,5516.0
loose weibull weighted,weibull,loose,weighted,5544.0
loose weibull weighted,weibull,loose,weighted,5509.0
loose weibull weighted,weibull,loose,weighted,5708.0
loose weibull weighted,weibull,loose,weighted,5893.0
loose weibull weighted,weibull,loose,weighted,5883.0
loose weibull weighted,weibull,loose,weighted,6008.0
