comparacion,gen,log2fc,pvalue,padj
NAC_sin_estimulo,Camkmt,-0.8806,6.700e-05,1.212e-04
NAC_sin_estimulo,Srbd1,-0.3356,1.000e-08,2.340e-08
NAC_sin_estimulo,Prkce,-0.022,8.378e-01,8.618e-01
NAC_sin_estimulo,Epas1,0.4832,4.750e-13,1.380e-12
NAC_sin_estimulo,Rhoq,-1.0788,1.250e-68,1.790e-67
NAC_sin_estimulo,Pigf,-0.0929,4.692e-01,5.184e-01
NAC_sin_estimulo,Cript,-0.0359,6.548e-01,6.959e-01
NAC_sin_estimulo,Socs5,0.3419,4.110e-06,8.160e-06
NAC_sin_estimulo,Mcfd2,0.4233,3.990e-08,9.040e-08
NAC_sin_estimulo,4833418N02Rik,-0.2385,4.580e-01,5.072e-01
NAC_sin_estimulo,Ttc7,-0.6316,8.950e-63,1.120e-61
NAC_sin_estimulo,Calm2,-0.8319,1.080e-101,2.710e-100
NAC_sin_estimulo,Epcam,-0.0993,4.938e-01,5.424e-01
NAC_sin_estimulo,Msh2,-0.0699,1.040e-01,1.310e-01
NAC_sin_estimulo,Kcnk12,-0.2586,4.246e-01,4.743e-01
NAC_sin_estimulo,Msh6,0.384,1.240e-24,5.610e-24
NAC_sin_estimulo,Fbxo11,0.949,6.120e-68,8.630e-67
NAC_sin_estimulo,Foxn2,1.0316,3.870e-64,5.000e-63
NAC_sin_estimulo,Ppp1r21,-0.6553,3.710e-26,1.780e-25
NAC_sin_estimulo,Ston1,-0.1534,2.824e-01,3.283e-01
NAC_sin_estimulo,Mettl4,-0.9467,2.300e-24,1.030e-23
NAC_sin_estimulo,2700099C18Rik,0.8683,4.050e-08,9.160e-08
NAC_sin_estimulo,Gm1976,-1.0881,1.166e-04,2.069e-04
NAC_sin_estimulo,2610044O15Rik8,-0.0684,5.857e-01,6.310e-01
NAC_sin_estimulo,Crem,0.531,2.460e-12,6.890e-12
NAC_sin_estimulo,Gm6225,0.0613,8.453e-01,8.686e-01
NAC_sin_estimulo,Cul2,0.1198,4.190e-02,5.625e-02
NAC_sin_estimulo,Bambi,0.444,8.338e-02,1.066e-01
NAC_sin_estimulo,Map3k8,1.1238,2.960e-37,1.970e-36
NAC_sin_estimulo,4833419F23Rik,0.3372,6.402e-02,8.341e-02
NAC_sin_estimulo,Mtpap,0.9964,7.280e-72,1.110e-70
NAC_sin_estimulo,9430020K01Rik,-0.0411,8.164e-01,8.427e-01
NAC_sin_estimulo,Svil,0.0018,9.743e-01,9.787e-01
NAC_sin_estimulo,Zfp438,-0.1133,4.846e-01,5.333e-01
NAC_sin_estimulo,Zeb1,0.6431,2.230e-24,9.980e-24
NAC_sin_estimulo,Arhgap12,0.7018,9.670e-22,3.950e-21
NAC_sin_estimulo,Kif5b,1.0202,8.810e-168,5.420e-166
NAC_sin_estimulo,Epc1,1.5857,1.780e-175,1.190e-173
NAC_sin_estimulo,Rab18,-0.0001,9.987e-01,9.990e-01
NAC_sin_estimulo,Mpp7,0.1159,1.654e-01,2.012e-01
NAC_sin_estimulo,Wac,1.4716,6.050e-275,1.060e-272
NAC_sin_estimulo,Ccny,0.1216,4.444e-04,7.457e-04
NAC_sin_estimulo,Thoc1,0.3873,5.130e-10,1.290e-09
NAC_sin_estimulo,Usp14,-0.1511,1.817e-03,2.880e-03
NAC_sin_estimulo,Rock1,0.8968,1.510e-145,7.080e-144
NAC_sin_estimulo,Esco1,1.0119,6.720e-87,1.370e-85
NAC_sin_estimulo,Snrpd1,-0.666,3.470e-21,1.390e-20
NAC_sin_estimulo,Abhd3,-0.0063,9.838e-01,9.867e-01
NAC_sin_estimulo,Mib1,0.2171,1.006e-03,1.631e-03
NAC_sin_estimulo,Rbbp8,0.8224,2.990e-77,5.040e-76
NAC_sin_estimulo,Gm6277,-0.6321,6.253e-02,8.158e-02
NAC_sin_estimulo,Cables1,-0.4094,6.410e-19,2.350e-18
NAC_sin_estimulo,Tmem241,-0.8162,2.360e-12,6.620e-12
NAC_sin_estimulo,Riok3,0.2271,8.620e-07,1.800e-06
NAC_sin_estimulo,3110002H16Rik,0.6741,7.080e-16,2.330e-15
NAC_sin_estimulo,Npc1,0.5455,2.690e-45,2.180e-44
NAC_sin_estimulo,Ankrd29,-0.8009,3.885e-04,6.553e-04
NAC_sin_estimulo,Ttc39c,-0.0011,9.861e-01,9.888e-01
NAC_sin_estimulo,Osbpl1a,0.0088,9.713e-01,9.762e-01
NAC_sin_estimulo,Impact,-0.0082,9.360e-01,9.460e-01
NAC_sin_estimulo,Ss18,0.9643,2.670e-196,2.240e-194
NAC_sin_estimulo,Psma8,-0.6741,5.407e-02,7.125e-02
NAC_sin_estimulo,Taf4b,1.3337,4.170e-38,2.830e-37
NAC_sin_estimulo,Kctd1,-0.7306,1.400e-12,3.970e-12
NAC_sin_estimulo,Dsg2,0.0755,7.649e-01,7.965e-01
NAC_sin_estimulo,Trappc8,0.5108,7.280e-33,4.330e-32
NAC_sin_estimulo,Rnf125,0.2884,8.890e-07,1.850e-06
NAC_sin_estimulo,Rnf138,0.5159,5.680e-17,1.940e-16
NAC_sin_estimulo,Mapre2,0.1673,1.818e-03,2.880e-03
NAC_sin_estimulo,Zfp397,-0.8145,3.160e-27,1.580e-26
NAC_sin_estimulo,Zfp35,0.8004,1.040e-24,4.720e-24
NAC_sin_estimulo,Zfp191,1.1424,2.570e-112,7.650e-111
NAC_sin_estimulo,Ino80c,0.4158,2.180e-13,6.450e-13
NAC_sin_estimulo,Galnt1,-0.5453,3.380e-46,2.810e-45
NAC_sin_estimulo,2700062C07Rik,0.1533,1.141e-01,1.428e-01
NAC_sin_estimulo,Rprd1a,0.175,8.060e-02,1.032e-01
NAC_sin_estimulo,Slc39a6,0.4108,2.490e-16,8.320e-16
NAC_sin_estimulo,Elp2,-0.733,2.480e-49,2.270e-48
NAC_sin_estimulo,Mocos,-0.3692,5.453e-03,8.197e-03
NAC_sin_estimulo,Tpgs2,-0.7818,7.770e-23,3.300e-22
NAC_sin_estimulo,AW554918,-0.1856,7.029e-02,9.089e-02
NAC_sin_estimulo,Celf4,-0.4394,1.822e-01,2.196e-01
NAC_sin_estimulo,Pik3c3,0.077,6.217e-02,8.117e-02
NAC_sin_estimulo,Slc25a46,0.3489,2.770e-15,8.880e-15
NAC_sin_estimulo,Sap130,0.3872,2.350e-11,6.330e-11
NAC_sin_estimulo,Ammecr1l,0.5876,1.550e-29,8.400e-29
NAC_sin_estimulo,Polr2d,-0.2341,7.135e-04,1.174e-03
NAC_sin_estimulo,Wdr33,0.7386,2.410e-86,4.830e-85
NAC_sin_estimulo,Sft2d3,-0.2076,1.681e-01,2.042e-01
NAC_sin_estimulo,Iws1,0.429,2.270e-22,9.440e-22
NAC_sin_estimulo,Map3k2,1.0538,1.610e-63,2.050e-62
NAC_sin_estimulo,Ercc3,-0.3647,9.240e-13,2.640e-12
NAC_sin_estimulo,Bin1,-1.023,2.120e-127,7.960e-126
NAC_sin_estimulo,Gypc,0.3856,7.090e-11,1.860e-10
NAC_sin_estimulo,Wdr36,0.1248,1.025e-02,1.492e-02
NAC_sin_estimulo,Camk4,0.1467,4.113e-03,6.279e-03
NAC_sin_estimulo,Stard4,0.5816,5.130e-48,4.510e-47
NAC_sin_estimulo,Epb4.1l4aos,0.8407,7.910e-13,2.270e-12
NAC_sin_estimulo,Gm10548,0.9153,3.130e-06,6.240e-06
NAC_sin_estimulo,Apc,0.9646,1.120e-55,1.180e-54
NAC_sin_estimulo,Srp19,0.432,1.370e-10,3.540e-10
NAC_sin_estimulo,Reep5,-0.1364,9.760e-06,1.880e-05
NAC_sin_estimulo,Pkd2l2,1.1597,3.850e-15,1.230e-14
NAC_sin_estimulo,Fam13b,1.8807,7.600e-161,4.280e-159
NAC_sin_estimulo,4933408B17Rik,4.2142,1.350e-06,2.780e-06
NAC_sin_estimulo,Brd8,0.249,1.360e-06,2.800e-06
NAC_sin_estimulo,Kif20a,-0.7242,6.700e-68,9.420e-67
NAC_sin_estimulo,Cdc23,-0.2325,4.050e-05,7.450e-05
NAC_sin_estimulo,Cdc25c,-0.4872,3.110e-10,7.930e-10
NAC_sin_estimulo,Fam53c,0.5341,1.930e-28,1.010e-27
NAC_sin_estimulo,Kdm3b,0.0343,4.245e-01,4.742e-01
NAC_sin_estimulo,Reep2,-0.275,1.140e-01,1.427e-01
NAC_sin_estimulo,Egr1,-1.2683,1.090e-54,1.130e-53
NAC_sin_estimulo,Etf1,0.7669,6.640e-89,1.390e-87
NAC_sin_estimulo,Hspa9,0.5618,1.040e-44,8.350e-44
NAC_sin_estimulo,Ctnna1,-0.1593,3.170e-05,5.870e-05
NAC_sin_estimulo,Sil1,-0.7953,7.260e-23,3.080e-22
NAC_sin_estimulo,Snhg4,0.1129,3.311e-01,3.795e-01
NAC_sin_estimulo,Matr3,0.4957,1.030e-33,6.280e-33
NAC_sin_estimulo,Paip2,0.3785,3.380e-14,1.030e-13
NAC_sin_estimulo,Slc23a1,0.6957,3.519e-02,4.775e-02
NAC_sin_estimulo,Mzb1,0.4239,8.094e-02,1.036e-01
NAC_sin_estimulo,Prob1,-0.3672,1.513e-01,1.854e-01
NAC_sin_estimulo,Spata24,-0.3476,3.440e-03,5.289e-03
NAC_sin_estimulo,Dnajc18,0.0702,2.938e-01,3.401e-01
NAC_sin_estimulo,1700066B19Rik,-2.9195,6.380e-13,1.840e-12
NAC_sin_estimulo,Tmem173,0.4785,3.580e-53,3.580e-52
NAC_sin_estimulo,Ube2d2a,0.4713,1.140e-48,1.020e-47
NAC_sin_estimulo,Cxxc5,-0.2413,1.058e-02,1.537e-02
NAC_sin_estimulo,Pura,0.4123,5.660e-11,1.490e-10
NAC_sin_estimulo,Igip,0.6525,3.973e-04,6.696e-04
NAC_sin_estimulo,Cystm1,0.9393,1.268e-04,2.240e-04
NAC_sin_estimulo,Pfdn1,-0.1404,5.082e-03,7.662e-03
NAC_sin_estimulo,Hbegf,0.2084,3.080e-01,3.551e-01
NAC_sin_estimulo,Ankhd1,1.0053,5.070e-85,9.870e-84
NAC_sin_estimulo,Eif4ebp3,1.1839,1.760e-24,7.940e-24
NAC_sin_estimulo,Sra1,-0.8054,2.680e-51,2.570e-50
NAC_sin_estimulo,Apbb3,-0.8692,3.290e-08,7.470e-08
NAC_sin_estimulo,Slc35a4,-0.9694,8.050e-131,3.160e-129
NAC_sin_estimulo,Cd14,0.3405,2.275e-01,2.691e-01
NAC_sin_estimulo,Tmco6,-0.9485,3.000e-29,1.610e-28
NAC_sin_estimulo,Ndufa2,-0.2354,5.236e-04,8.725e-04
NAC_sin_estimulo,Ik,-0.0247,5.094e-01,5.579e-01
NAC_sin_estimulo,Wdr55,-0.2299,4.849e-04,8.113e-04
NAC_sin_estimulo,Dnd1,1.5428,8.730e-09,2.050e-08
NAC_sin_estimulo,Hars,-0.1123,3.559e-03,5.466e-03
NAC_sin_estimulo,Hars2,0.2898,1.190e-05,2.280e-05
NAC_sin_estimulo,Zmat2,-1.0326,1.220e-94,2.740e-93
NAC_sin_estimulo,Taf7,-0.1173,2.377e-01,2.800e-01
NAC_sin_estimulo,Pcdhgb4,-0.8203,2.472e-02,3.430e-02
NAC_sin_estimulo,Pcdhgb5,-0.9755,1.082e-02,1.570e-02
NAC_sin_estimulo,Pcdhgb6,-1.5103,7.970e-06,1.550e-05
NAC_sin_estimulo,Pcdhgb7,-0.5702,7.721e-02,9.913e-02
NAC_sin_estimulo,Pcdhga12,-0.7968,1.016e-02,1.480e-02
NAC_sin_estimulo,Pcdhgc3,-0.4209,2.320e-05,4.340e-05
NAC_sin_estimulo,Pcdhgc4,-1.7132,4.850e-15,1.540e-14
NAC_sin_estimulo,Pcdhgc5,-1.0127,3.414e-04,5.798e-04
NAC_sin_estimulo,Diap1,0.2491,1.560e-20,6.050e-20
NAC_sin_estimulo,Hdac3,-0.2614,2.340e-09,5.680e-09
NAC_sin_estimulo,Rell2,-0.0579,8.552e-01,8.766e-01
NAC_sin_estimulo,Fchsd1,0.0921,3.104e-01,3.576e-01
NAC_sin_estimulo,Arap3,-0.4279,4.165e-02,5.596e-02
NAC_sin_estimulo,1700086O06Rik,-0.9645,5.041e-03,7.603e-03
NAC_sin_estimulo,0610009O20Rik,-0.7105,2.920e-37,1.940e-36
NAC_sin_estimulo,Rnf14,0.5228,1.310e-28,6.870e-28
NAC_sin_estimulo,Gnpda1,-1.9429,1.810e-302,4.240e-300
NAC_sin_estimulo,Ndfip1,0.1254,3.140e-05,5.820e-05
NAC_sin_estimulo,Spry4,0.4752,1.256e-01,1.563e-01
NAC_sin_estimulo,Arhgap26,0.3248,1.710e-10,4.410e-10
NAC_sin_estimulo,Nr3c1,0.5914,2.970e-54,3.050e-53
NAC_sin_estimulo,Yipf5,0.3511,9.400e-09,2.210e-08
NAC_sin_estimulo,Prelid2,-0.2472,5.066e-03,7.639e-03
NAC_sin_estimulo,Lars,-0.6362,1.900e-53,1.910e-52
NAC_sin_estimulo,Gm4013,-0.0288,9.259e-01,9.371e-01
NAC_sin_estimulo,Rbm27,0.9628,6.290e-79,1.100e-77
NAC_sin_estimulo,Tcerg1,0.2761,1.540e-12,4.360e-12
NAC_sin_estimulo,Dcp2,0.3428,4.990e-13,1.450e-12
NAC_sin_estimulo,Ythdc2,-0.4254,2.910e-06,5.820e-06
NAC_sin_estimulo,Trim36,0.5425,6.220e-06,1.220e-05
NAC_sin_estimulo,Pggt1b,0.462,6.100e-12,1.680e-11
NAC_sin_estimulo,Ccdc112,1.143,3.160e-09,7.610e-09
NAC_sin_estimulo,Fem1c,0.83,1.450e-56,1.560e-55
NAC_sin_estimulo,Ticam2,-0.2295,1.175e-02,1.697e-02
NAC_sin_estimulo,Tmed7,0.3379,1.050e-20,4.100e-20
NAC_sin_estimulo,Eif1a,0.7353,3.620e-41,2.650e-40
NAC_sin_estimulo,Cdo1,1.4236,1.706e-04,2.979e-04
NAC_sin_estimulo,Atg12,0.6478,1.500e-29,8.130e-29
NAC_sin_estimulo,Ap3s1,-0.0542,3.631e-01,4.127e-01
NAC_sin_estimulo,Commd10,-0.6031,1.630e-17,5.670e-17
NAC_sin_estimulo,Sema6a,0.7622,3.332e-02,4.538e-02
NAC_sin_estimulo,Eno1b,-0.0831,5.948e-01,6.395e-01
NAC_sin_estimulo,Dtwd2,0.853,4.420e-11,1.170e-10
NAC_sin_estimulo,Dmxl1,1.168,6.300e-103,1.630e-101
NAC_sin_estimulo,Tnfaip8,0.6209,3.460e-35,2.180e-34
NAC_sin_estimulo,Hsd17b4,-0.6608,1.030e-36,6.750e-36
NAC_sin_estimulo,Srfbp1,0.6898,2.590e-15,8.350e-15
NAC_sin_estimulo,Snx2,0.2244,2.440e-05,4.570e-05
NAC_sin_estimulo,Ppic,-0.9646,1.050e-24,4.740e-24
NAC_sin_estimulo,Cep120,0.5738,6.060e-38,4.090e-37
NAC_sin_estimulo,Csnk1g3,0.6617,4.000e-47,3.420e-46
NAC_sin_estimulo,Zfp608,1.24,6.550e-46,5.420e-45
NAC_sin_estimulo,Gramd3,-0.5878,1.360e-35,8.670e-35
NAC_sin_estimulo,Aldh7a1,-0.3407,7.390e-07,1.540e-06
NAC_sin_estimulo,Phax,0.5351,9.320e-29,4.900e-28
NAC_sin_estimulo,Lmnb1,-0.6423,1.180e-116,3.730e-115
NAC_sin_estimulo,2003-03-01 00:00:00,0.9598,4.810e-05,8.790e-05
NAC_sin_estimulo,C330018D20Rik,-1.0191,2.620e-12,7.330e-12
NAC_sin_estimulo,Prrc1,0.2887,1.370e-08,3.190e-08
NAC_sin_estimulo,Slc12a2,0.5195,1.230e-17,4.310e-17
NAC_sin_estimulo,Slc27a6,0.3444,5.897e-02,7.729e-02
NAC_sin_estimulo,Isoc1,-0.9231,9.240e-74,1.470e-72
NAC_sin_estimulo,Gm4951,-0.19,4.463e-01,4.956e-01
NAC_sin_estimulo,Gm4841,0.1314,6.777e-01,7.171e-01
NAC_sin_estimulo,F830016B08Rik,-0.1518,6.362e-01,6.788e-01
NAC_sin_estimulo,Iigp1,0.6541,4.560e-17,1.570e-16
NAC_sin_estimulo,Smim3,1.5609,4.870e-144,2.220e-142
NAC_sin_estimulo,Dctn4,0.592,2.870e-48,2.540e-47
NAC_sin_estimulo,Rbm22,0.6823,9.010e-82,1.660e-80
NAC_sin_estimulo,Synpo,-0.97,4.690e-29,2.490e-28
NAC_sin_estimulo,Ndst1,-0.0912,9.466e-02,1.199e-01
NAC_sin_estimulo,Rps14,0.2356,2.900e-10,7.410e-10
NAC_sin_estimulo,Cd74,-0.134,8.160e-03,1.203e-02
NAC_sin_estimulo,Tcof1,0.1881,2.250e-06,4.540e-06
NAC_sin_estimulo,Pdgfrb,0.0133,9.525e-01,9.601e-01
NAC_sin_estimulo,Hmgxb3,0.874,1.640e-61,1.990e-60
NAC_sin_estimulo,Slc26a2,0.4811,9.160e-08,2.030e-07
NAC_sin_estimulo,Ppargc1b,0.0322,8.293e-01,8.542e-01
NAC_sin_estimulo,Csnk1a1,0.2256,1.710e-12,4.840e-12
NAC_sin_estimulo,Pcyox1l,-0.9072,4.990e-15,1.580e-14
NAC_sin_estimulo,Grpel2,0.5486,2.190e-10,5.620e-10
NAC_sin_estimulo,1500015A07Rik,-1.4006,7.780e-05,1.399e-04
NAC_sin_estimulo,Adrb2,0.8636,2.026e-03,3.193e-03
NAC_sin_estimulo,Fbxo38,0.7032,5.150e-66,6.980e-65
NAC_sin_estimulo,Napg,0.6582,8.240e-21,3.240e-20
NAC_sin_estimulo,Txnl1,0.5645,1.570e-35,9.980e-35
NAC_sin_estimulo,Wdr7,-0.1173,7.102e-02,9.179e-02
NAC_sin_estimulo,Fech,-0.1764,6.358e-03,9.487e-03
NAC_sin_estimulo,Nars,1.2809,7.970e-279,1.490e-276
NAC_sin_estimulo,Nedd4l,0.776,6.230e-11,1.640e-10
NAC_sin_estimulo,Alpk2,-0.2269,6.558e-02,8.531e-02
NAC_sin_estimulo,Malt1,0.1752,9.350e-05,1.671e-04
NAC_sin_estimulo,Sec11c,0.141,1.504e-03,2.400e-03
NAC_sin_estimulo,Grp,-0.3928,1.732e-01,2.100e-01
NAC_sin_estimulo,Lman1,-0.0243,6.239e-01,6.671e-01
NAC_sin_estimulo,Pmaip1,1.177,3.350e-67,4.660e-66
NAC_sin_estimulo,Gnal,0.4726,3.253e-04,5.540e-04
NAC_sin_estimulo,Chmp1b,-0.1533,2.910e-03,4.501e-03
NAC_sin_estimulo,Mppe1,0.1679,6.299e-03,9.404e-03
NAC_sin_estimulo,Impa2,-0.1582,4.934e-04,8.248e-04
NAC_sin_estimulo,B430212C06Rik,-0.9727,2.200e-09,5.350e-09
NAC_sin_estimulo,Tubb6,-0.0883,2.499e-02,3.463e-02
NAC_sin_estimulo,Afg3l2,-0.3041,5.520e-18,1.960e-17
NAC_sin_estimulo,Slmo1,0.806,1.914e-02,2.691e-02
NAC_sin_estimulo,Spire1,0.1677,5.126e-02,6.780e-02
NAC_sin_estimulo,Cep76,0.4595,2.150e-12,6.060e-12
NAC_sin_estimulo,Psmg2,-0.8014,5.210e-28,2.660e-27
NAC_sin_estimulo,Ptpn2,0.7308,1.990e-38,1.360e-37
NAC_sin_estimulo,Seh1l,0.2724,1.640e-08,3.800e-08
NAC_sin_estimulo,4930549G23Rik,-0.1221,7.035e-01,7.410e-01
NAC_sin_estimulo,Cep192,0.3214,2.970e-12,8.290e-12
NAC_sin_estimulo,Ldlrad4,-0.1127,5.471e-01,5.943e-01
NAC_sin_estimulo,Fam210a,0.0315,6.350e-01,6.777e-01
NAC_sin_estimulo,Rnmt,0.2563,1.300e-05,2.480e-05
NAC_sin_estimulo,Tcf4,0.1401,1.179e-01,1.472e-01
NAC_sin_estimulo,Rab27b,0.2342,9.112e-02,1.158e-01
NAC_sin_estimulo,4930503L19Rik,1.1714,1.940e-53,1.940e-52
NAC_sin_estimulo,Stard6,-1.1168,2.498e-04,4.301e-04
NAC_sin_estimulo,Poli,-0.2416,1.288e-02,1.850e-02
NAC_sin_estimulo,Mbd2,-0.0558,1.364e-01,1.688e-01
NAC_sin_estimulo,Mex3c,1.4515,3.080e-220,3.310e-218
NAC_sin_estimulo,Smad4,0.9253,1.160e-120,3.910e-119
NAC_sin_estimulo,Elac1,0.1908,8.921e-02,1.135e-01
NAC_sin_estimulo,Me2,-0.6132,3.670e-56,3.940e-55
NAC_sin_estimulo,Ska1,0.1499,5.253e-02,6.936e-02
NAC_sin_estimulo,Cxxc1,0.6264,2.160e-40,1.550e-39
NAC_sin_estimulo,Mbd1,-0.0981,5.590e-02,7.352e-02
NAC_sin_estimulo,Myo5b,-0.6721,5.446e-02,7.174e-02
NAC_sin_estimulo,Acaa2,-0.0623,2.073e-01,2.470e-01
NAC_sin_estimulo,Lipg,3.2563,2.420e-16,8.100e-16
NAC_sin_estimulo,Rpl17,0.246,8.690e-07,1.810e-06
NAC_sin_estimulo,BC031181,-0.5294,2.270e-15,7.340e-15
NAC_sin_estimulo,Dym,0.342,2.880e-08,6.560e-08
NAC_sin_estimulo,Smad7,1.1159,2.680e-80,4.830e-79
NAC_sin_estimulo,Ctif,0.1016,5.289e-01,5.765e-01
NAC_sin_estimulo,Smad2,0.9111,1.040e-62,1.300e-61
NAC_sin_estimulo,Ier3ip1,0.06,3.691e-01,4.188e-01
NAC_sin_estimulo,Hdhd2,0.1136,2.034e-01,2.428e-01
NAC_sin_estimulo,Katnal2,0.6002,4.514e-02,6.021e-02
NAC_sin_estimulo,Pias2,0.7411,2.200e-41,1.620e-40
NAC_sin_estimulo,8030462N17Rik,1.4861,5.220e-91,1.140e-89
NAC_sin_estimulo,Haus1,-0.9172,7.640e-29,4.040e-28
NAC_sin_estimulo,Atp5a1,0.043,7.482e-02,9.628e-02
NAC_sin_estimulo,Pstpip2,0.1367,6.589e-01,6.999e-01
NAC_sin_estimulo,Epg5,-0.2644,2.380e-04,4.108e-04
NAC_sin_estimulo,Slc14a1,-0.2927,1.425e-01,1.756e-01
NAC_sin_estimulo,Setbp1,0.3435,1.127e-01,1.413e-01
NAC_sin_estimulo,Pard6g,0.315,1.409e-01,1.739e-01
NAC_sin_estimulo,Adnp2,0.8407,8.950e-46,7.370e-45
NAC_sin_estimulo,Rbfa,0.2386,1.906e-03,3.013e-03
NAC_sin_estimulo,Txnl4a,0.588,7.620e-66,1.020e-64
NAC_sin_estimulo,Pqlc1,1.2362,4.250e-44,3.360e-43
NAC_sin_estimulo,Ctdp1,0.8721,1.980e-69,2.880e-68
NAC_sin_estimulo,Nfatc1,-0.013,7.355e-01,7.704e-01
NAC_sin_estimulo,Atp9b,-0.3845,1.070e-16,3.610e-16
NAC_sin_estimulo,Mbp,0.6295,9.530e-72,1.450e-70
NAC_sin_estimulo,Zfp236,0.8464,4.130e-64,5.340e-63
NAC_sin_estimulo,Zfp516,0.651,1.150e-05,2.210e-05
NAC_sin_estimulo,Tshz1,0.0139,7.509e-01,7.838e-01
NAC_sin_estimulo,Zadh2,-0.7754,1.590e-39,1.120e-38
NAC_sin_estimulo,Zfp407,0.9199,5.530e-35,3.460e-34
NAC_sin_estimulo,Cndp2,-0.653,9.660e-47,8.150e-46
NAC_sin_estimulo,Cyb5a,-0.1296,6.801e-03,1.010e-02
NAC_sin_estimulo,Timm21,-0.2076,1.545e-02,2.199e-02
NAC_sin_estimulo,Socs6,0.7764,9.300e-16,3.050e-15
NAC_sin_estimulo,Rttn,-0.4412,5.720e-10,1.430e-09
NAC_sin_estimulo,Cd226,0.3639,9.250e-12,2.530e-11
NAC_sin_estimulo,Tmx3,-0.3978,2.370e-09,5.740e-09
NAC_sin_estimulo,Ighmbp2,0.0738,3.030e-01,3.499e-01
NAC_sin_estimulo,Mrpl21,-0.4666,1.800e-14,5.570e-14
NAC_sin_estimulo,Cpt1a,-0.4763,4.500e-23,1.920e-22
NAC_sin_estimulo,Mtl5,-0.3161,3.078e-01,3.549e-01
NAC_sin_estimulo,Ppp6r3,0.4793,1.040e-42,7.960e-42
NAC_sin_estimulo,Lrp5,0.1936,2.533e-03,3.948e-03
NAC_sin_estimulo,1810055G02Rik,0.4828,1.560e-06,3.190e-06
NAC_sin_estimulo,Suv420h1,1.1133,2.060e-156,1.110e-154
NAC_sin_estimulo,Chka,1.8066,8.480e-96,1.940e-94
NAC_sin_estimulo,Tcirg1,-0.0232,6.732e-01,7.127e-01
NAC_sin_estimulo,Ndufs8,-0.5041,3.210e-30,1.770e-29
NAC_sin_estimulo,Aldh3b1,-2.1175,1.810e-05,3.420e-05
NAC_sin_estimulo,Unc93b1,0.0525,2.889e-01,3.352e-01
NAC_sin_estimulo,Nudt8,-0.3071,2.472e-02,3.430e-02
NAC_sin_estimulo,Doc2g,0.1394,6.443e-01,6.863e-01
NAC_sin_estimulo,Ndufv1,-0.1683,1.279e-04,2.257e-04
NAC_sin_estimulo,Gstp1,-0.6241,1.250e-40,9.040e-40
NAC_sin_estimulo,BC021614,-0.5171,7.940e-19,2.910e-18
NAC_sin_estimulo,Cdk2ap2,0.514,1.490e-36,9.720e-36
NAC_sin_estimulo,Pitpnm1,-0.455,4.510e-21,1.790e-20
NAC_sin_estimulo,Aip,-0.0421,3.490e-01,3.979e-01
NAC_sin_estimulo,Tmem134,-0.6842,3.250e-15,1.040e-14
NAC_sin_estimulo,Cabp4,-0.3117,3.040e-01,3.509e-01
NAC_sin_estimulo,Coro1b,-0.2477,2.140e-10,5.510e-10
NAC_sin_estimulo,Ptprcap,-0.6598,7.860e-26,3.720e-25
NAC_sin_estimulo,Rps6kb2,-0.7176,2.770e-15,8.900e-15
NAC_sin_estimulo,Carns1,0.8327,1.520e-12,4.310e-12
NAC_sin_estimulo,Tbc1d10c,-0.8739,6.730e-91,1.460e-89
NAC_sin_estimulo,Ppp1ca,-0.1984,6.710e-11,1.760e-10
NAC_sin_estimulo,Rad9a,0.0392,5.798e-01,6.252e-01
NAC_sin_estimulo,Clcf1,-1.0214,2.080e-16,6.980e-16
NAC_sin_estimulo,Pold4,0.9325,4.480e-05,8.220e-05
NAC_sin_estimulo,Ssh3,0.1276,1.858e-01,2.236e-01
NAC_sin_estimulo,Ankrd13d,1.0983,1.390e-20,5.400e-20
NAC_sin_estimulo,Adrbk1,-0.2174,2.480e-18,8.920e-18
NAC_sin_estimulo,Kdm2a,0.5612,1.670e-59,1.940e-58
NAC_sin_estimulo,Rhod,1.7832,5.560e-17,1.900e-16
NAC_sin_estimulo,Pcx,-0.1246,1.923e-01,2.308e-01
NAC_sin_estimulo,Lrfn4,-1.2663,4.380e-10,1.110e-09
NAC_sin_estimulo,Rce1,-0.2304,3.142e-03,4.849e-03
NAC_sin_estimulo,Sptbn2,-0.1737,3.825e-01,4.323e-01
NAC_sin_estimulo,Rbm4b,0.0442,6.450e-01,6.868e-01
NAC_sin_estimulo,Rbm14,-0.5683,2.560e-35,1.620e-34
NAC_sin_estimulo,Ccs,-0.1133,2.537e-01,2.972e-01
NAC_sin_estimulo,Ctsf,-0.5997,4.992e-03,7.533e-03
NAC_sin_estimulo,Actn3,0.573,1.555e-02,2.213e-02
NAC_sin_estimulo,Zdhhc24,-1.6679,1.080e-31,6.220e-31
NAC_sin_estimulo,Bbs1,-1.9193,1.250e-15,4.090e-15
NAC_sin_estimulo,Dpp3,-0.9999,1.540e-170,9.970e-169
NAC_sin_estimulo,Mrpl11,-0.7078,2.070e-22,8.660e-22
NAC_sin_estimulo,Npas4,-0.6467,4.433e-02,5.919e-02
NAC_sin_estimulo,Slc29a2,-0.5512,1.093e-02,1.585e-02
NAC_sin_estimulo,B4gat1,-0.4466,2.020e-08,4.660e-08
NAC_sin_estimulo,Brms1,-0.2355,2.030e-05,3.830e-05
NAC_sin_estimulo,Rin1,-0.4464,1.604e-01,1.957e-01
