caseid,peso,grupo_experimental,apoya_nacionalismo_blanco,apoya_sin_descripcion,apoya_con_descripcion,genero,edad,edad_grupo,educacion,ingreso_percentil,ingreso_quintil,asistencia_religiosa,partido,ideologia,voto_2020,dificultades_personales_n,amigos_solo_online_n,redes_frecuencia,redes_politica_n,identidad_blanca_indice,apoyo_violencia_indice,conspiracion_indice,condado_pct_blanco_2019,condado_cambio_pct_blanco,condado_distress,condado_ruralidad,info_pct_correcto
1639536315,2.77444941312863,control,0,0.0,,Woman,53,45-64,2-year,10.0,0-20%,Never,Democrat,Conservative,Did not vote,3,2.0,5.0,0.0,23.376223361851153,0.0,74.2135999111509,92.99908447265625,-2.5346298217773438,0.4011080861091614,Non-metro,50.0
1640996701,0.385014327882503,treated,0,,0.0,Woman,48,45-64,High school graduate,22.0,21-40%,Never,Republican,Moderate,Trump,0,0.0,3.0,0.0,53.48237200249049,0.0,71.1064316437561,64.2844009399414,-9.3450927734375,-0.5658653378486633,Suburban metro,60.0
1641103443,0.500560043885178,control,0,0.0,,Woman,32,30-44,4-year,93.0,81-100%,Seldom,Democrat,Liberal,Biden,2,0.0,2.0,1.0,6.776184422655754,0.0,0.0,79.43644714355469,-4.99603271484375,-1.2630475759506226,Suburban metro,50.0
1640633607,1.25256248532902,control,0,0.0,,Woman,66,65+,4-year,22.0,21-40%,Weekly,Democrat,Moderate,Biden,2,1.0,3.0,2.0,20.73077142807842,0.0,54.701898340039136,43.195152282714844,-8.250679016113281,0.19010859727859497,Medium/small metro,70.0
1639303799,1.82814912216231,treated,0,,0.0,Woman,42,30-44,Post-grad,81.0,81-100%,Weekly,Republican,Conservative,Trump,1,,2.0,1.0,,0.0,75.0,74.10317993164062,-7.1089019775390625,-0.5560112595558167,Medium/small metro,100.0
1640946589,0.589319119963103,treated,1,,1.0,Woman,74,65+,4-year,10.0,0-20%,Never,Independent,Not sure,Biden,1,2.0,2.0,0.0,95.06198336717149,0.0,35.998526752722604,75.63185119628906,-4.294708251953125,0.2055257260799408,Medium/small metro,70.0
1641145101,0.561754180599537,control,0,0.0,,Woman,40,30-44,Some college,10.0,0-20%,Weekly,Republican,Very conservative,Trump,2,3.0,4.0,0.0,77.46724793367846,69.12078888724308,53.10716826739479,80.35540008544922,-0.09343719482421875,0.3469831943511963,Non-metro,90.0
1640022237,1.93881635563671,treated,0,,0.0,Woman,62,45-64,4-year,68.0,61-80%,Weekly,Independent,Moderate,Trump,2,0.0,4.0,0.0,61.89047703746191,8.391506587126234,47.701161716400435,81.34786987304688,-3.3325729370117188,-0.7546220421791077,Non-metro,80.0
1641130471,0.940570642683511,control,0,0.0,,Man,80,65+,4-year,86.0,81-100%,Weekly,Republican,Very conservative,Trump,0,0.0,4.0,0.0,54.48965304203309,0.0,26.59473007264434,76.65657043457031,-7.030296325683594,-0.7520648241043091,Medium/small metro,100.0
1641143541,0.866291341304228,control,0,0.0,,Man,73,65+,4-year,86.0,81-100%,Yearly,Republican,Conservative,Trump,0,0.0,5.0,0.0,50.000000000000014,0.0,100.0,55.241024017333984,-3.7933311462402344,-0.7903984785079956,Central metro,100.0
1639837779,1.04328414671524,treated,0,,0.0,Woman,56,45-64,Post-grad,,,Seldom,Republican,Very conservative,Trump,1,0.0,5.0,0.0,55.198385579810356,0.0,100.0,94.99893188476562,-1.372711181640625,-0.6689382195472717,Non-metro,70.0
1641150283,0.62336566163384,control,0,0.0,,Woman,61,45-64,Post-grad,,,Yearly,Republican,Conservative,Trump,2,0.0,5.0,3.0,32.196956061362236,0.0,42.19093339256607,42.28560256958008,-2.9276657104492188,-0.09489163011312485,Central metro,100.0
1641058403,0.987419355377729,control,0,0.0,,Woman,70,65+,4-year,43.0,41-60%,Monthly,Democrat,Liberal,Biden,2,0.0,5.0,0.0,45.69282389375852,0.0,28.8935683562439,83.10722351074219,-3.223297119140625,-0.687918484210968,Medium/small metro,90.0
1641159369,0.585245777906105,control,0,0.0,,Man,41,30-44,High school graduate,60.0,41-60%,Seldom,Democrat,Conservative,Biden,1,0.0,2.0,0.0,71.95244361929937,0.0,34.403796680078266,90.5272445678711,-2.8021316528320312,-0.7345561385154724,Non-metro,30.0
1641159203,0.683592591578903,control,0,0.0,,Man,48,45-64,4-year,86.0,81-100%,Seldom,Independent,Moderate,Trump,0,0.0,4.0,0.0,31.325140643517955,0.0,52.29883828359956,81.27716827392578,-6.015251159667969,-0.35409995913505554,Suburban metro,100.0
1641130725,0.415879091783525,treated,0,,0.0,Man,56,45-64,4-year,32.0,21-40%,Never,Democrat,Liberal,Biden,1,0.0,2.0,0.0,,0.0,0.0,83.63239288330078,-4.04608154296875,-0.13271760940551758,Medium/small metro,100.0
1640699449,1.01442680009618,treated,0,,0.0,Woman,88,65+,Some college,32.0,21-40%,Never,Republican,Conservative,Trump,1,0.0,8.0,1.0,53.72862804195515,0.0,54.701898340039136,64.2844009399414,-9.3450927734375,-0.5658653378486633,Suburban metro,80.0
1639856109,0.59645612554762,control,0,0.0,,Man,69,65+,4-year,86.0,81-100%,Don't know,Democrat,Liberal,Biden,0,1.0,5.0,0.0,0.0,0.0,25.0,92.29425811767578,-2.7110137939453125,0.7406623959541321,Non-metro,80.0
1641115877,3.50350814135895,treated,0,,0.0,Woman,27,18-29,4-year,52.0,41-60%,Yearly,Republican,Conservative,Did not vote,0,0.0,2.0,0.0,53.952809837352866,0.0,25.80832998379523,29.58929443359375,-6.949165344238281,-0.15158569812774658,Central metro,40.0
1641104849,1.15905773548383,treated,0,,0.0,Man,46,45-64,4-year,86.0,81-100%,Weekly,Republican,Very conservative,Trump,0,0.0,2.0,3.0,21.10545155829818,0.0,100.0,61.013954162597656,-6.059608459472656,-0.2936893105506897,Central metro,100.0
1641193761,0.27310701060263,control,0,0.0,,Woman,23,18-29,4-year,81.0,81-100%,Weekly,Democrat,Very liberal,Biden,0,1.0,1.0,3.0,4.9380166328285275,0.0,75.0,26.203954696655273,-2.6932945251464844,-0.22114193439483643,Central metro,100.0
1641192685,2.24449917884859,treated,0,,0.0,Man,61,45-64,No HS,68.0,61-80%,Weekly,Republican,Very conservative,Trump,0,0.0,5.0,0.0,25.929157007888765,0.0,75.0,94.57508087158203,-1.343017578125,-0.33267396688461304,Non-metro,100.0
1640434695,1.02914284943179,control,0,0.0,,Man,37,30-44,4-year,81.0,81-100%,Never,Democrat,Liberal,Biden,1,0.0,2.0,0.0,31.682187100748948,0.0,0.0,66.06539154052734,-8.172218322753906,-0.2060309648513794,Medium/small metro,100.0
1640685561,0.80952902368085,treated,0,,0.0,Woman,72,65+,High school graduate,32.0,21-40%,Never,Republican,Very conservative,Trump,0,,2.0,2.0,65.17625919664364,0.0,75.0,56.787654876708984,-1.4070205688476562,-1.0753505229949951,Suburban metro,60.0
1637461883,0.962550725191657,treated,0,,0.0,Man,78,65+,Some college,60.0,41-60%,Weekly,Republican,Conservative,Trump,2,0.0,2.0,1.0,44.613619776376034,0.0,64.89209510896652,87.00609588623047,-4.1555023193359375,-0.6822531819343567,Non-metro,70.0
1641166685,0.741473612789657,control,0,0.0,,Woman,35,30-44,High school graduate,52.0,41-60%,Seldom,Republican,Conservative,Did not vote,1,0.0,3.0,1.0,88.82264214919596,0.0,100.0,94.40814971923828,-0.971771240234375,-0.3557109832763672,Suburban metro,70.0
1639743251,2.55771825205229,control,0,0.0,,Woman,58,45-64,No HS,1.0,0-20%,Never,Independent,Not sure,Did not vote,1,1.0,2.0,0.0,50.000000000000014,0.0,46.1064316437561,95.0074234008789,-1.6225814819335938,-0.7427771687507629,Non-metro,0.0
1641274293,0.853898766628751,control,0,0.0,,Woman,71,65+,High school graduate,,,Weekly,Republican,Moderate,Trump,1,1.0,1.0,2.0,43.468311234073106,0.0,50.0,84.96688842773438,6.966636657714844,-1.1642091274261475,Medium/small metro,80.0
1641315131,1.02407830991132,treated,0,,0.0,Woman,39,30-44,4-year,75.0,61-80%,Monthly,Democrat,Liberal,Biden,0,0.0,4.0,1.0,36.49001926008657,0.0,29.70189834003913,75.63185119628906,-4.294708251953125,0.2055257260799408,Medium/small metro,100.0
1641315259,1.04261423575077,treated,0,,0.0,Man,36,30-44,4-year,81.0,81-100%,Seldom,Democrat,Very liberal,Biden,0,0.0,2.0,1.0,4.9380166328285275,0.0,0.0,61.905399322509766,-10.306629180908203,-0.519412636756897,Central metro,70.0
1640584697,0.503615008084228,control,0,0.0,,Woman,78,65+,High school graduate,52.0,41-60%,Yearly,Republican,Conservative,Trump,1,0.0,4.0,1.0,,0.0,31.29662841268347,83.26123809814453,-0.80859375,-0.36957457661628723,Suburban metro,
1638781181,0.284196838200618,control,0,0.0,,Woman,43,30-44,High school graduate,60.0,41-60%,Never,Democrat,Moderate,Biden,1,0.0,2.0,2.0,50.000000000000014,0.0,61.70263496367784,74.90995025634766,-8.443962097167969,-1.1498987674713135,Suburban metro,100.0
1641414901,0.25316951208427,control,0,0.0,,Man,45,45-64,High school graduate,52.0,41-60%,Yearly,Independent,Conservative,Biden,1,1.0,2.0,1.0,50.000000000000014,0.0,50.0,26.203954696655273,-2.6932945251464844,-0.22114193439483643,Central metro,40.0
1641293677,3.27703101209999,treated,0,,0.0,Man,71,65+,High school graduate,52.0,41-60%,Seldom,Republican,Conservative,Did not vote,0,0.0,5.0,0.0,75.00000000000001,55.82103785896402,25.0,56.93194580078125,-0.7370567321777344,1.9929174184799194,Non-metro,50.0
1641292241,0.81196647251835,treated,0,,0.0,Man,46,45-64,No HS,52.0,41-60%,Never,Democrat,Liberal,Biden,0,0.0,5.0,0.0,0.0,0.0,0.0,84.56237030029297,-3.5618820190429688,-0.24000582098960876,Medium/small metro,70.0
1641114171,0.723016001297408,control,0,0.0,,Man,51,45-64,Post-grad,43.0,41-60%,Seldom,Democrat,Moderate,Biden,0,0.0,1.0,3.0,5.198385579810352,0.0,9.403796680078264,56.69265365600586,-5.387317657470703,-0.2675766050815582,Medium/small metro,80.0
1641421277,1.29469080599536,control,1,1.0,,Man,40,30-44,Some college,90.0,81-100%,Never,Republican,Conservative,Trump,0,0.0,3.0,0.0,92.59297505075722,0.0,0.0,29.58929443359375,-6.949165344238281,-0.15158569812774658,Central metro,90.0
1641350113,0.781519668495535,control,0,0.0,,Man,70,65+,High school graduate,52.0,41-60%,Seldom,Democrat,Very liberal,Biden,0,0.0,2.0,3.0,0.0,0.0,50.0,76.38329315185547,-7.048187255859375,-0.5251846313476562,Medium/small metro,80.0
1641163693,0.274865256864455,treated,0,,0.0,Man,20,18-29,Some college,81.0,81-100%,Never,Democrat,Very liberal,Biden,1,0.0,1.0,1.0,0.0,0.0,0.0,80.17728424072266,-2.5347061157226562,-0.09853014349937439,Medium/small metro,60.0
1641445913,1.12488342231537,control,1,1.0,,Man,26,18-29,2-year,,,Weekly,Republican,Very conservative,Trump,0,0.0,4.0,0.0,95.82300836724944,41.72483992045956,95.29810165996085,45.55858612060547,-5.690952301025391,-0.8244234323501587,Central metro,100.0
1641820099,2.02077288768466,treated,1,,1.0,Man,52,45-64,High school graduate,68.0,61-80%,Never,Independent,Very conservative,Did not vote,1,0.0,2.0,0.0,55.20014596254616,0.0,42.19093339256607,94.40814971923828,-0.971771240234375,-0.3557109832763672,Suburban metro,40.0
1641869859,0.811725162299615,treated,0,,0.0,Woman,28,18-29,4-year,81.0,81-100%,Weekly,Democrat,Liberal,Biden,1,0.0,1.0,1.0,2.46900831641427,0.0,16.404533303716963,60.025779724121094,-5.14105224609375,-1.4029808044433594,Central metro,100.0
1639157297,1.15278149821633,control,0,0.0,,Man,60,45-64,High school graduate,43.0,41-60%,Weekly,Republican,Very conservative,Trump,1,0.0,2.0,2.0,48.88460873103343,0.0,42.19093339256607,45.16706085205078,-2.785369873046875,0.8657087683677673,Medium/small metro,90.0
1641811181,1.15278149821633,treated,0,,0.0,Man,63,45-64,High school graduate,90.0,81-100%,Yearly,Democrat,Conservative,Trump,2,0.0,5.0,0.0,52.967603041877204,0.0,100.0,80.23648071289062,-1.0400772094726562,0.25411155819892883,Non-metro,90.0
1640943253,1.1266893965684,treated,1,,1.0,Man,50,45-64,Post-grad,75.0,61-80%,Yearly,Republican,Conservative,Trump,1,0.0,4.0,1.0,50.13018447349092,0.0,50.0,66.80671691894531,-7.723838806152344,-0.4052813649177551,Suburban metro,90.0
1642030801,0.96916603992356,control,1,1.0,,Woman,27,18-29,4-year,52.0,41-60%,Never,Republican,Conservative,Trump,1,0.0,1.0,0.0,91.64601673449884,0.0,78.8935683562439,73.94013214111328,-3.7256011962890625,-0.35722434520721436,Medium/small metro,40.0
1641530599,1.13824074937036,treated,0,,0.0,Man,28,18-29,4-year,52.0,41-60%,Never,Democrat,Liberal,Biden,0,0.0,5.0,0.0,2.5991927899051785,0.0,25.80832998379523,26.203954696655273,-2.6932945251464844,-0.22114193439483643,Central metro,90.0
1642097923,0.336904962372664,control,0,0.0,,Woman,29,18-29,Some college,,,Weekly,Republican,Conservative,Trump,0,0.0,1.0,2.0,24.645633731111378,0.0,63.29736503632217,71.05171966552734,-5.200279235839844,-1.1482493877410889,Central metro,90.0
1642164717,2.64547093211849,treated,0,,0.0,Man,34,30-44,No HS,,,Don't know,Not sure,Not sure,Did not vote,0,,5.0,0.0,50.000000000000014,0.0,50.0,93.01321411132812,-2.3445587158203125,0.23219311237335205,Non-metro,0.0
1642069849,1.33140613232883,control,1,1.0,,Man,29,18-29,4-year,91.0,81-100%,Monthly,Democrat,Moderate,Biden,0,0.0,2.0,0.0,52.59919278990518,0.0,50.0,63.13227844238281,-5.7894744873046875,-0.5024175047874451,Suburban metro,0.0
1642221701,1.04258533494669,treated,0,,0.0,Woman,25,18-29,Some college,90.0,81-100%,Don't know,Not sure,Moderate,Did not vote,0,0.0,2.0,0.0,50.000000000000014,0.0,63.29736503632217,84.26769256591797,-1.6732635498046875,-0.6775198578834534,Non-metro,0.0
1641661873,0.801184740049369,treated,0,,0.0,Man,39,30-44,Some college,52.0,41-60%,Never,Democrat,Very liberal,Biden,0,2.0,3.0,1.0,4.9380166328285275,33.333333333333336,79.70189834003914,30.972272872924805,-8.198446273803711,0.1701449453830719,Medium/small metro,80.0
1642338099,0.95880152036464,treated,0,,0.0,Man,28,18-29,4-year,60.0,41-60%,Weekly,Democrat,Liberal,Biden,1,1.0,1.0,0.0,0.0,0.0,0.0,72.89220428466797,-0.30646514892578125,0.752578854560852,Medium/small metro,90.0
1642262767,3.09675730628714,treated,0,,0.0,Man,44,30-44,High school graduate,1.0,0-20%,Never,Independent,Very conservative,Did not vote,0,0.0,3.0,0.0,63.712771537036176,0.0,71.1064316437561,66.06539154052734,-8.172218322753906,-0.2060309648513794,Medium/small metro,80.0
1642991817,0.177061943229353,control,0,0.0,,Other,22,18-29,2-year,1.0,0-20%,Never,Democrat,Very liberal,Biden,2,,1.0,2.0,17.468991531080274,0.0,50.0,69.57066345214844,-8.626304626464844,-1.1026066541671753,Suburban metro,80.0
1643250991,0.578829050336546,control,0,0.0,,Man,28,18-29,2-year,43.0,41-60%,Never,Democrat,Liberal,Biden,1,2.0,2.0,1.0,23.19977974449268,0.0,25.0,73.98591613769531,-4.7506561279296875,-0.620426595211029,Central metro,100.0
1640573007,0.436146228085976,treated,0,,0.0,Woman,23,18-29,Some college,,,Weekly,Democrat,Moderate,Biden,0,0.0,3.0,0.0,50.000000000000014,0.0,50.0,67.42913055419922,-5.052223205566406,-0.8297764658927917,Suburban metro,20.0
1643550927,0.519169308048202,control,0,0.0,,Man,37,30-44,2-year,68.0,61-80%,Never,Democrat,Very liberal,Biden,1,0.0,2.0,0.0,0.0,0.0,57.809066607433934,34.478031158447266,-5.250873565673828,0.8970238566398621,Central metro,40.0
1643639241,1.35010497287805,treated,0,,0.0,Man,42,30-44,Some college,52.0,41-60%,Never,Republican,Conservative,Trump,1,0.0,5.0,0.0,59.631236664030816,0.0,25.0,57.05282211303711,-5.678810119628906,-0.9289579391479492,Suburban metro,90.0
1644040069,0.885998543819046,control,0,0.0,,Woman,67,65+,Some college,10.0,0-20%,Never,Democrat,Moderate,Biden,2,,2.0,2.0,35.72899426000862,0.0,16.404533303716963,76.08099365234375,-5.487236022949219,-0.8722598552703857,Suburban metro,0.0
1643935691,1.23583808600929,treated,0,,0.0,Man,25,18-29,4-year,81.0,81-100%,Never,Democrat,Moderate,Biden,0,0.0,2.0,3.0,7.5372094227337,0.0,66.40453330371697,46.91361999511719,-2.9048194885253906,-0.23702727258205414,Central metro,80.0
1644072161,0.465459244434169,treated,0,,0.0,Man,53,45-64,Some college,81.0,81-100%,Never,Democrat,Liberal,Biden,0,1.0,1.0,2.0,0.0,0.0,0.0,76.97410583496094,-4.351310729980469,-0.054338548332452774,Medium/small metro,100.0
1644072335,0.340708193161907,control,0,0.0,,Man,40,30-44,High school graduate,1.0,0-20%,Never,Democrat,Very liberal,Biden,2,0.0,1.0,2.0,14.32926713564243,0.0,76.59473007264434,62.74293518066406,-7.985496520996094,0.18941783905029297,Medium/small metro,70.0
1644072313,1.01288030936847,treated,0,,0.0,Woman,22,18-29,Some college,1.0,0-20%,Never,Not sure,Moderate,Did not vote,0,0.0,3.0,0.0,10.13640221263888,0.0,9.403796680078264,87.11376953125,0.3583221435546875,1.244836688041687,Non-metro,20.0
1644072289,0.22812899671684,treated,0,,0.0,Woman,64,45-64,Some college,10.0,0-20%,Never,Independent,Moderate,Biden,0,1.0,3.0,0.0,29.08475469357958,0.0,79.70189834003914,47.20899963378906,-10.64310073852539,-0.7908434271812439,Suburban metro,80.0
1644107861,0.680993827137278,control,0,0.0,,Woman,51,45-64,Post-grad,60.0,41-60%,Never,Democrat,Very liberal,Biden,0,,2.0,1.0,5.198385579810352,0.0,4.701898340039135,83.90339660644531,-3.8456802368164062,-0.8354434370994568,Suburban metro,100.0
1644123985,0.582573065014693,control,0,0.0,,Woman,42,30-44,High school graduate,68.0,61-80%,Weekly,Republican,Very conservative,Trump,1,3.0,1.0,1.0,50.000000000000014,0.0,50.0,78.51620483398438,-3.6711349487304688,-0.24310432374477386,Central metro,20.0
1644135369,0.680993827137278,treated,0,,0.0,Woman,52,45-64,Post-grad,86.0,81-100%,Never,Democrat,Liberal,Biden,0,1.0,2.0,0.0,14.313393845389458,0.0,38.29736503632217,67.56761932373047,-7.674201965332031,-0.9746545553207397,Suburban metro,60.0
1644138743,0.945813514584137,control,0,0.0,,Woman,54,45-64,4-year,86.0,81-100%,Yearly,Democrat,Moderate,Biden,0,3.0,5.0,0.0,26.157779374364644,0.0,0.0,29.134002685546875,-6.929679870605469,-0.26874977350234985,Central metro,90.0
1644138553,0.411317354440253,treated,0,,0.0,Woman,30,30-44,No HS,1.0,0-20%,Seldom,Independent,Not sure,Did not vote,1,2.0,2.0,0.0,46.06926440671408,0.0,70.29810165996086,28.527555465698242,-7.813543319702148,0.05032656341791153,Suburban metro,0.0
1644107805,1.17422969584805,treated,0,,0.0,Man,56,45-64,4-year,68.0,61-80%,Yearly,Republican,Conservative,Trump,0,0.0,3.0,1.0,36.25963651087488,0.0,59.403796680078266,73.84956359863281,-4.7071990966796875,-0.3430790901184082,Medium/small metro,80.0
1644123701,0.606602247466249,treated,0,,0.0,Woman,71,65+,4-year,22.0,21-40%,Don't know,Independent,Not sure,Biden,2,,8.0,0.0,50.000000000000014,0.0,50.0,56.67011260986328,-6.514377593994141,0.06332702934741974,Suburban metro,20.0
1640832413,0.829049306075645,treated,0,,0.0,Woman,75,65+,4-year,43.0,41-60%,Seldom,Independent,Moderate,Biden,0,0.0,2.0,0.0,53.484132385226296,0.0,18.807593360156535,93.33628845214844,-1.4218826293945312,-0.9582445621490479,Medium/small metro,10.0
1642633325,1.14848426894382,treated,0,,0.0,Man,52,45-64,Post-grad,75.0,61-80%,Never,Democrat,Liberal,Biden,0,0.0,5.0,0.0,5.068201106319437,0.0,75.0,63.23323440551758,-5.708293914794922,-0.9643555283546448,Medium/small metro,90.0
1644175627,0.986295356035676,treated,0,,0.0,Woman,62,45-64,4-year,,,Seldom,Democrat,Moderate,Biden,1,0.0,5.0,0.0,31.666313810495982,0.0,42.999263376361306,42.28560256958008,-2.9276657104492188,-0.09489163011312485,Central metro,90.0
1643746777,1.84251551343947,treated,1,,1.0,Man,73,65+,Some college,92.0,81-100%,Never,Independent,Not sure,Did not vote,0,0.0,5.0,0.0,97.40080721009484,0.0,50.0,84.66407775878906,-2.825042724609375,-1.3187307119369507,Medium/small metro,60.0
1644117453,1.62095418447887,treated,0,,0.0,Man,54,45-64,Post-grad,93.0,81-100%,Yearly,Independent,Moderate,Biden,0,0.0,5.0,0.0,20.73077142807842,0.0,71.1064316437561,80.65636444091797,-2.9938583374023438,0.8087286949157715,Medium/small metro,100.0
1642366275,0.936111700779675,treated,0,,0.0,Woman,73,65+,4-year,90.0,81-100%,Seldom,Democrat,Liberal,Biden,0,0.0,2.0,0.0,12.735595002544052,0.0,0.0,92.65754699707031,-1.822418212890625,-1.071068525314331,Non-metro,90.0
1641001337,1.51272877752195,treated,0,,0.0,Woman,67,65+,4-year,32.0,21-40%,Seldom,Independent,Not sure,Trump,0,0.0,3.0,0.0,47.30680988818803,0.0,61.70263496367784,77.86136627197266,-2.8036880493164062,0.7017775774002075,Medium/small metro,30.0
1644123653,1.9657628429412,treated,0,,0.0,Woman,53,45-64,2-year,32.0,21-40%,Never,Democrat,Liberal,Did not vote,0,,2.0,0.0,60.506572847346696,0.0,62.51096494747307,44.72320556640625,-7.465248107910156,-0.3137439787387848,Central metro,60.0
1642260893,0.703871050446032,control,0,0.0,,Man,64,45-64,Some college,91.0,81-100%,Weekly,Republican,Moderate,Trump,0,0.0,5.0,0.0,56.1976363583694,0.0,4.701898340039135,63.13227844238281,-5.7894744873046875,-0.5024175047874451,Suburban metro,90.0
1644197703,0.403303413380043,control,1,1.0,,Man,53,45-64,Some college,,,Never,Republican,Moderate,Trump,0,3.0,4.0,0.0,92.3326061037754,0.0,100.0,83.04989624023438,-3.2457809448242188,-1.2235031127929688,Medium/small metro,80.0
1644231471,0.450288642634967,treated,0,,0.0,Man,67,65+,Some college,10.0,0-20%,Never,Democrat,Very liberal,Biden,0,0.0,1.0,1.0,7.667393896224615,0.0,0.0,71.08880615234375,-2.88812255859375,-0.2626718580722809,Medium/small metro,100.0
1644231619,0.913772188818368,treated,0,,0.0,Man,75,65+,4-year,43.0,41-60%,Never,Republican,Conservative,Trump,0,0.0,5.0,0.0,47.553065927652675,0.0,70.29810165996086,67.92283630371094,0.44876861572265625,-1.3021186590194702,Medium/small metro,90.0
1644231477,0.419831080349648,control,0,0.0,,Woman,40,30-44,Some college,,,Don't know,Republican,Conservative,Trump,1,0.0,3.0,0.0,50.000000000000014,0.0,75.0,69.83511352539062,0.15595245361328125,0.16429030895233154,Non-metro,0.0
1644133859,0.947103419128125,treated,0,,0.0,Man,61,45-64,High school graduate,68.0,61-80%,Seldom,Democrat,Very liberal,Other,2,0.0,4.0,3.0,2.46900831641427,0.0,75.0,63.23323440551758,-5.708293914794922,-0.9643555283546448,Medium/small metro,60.0
1644241439,0.917981527956821,control,0,0.0,,Woman,43,30-44,Post-grad,68.0,61-80%,Never,Democrat,Liberal,Biden,0,0.0,1.0,1.0,10.13640221263888,0.0,16.404533303716963,89.27239990234375,-3.7783737182617188,-0.635986328125,Medium/small metro,90.0
1644231501,0.913772188818368,treated,0,,0.0,Man,74,65+,4-year,91.0,81-100%,Never,Republican,Very conservative,Trump,1,0.0,4.0,0.0,26.027594900873737,0.0,100.0,51.90876770019531,-8.075443267822266,-0.9817274212837219,Suburban metro,100.0
1644240825,0.463494384244652,control,0,0.0,,Man,68,65+,Some college,75.0,61-80%,Never,Democrat,Liberal,Biden,1,0.0,3.0,0.0,29.975964167148433,0.0,0.0,82.01113891601562,-5.185272216796875,-0.11669273674488068,Medium/small metro,90.0
1643967413,0.73500814805391,control,0,0.0,,Man,46,45-64,4-year,81.0,81-100%,Weekly,Republican,Conservative,Biden,1,0.0,4.0,0.0,16.91258663529463,0.0,56.21433653478958,51.90876770019531,-8.075443267822266,-0.9817274212837219,Suburban metro,90.0
1644283523,0.504609464742257,treated,0,,0.0,Woman,41,30-44,Post-grad,,,Seldom,Democrat,Moderate,Biden,1,0.0,2.0,0.0,15.204603318958313,0.0,37.51096494747306,79.15792083740234,-6.7655487060546875,-1.1511541604995728,Non-metro,30.0
1644287425,0.896667756142031,control,0,0.0,,Woman,56,45-64,4-year,90.0,81-100%,Seldom,Democrat,Liberal,Biden,0,0.0,1.0,3.0,15.90706597848784,0.0,25.80832998379523,65.72832489013672,-6.648033142089844,-1.2961368560791016,Suburban metro,90.0
1642177303,0.757571935845401,control,0,0.0,,Woman,56,45-64,2-year,52.0,41-60%,Weekly,Independent,Conservative,Trump,0,0.0,3.0,0.0,64.30536358440591,0.0,65.59620331992174,62.89094161987305,-7.520374298095703,-0.31108883023262024,Medium/small metro,60.0
1644277313,1.41544798297141,treated,0,,0.0,Woman,72,65+,Some college,75.0,61-80%,Seldom,Republican,Conservative,Trump,0,0.0,5.0,0.0,52.46900831641427,0.0,91.40453330371696,55.245628356933594,-9.022911071777344,0.09490387886762619,Central metro,50.0
1644117265,0.973551653417611,treated,0,,0.0,Woman,63,45-64,4-year,32.0,21-40%,Never,Democrat,Very liberal,Biden,0,1.0,2.0,3.0,7.667393896224615,0.0,0.0,59.983604431152344,-9.243751525878906,-1.2267905473709106,Suburban metro,80.0
1642516251,1.17422969584805,treated,0,,0.0,Man,60,45-64,4-year,81.0,81-100%,Yearly,Republican,Moderate,Trump,1,0.0,2.0,0.0,44.613619776376034,0.0,0.0,66.03886413574219,-5.8703155517578125,-0.5050007700920105,Suburban metro,100.0
1644290971,0.914979463777006,control,0,0.0,,Man,55,45-64,Some college,86.0,81-100%,Weekly,Republican,Very conservative,Trump,4,1.0,1.0,3.0,70.83705235033281,0.0,54.701898340039136,88.5733413696289,-0.6352386474609375,0.2680308222770691,Non-metro,80.0
1644153929,0.689907974411653,treated,0,,0.0,Woman,60,45-64,Post-grad,,,Seldom,Democrat,Conservative,Biden,2,0.0,2.0,1.0,2.5991927899051785,0.0,0.0,72.96317291259766,-7.235130310058594,-0.16125226020812988,Medium/small metro,90.0
1644357651,0.35835838171984,control,0,0.0,,Woman,27,18-29,Post-grad,75.0,61-80%,Monthly,Democrat,Moderate,Biden,1,0.0,3.0,1.0,42.39901147359325,0.0,50.0,60.025779724121094,-5.14105224609375,-1.4029808044433594,Central metro,30.0
1644356347,2.48484451831327,treated,0,,0.0,Woman,64,45-64,No HS,75.0,61-80%,Seldom,Republican,Not sure,Did not vote,0,0.0,4.0,0.0,55.198385579810356,0.0,50.0,88.62642669677734,-2.9889907836914062,0.004520928952842951,Medium/small metro,20.0
1643716415,2.11073770598651,control,0,0.0,,Woman,83,65+,4-year,52.0,41-60%,Weekly,Republican,Very conservative,Trump,1,0.0,5.0,0.0,27.865762690700965,0.0,100.0,80.33790588378906,-4.4618072509765625,-0.0794224664568901,Medium/small metro,90.0
1644154855,0.522617201997111,treated,0,,0.0,Man,37,30-44,Post-grad,86.0,81-100%,Weekly,Independent,Moderate,Biden,1,0.0,2.0,0.0,2.46900831641427,0.0,8.595466696283037,88.83264923095703,-2.2815322875976562,-1.843645691871643,Suburban metro,100.0
1644419177,0.478273545311698,control,0,0.0,,Woman,44,30-44,2-year,43.0,41-60%,Never,Democrat,Moderate,Biden,0,0.0,2.0,0.0,23.19977974449268,0.0,11.702634963677832,76.84608459472656,-5.20355224609375,-0.2374342381954193,Medium/small metro,80.0
1644452867,2.06428892144857,control,0,0.0,,Woman,44,30-44,Some college,22.0,21-40%,Never,Republican,Not sure,Did not vote,1,,2.0,0.0,50.000000000000014,0.0,50.0,76.84608459472656,-5.20355224609375,-0.2374342381954193,Medium/small metro,0.0
