individual_id,country,lat,lon,date_bp,region,unrelated,coverage,data_source
ROS78,France,48.49666,7.47052,6600.0,C,1,0.52,1. Previously published data (ancient)
Schw432,France,48.75563,7.59958,7031.0,C,1,0.17,1. Previously published data (ancient)
Schw72-15,France,48.75563,7.59958,7025.0,C,1,0.27,1. Previously published data (ancient)
WET370,France,48.0578,7.3,5494.0,C,1,0.21,1. Previously published data (ancient)
WEZ15,Germany,53.74,13.31,3200.0,C,1,0.25,1. Previously published data (ancient)
ANN1,Ireland,52.67641,-8.455326,5405.0,N,1,1.58,1. Previously published data (ancient)
ARD2,Ireland,52.934997,-8.154168,5401.0,N,1,2.25,1. Previously published data (ancient)
ASH1,Ireland,52.93106,-8.187431,5501.0,N,1,1.08,1. Previously published data (ancient)
ASH3,Ireland,52.93106,-8.187431,5609.0,N,1,1.63,1. Previously published data (ancient)
BG72,Ireland,52.807364,-6.823305,5467.0,N,1,1.64,1. Previously published data (ancient)
CAK530,Ireland,54.058617,-8.382059,4711.0,N,1,1.23,1. Previously published data (ancient)
CAK532,Ireland,54.058617,-8.382059,4892.0,N,1,2.58,1. Previously published data (ancient)
CAK533,Ireland,54.058617,-8.382059,4926.0,N,1,2.03,1. Previously published data (ancient)
CAK68,Ireland,54.058617,-8.382059,4503.0,N,1,1.92,1. Previously published data (ancient)
CH448,Ireland,54.054795,-7.026747,5517.0,N,1,1.7,1. Previously published data (ancient)
GNM1076,Ireland,53.9697,-9.632,5135.0,N,1,1.32,1. Previously published data (ancient)
MB6,Ireland,54.363818,-5.486033,5192.0,N,1,1.42,1. Previously published data (ancient)
NG10,Ireland,53.694833,-6.475696,5151.0,N,1,23.74,1. Previously published data (ancient)
PB186,Ireland,52.985499,-9.111454,5393.0,N,1,2.21,1. Previously published data (ancient)
PB2031,Ireland,52.985499,-9.111454,5431.0,N,1,1.33,1. Previously published data (ancient)
PB357,Ireland,52.985499,-9.111454,5545.0,N,1,2.58,1. Previously published data (ancient)
PB443,Ireland,52.985499,-9.111454,5474.0,N,1,2.79,1. Previously published data (ancient)
PB581,Ireland,52.985499,-9.111454,5413.0,N,1,2.22,1. Previously published data (ancient)
PB672,Ireland,52.985499,-9.111454,5442.0,N,1,2.78,1. Previously published data (ancient)
PB675,Ireland,52.985499,-9.111454,5171.0,N,1,20.07,1. Previously published data (ancient)
PB768,Ireland,52.985499,-9.111454,5475.0,N,1,1.33,1. Previously published data (ancient)
PN02,Ireland,53.04866,-9.140049,5546.0,N,1,1.48,1. Previously published data (ancient)
PN03,Ireland,53.04866,-9.140049,5460.0,N,1,1.46,1. Previously published data (ancient)
PN04,Ireland,53.04866,-9.140049,5742.0,N,1,1.49,1. Previously published data (ancient)
PN05,Ireland,53.04866,-9.140049,5729.0,N,1,1.26,1. Previously published data (ancient)
PN06,Ireland,53.04866,-9.140049,5459.0,N,1,1.44,1. Previously published data (ancient)
PN07,Ireland,53.04866,-9.140049,5410.0,N,1,1.52,1. Previously published data (ancient)
PN10_PN113,Ireland,53.04866,-9.140049,5746.0,N,1,2.55,1. Previously published data (ancient)
PN107,Ireland,53.04866,-9.140049,5705.0,N,1,1.74,1. Previously published data (ancient)
SRA62,Ireland,54.296993,-8.335987,6001.0,N,1,13.88,1. Previously published data (ancient)
LTH01,United Kingdom,50.64,-2.54,1966.0,N,1,2.16,1. Previously published data (ancient)
MDN01,United Kingdom,50.77,-2.55,2007.0,N,1,1.32,1. Previously published data (ancient)
WBK01,United Kingdom,50.78,-2.2,2219.0,N,1,2.3,1. Previously published data (ancient)
WBK02,United Kingdom,50.78,-2.2,2060.0,N,1,0.87,1. Previously published data (ancient)
WBK03,United Kingdom,50.78,-2.2,1970.0,N,1,1.51,1. Previously published data (ancient)
WBK04,United Kingdom,50.78,-2.2,2145.0,N,1,0.75,1. Previously published data (ancient)
WBK05,United Kingdom,50.78,-2.2,1843.0,N,0,2.33,1. Previously published data (ancient)
WBK06,United Kingdom,50.78,-2.2,1978.0,N,0,1.33,1. Previously published data (ancient)
WBK07,United Kingdom,50.78,-2.2,1907.0,N,1,2.88,1. Previously published data (ancient)
WBK08,United Kingdom,50.78,-2.2,1818.0,N,1,1.09,1. Previously published data (ancient)
WBK09,United Kingdom,50.78,-2.2,1959.0,N,1,0.84,1. Previously published data (ancient)
WBK10,United Kingdom,50.78,-2.2,1840.0,N,1,0.22,1. Previously published data (ancient)
WBK101,United Kingdom,50.78,-2.2,2109.0,N,0,1.81,1. Previously published data (ancient)
WBK103,United Kingdom,50.78,-2.2,2113.0,N,1,2.2,1. Previously published data (ancient)
WBK105,United Kingdom,50.78,-2.2,2029.0,N,1,1.13,1. Previously published data (ancient)
WBK106,United Kingdom,50.78,-2.2,1911.0,N,1,0.47,1. Previously published data (ancient)
WBK11,United Kingdom,50.78,-2.2,1841.0,N,1,1.19,1. Previously published data (ancient)
WBK12,United Kingdom,50.78,-2.2,1955.0,N,1,1.48,1. Previously published data (ancient)
WBK13,United Kingdom,50.78,-2.2,1946.0,N,1,1.05,1. Previously published data (ancient)
WBK14,United Kingdom,50.78,-2.2,1962.0,N,1,0.98,1. Previously published data (ancient)
WBK15,United Kingdom,50.78,-2.2,1916.0,N,0,10.01,1. Previously published data (ancient)
WBK16,United Kingdom,50.78,-2.2,1946.0,N,1,1.46,1. Previously published data (ancient)
WBK17,United Kingdom,50.78,-2.2,1950.0,N,0,0.95,1. Previously published data (ancient)
WBK18,United Kingdom,50.78,-2.2,2006.0,N,1,1.64,1. Previously published data (ancient)
WBK19,United Kingdom,50.78,-2.2,1916.0,N,0,1.91,1. Previously published data (ancient)
WBK191,United Kingdom,50.78,-2.2,2050.0,N,1,0.35,1. Previously published data (ancient)
WBK192,United Kingdom,50.78,-2.2,2050.0,N,1,0.27,1. Previously published data (ancient)
WBK195,United Kingdom,50.78,-2.2,2060.0,N,0,0.63,1. Previously published data (ancient)
WBK20,United Kingdom,50.78,-2.2,1838.0,N,1,1.38,1. Previously published data (ancient)
WBK21,United Kingdom,50.78,-2.2,1915.0,N,1,1.16,1. Previously published data (ancient)
WBK22,United Kingdom,50.78,-2.2,2019.0,N,1,0.95,1. Previously published data (ancient)
WBK23,United Kingdom,50.78,-2.2,1946.0,N,1,2.23,1. Previously published data (ancient)
WBK24,United Kingdom,50.78,-2.2,1538.0,N,1,0.83,1. Previously published data (ancient)
WBK25,United Kingdom,50.78,-2.2,1508.0,N,1,1.53,1. Previously published data (ancient)
WBK26,United Kingdom,50.78,-2.2,1536.0,N,1,1.0,1. Previously published data (ancient)
WBK29,United Kingdom,50.78,-2.2,1996.0,N,1,0.97,1. Previously published data (ancient)
WBK30,United Kingdom,50.78,-2.2,1953.0,N,1,0.6,1. Previously published data (ancient)
WBK31,United Kingdom,50.78,-2.2,2019.0,N,0,0.87,1. Previously published data (ancient)
WBK33,United Kingdom,50.78,-2.2,1938.0,N,1,0.74,1. Previously published data (ancient)
WBK34,United Kingdom,50.78,-2.2,2047.0,N,0,0.81,1. Previously published data (ancient)
WBK36,United Kingdom,50.78,-2.2,1766.0,N,1,1.84,1. Previously published data (ancient)
WBK40,United Kingdom,50.78,-2.2,2047.0,N,0,0.95,1. Previously published data (ancient)
WBK41,United Kingdom,50.78,-2.2,1916.0,N,1,0.4,1. Previously published data (ancient)
WBK42,United Kingdom,50.78,-2.2,2047.0,N,1,1.64,1. Previously published data (ancient)
WBK43,United Kingdom,50.78,-2.2,2011.0,N,1,5.67,1. Previously published data (ancient)
bally,Ireland,54.5422222,-5.9566667,5131.0,N,1,12.88,1. Previously published data (ancient)
rath1,Ireland,55.292132,-6.191685,3897.0,N,1,13.23,1. Previously published data (ancient)
rath2,Ireland,55.292132,-6.191685,3819.0,N,1,1.89,1. Previously published data (ancient)
rath3,Ireland,55.292132,-6.191685,3580.0,N,1,0.95,1. Previously published data (ancient)
DER002,Germany,51.87,10.91,7100.0,C,1,2.83,1. Previously published data (ancient)
DER009,Germany,51.87,10.91,7028.0,C,1,2.7,1. Previously published data (ancient)
poz1039,Poland,51.487222,20.761,4113.0,C,1,0.28,1. Previously published data (ancient)
poz155,Poland,50.074,20.04,3603.0,C,1,0.49,1. Previously published data (ancient)
poz230,Poland,50.873,23.232,3823.0,C,1,0.51,1. Previously published data (ancient)
poz296,Ukraine,49.077,25.678,3477.0,E,1,0.33,1. Previously published data (ancient)
poz502,Poland,52.737,18.31,3815.0,C,1,0.18,1. Previously published data (ancient)
poz554,Poland,50.786,23.838,3335.0,C,1,0.53,1. Previously published data (ancient)
poz636,Ukraine,50.091,26.057,3542.0,E,1,0.11,1. Previously published data (ancient)
poz643,Ukraine,48.886,25.448,3769.0,E,1,0.2,1. Previously published data (ancient)
poz644,Ukraine,48.886,25.448,3670.0,E,1,0.3,1. Previously published data (ancient)
poz655,Poland,50.465,20.796,3359.0,C,0,0.21,1. Previously published data (ancient)
poz658,Poland,50.465,20.796,3286.0,C,1,0.56,1. Previously published data (ancient)
poz659,Poland,50.465,20.796,3430.0,C,1,1.71,1. Previously published data (ancient)
poz660,Poland,50.465,20.796,3395.0,C,0,1.76,1. Previously published data (ancient)
poz664,Poland,50.465,20.796,3445.0,C,1,0.34,1. Previously published data (ancient)
poz665,Poland,50.465,20.796,3426.0,C,1,1.0,1. Previously published data (ancient)
poz667,Poland,50.465,20.796,3471.0,C,0,0.21,1. Previously published data (ancient)
poz671,Poland,50.465,20.796,3414.0,C,1,0.22,1. Previously published data (ancient)
poz672,Poland,50.465,20.796,3471.0,C,1,0.25,1. Previously published data (ancient)
poz674,Poland,50.465,20.796,3471.0,C,1,0.28,1. Previously published data (ancient)
poz675,Poland,50.465,20.796,3450.0,C,0,0.27,1. Previously published data (ancient)
poz678,Poland,50.465,20.796,3514.0,C,1,0.23,1. Previously published data (ancient)
poz680,Poland,50.465,20.796,3300.0,C,1,0.19,1. Previously published data (ancient)
poz682,Poland,50.465,20.796,3300.0,C,0,0.18,1. Previously published data (ancient)
poz684,Poland,50.465,20.796,3271.0,C,1,0.28,1. Previously published data (ancient)
poz690,Poland,52.66,18.88,3286.0,C,1,0.25,1. Previously published data (ancient)
poz693,Poland,52.66,18.88,3450.0,C,1,0.28,1. Previously published data (ancient)
poz694,Poland,52.66,18.88,3277.0,C,1,0.3,1. Previously published data (ancient)
poz700,Poland,52.66,18.88,3258.0,C,1,0.88,1. Previously published data (ancient)
poz702,Poland,52.66,18.88,3384.0,C,1,1.02,1. Previously published data (ancient)
poz709,Poland,50.15,20.05,3537.0,C,1,0.19,1. Previously published data (ancient)
poz711,Poland,50.15,20.05,3417.0,C,1,0.37,1. Previously published data (ancient)
poz712,Poland,50.15,20.05,3286.0,C,1,0.23,1. Previously published data (ancient)
poz713,Poland,50.15,20.05,3258.0,C,1,0.29,1. Previously published data (ancient)
poz719,Poland,50.15,20.05,3302.0,C,1,0.29,1. Previously published data (ancient)
poz720,Poland,50.15,20.05,3239.0,C,1,0.49,1. Previously published data (ancient)
poz747,Poland,50.465,20.796,3329.0,C,1,0.28,1. Previously published data (ancient)
poz748,Poland,50.465,20.796,3430.0,C,1,0.24,1. Previously published data (ancient)
poz787,Poland,50.83,23.789,3778.0,C,1,1.47,1. Previously published data (ancient)
poz788,Poland,50.86701,24.014,3788.0,C,1,1.27,1. Previously published data (ancient)
poz790,Poland,50.867,24.014,4122.0,C,0,1.38,1. Previously published data (ancient)
poz791,Poland,50.867,24.014,4082.0,C,1,1.79,1. Previously published data (ancient)
poz794,Poland,50.933,23.771,3765.0,C,1,2.25,1. Previously published data (ancient)
poz833,Poland,50.268,20.451,3668.0,C,1,0.56,1. Previously published data (ancient)
poz929,Poland,52.732451,18.68588,3788.0,C,1,1.02,1. Previously published data (ancient)
Log02,Greece,39.980392,21.823641,4250.0,SE,1,5.26,1. Previously published data (ancient)
Log04,Greece,39.980392,21.823641,4250.0,SE,1,5.66,1. Previously published data (ancient)
Pta08,Greece,35.197343,26.11498,4250.0,SE,1,4.82,1. Previously published data (ancient)
DA111,Czechia,50.5099972,14.05,2752.0,C,1,1.02,1. Previously published data (ancient)
DA112,Czechia,50.5099972,14.05,2507.0,C,1,0.46,1. Previously published data (ancient)
DA117,Kyrgyzstan,42.074444,76.966667,139.0,E,1,1.43,1. Previously published data (ancient)
DA119,Slovakia,49.0777778,20.3172222,1600.0,C,1,0.88,1. Previously published data (ancient)
DA121,Kazakhstan,42.78869873,68.30883196,1588.0,E,1,0.77,1. Previously published data (ancient)
DA123,Kazakhstan,42.78869873,68.30883196,1700.0,E,1,0.95,1. Previously published data (ancient)
DA125,Kazakhstan,42.78869873,68.30883196,1688.0,E,1,0.26,1. Previously published data (ancient)
DA134,Russia,47.293449,39.54598,2300.0,E,1,0.56,1. Previously published data (ancient)
DA136,Russia,47.28429,39.533315,2300.0,E,1,0.47,1. Previously published data (ancient)
DA139,Russia,47.293449,39.54598,2300.0,E,1,0.97,1. Previously published data (ancient)
DA141,Russia,47.28429,39.533315,2300.0,E,1,0.58,1. Previously published data (ancient)
DA143,Russia,47.292254,39.543076,2300.0,E,1,0.78,1. Previously published data (ancient)
DA146,Russia,42.86171,44.18511,1300.0,E,1,0.3,1. Previously published data (ancient)
DA160,Russia,42.86171,44.18511,1300.0,E,1,0.61,1. Previously published data (ancient)
DA162,Russia,43.217051,44.53845,1300.0,E,1,2.44,1. Previously published data (ancient)
DA164,Russia,43.327555,44.178391,850.0,E,1,1.25,1. Previously published data (ancient)
DA17,Kazakhstan,51.138708,75.715189,2704.0,E,1,0.33,1. Previously published data (ancient)
DA18,Kazakhstan,51.671025,74.67165,2549.0,E,1,0.43,1. Previously published data (ancient)
DA19,Kazakhstan,43.068612,68.248889,2631.0,E,1,0.56,1. Previously published data (ancient)
DA191,Hungary,47.5594444,20.7080556,2472.0,C,1,1.01,1. Previously published data (ancient)
DA194,Hungary,46.3444444,20.1625,2328.0,C,1,0.87,1. Previously published data (ancient)
DA195,Hungary,46.3444444,20.1625,2572.0,C,1,1.06,1. Previously published data (ancient)
DA197,Hungary,46.705142,20.561168,2426.0,C,1,0.57,1. Previously published data (ancient)
DA198,Hungary,46.3444444,20.1625,2441.0,C,1,0.79,1. Previously published data (ancient)
DA199,Hungary,47.5569444,21.0152778,703.0,C,1,0.58,1. Previously published data (ancient)
DA2,Russia,54.6758333,90.8536111,2817.0,E,1,1.27,1. Previously published data (ancient)
DA206,Kazakhstan,41.415234,68.798064,1697.0,E,1,2.39,1. Previously published data (ancient)
DA220,Kazakhstan,43.22005,77.84759,2201.0,E,1,0.48,1. Previously published data (ancient)
DA226,Kazakhstan,41.415234,68.798064,1700.0,E,1,0.57,1. Previously published data (ancient)
DA227,Kazakhstan,43.22005,77.84759,2150.0,E,1,1.39,1. Previously published data (ancient)
DA229,Kazakhstan,42.4597222,69.6997222,1765.0,E,1,0.88,1. Previously published data (ancient)
DA231,Kazakhstan,52.4908333,76.8394444,3439.0,E,1,0.71,1. Previously published data (ancient)
DA243,Russia,43.958649,42.587303,1050.0,E,1,4.01,1. Previously published data (ancient)
DA26,Kazakhstan,52.1811111,64.5394444,2300.0,E,1,1.08,1. Previously published data (ancient)
DA29,Kazakhstan,43.0686111,68.2488889,550.0,E,1,1.35,1. Previously published data (ancient)
DA3,Russia,54.6758333,90.8536111,2850.0,E,1,0.66,1. Previously published data (ancient)
DA30,Kazakhstan,51.555563,64.705221,1948.0,E,1,1.45,1. Previously published data (ancient)
DA31,Armenia,40.516618,44.933321,3200.0,SE,1,0.41,1. Previously published data (ancient)
DA35,Armenia,40.516618,44.933321,3259.0,SE,1,1.95,1. Previously published data (ancient)
DA4,Russia,54.6758333,90.8536111,2850.0,E,1,0.89,1. Previously published data (ancient)
DA51,Kyrgyzstan,41.4280556,75.3297222,2229.0,E,1,0.92,1. Previously published data (ancient)
DA53,Kyrgyzstan,41.4280556,75.3297222,2372.0,E,1,0.51,1. Previously published data (ancient)
DA58,Kyrgyzstan,41.4997222,75.8041667,2060.0,E,1,1.01,1. Previously published data (ancient)
DA6,Russia,54.6758333,90.8536111,2850.0,E,1,1.23,1. Previously published data (ancient)
DA7,Russia,54.6758333,90.8536111,2850.0,E,1,0.7,1. Previously published data (ancient)
DA70,Kyrgyzstan,41.5013889,75.7947222,1802.0,E,1,0.98,1. Previously published data (ancient)
DA8,Russia,54.6758333,90.8536111,2850.0,E,1,2.27,1. Previously published data (ancient)
DA81,Kyrgyzstan,41.615,74.9858333,1656.0,E,1,2.6,1. Previously published data (ancient)
DA9,Russia,54.6758333,90.8536111,2850.0,E,1,1.19,1. Previously published data (ancient)
DA98,Kyrgyzstan,42.156944,77.405556,1802.0,E,1,0.48,1. Previously published data (ancient)
I10141,Kazakhstan,43.068611,68.248889,1627.0,E,1,1.2,1. Previously published data (ancient)
I26001,Kazakhstan,43.22005,77.84759,2311.0,E,1,3.39,1. Previously published data (ancient)
DA380,Turkmenistan,37.60098,59.328411,5173.0,SE,1,0.56,1. Previously published data (ancient)
DA381,Turkmenistan,37.1907,61.0343,5174.0,SE,1,0.84,1. Previously published data (ancient)
DA382,Turkmenistan,38.718548,61.692287,2802.0,SE,1,3.1,1. Previously published data (ancient)
DA383,Turkmenistan,38.718548,61.692287,5150.0,SE,1,0.88,1. Previously published data (ancient)
MA2198,Turkey,39.345805,33.78813,2133.0,SE,1,0.88,1. Previously published data (ancient)
MA2200,Turkey,39.345805,33.78813,3575.0,SE,1,2.7,1. Previously published data (ancient)
MA2203,Turkey,39.345805,33.78813,3575.0,SE,1,1.1,1. Previously published data (ancient)
MA2205,Turkey,39.345805,33.78813,3825.0,SE,1,0.98,1. Previously published data (ancient)
MA2206,Turkey,39.345805,33.78813,3825.0,SE,1,0.51,1. Previously published data (ancient)
MA2210,Turkey,38.629306,34.297718,4575.0,SE,1,1.09,1. Previously published data (ancient)
MA2212,Turkey,38.629306,34.297718,4575.0,SE,1,1.18,1. Previously published data (ancient)
MA2213,Turkey,38.629306,34.297718,4575.0,SE,1,1.49,1. Previously published data (ancient)
Sidelkino,Russia,54.53,51.11,11321.0,E,1,3.38,1. Previously published data (ancient)
Yamnaya,Kazakhstan,49.134217,75.851817,4890.0,E,1,29.66,1. Previously published data (ancient)
CE003,United Kingdom,53.079803,-1.640942,2553.0,N,1,0.28,1. Previously published data (ancient)
KD001,United Kingdom,57.60129,-4.103748,1381.0,N,1,0.82,1. Previously published data (ancient)
KD004,United Kingdom,59.15966,-2.880505,2062.0,N,1,0.36,1. Previously published data (ancient)
KD005,United Kingdom,57.21405,-6.110774,1844.0,N,1,0.27,1. Previously published data (ancient)
KD026,United Kingdom,57.21377,-5.850833,5200.0,N,1,0.41,1. Previously published data (ancient)
