model,x_m,y_m
Sommers_minimumiceextent,615000.0,-1849600.0
Sommers_minimumiceextent,619000.0,-1849600.0
Sommers_minimumiceextent,623000.0,-1849600.0
Sommers_minimumiceextent,624600.0,-1848000.0
Sommers_minimumiceextent,627000.0,-1845600.0
Sommers_minimumiceextent,631000.0,-1845600.0
Sommers_minimumiceextent,632600.0,-1844000.0
Sommers_minimumiceextent,632600.0,-1840000.0
Sommers_minimumiceextent,632600.0,-1836000.0
Sommers_minimumiceextent,631000.0,-1834400.0
Sommers_minimumiceextent,627000.0,-1834400.0
Sommers_minimumiceextent,623000.0,-1834400.0
Sommers_minimumiceextent,620600.0,-1832000.0
Sommers_minimumiceextent,619000.0,-1830400.0
Sommers_minimumiceextent,615000.0,-1830400.0
Sommers_minimumiceextent,612600.0,-1828000.0
Sommers_minimumiceextent,611000.0,-1826400.0
Sommers_minimumiceextent,607000.0,-1826400.0
Sommers_minimumiceextent,604600.0,-1824000.0
Sommers_minimumiceextent,603000.0,-1822400.0
Sommers_minimumiceextent,599000.0,-1822400.0
Sommers_minimumiceextent,596600.0,-1820000.0
Sommers_minimumiceextent,599000.0,-1817600.0
Sommers_minimumiceextent,600600.0,-1816000.0
Sommers_minimumiceextent,599000.0,-1814400.0
Sommers_minimumiceextent,596600.0,-1812000.0
Sommers_minimumiceextent,599000.0,-1809600.0
Sommers_minimumiceextent,600600.0,-1808000.0
Sommers_minimumiceextent,600600.0,-1804000.0
Sommers_minimumiceextent,600600.0,-1800000.0
Sommers_minimumiceextent,600600.0,-1796000.0
Sommers_minimumiceextent,603000.0,-1793600.0
Sommers_minimumiceextent,604600.0,-1792000.0
Sommers_minimumiceextent,604600.0,-1788000.0
Sommers_minimumiceextent,603000.0,-1786400.0
Sommers_minimumiceextent,599000.0,-1786400.0
Sommers_minimumiceextent,596600.0,-1784000.0
Sommers_minimumiceextent,595000.0,-1782400.0
Sommers_minimumiceextent,591000.0,-1782400.0
Sommers_minimumiceextent,588600.0,-1780000.0
Sommers_minimumiceextent,591000.0,-1777600.0
Sommers_minimumiceextent,595000.0,-1777600.0
Sommers_minimumiceextent,596600.0,-1776000.0
Sommers_minimumiceextent,596600.0,-1772000.0
Sommers_minimumiceextent,595000.0,-1770400.0
Sommers_minimumiceextent,591000.0,-1770400.0
Sommers_minimumiceextent,587000.0,-1770400.0
Sommers_minimumiceextent,584600.0,-1768000.0
Sommers_minimumiceextent,584600.0,-1764000.0
Sommers_minimumiceextent,584600.0,-1760000.0
Sommers_minimumiceextent,584600.0,-1756000.0
Sommers_minimumiceextent,584600.0,-1752000.0
Sommers_minimumiceextent,583000.0,-1750400.0
Sommers_minimumiceextent,579000.0,-1750400.0
Sommers_minimumiceextent,575000.0,-1750400.0
Sommers_minimumiceextent,571000.0,-1750400.0
Sommers_minimumiceextent,569400.0,-1752000.0
Sommers_minimumiceextent,567000.0,-1754400.0
Sommers_minimumiceextent,563000.0,-1754400.0
Sommers_minimumiceextent,561400.0,-1756000.0
Sommers_minimumiceextent,561400.0,-1760000.0
Sommers_minimumiceextent,559000.0,-1762400.0
Sommers_minimumiceextent,556600.0,-1760000.0
Sommers_minimumiceextent,556600.0,-1756000.0
Sommers_minimumiceextent,556600.0,-1752000.0
Sommers_minimumiceextent,556600.0,-1748000.0
Sommers_minimumiceextent,559000.0,-1745600.0
Sommers_minimumiceextent,560600.0,-1744000.0
Sommers_minimumiceextent,563000.0,-1741600.0
Sommers_minimumiceextent,564600.0,-1740000.0
Sommers_minimumiceextent,567000.0,-1737600.0
Sommers_minimumiceextent,568600.0,-1736000.0
Sommers_minimumiceextent,568600.0,-1732000.0
Sommers_minimumiceextent,567000.0,-1730400.0
Sommers_minimumiceextent,564600.0,-1728000.0
Sommers_minimumiceextent,563000.0,-1726400.0
Sommers_minimumiceextent,559000.0,-1726400.0
Sommers_minimumiceextent,555000.0,-1726400.0
Sommers_minimumiceextent,552600.0,-1724000.0
Sommers_minimumiceextent,551000.0,-1722400.0
Sommers_minimumiceextent,547000.0,-1722400.0
Sommers_minimumiceextent,543000.0,-1722400.0
Sommers_minimumiceextent,539000.0,-1722400.0
Sommers_minimumiceextent,537400.0,-1724000.0
Sommers_minimumiceextent,535000.0,-1726400.0
Sommers_minimumiceextent,532600.0,-1724000.0
Sommers_minimumiceextent,535000.0,-1721600.0
Sommers_minimumiceextent,536600.0,-1720000.0
Sommers_minimumiceextent,539000.0,-1717600.0
Sommers_minimumiceextent,543000.0,-1717600.0
Sommers_minimumiceextent,544600.0,-1716000.0
Sommers_minimumiceextent,544600.0,-1712000.0
Sommers_minimumiceextent,544600.0,-1708000.0
Sommers_minimumiceextent,547000.0,-1705600.0
Sommers_minimumiceextent,549400.0,-1708000.0
Sommers_minimumiceextent,549400.0,-1712000.0
Sommers_minimumiceextent,551000.0,-1713600.0
Sommers_minimumiceextent,553400.0,-1716000.0
Sommers_minimumiceextent,555000.0,-1717600.0
Sommers_minimumiceextent,559000.0,-1717600.0
Sommers_minimumiceextent,560600.0,-1716000.0
Sommers_minimumiceextent,560600.0,-1712000.0
Sommers_minimumiceextent,563000.0,-1709600.0
Sommers_minimumiceextent,564600.0,-1708000.0
Sommers_minimumiceextent,564600.0,-1704000.0
Sommers_minimumiceextent,564600.0,-1700000.0
Sommers_minimumiceextent,567000.0,-1697600.0
Sommers_minimumiceextent,568600.0,-1696000.0
Sommers_minimumiceextent,571000.0,-1693600.0
Sommers_minimumiceextent,575000.0,-1693600.0
Sommers_minimumiceextent,579000.0,-1693600.0
Sommers_minimumiceextent,583000.0,-1693600.0
Sommers_minimumiceextent,584600.0,-1692000.0
Sommers_minimumiceextent,587000.0,-1689600.0
Sommers_minimumiceextent,591000.0,-1689600.0
Sommers_minimumiceextent,592600.0,-1688000.0
Sommers_minimumiceextent,592600.0,-1684000.0
Sommers_minimumiceextent,592600.0,-1680000.0
Sommers_minimumiceextent,592600.0,-1676000.0
Sommers_minimumiceextent,591000.0,-1674400.0
Sommers_minimumiceextent,587000.0,-1674400.0
Sommers_minimumiceextent,584600.0,-1672000.0
Sommers_minimumiceextent,583000.0,-1670400.0
Sommers_minimumiceextent,579000.0,-1670400.0
Sommers_minimumiceextent,575000.0,-1670400.0
Sommers_minimumiceextent,571000.0,-1670400.0
Sommers_minimumiceextent,568600.0,-1668000.0
Sommers_minimumiceextent,568600.0,-1664000.0
Sommers_minimumiceextent,568600.0,-1660000.0
Sommers_minimumiceextent,571000.0,-1657600.0
Sommers_minimumiceextent,572600.0,-1656000.0
Sommers_minimumiceextent,572600.0,-1652000.0
Sommers_minimumiceextent,572600.0,-1648000.0
Sommers_minimumiceextent,575000.0,-1645600.0
Sommers_minimumiceextent,579000.0,-1645600.0
Sommers_minimumiceextent,580600.0,-1644000.0
Sommers_minimumiceextent,583000.0,-1641600.0
Sommers_minimumiceextent,587000.0,-1641600.0
Sommers_minimumiceextent,591000.0,-1641600.0
Sommers_minimumiceextent,595000.0,-1641600.0
Sommers_minimumiceextent,596600.0,-1640000.0
Sommers_minimumiceextent,596600.0,-1636000.0
Sommers_minimumiceextent,595000.0,-1634400.0
Sommers_minimumiceextent,592600.0,-1632000.0
Sommers_minimumiceextent,592600.0,-1628000.0
Sommers_minimumiceextent,595000.0,-1625600.0
Sommers_minimumiceextent,597400.0,-1628000.0
Sommers_minimumiceextent,599000.0,-1629600.0
Sommers_minimumiceextent,603000.0,-1629600.0
Sommers_minimumiceextent,604600.0,-1628000.0
Sommers_minimumiceextent,604600.0,-1624000.0
Sommers_minimumiceextent,604600.0,-1620000.0
Sommers_minimumiceextent,603000.0,-1618400.0
Sommers_minimumiceextent,600600.0,-1616000.0
Sommers_minimumiceextent,599000.0,-1614400.0
Sommers_minimumiceextent,595000.0,-1614400.0
Sommers_minimumiceextent,591000.0,-1614400.0
Sommers_minimumiceextent,588600.0,-1612000.0
Sommers_minimumiceextent,587000.0,-1610400.0
Sommers_minimumiceextent,583000.0,-1610400.0
Sommers_minimumiceextent,579000.0,-1610400.0
Sommers_minimumiceextent,575000.0,-1610400.0
Sommers_minimumiceextent,572600.0,-1608000.0
Sommers_minimumiceextent,572600.0,-1604000.0
Sommers_minimumiceextent,575000.0,-1601600.0
Sommers_minimumiceextent,576600.0,-1600000.0
Sommers_minimumiceextent,576600.0,-1596000.0
Sommers_minimumiceextent,576600.0,-1592000.0
Sommers_minimumiceextent,575000.0,-1590400.0
Sommers_minimumiceextent,572600.0,-1588000.0
Sommers_minimumiceextent,572600.0,-1584000.0
Sommers_minimumiceextent,571000.0,-1582400.0
Sommers_minimumiceextent,567000.0,-1582400.0
Sommers_minimumiceextent,564600.0,-1580000.0
Sommers_minimumiceextent,567000.0,-1577600.0
Sommers_minimumiceextent,571000.0,-1577600.0
Sommers_minimumiceextent,575000.0,-1577600.0
Sommers_minimumiceextent,579000.0,-1577600.0
Sommers_minimumiceextent,583000.0,-1577600.0
Sommers_minimumiceextent,587000.0,-1577600.0
Sommers_minimumiceextent,591000.0,-1577600.0
Sommers_minimumiceextent,595000.0,-1577600.0
Sommers_minimumiceextent,599000.0,-1577600.0
Sommers_minimumiceextent,600600.0,-1576000.0
Sommers_minimumiceextent,600600.0,-1572000.0
Sommers_minimumiceextent,599000.0,-1570400.0
Sommers_minimumiceextent,596600.0,-1568000.0
Sommers_minimumiceextent,599000.0,-1565600.0
Sommers_minimumiceextent,600600.0,-1564000.0
Sommers_minimumiceextent,600600.0,-1560000.0
Sommers_minimumiceextent,599000.0,-1558400.0
Sommers_minimumiceextent,595000.0,-1558400.0
Sommers_minimumiceextent,592600.0,-1556000.0
Sommers_minimumiceextent,591000.0,-1554400.0
Sommers_minimumiceextent,587000.0,-1554400.0
Sommers_minimumiceextent,583000.0,-1554400.0
Sommers_minimumiceextent,579000.0,-1554400.0
Sommers_minimumiceextent,576600.0,-1552000.0
Sommers_minimumiceextent,575000.0,-1550400.0
Sommers_minimumiceextent,572600.0,-1548000.0
Sommers_minimumiceextent,571000.0,-1546400.0
Sommers_minimumiceextent,567000.0,-1546400.0
Sommers_minimumiceextent,564600.0,-1544000.0
Sommers_minimumiceextent,563000.0,-1542400.0
Sommers_minimumiceextent,559000.0,-1542400.0
Sommers_minimumiceextent,555000.0,-1542400.0
Sommers_minimumiceextent,551000.0,-1542400.0
Sommers_minimumiceextent,548600.0,-1540000.0
Sommers_minimumiceextent,547000.0,-1538400.0
Sommers_minimumiceextent,544600.0,-1536000.0
Sommers_minimumiceextent,543000.0,-1534400.0
Sommers_minimumiceextent,539000.0,-1534400.0
Sommers_minimumiceextent,536600.0,-1532000.0
Sommers_minimumiceextent,539000.0,-1529600.0
Sommers_minimumiceextent,543000.0,-1529600.0
Sommers_minimumiceextent,547000.0,-1529600.0
Sommers_minimumiceextent,548600.0,-1528000.0
Sommers_minimumiceextent,551000.0,-1525600.0
Sommers_minimumiceextent,552600.0,-1524000.0
Sommers_minimumiceextent,555000.0,-1521600.0
Sommers_minimumiceextent,556600.0,-1520000.0
Sommers_minimumiceextent,556600.0,-1516000.0
Sommers_minimumiceextent,556600.0,-1512000.0
Sommers_minimumiceextent,556600.0,-1508000.0
Sommers_minimumiceextent,555000.0,-1506400.0
Sommers_minimumiceextent,551000.0,-1506400.0
Sommers_minimumiceextent,547000.0,-1506400.0
Sommers_minimumiceextent,543000.0,-1506400.0
Sommers_minimumiceextent,540600.0,-1504000.0
Sommers_minimumiceextent,543000.0,-1501600.0
Sommers_minimumiceextent,544600.0,-1500000.0
Sommers_minimumiceextent,544600.0,-1496000.0
Sommers_minimumiceextent,544600.0,-1492000.0
Sommers_minimumiceextent,544600.0,-1488000.0
Sommers_minimumiceextent,544600.0,-1484000.0
Sommers_minimumiceextent,543000.0,-1482400.0
Sommers_minimumiceextent,539000.0,-1482400.0
Sommers_minimumiceextent,535000.0,-1482400.0
Sommers_minimumiceextent,531000.0,-1482400.0
Sommers_minimumiceextent,528600.0,-1480000.0
Sommers_minimumiceextent,527000.0,-1478400.0
Sommers_minimumiceextent,524600.0,-1476000.0
Sommers_minimumiceextent,524600.0,-1472000.0
Sommers_minimumiceextent,524600.0,-1468000.0
Sommers_minimumiceextent,524600.0,-1464000.0
Sommers_minimumiceextent,524600.0,-1460000.0
Sommers_minimumiceextent,527000.0,-1457600.0
Sommers_minimumiceextent,531000.0,-1457600.0
Sommers_minimumiceextent,532600.0,-1456000.0
Sommers_minimumiceextent,535000.0,-1453600.0
Sommers_minimumiceextent,536600.0,-1452000.0
Sommers_minimumiceextent,536600.0,-1448000.0
Sommers_minimumiceextent,536600.0,-1444000.0
Sommers_minimumiceextent,536600.0,-1440000.0
Sommers_minimumiceextent,536600.0,-1436000.0
Sommers_minimumiceextent,536600.0,-1432000.0
Sommers_minimumiceextent,535000.0,-1430400.0
Sommers_minimumiceextent,532600.0,-1428000.0
Sommers_minimumiceextent,532600.0,-1424000.0
Sommers_minimumiceextent,532600.0,-1420000.0
Sommers_minimumiceextent,532600.0,-1416000.0
Sommers_minimumiceextent,532600.0,-1412000.0
Sommers_minimumiceextent,535000.0,-1409600.0
Sommers_minimumiceextent,539000.0,-1409600.0
Sommers_minimumiceextent,543000.0,-1409600.0
Sommers_minimumiceextent,547000.0,-1409600.0
Sommers_minimumiceextent,548600.0,-1408000.0
Sommers_minimumiceextent,548600.0,-1404000.0
Sommers_minimumiceextent,548600.0,-1400000.0
Sommers_minimumiceextent,547000.0,-1398400.0
Sommers_minimumiceextent,545400.0,-1400000.0
Sommers_minimumiceextent,543000.0,-1402400.0
Sommers_minimumiceextent,540600.0,-1400000.0
Sommers_minimumiceextent,540600.0,-1396000.0
Sommers_minimumiceextent,539000.0,-1394400.0
Sommers_minimumiceextent,535000.0,-1394400.0
Sommers_minimumiceextent,531000.0,-1394400.0
Sommers_minimumiceextent,529400.0,-1396000.0
Sommers_minimumiceextent,527000.0,-1398400.0
Sommers_minimumiceextent,525400.0,-1400000.0
Sommers_minimumiceextent,525400.0,-1404000.0
Sommers_minimumiceextent,525400.0,-1408000.0
Sommers_minimumiceextent,523000.0,-1410400.0
Sommers_minimumiceextent,519000.0,-1410400.0
Sommers_minimumiceextent,515000.0,-1410400.0
Sommers_minimumiceextent,512600.0,-1408000.0
Sommers_minimumiceextent,511000.0,-1406400.0
Sommers_minimumiceextent,508600.0,-1404000.0
Sommers_minimumiceextent,508600.0,-1400000.0
Sommers_minimumiceextent,511000.0,-1397600.0
Sommers_minimumiceextent,512600.0,-1396000.0
Sommers_minimumiceextent,512600.0,-1392000.0
Sommers_minimumiceextent,512600.0,-1388000.0
Sommers_minimumiceextent,512600.0,-1384000.0
Sommers_minimumiceextent,515000.0,-1381600.0
Sommers_minimumiceextent,516600.0,-1380000.0
Sommers_minimumiceextent,516600.0,-1376000.0
Sommers_minimumiceextent,516600.0,-1372000.0
Sommers_minimumiceextent,515000.0,-1370400.0
Sommers_minimumiceextent,511000.0,-1370400.0
Sommers_minimumiceextent,508600.0,-1368000.0
Sommers_minimumiceextent,508600.0,-1364000.0
Sommers_minimumiceextent,507000.0,-1362400.0
Sommers_minimumiceextent,504600.0,-1360000.0
Sommers_minimumiceextent,503000.0,-1358400.0
Sommers_minimumiceextent,499000.0,-1358400.0
Sommers_minimumiceextent,495000.0,-1358400.0
Sommers_minimumiceextent,492600.0,-1356000.0
Sommers_minimumiceextent,491000.0,-1354400.0
Sommers_minimumiceextent,487000.0,-1354400.0
Sommers_minimumiceextent,484600.0,-1352000.0
Sommers_minimumiceextent,484600.0,-1348000.0
Sommers_minimumiceextent,487000.0,-1345600.0
Sommers_minimumiceextent,491000.0,-1345600.0
Sommers_minimumiceextent,495000.0,-1345600.0
Sommers_minimumiceextent,496600.0,-1344000.0
Sommers_minimumiceextent,496600.0,-1340000.0
Sommers_minimumiceextent,496600.0,-1336000.0
Sommers_minimumiceextent,496600.0,-1332000.0
Sommers_minimumiceextent,496600.0,-1328000.0
Sommers_minimumiceextent,495000.0,-1326400.0
Sommers_minimumiceextent,491000.0,-1326400.0
Sommers_minimumiceextent,488600.0,-1324000.0
Sommers_minimumiceextent,488600.0,-1320000.0
Sommers_minimumiceextent,487000.0,-1318400.0
Sommers_minimumiceextent,484600.0,-1316000.0
Sommers_minimumiceextent,483000.0,-1314400.0
Sommers_minimumiceextent,479000.0,-1314400.0
Sommers_minimumiceextent,475000.0,-1314400.0
Sommers_minimumiceextent,473400.0,-1316000.0
Sommers_minimumiceextent,471000.0,-1318400.0
Sommers_minimumiceextent,469400.0,-1320000.0
Sommers_minimumiceextent,469400.0,-1324000.0
Sommers_minimumiceextent,467000.0,-1326400.0
Sommers_minimumiceextent,463000.0,-1326400.0
Sommers_minimumiceextent,459000.0,-1326400.0
Sommers_minimumiceextent,457400.0,-1328000.0
Sommers_minimumiceextent,455000.0,-1330400.0
Sommers_minimumiceextent,451000.0,-1330400.0
Sommers_minimumiceextent,447000.0,-1330400.0
Sommers_minimumiceextent,443000.0,-1330400.0
Sommers_minimumiceextent,441400.0,-1332000.0
Sommers_minimumiceextent,439000.0,-1334400.0
Sommers_minimumiceextent,437400.0,-1336000.0
Sommers_minimumiceextent,435000.0,-1338400.0
Sommers_minimumiceextent,432600.0,-1336000.0
Sommers_minimumiceextent,435000.0,-1333600.0
Sommers_minimumiceextent,436600.0,-1332000.0
Sommers_minimumiceextent,436600.0,-1328000.0
Sommers_minimumiceextent,436600.0,-1324000.0
Sommers_minimumiceextent,436600.0,-1320000.0
Sommers_minimumiceextent,436600.0,-1316000.0
Sommers_minimumiceextent,439000.0,-1313600.0
Sommers_minimumiceextent,440600.0,-1312000.0
Sommers_minimumiceextent,440600.0,-1308000.0
Sommers_minimumiceextent,439000.0,-1306400.0
Sommers_minimumiceextent,435000.0,-1306400.0
Sommers_minimumiceextent,432600.0,-1304000.0
Sommers_minimumiceextent,435000.0,-1301600.0
Sommers_minimumiceextent,436600.0,-1300000.0
Sommers_minimumiceextent,436600.0,-1296000.0
Sommers_minimumiceextent,436600.0,-1292000.0
Sommers_minimumiceextent,436600.0,-1288000.0
Sommers_minimumiceextent,436600.0,-1284000.0
Sommers_minimumiceextent,435000.0,-1282400.0
Sommers_minimumiceextent,431000.0,-1282400.0
Sommers_minimumiceextent,427000.0,-1282400.0
Sommers_minimumiceextent,423000.0,-1282400.0
Sommers_minimumiceextent,419000.0,-1282400.0
Sommers_minimumiceextent,415000.0,-1282400.0
Sommers_minimumiceextent,412600.0,-1280000.0
Sommers_minimumiceextent,411000.0,-1278400.0
Sommers_minimumiceextent,407000.0,-1278400.0
Sommers_minimumiceextent,403000.0,-1278400.0
Sommers_minimumiceextent,401400.0,-1280000.0
Sommers_minimumiceextent,399000.0,-1282400.0
Sommers_minimumiceextent,397400.0,-1284000.0
Sommers_minimumiceextent,395000.0,-1286400.0
Sommers_minimumiceextent,393400.0,-1288000.0
Sommers_minimumiceextent,393400.0,-1292000.0
Sommers_minimumiceextent,393400.0,-1296000.0
Sommers_minimumiceextent,391000.0,-1298400.0
Sommers_minimumiceextent,388600.0,-1296000.0
Sommers_minimumiceextent,388600.0,-1292000.0
Sommers_minimumiceextent,387000.0,-1290400.0
Sommers_minimumiceextent,384600.0,-1288000.0
Sommers_minimumiceextent,383000.0,-1286400.0
Sommers_minimumiceextent,379000.0,-1286400.0
Sommers_minimumiceextent,376600.0,-1284000.0
Sommers_minimumiceextent,376600.0,-1280000.0
Sommers_minimumiceextent,376600.0,-1276000.0
Sommers_minimumiceextent,376600.0,-1272000.0
Sommers_minimumiceextent,375000.0,-1270400.0
Sommers_minimumiceextent,372600.0,-1268000.0
Sommers_minimumiceextent,371000.0,-1266400.0
Sommers_minimumiceextent,367000.0,-1266400.0
Sommers_minimumiceextent,363000.0,-1266400.0
Sommers_minimumiceextent,360600.0,-1264000.0
Sommers_minimumiceextent,359000.0,-1262400.0
Sommers_minimumiceextent,355000.0,-1262400.0
Sommers_minimumiceextent,351000.0,-1262400.0
Sommers_minimumiceextent,347000.0,-1262400.0
Sommers_minimumiceextent,345400.0,-1264000.0
Sommers_minimumiceextent,345400.0,-1268000.0
Sommers_minimumiceextent,345400.0,-1272000.0
Sommers_minimumiceextent,343000.0,-1274400.0
Sommers_minimumiceextent,341400.0,-1276000.0
Sommers_minimumiceextent,341400.0,-1280000.0
Sommers_minimumiceextent,339000.0,-1282400.0
Sommers_minimumiceextent,335000.0,-1282400.0
Sommers_minimumiceextent,331000.0,-1282400.0
Sommers_minimumiceextent,329400.0,-1284000.0
Sommers_minimumiceextent,327000.0,-1286400.0
Sommers_minimumiceextent,325400.0,-1288000.0
Sommers_minimumiceextent,323000.0,-1290400.0
Sommers_minimumiceextent,319000.0,-1290400.0
Sommers_minimumiceextent,317400.0,-1292000.0
Sommers_minimumiceextent,315000.0,-1294400.0
Sommers_minimumiceextent,313400.0,-1296000.0
Sommers_minimumiceextent,311000.0,-1298400.0
