t_gpx_s,log,fase,voltaje_v,corriente_a,potencia_w,rapidez_odometria_mps,temp_motor_max_c,temp_cuerpo_c
14992.53,3,carrera,57.89,5.598,324.07,2.649,50,35
14993.53,3,carrera,57.6,5.109,294.28,2.749,50,37
14994.53,3,carrera,57.34,7.259,416.23,2.614,50,35
14995.53,3,carrera,57.37,4.2,240.95,2.516,50,34
14996.53,3,carrera,57.76,4.28,247.21,2.632,50,37
14997.53,3,carrera,58.05,7.353,426.84,2.719,50,36
14998.53,3,carrera,57.37,5.405,310.08,2.587,50,35
14999.53,3,carrera,57.01,4.127,235.28,2.571,50,36
15000.53,3,carrera,57.3,6.114,350.33,2.611,50,36
15001.53,3,carrera,57.96,8.752,507.27,2.758,50,36
15002.53,3,carrera,56.33,6.418,361.53,2.594,50,37
15003.53,3,carrera,57.27,3.842,220.03,2.516,50,37
15004.53,3,carrera,57.34,5.527,316.92,2.636,50,35
15005.53,3,carrera,58.15,3.714,215.97,2.73,50,36
15006.53,3,carrera,57.63,5.312,306.13,2.621,50,35
15007.53,3,carrera,57.27,4.482,256.68,2.578,50,35
15008.53,3,carrera,57.92,3.823,221.43,2.604,50,37
15009.53,3,carrera,57.99,5.416,314.07,2.659,50,37
15010.53,3,carrera,57.37,8.077,463.38,2.729,51,37
15011.53,3,carrera,57.27,7.543,431.99,2.572,50,36
15012.53,3,carrera,56.49,3.061,172.92,2.576,50,36
15013.53,3,carrera,58.87,4.448,261.85,2.637,50,36
15014.53,3,carrera,56.43,3.123,176.23,2.734,50,35
15015.53,3,carrera,58.15,7.36,427.98,2.705,50,36
15016.53,3,carrera,57.14,4.993,285.3,2.572,50,36
15017.53,3,carrera,57.47,2.546,146.32,2.618,50,37
15018.53,3,carrera,57.3,5.122,293.49,2.655,51,37
15019.53,3,carrera,57.08,5.535,315.94,2.746,50,36
15020.53,3,carrera,56.75,5.509,312.64,2.598,50,36
15021.53,3,carrera,57.86,4.452,257.59,2.541,50,36
15022.53,3,carrera,57.6,5.394,310.69,2.653,50,36
15023.53,3,carrera,57.27,3.223,184.58,2.743,50,36
15024.53,3,carrera,57.99,7.181,416.43,2.721,50,37
15025.53,3,carrera,57.53,5.231,300.94,2.589,50,37
15026.53,3,carrera,57.3,3.809,218.26,2.601,50,36
15027.53,3,carrera,57.21,4.507,257.85,2.62,50,37
15028.53,3,carrera,57.34,5.865,336.3,2.724,51,37
15029.53,3,carrera,57.08,5.729,327.01,2.601,51,36
15030.53,3,carrera,57.27,2.892,165.62,2.554,50,36
15031.53,3,carrera,57.99,4.211,244.2,2.633,50,36
15032.53,3,carrera,56.91,3.195,181.83,2.729,50,36
15033.53,3,carrera,58.31,6.634,386.83,2.718,50,35
15034.53,3,carrera,58.12,6.194,360.0,2.616,50,36
15035.53,3,carrera,57.11,4.027,229.98,2.605,50,36
15036.53,3,carrera,57.7,4.668,269.34,2.626,50,35
15037.53,3,carrera,58.09,4.388,254.9,2.711,50,37
15038.53,3,carrera,57.5,7.114,409.06,2.653,50,37
15039.53,3,carrera,57.92,4.75,275.12,2.572,50,35
15040.53,3,carrera,56.98,3.333,189.91,2.566,50,35
15041.53,3,carrera,57.57,3.727,214.56,2.674,50,37
15042.53,3,carrera,57.6,5.102,293.88,2.76,50,36
15043.53,3,carrera,57.27,7.697,440.81,2.619,50,36
15044.53,3,carrera,57.08,4.423,252.46,2.566,50,35
15045.53,3,carrera,58.15,3.564,207.25,2.595,50,37
15046.53,3,carrera,57.27,5.938,340.07,2.635,50,36
15047.53,3,carrera,57.24,4.846,277.39,2.779,50,36
15048.53,3,carrera,57.34,6.613,379.19,2.642,50,35
15049.53,3,carrera,57.76,5.217,301.33,2.56,50,35
15050.53,3,carrera,57.96,2.229,129.19,2.557,50,36
15051.53,3,carrera,56.56,4.604,260.4,2.663,50,35
15052.53,3,carrera,57.73,9.145,527.94,2.711,50,35
15053.53,3,carrera,56.82,3.863,219.5,2.575,50,36
15054.54,3,carrera,57.24,3.347,191.58,2.577,50,35
15055.54,3,carrera,57.5,7.086,407.44,2.728,50,36
15056.54,3,carrera,57.5,7.89,453.68,2.734,50,37
15057.54,3,carrera,56.82,4.588,260.69,2.568,50,36
15058.54,3,carrera,57.99,2.359,136.8,2.631,50,35
15059.54,3,carrera,58.25,2.711,157.92,2.628,50,37
15060.54,3,carrera,58.51,4.417,258.44,2.715,50,35
15061.54,3,carrera,57.24,6.485,371.2,2.73,50,36
15062.54,3,carrera,56.33,2.518,141.84,2.606,50,35
15063.54,3,carrera,57.04,1.556,88.75,2.614,50,37
15064.54,3,carrera,58.22,1.272,74.06,2.673,50,36
15065.54,3,carrera,57.89,5.524,319.78,2.712,50,35
15066.54,3,carrera,57.57,3.163,182.09,2.725,50,35
15067.54,3,carrera,57.66,2.129,122.76,2.768,50,36
15068.54,3,carrera,57.76,2.892,167.04,2.657,50,35
15069.54,3,carrera,58.28,2.312,134.74,2.588,50,35
15070.54,3,carrera,57.79,2.368,136.85,2.555,50,35
15071.54,3,carrera,57.37,4.952,284.1,2.688,50,36
15072.54,3,carrera,56.07,5.526,309.84,2.615,50,35
15073.54,3,carrera,58.28,6.426,374.51,2.525,50,34
15074.54,3,carrera,57.4,4.158,238.67,2.511,50,35
15075.54,3,carrera,57.57,5.823,335.23,2.709,50,36
15076.54,3,carrera,56.95,10.689,608.74,2.618,50,35
15077.54,3,carrera,56.3,4.295,241.81,2.492,50,35
15078.54,3,carrera,57.96,4.781,277.11,2.549,50,35
15079.54,3,carrera,56.88,5.986,340.48,2.618,50,36
15080.54,3,carrera,55.58,10.524,584.92,2.642,50,34
15081.54,3,carrera,56.75,3.837,217.75,2.626,50,35
15082.54,3,carrera,57.73,3.762,217.18,2.59,50,35
15083.54,3,carrera,57.53,5.466,314.46,2.653,50,35
15084.54,3,carrera,57.63,6.055,348.95,2.738,50,37
15085.54,3,carrera,57.76,8.568,494.89,2.681,50,35
15086.54,3,carrera,57.44,6.587,378.36,2.541,50,35
15087.54,3,carrera,57.44,4.27,245.27,2.532,50,37
15088.54,3,carrera,57.5,6.424,369.38,2.65,50,35
15089.54,3,carrera,57.96,8.735,506.28,2.706,50,37
15090.54,3,carrera,57.24,4.224,241.78,2.563,50,35
15091.54,3,carrera,57.4,3.348,192.18,2.546,50,35
15092.54,3,carrera,57.89,4.067,235.44,2.594,50,36
15093.54,3,carrera,57.79,5.89,340.38,2.727,50,36
15094.54,3,carrera,56.69,8.228,466.45,2.674,50,36
15095.54,3,carrera,57.83,4.612,266.71,2.533,50,35
15096.54,3,carrera,56.91,3.883,220.98,2.523,50,35
15097.54,3,carrera,57.34,6.14,352.07,2.642,50,36
15098.54,3,carrera,57.79,9.309,537.97,2.65,50,36
15099.54,3,carrera,56.98,5.156,293.79,2.524,50,35
15100.54,3,carrera,58.22,3.138,182.69,2.57,50,35
15101.54,3,carrera,55.65,5.468,304.29,2.68,50,35
15102.54,3,carrera,56.13,7.699,432.14,2.684,50,35
15103.54,3,carrera,58.48,6.116,357.66,2.514,50,35
15104.54,3,carrera,56.65,4.793,271.52,2.532,50,35
15105.54,3,carrera,57.21,6.533,373.75,2.634,50,36
15106.54,3,carrera,57.04,8.924,509.02,2.681,50,34
15107.54,3,carrera,56.43,5.852,330.23,2.608,50,35
15108.54,3,carrera,57.57,4.762,274.15,2.555,50,35
15109.54,3,carrera,58.12,5.138,298.62,2.649,50,37
15110.54,3,carrera,57.83,6.886,398.22,2.772,50,37
15111.54,3,carrera,55.97,7.423,415.47,2.664,50,37
15112.54,3,carrera,56.69,2.918,165.42,2.516,50,36
15113.54,3,carrera,57.57,3.968,228.44,2.624,50,35
15114.54,3,carrera,56.91,6.41,364.79,2.688,50,35
15115.54,3,carrera,56.91,6.088,346.47,2.746,50,36
15116.54,3,carrera,57.89,3.401,196.88,2.578,50,35
15117.54,3,carrera,57.66,3.784,218.19,2.572,50,36
15118.54,3,carrera,57.89,5.35,309.71,2.668,50,35
15119.54,3,carrera,57.34,5.49,314.8,2.757,50,35
15120.54,3,carrera,57.21,9.453,540.81,2.634,50,34
15121.54,3,carrera,57.34,4.748,272.25,2.564,50,35
15122.54,3,carrera,57.37,2.704,155.13,2.566,50,36
15123.54,3,carrera,56.56,6.662,376.8,2.645,50,35
15124.54,3,carrera,58.22,6.03,351.07,2.721,50,35
15125.54,3,carrera,57.47,3.755,215.8,2.566,50,35
15126.54,3,carrera,57.7,3.091,178.35,2.585,50,36
15127.54,3,carrera,57.34,3.459,198.34,2.629,50,35
15128.54,3,carrera,57.4,4.992,286.54,2.731,50,35
15129.54,3,carrera,57.37,6.891,395.34,2.722,50,35
15130.54,3,carrera,58.25,6.738,392.49,2.585,50,35
15131.54,3,carrera,57.73,3.096,178.73,2.54,50,36
15132.54,3,carrera,57.89,7.227,418.37,2.647,50,36
15133.54,3,carrera,57.63,3.976,229.14,2.758,50,34
15134.54,3,carrera,57.86,6.192,358.27,2.654,50,35
15135.54,3,carrera,57.24,4.21,240.98,2.569,51,35
15136.54,3,carrera,57.7,3.657,211.01,2.588,51,36
15137.54,3,carrera,57.79,6.099,352.46,2.747,50,34
15138.54,3,carrera,57.79,8.516,492.14,2.679,50,35
15139.54,3,carrera,57.24,4.59,262.73,2.564,50,35
15140.55,3,carrera,57.6,3.737,215.25,2.561,50,35
15141.55,3,carrera,57.86,6.788,392.75,2.641,50,35
15142.55,3,carrera,57.24,5.946,340.35,2.738,50,35
15143.55,3,carrera,56.85,3.87,220.01,2.571,50,35
15144.55,3,carrera,57.76,4.108,237.28,2.585,50,35
15145.55,3,carrera,57.96,4.691,271.89,2.614,50,36
15146.55,3,carrera,58.44,4.532,264.85,2.777,50,35
15147.55,3,carrera,58.48,8.779,513.4,2.679,50,35
15148.55,3,carrera,56.88,5.551,315.74,2.589,50,35
15149.55,3,carrera,56.91,3.374,192.01,2.565,51,37
15150.55,3,carrera,57.21,5.611,321.01,2.613,50,35
15151.55,3,carrera,56.98,3.136,178.69,2.764,50,35
15152.55,3,carrera,57.34,5.373,308.09,2.655,50,35
15153.55,3,carrera,57.5,4.435,255.01,2.558,50,36
15154.55,3,carrera,57.7,4.685,270.32,2.597,50,35
15155.55,3,carrera,57.57,6.017,346.4,2.752,50,36
15156.55,3,carrera,56.43,3.723,210.09,2.579,50,35
15157.55,3,carrera,58.15,3.958,230.16,2.547,50,35
15158.55,3,carrera,57.21,4.639,265.4,2.641,50,37
15159.55,3,carrera,57.86,4.936,285.6,2.762,50,36
15160.55,3,carrera,54.77,4.978,272.65,2.68,50,35
15161.55,3,carrera,58.54,4.028,235.8,2.541,50,37
15162.55,3,carrera,57.24,3.169,181.39,2.601,50,36
15163.55,3,carrera,57.7,5.568,321.27,2.705,50,36
15164.55,3,carrera,57.04,10.321,588.71,2.705,50,36
15165.55,3,carrera,56.78,6.229,353.68,2.601,50,36
15166.55,3,carrera,57.27,3.309,189.51,2.52,50,37
15167.55,3,carrera,57.17,5.537,316.55,2.636,50,37
15168.55,3,carrera,58.18,8.099,471.2,2.732,50,35
15169.55,3,carrera,56.33,3.769,212.31,2.593,50,36
15170.55,3,carrera,57.63,2.819,162.46,2.589,50,37
15171.55,3,carrera,56.62,6.403,362.54,2.678,50,35
15172.55,3,carrera,57.37,8.614,494.19,2.688,50,36
15173.55,3,carrera,57.5,4.148,238.51,2.574,50,36
15174.55,3,carrera,57.5,2.631,151.28,2.551,50,36
15175.55,3,carrera,57.76,5.299,306.07,2.671,50,36
15176.55,3,carrera,56.39,6.574,370.71,2.705,50,36
15177.55,3,carrera,57.89,4.875,282.21,2.58,50,36
15178.55,3,carrera,56.39,2.948,166.24,2.592,50,36
15179.55,3,carrera,57.96,4.991,289.28,2.636,50,36
15180.55,3,carrera,57.76,5.242,302.78,2.775,50,37
15181.55,3,carrera,57.27,7.785,445.85,2.651,50,36
15182.55,3,carrera,57.01,4.458,254.15,2.571,50,36
15183.55,3,carrera,57.11,2.856,163.11,2.626,51,36
15184.55,3,carrera,57.37,5.442,312.21,2.655,51,36
15185.55,3,carrera,56.13,7.357,412.95,2.668,50,37
15186.55,3,carrera,57.24,4.46,255.29,2.603,51,36
15187.55,3,carrera,57.53,3.205,184.38,2.57,50,37
15188.55,3,carrera,57.17,7.307,417.74,2.672,50,36
15189.55,3,carrera,57.6,7.884,454.12,2.763,50,35
15190.55,3,carrera,56.0,5.107,285.99,2.69,50,36
15191.55,3,carrera,58.02,4.331,251.28,2.529,51,36
15192.55,3,carrera,57.86,3.662,211.88,2.555,50,36
15193.55,3,carrera,56.36,6.914,389.67,2.712,50,36
15194.55,3,carrera,58.38,5.975,348.82,2.742,51,37
15195.55,3,carrera,56.36,5.478,308.74,2.612,50,36
15196.55,3,carrera,57.86,3.733,215.99,2.573,50,37
15197.55,3,carrera,57.99,6.486,376.12,2.682,50,35
15198.55,3,carrera,57.4,6.7,384.58,2.737,50,37
15199.55,3,carrera,56.26,7.483,420.99,2.637,50,36
15200.55,3,carrera,56.75,3.083,174.96,2.591,51,36
15201.55,3,carrera,57.79,2.924,168.98,2.584,50,36
15202.55,3,carrera,58.05,5.153,299.13,2.649,50,37
15203.55,3,carrera,56.85,4.882,277.54,2.716,50,37
15204.55,3,carrera,56.36,6.357,358.28,2.701,51,37
15205.55,3,carrera,57.57,4.427,254.86,2.518,50,35
15206.55,3,carrera,57.4,3.391,194.64,2.574,50,37
15207.55,3,carrera,56.65,5.562,315.09,2.703,50,36
15208.55,3,carrera,56.56,9.621,544.16,2.655,50,36
15209.55,3,carrera,56.65,4.593,260.19,2.517,50,36
15210.55,3,carrera,56.95,3.91,222.67,2.617,50,37
15211.55,3,carrera,57.01,6.506,370.91,2.657,50,37
15212.55,3,carrera,57.3,6.121,350.73,2.732,50,37
15213.55,3,carrera,56.75,2.658,150.84,2.587,50,37
15214.55,3,carrera,57.63,4.526,260.83,2.553,50,36
15215.55,3,carrera,57.57,4.222,243.06,2.621,50,36
15216.55,3,carrera,57.57,5.546,319.28,2.749,50,35
15217.56,3,carrera,56.49,6.3,355.89,2.625,50,36
15218.56,3,carrera,57.73,6.209,358.45,2.577,50,36
15219.56,3,carrera,57.6,2.766,159.32,2.579,50,36
15220.56,3,carrera,57.86,6.623,383.21,2.655,50,36
15221.56,3,carrera,58.25,6.15,358.24,2.754,50,37
15222.56,3,carrera,57.14,4.5,257.13,2.648,50,37
15223.56,3,carrera,57.83,4.354,251.79,2.568,51,36
15224.56,3,carrera,56.95,3.229,183.89,2.616,51,35
15225.56,3,carrera,57.14,6.167,352.38,2.738,50,36
15226.56,3,carrera,57.01,9.216,525.4,2.671,50,36
15227.56,3,carrera,56.26,4.363,245.46,2.564,51,37
15228.56,3,carrera,57.66,3.381,194.95,2.572,50,36
15229.56,3,carrera,57.99,6.236,361.63,2.682,51,37
15230.56,3,carrera,56.98,7.74,441.03,2.668,50,36
15231.56,3,carrera,57.27,3.15,180.4,2.587,50,35
15232.56,3,carrera,57.7,3.51,202.53,2.582,50,36
15233.56,3,carrera,56.98,5.25,299.14,2.652,50,36
15234.56,3,carrera,57.79,5.05,291.84,2.762,50,37
15235.56,3,carrera,58.54,9.215,539.45,2.637,51,36
15236.56,3,carrera,56.85,5.811,330.36,2.518,50,36
15237.56,3,carrera,56.98,2.857,162.79,2.582,51,36
15238.56,3,carrera,56.52,6.543,369.81,2.656,51,37
15239.56,3,carrera,57.57,8.577,493.78,2.744,51,37
15240.56,3,carrera,57.53,3.767,216.72,2.565,50,35
15241.56,3,carrera,57.3,3.711,212.64,2.569,50,35
15242.56,3,carrera,57.27,5.233,299.69,2.627,51,36
15243.56,3,carrera,57.04,5.782,329.81,2.718,51,35
15244.56,3,carrera,55.58,5.918,328.92,2.659,50,35
15245.56,3,carrera,58.31,5.389,314.23,2.497,50,36
15246.56,3,carrera,56.69,3.767,213.55,2.542,50,36
15247.56,3,carrera,57.96,6.427,372.51,2.646,50,35
15248.56,3,carrera,57.34,8.036,460.78,2.701,51,35
15249.56,3,carrera,56.69,4.833,273.98,2.664,50,35
15250.56,3,carrera,57.86,6.816,394.37,2.535,50,36
15251.56,3,carrera,57.24,5.553,317.85,2.546,50,36
15252.56,3,carrera,57.73,6.978,402.84,2.669,50,35
15253.56,3,carrera,55.48,5.911,327.94,2.614,50,35
15254.56,3,carrera,57.6,4.831,278.27,2.493,51,36
15255.56,3,carrera,58.28,4.938,287.79,2.514,50,35
15256.56,3,carrera,57.5,6.398,367.88,2.639,50,36
15257.56,3,carrera,57.83,7.429,429.62,2.669,50,37
15258.56,3,carrera,55.58,5.904,328.14,2.551,50,35
15259.56,3,carrera,57.08,6.558,374.33,2.514,50,35
15260.56,3,carrera,57.14,6.317,360.95,2.564,50,35
15261.56,3,carrera,57.37,6.686,383.58,2.616,50,34
15262.56,3,carrera,56.3,11.75,661.52,2.581,50,35
15263.56,3,carrera,56.36,5.416,305.25,2.449,50,35
15264.56,3,carrera,57.01,4.837,275.76,2.519,50,35
15265.56,3,carrera,57.47,5.996,344.59,2.648,50,35
15266.56,3,carrera,57.17,9.501,543.17,2.648,50,36
15267.56,3,carrera,57.21,5.067,289.88,2.518,50,36
15268.56,3,carrera,57.47,3.684,211.72,2.548,50,36
15269.56,3,carrera,57.57,6.857,394.76,2.648,50,35
15270.56,3,carrera,56.52,8.489,479.8,2.656,50,35
15271.56,3,carrera,56.98,4.407,251.11,2.517,50,34
15272.56,3,carrera,56.62,3.219,182.26,2.527,50,35
15273.56,3,carrera,56.1,4.8,269.28,2.669,50,37
15274.56,3,carrera,56.85,6.827,388.11,2.64,50,36
15275.56,3,carrera,57.01,3.112,177.42,2.573,51,35
15276.56,3,carrera,57.53,3.076,176.96,2.588,50,36
15277.56,3,carrera,56.3,4.912,276.55,2.673,50,34
15278.56,3,carrera,58.22,7.489,436.01,2.729,50,36
15279.56,3,carrera,57.5,5.903,339.42,2.539,50,35
15280.56,3,carrera,57.44,3.849,221.09,2.542,50,35
15281.56,3,carrera,57.08,6.961,397.33,2.682,50,35
15282.56,3,carrera,57.86,6.326,366.02,2.767,51,35
15283.56,3,carrera,58.22,4.759,277.07,2.602,51,36
15284.56,3,carrera,57.37,3.781,216.92,2.562,50,36
15285.56,3,carrera,57.04,5.351,305.22,2.595,50,37
15286.56,3,carrera,57.6,5.326,306.78,2.747,50,35
15287.56,3,carrera,56.33,6.581,370.71,2.618,50,37
15288.56,3,carrera,57.08,2.76,157.54,2.539,50,36
15289.56,3,carrera,57.34,2.865,164.28,2.596,50,35
15290.56,3,carrera,57.47,5.487,315.34,2.73,50,36
15291.56,3,carrera,55.32,5.917,327.33,2.619,50,35
15292.56,3,carrera,57.89,3.851,222.93,2.557,50,35
15293.56,3,carrera,57.14,5.978,341.58,2.64,50,37
15294.56,3,carrera,57.86,8.328,481.86,2.729,50,35
15295.56,3,carrera,56.98,4.795,273.22,2.571,50,36
15296.56,3,carrera,57.37,3.004,172.34,2.515,50,35
15297.56,3,carrera,55.94,3.97,222.08,2.645,50,35
15298.56,3,carrera,57.21,6.615,378.44,2.659,51,36
15299.56,3,carrera,57.5,4.742,272.67,2.57,51,36
15300.56,3,carrera,58.09,3.263,189.55,2.575,51,36
15301.56,3,carrera,57.7,5.319,306.91,2.651,51,35
15302.56,3,carrera,57.73,7.628,440.36,2.729,50,36
15303.56,3,carrera,57.92,5.794,335.59,2.547,50,36
15304.56,3,carrera,56.82,3.092,175.69,2.57,50,36
15305.56,3,carrera,57.08,5.033,287.28,2.609,50,36
15306.56,3,carrera,57.6,5.112,294.45,2.718,50,36
15307.56,3,carrera,57.34,4.414,253.1,2.548,50,35
15308.56,3,carrera,57.5,3.451,198.43,2.587,50,35
15309.56,3,carrera,57.89,6.065,351.1,2.667,51,35
15310.57,3,carrera,57.24,6.324,361.99,2.703,50,35
15311.57,3,carrera,56.43,3.092,174.48,2.509,51,35
15312.57,3,carrera,57.66,2.167,124.95,2.572,51,35
15313.57,3,carrera,56.78,3.934,223.37,2.66,50,37
15314.57,3,carrera,58.15,5.353,311.28,2.721,51,37
15315.57,3,carrera,56.91,4.775,271.75,2.583,50,35
15316.57,3,carrera,57.47,4.115,236.49,2.55,51,35
15317.57,3,carrera,57.92,5.64,326.67,2.601,51,35
15318.57,3,carrera,57.14,6.467,369.52,2.747,51,37
15319.57,3,carrera,58.51,4.9,286.7,2.553,51,37
15320.57,3,carrera,57.66,2.51,144.73,2.548,51,37
15321.57,3,carrera,56.72,5.069,287.51,2.666,50,36
15322.57,3,carrera,55.94,6.211,347.44,2.616,51,36
15323.57,3,carrera,57.27,3.994,228.74,2.582,50,36
15324.57,3,carrera,57.86,3.071,177.69,2.601,51,36
15325.57,3,carrera,57.14,4.166,238.05,2.759,51,35
15326.57,3,carrera,57.76,7.869,454.51,2.649,51,35
15327.57,3,carrera,57.79,4.317,249.48,2.533,51,36
15328.57,3,carrera,57.44,2.907,166.98,2.569,51,36
15329.57,3,carrera,58.09,6.446,374.45,2.679,51,35
15330.57,3,carrera,57.5,7.741,445.11,2.733,50,37
15331.57,3,carrera,57.4,4.431,254.34,2.569,50,36
15332.57,3,carrera,56.85,3.118,177.26,2.596,51,37
15333.57,3,carrera,57.24,6.338,362.79,2.662,50,35
15334.57,3,carrera,56.78,7.272,412.9,2.694,51,36
15335.57,3,carrera,57.34,3.083,176.78,2.565,51,37
15336.57,3,carrera,57.6,2.159,124.36,2.553,51,37
15337.57,3,carrera,57.01,3.831,218.41,2.687,51,36
15338.57,3,carrera,57.11,8.198,468.19,2.69,51,36
15339.57,3,carrera,57.24,5.139,294.16,2.562,51,36
15340.57,3,carrera,57.3,3.26,186.8,2.605,51,37
15341.57,3,carrera,57.08,6.349,362.4,2.714,50,35
15342.57,3,carrera,56.46,7.298,412.05,2.66,51,36
15343.57,3,carrera,57.57,4.893,281.69,2.518,51,35
15344.57,3,carrera,57.6,4.64,267.26,2.575,51,35
15345.57,3,carrera,57.24,4.591,262.79,2.68,51,36
15346.57,3,carrera,56.75,6.002,340.61,2.645,51,35
15347.57,3,carrera,57.76,4.834,279.21,2.548,51,36
15348.57,3,carrera,58.35,2.145,125.16,2.621,50,37
15349.57,3,carrera,56.23,4.438,249.55,2.702,51,36
15350.57,3,carrera,57.96,8.366,484.89,2.619,51,36
15351.57,3,carrera,57.4,3.825,219.56,2.543,51,37
15352.57,3,carrera,57.83,3.078,178.0,2.564,50,36
15353.57,3,carrera,56.43,4.54,256.19,2.725,51,36
15354.57,3,carrera,56.33,7.349,413.97,2.655,50,35
15355.57,3,carrera,57.08,2.91,166.1,2.573,51,36
15356.57,3,carrera,57.99,3.048,176.75,2.563,51,36
15357.57,3,carrera,56.88,6.373,362.5,2.662,50,35
15358.57,3,carrera,56.2,5.416,304.38,2.648,51,37
15359.57,3,carrera,58.25,3.834,223.33,2.558,50,37
15360.57,3,carrera,57.53,3.239,186.34,2.532,51,37
15361.57,3,carrera,55.91,4.301,240.47,2.721,51,36
15362.57,3,carrera,56.13,5.97,335.1,2.578,51,37
15363.57,3,carrera,56.98,3.358,191.34,2.598,51,36
15364.57,3,carrera,57.27,4.439,254.22,2.593,51,37
15365.57,3,carrera,56.69,5.28,299.32,2.708,51,37
15366.57,3,carrera,56.39,7.025,396.14,2.604,51,36
15367.57,3,carrera,57.47,4.136,237.7,2.536,51,36
15368.58,3,carrera,56.98,3.335,190.03,2.581,50,37
15369.58,3,carrera,57.73,5.882,339.57,2.724,51,37
15370.58,3,carrera,55.81,7.163,399.77,2.639,51,36
15371.58,3,carrera,56.91,3.067,174.54,2.567,51,35
15372.58,3,carrera,58.31,3.175,185.13,2.571,51,37
15373.58,3,carrera,57.37,5.364,307.73,2.697,51,37
15374.58,3,carrera,57.96,8.225,476.72,2.748,51,37
15375.58,3,carrera,56.07,5.094,285.62,2.557,51,36
15376.58,3,carrera,58.57,3.398,199.02,2.537,51,36
15377.58,3,carrera,56.59,4.846,274.24,2.629,51,37
15378.58,3,carrera,57.44,8.853,508.52,2.721,51,37
15379.58,3,carrera,56.23,4.488,252.36,2.57,51,35
15380.58,3,carrera,56.59,4.014,227.15,2.558,51,36
15381.58,3,carrera,56.82,6.467,367.45,2.638,51,35
15382.58,3,carrera,56.46,5.169,291.84,2.751,50,35
15383.58,3,carrera,57.99,4.614,267.57,2.573,51,35
15384.58,3,carrera,57.08,3.607,205.89,2.555,51,35
15385.58,3,carrera,57.96,4.623,267.95,2.643,51,35
15386.58,3,carrera,57.44,4.365,250.73,2.732,51,36
15387.58,3,carrera,57.11,8.264,471.96,2.636,51,35
15388.58,3,carrera,56.36,4.401,248.04,2.511,51,36
15389.58,3,carrera,57.3,5.366,307.47,2.602,51,37
15390.58,3,carrera,57.37,7.379,423.33,2.714,51,37
15391.58,3,carrera,56.91,7.027,399.91,2.531,50,36
15392.58,3,carrera,57.08,2.547,145.38,2.553,51,36
15393.59,3,carrera,57.27,5.384,308.34,2.621,51,36
15394.59,3,carrera,57.79,4.967,287.04,2.722,51,36
15395.59,3,carrera,56.82,5.214,296.26,2.574,51,35
15396.59,3,carrera,57.08,4.582,261.54,2.546,51,36
15397.59,3,carrera,57.21,4.07,232.84,2.609,51,36
15398.59,3,carrera,57.3,5.858,335.66,2.744,51,37
15399.59,3,carrera,57.4,7.856,450.93,2.659,51,37
15400.59,3,carrera,57.47,5.964,342.75,2.529,51,37
15401.59,3,carrera,57.4,3.573,205.09,2.533,50,37
15402.59,3,carrera,57.4,4.33,248.54,2.69,51,37
15403.59,3,carrera,56.36,7.62,429.46,2.606,51,35
15404.59,3,carrera,57.47,4.38,251.72,2.524,51,37
15405.59,3,carrera,57.44,4.1,235.5,2.607,51,37
15406.59,3,carrera,58.38,4.9,286.06,2.736,51,36
15407.59,3,carrera,57.92,7.882,456.53,2.586,51,36
15408.59,3,carrera,58.18,4.048,235.51,2.536,51,36
15409.59,3,carrera,57.96,6.502,376.86,2.602,51,36
15410.59,3,carrera,57.11,5.605,320.1,2.7,51,35
15411.59,3,carrera,56.95,4.596,261.74,2.562,51,36
15412.59,3,carrera,57.08,3.603,205.66,2.533,50,35
15413.59,3,carrera,56.91,5.855,333.21,2.631,51,36
15414.59,3,carrera,57.11,10.591,604.85,2.693,50,36
15415.59,3,carrera,56.52,5.273,298.03,2.516,50,35
15416.59,3,carrera,56.98,3.85,219.37,2.531,51,37
15417.59,3,carrera,56.98,6.018,342.91,2.669,51,36
15418.59,3,carrera,56.91,9.95,566.25,2.679,50,36
15419.59,3,carrera,56.17,4.122,231.53,2.534,51,36
15420.59,3,carrera,57.14,3.805,217.42,2.545,51,37
15421.59,3,carrera,56.91,5.921,336.96,2.679,51,35
15422.59,3,carrera,56.88,8.425,479.21,2.685,51,35
15423.59,3,carrera,57.14,4.644,265.36,2.52,50,36
15424.59,3,carrera,58.12,3.664,212.95,2.535,51,35
15425.59,3,carrera,57.21,3.984,227.92,2.749,51,36
15426.59,3,carrera,57.34,8.049,461.53,2.619,51,35
15427.59,3,carrera,57.08,4.614,263.37,2.524,51,36
15428.59,3,carrera,56.78,5.114,290.37,2.629,51,35
15429.59,3,carrera,57.11,5.38,307.25,2.728,51,36
15430.59,3,carrera,56.69,6.647,376.82,2.635,51,35
15431.59,3,carrera,57.92,4.834,279.99,2.542,51,36
15432.59,3,carrera,58.09,4.915,285.51,2.581,51,35
15433.6,3,carrera,57.24,5.345,305.95,2.752,51,35
15434.6,3,carrera,56.85,5.677,322.74,2.612,51,35
15435.6,3,carrera,57.24,4.903,280.65,2.568,51,35
15436.6,3,carrera,57.6,4.177,240.6,2.494,51,36
15437.6,3,carrera,57.63,5.949,342.84,2.678,51,35
15438.6,3,carrera,56.91,9.83,559.43,2.628,51,35
15439.6,3,carrera,55.91,4.001,223.7,2.523,51,37
15440.6,3,carrera,58.25,4.75,276.69,2.631,51,35
