t_s,lat,lon,elevacion_m,dist_acum_m,temp_aire_c
419,36.42866640351713,128.1589799746871,60.79999923706055,876.6,18.0
420,36.42866338603199,128.15900897607207,60.79999923706055,879.2,18.0
421,36.42865969799459,128.1590373069048,60.79999923706055,881.8,17.0
422,36.42865450121462,128.15906211733818,60.59999847412109,884.1,17.0
423,36.428647795692086,128.1590904481709,60.59999847412109,886.7,18.0
424,36.42864142544568,128.15912120975554,60.59999847412109,889.6,18.0
425,36.42863522283733,128.1591536477208,60.59999847412109,892.6,17.0
426,36.42863463610411,128.15918776206672,60.400001525878906,895.6,17.0
427,36.42863153479993,128.15922439098358,60.400001525878906,898.9,18.0
428,36.42862767912448,128.1592630315572,60.400001525878906,902.4,17.0
429,36.4286245778203,128.1593024265021,60.400001525878906,905.9,17.0
430,36.42861996777356,128.1593380495906,60.400001525878906,909.2,17.0
431,36.42861535772681,128.15937233157456,60.400001525878906,912.3,17.0
432,36.42860990948975,128.15940485335886,60.400001525878906,915.2,17.0
433,36.42860454507172,128.1594340223819,60.20000076293945,917.9,17.0
434,36.42860102467239,128.15946696326137,60.20000076293945,920.9,17.0
435,36.42859750427306,128.15949898213148,60.20000076293945,923.8,17.0
436,36.42859406769276,128.15952898934484,60.20000076293945,926.5,17.0
437,36.42858945764601,128.15955949947238,60.20000076293945,929.3,17.0
438,36.42858484759927,128.15959302708507,60.20000076293945,932.3,17.0
439,36.428579818457365,128.15962345339358,60.20000076293945,935.1,17.0
440,36.42857722006738,128.15965748392043,60.20000076293945,938.2,17.0
441,36.42857336439192,128.15968891605735,60.20000076293945,941.0,17.0
442,36.428570011630654,128.159722359851,60.20000076293945,944.0,17.0
443,36.428565150126815,128.15975312143564,60.20000076293945,946.8,17.0
444,36.42856221646071,128.15978371538222,60.20000076293945,949.6,17.0
445,36.42855869606137,128.1598145607859,60.0,952.4,17.0
446,36.42855425365269,128.15984699875116,60.0,955.3,17.0
447,36.42854880541563,128.15987574867904,60.0,958.0,17.0
448,36.42854436300695,128.1599075999111,60.0,960.8,17.0
449,36.42853992059827,128.1599393673241,60.0,963.7,17.0
450,36.42853640019894,128.15996828489006,60.0,966.3,17.0
451,36.42853296361864,128.15999946556985,60.0,969.2,17.0
452,36.42853271216154,128.16003408282995,59.79999923706055,972.3,17.0
453,36.42852885648608,128.16006476059556,59.79999923706055,975.0,17.0
454,36.42852298915386,128.16009334288538,59.79999923706055,977.7,17.0
455,36.4285175409168,128.16012293100357,59.79999923706055,980.4,17.0
456,36.428513349965215,128.16015562042594,59.79999923706055,983.4,17.0
457,36.428509997203946,128.16019442863762,59.79999923706055,986.8,17.0
458,36.42850555479527,128.1602268666029,59.79999923706055,989.8,17.0
459,36.42849951982498,128.16025871783495,59.79999923706055,992.7,17.0
460,36.42849172465503,128.1602836959064,59.79999923706055,995.1,17.0
461,36.42848837189376,128.1603146251291,59.79999923706055,997.9,17.0
462,36.42848082818091,128.1603444647044,59.79999923706055,1000.7,17.0
463,36.42847244627774,128.16037229262292,59.79999923706055,1003.4,17.0
464,36.42846825532615,128.1604045629501,59.59999847412109,1006.3,17.0
465,36.4284657407552,128.16043649800122,59.59999847412109,1009.2,17.0
466,36.42846079543233,128.16047103144228,59.59999847412109,1012.3,17.0
467,36.42845551483333,128.16050430759788,59.59999847412109,1015.3,17.0
468,36.42844931222498,128.16053221933544,59.59999847412109,1017.9,17.0
469,36.42844428308308,128.16056549549103,59.59999847412109,1020.9,17.0
470,36.428438080474734,128.1605942454189,59.59999847412109,1023.6,17.0
471,36.42843162640929,128.1606233306229,59.59999847412109,1026.3,17.0
472,36.42842542380095,128.1606550142169,59.59999847412109,1029.2,17.0
473,36.428418634459376,128.1606866978109,59.59999847412109,1032.2,17.0
474,36.428411677479744,128.16071854904294,59.59999847412109,1035.1,17.0
475,36.42840656451881,128.16074998117983,59.59999847412109,1038.0,17.0
476,36.42840094864368,128.16077982075512,59.59999847412109,1040.7,17.0
477,36.428396506235,128.160808570683,59.59999847412109,1043.3,17.0
478,36.42839063890278,128.16083748824894,59.59999847412109,1046.0,17.0
479,36.42838376574218,128.16087009385228,59.79999923706055,1049.0,17.0
480,36.428376557305455,128.1609023641795,59.79999923706055,1052.0,17.0
481,36.42836909741163,128.16093404777348,59.79999923706055,1055.0,17.0
482,36.42836272716522,128.1609674077481,59.79999923706055,1058.0,17.0
483,36.42835677601397,128.16099816933274,59.79999923706055,1060.9,17.0
484,36.42835099250078,128.1610297691077,59.79999923706055,1063.8,17.0
485,36.42834453843534,128.16105877049267,59.79999923706055,1066.5,17.0
486,36.42833741381765,128.16108726896346,59.79999923706055,1069.1,17.0
487,36.42833146266639,128.1611166894436,59.79999923706055,1071.9,17.0
488,36.42832517623901,128.16114560700953,60.0,1074.5,17.0
489,36.428319895640016,128.16117678768933,60.0,1077.4,17.0
490,36.42831293866038,128.16120821982622,60.0,1080.3,17.0
491,36.428306233137846,128.16123973578215,60.0,1083.2,17.0
492,36.4282997790724,128.16127007827163,60.0,1086.0,17.0
493,36.42829349264503,128.16130125895145,60.0,1088.9,17.0
494,36.428286619484425,128.1613321043551,60.0,1091.8,17.0
495,36.42828008159995,128.1613648775965,60.20000076293945,1094.8,17.0
496,36.428273459896445,128.1613976508379,60.20000076293945,1097.8,17.0
497,36.42826759256423,128.16143243573606,60.20000076293945,1101.0,17.0
498,36.42826113849878,128.16146671772003,60.20000076293945,1104.1,17.0
499,36.42825527116656,128.16150250844655,60.20000076293945,1107.4,17.0
500,36.42824973911047,128.1615388020873,60.20000076293945,1110.7,17.0
501,36.42824303358793,128.1615718267858,60.20000076293945,1113.8,17.0
502,36.42823616042733,128.1616032589227,60.20000076293945,1116.7,17.0
503,36.428230376914144,128.16163117066026,60.20000076293945,1119.2,17.0
504,36.42822719179094,128.16166109405458,60.20000076293945,1122.0,17.0
505,36.42822442576289,128.16169219091535,60.400001525878906,1124.7,17.0
506,36.4282173011452,128.16171892918646,60.400001525878906,1127.3,17.0
507,36.42821093089879,128.16174667328596,60.400001525878906,1129.9,17.0
508,36.42820556648076,128.16177777014673,60.400001525878906,1132.7,17.0
509,36.42819953151047,128.1618104595691,60.400001525878906,1135.7,17.0
510,36.42819232307375,128.1618427298963,60.400001525878906,1138.7,17.0
511,36.42818494699896,128.1618746649474,60.400001525878906,1141.7,17.0
512,36.4281776547432,128.1619064323604,60.400001525878906,1144.6,17.0
513,36.428171368315816,128.16193853504956,60.400001525878906,1147.6,17.0
514,36.428164998069406,128.16197172738612,60.400001525878906,1150.6,17.0
515,36.42815854400396,128.16200517117977,60.400001525878906,1153.7,17.0
516,36.42815108411014,128.16203895024955,60.59999847412109,1156.8,17.0
517,36.42814714461565,128.16207038238645,60.79999923706055,1159.7,17.0
518,36.42814404331148,128.16209209151566,60.79999923706055,1161.7,17.0
519,36.42814169637859,128.1621154770255,60.79999923706055,1163.8,17.0
520,36.42813876271248,128.16213986836374,60.79999923706055,1166.0,17.0
521,36.42813398502767,128.16216920502484,60.79999923706055,1168.7,17.0
522,36.42812711186707,128.16219988279045,60.79999923706055,1171.5,17.0
523,36.42811839468777,128.16223081201315,60.79999923706055,1174.4,17.0
524,36.42811034806073,128.16225939430296,61.0,1177.1,17.0
525,36.428102971985936,128.16229141317308,61.0,1180.1,17.0
526,36.42809207551181,128.16232175566256,61.0,1183.1,17.0
527,36.42808293923736,128.16235243342817,61.0,1186.0,17.0
528,36.42807204276323,128.16238277591765,61.0,1189.0,17.0
529,36.42806064337492,128.16241186112163,61.0,1191.9,17.0
530,36.428049160167575,128.16244086250663,61.0,1194.8,17.0
531,36.42803801223636,128.16246969625354,61.0,1197.6,17.0
532,36.42802694812417,128.1624968536198,61.0,1200.4,17.0
533,36.42801454290748,128.16252258606255,61.0,1203.1,17.0
534,36.42800213769078,128.16254840232432,61.0,1205.7,17.0
535,36.427988559007645,128.16257245838642,61.0,1208.4,17.0
536,36.427973974496126,128.16259676590562,61.0,1211.1,17.0
537,36.42795938998461,128.16262492910028,61.0,1214.1,17.0
538,36.42794304527342,128.16265233792365,61.0,1217.1,17.0
539,36.42792728729546,128.16268058493733,61.0,1220.2,17.0
540,36.42791354097426,128.16270908340812,61.20000076293945,1223.2,17.0
541,36.42789845354855,128.16273665986955,61.20000076293945,1226.2,17.0
542,36.42788428813219,128.16276180557907,61.20000076293945,1228.9,17.0
543,36.427870793268085,128.1627861969173,61.20000076293945,1231.6,17.0
544,36.427856208756566,128.16281192936003,61.20000076293945,1234.4,17.0
545,36.42783936113119,128.16283715888858,61.20000076293945,1237.3,17.0
546,36.42782460898161,128.16286297515035,61.20000076293945,1240.1,17.0
547,36.42781027592719,128.1628863606602,61.20000076293945,1242.8,17.0
548,36.42779619432986,128.16291209310293,61.20000076293945,1245.6,17.0
549,36.427782364189625,128.16293531097472,61.20000076293945,1248.1,17.0
550,36.4277664385736,128.16296397708356,61.20000076293945,1251.3,17.0
551,36.42775101587176,128.16298979334533,61.20000076293945,1254.1,17.0
552,36.42773450352252,128.16301619634032,61.20000076293945,1257.1,17.0
553,36.42771899700165,128.16304083913565,61.20000076293945,1259.9,17.0
554,36.427703155204654,128.16306707449257,61.20000076293945,1262.9,17.0
555,36.42768597230315,128.16309322603047,61.20000076293945,1265.9,17.0
556,36.427670046687126,128.16311753354967,61.20000076293945,1268.7,17.0
557,36.42765345051885,128.16314209252596,61.20000076293945,1271.6,17.0
558,36.42763651907444,128.16316883079708,61.20000076293945,1274.6,17.0
559,36.42761908471584,128.16319607198238,61.20000076293945,1277.7,17.0
560,36.42760139890015,128.16322130151093,61.20000076293945,1280.7,17.0
561,36.42758379690349,128.16324544139206,61.20000076293945,1283.6,17.0
562,36.42756653018296,128.16326924599707,61.20000076293945,1286.5,17.0
563,36.427547335624695,128.16329288296402,61.20000076293945,1289.5,17.0
564,36.42752931453288,128.16331576555967,61.20000076293945,1292.4,17.0
565,36.427511125802994,128.1633367203176,61.20000076293945,1295.1,17.0
566,36.42749335616827,128.16335616633296,61.20000076293945,1297.7,17.0
567,36.42747600562871,128.1633789651096,61.20000076293945,1300.6,17.0
568,36.42745614051819,128.16340184770525,61.20000076293945,1303.6,17.0
569,36.42743409611285,128.16342246718705,61.20000076293945,1306.6,17.0
570,36.42741280607879,128.16344233229756,61.20000076293945,1309.6,17.0
571,36.42738992348313,128.1634616944939,61.20000076293945,1312.7,17.0
572,36.4273689687252,128.16348063759506,61.20000076293945,1315.6,17.0
573,36.42734533175826,128.16349932923913,61.20000076293945,1318.7,17.0
574,36.42732043750584,128.1635166797787,61.0,1321.8,17.0
575,36.42729705199599,128.1635341141373,60.79999923706055,1324.9,17.0
576,36.427273163571954,128.16355138085785,60.59999847412109,1327.9,17.0
577,36.42724935896695,128.16356755793095,60.59999847412109,1331.0,17.0
578,36.42722513526678,128.16358373500407,60.400001525878906,1334.0,17.0
579,36.42720258794725,128.16359949298203,60.0,1336.9,17.0
580,36.42718071117997,128.16361416131258,59.79999923706055,1339.7,17.0
581,36.42715757712722,128.16362832672894,59.79999923706055,1342.5,17.0
582,36.427136370912194,128.16364257596433,59.400001525878906,1345.2,17.0
583,36.4271154999733,128.16365690901875,59.20000076293945,1347.9,17.0
584,36.42709387466312,128.1636757683009,59.0,1350.8,17.0
585,36.42706956714392,128.16369328647852,58.79999923706055,1353.9,17.0
586,36.42704383470118,128.16371248103678,58.59999847412109,1357.3,17.0
587,36.42701734788716,128.16373201087117,58.400001525878906,1360.7,17.0
588,36.42699270509184,128.16375120542943,58.20000076293945,1363.9,17.0
589,36.4269704092294,128.16376796923578,58.0,1366.8,17.0
590,36.42694911919534,128.16378397867084,58.0,1369.6,17.0
591,36.42692741006613,128.1637999881059,57.79999923706055,1372.4,17.0
592,36.42690704204142,128.1638150755316,57.59999847412109,1375.0,17.0
593,36.42688633874059,128.16382999531925,57.400001525878906,1377.7,17.0
594,36.4268652163446,128.1638457532972,57.400001525878906,1380.4,17.0
595,36.42684560269117,128.1638623494655,57.20000076293945,1383.1,17.0
596,36.42682380974293,128.1638771854341,57.0,1385.8,17.0
597,36.42680184915662,128.16389378160238,57.0,1388.7,17.0
598,36.42677955329418,128.16390979103744,57.0,1391.6,17.0
599,36.42676035873592,128.16392957232893,56.79999923706055,1394.3,17.0
600,36.42673864960671,128.1639469228685,56.59999847412109,1397.2,17.0
601,36.426717191934586,128.16396460868418,56.59999847412109,1400.1,17.0
602,36.426696153357625,128.16398489288986,56.59999847412109,1403.0,17.0
603,36.42667436040938,128.16400609910488,56.400001525878906,1406.1,17.0
604,36.42665122635663,128.1640259642154,56.400001525878906,1409.2,17.0
605,36.42662901431322,128.16404306329787,56.400001525878906,1412.1,17.0
606,36.42660789191723,128.16406234167516,56.400001525878906,1415.0,17.0
607,36.42658920027316,128.1640843860805,56.400001525878906,1417.9,17.0
608,36.42657050862909,128.16410399973392,56.20000076293945,1420.6,17.0
609,36.42655190080404,128.16412143409252,56.20000076293945,1423.2,17.0
610,36.42653262242675,128.16413903608918,56.20000076293945,1425.9,17.0
611,36.42651208676398,128.16415697336197,56.20000076293945,1428.7,17.0
612,36.42649079672992,128.1641742400825,56.20000076293945,1431.5,17.0
613,36.4264695905149,128.164191422984,56.20000076293945,1434.3,17.0
614,36.42644922249019,128.16420852206647,56.20000076293945,1437.0,17.0
615,36.4264262560755,128.16422662697732,56.20000076293945,1440.1,17.0
616,36.42640370875597,128.16424548625946,56.20000076293945,1443.1,17.0
617,36.426380993798375,128.16426602192223,56.20000076293945,1446.2,17.0
618,36.42635827884078,128.16428580321372,56.20000076293945,1449.3,17.0
619,36.42633556388319,128.16430491395295,56.20000076293945,1452.3,17.0
620,36.42631150782108,128.16432528197765,56.20000076293945,1455.6,17.0
621,36.4262882899493,128.16434439271688,56.20000076293945,1458.7,17.0
622,36.4262658264488,128.1643626652658,56.20000076293945,1461.7,17.0
623,36.42624805681408,128.1643780041486,56.20000076293945,1464.1,17.0
624,36.42622894607484,128.16439476795497,56.20000076293945,1466.7,17.0
625,36.42620849423111,128.16441438160837,56.20000076293945,1469.5,17.0
626,36.426189970225096,128.16443106159568,56.20000076293945,1472.1,17.0
627,36.42616851255298,128.16445394419134,56.20000076293945,1475.2,17.0
628,36.42614772543311,128.1644765753299,56.20000076293945,1478.3,17.0
629,36.4261257648468,128.1645038165152,56.20000076293945,1481.8,17.0
630,36.42610807903111,128.16452745348215,56.20000076293945,1484.6,17.0
631,36.42609190195799,128.16455050371587,56.20000076293945,1487.4,17.0
632,36.426077065989375,128.16457397304475,56.20000076293945,1490.1,17.0
633,36.42606105655432,128.16459702327847,56.20000076293945,1492.8,17.0
634,36.42604471184313,128.16461965441704,56.20000076293945,1495.5,17.0
635,36.42603079788387,128.16464739851654,56.20000076293945,1498.4,17.0
636,36.42601881176233,128.16467489115894,56.20000076293945,1501.2,17.0
637,36.42600506544113,128.16469844430685,56.20000076293945,1503.8,17.0
638,36.42599274404347,128.16472459584477,56.20000076293945,1506.5,17.0
639,36.42597857862711,128.16474915482104,56.20000076293945,1509.2,17.0
640,36.425961731001735,128.16477505490184,56.20000076293945,1512.2,17.0
641,36.42594454810023,128.16480145789683,56.0,1515.3,17.0
642,36.42592677846551,128.1648286152631,56.0,1518.4,17.0
643,36.42590892501176,128.1648540124297,56.0,1521.4,17.0
644,36.42589199356735,128.16487848758698,56.0,1524.3,17.0
645,36.425874810665846,128.164902376011,56.0,1527.2,17.0
646,36.42585720866919,128.1649258453399,56.0,1530.0,17.0
647,36.42584186978638,128.1649554334581,56.0,1533.2,17.0
648,36.42582627944648,128.16498183645308,56.0,1536.1,17.0
649,36.42581018619239,128.16500798799098,56.0,1539.1,17.0
650,36.42579325474799,128.1650323793292,56.0,1541.9,17.0
651,36.42577573657036,128.16505408845842,56.0,1544.7,17.0
652,36.42575779929757,128.16507856361568,56.0,1547.6,17.0
653,36.4257409516722,128.1651039607823,56.0,1550.6,17.0
654,36.42572385258973,128.16513128578663,56.0,1553.7,17.0
655,36.42570675350726,128.16515752114356,56.0,1556.7,17.0
656,36.42569124698639,128.16518258303404,56.0,1559.5,17.0
657,36.42567615956068,128.16520890221,56.0,1562.4,17.0
658,36.425662664696574,128.16523714922369,56.0,1565.4,17.0
659,36.42565034329891,128.165264390409,56.0,1568.2,17.0
660,36.425639195367694,128.16529121249914,56.0,1570.9,17.0
661,36.42562762834132,128.16531845368445,56.0,1573.6,17.0
662,36.42561740241945,128.16534435376525,56.0,1576.2,17.0
663,36.42560667358339,128.165372768417,56.0,1579.0,17.0
664,36.42559485509992,128.16540453583002,56.0,1582.1,17.0
665,36.42558295279741,128.16543554887176,56.0,1585.2,17.0
666,36.42557197250426,128.16546279005706,56.0,1587.9,17.0
667,36.42556115984917,128.16548936069012,56.0,1590.6,17.0
668,36.42554950900376,128.16551668569446,56.0,1593.4,17.0
669,36.42553769052029,128.16554409451783,56.0,1596.2,17.0
670,36.425526374951005,128.1655720062554,56.0,1599.0,17.0
671,36.42551556229592,128.16559891216457,56.0,1601.6,17.0
672,36.42550458200276,128.16562506370246,56.20000076293945,1604.3,17.0
673,36.42549368552864,128.16565339453518,56.20000076293945,1607.1,17.0
