lat,lon,n_celdas_025,inicio_dias_decada,fin_dias_decada,temporada_dias_decada
11.5,104.5,16,-2.469,10.438,12.907
11.5,105.5,16,4.207,22.068,17.861
11.5,106.5,16,7.684,26.02,18.336
11.5,107.5,16,-0.573,14.882,15.455
11.5,108.5,16,-4.392,9.339,13.731
11.5,109.5,9,-4.521,8.908,13.429
11.5,119.5,7,-5.813,8.613,14.427
11.5,120.5,13,-8.089,8.542,16.631
11.5,121.5,12,-7.263,3.651,10.914
11.5,122.5,15,-1.978,6.453,8.431
11.5,123.5,16,-7.62,12.595,20.214
11.5,124.5,16,-4.658,12.451,17.11
11.5,125.5,14,0.347,9.929,9.581
10.5,-86.5,2,0.533,9.25,8.716
10.5,-85.5,16,7.856,15.328,7.471
10.5,-84.5,16,9.861,12.689,2.828
10.5,-83.5,14,0.36,13.168,12.808
10.5,-82.5,3,-5.31,14.162,19.471
10.5,-75.5,11,-5.647,10.18,15.827
10.5,-74.5,16,-9.997,7.427,17.423
10.5,-73.5,16,-5.692,2.35,8.043
10.5,-72.5,16,-12.786,7.554,20.34
10.5,-71.5,16,-16.088,8.305,24.393
10.5,-70.5,16,-24.737,-1.358,23.379
10.5,-69.5,16,-1.035,22.601,23.637
10.5,-68.5,16,2.432,22.449,20.018
10.5,-67.5,12,0.121,21.827,21.706
10.5,-66.5,12,0.44,21.915,21.476
10.5,-65.5,13,10.604,23.31,12.706
10.5,-64.5,14,9.988,20.738,10.75
10.5,-63.5,16,3.211,18.918,15.707
10.5,-62.5,16,2.627,21.276,18.649
10.5,-61.5,16,6.65,24.327,17.677
10.5,-60.5,7,13.039,23.206,10.167
10.5,-16.5,1,-1.765,12.866,14.631
10.5,-15.5,5,1.541,9.697,8.155
10.5,-14.5,14,4.068,17.896,13.828
10.5,-13.5,16,4.329,14.219,9.889
10.5,-12.5,16,0.563,14.168,13.605
10.5,-11.5,16,3.269,14.64,11.371
10.5,-10.5,16,-3.572,10.976,14.548
10.5,-9.5,16,-3.506,13.035,16.541
10.5,-8.5,16,-11.005,5.203,16.209
10.5,-7.5,16,-14.689,0.679,15.368
10.5,-6.5,16,-16.176,-3.094,13.082
10.5,-5.5,16,-11.192,6.02,17.212
10.5,-4.5,16,-3.506,1.0,4.506
10.5,-3.5,16,-7.685,-4.434,3.251
10.5,-2.5,16,-8.344,-0.96,7.384
10.5,-1.5,16,-5.627,-0.957,4.67
10.5,-0.5,16,-0.946,-3.287,-2.342
10.5,0.5,16,3.149,0.727,-2.422
10.5,1.5,16,8.566,5.234,-3.332
10.5,2.5,16,-3.515,2.195,5.71
10.5,3.5,16,-5.183,3.58,8.763
10.5,4.5,16,2.547,7.391,4.844
10.5,5.5,16,14.483,18.754,4.272
10.5,6.5,16,13.538,20.695,7.157
10.5,7.5,16,10.388,15.35,4.962
10.5,8.5,16,6.853,11.373,4.519
10.5,9.5,16,2.912,9.26,6.348
10.5,10.5,16,-5.963,-0.993,4.97
10.5,11.5,16,-5.24,-8.926,-3.686
10.5,12.5,16,-4.018,-9.903,-5.885
10.5,13.5,16,-1.716,-6.536,-4.82
10.5,14.5,16,-4.441,-5.424,-0.983
10.5,15.5,16,-9.958,-9.329,0.629
10.5,16.5,16,-9.698,-3.412,6.286
10.5,17.5,16,-13.409,-0.925,12.484
10.5,18.5,16,-9.784,1.008,10.792
10.5,19.5,16,-9.053,4.707,13.759
10.5,20.5,16,-11.023,4.388,15.411
10.5,21.5,16,-13.744,3.317,17.061
10.5,22.5,16,-9.751,1.992,11.743
10.5,23.5,16,-5.952,1.378,7.329
10.5,24.5,16,-8.76,2.75,11.51
10.5,25.5,16,-12.726,-0.054,12.672
10.5,26.5,16,-12.287,6.036,18.323
10.5,27.5,16,-7.899,7.08,14.979
10.5,28.5,16,-12.509,-3.297,9.212
10.5,29.5,16,-10.162,-1.181,8.981
10.5,30.5,16,-11.333,-5.281,6.052
10.5,31.5,16,-6.857,2.017,8.873
10.5,32.5,16,-7.603,-0.526,7.076
10.5,33.5,16,-12.743,-0.489,12.254
10.5,34.5,16,-12.789,6.668,19.457
10.5,35.5,16,-8.211,9.19,17.401
10.5,36.5,16,-10.787,3.715,14.503
10.5,37.5,16,-6.546,6.422,12.968
10.5,38.5,16,-7.609,4.592,12.202
10.5,39.5,16,-3.463,4.842,8.306
10.5,40.5,16,-9.582,-0.043,9.539
10.5,41.5,16,-9.353,-1.014,8.339
10.5,42.5,16,-3.946,0.741,4.687
10.5,43.5,16,-5.307,2.808,8.115
10.5,44.5,13,-4.391,7.77,12.162
10.5,45.5,15,-2.331,8.978,11.31
10.5,46.5,16,4.07,12.939,8.87
10.5,47.5,16,3.314,14.102,10.788
10.5,48.5,16,3.839,14.543,10.704
10.5,49.5,16,6.179,14.11,7.931
10.5,50.5,16,3.992,13.623,9.631
10.5,51.5,11,-0.775,5.567,6.342
10.5,72.5,10,-1.534,8.589,10.124
10.5,73.5,9,-0.774,6.469,7.243
10.5,75.5,4,0.39,4.929,4.539
10.5,76.5,16,5.197,11.049,5.853
10.5,77.5,16,1.87,11.046,9.176
10.5,78.5,16,0.012,8.425,8.413
10.5,79.5,16,6.04,10.29,4.25
10.5,80.5,4,2.407,7.91,5.503
10.5,92.5,11,-0.864,6.185,7.049
10.5,97.5,6,-3.788,12.274,16.062
10.5,98.5,16,-6.966,10.848,17.814
10.5,99.5,15,-0.287,16.165,16.452
10.5,100.5,1,-0.737,14.506,15.243
10.5,102.5,4,-9.576,2.331,11.907
10.5,103.5,15,-5.565,7.825,13.391
10.5,104.5,16,-5.776,9.972,15.748
10.5,105.5,16,4.636,16.622,11.985
10.5,106.5,16,4.804,20.655,15.85
10.5,107.5,14,-0.706,14.74,15.447
10.5,108.5,9,-3.101,15.473,18.574
10.5,109.5,3,-5.25,16.362,21.612
10.5,118.5,5,-1.712,11.91,13.622
10.5,119.5,16,-1.637,9.471,11.109
10.5,120.5,10,-14.756,6.75,21.507
10.5,121.5,7,-4.479,8.499,12.977
10.5,122.5,15,1.102,2.676,1.574
10.5,123.5,16,1.831,11.307,9.476
10.5,124.5,16,-0.168,8.996,9.164
10.5,125.5,16,0.948,10.165,9.217
10.5,126.5,5,-9.688,12.523,22.211
9.5,-85.5,11,3.049,6.121,3.072
9.5,-84.5,15,1.318,2.772,1.454
9.5,-83.5,16,8.493,14.066,5.573
9.5,-82.5,14,1.911,16.51,14.599
9.5,-81.5,4,-8.668,22.78,31.448
9.5,-80.5,4,-2.866,20.118,22.985
9.5,-79.5,11,-4.449,16.432,20.881
9.5,-78.5,9,-9.956,9.751,19.707
9.5,-77.5,3,-9.867,14.374,24.241
9.5,-76.5,2,-7.684,13.318,21.002
9.5,-75.5,14,-6.727,7.853,14.579
9.5,-74.5,16,-7.91,5.841,13.752
9.5,-73.5,16,-12.15,3.173,15.323
9.5,-72.5,16,-14.393,15.325,29.719
9.5,-71.5,15,-5.466,11.857,17.323
9.5,-70.5,16,-19.765,4.946,24.711
9.5,-69.5,16,-6.289,19.211,25.5
9.5,-68.5,16,1.818,27.664,25.847
9.5,-67.5,16,0.413,27.331,26.918
9.5,-66.5,16,-1.383,22.239,23.621
9.5,-65.5,16,-0.403,21.643,22.046
9.5,-64.5,16,-7.881,8.333,16.214
9.5,-63.5,16,-0.348,13.266,13.614
9.5,-62.5,16,8.83,23.252,14.422
9.5,-61.5,16,11.255,22.268,11.013
9.5,-60.5,7,9.561,22.061,12.5
9.5,-14.5,5,3.642,13.557,9.915
9.5,-13.5,16,1.125,9.977,8.853
9.5,-12.5,16,-2.401,7.608,10.009
9.5,-11.5,16,-0.011,6.886,6.897
9.5,-10.5,16,-0.449,3.008,3.457
9.5,-9.5,16,-3.994,4.361,8.355
9.5,-8.5,16,-11.787,-0.161,11.626
9.5,-7.5,15,-20.794,-4.62,16.174
9.5,-6.5,16,-17.004,-5.004,11.999
9.5,-5.5,16,-18.658,1.895,20.553
9.5,-4.5,16,-18.334,-7.827,10.506
9.5,-3.5,16,-9.726,-14.846,-5.12
9.5,-2.5,16,-9.184,-6.092,3.092
9.5,-1.5,16,-13.884,-3.266,10.617
9.5,-0.5,16,-4.848,1.459,6.307
9.5,0.5,16,1.956,5.046,3.09
9.5,1.5,16,-0.592,6.817,7.409
9.5,2.5,14,-4.226,9.112,13.339
9.5,3.5,16,-3.265,10.089,13.354
9.5,4.5,16,-5.205,5.647,10.853
9.5,5.5,16,6.152,15.327,9.175
9.5,6.5,16,11.136,15.638,4.503
9.5,7.5,16,10.398,13.993,3.595
9.5,8.5,16,6.573,12.914,6.34
9.5,9.5,16,5.188,8.348,3.16
9.5,10.5,16,1.613,1.312,-0.301
9.5,11.5,16,-3.535,-6.125,-2.59
9.5,12.5,16,-9.05,-7.5,1.55
9.5,13.5,16,-8.515,-6.396,2.119
9.5,14.5,16,-8.574,-6.802,1.771
9.5,15.5,16,-7.002,-2.434,4.568
9.5,16.5,16,-7.488,-0.342,7.147
9.5,17.5,16,-6.289,0.796,7.085
9.5,18.5,16,-5.837,3.678,9.516
9.5,19.5,16,-6.359,5.031,11.39
9.5,20.5,16,-4.61,8.479,13.089
9.5,21.5,16,-6.39,10.081,16.471
9.5,22.5,16,-5.311,3.638,8.949
9.5,23.5,16,-9.319,-0.665,8.654
9.5,24.5,16,-7.029,6.966,13.995
9.5,25.5,16,-12.736,7.796,20.532
9.5,26.5,16,-12.972,7.703,20.675
9.5,27.5,16,-10.864,1.191,12.055
9.5,28.5,16,-12.43,2.321,14.751
9.5,29.5,16,-15.956,1.86,17.816
9.5,30.5,16,-19.179,-2.8,16.379
9.5,31.5,16,-10.851,0.145,10.995
9.5,32.5,16,-10.253,4.656,14.909
9.5,33.5,16,-12.061,4.674,16.735
9.5,34.5,16,-13.162,1.189,14.351
9.5,35.5,16,-9.446,2.794,12.24
9.5,36.5,16,-9.695,2.036,11.731
9.5,37.5,16,-10.449,0.621,11.07
9.5,38.5,16,-7.683,3.841,11.524
9.5,39.5,16,-8.129,2.871,11.001
9.5,40.5,16,-10.073,5.852,15.925
9.5,41.5,16,-9.254,2.25,11.504
9.5,42.5,16,-6.048,2.628,8.677
9.5,43.5,16,-5.558,3.024,8.582
9.5,44.5,16,-4.625,3.46,8.084
9.5,45.5,16,-1.451,10.493,11.944
9.5,46.5,16,0.052,12.058,12.006
9.5,47.5,16,-0.88,15.974,16.854
9.5,48.5,16,-0.562,12.816,13.378
9.5,49.5,16,6.536,19.121,12.585
9.5,50.5,16,3.785,17.323,13.538
9.5,51.5,5,3.907,8.526,4.619
9.5,72.5,4,-4.988,6.999,11.987
9.5,73.5,2,-8.098,1.063,9.161
9.5,76.5,16,3.794,12.642,8.848
9.5,77.5,16,-1.061,8.979,10.04
9.5,78.5,16,0.416,12.624,12.208
9.5,79.5,16,-4.018,7.391,11.409
9.5,80.5,12,8.679,3.178,-5.502
9.5,81.5,2,8.845,11.005,2.16
9.5,92.5,2,-6.42,11.593,18.014
9.5,93.5,1,-6.493,14.637,21.13
9.5,97.5,4,-5.996,9.983,15.979
9.5,98.5,16,-9.167,12.766,21.934
9.5,99.5,16,-0.466,8.787,9.252
9.5,100.5,6,0.879,8.37,7.491
9.5,102.5,1,-14.574,-2.224,12.35
9.5,103.5,5,-7.385,2.578,9.962
9.5,104.5,10,-4.927,8.301,13.228
9.5,105.5,16,1.663,16.064,14.4
9.5,106.5,16,0.135,13.742,13.607
9.5,107.5,1,-3.63,17.258,20.887
9.5,117.5,3,-0.69,8.99,9.68
9.5,118.5,13,-4.026,12.74,16.765
9.5,119.5,5,-12.899,8.158,21.057
9.5,120.5,2,-14.154,9.029,23.183
9.5,121.5,4,-13.604,7.973,21.576
9.5,122.5,9,-1.352,4.979,6.331
9.5,123.5,16,6.513,16.452,9.939
9.5,124.5,15,0.305,11.684,11.379
9.5,125.5,15,-3.96,8.075,12.034
9.5,126.5,11,-8.736,5.924,14.659
9.5,138.5,6,-14.226,5.207,19.434
9.5,140.5,4,-17.315,8.791,26.106
8.5,-83.5,15,2.128,2.679,0.551
8.5,-82.5,16,3.17,11.103,7.934
8.5,-81.5,16,2.455,17.412,14.957
8.5,-80.5,16,-1.157,15.365,16.522
8.5,-79.5,14,-4.826,10.0,14.826
8.5,-78.5,16,-9.637,4.211,13.848
8.5,-77.5,15,-7.588,15.395,22.983
8.5,-76.5,14,-13.487,19.515,33.002
8.5,-75.5,16,-13.415,7.971,21.386
8.5,-74.5,16,-7.153,6.877,14.03
8.5,-73.5,16,-11.884,2.544,14.428
8.5,-72.5,16,-15.962,14.214,30.176
8.5,-71.5,16,-17.658,10.397,28.055
8.5,-70.5,16,-6.16,21.238,27.399
8.5,-69.5,16,1.249,27.702,26.452
8.5,-68.5,16,-1.724,24.459,26.184
8.5,-67.5,16,-4.34,18.213,22.553
8.5,-66.5,16,0.569,26.673,26.104
8.5,-65.5,16,-2.708,18.862,21.571
8.5,-64.5,16,-5.396,4.569,9.965
8.5,-63.5,16,2.913,8.264,5.352
8.5,-62.5,16,6.487,13.606,7.119
8.5,-61.5,16,12.952,21.21,8.258
8.5,-60.5,15,8.307,24.962,16.655
8.5,-59.5,9,9.309,21.801,12.492
8.5,-58.5,1,-2.535,10.454,12.99
8.5,-13.5,6,0.128,10.647,10.518
8.5,-12.5,15,2.979,6.43,3.451
8.5,-11.5,16,2.197,8.835,6.638
8.5,-10.5,16,-3.107,3.537,6.643
8.5,-9.5,16,0.678,7.329,6.651
8.5,-8.5,15,-3.536,6.925,10.461
8.5,-7.5,15,-9.043,4.001,13.043
8.5,-6.5,16,-12.901,-1.118,11.783
8.5,-5.5,16,-13.368,1.823,15.191
8.5,-4.5,16,-17.079,-7.103,9.976
8.5,-3.5,16,-0.249,7.116,7.365
8.5,-2.5,12,-3.922,0.141,4.063
8.5,-1.5,16,-11.746,1.866,13.612
8.5,-0.5,16,-2.051,4.121,6.172
8.5,0.5,16,-0.464,8.276,8.739
8.5,1.5,16,-3.613,4.961,8.575
8.5,2.5,16,1.675,7.311,5.636
8.5,3.5,16,-0.946,12.41,13.356
8.5,4.5,15,2.396,11.861,9.464
8.5,5.5,16,-2.59,11.117,13.708
8.5,6.5,16,5.779,16.761,10.983
8.5,7.5,16,12.358,16.0,3.641
8.5,8.5,16,15.088,18.309,3.222
8.5,9.5,16,11.294,8.695,-2.599
8.5,10.5,16,2.388,4.117,1.729
8.5,11.5,16,3.862,12.249,8.387
8.5,12.5,16,-3.171,7.322,10.493
8.5,13.5,16,-2.225,6.415,8.64
8.5,14.5,16,-5.984,6.591,12.575
8.5,15.5,16,-4.57,9.869,14.439
8.5,16.5,16,-2.788,5.516,8.305
8.5,17.5,16,-2.911,3.457,6.368
8.5,18.5,16,-4.388,4.369,8.757
8.5,19.5,16,-2.491,10.382,12.873
8.5,20.5,16,-4.511,5.227,9.737
8.5,21.5,16,-11.586,1.803,13.39
8.5,22.5,16,-11.082,0.571,11.653
8.5,23.5,16,-11.505,-8.485,3.02
8.5,24.5,16,-13.374,-8.206,5.168
8.5,25.5,16,-14.979,-5.74,9.239
8.5,26.5,16,-16.412,-1.336,15.076
8.5,27.5,16,-15.537,1.353,16.89
8.5,28.5,16,-15.766,5.088,20.854
8.5,29.5,16,-13.536,8.018,21.554
8.5,30.5,16,-16.133,0.287,16.421
8.5,31.5,16,-8.487,5.083,13.57
8.5,32.5,16,-8.107,2.862,10.969
8.5,33.5,16,-8.294,2.587,10.88
8.5,34.5,16,-11.594,-2.472,9.122
8.5,35.5,16,-9.895,3.368,13.263
8.5,36.5,16,-10.245,0.911,11.156
8.5,37.5,16,-5.062,-0.435,4.627
8.5,38.5,16,-4.271,-0.195,4.076
8.5,39.5,16,-12.366,-0.585,11.781
8.5,40.5,16,-7.102,7.127,14.229
8.5,41.5,16,-2.275,7.883,10.158
8.5,42.5,16,-5.765,1.098,6.862
8.5,43.5,16,-7.582,2.964,10.546
8.5,44.5,16,-5.278,7.85,13.128
8.5,45.5,16,-3.599,10.066,13.665
8.5,46.5,16,-2.412,15.133,17.545
8.5,47.5,16,-0.951,17.13,18.081
8.5,48.5,16,-7.062,16.51,23.572
8.5,49.5,16,-3.723,16.434,20.157
8.5,50.5,14,-2.448,10.422,12.869
8.5,73.5,2,-11.08,-0.453,10.627
8.5,76.5,6,-2.027,9.198,11.225
8.5,77.5,16,-1.111,7.177,8.289
8.5,78.5,10,-2.202,11.042,13.244
8.5,79.5,9,-5.258,4.899,10.157
8.5,80.5,16,13.794,5.758,-8.036
8.5,81.5,13,9.71,4.646,-5.064
8.5,92.5,2,-12.171,5.308,17.48
8.5,93.5,11,-6.605,10.716,17.321
8.5,97.5,5,-5.086,12.102,17.188
8.5,98.5,16,-3.297,22.79,26.086
8.5,99.5,16,4.754,20.799,16.045
8.5,100.5,9,-2.003,8.728,10.731
8.5,103.5,3,-4.373,1.34,5.714
8.5,104.5,6,1.508,14.057,12.549
8.5,105.5,10,2.42,17.615,15.195
8.5,106.5,7,-3.771,5.899,9.669
8.5,116.5,1,-13.577,8.559,22.136
8.5,117.5,13,-3.292,14.632,17.924
8.5,118.5,6,-13.256,9.524,22.78
8.5,122.5,5,-0.092,5.958,6.05
8.5,123.5,16,-4.098,9.299,13.397
8.5,124.5,15,-7.484,3.606,11.09
8.5,125.5,16,-4.905,9.171,14.076
8.5,126.5,13,-8.053,11.576,19.629
7.5,-82.5,7,0.928,-3.982,-4.91
7.5,-81.5,16,-3.676,2.84,6.516
7.5,-80.5,16,0.27,16.672,16.402
7.5,-79.5,6,-7.549,5.846,13.395
7.5,-78.5,7,-9.892,2.054,11.946
7.5,-77.5,16,-6.322,18.295,24.617
7.5,-76.5,16,-18.2,20.713,38.913
7.5,-75.5,16,-13.378,12.161,25.538
7.5,-74.5,16,-5.653,12.103,17.756
7.5,-73.5,16,-8.751,14.418,23.169
7.5,-72.5,16,-13.467,4.341,17.808
7.5,-71.5,16,-1.454,8.971,10.425
7.5,-70.5,16,-1.962,18.221,20.183
7.5,-69.5,16,-1.24,23.846,25.086
7.5,-68.5,16,-1.278,21.246,22.524
7.5,-67.5,16,1.675,21.883,20.208
7.5,-66.5,16,8.821,29.15,20.329
7.5,-65.5,16,6.384,24.865,18.481
7.5,-64.5,16,9.052,21.655,12.603
7.5,-63.5,16,6.617,13.03,6.413
7.5,-62.5,16,-4.031,10.517,14.548
7.5,-61.5,16,4.038,11.935,7.897
7.5,-60.5,16,7.897,23.02,15.123
7.5,-59.5,16,8.57,29.67,21.1
7.5,-58.5,12,4.027,19.85,15.823
7.5,-13.5,2,-7.59,4.97,12.56
7.5,-12.5,14,0.963,12.241,11.278
7.5,-11.5,14,3.761,11.847,8.086
7.5,-10.5,15,-1.845,9.748,11.593
7.5,-9.5,15,-6.764,-0.26,6.504
7.5,-8.5,16,-7.584,0.876,8.46
7.5,-7.5,16,-6.482,7.893,14.376
7.5,-6.5,16,-10.069,1.258,11.326
7.5,-5.5,16,-5.204,0.437,5.641
7.5,-4.5,16,-0.908,2.882,3.79
7.5,-3.5,16,-0.802,6.273,7.076
7.5,-2.5,15,2.122,8.025,5.903
7.5,-1.5,16,-6.531,4.501,11.031
7.5,-0.5,16,0.175,3.79,3.615
7.5,0.5,16,-1.514,4.912,6.426
7.5,1.5,16,2.556,8.062,5.506
7.5,2.5,16,-7.131,5.187,12.318
7.5,3.5,14,-10.065,9.019,19.084
7.5,4.5,14,-9.655,7.193,16.848
7.5,5.5,15,-13.837,18.72,32.557
7.5,6.5,16,-0.792,17.92,18.712
7.5,7.5,16,3.509,14.767,11.258
7.5,8.5,16,6.045,11.519,5.474
7.5,9.5,16,0.969,6.19,5.221
7.5,10.5,16,-1.379,10.334,11.713
7.5,11.5,16,4.39,16.902,12.512
7.5,12.5,16,-2.522,7.093,9.615
7.5,13.5,16,-0.758,4.239,4.997
7.5,14.5,16,-2.504,3.607,6.11
7.5,15.5,16,0.011,7.218,7.207
7.5,16.5,16,2.332,11.79,9.459
7.5,17.5,16,2.371,11.0,8.629
7.5,18.5,16,5.596,12.866,7.27
7.5,19.5,16,5.333,11.203,5.87
7.5,20.5,16,-2.717,8.241,10.958
7.5,21.5,16,-8.542,-1.05,7.492
7.5,22.5,16,-12.497,-5.742,6.755
7.5,23.5,16,-13.32,-10.035,3.285
7.5,24.5,16,-12.904,-9.308,3.596
7.5,25.5,16,-11.972,-7.189,4.783
7.5,26.5,16,-19.083,-7.846,11.237
7.5,27.5,16,-19.344,-0.888,18.457
7.5,28.5,16,-19.107,0.078,19.185
7.5,29.5,16,-16.16,1.078,17.237
7.5,30.5,16,-15.567,-1.685,13.882
7.5,31.5,16,-9.42,5.057,14.477
7.5,32.5,16,-10.555,-0.277,10.278
7.5,33.5,16,-10.447,-4.259,6.188
7.5,34.5,16,-12.085,-5.822,6.263
7.5,35.5,16,-9.789,-0.152,9.638
7.5,36.5,16,-12.061,-3.284,8.778
7.5,37.5,16,-13.723,-7.761,5.962
7.5,38.5,16,-4.645,-1.304,3.341
7.5,39.5,16,-8.537,-3.208,5.328
7.5,40.5,16,-9.195,7.696,16.891
7.5,41.5,16,-8.381,1.579,9.96
7.5,42.5,16,-13.002,-2.849,10.153
7.5,43.5,16,-3.351,1.121,4.472
7.5,44.5,16,-4.012,7.2,11.213
7.5,45.5,16,-5.742,8.985,14.727
7.5,46.5,16,-4.418,14.886,19.304
7.5,47.5,16,-1.524,18.396,19.92
7.5,48.5,16,-2.795,21.26,24.055
7.5,49.5,16,-6.394,11.453,17.847
7.5,50.5,5,-1.837,6.435,8.272
7.5,72.5,1,1.835,4.104,2.269
7.5,73.5,1,-3.621,13.646,17.267
7.5,77.5,5,-3.652,8.418,12.069
7.5,79.5,5,-5.482,6.51,11.993
7.5,80.5,16,6.722,6.684,-0.039
7.5,81.5,16,10.057,3.193,-6.864
7.5,82.5,4,2.524,7.553,5.029
7.5,93.5,9,-11.3,15.889,27.189
7.5,94.5,1,-12.049,15.376,27.425
7.5,98.5,15,-6.927,15.159,22.086
7.5,99.5,16,-2.567,20.068,22.635
7.5,100.5,13,-4.328,8.168,12.496
7.5,116.5,5,-11.922,7.243,19.165
7.5,117.5,10,-11.319,8.581,19.9
7.5,118.5,2,-24.101,3.717,27.818
7.5,121.5,1,-6.504,6.745,13.249
7.5,122.5,16,-6.417,19.871,26.288
7.5,123.5,15,-13.154,12.211,25.366
7.5,124.5,16,-9.051,7.777,16.828
7.5,125.5,16,1.655,19.702,18.047
7.5,126.5,16,-7.924,12.702,20.627
7.5,134.5,12,-10.737,5.855,16.592
7.5,151.5,3,-35.506,-9.071,26.435
7.5,152.5,2,-22.223,2.749,24.972
7.5,158.5,1,-17.32,18.294,35.614
6.5,-81.5,2,-10.247,2.075,12.323
6.5,-80.5,3,-1.716,1.673,3.39
6.5,-77.5,12,-9.057,16.343,25.401
6.5,-76.5,16,-5.974,12.571,18.546
6.5,-75.5,16,-14.811,5.975,20.786
6.5,-74.5,16,-10.804,14.221,25.025
6.5,-73.5,16,-16.657,8.705,25.363
6.5,-72.5,16,-11.051,-3.445,7.606
6.5,-71.5,16,6.17,15.865,9.695
6.5,-70.5,16,6.978,19.197,12.22
6.5,-69.5,16,2.908,22.135,19.226
6.5,-68.5,16,1.035,21.445,20.411
6.5,-67.5,16,3.671,17.894,14.222
6.5,-66.5,16,2.404,14.667,12.263
6.5,-65.5,16,1.782,12.585,10.803
6.5,-64.5,16,6.678,20.107,13.429
6.5,-63.5,16,9.175,21.243,12.068
6.5,-62.5,16,3.473,23.49,20.017
6.5,-61.5,16,2.789,12.898,10.109
6.5,-60.5,16,7.147,20.214,13.067
6.5,-59.5,16,1.047,21.013,19.966
6.5,-58.5,16,2.455,19.514,17.059
6.5,-57.5,13,5.017,20.823,15.806
6.5,-56.5,4,4.588,23.204,18.615
6.5,-55.5,4,5.218,18.44,13.222
6.5,-54.5,4,3.899,22.892,18.992
6.5,-12.5,1,0.134,12.267,12.133
6.5,-11.5,7,-1.548,12.688,14.236
6.5,-10.5,16,-0.35,11.679,12.03
6.5,-9.5,16,-3.394,11.799,15.193
6.5,-8.5,16,-5.431,8.547,13.978
6.5,-7.5,16,-5.414,9.685,15.099
6.5,-6.5,16,-9.663,1.623,11.286
6.5,-5.5,16,-13.533,1.551,15.084
6.5,-4.5,16,-2.884,11.971,14.855
6.5,-3.5,16,-2.697,17.179,19.875
6.5,-2.5,16,0.005,19.088,19.083
6.5,-1.5,16,0.034,12.213,12.179
6.5,-0.5,16,-0.388,8.775,9.163
6.5,0.5,16,-4.137,7.302,11.439
6.5,1.5,16,-9.326,5.431,14.757
6.5,2.5,16,-15.551,1.254,16.805
6.5,3.5,16,-16.854,0.935,17.789
6.5,4.5,14,-18.235,6.997,25.232
6.5,5.5,16,0.128,12.715,12.588
6.5,6.5,16,0.997,16.497,15.5
6.5,7.5,16,1.038,13.039,12.001
6.5,8.5,16,2.86,8.705,5.845
6.5,9.5,13,-5.154,1.445,6.599
6.5,10.5,14,0.168,3.209,3.041
6.5,11.5,16,0.767,9.15,8.384
6.5,12.5,16,4.592,9.217,4.625
6.5,13.5,16,0.12,6.017,5.897
6.5,14.5,16,3.632,9.571,5.939
6.5,15.5,16,7.901,7.877,-0.025
6.5,16.5,16,5.833,8.978,3.145
6.5,17.5,16,-2.074,9.89,11.963
6.5,18.5,15,-1.733,0.02,1.753
6.5,19.5,16,2.666,7.575,4.909
6.5,20.5,16,1.063,9.54,8.477
6.5,21.5,16,-5.94,0.069,6.009
6.5,22.5,16,-9.083,-7.213,1.87
6.5,23.5,16,-13.292,-9.088,4.204
6.5,24.5,16,-13.841,-9.946,3.895
6.5,25.5,16,-15.941,-8.433,7.508
6.5,26.5,16,-20.38,-11.162,9.218
6.5,27.5,16,-20.496,-5.136,15.36
6.5,28.5,16,-16.499,-3.326,13.173
6.5,29.5,16,-17.199,-1.859,15.34
6.5,30.5,16,-14.043,-2.136,11.907
6.5,31.5,16,-11.674,1.777,13.452
6.5,32.5,16,-12.963,0.413,13.376
6.5,33.5,16,-13.034,-3.269,9.765
6.5,34.5,16,-12.172,-7.482,4.69
6.5,35.5,16,-15.632,-2.742,12.891
6.5,36.5,16,-12.675,-2.086,10.589
6.5,37.5,16,-9.384,3.557,12.941
6.5,38.5,16,-8.107,-1.621,6.487
6.5,39.5,16,-10.457,2.264,12.721
6.5,40.5,16,-10.911,5.777,16.688
6.5,41.5,16,-10.759,5.268,16.027
6.5,42.5,16,-8.963,2.489,11.452
6.5,43.5,16,-2.064,11.226,13.291
6.5,44.5,16,-1.429,12.321,13.75
6.5,45.5,16,-5.927,10.766,16.692
6.5,46.5,16,-2.759,16.453,19.212
6.5,47.5,16,-4.193,15.797,19.991
6.5,48.5,16,-5.826,14.133,19.96
6.5,49.5,12,-3.337,10.521,13.858
6.5,72.5,4,1.213,4.168,2.954
6.5,73.5,8,0.527,5.794,5.267
6.5,79.5,4,0.125,11.582,11.458
6.5,80.5,16,-2.06,7.478,9.539
6.5,81.5,16,7.238,-2.182,-9.42
6.5,82.5,3,-0.903,4.203,5.106
6.5,93.5,3,-15.073,9.674,24.746
6.5,94.5,2,-5.912,11.489,17.401
6.5,95.5,2,-7.775,14.249,22.024
6.5,99.5,12,-7.153,9.866,17.019
6.5,100.5,16,-7.013,8.675,15.688
6.5,101.5,15,-9.172,1.255,10.427
6.5,102.5,7,-6.163,8.22,14.383
6.5,115.5,3,-6.917,6.486,13.404
6.5,116.5,11,-11.053,3.436,14.489
6.5,117.5,16,-8.36,10.199,18.559
6.5,118.5,8,-17.776,2.89,20.666
6.5,120.5,7,-14.546,5.969,20.515
6.5,121.5,13,-12.743,6.067,18.809
6.5,122.5,12,-13.639,8.072,21.711
6.5,123.5,1,-15.194,8.573,23.767
6.5,124.5,16,-8.198,17.906,26.103
6.5,125.5,16,0.596,23.425,22.829
