iso3,year,net,net_std,imm,imm_std,emi,emi_std,imm_pop,imm_pop_std,emi_pop,emi_pop_std
ARE,2017,99884.95,62950.01,736088.8,71449.336,636203.8,61376.633,7123589.0,320442.84,209138.48,9407.365
ARE,2018,109775.16,102252.28,798836.44,71219.02,689061.25,57724.65,7226713.0,322683.3,218304.62,10160.137
ARE,2019,215408.73,98741.87,958763.5,64288.73,743354.75,54796.94,7339939.0,329846.47,227566.66,10883.748
ARE,2020,-155056.12,78791.94,599036.44,48605.184,754092.6,70429.49,7558676.0,335312.47,236929.39,11578.116
ARE,2021,307979.12,79601.54,1005714.06,71178.664,697734.75,59863.73,7406265.5,342004.28,246337.22,12219.561
ARE,2022,1013323.8,139590.6,1638112.2,107682.72,624787.75,53863.473,7715285.0,364048.12,255324.38,12961.962
ARE,2023,101272.6,143662.98,836815.25,96756.51,735542.9,70987.78,8729808.0,381435.72,264171.0,13765.188
ARE,2024,,,,,,,8834945.0,403983.75,274261.38,14763.695
ARG,1990,10825.066,21721.822,78465.44,25151.531,67640.38,12052.92,1636460.2,48831.555,419612.88,37022.035
ARG,1991,-24325.844,10369.77,47692.11,7329.5234,72017.96,9729.902,1635196.5,52367.625,416928.62,39350.33
ARG,1992,-20768.955,18937.096,53547.12,8923.26,74316.08,14376.497,1616960.5,50591.977,432132.75,38548.664
ARG,1993,-12387.406,15860.573,60010.035,8734.327,72397.45,12673.961,1599982.8,44441.406,444979.9,36538.965
ARG,1994,-15022.51,14328.891,56267.305,9629.723,71289.83,11488.472,1588270.2,43256.7,454471.8,36234.58
ARG,1995,-24729.273,20118.158,50941.426,12044.114,75670.7,12260.165,1576498.1,37848.48,466085.3,34783.332
ARG,1996,-24458.771,7702.1465,54445.84,7013.363,78904.61,11122.222,1566228.1,33739.766,488884.12,36320.2
ARG,1997,-13564.152,13123.885,60817.008,8830.8545,74381.164,10381.21,1556913.9,32025.906,511981.62,33773.613
ARG,1998,-14775.118,12285.418,64396.156,9609.908,79171.25,10100.605,1554657.4,32028.373,530854.0,31937.572
ARG,1999,-27932.936,15998.434,62484.918,8945.5205,90417.84,13509.278,1555153.5,32213.322,553817.4,29749.76
ARG,2000,-27154.373,15237.798,62817.598,9980.985,89971.95,13853.48,1551041.0,30194.285,585140.0,27929.287
ARG,2001,-21400.908,12061.8955,70764.4,11886.308,92165.3,14661.251,1546548.4,30322.814,615089.25,30418.514
ARG,2002,-81068.94,41604.062,72900.71,15600.998,153969.66,42331.86,1546736.4,32441.104,643550.6,32662.523
ARG,2003,-55955.855,42892.8,97073.97,17155.883,153029.86,42836.203,1542368.9,34344.293,726894.0,48239.168
ARG,2004,23657.568,18924.172,123481.74,17479.518,99824.17,12261.149,1561732.8,29955.254,808374.5,22362.752
ARG,2005,24469.28,16416.37,126766.86,18166.428,102297.57,12502.904,1608112.0,22498.266,836577.0,23489.0
ARG,2006,25980.875,22854.559,132417.27,16257.474,106436.414,22640.486,1654756.4,23208.295,864108.0,22329.77
ARG,2007,30563.08,19747.79,134994.19,16897.832,104431.125,15585.068,1700630.2,25336.809,889648.5,26271.543
ARG,2008,19201.246,24657.025,112226.24,18935.945,93025.016,10557.802,1749729.4,32179.51,914627.5,31799.38
ARG,2009,-3609.1587,14469.878,96268.01,14902.302,99877.14,13842.912,1772102.4,32318.16,923849.75,29996.527
ARG,2010,15602.914,16289.098,106958.32,17757.592,91355.42,13662.585,1769212.5,30406.959,930793.6,28248.182
ARG,2011,17990.084,13499.707,112361.92,14695.6455,94371.86,9970.286,1785516.9,33789.562,937860.6,30096.822
ARG,2012,-18959.957,13997.017,92342.0,11258.954,111301.98,13076.091,1801735.8,38149.96,942104.25,31325.744
ARG,2013,-21755.812,15423.508,96382.766,9743.148,118138.61,18586.621,1786891.4,36103.953,952746.1,31211.746
ARG,2014,-21642.656,12265.892,92487.67,10623.088,114130.31,12558.846,1763520.9,32661.295,957710.75,31602.004
ARG,2015,-5873.094,15536.77,105199.39,11644.949,111072.45,11367.534,1746978.5,32343.762,968646.1,31396.445
ARG,2016,-27101.621,14827.477,94319.5,10919.851,121421.14,13289.547,1742166.4,33780.742,974876.9,31671.89
ARG,2017,-20343.389,11092.1875,104554.33,11749.972,124897.7,12776.397,1725693.8,33684.754,991557.06,34353.84
ARG,2018,28764.736,34678.43,174027.08,34865.344,145262.31,15186.317,1717470.2,35841.938,1008988.25,33992.297
ARG,2019,-10305.404,21462.547,168992.56,21524.262,179297.97,12876.77,1774343.6,46690.516,1042028.25,35825.016
ARG,2020,-30287.906,15579.716,111521.42,11742.437,141809.33,12857.228,1809654.5,49421.754,1092936.2,35657.785
ARG,2021,-35938.684,21183.443,104681.695,10730.291,140620.39,17226.742,1800987.9,50936.41,1119762.8,37416.11
ARG,2022,-26672.555,24004.11,150363.83,13445.462,177036.42,14354.329,1784535.0,49843.973,1146151.8,37631.773
ARG,2023,-53862.906,24792.555,156327.23,17693.81,210190.12,20991.178,1804159.4,51627.844,1197800.6,38945.008
ARG,2024,,,,,,,1805880.6,49156.527,1257238.5,40983.953
ARM,1990,-9024.964,79643.01,48122.668,61601.418,57147.633,62616.125,385540.56,54658.82,861443.6,40974.152
ARM,1991,5919.169,36254.277,34819.773,40098.76,28900.588,6858.865,412974.8,73755.78,891922.8,73897.9
ARM,1992,61464.914,75336.13,95517.875,73697.4,34052.934,13697.59,425031.66,91298.33,891855.9,72612.97
ARM,1993,-53136.22,102169.984,55535.453,52665.844,108671.7,81747.984,501228.62,67051.87,899854.06,71427.25
ARM,1994,-56119.38,88158.664,54336.8,42600.777,110456.164,74317.92,534759.7,46253.023,979047.6,73901.6
ARM,1995,-17314.945,22312.209,27011.379,10868.732,44326.324,17100.184,564053.25,29260.725,1055888.9,26968.77
ARM,1996,-3658.2664,11150.478,29102.73,11238.863,32760.992,8726.679,566706.9,26511.697,1067188.8,34026.16
ARM,1997,2350.8623,9697.327,35890.2,14256.686,33539.332,7840.991,565687.25,28642.111,1061805.5,34943.83
ARM,1998,7381.075,13256.679,40655.3,17804.82,33274.21,8776.452,565855.5,29306.922,1051960.9,34303.98
ARM,1999,-491.836,11165.638,33309.383,13230.479,33801.223,11805.804,563666.56,28022.727,1035154.1,31436.162
ARM,2000,-8543.477,24954.76,38415.86,20805.951,46959.336,20018.664,561733.25,27885.045,1026185.0,28483.404
ARM,2001,-15897.343,17689.578,45977.613,26971.404,61874.957,27110.42,547883.0,26713.42,1013310.3,46100.473
ARM,2002,-11080.463,21760.861,50325.586,32999.78,61406.047,27224.701,517384.56,27931.133,991084.44,54517.324
ARM,2003,-5970.0073,15432.843,56957.195,34325.395,62927.246,25350.38,487658.03,26596.52,964509.56,43281.703
ARM,2004,-9646.74,26449.953,44334.38,26060.537,53981.125,20156.85,459427.7,25739.14,934077.06,35400.047
ARM,2005,-216361.31,119497.87,27745.178,13913.243,244106.47,134453.95,436600.72,31643.57,912894.6,18532.287
ARM,2006,-58735.266,50607.25,20125.865,11099.774,78861.125,53219.08,273582.9,96358.26,914210.06,17846.395
ARM,2007,-52426.023,64271.51,19740.695,8239.348,72166.73,69998.21,238254.73,83826.98,921873.9,20903.924
ARM,2008,-7781.3247,9577.106,22887.764,7943.93,30669.084,7722.237,200672.19,29647.752,927528.75,22700.047
ARM,2009,-18866.502,10655.487,19022.846,4775.9995,37889.344,10619.886,195683.06,25470.945,920988.7,21039.502
ARM,2010,-8810.49,8973.943,21146.092,10019.377,29956.59,7151.8696,190056.6,24111.072,925290.5,19333.844
ARM,2011,-4202.8335,9072.089,22384.408,8847.296,26587.234,4119.395,184066.98,23031.244,918919.0,18410.969
ARM,2012,-6234.8794,9556.155,22332.309,9019.568,28567.184,5094.6963,180152.6,23232.256,910696.0,21407.678
ARM,2013,1902.0682,9187.897,28455.521,9540.994,26553.451,4054.9958,177616.23,23112.82,906024.6,23931.068
ARM,2014,-3722.8462,6679.2603,23309.818,6326.624,27032.672,3684.6294,184255.52,23825.701,902627.0,23806.42
ARM,2015,-4913.493,9154.2295,24207.115,6771.6685,29120.615,6123.5977,186456.36,24061.564,900599.0,24100.66
ARM,2016,-6257.212,8286.518,23447.244,8919.303,29704.463,4386.8896,185352.78,24746.447,896545.25,25764.6
ARM,2017,-3940.0347,4271.3794,25811.957,6685.571,29751.99,4526.7944,185433.14,27386.25,895244.0,27856.117
ARM,2018,-1426.3484,10566.84,30659.383,9321.009,32085.719,4428.767,186141.45,29273.125,892498.3,29283.707
ARM,2019,2728.3025,5108.016,37338.188,6053.3047,34609.89,3640.268,186696.58,29469.242,887056.25,28103.766
ARM,2020,7049.5938,13320.383,33178.13,13827.702,26128.533,3457.7964,188751.86,31386.277,879039.75,29287.799
ARM,2021,-16421.857,17160.506,24083.875,6041.495,40505.74,16819.55,193089.47,33708.305,868333.8,29536.133
ARM,2022,24207.906,13084.687,62782.582,11734.581,38574.676,5652.9434,194257.73,36385.24,877007.2,33421.523
ARM,2023,14705.157,26324.213,52828.527,23249.182,38123.375,7038.855,208637.42,46068.15,859475.5,34713.18
ARM,2024,,,,,,,223905.2,58787.668,853076.0,32767.654
ASM,1990,562.5108,644.90173,1363.9628,522.32666,801.45166,303.4039,20914.398,1672.8344,2631.1077,293.88715
ASM,1991,485.8181,362.91547,1550.6875,262.72723,1064.8694,255.69548,21562.82,1468.9264,2753.257,293.6604
ASM,1992,565.61664,325.99738,1761.1805,261.5213,1195.5635,250.29768,22233.266,1393.5804,2987.1257,271.9101
ASM,1993,623.5073,387.05118,1959.8792,266.6433,1336.3718,237.10924,23043.28,1332.3737,3275.0078,264.87393
ASM,1994,704.8331,331.40552,2137.5134,390.78665,1432.6802,209.76488,23939.818,1258.5745,3592.4753,264.93198
ASM,1995,433.22992,485.50977,2055.162,236.2202,1621.9324,248.73059,24943.49,1195.9645,3936.4014,267.46347
ASM,1996,372.75418,485.12027,2119.6829,248.29466,1746.9292,230.56891,25744.408,1164.5447,4341.1226,283.25375
ASM,1997,351.91495,452.63983,2235.2766,383.12582,1883.3616,251.47957,26528.34,1138.3036,4784.9663,306.92953
ASM,1998,219.91515,596.0046,2288.6997,329.8208,2068.7842,354.81284,27323.354,1041.5432,5258.862,344.35004
ASM,1999,612.46606,421.6936,2515.351,404.43423,1902.8849,236.00754,28011.31,991.713,5763.333,389.9595
ASM,2000,450.12036,463.97568,2449.796,305.83145,1999.6747,213.60533,29030.346,947.70715,6208.9756,431.81537
ASM,2001,423.7243,549.8213,2510.9246,277.8576,2087.2002,300.61978,29930.473,904.2347,6704.3955,480.02994
ASM,2002,390.64087,566.4591,2530.6167,257.09222,2139.9758,272.67188,30789.357,917.3964,7191.4062,529.79004
ASM,2003,369.72202,606.7908,2532.6018,260.59888,2162.8794,262.85132,31644.328,953.7208,7707.3115,584.42737
ASM,2004,329.80554,513.6741,2596.0332,331.17728,2266.228,316.625,32472.217,996.9686,8218.833,636.56287
ASM,2005,276.94916,623.04205,2567.0652,299.46167,2290.1162,277.74283,33274.57,1028.6772,8745.721,691.86066
ASM,2006,216.21523,578.22473,2558.183,376.22916,2341.9683,222.84155,34011.344,1096.4489,9258.433,743.5396
ASM,2007,338.63663,574.6723,2668.895,344.1815,2330.2578,329.36166,34677.31,1093.2922,9769.898,793.3855
ASM,2008,101.54596,613.0259,2524.0286,286.8407,2422.4824,324.50848,35472.387,1162.9285,10294.486,842.766
ASM,2009,164.38783,489.98837,2551.632,287.73273,2387.2437,277.19092,36047.49,1257.841,10841.201,893.284
ASM,2010,147.22713,536.3994,2655.171,260.51535,2507.9434,314.56754,36649.54,1289.4808,11377.344,943.48883
ASM,2011,137.26602,478.43353,2657.5847,312.07687,2520.3184,306.0521,37286.793,1402.8854,11941.714,999.31396
ASM,2012,97.893745,470.03046,2631.7266,454.38168,2533.8315,273.5775,37908.344,1491.7261,12504.355,1052.1185
ASM,2013,86.06429,465.03183,2672.2754,393.40198,2586.211,286.91257,38479.56,1484.5038,13068.186,1103.4418
ASM,2014,318.09116,480.166,2787.2703,337.22574,2469.1792,260.4119,39066.715,1544.2932,13658.764,1159.5903
ASM,2015,323.38766,542.19293,2811.6487,375.43713,2488.261,390.19238,39842.367,1635.9094,14213.6875,1210.1869
ASM,2016,-65.50741,556.31665,2537.53,270.23703,2603.037,399.85516,40650.457,1742.8339,14806.842,1289.2402
ASM,2017,-201.52231,624.0915,2487.62,370.80536,2689.1423,405.54987,41092.125,1827.5063,15432.148,1359.4194
ASM,2018,-473.53854,1891.213,2718.9382,327.32156,3192.476,1963.4166,41373.85,1910.8739,16041.241,1450.0964
ASM,2019,-166.74866,963.19403,2665.8105,374.12006,2832.5596,989.4124,42109.51,2018.8928,17374.533,2752.9392
ASM,2020,405.2996,1139.3337,2801.8235,329.60443,2396.524,1079.1178,42710.277,2170.2817,18266.137,3596.516
ASM,2021,-85.46759,1115.926,2531.7444,323.42596,2617.212,1169.9058,43633.336,2295.578,18909.576,4484.9263
ASM,2022,-178.72708,1311.7654,2518.1624,226.71582,2696.89,1408.3712,44294.28,2414.7295,19781.05,5530.3774
ASM,2023,33.201775,813.23236,2613.1584,314.2692,2579.9563,953.4637,44917.17,2463.9731,20728.508,6824.3706
ASM,2024,,,,,,,45583.977,2508.4329,21520.691,7659.9727
ATG,1990,-185.19191,789.0147,1229.1517,229.21404,1414.3438,551.09644,16002.185,1693.3849,35203.363,3972.6782
ATG,1991,-298.68207,450.46912,1372.1167,145.69666,1670.7991,427.72733,16472.424,1670.3345,35617.37,3990.5752
ATG,1992,-261.45947,359.30325,1507.7415,159.15982,1769.2007,324.5895,17010.654,1605.8813,36217.312,3659.4104
ATG,1993,-274.08496,399.28928,1671.6366,176.0001,1945.7217,426.20352,17601.672,1539.0831,36835.03,3380.151
ATG,1994,-86.26808,426.18994,1896.8967,192.45358,1983.1647,439.98712,18294.72,1448.0724,37562.48,3060.3398
ATG,1995,-251.58337,368.07217,1774.7612,244.57034,2026.345,249.48509,19157.889,1359.4584,38275.91,2761.8677
ATG,1996,-26.190544,552.48035,2162.4436,229.72908,2188.6338,493.65295,19767.426,1304.429,38905.04,2638.8916
ATG,1997,-26.972223,414.30347,2305.592,273.05,2332.5635,397.55374,20766.37,1241.4362,39693.44,2246.7646
ATG,1998,-21.654259,451.04578,2286.3936,221.98134,2308.0483,407.76215,21807.8,1179.2383,40524.598,1937.0786
ATG,1999,-157.15175,556.6802,2342.7632,205.0841,2499.9153,504.8926,22798.252,1139.0251,41299.625,1661.5216
ATG,2000,64.7425,617.6339,2618.5251,246.85063,2553.7827,560.4184,23755.94,1103.3512,42171.11,1429.9143
ATG,2001,-125.517365,616.4279,2389.3354,344.69714,2514.854,437.94598,24960.465,1076.1753,43075.883,1402.8838
ATG,2002,-300.2324,607.51385,2431.5781,230.33092,2731.8096,489.25452,25756.07,1140.4132,43750.336,1390.4828
ATG,2003,-18.520885,526.6099,2598.204,319.031,2616.7256,442.03418,26603.06,1145.8647,44648.312,1274.4778
ATG,2004,-10.715719,518.6535,2598.3496,302.77478,2609.0647,426.60995,27680.287,1293.3223,45504.633,1136.7198
ATG,2005,45.723953,497.9084,2756.797,295.54837,2711.073,445.57407,28750.0,1435.6309,46350.246,1108.4813
ATG,2006,769.2087,771.0458,3080.55,329.8458,2311.3423,530.4631,29933.771,1557.1012,47258.164,1211.7584
ATG,2007,547.81335,978.5477,3140.6687,407.92886,2592.8564,698.667,31516.76,1671.0266,47846.164,1368.5554
ATG,2008,157.67303,749.2105,2988.888,596.33527,2831.2153,513.7039,33032.848,1966.2905,48599.29,1768.191
ATG,2009,-262.61816,731.97876,2845.171,360.9174,3107.7908,440.2336,34260.23,2299.1794,49440.31,2055.2625
ATG,2010,-837.1079,697.4368,2609.1946,367.94623,3446.3025,551.48,34944.66,2405.9753,50173.797,2243.6519
ATG,2011,-915.6387,682.78424,2696.4412,332.04965,3612.0796,542.8338,35386.953,2680.6921,51233.832,2488.7068
ATG,2012,-775.147,1045.0946,2886.96,273.47372,3662.1057,769.25555,35925.94,2923.4934,52447.65,2643.542
ATG,2013,-911.70557,928.46216,2746.174,363.37442,3657.8784,684.0812,36757.15,3007.019,53803.44,2931.4626
ATG,2014,-1161.0883,1064.9636,2745.4043,257.73453,3906.4927,833.8257,37379.414,3279.1943,55081.73,3258.6692
ATG,2015,-655.5517,824.36145,2850.0686,448.88666,3505.6204,594.25775,38057.7,3313.6372,56670.68,3641.6023
ATG,2016,-783.28613,830.0846,2906.2976,516.2344,3689.5842,580.32605,38860.78,3358.3516,57865.54,3978.5486
ATG,2017,-820.3306,939.1716,2905.5444,533.87714,3725.8745,778.579,39727.043,3412.2256,59249.324,4276.284
ATG,2018,-422.4303,661.1393,2881.5056,251.75568,3303.936,573.45074,40613.457,3526.8645,60681.203,4859.739
ATG,2019,-580.83685,898.8347,2959.673,488.9296,3540.5088,774.3099,41567.93,3559.246,61786.36,5233.6973
ATG,2020,-207.99725,743.06744,2748.5693,306.3578,2956.5664,442.38202,42523.184,3709.606,63045.26,5727.58
ATG,2021,-198.15123,986.19244,2892.894,247.70569,3091.045,893.59106,43080.47,3718.5222,63478.688,5713.799
ATG,2022,207.39893,758.1696,3297.5273,350.30963,3090.129,672.84766,44179.715,3717.5696,64430.594,6233.618
ATG,2023,-164.48123,695.0261,3013.4583,347.89734,3177.9395,675.41425,45565.64,3787.7205,65309.285,6574.4336
ATG,2024,,,,,,,46571.582,3841.1477,66213.78,6959.7
AUS,1990,108688.01,18172.031,223111.62,29726.248,114423.53,12055.481,3718821.8,120835.06,316470.62,20707.62
AUS,1991,71666.33,13060.466,170551.05,16368.928,98884.78,8415.514,3816205.2,117187.43,327976.03,20035.186
AUS,1992,51464.234,10930.973,152046.2,13220.919,100581.95,7627.8545,3875307.0,113183.82,338415.03,19642.688
AUS,1993,41704.836,10651.561,146258.47,10621.634,104553.625,9154.884,3913475.8,110173.1,349243.38,18146.559
AUS,1994,57227.645,9463.11,157250.38,11157.298,100022.7,7531.893,3941205.5,107579.914,358733.2,16902.977
AUS,1995,67529.06,8683.444,166922.2,12533.093,99393.09,7002.323,3984416.8,104955.4,369547.4,15438.309
AUS,1996,76411.586,8485.642,180671.05,11766.838,104259.484,7101.234,4038037.5,102839.68,379830.5,14166.92
AUS,1997,72874.445,9924.519,181581.36,11769.6875,108706.92,7260.7646,4099839.8,100011.445,390137.28,12885.669
AUS,1998,84505.36,9229.74,193120.22,12087.202,108614.83,7410.3105,4157479.5,96971.9,400193.62,11687.575
AUS,1999,94950.25,10148.816,203472.11,12293.92,108521.82,9479.735,4225419.0,94060.67,408420.88,10571.05
AUS,2000,108434.14,14687.725,219559.75,15579.297,111125.64,7402.303,4302867.0,91199.65,416057.38,9734.797
AUS,2001,115146.47,13924.581,231586.84,15215.073,116440.336,7343.638,4393978.5,88759.79,424429.12,8717.921
AUS,2002,112539.86,12375.833,228063.05,12765.922,115523.17,8204.373,4490486.0,85845.29,431601.12,8196.811
AUS,2003,116126.47,14402.444,237205.58,14052.715,121079.14,9568.44,4585005.5,83261.44,440422.75,7362.4873
AUS,2004,139570.67,14120.526,259158.83,19190.623,119588.125,8910.01,4684423.0,80163.26,450655.06,6732.3086
AUS,2005,169267.05,17720.521,292922.34,20479.584,123655.28,8844.804,4806792.0,76767.16,460628.3,6136.923
AUS,2006,205295.56,19269.533,328932.75,21818.934,123637.3,7817.2275,4958954.0,73647.555,470960.88,5961.013
AUS,2007,240147.58,23191.72,361241.34,27709.826,121093.92,7039.024,5145931.0,70089.46,481524.9,6077.6626
AUS,2008,263775.9,27873.797,391765.38,29831.453,127989.555,8869.014,5365060.5,69289.945,491051.94,6520.8457
AUS,2009,191043.58,15930.754,332249.9,23336.926,141206.23,13252.321,5603890.0,67708.87,498015.3,7156.6113
AUS,2010,190267.1,17259.807,334768.78,19212.033,144501.58,12228.471,5767439.5,62567.47,502932.7,7765.791
AUS,2011,214166.95,24796.852,364536.2,20417.262,150369.17,10904.793,5935653.5,62004.766,514350.7,9499.201
AUS,2012,237090.48,25537.502,390546.12,23319.256,153455.62,11202.501,6124606.5,62098.33,524177.3,10840.2705
AUS,2013,194365.61,20156.36,362587.0,19225.252,168221.31,12106.705,6330325.5,63512.61,528970.94,11585.324
AUS,2014,201252.73,24557.02,376288.22,24070.783,175035.25,12996.367,6498594.5,66535.695,539106.3,12739.914
AUS,2015,209337.58,21443.014,388574.66,21263.566,179237.02,12382.622,6671822.0,73546.94,549622.9,14226.526
AUS,2016,232975.83,21513.096,413221.56,22861.41,180245.73,12341.109,6852219.5,80451.88,560156.9,15367.273
AUS,2017,243725.55,27669.146,433575.94,25512.37,189850.48,12690.749,7053225.0,88680.484,568836.06,17098.922
AUS,2018,242312.84,22242.623,439295.44,24223.914,196982.69,13617.394,7264490.0,99232.555,578898.75,18858.213
AUS,2019,220881.1,30505.553,451879.1,29842.91,230998.1,19083.283,7473740.5,106424.87,587513.1,19632.963
AUS,2020,-71483.83,25492.426,255350.66,16851.943,326834.5,34580.258,7659978.0,113697.22,596601.5,20146.066
AUS,2021,182479.61,22335.08,360441.25,27102.537,177961.52,11763.851,7554019.0,118505.02,605791.75,21953.3
AUS,2022,458709.16,36216.734,628363.75,43167.938,169654.88,13311.31,7699789.5,120151.16,613445.4,21934.285
AUS,2023,155827.08,18014.85,384591.8,22673.33,228764.72,25583.053,8109316.0,126697.83,618731.0,21935.844
AUS,2024,,,,,,,8219863.0,127126.92,624873.4,23157.4
AUT,1990,43827.734,11723.074,69705.81,12726.49,25878.094,5962.572,743993.2,40327.176,523683.53,22302.564
AUT,1991,57149.406,10636.021,80024.21,12476.153,22874.826,3564.0823,778293.4,38330.754,516998.4,20828.904
AUT,1992,55966.58,13574.013,82137.25,14394.675,26170.66,3932.7632,827443.7,34071.82,512323.53,19790.996
AUT,1993,32694.715,7099.394,61907.82,8802.707,29213.107,4200.3877,876681.44,27483.844,509926.38,18295.465
AUT,1994,7608.397,4040.3909,46342.332,4535.035,38733.914,7057.252,905068.6,24758.752,509872.22,17525.19
AUT,1995,6210.815,3654.718,42593.414,3807.2039,36382.6,4930.396,912237.25,24044.748,513749.0,15552.104
AUT,1996,8102.2007,3815.3555,46322.08,4714.48,38219.867,5035.2236,920642.1,23136.959,520378.25,13462.498
AUT,1997,7844.3765,4796.006,48394.84,4636.076,40550.48,5111.284,930687.06,22598.42,526710.5,11728.365
AUT,1998,14089.624,4253.6533,49552.293,4801.385,35462.65,4184.536,941344.25,21749.236,533838.9,10379.6045
AUT,1999,23598.793,4871.712,58166.598,5601.4414,34567.793,4169.9326,956772.2,20854.809,539360.25,9267.391
