case,log10_Ljet,beta,halfOpenAngle_deg,inclination_deg
2,36.9235,0.7299,0.8079,26.9952
2,36.8956,0.5898,0.7168,27.8033
2,37.3028,0.745,2.0351,28.5698
2,37.4314,0.7017,2.551,27.2873
2,36.9052,0.8256,0.8633,28.3956
2,37.0576,0.5113,1.0565,26.5651
2,37.0786,0.7409,1.1571,27.5782
2,37.3052,0.6658,1.8966,25.6288
2,37.1652,0.6037,1.2756,25.3736
2,37.2433,0.6761,1.6013,26.6654
2,37.3411,0.6229,1.9299,27.8022
2,37.248,0.609,1.8068,26.8759
2,37.4342,0.7796,2.7676,28.2098
2,37.321,0.6823,2.0006,28.2071
2,37.4375,0.6843,2.2907,26.8359
2,37.0349,0.6632,1.0832,26.389
2,37.4925,0.8158,3.1941,26.2533
2,37.4343,0.7579,2.6012,26.5733
2,37.3903,0.7193,2.5431,27.3405
2,37.4014,0.6698,2.359,26.2981
2,37.4143,0.7241,2.5057,28.3895
2,37.2624,0.7704,1.767,25.1008
2,37.3553,0.6537,2.2273,27.8654
2,37.1463,0.8061,1.5385,27.6513
2,37.384,0.6633,2.5886,28.7456
2,37.4092,0.7582,2.6681,27.4609
2,37.3073,0.5768,1.8463,27.461
2,37.3983,0.6185,2.279,28.1242
2,37.3921,0.7895,2.486,28.1557
2,37.4294,0.7888,3.0463,28.7455
2,37.2039,0.4403,1.6667,27.9205
2,37.3229,0.621,2.0138,27.4574
2,37.427,0.7849,2.5564,25.6527
2,36.895,0.746,0.8072,26.7467
2,37.3838,0.751,2.4065,27.4797
2,37.3548,0.6745,2.1817,26.4579
2,37.3062,0.6724,1.7772,29.0491
2,37.1715,0.7499,1.47,26.866
2,37.3179,0.6629,1.7518,27.6956
2,37.1346,0.7181,1.484,29.8232
2,37.1081,0.6193,1.218,26.4586
2,37.365,0.6389,2.3315,26.5067
2,37.2248,0.6819,1.6265,29.0739
2,36.6966,0.633,0.4453,27.2975
2,37.2909,0.756,2.0569,28.1612
2,37.3735,0.7707,2.579,28.1491
2,37.3377,0.7171,2.4171,28.7895
2,37.2615,0.5326,1.6883,26.111
2,37.3496,0.8166,2.3408,27.0867
2,37.1316,0.695,1.2193,27.0524
2,37.4177,0.6042,2.2865,26.3897
2,37.3622,0.7735,2.4445,26.9221
2,37.1214,0.7463,1.3623,28.4359
2,37.3363,0.7584,2.1731,26.4537
2,37.2797,0.6371,1.7699,26.908
2,37.0615,0.6686,1.0525,28.578
2,36.9917,0.5989,0.8702,26.1146
2,37.4116,0.7461,2.5751,26.9092
2,37.0622,0.5973,1.0868,26.7657
2,36.9882,0.6621,0.9159,26.8421
2,37.2377,0.6981,1.644,28.0292
2,37.2415,0.6576,1.7175,27.7592
2,37.1197,0.8088,1.3056,28.405
2,37.1526,0.517,1.3396,26.7201
2,37.1583,0.7771,1.5027,28.9657
2,36.8596,0.532,0.7044,29.399
2,37.168,0.4646,1.2734,26.2438
2,37.3814,0.7618,2.2253,25.6825
2,37.2122,0.588,1.4513,27.4415
2,37.2517,0.6104,1.7418,28.4017
2,37.19,0.6628,1.6005,28.5743
2,36.8994,0.7137,0.747,27.7533
2,37.4152,0.7227,2.2927,27.8227
2,37.2535,0.4797,1.5393,29.9877
2,37.2862,0.7172,1.9816,28.1353
2,37.1317,0.6024,1.2919,26.667
2,37.4635,0.7316,2.8582,26.4374
2,36.9333,0.6906,0.8619,28.6161
2,37.3454,0.6793,2.223,27.8092
2,37.0508,0.56,1.0339,25.8661
2,37.4318,0.7768,2.8721,29.5633
2,37.4032,0.7745,2.5334,27.363
2,37.3989,0.6762,2.6351,28.392
2,37.1301,0.6672,1.3236,27.7435
2,37.1347,0.7255,1.3098,26.264
2,37.4231,0.7084,2.5143,26.4764
2,36.9203,0.7218,0.8097,29.2197
2,37.2044,0.7297,1.5802,28.2132
2,37.3326,0.7334,2.0464,28.5936
2,37.1797,0.5625,1.4464,26.5138
2,37.4263,0.6992,2.607,28.0216
2,37.016,0.7555,1.1701,28.58
2,37.3409,0.7389,2.0676,26.5518
2,37.2961,0.6742,1.9693,29.703
2,37.2252,0.7826,1.7689,28.7429
2,36.7518,0.5851,0.5582,28.93
2,37.4221,0.7384,2.5549,28.1497
2,37.1683,0.7113,1.5105,28.7693
2,37.0546,0.6794,1.1318,28.5301
2,37.3633,0.805,2.6005,27.221
2,37.2021,0.6015,1.3671,27.7595
2,37.3155,0.6566,1.9589,29.4097
2,37.3321,0.7015,2.1158,27.3254
2,37.1061,0.6422,1.0956,26.4817
2,37.1792,0.7143,1.4852,28.0466
2,37.2801,0.5842,1.847,28.243
2,37.3536,0.6023,1.9745,26.2886
2,37.3908,0.6701,2.5311,27.8063
2,37.4205,0.8191,2.7926,28.214
2,37.0463,0.5697,1.037,28.563
2,36.9283,0.6472,0.7901,27.8107
2,37.3555,0.7105,2.2403,27.3544
2,37.281,0.6333,1.8435,27.0854
2,37.2917,0.7132,1.8166,29.5257
2,37.3516,0.7533,2.1887,27.595
2,36.7697,0.6081,0.501,29.0802
2,37.3,0.7474,1.9475,26.8859
2,37.3507,0.6206,1.9979,26.638
2,37.2579,0.7228,1.6064,27.0202
2,37.5269,0.7767,3.2173,27.0865
2,37.3117,0.6565,2.0192,26.8446
2,37.5074,0.7893,3.2544,26.8123
2,37.1092,0.5505,1.0769,27.5108
2,37.2458,0.5188,1.7389,27.8172
2,37.2209,0.5014,1.6132,27.9095
2,37.2892,0.558,1.948,27.2219
2,37.4102,0.8023,2.3813,26.878
2,37.4421,0.6895,2.4513,27.3482
2,37.2795,0.6148,1.8583,27.0411
2,37.2754,0.5775,1.7683,26.8487
2,37.3357,0.6244,1.9871,26.3477
2,37.3678,0.7351,2.2693,27.2812
2,37.0263,0.6767,1.1084,28.1116
2,37.031,0.6458,0.9031,26.5323
2,37.1866,0.56,1.5081,28.0923
2,37.3729,0.6859,2.0108,28.2977
2,37.1827,0.7956,1.6324,28.118
2,37.2525,0.7132,1.7442,26.8545
2,37.3579,0.7136,2.2768,27.5567
2,37.0908,0.71,1.2404,28.3568
2,37.2362,0.496,1.6408,27.4269
2,37.2859,0.5089,2.0054,28.3585
2,37.3078,0.5836,1.7432,25.3181
2,36.9591,0.7282,0.8547,27.4869
2,37.1798,0.7483,1.5071,29.0375
2,37.3272,0.6323,1.9311,27.2889
2,37.2082,0.616,1.5768,28.936
2,37.3624,0.6195,2.1204,29.3383
2,37.168,0.59,1.4115,27.5623
2,37.4645,0.765,2.8972,26.7475
2,37.3409,0.6227,2.1208,27.0038
2,37.3623,0.7326,2.4154,28.7849
2,37.0659,0.7122,1.255,28.4075
2,37.2089,0.5833,1.5673,27.6708
2,37.3467,0.7656,2.0863,28.1642
2,37.0758,0.6897,1.2025,28.6214
2,37.2297,0.6659,1.5504,28.5139
2,37.1754,0.7202,1.5219,27.9944
2,37.3464,0.7171,2.2186,28.6461
2,37.5498,0.7753,3.4396,28.1092
2,37.4185,0.7248,2.51,27.2399
2,36.908,0.4647,0.7246,26.4877
2,36.9597,0.5266,0.8015,28.2007
2,37.234,0.7105,1.7511,27.5765
2,37.3874,0.7708,2.3439,27.8697
2,37.3379,0.7106,1.9267,26.1052
2,37.325,0.6887,1.9418,26.7364
2,37.0747,0.6888,1.1544,25.9921
2,37.2957,0.6559,1.9307,25.0642
2,37.3107,0.686,2.0077,26.151
2,37.238,0.77,1.7212,27.36
2,37.3667,0.6408,1.9355,27.4979
2,37.3675,0.6525,2.4395,27.1668
2,37.0891,0.6476,1.1568,26.6012
2,37.4317,0.7272,2.6231,27.7942
2,37.3604,0.7028,2.1789,28.3691
2,37.075,0.6187,1.0077,27.8362
2,37.2406,0.6511,1.85,28.0253
2,37.2938,0.7638,1.9748,28.3947
2,37.2023,0.6873,1.6825,28.0662
2,37.3826,0.7523,2.5217,26.9311
2,37.0276,0.5994,0.9311,26.3577
2,37.2141,0.7071,1.6521,27.9617
2,37.1854,0.4606,1.2982,28.6475
2,36.8032,0.6094,0.5476,26.8153
2,37.0732,0.701,1.0768,25.999
2,37.2441,0.6071,1.572,27.2545
2,37.106,0.602,1.2326,26.7104
2,37.2855,0.6644,1.8336,28.12
2,37.3917,0.6713,2.47,26.3246
2,37.2475,0.7615,1.7314,26.5741
2,37.1927,0.7332,1.4431,26.115
2,37.2284,0.7747,1.7762,28.0809
2,37.0825,0.7085,1.216,28.1199
2,37.3816,0.7652,2.4788,27.3288
2,37.2435,0.7119,1.7302,29.9269
2,37.4046,0.7031,2.4366,27.4236
2,37.0345,0.7058,1.0834,27.6358
2,37.3911,0.7179,2.5815,28.1153
2,37.0448,0.5944,1.0025,27.9864
2,37.5112,0.7843,3.2859,28.8328
2,37.5042,0.764,3.0521,27.2258
2,37.1625,0.6801,1.3237,27.8571
2,37.4431,0.7285,2.8756,24.8886
2,37.3344,0.6876,1.9407,25.1753
2,36.8563,0.5649,0.6925,27.0162
2,36.8659,0.6716,0.6663,27.4477
2,37.1958,0.6347,1.414,27.2264
2,37.3098,0.6647,1.9551,28.4185
2,36.9485,0.7391,0.8575,26.0687
2,37.3227,0.5373,1.8392,26.4499
2,37.4437,0.7342,2.6943,27.682
2,36.8626,0.5824,0.6214,26.6005
2,37.0147,0.5453,0.9582,28.8593
2,37.3886,0.7873,2.4237,27.6659
2,37.2732,0.7334,1.916,28.9034
2,37.1937,0.7173,1.5227,28.4732
2,37.3173,0.6106,2.0706,28.4402
2,37.0764,0.555,1.2453,27.811
2,37.0226,0.5717,1.0418,28.1939
2,37.361,0.6886,2.2818,28.2311
2,37.1149,0.6409,1.3022,30.0558
2,37.4132,0.6254,2.568,28.1584
2,36.8639,0.7131,0.766,28.3066
2,37.3549,0.7473,2.4275,26.512
2,37.3697,0.6899,1.9169,25.028
2,37.1334,0.6379,1.403,27.614
2,37.3985,0.7649,2.5937,29.0642
2,37.1741,0.6945,1.4037,28.3201
2,37.3219,0.6861,1.9273,26.3298
2,37.3533,0.8189,2.459,28.1733
2,36.8368,0.6121,0.6767,28.0304
2,37.26,0.6271,2.0309,29.3315
2,37.208,0.623,1.4847,26.9764
2,36.9449,0.7737,0.9023,26.7214
2,37.065,0.6314,1.104,26.0021
2,37.4244,0.8534,2.9069,27.31
2,37.2792,0.7059,1.7246,27.6264
2,36.9813,0.5664,0.996,27.6782
2,35.9479,0.4365,0.0791,27.3445
2,37.0618,0.752,1.1699,27.4844
2,37.3753,0.6681,2.3449,26.7623
2,37.332,0.638,2.2451,28.552
2,37.3199,0.6946,1.9462,27.3553
2,37.255,0.7145,1.7865,29.9496
2,37.3726,0.7084,2.4086,26.0984
2,37.3406,0.6681,1.8679,28.0173
2,37.1549,0.7289,1.4568,27.9397
2,37.2084,0.7208,1.7215,28.5234
2,37.2215,0.72,1.6201,26.5925
2,37.4784,0.7889,3.2317,29.4761
2,37.2113,0.5112,1.6813,27.7367
2,36.7631,0.5025,0.5662,27.1062
2,37.0182,0.6482,1.0595,27.8394
2,37.3863,0.694,2.3413,28.3315
2,37.4687,0.7141,2.8344,26.2736
2,37.3285,0.7063,2.0748,27.5576
2,37.0999,0.7041,1.1816,28.6922
2,37.1828,0.5265,1.3007,28.7749
2,37.1063,0.6568,1.3053,26.2873
2,36.8244,0.6073,0.6534,27.1948
2,37.293,0.6053,1.719,27.8708
2,37.2666,0.6972,1.6883,27.2557
2,37.2349,0.6894,1.6201,28.4446
2,37.2288,0.733,1.7853,29.5785
2,37.3251,0.6993,1.9765,26.382
2,37.0925,0.6185,1.14,27.5631
2,37.1721,0.7654,1.6103,28.3017
2,37.369,0.6554,2.164,26.9907
2,37.1419,0.6898,1.4018,27.4147
2,37.3181,0.6914,2.1134,30.0755
2,37.3442,0.6346,2.1635,26.6098
2,37.3152,0.5591,1.9662,29.5203
2,37.3846,0.7146,2.13,26.105
2,37.3325,0.5812,2.1606,28.2234
2,37.0968,0.6506,1.0904,26.3635
2,37.1957,0.6174,1.4816,26.8062
2,37.3025,0.5883,1.9912,27.6944
2,37.3491,0.7575,2.2686,27.6809
2,37.2986,0.6569,2.0917,27.7068
2,37.2117,0.7392,1.667,28.6654
2,37.1357,0.5846,1.2566,28.4698
2,37.3824,0.8099,2.465,27.2311
2,37.1044,0.6992,1.233,26.8638
2,37.0658,0.5231,1.0415,27.6215
2,37.3059,0.5023,1.6082,27.519
2,37.2685,0.6813,2.001,28.3985
2,37.4313,0.7934,2.7622,28.513
2,36.8393,0.637,0.7191,28.3492
2,37.4136,0.7541,2.7214,28.4839
2,37.2222,0.6166,1.5742,27.408
2,37.3591,0.6618,2.1499,26.8409
2,36.9401,0.468,0.827,28.9729
2,37.2834,0.5542,1.7686,29.0312
2,36.8935,0.5222,0.8055,27.9855
2,37.3495,0.5741,1.8509,26.4907
2,37.281,0.6333,1.8435,27.0854
2,37.0681,0.6832,1.2328,28.5794
2,37.3338,0.7795,2.2568,27.3266
2,37.2581,0.7332,1.9624,28.1736
2,37.2431,0.5488,1.6781,26.6393
2,37.3251,0.7032,2.0533,27.9332
2,37.4681,0.7405,3.036,25.9712
2,37.0815,0.7655,1.1854,27.9477
2,37.2652,0.6475,1.7035,26.2266
2,37.3322,0.6801,1.886,27.0531
2,37.3769,0.5913,2.2202,28.3586
2,37.0693,0.6739,1.1278,27.2197
2,37.0693,0.5174,1.079,25.5161
2,36.9038,0.5962,0.6718,29.023
2,37.0474,0.6815,1.1026,27.3527
2,37.4804,0.7718,2.9095,26.7637
2,37.1812,0.7686,1.5457,29.2635
2,37.3242,0.6696,2.0789,27.9222
2,37.2943,0.6488,1.9409,28.7905
2,37.4801,0.8283,3.1582,29.5883
2,36.7536,0.7193,0.5233,26.4848
2,36.8901,0.6353,0.7171,27.6272
2,37.3999,0.6723,2.5273,28.155
2,37.1742,0.6856,1.4666,28.636
2,37.2866,0.6753,1.6983,27.2195
2,37.0254,0.4631,0.9832,27.958
2,37.207,0.7108,1.5471,27.059
2,36.8541,0.6571,0.6252,27.9687
2,37.3011,0.7279,2.0558,28.6125
2,37.193,0.7673,1.6857,27.933
2,37.2681,0.7304,1.7474,27.502
2,37.1457,0.5484,1.1707,27.5211
2,37.394,0.6966,2.4322,27.7184
2,37.0695,0.5967,1.0767,25.0258
2,37.4191,0.7526,2.5905,26.9913
2,37.3806,0.7803,2.5785,28.2258
2,37.2884,0.7482,2.0005,27.314
2,37.4016,0.6774,2.4355,26.1973
2,37.4375,0.771,2.5154,26.3949
2,37.3618,0.688,2.2109,26.7908
2,36.7211,0.5106,0.4901,28.0729
2,37.2371,0.741,1.6294,25.7751
2,37.0707,0.7198,1.2661,28.3623
2,37.0869,0.5774,1.1027,27.9477
2,37.2434,0.5189,1.5296,27.4612
2,37.1039,0.6105,1.1744,25.8049
2,37.4044,0.7458,2.6223,28.5467
2,37.3975,0.6367,2.3664,26.8925
2,37.4445,0.7972,2.7603,25.7436
2,37.1649,0.7833,1.4048,26.8238
2,37.4652,0.7408,3.207,29.5109
2,37.4138,0.7806,2.6775,28.504
2,37.5327,0.7865,3.0831,25.6439
2,37.2746,0.6419,1.7904,28.0277
2,37.4605,0.766,2.8574,26.3268
2,37.3632,0.7275,2.1808,25.5603
2,37.1523,0.7075,1.3809,27.3066
2,36.8851,0.5528,0.751,28.2589
2,37.1575,0.6021,1.3588,27.1921
2,37.2323,0.679,1.5442,25.7939
2,37.3124,0.63,1.9471,28.0936
2,37.1691,0.4812,1.3523,27.9768
2,37.3023,0.7058,1.9544,29.0794
2,37.1682,0.6481,1.4476,28.9064
2,37.3865,0.6944,2.3117,27.7103
2,37.2729,0.545,1.8695,28.1785
2,37.2644,0.8458,1.9856,28.2919
2,37.4235,0.8218,2.745,25.7584
2,37.205,0.4421,1.4966,27.4819
2,37.0873,0.5263,1.0871,26.7951
2,37.3381,0.5379,1.7522,27.4968
2,37.4104,0.7977,2.4128,28.4982
2,37.1703,0.4896,1.5162,28.3672
2,37.4223,0.7574,2.4581,27.5352
2,36.9367,0.6944,0.7902,28.0641
2,37.4235,0.7221,2.6994,28.4817
2,37.3312,0.6906,2.1332,28.7191
2,36.9361,0.502,0.8779,28.7772
2,37.1351,0.5173,1.4085,26.478
2,36.9049,0.7133,0.7393,27.8745
2,37.3445,0.6417,1.9748,25.4694
2,37.003,0.6113,0.8592,25.6895
2,37.1901,0.6785,1.4718,27.4285
2,37.2827,0.6825,1.7816,26.4554
2,37.2704,0.6389,1.8169,27.405
2,37.2842,0.7671,1.8881,26.5893
2,37.2584,0.5655,1.7206,26.0798
2,37.2129,0.6146,1.5429,27.2404
2,37.2298,0.6533,1.4656,26.967
2,37.2656,0.6845,1.7296,26.0008
2,36.8914,0.7562,0.7861,28.145
2,37.2639,0.8114,1.8559,27.8935
2,37.1635,0.6037,1.4469,28.6397
2,37.2406,0.5687,1.6196,28.2129
2,37.0362,0.5342,1.0176,27.1376
2,37.1562,0.7834,1.4277,28.1796
2,37.1932,0.789,1.6537,28.0635
2,37.4505,0.7808,2.9264,28.0111
2,37.2858,0.6823,1.7174,26.2214
2,37.1247,0.7031,1.3014,28.8261
2,37.2228,0.5391,1.688,27.284
2,37.2029,0.5964,1.6016,27.7912
2,37.3944,0.7871,2.4552,26.3116
2,36.9897,0.719,0.9687,27.3083
2,37.2349,0.5427,1.5654,26.9469
2,37.4232,0.7945,2.8006,28.6711
2,37.4416,0.7921,2.8241,26.6558
2,37.0745,0.7307,1.1916,28.7787
2,36.8095,0.7432,0.6417,27.884
2,37.4238,0.7106,2.6417,27.1187
2,37.2066,0.688,1.6493,27.8079
2,37.0174,0.4884,0.8338,28.2113
2,37.1898,0.7448,1.5051,26.2367
2,37.304,0.5535,1.9006,27.3868
2,37.3983,0.6185,2.279,28.1242
2,37.4803,0.7539,3.1041,26.4537
2,37.0932,0.5141,1.1851,26.4984
2,37.371,0.6864,2.2932,25.994
2,37.3394,0.7109,2.1125,27.42
2,37.4111,0.7922,2.7669,28.7393
2,37.3488,0.644,2.2562,28.6077
2,37.0744,0.7783,1.1549,27.494
2,37.137,0.7486,1.4647,27.3138
2,36.9388,0.8023,0.8232,27.7549
2,37.1746,0.7311,1.5226,28.3773
2,36.8675,0.6841,0.6611,26.3107
2,37.2029,0.5831,1.3869,26.9828
2,37.3005,0.6463,1.9805,28.8094
2,37.4426,0.7081,2.4728,27.415
2,37.4591,0.724,2.8226,27.9013
2,37.2837,0.6028,1.9096,29.5081
2,37.2946,0.6789,1.9415,27.7571
2,37.4185,0.785,2.6589,27.8495
2,37.3484,0.6819,1.967,28.9895
2,37.2509,0.6673,1.7258,28.1614
2,36.8876,0.4197,0.8188,29.4017
2,37.3446,0.7863,2.0905,27.6627
2,37.4074,0.7846,2.6217,27.674
2,37.3933,0.6716,2.4545,29.3672
2,37.2301,0.6196,1.6778,28.8157
2,36.9644,0.4889,0.8562,26.7574
2,37.4081,0.7433,2.6683,26.7715
2,37.2611,0.5736,1.7414,26.5345
2,36.6238,0.552,0.3895,26.963
2,36.7294,0.4892,0.4852,26.0623
2,36.673,0.4218,0.454,27.0193
2,37.3652,0.762,2.4467,26.9789
2,36.8292,0.4736,0.6417,26.449
2,37.4485,0.7463,2.74,27.2266
2,37.4818,0.7397,2.8693,24.8542
2,37.3099,0.7378,2.0554,26.542
2,37.428,0.6887,2.5041,27.0079
2,37.3826,0.5908,2.1306,28.5583
2,37.4455,0.6994,2.5612,27.1225
2,37.4078,0.6556,2.3918,25.6787
2,37.4388,0.7453,2.8755,26.6276
2,37.2588,0.5774,1.7744,26.648
2,37.0668,0.6498,1.126,27.0697
2,36.6794,0.6441,0.4448,29.6916
2,37.2781,0.6523,1.7071,28.1835
2,37.1264,0.6605,1.3057,27.9212
2,37.3767,0.7603,2.3597,27.5068
2,37.4171,0.7089,2.8443,28.9426
2,37.179,0.7328,1.4101,27.309
2,37.401,0.6827,2.4327,27.1411
2,36.6747,0.7696,0.4554,27.666
2,37.2714,0.5877,1.7833,29.7872
2,37.0362,0.5342,1.0176,27.1376
2,37.3231,0.731,2.1096,27.6034
2,37.2806,0.7077,1.774,26.2006
2,37.3541,0.7285,2.1809,27.1986
2,37.1965,0.771,1.6657,27.6281
2,37.2821,0.6401,1.7849,27.7833
2,36.7936,0.4504,0.5836,27.5962
2,37.1182,0.6616,1.0961,25.9157
2,37.2934,0.5598,1.7869,25.9106
2,37.1232,0.6119,1.189,26.2266
2,37.3046,0.6992,2.0078,28.478
2,36.9057,0.5421,0.7507,26.9748
2,37.4749,0.7466,2.8959,25.5311
2,37.0938,0.4983,1.1402,26.1302
2,37.1416,0.5589,1.4571,28.9893
2,37.3871,0.6488,2.5101,26.9747
2,37.3008,0.6908,2.0048,28.0463
2,37.1734,0.5504,1.3916,28.4794
2,37.364,0.6648,2.1098,28.898
2,37.2975,0.6533,1.8254,26.724
2,37.2832,0.6152,1.7057,26.1023
2,37.166,0.7379,1.387,26.9006
2,37.4185,0.6721,2.4504,27.0582
2,37.3381,0.7352,2.2678,27.5822
2,37.3843,0.7756,2.4211,28.2797
2,36.8913,0.5276,0.7145,28.5827
2,37.1328,0.4862,1.273,26.3215
2,37.3927,0.6863,2.4172,28.2863
2,37.4745,0.7778,2.8199,26.252
2,37.2693,0.6114,1.7706,27.0908
2,37.2444,0.6808,1.7594,27.3875
2,37.3332,0.49,1.8071,25.7492
2,37.4074,0.6497,2.3427,26.6579
2,37.2444,0.7541,1.7448,27.8204
2,37.5117,0.7594,3.0061,28.4313
2,37.2754,0.5221,1.7564,29.2856
2,37.1671,0.7867,1.5303,27.4866
2,37.3364,0.725,2.0863,27.3955
2,36.987,0.5849,0.8938,26.7485
2,37.3277,0.6174,1.9283,25.1291
2,37.3962,0.6834,2.472,27.09
2,37.3711,0.6965,2.194,27.7508
2,36.7932,0.5248,0.5204,26.6154
2,37.3933,0.6716,2.4545,29.3672
2,37.3621,0.6662,2.2164,28.186
2,37.3985,0.7597,2.4705,26.6322
2,37.2511,0.5239,1.6039,27.8033
2,37.0975,0.4541,1.141,28.2072
2,37.3099,0.6272,2.0328,25.4033
2,37.3963,0.7129,2.2718,28.7512
2,37.4899,0.7531,3.091,26.201
2,36.9075,0.6736,0.7531,28.3088
2,37.3917,0.7676,2.4504,27.1209
2,37.5194,0.7893,3.1571,25.1425
2,37.2542,0.6979,1.6703,26.5763
2,37.3133,0.6023,1.8168,27.321
2,37.3717,0.645,2.335,28.2454
2,37.2965,0.6157,1.8606,28.0413
2,37.1346,0.5587,1.3771,28.5162
2,37.4436,0.7569,2.7402,28.4088
2,37.2813,0.6302,1.844,27.8909
2,37.3573,0.7239,2.2881,28.3996
2,37.4774,0.7117,3.0276,28.523
2,37.3659,0.8132,2.4372,28.1856
2,37.1625,0.7361,1.5523,28.5908
2,37.3829,0.7141,2.1083,26.8581
2,36.9639,0.6673,0.9324,28.4432
2,37.2726,0.5496,1.7631,28.0378
2,37.2964,0.7007,1.8507,27.7352
2,37.4375,0.6843,2.2907,26.8359
2,37.4535,0.7285,2.573,25.976
2,37.275,0.5208,1.6266,26.2718
2,37.3602,0.6055,2.0807,28.0887
2,37.2085,0.6734,1.5493,27.9297
2,36.9231,0.633,0.7659,28.27
2,37.0345,0.7058,1.0834,27.6358
2,37.338,0.5847,1.9876,27.137
2,37.4804,0.8132,3.2057,27.9944
2,37.4687,0.7141,2.8344,26.2736
2,37.3176,0.5883,2.0102,26.8509
2,37.5106,0.7339,3.1625,26.7375
2,37.16,0.6271,1.3496,26.8933
2,37.4373,0.7445,2.5251,28.6974
2,37.1658,0.7041,1.4107,27.8985
2,37.0733,0.689,1.1833,27.0186
2,36.9158,0.7013,0.8433,29.5054
2,37.2986,0.6527,2.0434,27.9152
2,36.8205,0.5787,0.5532,26.5192
2,37.2172,0.7387,1.6706,28.2138
2,37.3712,0.7732,2.254,27.6268
2,37.2426,0.5384,1.7492,28.2197
2,37.2014,0.6118,1.5856,28.9954
2,36.9449,0.7737,0.9023,26.7214
2,37.4534,0.7448,2.8476,27.4459
2,37.057,0.5473,1.1365,27.7914
2,37.335,0.6434,2.0681,27.0425
2,37.2176,0.7111,1.7448,27.8734
2,37.1934,0.6344,1.3682,26.1643
2,37.2767,0.7095,1.717,27.2817
2,37.1852,0.529,1.5033,27.3662
2,37.321,0.7236,1.9518,27.1649
2,37.421,0.8247,2.8693,26.0741
2,37.0158,0.4769,0.9853,26.8156
2,37.2045,0.5408,1.4534,27.4329
2,37.3904,0.7781,2.3611,27.3352
2,37.1879,0.7065,1.483,26.6722
2,37.4032,0.5974,2.2595,27.6649
2,37.4783,0.7552,2.764,26.0513
2,37.3903,0.7536,2.5219,25.7976
2,37.4159,0.7656,2.5314,27.1772
2,37.2757,0.7886,1.9078,27.141
2,37.3384,0.6395,2.2803,28.3591
2,37.3881,0.6817,2.351,28.2629
2,37.3474,0.5517,1.9796,26.4321
2,37.1761,0.7247,1.4554,29.0468
2,37.203,0.8007,1.7237,29.2145
2,37.3833,0.6168,2.1899,28.2127
2,37.3982,0.8306,2.5454,27.2614
2,37.0852,0.4653,1.213,29.7516
2,37.5419,0.7922,3.3216,29.4277
2,37.4638,0.7381,2.6121,27.3107
2,36.7624,0.6688,0.5093,28.865
2,37.341,0.742,2.0909,28.5618
2,37.2875,0.6772,1.9303,27.3815
2,37.2509,0.5096,1.6898,27.1085
2,37.0569,0.5579,1.0391,25.9981
2,37.0073,0.6202,0.8907,27.0966
2,37.3954,0.6937,2.4137,27.6134
2,37.1482,0.6368,1.2566,28.939
2,37.0804,0.7163,1.2319,28.972
2,37.3278,0.6293,1.8704,26.7112
2,37.3287,0.5082,1.917,26.8613
2,37.2644,0.8458,1.9856,28.2919
2,36.8562,0.6068,0.6445,28.7746
2,37.1668,0.6987,1.2797,25.8618
2,37.2274,0.6287,1.4154,26.6734
2,37.3325,0.7312,2.0735,28.9584
2,37.3123,0.5323,1.726,29.2753
2,37.4005,0.751,2.5676,27.3908
2,37.4803,0.7351,2.8075,26.7929
2,37.2448,0.7056,1.6664,27.8658
2,37.4433,0.7218,2.6615,26.5097
2,36.7489,0.5655,0.5085,27.3926
2,36.9734,0.6976,0.9169,28.7545
2,37.0919,0.6978,1.1349,27.1843
2,37.1582,0.5402,1.4503,27.7838
2,37.2045,0.7349,1.5228,27.1013
2,37.0804,0.749,1.2895,28.2603
2,37.2828,0.5427,1.8153,27.6592
2,37.1973,0.5421,1.4458,26.2832
2,37.3395,0.6196,1.9999,28.0941
2,37.3968,0.5979,2.287,29.5722
2,37.3254,0.7551,2.1455,28.1013
2,37.1412,0.7416,1.376,27.601
2,37.0734,0.8449,1.2378,29.0557
2,37.3866,0.778,2.4624,29.6611
2,37.2935,0.6265,1.755,29.2562
2,37.1458,0.5856,1.4797,28.5557
2,37.2741,0.6001,1.9552,28.1334
2,37.2392,0.7904,1.7902,27.9399
2,37.2322,0.6173,1.7445,27.9667
2,37.1473,0.5377,1.2527,27.2985
2,37.4985,0.7359,2.8556,27.3207
2,37.3354,0.583,1.8952,27.0333
2,37.2309,0.6957,1.5,26.9223
2,37.3612,0.8106,2.4355,27.0082
2,37.2792,0.6955,1.7197,27.02
2,37.0314,0.5541,1.027,27.0232
2,36.8575,0.5281,0.7291,26.8941
2,37.3671,0.7159,2.3921,26.7523
2,37.0027,0.7588,0.9954,27.2595
2,37.2907,0.6298,1.8742,28.3177
2,37.1726,0.5724,1.4039,27.1732
2,37.3316,0.7491,2.0741,27.0527
2,37.3587,0.7257,2.2499,28.6128
2,37.3036,0.6948,1.694,26.8804
2,36.7904,0.6447,0.572,29.0269
2,37.3684,0.6654,2.3033,26.819
2,37.2946,0.5436,1.8113,28.7245
2,37.3564,0.6453,2.0091,27.6715
2,36.9805,0.5878,0.861,26.373
2,37.3658,0.7432,2.3092,26.8645
2,37.1663,0.5559,1.3484,27.6272
2,37.1255,0.6835,1.2869,27.6941
