anio,mes,dia,periodo,fuerza,inclinacion,latitud
1874,3,28,1845-1874,1.244,0.315,0.323
1874,3,29,1845-1874,1.592,-0.399,-0.04
1874,3,30,1845-1874,1.663,0.136,-0.069
1874,3,31,1845-1874,1.428,-0.21,-0.148
1874,4,1,1845-1874,1.169,0.433,0.165
1874,4,2,1845-1874,1.157,-0.956,-0.388
1874,4,3,1845-1874,2.158,-0.909,-1.352
1874,4,4,1845-1874,1.389,-0.705,-0.897
1874,4,5,1845-1874,-0.186,-0.524,-0.946
1874,4,6,1845-1874,-0.757,0.235,-0.585
1874,4,7,1845-1874,-0.062,0.307,0.075
1874,4,8,1845-1874,-0.66,0.179,-0.116
1874,4,9,1845-1874,-1.242,-0.347,-0.572
1874,4,10,1845-1874,-1.103,-0.945,-1.227
1874,4,11,1845-1874,-1.037,-0.856,-1.752
1874,4,12,1845-1874,-1.531,-0.012,-1.34
1874,4,13,1845-1874,-1.947,-1.191,-1.296
1874,4,14,1845-1874,-4.26,0.629,-1.032
1874,4,15,1845-1874,-2.174,0.541,-0.085
1874,4,16,1845-1874,-0.702,0.523,-0.258
1874,4,17,1845-1874,2.497,1.202,-0.409
1874,4,18,1845-1874,2.956,0.9,-0.229
1874,4,19,1845-1874,2.054,0.497,0.355
1874,4,20,1845-1874,1.768,0.038,0.503
1874,4,21,1845-1874,1.278,-0.384,0.412
1874,4,22,1845-1874,1.592,0.137,0.462
1874,4,23,1845-1874,1.036,0.044,0.621
1874,4,24,1845-1874,0.299,0.146,0.686
1874,4,25,1845-1874,0.044,0.084,0.654
1874,4,26,1845-1874,-0.614,0.083,0.752
1874,4,27,1845-1874,-1.111,-0.046,0.87
1874,4,28,1845-1874,-1.222,0.016,1.182
1874,4,29,1845-1874,0.455,0.33,0.996
1874,4,30,1845-1874,1.082,0.599,-0.287
1874,11,1,1845-1874,0.895,0.14,0.844
1874,11,2,1845-1874,-0.095,-0.539,0.907
1874,11,3,1845-1874,0.149,-0.295,0.785
1874,11,4,1845-1874,1.534,0.081,0.839
1874,11,5,1845-1874,0.82,-0.447,0.903
1874,11,6,1845-1874,0.92,-0.217,1.18
1874,11,7,1845-1874,1.315,0.359,1.417
1874,11,8,1845-1874,1.261,0.482,1.621
1874,11,9,1845-1874,2.0,0.48,1.183
1874,11,10,1845-1874,2.522,1.332,-0.146
1874,11,11,1845-1874,0.709,1.817,-0.59
1874,11,12,1845-1874,-0.923,1.554,-0.851
1874,11,13,1845-1874,-1.159,0.636,-0.793
1874,11,14,1845-1874,-2.114,1.83,-0.31
1874,11,15,1845-1874,-0.834,0.741,-0.451
1874,11,16,1845-1874,-0.83,0.986,-1.384
1874,11,17,1845-1874,-1.623,1.378,-1.41
1874,11,18,1845-1874,-1.031,0.52,-0.67
1874,11,19,1845-1874,-2.005,0.859,-1.267
1874,11,20,1845-1874,-2.421,1.676,-1.194
1874,11,21,1845-1874,-1.362,1.379,-0.201
1874,11,22,1845-1874,-0.635,0.843,-0.007
1874,11,23,1845-1874,-0.879,0.59,0.19
1874,11,24,1845-1874,-0.895,0.282,0.658
1874,11,25,1845-1874,-1.101,-0.348,0.438
1874,11,26,1845-1874,-1.521,-0.326,0.149
1874,11,27,1845-1874,-1.569,-0.87,-0.225
1874,11,28,1845-1874,-1.502,-0.858,-0.661
1874,11,29,1845-1874,-0.818,-2.613,-2.252
1874,11,30,1845-1874,0.687,-1.416,-2.209
1874,12,1,1845-1874,1.631,0.325,-2.035
1874,12,2,1845-1874,-0.136,1.095,-0.89
1874,12,3,1845-1874,-0.454,1.316,-0.057
1874,12,4,1845-1874,-0.368,1.041,-0.024
1874,12,5,1845-1874,-0.093,0.596,-0.881
1874,12,6,1845-1874,2.083,-0.553,-1.176
1874,12,7,1845-1874,2.162,1.196,-0.746
1874,12,8,1845-1874,1.753,-0.546,-0.819
1874,12,9,1845-1874,0.232,0.129,-2.701
1874,12,10,1845-1874,-0.816,1.519,-1.561
1874,12,11,1845-1874,-0.975,-1.756,-2.492
1874,12,12,1845-1874,-2.661,-0.549,-2.713
1874,12,13,1845-1874,-3.157,0.139,-2.041
1874,12,14,1845-1874,-2.621,0.868,-0.926
1874,12,15,1845-1874,-3.039,1.065,-0.326
1874,12,16,1845-1874,-3.53,-0.172,-0.915
1874,12,17,1845-1874,-2.758,0.813,-0.248
1874,12,18,1845-1874,-0.382,0.884,0.228
1874,12,19,1845-1874,-0.277,0.908,-0.939
1874,12,20,1845-1874,-3.01,0.975,-1.851
1874,12,21,1845-1874,-3.703,0.835,-1.881
1874,12,22,1845-1874,-2.624,1.197,-1.289
1874,12,23,1845-1874,-0.559,1.007,-0.52
1874,12,24,1845-1874,-0.053,-1.179,-0.669
1874,12,25,1845-1874,-1.067,-0.231,-0.587
1874,12,26,1845-1874,-2.064,0.816,-0.358
1874,12,27,1845-1874,-1.366,0.372,0.439
1874,12,28,1845-1874,-1.549,0.088,0.953
1874,12,29,1845-1874,-2.831,0.319,0.716
1874,12,30,1845-1874,-3.729,0.66,0.621
1874,12,31,1845-1874,-3.082,0.198,0.847
1875,1,1,1875-1904,-1.927,-0.457,0.91
1875,1,2,1875-1904,-0.452,-0.854,0.569
1875,1,3,1875-1904,0.99,-0.673,0.452
1875,1,4,1875-1904,0.752,-0.612,0.052
1875,1,5,1875-1904,-0.326,-0.092,0.132
1875,1,6,1875-1904,-1.184,-0.307,0.434
1875,1,7,1875-1904,-1.247,-0.706,0.863
1875,1,8,1875-1904,0.374,-0.538,0.962
1875,1,9,1875-1904,-0.377,-0.921,0.636
1875,1,10,1875-1904,0.093,-1.416,0.364
1875,1,11,1875-1904,1.064,-0.955,0.237
1875,1,12,1875-1904,1.421,-0.481,0.275
1875,1,13,1875-1904,0.959,-0.363,0.636
1875,1,14,1875-1904,1.222,-0.65,0.799
1875,1,15,1875-1904,1.497,-0.996,0.32
1875,1,16,1875-1904,1.066,-0.675,-0.655
1875,1,17,1875-1904,0.142,0.445,-1.164
1875,1,18,1875-1904,0.071,-0.428,-0.526
1875,1,19,1875-1904,2.052,-0.13,-0.154
1875,1,20,1875-1904,3.394,-0.118,-0.764
1875,1,21,1875-1904,1.04,-0.515,-1.463
1875,1,22,1875-1904,-1.031,1.715,-1.276
1875,1,23,1875-1904,0.483,-0.977,-0.466
1875,1,24,1875-1904,0.632,-2.149,-1.275
1875,1,25,1875-1904,0.24,-0.381,-1.788
1875,1,26,1875-1904,-0.826,0.986,0.06
1875,1,27,1875-1904,-0.571,-0.607,1.369
1875,1,28,1875-1904,1.211,-0.67,1.324
1875,1,29,1875-1904,1.581,0.151,0.916
1875,1,30,1875-1904,-0.676,1.175,1.301
1875,1,31,1875-1904,0.415,0.086,1.913
1875,2,1,1875-1904,1.81,0.201,1.169
1875,2,2,1875-1904,2.22,0.644,0.458
1875,2,3,1875-1904,0.968,0.903,-0.718
1875,2,4,1875-1904,-0.859,1.266,-0.598
1875,2,5,1875-1904,-1.244,1.308,0.393
1875,2,6,1875-1904,-1.831,0.61,0.724
1875,2,7,1875-1904,-2.269,-0.187,0.636
1875,2,8,1875-1904,-2.19,0.401,0.561
1875,2,9,1875-1904,-2.502,0.174,0.302
1875,2,10,1875-1904,-2.24,0.302,0.484
1875,2,11,1875-1904,-0.681,-0.066,0.618
1875,2,12,1875-1904,-0.035,-1.021,0.344
1875,2,13,1875-1904,-1.374,-0.149,0.505
1875,2,14,1875-1904,-1.577,-0.634,0.664
1875,2,15,1875-1904,-0.447,0.354,0.752
1875,2,16,1875-1904,-0.501,1.108,0.915
1875,2,17,1875-1904,-1.554,0.702,0.381
1875,2,18,1875-1904,-2.29,0.017,0.74
1875,2,19,1875-1904,-2.753,-0.274,0.656
1875,2,20,1875-1904,-2.512,-0.338,0.46
1875,2,21,1875-1904,-2.164,-0.26,0.687
1875,2,22,1875-1904,-1.488,-0.219,0.748
1875,2,23,1875-1904,-0.397,-0.756,0.005
1875,2,24,1875-1904,-0.97,-1.475,-1.158
1875,2,25,1875-1904,-2.891,-0.856,-1.0
1875,2,26,1875-1904,-2.623,-1.228,-0.593
1875,2,27,1875-1904,-2.63,-0.673,-0.603
1875,2,28,1875-1904,-2.588,-0.234,-0.496
1875,3,1,1875-1904,-2.26,-0.085,-0.62
1875,3,2,1875-1904,-3.361,0.217,-0.608
1875,3,3,1875-1904,-2.084,0.049,-0.296
1875,3,4,1875-1904,-1.507,0.041,0.184
1875,3,5,1875-1904,0.238,-0.875,0.618
1875,3,6,1875-1904,-0.185,-1.919,0.559
1875,3,7,1875-1904,0.464,-1.39,0.656
1875,3,8,1875-1904,1.746,-0.662,0.71
1875,3,9,1875-1904,2.114,-0.257,0.212
1875,3,10,1875-1904,0.567,1.136,0.802
1875,3,11,1875-1904,-1.496,0.048,0.866
1875,3,12,1875-1904,-1.561,-0.617,0.438
1875,3,13,1875-1904,-1.478,-0.895,0.585
1875,3,14,1875-1904,-1.135,-0.737,0.904
1875,3,15,1875-1904,-0.285,-0.535,1.011
1875,3,16,1875-1904,0.725,-0.117,0.884
1875,3,17,1875-1904,-0.015,0.407,0.877
1875,3,18,1875-1904,0.086,0.728,1.576
1875,3,19,1875-1904,2.035,1.212,-0.159
1875,3,20,1875-1904,0.065,1.815,-0.633
1875,3,21,1875-1904,-0.571,1.126,0.027
1875,3,22,1875-1904,-0.56,0.539,0.022
1875,3,23,1875-1904,-0.831,0.868,0.782
1875,3,24,1875-1904,0.79,0.825,0.835
1875,3,25,1875-1904,1.06,0.262,1.153
1875,3,26,1875-1904,0.393,-0.04,0.906
1875,3,27,1875-1904,1.501,0.314,0.172
1875,3,28,1875-1904,0.158,1.311,0.055
1875,3,29,1875-1904,0.103,1.265,0.855
1875,3,30,1875-1904,1.066,1.093,1.103
1875,3,31,1875-1904,0.754,1.088,1.232
1875,4,1,1875-1904,0.361,1.143,1.207
1875,4,2,1875-1904,0.534,0.898,0.986
1875,4,3,1875-1904,1.404,0.122,0.097
1875,4,4,1875-1904,2.066,-0.255,-0.675
1875,4,5,1875-1904,1.007,-1.326,-1.168
1875,4,6,1875-1904,-0.946,-0.691,-1.075
1875,4,7,1875-1904,-1.566,-0.776,-1.319
1875,4,8,1875-1904,-1.898,-0.312,-0.819
1875,4,9,1875-1904,-0.807,-0.342,0.135
1875,4,10,1875-1904,-0.21,0.034,0.526
1875,4,11,1875-1904,0.31,-0.113,0.685
1875,4,12,1875-1904,-0.33,1.035,0.168
1875,4,13,1875-1904,-1.787,1.038,0.477
1875,4,14,1875-1904,1.251,0.466,1.013
1875,4,15,1875-1904,0.097,0.781,1.011
1875,4,16,1875-1904,0.457,0.422,1.081
1875,4,17,1875-1904,0.146,-0.043,0.947
1875,4,18,1875-1904,1.176,0.081,0.503
1875,4,19,1875-1904,1.073,0.256,0.522
1875,4,20,1875-1904,1.291,0.14,0.6
1875,4,21,1875-1904,2.033,0.328,-0.447
1875,4,22,1875-1904,1.52,0.672,-0.536
1875,4,23,1875-1904,1.103,0.906,-0.313
1875,4,24,1875-1904,0.079,0.793,0.526
1875,4,25,1875-1904,0.359,0.99,0.556
1875,4,26,1875-1904,0.421,0.45,0.531
1875,4,27,1875-1904,1.111,-0.065,0.407
1875,4,28,1875-1904,0.964,0.392,0.404
1875,4,29,1875-1904,0.482,0.228,0.513
1875,4,30,1875-1904,0.133,-0.028,0.361
1875,11,1,1875-1904,-1.533,-0.325,0.195
1875,11,2,1875-1904,-1.459,-0.811,0.52
1875,11,3,1875-1904,-1.165,-1.26,0.548
1875,11,4,1875-1904,-0.593,-0.798,0.261
1875,11,5,1875-1904,0.223,-0.336,-0.068
1875,11,6,1875-1904,0.524,-1.275,-1.687
1875,11,7,1875-1904,0.714,0.669,-2.03
1875,11,8,1875-1904,0.054,1.089,-2.393
1875,11,9,1875-1904,1.45,0.092,-1.838
1875,11,10,1875-1904,1.234,-1.015,-2.674
1875,11,11,1875-1904,0.198,0.721,-2.785
1875,11,12,1875-1904,0.778,1.455,-1.161
1875,11,13,1875-1904,1.006,-0.904,-0.453
1875,11,14,1875-1904,0.544,-2.178,-1.326
1875,11,15,1875-1904,1.333,1.922,-0.402
1875,11,16,1875-1904,1.304,-0.286,0.626
1875,11,17,1875-1904,-0.186,-0.35,0.628
1875,11,18,1875-1904,-0.504,0.392,0.094
1875,11,19,1875-1904,-0.819,-0.313,-0.898
1875,11,20,1875-1904,-3.111,2.169,-1.393
1875,11,21,1875-1904,-3.906,1.061,-0.707
1875,11,22,1875-1904,-2.963,0.671,0.142
1875,11,23,1875-1904,-2.194,0.343,0.497
1875,11,24,1875-1904,-2.191,0.168,0.622
1875,11,25,1875-1904,-2.915,0.194,0.243
1875,11,26,1875-1904,-3.368,0.268,0.018
1875,11,27,1875-1904,-2.531,-0.034,0.299
1875,11,28,1875-1904,-2.856,0.58,0.333
1875,11,29,1875-1904,-3.538,0.152,0.064
1875,11,30,1875-1904,-3.208,-0.107,-0.063
1875,12,1,1875-1904,-2.789,0.34,-0.318
1875,12,2,1875-1904,-1.737,0.051,-0.55
1875,12,3,1875-1904,-3.783,0.696,-0.767
1875,12,4,1875-1904,-5.313,1.01,-0.943
1875,12,5,1875-1904,-4.961,1.013,-0.516
1875,12,6,1875-1904,-2.797,0.795,0.173
1875,12,7,1875-1904,-0.148,1.457,0.598
1875,12,8,1875-1904,-0.066,1.349,0.584
1875,12,9,1875-1904,-0.404,0.604,1.084
1875,12,10,1875-1904,1.509,1.05,0.45
1875,12,11,1875-1904,0.679,1.134,-0.215
1875,12,12,1875-1904,0.708,1.385,-0.422
1875,12,13,1875-1904,0.268,1.092,0.104
1875,12,14,1875-1904,0.475,0.313,0.414
1875,12,15,1875-1904,1.239,0.154,0.619
1875,12,16,1875-1904,2.31,0.433,0.35
1875,12,17,1875-1904,0.742,-0.219,0.231
1875,12,18,1875-1904,0.355,-0.471,0.111
1875,12,19,1875-1904,0.261,-1.312,-0.13
1875,12,20,1875-1904,1.269,-0.966,-0.225
1875,12,21,1875-1904,2.573,0.321,-0.287
1875,12,22,1875-1904,3.018,-0.655,-0.408
1875,12,23,1875-1904,3.521,0.841,0.046
1875,12,24,1875-1904,2.994,0.456,0.467
1875,12,25,1875-1904,2.552,1.68,0.277
1875,12,26,1875-1904,-0.181,1.131,0.812
1875,12,27,1875-1904,-1.028,0.348,1.372
1875,12,28,1875-1904,0.123,0.431,1.522
1875,12,29,1875-1904,-1.068,0.448,1.15
1875,12,30,1875-1904,-1.397,0.073,1.099
1875,12,31,1875-1904,0.297,-0.485,0.94
1876,1,1,1875-1904,0.414,-0.442,0.413
1876,1,2,1875-1904,-0.335,0.234,0.5
1876,1,3,1875-1904,-0.979,-0.061,0.592
1876,1,4,1875-1904,-2.74,0.286,0.985
1876,1,5,1875-1904,-2.497,-0.031,1.532
1876,1,6,1875-1904,-3.391,-0.112,1.657
1876,1,7,1875-1904,-3.176,-1.011,1.444
1876,1,8,1875-1904,-2.089,-1.67,1.368
1876,1,9,1875-1904,-2.531,-0.579,0.907
1876,1,10,1875-1904,-1.674,0.176,1.048
1876,1,11,1875-1904,-1.621,-0.55,1.053
1876,1,12,1875-1904,-1.604,-0.052,0.875
1876,1,13,1875-1904,-2.542,0.246,0.947
1876,1,14,1875-1904,-2.232,0.42,1.371
1876,1,15,1875-1904,-0.708,0.636,1.849
1876,1,16,1875-1904,0.964,0.776,1.417
1876,1,17,1875-1904,1.043,0.722,0.762
1876,1,18,1875-1904,1.472,0.379,0.278
1876,1,19,1875-1904,2.417,0.206,0.621
1876,1,20,1875-1904,3.326,-0.458,0.027
1876,1,21,1875-1904,2.544,-0.861,-0.438
1876,1,22,1875-1904,1.047,0.471,0.607
1876,1,23,1875-1904,2.267,0.031,1.696
1876,1,24,1875-1904,3.19,0.143,1.794
1876,1,25,1875-1904,1.737,-0.378,2.006
1876,1,26,1875-1904,1.565,-0.461,1.627
1876,1,27,1875-1904,0.977,-0.635,1.658
1876,1,28,1875-1904,0.796,-0.458,1.475
1876,1,29,1875-1904,0.438,-0.426,1.558
1876,1,30,1875-1904,0.282,-0.746,1.745
1876,1,31,1875-1904,0.602,-0.461,1.787
1876,2,1,1875-1904,0.51,-0.687,1.208
1876,2,2,1875-1904,0.521,-0.27,0.946
1876,2,3,1875-1904,1.065,0.167,1.004
1876,2,4,1875-1904,0.127,0.465,-0.277
1876,2,5,1875-1904,-3.121,1.084,-0.913
1876,2,6,1875-1904,-3.563,0.613,-0.744
1876,2,7,1875-1904,-3.154,0.173,-0.456
1876,2,8,1875-1904,-2.808,-0.11,-0.178
1876,2,9,1875-1904,-1.742,-0.475,-0.003
1876,2,10,1875-1904,-1.86,0.394,-0.416
1876,2,11,1875-1904,-2.128,0.137,-0.329
1876,2,12,1875-1904,-1.181,-0.581,0.043
1876,2,13,1875-1904,-0.775,-1.189,-0.109
1876,2,14,1875-1904,-0.52,-1.356,-0.254
1876,2,15,1875-1904,0.452,-2.024,-0.314
1876,2,16,1875-1904,1.171,-0.472,-0.686
1876,2,17,1875-1904,0.142,-0.318,-0.758
1876,2,18,1875-1904,0.99,-1.132,-0.941
1876,2,19,1875-1904,2.713,-0.17,-1.728
1876,2,20,1875-1904,2.149,0.288,-1.036
1876,2,21,1875-1904,1.168,-0.966,0.165
1876,2,22,1875-1904,2.781,0.008,-0.343
1876,2,23,1875-1904,1.419,0.343,-1.037
1876,2,24,1875-1904,0.17,1.411,-0.675
1876,2,25,1875-1904,0.886,-0.301,-0.283
1876,2,26,1875-1904,0.404,-0.516,-1.096
1876,2,27,1875-1904,0.151,-0.454,-1.363
1876,2,28,1875-1904,-0.397,0.05,-0.638
1876,2,29,1875-1904,-0.291,-0.796,-0.12
1876,3,1,1875-1904,-0.137,-1.092,-0.624
1876,3,2,1875-1904,0.538,0.167,-0.517
1876,3,3,1875-1904,0.509,-0.33,-0.48
1876,3,4,1875-1904,1.112,-0.04,-0.746
1876,3,5,1875-1904,1.349,0.09,-0.708
1876,3,6,1875-1904,1.957,0.393,-1.322
1876,3,7,1875-1904,1.115,1.314,-1.409
1876,3,8,1875-1904,0.959,0.123,-1.298
1876,3,9,1875-1904,0.354,-1.03,-3.017
1876,3,10,1875-1904,-0.236,-0.812,-3.418
1876,3,11,1875-1904,0.178,0.197,-2.863
1876,3,12,1875-1904,1.298,-1.477,-3.317
1876,3,13,1875-1904,0.719,1.348,-1.788
1876,3,14,1875-1904,2.105,-0.072,-1.129
1876,3,15,1875-1904,3.408,-0.396,-2.021
1876,3,16,1875-1904,2.384,1.1,-1.672
1876,3,17,1875-1904,1.236,0.986,-1.442
1876,3,18,1875-1904,-0.943,2.035,-1.103
1876,3,19,1875-1904,-0.943,1.137,-0.671
1876,3,20,1875-1904,-0.713,1.043,-0.385
1876,3,21,1875-1904,-1.366,0.197,-0.315
1876,3,22,1875-1904,0.113,0.462,-0.573
1876,3,23,1875-1904,0.483,0.525,-0.526
1876,3,24,1875-1904,-0.664,-0.399,-0.653
1876,3,25,1875-1904,-2.717,0.018,-0.784
1876,3,26,1875-1904,-2.537,0.148,-1.258
1876,3,27,1875-1904,-0.422,-1.049,-1.019
1876,3,28,1875-1904,-0.525,-1.772,-1.221
1876,3,29,1875-1904,-0.423,-1.016,-1.293
1876,3,30,1875-1904,-0.275,-0.64,-0.54
1876,3,31,1875-1904,-0.985,-0.942,-0.552
1876,4,1,1875-1904,-1.474,-0.474,-0.439
1876,4,2,1875-1904,-1.044,0.135,0.045
1876,4,3,1875-1904,-0.56,0.333,0.807
1876,4,4,1875-1904,0.018,0.4,1.392
1876,4,5,1875-1904,0.805,0.698,1.393
1876,4,6,1875-1904,1.276,1.005,0.96
1876,4,7,1875-1904,0.074,0.78,0.907
1876,4,8,1875-1904,1.262,-0.255,0.558
1876,4,9,1875-1904,2.658,0.092,-0.261
1876,4,10,1875-1904,2.533,-0.946,-1.044
1876,4,11,1875-1904,2.663,0.507,-1.29
1876,4,12,1875-1904,0.828,0.896,-0.716
1876,4,13,1875-1904,-0.512,-0.568,-0.885
1876,4,14,1875-1904,-0.762,-0.522,0.053
1876,4,15,1875-1904,-1.4,0.117,1.047
1876,4,16,1875-1904,-2.232,-0.189,0.572
1876,4,17,1875-1904,-2.084,-1.057,-0.563
1876,4,18,1875-1904,-0.547,-1.776,-1.364
1876,4,19,1875-1904,-0.074,-2.076,-1.917
1876,4,20,1875-1904,1.256,-1.444,-1.113
1876,4,21,1875-1904,0.324,-0.66,-0.74
1876,4,22,1875-1904,0.21,0.227,-0.327
1876,4,23,1875-1904,0.272,0.219,0.087
1876,4,24,1875-1904,-0.397,0.065,0.373
1876,4,25,1875-1904,-0.53,-0.211,0.608
1876,4,26,1875-1904,-0.765,0.335,0.49
1876,4,27,1875-1904,-0.954,-0.228,0.161
1876,4,28,1875-1904,-0.392,-1.289,-0.608
1876,4,29,1875-1904,0.041,-0.536,-0.952
1876,4,30,1875-1904,0.176,-0.309,-0.639
1876,11,1,1875-1904,-0.21,1.895,0.006
1876,11,2,1875-1904,0.648,1.32,0.425
1876,11,3,1875-1904,1.292,1.025,0.333
1876,11,4,1875-1904,-0.461,0.853,0.657
1876,11,5,1875-1904,0.23,0.286,0.996
1876,11,6,1875-1904,-0.178,0.851,0.335
1876,11,7,1875-1904,-1.983,0.677,0.212
1876,11,8,1875-1904,-2.808,0.092,0.252
1876,11,9,1875-1904,-2.268,-0.016,0.154
1876,11,10,1875-1904,-1.279,0.576,0.464
1876,11,11,1875-1904,-0.02,-0.844,0.779
1876,11,12,1875-1904,-0.303,-2.565,-0.335
1876,11,13,1875-1904,-0.21,-1.368,-0.489
1876,11,14,1875-1904,-0.394,-1.356,-0.356
1876,11,15,1875-1904,-1.228,-1.451,-0.278
1876,11,16,1875-1904,-1.049,-1.644,-0.499
1876,11,17,1875-1904,-1.484,-0.572,0.116
1876,11,18,1875-1904,-2.01,-0.734,0.798
1876,11,19,1875-1904,-1.562,-0.99,0.203
1876,11,20,1875-1904,-1.761,-0.119,-0.503
1876,11,21,1875-1904,-2.11,0.624,0.161
1876,11,22,1875-1904,-1.916,0.227,0.968
1876,11,23,1875-1904,-1.5,-0.314,0.98
1876,11,24,1875-1904,-1.044,-0.659,0.504
1876,11,25,1875-1904,-0.811,-2.405,-0.01
1876,11,26,1875-1904,-0.285,-1.134,-0.088
1876,11,27,1875-1904,0.02,-1.438,-1.071
1876,11,28,1875-1904,-0.079,-0.133,-1.367
1876,11,29,1875-1904,0.712,0.061,-1.197
1876,11,30,1875-1904,0.807,-0.243,-0.637
1876,12,1,1875-1904,0.256,-1.171,-0.846
1876,12,2,1875-1904,0.703,-0.995,-1.477
1876,12,3,1875-1904,0.084,-1.736,-1.787
1876,12,4,1875-1904,-2.411,-2.856,-2.86
1876,12,5,1875-1904,-1.879,-2.277,-2.241
1876,12,6,1875-1904,-1.927,-1.114,-1.949
1876,12,7,1875-1904,-1.193,-1.536,-1.583
1876,12,8,1875-1904,-1.117,-0.243,-0.969
1876,12,9,1875-1904,-1.106,0.975,-0.017
1876,12,10,1875-1904,-0.205,0.958,0.223
1876,12,11,1875-1904,-0.548,0.541,0.157
1876,12,12,1875-1904,-0.853,-0.932,-0.225
1876,12,13,1875-1904,-0.701,-0.687,-0.023
1876,12,14,1875-1904,-0.746,-0.682,0.34
1876,12,15,1875-1904,-0.895,-0.829,0.335
1876,12,16,1875-1904,-1.764,-0.72,0.052
1876,12,17,1875-1904,-2.162,-0.711,-0.311
1876,12,18,1875-1904,-1.998,-1.257,-1.349
1876,12,19,1875-1904,-3.03,-0.949,-2.131
1876,12,20,1875-1904,-3.304,-2.183,-2.313
1876,12,21,1875-1904,-4.683,-1.594,-2.561
1876,12,22,1875-1904,-4.209,-0.989,-1.866
1876,12,23,1875-1904,-3.186,-1.09,-1.207
1876,12,24,1875-1904,-3.586,-0.884,-0.818
1876,12,25,1875-1904,-2.655,-0.393,-0.139
1876,12,26,1875-1904,-1.579,-0.151,0.93
1876,12,27,1875-1904,0.055,-2.195,0.815
1876,12,28,1875-1904,1.04,-1.389,-0.068
1876,12,29,1875-1904,2.338,-0.214,-0.503
1876,12,30,1875-1904,1.208,-1.09,-0.981
1876,12,31,1875-1904,2.123,-1.202,-1.457
1877,1,1,1875-1904,2.536,-1.83,-2.271
1877,1,2,1875-1904,1.565,0.349,-1.031
1877,1,3,1875-1904,0.273,-1.776,-0.446
1877,1,4,1875-1904,-0.712,-2.129,-1.28
1877,1,5,1875-1904,0.095,-0.891,-1.772
1877,1,6,1875-1904,0.566,-1.463,-1.311
1877,1,7,1875-1904,0.845,-2.059,-1.084
1877,1,8,1875-1904,1.93,-1.615,-0.454
1877,1,9,1875-1904,2.422,-0.483,-0.213
1877,1,10,1875-1904,0.073,-0.587,0.465
1877,1,11,1875-1904,-1.833,-1.04,-0.316
1877,1,12,1875-1904,-3.127,0.016,-0.421
1877,1,13,1875-1904,-2.31,-0.233,0.503
1877,1,14,1875-1904,-1.656,-1.395,0.228
1877,1,15,1875-1904,-1.386,0.021,0.244
1877,1,16,1875-1904,-0.682,-0.492,0.758
1877,1,17,1875-1904,-0.61,-1.394,0.57
1877,1,18,1875-1904,-0.682,-1.458,0.56
1877,1,19,1875-1904,-0.207,-1.752,0.631
1877,1,20,1875-1904,0.569,0.23,1.14
1877,1,21,1875-1904,-0.027,0.674,1.81
1877,1,22,1875-1904,0.549,0.619,1.8
1877,1,23,1875-1904,-0.097,-0.02,1.52
1877,1,24,1875-1904,-0.126,-0.551,0.992
1877,1,25,1875-1904,-1.092,-1.516,0.132
1877,1,26,1875-1904,-2.381,0.261,0.223
1877,1,27,1875-1904,-0.72,-0.489,0.912
1877,1,28,1875-1904,1.046,-0.766,0.455
1877,1,29,1875-1904,1.227,0.99,-0.139
1877,1,30,1875-1904,1.712,-0.288,-1.568
1877,1,31,1875-1904,-0.274,1.955,-1.047
1877,2,1,1875-1904,-0.384,-0.246,0.315
1877,2,2,1875-1904,-0.652,-1.079,1.026
1877,2,3,1875-1904,0.584,-0.205,0.955
1877,2,4,1875-1904,1.241,0.242,0.524
1877,2,5,1875-1904,1.57,0.518,0.887
1877,2,6,1875-1904,2.053,0.505,0.662
1877,2,7,1875-1904,1.535,0.686,0.029
1877,2,8,1875-1904,1.488,1.156,0.043
1877,2,9,1875-1904,1.896,1.057,-0.372
1877,2,10,1875-1904,0.999,0.756,-0.712
1877,2,11,1875-1904,0.662,0.017,-0.48
1877,2,12,1875-1904,0.22,-0.322,-0.636
1877,2,13,1875-1904,-1.34,0.076,-0.757
1877,2,14,1875-1904,-0.729,-0.155,0.3
1877,2,15,1875-1904,1.221,-0.522,0.149
1877,2,16,1875-1904,1.192,-0.294,-0.29
1877,2,17,1875-1904,-0.335,0.679,-0.366
1877,2,18,1875-1904,-0.526,0.034,0.368
1877,2,19,1875-1904,0.37,-0.37,-0.107
1877,2,20,1875-1904,-0.176,-0.525,-1.968
1877,2,21,1875-1904,-2.124,1.401,-1.447
1877,2,22,1875-1904,-1.94,1.224,-0.675
1877,2,23,1875-1904,-1.286,0.967,-0.692
1877,2,24,1875-1904,0.672,0.356,-1.262
1877,2,25,1875-1904,2.154,0.94,-2.445
1877,2,26,1875-1904,1.176,0.866,-2.491
1877,2,27,1875-1904,0.698,1.3,-1.205
1877,2,28,1875-1904,-0.031,1.764,-0.349
1877,3,1,1875-1904,-0.246,1.161,0.648
1877,3,2,1875-1904,-0.184,-0.226,1.092
1877,3,3,1875-1904,1.151,-0.394,0.816
1877,3,4,1875-1904,0.326,-0.422,-0.113
1877,3,5,1875-1904,-0.398,0.645,-0.633
1877,3,6,1875-1904,-1.062,1.195,-0.918
1877,3,7,1875-1904,-1.495,0.003,-1.803
1877,3,8,1875-1904,-2.476,1.563,-0.959
1877,3,9,1875-1904,-2.424,1.024,-0.051
