t_dias,n_antiprotones,B_mT
31.312,90.565,993
31.315,91.224,993
31.318,91.044,993
31.32,90.767,993
31.323,91.262,993
31.326,91.122,993
31.329,91.388,993
31.332,90.838,993
31.335,91.008,993
31.338,91.209,993
31.34,90.581,993
31.343,91.2,993
31.346,90.652,993
31.349,90.801,993
31.352,91.183,993
31.355,90.823,993
31.357,91.413,993
31.361,90.595,993
31.363,91.385,993
31.366,91.331,993
31.369,90.675,993
31.372,91.694,993
31.375,91.58,993
31.377,92.135,993
31.38,91.868,993
31.383,91.611,993
31.386,91.955,993
31.389,91.686,993
31.392,91.789,993
31.395,91.601,993
31.398,91.288,993
31.4,92.342,993
31.403,92.173,993
31.406,92.269,993
31.409,91.959,993
31.412,92.15,993
31.414,91.902,993
31.418,92.034,993
31.42,91.645,993
31.423,91.919,993
31.426,91.116,993
31.429,91.789,993
31.432,90.73,993
31.434,91.384,993
31.437,91.273,993
31.44,91.132,993
31.443,91.772,993
31.446,91.011,993
31.449,90.757,993
31.452,90.858,993
31.455,90.916,993
31.457,91.292,993
31.46,91.386,993
31.463,90.777,993
31.466,90.893,993
31.469,90.963,993
31.471,91.521,993
31.475,90.052,993
31.477,91.241,993
31.48,90.943,993
31.483,90.938,993
31.486,91.451,993
31.489,90.444,993
31.491,90.588,993
31.494,91.016,993
31.497,90.566,993
31.5,91.398,993
31.503,90.871,993
31.506,90.694,993
31.509,91.385,993
31.512,90.842,993
31.514,90.962,993
31.517,90.88,993
31.52,90.786,993
31.523,91.637,993
31.526,90.613,993
31.528,91.346,993
31.532,90.637,993
31.534,91.183,993
31.537,91.302,993
31.54,90.813,993
31.543,91.515,993
31.546,90.84,993
31.548,91.499,993
31.551,90.779,993
31.554,89.914,993
31.557,91.54,993
31.56,90.872,993
31.563,90.837,993
31.566,91.004,993
31.569,90.537,993
31.571,91.585,993
31.574,90.193,993
31.577,91.653,993
31.58,90.625,993
31.583,91.327,993
31.585,91.434,993
31.589,90.68,993
31.591,90.669,993
31.594,90.765,993
31.597,90.518,993
31.6,91.416,993
31.603,90.901,993
31.606,90.516,993
31.608,90.516,993
31.611,91.592,993
31.614,91.837,993
31.617,91.051,993
31.62,90.861,993
31.623,90.946,993
31.626,90.816,993
31.628,90.775,993
31.631,90.175,993
31.634,91.305,993
31.637,91.199,993
31.64,91.323,993
31.642,91.839,993
31.646,90.944,993
31.648,91.32,993
31.651,91.389,993
31.654,91.377,993
31.657,91.079,993
31.66,90.832,993
31.663,90.61,993
31.665,90.981,993
31.668,90.692,993
31.671,91.45,993
31.674,90.926,993
31.677,91.071,993
31.68,90.856,993
31.683,90.735,993
31.685,91.31,993
31.688,91.047,993
31.691,90.884,993
31.694,91.16,993
31.697,90.613,993
31.699,91.128,993
31.703,90.788,993
31.705,91.161,993
31.708,91.388,993
31.711,91.053,993
31.714,91.555,993
31.717,90.026,993
31.72,90.991,993
31.722,91.172,993
31.725,90.535,993
31.728,91.392,993
31.731,89.959,993
31.734,91.401,993
31.737,91.298,993
31.74,90.009,993
31.742,91.553,993
31.745,89.623,993
31.748,90.811,993
31.751,91.089,993
31.754,90.914,993
31.756,91.598,993
31.76,90.562,993
31.762,91.16,993
31.765,90.92,993
31.768,90.644,993
31.771,91.538,993
31.774,90.288,993
31.777,91.414,993
31.779,91.376,993
31.782,90.496,993
31.785,91.053,993
31.788,91.142,993
31.791,91.026,993
31.794,90.995,993
31.797,91.238,993
31.799,91.427,993
31.802,91.477,993
31.805,91.588,993
31.808,91.505,993
31.811,91.342,993
31.814,91.517,993
31.817,91.013,993
31.819,90.802,993
31.822,90.949,993
31.825,90.552,993
31.828,90.78,993
31.831,91.461,993
31.834,90.597,993
31.837,90.87,993
31.839,90.898,993
31.842,91.771,993
31.845,91.275,993
31.848,91.95,993
31.851,91.598,993
31.854,90.546,993
31.856,91.683,993
31.859,90.995,993
31.862,91.32,993
31.865,90.902,993
31.87,90.315,993
31.873,90.987,993
31.875,91.107,993
31.878,90.607,993
31.881,91.384,993
31.884,90.908,993
31.887,91.467,993
31.89,91.304,993
31.893,90.677,993
31.895,91.318,993
31.898,89.973,993
31.901,90.403,993
31.904,91.252,993
31.907,91.658,993
31.909,91.238,993
31.913,90.723,993
31.915,91.381,993
31.918,91.47,993
31.921,91.022,993
31.924,90.143,993
31.927,90.082,993
31.93,90.118,993
31.932,89.516,993
31.935,89.753,993
31.938,91.614,993
31.941,91.47,993
31.944,90.83,993
31.947,90.697,993
31.95,91.698,993
31.952,91.642,993
31.955,90.815,993
31.958,91.589,993
31.961,90.89,993
31.964,91.436,993
31.966,91.952,993
31.97,90.801,993
31.972,91.045,993
31.975,91.284,993
31.978,91.117,993
31.981,90.743,993
31.984,90.203,993
31.987,90.98,993
31.989,90.904,993
31.992,90.728,993
31.995,91.051,993
31.998,90.491,993
32.001,90.232,993
32.004,91.023,993
32.007,90.96,993
32.009,91.247,993
32.012,90.447,993
32.263,89.482,993
32.265,90.566,993
32.268,89.311,993
32.271,90.116,993
32.274,89.343,993
32.276,90.13,993
32.28,89.732,993
32.282,90.657,993
32.285,90.219,993
32.288,90.037,993
32.291,89.748,993
32.293,90.3,993
32.297,89.722,993
32.299,90.801,993
32.302,89.564,993
32.305,90.294,993
32.308,90.974,993
32.31,90.968,993
32.314,90.503,993
32.316,91.364,993
32.319,90.427,993
32.322,91.457,993
32.325,90.704,993
32.327,91.377,993
32.331,90.361,993
32.333,92.369,993
32.336,91.596,993
32.339,91.317,993
32.342,90.79,993
32.344,91.539,993
32.348,91.119,993
32.35,91.861,993
32.353,90.431,993
32.355,91.95,993
32.359,90.549,993
32.361,91.987,993
32.364,91.839,993
32.367,92.385,993
32.37,91.808,993
32.372,92.207,993
32.376,91.829,993
32.378,92.217,993
32.381,90.812,993
32.384,91.608,993
32.387,90.704,993
32.389,91.844,993
32.393,91.559,993
32.395,92.301,993
32.398,91.177,993
32.401,92.587,993
32.404,91.132,993
32.406,91.896,993
32.41,90.932,993
32.412,91.503,993
32.415,90.656,993
32.418,91.28,993
32.421,90.413,993
32.423,91.188,993
32.427,91.17,993
32.429,91.712,993
32.432,90.807,993
32.435,91.15,993
32.438,89.818,993
32.44,90.973,993
32.443,90.356,993
32.446,91.993,993
32.449,90.658,993
32.451,92.038,993
32.455,91.139,993
32.457,91.171,993
32.46,90.621,993
32.463,91.373,993
32.466,90.987,993
32.468,91.446,993
32.472,89.737,993
32.474,91.592,993
32.477,89.903,993
32.48,91.122,993
32.483,91.135,993
32.485,91.179,993
32.489,90.299,993
32.491,91.277,993
32.494,90.62,993
32.497,91.177,993
32.5,91.017,993
32.502,91.499,993
32.506,90.917,993
32.508,91.732,993
32.511,91.016,993
32.514,91.784,993
32.517,91.842,993
32.519,92.348,993
32.522,90.705,993
32.525,91.574,993
32.528,91.017,993
32.53,91.611,993
32.534,91.576,993
32.536,91.637,993
32.539,91.234,993
32.542,91.512,993
32.545,91.03,993
32.547,91.241,993
32.551,91.018,993
32.553,91.846,993
32.556,90.361,993
32.559,91.177,993
32.562,90.449,993
32.564,91.428,993
32.568,90.909,993
32.57,91.891,993
32.573,90.699,993
32.576,91.148,993
32.579,91.023,993
32.581,91.771,993
32.585,90.731,993
32.587,91.571,993
32.59,89.998,993
32.593,91.241,993
32.596,90.335,993
32.598,91.027,993
32.602,91.248,993
32.604,91.757,993
32.607,90.814,993
32.609,91.894,993
32.613,91.165,993
32.615,91.722,993
32.618,91.162,993
32.621,92.066,993
32.624,90.63,993
32.626,92.161,993
32.63,90.38,993
32.632,91.438,993
32.635,90.134,993
32.638,91.171,993
32.641,91.0,993
32.643,91.529,993
32.647,90.407,993
32.649,91.704,993
32.652,90.941,993
32.655,91.672,993
32.658,90.341,993
32.66,91.223,993
32.664,90.516,993
32.666,91.325,993
32.669,90.173,993
32.672,91.946,993
32.675,90.653,993
32.677,91.187,993
32.681,90.656,993
32.683,91.71,993
32.686,90.382,993
32.689,91.546,993
32.692,90.741,993
32.694,91.606,993
32.697,90.29,993
32.7,91.111,993
32.703,90.031,993
32.705,91.49,993
32.709,90.31,993
32.711,91.404,993
32.714,91.601,993
32.717,91.756,993
32.72,90.733,993
32.722,90.886,993
32.726,90.605,993
32.728,91.725,993
32.731,91.088,993
32.734,91.637,993
32.737,91.083,993
32.739,91.567,993
32.743,90.835,993
32.745,91.293,993
32.748,91.41,993
32.751,91.062,993
32.754,90.876,993
32.756,92.019,993
32.76,91.47,993
32.762,92.02,993
32.765,90.578,993
32.768,91.561,993
32.771,90.296,993
32.773,91.749,993
32.776,90.172,993
32.779,90.936,993
32.782,90.584,993
32.784,91.088,993
32.788,90.576,993
32.79,91.525,993
32.793,91.138,993
32.796,91.551,993
32.799,90.98,993
32.801,91.35,993
32.805,90.525,993
32.807,91.347,993
32.81,91.055,993
32.813,91.67,993
32.816,90.635,993
32.818,91.512,993
32.822,90.416,993
32.824,91.481,993
32.827,90.38,993
32.83,91.477,993
32.833,91.735,993
32.835,91.859,993
32.839,89.837,993
32.841,91.32,993
32.844,90.731,993
32.847,91.566,993
32.85,90.381,993
32.852,91.719,993
32.856,90.884,993
32.858,91.495,993
32.861,90.927,993
32.863,91.682,993
32.867,90.834,993
32.869,91.802,993
32.872,90.942,993
32.875,91.369,993
32.878,90.593,993
32.88,90.979,993
32.884,91.481,993
32.886,91.855,993
32.889,91.583,993
32.892,91.772,993
32.895,90.615,993
32.897,91.365,993
32.901,90.692,993
32.903,91.078,993
32.906,91.54,993
32.909,91.479,993
32.912,90.385,993
32.914,91.672,993
32.918,91.254,993
32.92,91.138,993
32.923,90.747,993
32.925,91.378,993
