time_utc,t_min,lat,lon,x_m,y_m,elev_m,dist_km,vel_kmh
2026-03-24T09:07:38.000Z,8.6333,46.2385,6.03716,-751.4,538.4,443.7,2.5003,32.9958
2026-03-24T09:07:39.000Z,8.65,46.2385,6.03706,-759.5,541.9,443.7,2.5091,31.8641
2026-03-24T09:07:40.000Z,8.6667,46.2386,6.03696,-767.1,545.2,443.7,2.5174,29.6722
2026-03-24T09:07:41.000Z,8.6833,46.2386,6.03687,-774.1,548.2,443.7,2.525,27.4157
2026-03-24T09:07:42.000Z,8.7,46.2386,6.03678,-780.6,551.5,443.7,2.5323,26.421
2026-03-24T09:07:43.000Z,8.7167,46.2386,6.0367,-786.8,554,443.6,2.539,23.987
2026-03-24T09:07:44.000Z,8.7333,46.2387,6.03663,-792.4,555.8,443.5,2.5448,20.9384
2026-03-24T09:07:45.000Z,8.75,46.2387,6.03657,-797.3,556.1,443.2,2.5497,17.7604
2026-03-24T09:07:46.000Z,8.7667,46.2386,6.03651,-801.7,554.9,443.2,2.5543,16.3844
2026-03-24T09:07:47.000Z,8.7833,46.2386,6.03646,-805.1,552.8,443.3,2.5583,14.5972
2026-03-24T09:07:48.000Z,8.8,46.2386,6.03643,-808,549.4,443.3,2.5628,16.0915
2026-03-24T09:07:49.000Z,8.8167,46.2386,6.0364,-810,545.2,443.2,2.5675,16.8288
2026-03-24T09:07:50.000Z,8.8333,46.2385,6.03638,-811.8,540.1,443.4,2.5729,19.4839
2026-03-24T09:07:51.000Z,8.85,46.2385,6.03636,-813.5,535.1,443.5,2.5782,19.106
2026-03-24T09:07:52.000Z,8.8667,46.2384,6.03634,-815.1,529.6,443.6,2.584,20.767
2026-03-24T09:07:53.000Z,8.8833,46.2384,6.03632,-816.6,524.5,443.8,2.5893,19.2285
2026-03-24T09:07:54.000Z,8.9,46.2383,6.0363,-818.1,519.1,443.9,2.595,20.308
2026-03-24T09:07:55.000Z,8.9167,46.2383,6.03628,-819.5,513.6,443.9,2.6007,20.6949
2026-03-24T09:07:56.000Z,8.9333,46.2382,6.03626,-821.2,507.7,444,2.6068,21.9983
2026-03-24T09:07:57.000Z,8.95,46.2382,6.03623,-822.8,501.7,444.2,2.6131,22.4581
2026-03-24T09:07:58.000Z,8.9667,46.2381,6.03621,-824.6,495.4,444.6,2.6196,23.6892
2026-03-24T09:07:59.000Z,8.9833,46.238,6.03619,-826.5,488.7,444.8,2.6267,25.3064
2026-03-24T09:08:00.000Z,9,46.238,6.03616,-828.5,481.5,444.9,2.6342,26.9971
2026-03-24T09:08:01.000Z,9.0167,46.2379,6.03613,-830.6,474,445.4,2.642,28.303
2026-03-24T09:08:02.000Z,9.0333,46.2379,6.0361,-832.9,466.8,445.5,2.6496,27.2303
2026-03-24T09:08:03.000Z,9.05,46.2378,6.03608,-835,459.2,445.6,2.6576,28.6882
2026-03-24T09:08:04.000Z,9.0667,46.2377,6.03605,-837.1,452.4,445.6,2.6646,25.5371
2026-03-24T09:08:05.000Z,9.0833,46.2377,6.03602,-839,446.1,445.6,2.6713,23.844
2026-03-24T09:08:06.000Z,9.1,46.2376,6.036,-840.8,439.8,446,2.6779,23.6892
2026-03-24T09:08:07.000Z,9.1167,46.2376,6.03598,-842.6,434.3,446.4,2.6837,21.0893
2026-03-24T09:08:08.000Z,9.1333,46.2375,6.03596,-844.3,429.2,446.8,2.6891,19.3952
2026-03-24T09:08:09.000Z,9.15,46.2375,6.03593,-846,425.5,446.8,2.6932,14.9112
2026-03-24T09:08:10.000Z,9.1667,46.2374,6.03592,-847.4,422.5,447.1,2.6965,11.9019
2026-03-24T09:08:12.000Z,9.2,46.2374,6.03589,-849.6,418.7,447.4,2.7009,7.9011
2026-03-24T09:08:12.000Z,9.2167,46.2374,6.03589,-849.6,418.7,447.4,2.7009,0
2026-03-24T09:08:14.000Z,9.25,46.2374,6.03587,-851,415.7,447.4,2.7042,5.9509
2026-03-24T09:08:14.000Z,9.2667,46.2374,6.03587,-851,415.7,447.4,2.7042,0
2026-03-24T09:08:16.000Z,9.3,46.2373,6.03586,-851.7,411.5,447.4,2.7085,7.7071
2026-03-24T09:08:17.000Z,9.3167,46.2373,6.03586,-851.5,409,447.4,2.7111,9.2443
2026-03-24T09:08:18.000Z,9.3333,46.2373,6.03588,-850.4,406,447.4,2.7143,11.4822
2026-03-24T09:08:19.000Z,9.35,46.2373,6.0359,-848.6,403.1,447.5,2.7177,12.2015
2026-03-24T09:08:20.000Z,9.3667,46.2372,6.03593,-846.2,399.7,447.6,2.7219,15.2477
2026-03-24T09:08:21.000Z,9.3833,46.2372,6.03597,-843.1,396.4,447.8,2.7264,16.3363
2026-03-24T09:08:22.000Z,9.4,46.2372,6.03602,-839.5,392.5,447.8,2.7318,19.1218
2026-03-24T09:08:23.000Z,9.4167,46.2371,6.03607,-835.5,388.8,448,2.7373,19.8124
2026-03-24T09:08:24.000Z,9.4333,46.2371,6.03613,-831.1,384.6,448.2,2.7433,21.9195
2026-03-24T09:08:25.000Z,9.45,46.2371,6.03619,-826.4,380.4,448.3,2.7497,22.7299
2026-03-24T09:08:26.000Z,9.4667,46.237,6.03625,-821.2,375.3,448.5,2.7569,26.1382
2026-03-24T09:08:27.000Z,9.4833,46.237,6.03633,-815.6,370.2,448.6,2.7645,27.3423
2026-03-24T09:08:28.000Z,9.5,46.2369,6.03641,-809.6,364.8,448.8,2.7726,29.1745
2026-03-24T09:08:29.000Z,9.5167,46.2369,6.03649,-803.3,358.8,449,2.7813,31.3487
2026-03-24T09:08:30.000Z,9.5333,46.2368,6.03657,-796.9,353,449.3,2.79,31.2769
2026-03-24T09:08:31.000Z,9.55,46.2368,6.03666,-790.3,347,449.5,2.799,32.16
2026-03-24T09:08:32.000Z,9.5667,46.2367,6.03674,-783.7,340.7,449.7,2.8081,32.7798
2026-03-24T09:08:33.000Z,9.5833,46.2367,6.03683,-777.2,334.8,449.9,2.8169,31.6861
2026-03-24T09:08:34.000Z,9.6,46.2366,6.03691,-770.7,328.9,450.1,2.8257,31.7522
2026-03-24T09:08:35.000Z,9.6167,46.2365,6.03699,-764.4,323,450.4,2.8343,31.0742
2026-03-24T09:08:36.000Z,9.6333,46.2365,6.03707,-758.2,317,450.7,2.843,31.1489
2026-03-24T09:08:37.000Z,9.65,46.2364,6.03715,-752,311.6,451,2.8512,29.587
2026-03-24T09:08:38.000Z,9.6667,46.2364,6.03723,-745.8,305.3,451,2.86,31.8005
2026-03-24T09:08:39.000Z,9.6833,46.2363,6.03732,-739.5,299.3,451.3,2.8688,31.55
2026-03-24T09:08:40.000Z,9.7,46.2363,6.0374,-732.8,293,451.8,2.878,33.1797
2026-03-24T09:08:41.000Z,9.7167,46.2362,6.03749,-725.8,287.2,452,2.8871,32.7277
2026-03-24T09:08:42.000Z,9.7333,46.2362,6.03758,-718.9,280.8,452.1,2.8965,34.0593
2026-03-24T09:08:43.000Z,9.75,46.2361,6.03767,-712,274,452.6,2.9062,34.889
2026-03-24T09:08:44.000Z,9.7667,46.236,6.03776,-705.4,267.7,453,2.9153,32.78
2026-03-24T09:08:45.000Z,9.7833,46.236,6.03784,-699.3,261.9,453.3,2.9239,30.672
2026-03-24T09:08:46.000Z,9.8,46.2359,6.03792,-693.3,256.3,453.5,2.932,29.4454
2026-03-24T09:08:47.000Z,9.8167,46.2359,6.03799,-687.5,250.9,453.8,2.94,28.5654
2026-03-24T09:08:48.000Z,9.8333,46.2358,6.03807,-681.7,245.4,454.2,2.948,28.8418
2026-03-24T09:08:49.000Z,9.85,46.2358,6.03815,-675.5,239.9,454.5,2.9563,29.854
2026-03-24T09:08:50.000Z,9.8667,46.2357,6.03823,-668.9,233.6,454.8,2.9654,32.9794
2026-03-24T09:08:51.000Z,9.8833,46.2357,6.03832,-661.9,227.3,455.1,2.9749,33.9926
2026-03-24T09:08:52.000Z,9.9,46.2356,6.03842,-654.5,220.5,455.4,2.9849,36.0945
2026-03-24T09:08:53.000Z,9.9167,46.2356,6.03852,-647,213.8,455.6,2.9951,36.5043
2026-03-24T09:08:54.000Z,9.9333,46.2355,6.03862,-639.2,206.6,455.9,3.0057,38.1981
2026-03-24T09:08:55.000Z,9.95,46.2354,6.03872,-631.3,199.4,456.1,3.0163,38.4013
2026-03-24T09:08:56.000Z,9.9667,46.2354,6.03883,-623.3,192.2,456.5,3.0271,38.8104
2026-03-24T09:08:57.000Z,9.9833,46.2353,6.03893,-615.4,185,456.8,3.0378,38.6054
2026-03-24T09:08:58.000Z,10,46.2352,6.03903,-607.3,178,457.1,3.0486,38.7505
2026-03-24T09:08:59.000Z,10.0167,46.2352,6.03914,-599.2,170.8,457.4,3.0595,39.2231
2026-03-24T09:09:00.000Z,10.0333,46.2351,6.03925,-590.8,163.6,457.7,3.0705,39.6392
2026-03-24T09:09:01.000Z,10.05,46.235,6.03936,-582.4,156.4,458.1,3.0816,40.0587
2026-03-24T09:09:02.000Z,10.0667,46.235,6.03946,-574.1,149.2,458.4,3.0926,39.6393
2026-03-24T09:09:03.000Z,10.0833,46.2349,6.03957,-566,142.5,458.8,3.1032,37.9674
2026-03-24T09:09:04.000Z,10.1,46.2349,6.03967,-558.2,136.2,459.3,3.1132,36.0932
2026-03-24T09:09:05.000Z,10.1167,46.2348,6.03977,-550.8,130.3,459.7,3.1227,34.0102
2026-03-24T09:09:06.000Z,10.1333,46.2348,6.03986,-543.6,124.4,460.1,3.132,33.621
2026-03-24T09:09:07.000Z,10.15,46.2347,6.03995,-536.8,118.5,460.4,3.141,32.5178
2026-03-24T09:09:08.000Z,10.1667,46.2346,6.04004,-530.1,113,460.6,3.1497,31.3195
2026-03-24T09:09:09.000Z,10.1833,46.2346,6.04012,-523.5,107.6,460.9,3.1582,30.6378
2026-03-24T09:09:10.000Z,10.2,46.2345,6.04021,-517.1,102,461.3,3.1668,30.6852
2026-03-24T09:09:11.000Z,10.2167,46.2345,6.04029,-510.4,96.5,461.6,3.1755,31.3195
2026-03-24T09:09:12.000Z,10.2333,46.2345,6.04038,-503.7,91.1,462.1,3.1841,31.0652
2026-03-24T09:09:13.000Z,10.25,46.2344,6.04047,-496.9,85.1,462.4,3.1931,32.5729
2026-03-24T09:09:14.000Z,10.2667,46.2343,6.04056,-490,79.7,462.8,3.202,31.7138
2026-03-24T09:09:15.000Z,10.2833,46.2343,6.04065,-483,73.7,463.1,3.2112,33.1989
2026-03-24T09:09:16.000Z,10.3,46.2342,6.04074,-475.9,67.9,463.5,3.2204,33.152
2026-03-24T09:09:17.000Z,10.3167,46.2342,6.04083,-468.9,61.6,464,3.2298,33.9931
2026-03-24T09:09:18.000Z,10.3333,46.2341,6.04092,-461.7,55.6,464.2,3.2392,33.6212
2026-03-24T09:09:19.000Z,10.35,46.2341,6.04102,-454.5,49.7,464.2,3.2485,33.5794
2026-03-24T09:09:20.000Z,10.3667,46.234,6.04111,-447.1,43.4,463.9,3.2582,35.0317
2026-03-24T09:09:21.000Z,10.3833,46.234,6.04121,-439.5,37.9,463.6,3.2676,33.7187
2026-03-24T09:09:22.000Z,10.4,46.2339,6.04131,-431.8,31.6,463.1,3.2776,35.8794
2026-03-24T09:09:23.000Z,10.4167,46.2339,6.04141,-424.1,25.3,462.5,3.2876,36.0936
2026-03-24T09:09:24.000Z,10.4333,46.2338,6.04151,-416.4,18.9,462,3.2976,36.1353
2026-03-24T09:09:25.000Z,10.45,46.2337,6.04162,-408.5,12.6,461.6,3.3077,36.3086
2026-03-24T09:09:26.000Z,10.4667,46.2337,6.04172,-400.6,6.3,461.1,3.3178,36.3086
2026-03-24T09:09:27.000Z,10.4833,46.2336,6.04182,-392.9,0,460.6,3.3278,36.0936
2026-03-24T09:09:28.000Z,10.5,46.2336,6.04192,-385.1,-6.7,460.1,3.3381,37.1266
2026-03-24T09:09:29.000Z,10.5167,46.2335,6.04202,-377.3,-13,459.7,3.3482,36.0937
2026-03-24T09:09:30.000Z,10.5333,46.2335,6.04212,-369.5,-19.5,459.2,3.3583,36.5616
2026-03-24T09:09:31.000Z,10.55,46.2334,6.04223,-361.5,-25.8,458.6,3.3685,36.5245
2026-03-24T09:09:32.000Z,10.5667,46.2333,6.04233,-353.5,-31.2,458.1,3.3781,34.8429
2026-03-24T09:09:33.000Z,10.5833,46.2333,6.04243,-345.6,-36.7,457.7,3.3878,34.8428
2026-03-24T09:09:34.000Z,10.6,46.2332,6.04253,-337.9,-42.2,457.3,3.3973,34.1662
2026-03-24T09:09:35.000Z,10.6167,46.2332,6.04263,-330.2,-47.6,456.9,3.4067,33.9333
2026-03-24T09:09:36.000Z,10.6333,46.2332,6.04273,-322.6,-52.7,456.5,3.4158,32.7939
2026-03-24T09:09:37.000Z,10.65,46.2331,6.04283,-315.2,-57.8,456.2,3.4248,32.3371
2026-03-24T09:09:38.000Z,10.6667,46.2331,6.04292,-308,-62.9,455.8,3.4337,31.8835
2026-03-24T09:09:39.000Z,10.6833,46.233,6.04301,-300.9,-67.5,455.4,3.4422,30.5226
2026-03-24T09:09:40.000Z,10.7,46.233,6.0431,-294,-72.5,454.8,3.4507,30.7497
2026-03-24T09:09:41.000Z,10.7167,46.2329,6.04319,-287.2,-77.2,454.4,3.4589,29.6045
2026-03-24T09:09:42.000Z,10.7333,46.2329,6.04328,-280.5,-81.8,454.1,3.4671,29.377
2026-03-24T09:09:43.000Z,10.75,46.2328,6.04336,-273.8,-86.4,453.7,3.4752,29.377
2026-03-24T09:09:44.000Z,10.7667,46.2328,6.04345,-267.4,-90.6,453.4,3.483,27.7921
2026-03-24T09:09:45.000Z,10.7833,46.2328,6.04353,-261,-94.8,453,3.4906,27.3303
2026-03-24T09:09:46.000Z,10.8,46.2327,6.04361,-255.2,-99.2,452.7,3.4978,26.203
2026-03-24T09:09:47.000Z,10.8167,46.2327,6.04368,-249.5,-102.9,452.4,3.5047,24.5989
2026-03-24T09:09:48.000Z,10.8333,46.2327,6.04375,-244,-106.2,452.1,3.5111,23.0376
2026-03-24T09:09:49.000Z,10.85,46.2326,6.04382,-238.9,-109.7,451.9,3.5173,22.32
2026-03-24T09:09:50.000Z,10.8667,46.2326,6.04388,-234,-113.1,451.7,3.5232,21.4082
2026-03-24T09:09:51.000Z,10.8833,46.2326,6.04394,-229.4,-116.4,451.5,3.5289,20.4999
2026-03-24T09:09:52.000Z,10.9,46.2325,6.044,-224.9,-119.4,451.4,3.5343,19.3584
2026-03-24T09:09:53.000Z,10.9167,46.2325,6.04405,-220.8,-121.9,451.2,3.5391,17.3248
2026-03-24T09:09:54.000Z,10.9333,46.2325,6.0441,-217.4,-124.5,451.1,3.5434,15.493
2026-03-24T09:09:55.000Z,10.95,46.2325,6.04413,-214.5,-126.1,451,3.5468,12.115
2026-03-24T09:09:56.000Z,10.9667,46.2325,6.04416,-212.1,-127.3,450.9,3.5494,9.4019
2026-03-24T09:09:57.000Z,10.9833,46.2325,6.04419,-210.4,-128.7,450.9,3.5516,7.9772
2026-03-24T09:09:58.000Z,11,46.2325,6.0442,-209.1,-129.4,450.8,3.5531,5.2422
2026-03-24T09:09:59.000Z,11.0167,46.2325,6.04422,-208.1,-129.9,450.8,3.5541,3.9398
2026-03-24T09:10:00.000Z,11.0333,46.2324,6.04423,-207.4,-130.8,450.8,3.5553,4.2336
2026-03-24T09:10:01.000Z,11.05,46.2324,6.04423,-207,-130.8,450.7,3.5557,1.3845
2026-03-24T09:10:02.000Z,11.0667,46.2324,6.04423,-206.9,-131.2,450.7,3.5562,1.625
2026-03-24T09:10:03.000Z,11.0833,46.2324,6.04423,-206.9,-131.2,450.8,3.5562,0
2026-03-24T09:10:04.000Z,11.1,46.2324,6.04423,-207,-131.5,450.9,3.5565,1.2324
2026-03-24T09:10:05.000Z,11.1167,46.2324,6.04423,-207,-131.5,450.9,3.5565,0
2026-03-24T09:10:06.000Z,11.1333,46.2324,6.04423,-206.9,-131.5,451,3.5566,0.2769
2026-03-24T09:10:07.000Z,11.15,46.2324,6.04423,-206.9,-131.5,451,3.5566,0
2026-03-24T09:10:08.000Z,11.1667,46.2324,6.04423,-206.9,-131.5,451,3.5566,0
2026-03-24T09:10:09.000Z,11.1833,46.2324,6.04423,-206.9,-132,451.1,3.557,1.6012
2026-03-24T09:10:10.000Z,11.2,46.2324,6.04423,-206.9,-132,451.2,3.557,0
2026-03-24T09:10:11.000Z,11.2167,46.2324,6.04423,-207,-132.4,451.3,3.5575,1.625
2026-03-24T09:10:12.000Z,11.2333,46.2324,6.04423,-207,-132.9,451.5,3.5579,1.6012
2026-03-24T09:10:13.000Z,11.25,46.2324,6.04423,-207.1,-132.9,451.7,3.558,0.2769
2026-03-24T09:10:14.000Z,11.2667,46.2324,6.04423,-207.1,-133.3,451.8,3.5584,1.625
2026-03-24T09:10:15.000Z,11.2833,46.2324,6.04423,-207.2,-133.6,452,3.5588,1.2324
2026-03-24T09:10:16.000Z,11.3,46.2324,6.04423,-207.3,-133.6,452.1,3.5589,0.2769
2026-03-24T09:10:17.000Z,11.3167,46.2324,6.04423,-207.4,-134.1,452.3,3.5593,1.625
2026-03-24T09:10:18.000Z,11.3333,46.2324,6.04423,-207.4,-134.5,452.5,3.5598,1.625
2026-03-24T09:10:19.000Z,11.35,46.2324,6.04422,-207.6,-135,452.7,3.5602,1.6943
2026-03-24T09:10:20.000Z,11.3667,46.2324,6.04422,-207.7,-135,452.9,3.5603,0.2769
2026-03-24T09:10:21.000Z,11.3833,46.2324,6.04422,-207.8,-135.4,453,3.5608,1.625
2026-03-24T09:10:22.000Z,11.4,46.2324,6.04422,-207.8,-135.4,453.1,3.5608,0.2769
2026-03-24T09:10:23.000Z,11.4167,46.2324,6.04422,-207.9,-135.9,453.3,3.5613,1.625
2026-03-24T09:10:24.000Z,11.4333,46.2324,6.04422,-208,-135.9,453.4,3.5614,0.2769
2026-03-24T09:10:25.000Z,11.45,46.2324,6.04422,-207.9,-135.9,453.4,3.5615,0.2769
2026-03-24T09:10:26.000Z,11.4667,46.2324,6.04422,-207.9,-135.9,453.4,3.5615,0
2026-03-24T09:10:27.000Z,11.4833,46.2324,6.04422,-207.9,-135.9,453.4,3.5615,0
2026-03-24T09:10:28.000Z,11.5,46.2324,6.04422,-207.9,-135.9,453.5,3.5615,0
2026-03-24T09:10:29.000Z,11.5167,46.2324,6.04422,-207.9,-135.9,453.5,3.5615,0
2026-03-24T09:10:30.000Z,11.5333,46.2324,6.04422,-208,-136.2,453.6,3.5618,1.2324
2026-03-24T09:10:31.000Z,11.55,46.2324,6.04422,-208,-136.2,453.7,3.5618,0
2026-03-24T09:10:32.000Z,11.5667,46.2324,6.04422,-208,-136.2,453.8,3.5618,0
2026-03-24T09:10:33.000Z,11.5833,46.2324,6.04422,-208,-136.6,453.9,3.5622,1.6012
2026-03-24T09:10:34.000Z,11.6,46.2324,6.04422,-208.1,-136.6,453.9,3.5623,0.2769
2026-03-24T09:10:35.000Z,11.6167,46.2324,6.04422,-208.1,-136.6,454,3.5623,0
2026-03-24T09:10:36.000Z,11.6333,46.2324,6.04422,-208.1,-136.6,454.1,3.5624,0.2769
2026-03-24T09:10:37.000Z,11.65,46.2324,6.04422,-207.9,-137.1,454,3.5629,1.8039
2026-03-24T09:10:38.000Z,11.6667,46.2324,6.04423,-207.3,-137.1,454.1,3.5635,2.2152
2026-03-24T09:10:39.000Z,11.6833,46.2324,6.04424,-206.2,-138,454.1,3.5649,5.0283
2026-03-24T09:10:40.000Z,11.7,46.2324,6.04426,-204.7,-138.3,454.3,3.5664,5.3965
2026-03-24T09:10:41.000Z,11.7167,46.2324,6.04428,-203.2,-139.2,454.3,3.5682,6.3973
2026-03-24T09:10:42.000Z,11.7333,46.2324,6.0443,-201.8,-140.1,454.3,3.5698,5.9244
2026-03-24T09:10:43.000Z,11.75,46.2324,6.04432,-200.3,-140.8,454.1,3.5716,6.2066
2026-03-24T09:10:44.000Z,11.7667,46.2323,6.04434,-198.6,-141.7,454.1,3.5735,6.8823
2026-03-24T09:10:45.000Z,11.7833,46.2323,6.04436,-196.8,-142.9,454,3.5756,7.7428
2026-03-24T09:10:46.000Z,11.8,46.2323,6.04439,-195,-144.7,453.7,3.5782,9.2297
2026-03-24T09:10:47.000Z,11.8167,46.2323,6.04441,-193.2,-146.8,453.5,3.5809,9.9201
2026-03-24T09:10:48.000Z,11.8333,46.2323,6.04444,-191.3,-148.9,453.4,3.5838,10.2844
2026-03-24T09:10:49.000Z,11.85,46.2323,6.04447,-188.9,-150.6,453.2,3.5867,10.4757
2026-03-24T09:10:50.000Z,11.8667,46.2323,6.0445,-186,-152.2,453,3.59,11.8753
2026-03-24T09:10:51.000Z,11.8833,46.2322,6.04455,-182.6,-153.5,452.6,3.5937,13.3545
2026-03-24T09:10:52.000Z,11.9,46.2322,6.0446,-178.6,-155.6,452.3,3.5982,16.04
2026-03-24T09:10:53.000Z,11.9167,46.2322,6.04465,-174.6,-158.2,452.1,3.603,17.3248
2026-03-24T09:10:54.000Z,11.9333,46.2322,6.04471,-170.3,-161.1,451.9,3.6082,18.6756
2026-03-24T09:10:55.000Z,11.95,46.2321,6.04476,-165.9,-164.5,451.8,3.6137,19.8607
2026-03-24T09:10:56.000Z,11.9667,46.2321,6.04483,-161.2,-167.8,451.7,3.6194,20.7251
2026-03-24T09:10:57.000Z,11.9833,46.2321,6.04489,-156.1,-170.3,451.8,3.6252,20.7115
2026-03-24T09:10:58.000Z,12,46.2321,6.04496,-150.9,-173.8,451.6,3.6314,22.3202
2026-03-24T09:10:59.000Z,12.0167,46.232,6.04503,-145.5,-177.1,451.4,3.6378,23.0378
2026-03-24T09:11:00.000Z,12.0333,46.232,6.0451,-140,-181,451.4,3.6445,24.1417
2026-03-24T09:11:01.000Z,12.05,46.232,6.04518,-134.3,-184.7,451.2,3.6513,24.5992
2026-03-24T09:11:02.000Z,12.0667,46.2319,6.04525,-128.5,-188.5,451,3.6582,24.8303
2026-03-24T09:11:03.000Z,12.0833,46.2319,6.04533,-122.6,-191.9,450.8,3.6651,24.67
2026-03-24T09:11:04.000Z,12.1,46.2319,6.0454,-117,-195.7,450.5,3.6718,24.369
2026-03-24T09:11:05.000Z,12.1167,46.2318,6.04547,-111.4,-199.5,450.3,3.6786,24.3678
2026-03-24T09:11:06.000Z,12.1333,46.2318,6.04554,-106,-203.3,449.9,3.6853,23.9116
2026-03-24T09:11:07.000Z,12.15,46.2318,6.04561,-100.7,-206.6,449.6,3.6915,22.3332
2026-03-24T09:11:08.000Z,12.1667,46.2317,6.04568,-95.7,-210.5,449.3,3.6978,22.8091
2026-03-24T09:11:09.000Z,12.1833,46.2317,6.04574,-91.1,-213.8,449,3.7035,20.5001
2026-03-24T09:11:10.000Z,12.2,46.2317,6.04579,-87,-217.7,448.6,3.7091,20.2899
2026-03-24T09:11:11.000Z,12.2167,46.2316,6.04583,-83.9,-221.4,448.3,3.7141,17.7238
2026-03-24T09:11:12.000Z,12.2333,46.2316,6.04586,-81.7,-225.2,448,3.7184,15.6638
2026-03-24T09:11:13.000Z,12.25,46.2316,6.04588,-80.2,-229.4,447.7,3.7229,16.0956
2026-03-24T09:11:14.000Z,12.2667,46.2315,6.0459,-78.8,-233.2,447.3,3.727,14.9658
2026-03-24T09:11:15.000Z,12.2833,46.2315,6.04592,-76.9,-237.4,447.1,3.7316,16.5998
2026-03-24T09:11:16.000Z,12.3,46.2314,6.04595,-74.6,-241.2,446.8,3.7361,15.9452
2026-03-24T09:11:17.000Z,12.3167,46.2314,6.04598,-72.3,-244.6,446.5,3.7402,14.9333
2026-03-24T09:11:18.000Z,12.3333,46.2314,6.04601,-70.1,-247.9,446.4,3.7442,14.4466
2026-03-24T09:11:19.000Z,12.35,46.2313,6.04603,-68.1,-252.1,446.4,3.7489,16.7126
2026-03-24T09:11:20.000Z,12.3667,46.2313,6.04606,-66.4,-256.5,446.2,3.7536,16.8609
2026-03-24T09:11:21.000Z,12.3833,46.2313,6.04608,-64.8,-261.4,446.1,3.7588,18.8457
2026-03-24T09:11:22.000Z,12.4,46.2312,6.0461,-63.4,-267.8,445.8,3.7654,23.8062
2026-03-24T09:11:23.000Z,12.4167,46.2311,6.04612,-61.6,-274.1,445.5,3.772,23.6894
2026-03-24T09:11:24.000Z,12.4333,46.2311,6.04615,-59.6,-281.3,445.1,3.7795,26.9973
2026-03-24T09:11:25.000Z,12.45,46.231,6.04618,-57.1,-288.8,444.8,3.7874,28.6265
2026-03-24T09:11:26.000Z,12.4667,46.231,6.04622,-54,-295.6,444.6,3.7949,26.9287
2026-03-24T09:11:27.000Z,12.4833,46.2309,6.04627,-49.8,-302.3,444.3,3.8029,28.6331
2026-03-24T09:11:28.000Z,12.5,46.2308,6.04634,-44.7,-308.3,443.9,3.8108,28.4865
2026-03-24T09:11:29.000Z,12.5167,46.2308,6.04642,-38.7,-313.4,443.6,3.8187,28.3829
2026-03-24T09:11:30.000Z,12.5333,46.2308,6.0465,-32,-317.9,443.3,3.8267,28.9221
2026-03-24T09:11:31.000Z,12.55,46.2307,6.04659,-25.3,-322.2,442.8,3.8347,28.9402
2026-03-24T09:11:32.000Z,12.5667,46.2307,6.04668,-18.4,-326.4,442.5,3.8428,28.9615
2026-03-24T09:11:33.000Z,12.5833,46.2306,6.04677,-11.6,-330.6,442.1,3.8508,28.9615
2026-03-24T09:11:34.000Z,12.6,46.2306,6.04686,-4.5,-334.8,441.7,3.859,29.4343
2026-03-24T09:11:35.000Z,12.6167,46.2306,6.04695,2.6,-339.5,441.3,3.8676,30.755
2026-03-24T09:11:36.000Z,12.6333,46.2305,6.04705,10.1,-344.1,440.9,3.8764,31.6883
2026-03-24T09:11:37.000Z,12.65,46.2305,6.04715,17.9,-348.8,440.5,3.8854,32.6325
2026-03-24T09:11:38.000Z,12.6667,46.2304,6.04726,25.9,-353.8,440.1,3.8949,34.1826
2026-03-24T09:11:39.000Z,12.6833,46.2304,6.04737,34.3,-358.8,439.7,3.9047,35.1501
2026-03-24T09:11:40.000Z,12.7,46.2303,6.04748,42.7,-363.9,439.3,3.9146,35.5937
2026-03-24T09:11:41.000Z,12.7167,46.2303,6.04759,51.5,-369.4,438.9,3.9249,37.3785
2026-03-24T09:11:42.000Z,12.7333,46.2302,6.0477,60.3,-374.8,438.4,3.9353,37.1657
2026-03-24T09:11:43.000Z,12.75,46.2302,6.04782,69.2,-380.4,437.9,3.9458,37.8474
2026-03-24T09:11:44.000Z,12.7667,46.2301,6.04793,78.1,-385.9,437.5,3.9562,37.6127
2026-03-24T09:11:45.000Z,12.7833,46.2301,6.04805,87.1,-391.8,437,3.967,38.7274
