lon,lat,rmse_aod,diff_lon,diff_lat,rmse_aod_diff_vs_cams,du_lon,du_lat,rmse_duaod,du_diff_lon,du_diff_lat,rmse_duaod_diff_vs_cams
-104.744238,40.812444,0.0965780992188917,-104.744238,40.812444,-0.006371274643429306,-0.6092,43.6243,0.0394109706649275,-0.6092,43.6243,-0.006062434125239505
23.333333,-71.95,0.0217346395069785,23.333333,-71.95,-0.006442696084850999,-106.338072,32.634942,0.0312726947717897,-106.338072,32.634942,-0.006139625377109999
55.48474,-20.90139,0.041635668555618,55.48474,-20.90139,-0.006496022970695306,-109.388269,38.248331,0.0267810156705324,-109.388269,38.248331,-0.006142297564777799
-82.633,27.76155,0.0739082428312615,-82.633,27.76155,-0.006520159495210801,-111.63442,35.21484,0.0168433798746908,-111.63442,35.21484,-0.0061632776194155
128.867,37.771,0.1321336063106349,128.867,37.771,-0.00654673188833782,-74.9754,49.822433,0.0224755089754021,-74.9754,49.822433,-0.006251704477435699
126.330194,36.538537,0.1885583458614616,126.330194,36.538537,-0.006747880745432588,20.322,49.035,0.0304863679143841,20.322,49.035,-0.0062578113476883
-16.247361,28.472528,0.1116552711710596,-16.247361,28.472528,-0.0067626737109268,-0.09624,51.77632,0.0307192195950122,-0.09624,51.77632,-0.006432326689559401
-2.232006,53.467374,0.0394408743965397,-2.232006,53.467374,-0.006850178420570105,-73.8157,40.734167,0.0181243243685236,-73.8157,40.734167,-0.006509706386366297
-63.200961,-17.767325,0.04097432332975,-63.200961,-17.767325,-0.007251692247553204,-4.219809,50.317132,0.0403090729611799,-4.219809,50.317132,-0.0065134761396737
-109.388269,38.248331,0.0262315959779209,-109.388269,38.248331,-0.007516318129958101,-3.72395,40.4519,0.0475262440936294,-3.72395,40.4519,-0.006576035172693999
26.62957,67.36662,0.0577478265797177,26.62957,67.36662,-0.007879392606968301,-75.3209,-12.0402,0.0276564348953002,-75.3209,-12.0402,-0.006599504698464199
