masa_final_source_Msun,espin_final,masa_1_source_Msun,masa_2_source_Msun
63.604,0.6729,33.953,32.792
62.187,0.6712,33.652,31.606
63.495,0.6854,34.365,32.356
62.079,0.6833,32.962,32.240
60.937,0.6636,32.477,31.413
63.516,0.6693,33.671,32.974
63.662,0.6810,33.571,33.296
62.397,0.6735,32.804,32.689
63.843,0.6754,34.595,32.430
62.593,0.6765,33.260,32.457
62.955,0.6817,34.593,31.517
63.301,0.6824,33.790,32.705
63.361,0.6737,33.961,32.542
62.603,0.6775,32.960,32.779
63.661,0.6740,35.080,31.741
62.142,0.6727,33.336,31.878
62.602,0.6741,33.191,32.521
62.862,0.6802,33.508,32.514
62.891,0.6744,33.240,32.781
63.298,0.6771,34.242,32.214
62.774,0.6783,33.917,31.997
62.089,0.6721,33.078,32.085
62.944,0.6840,33.215,32.915
61.956,0.6692,33.773,31.229
62.967,0.6716,33.660,32.422
62.857,0.6818,33.121,32.905
62.995,0.6711,34.373,31.728
63.250,0.6689,33.643,32.721
63.136,0.6822,34.259,32.060
62.909,0.6699,33.785,32.225
63.115,0.6755,34.107,32.149
62.036,0.6714,33.426,31.673
62.846,0.6727,33.584,32.379
63.283,0.6747,33.931,32.497
63.736,0.6832,34.767,32.185
62.253,0.6816,33.781,31.605
61.323,0.6613,32.656,31.632
63.060,0.6803,33.631,32.597
63.044,0.6755,33.564,32.620
62.225,0.6826,32.972,32.398
61.890,0.6598,33.274,31.607
62.830,0.6787,35.321,30.645
62.310,0.6711,33.275,32.113
62.896,0.6773,33.242,32.800
63.425,0.6794,34.416,32.188
62.103,0.6599,32.891,32.235
62.293,0.6767,33.719,31.680
63.357,0.6812,33.765,32.779
62.558,0.6760,33.266,32.413
62.560,0.6805,33.551,32.153
62.825,0.6701,33.219,32.708
62.157,0.6760,33.972,31.277
62.953,0.6667,34.131,31.924
62.859,0.6735,33.115,32.864
62.644,0.6802,34.018,31.771
62.651,0.6761,33.152,32.623
61.968,0.6717,33.668,31.359
62.481,0.6694,33.288,32.266
62.140,0.6796,33.178,32.075
62.462,0.6672,33.982,31.533
62.528,0.6763,34.658,30.971
62.562,0.6768,32.911,32.777
62.496,0.6702,33.010,32.568
62.957,0.6701,33.295,32.764
63.682,0.6805,33.771,33.116
63.362,0.6838,33.323,33.247
61.410,0.6622,32.967,31.406
62.892,0.6865,33.201,32.893
62.404,0.6727,32.887,32.600
62.865,0.6859,33.232,32.830
62.267,0.6844,34.734,30.675
63.028,0.6736,33.147,33.010
62.885,0.6766,33.416,32.612
62.485,0.6623,32.921,32.603
61.206,0.6728,32.990,31.227
62.714,0.6778,33.450,32.400
63.339,0.6806,34.475,32.046
62.708,0.6855,34.010,31.879
61.903,0.6736,33.935,31.009
62.897,0.6762,34.030,32.001
62.591,0.6704,33.718,31.956
63.785,0.6789,34.144,32.838
62.378,0.6775,33.355,32.146
62.257,0.6721,32.864,32.478
62.813,0.6875,33.251,32.763
62.218,0.6738,33.302,32.003
61.517,0.6720,32.439,32.118
62.564,0.6727,33.929,31.734
62.286,0.6644,33.060,32.265
64.066,0.6823,34.139,33.157
62.727,0.6833,33.400,32.495
62.525,0.6795,33.032,32.625
62.808,0.6839,33.056,32.933
62.290,0.6817,33.127,32.301
62.771,0.6702,33.166,32.703
62.107,0.6753,32.791,32.411
62.494,0.6834,33.423,32.226
62.298,0.6793,33.152,32.264
62.539,0.6667,33.430,32.170
63.030,0.6809,33.681,32.517
63.105,0.6832,34.016,32.273
62.903,0.6741,33.427,32.603
63.110,0.6783,33.623,32.648
62.956,0.6762,33.345,32.751
62.536,0.6741,33.381,32.263
62.725,0.6776,33.492,32.368
62.834,0.6730,34.240,31.704
62.510,0.6819,33.628,32.031
62.666,0.6658,33.421,32.320
61.430,0.6585,32.224,32.164
63.596,0.6785,34.113,32.669
63.690,0.6799,34.363,32.528
62.036,0.6680,34.096,30.979
62.711,0.6770,34.603,31.237
62.818,0.6773,33.595,32.364
63.105,0.6826,34.681,31.603
63.559,0.6894,33.740,33.071
62.661,0.6749,34.184,31.591
61.929,0.6733,33.319,31.683
63.005,0.6853,33.738,32.464
62.998,0.6710,33.106,32.995
62.243,0.6743,33.349,31.984
61.735,0.6736,32.958,31.841
62.880,0.6751,33.974,32.031
63.392,0.6776,33.957,32.606
62.995,0.6763,34.068,32.065
62.212,0.6707,33.295,31.987
61.809,0.6646,32.961,31.847
62.917,0.6750,34.528,31.517
62.687,0.6677,33.163,32.601
61.879,0.6710,33.140,31.796
62.933,0.6815,33.192,32.913
62.531,0.6770,33.759,31.901
62.816,0.6788,33.470,32.491
63.763,0.6773,34.841,32.107
62.951,0.6826,33.521,32.607
61.984,0.6745,32.993,32.073
62.572,0.6683,33.759,31.893
62.566,0.6650,34.107,31.512
62.016,0.6778,33.788,31.321
62.292,0.6773,34.879,30.514
62.549,0.6748,34.503,31.153
62.458,0.6731,33.436,32.116
61.616,0.6729,32.734,31.938
62.335,0.6801,33.646,31.818
63.360,0.6730,34.524,31.975
62.271,0.6788,34.139,31.250
63.485,0.6913,34.061,32.681
62.792,0.6706,33.870,32.020
62.361,0.6807,34.102,31.391
62.314,0.6764,34.220,31.195
62.288,0.6626,33.078,32.243
62.578,0.6790,33.752,31.974
61.990,0.6641,32.788,32.236
62.452,0.6760,33.981,31.584
63.471,0.6691,33.790,32.815
62.337,0.6697,34.023,31.378
63.101,0.6759,34.085,32.160
62.607,0.6761,33.716,32.010
62.255,0.6723,33.876,31.456
63.548,0.6830,33.605,33.163
62.895,0.6717,33.803,32.203
62.110,0.6739,33.007,32.187
62.894,0.6867,33.210,32.884
61.469,0.6703,33.574,30.922
62.542,0.6779,33.711,31.961
62.826,0.6798,33.616,32.364
63.230,0.6726,33.882,32.470
61.829,0.6692,33.707,31.161
61.179,0.6693,32.223,31.976
62.873,0.6829,34.112,31.934
61.664,0.6731,32.538,32.184
62.783,0.6801,34.259,31.670
63.417,0.6856,34.830,31.801
62.440,0.6684,32.928,32.583
61.047,0.6667,32.966,31.067
62.881,0.6802,33.763,32.273
61.915,0.6661,32.856,32.090
62.449,0.6755,33.064,32.497
61.562,0.6659,33.280,31.271
61.810,0.6673,34.010,30.833
61.946,0.6696,34.494,30.491
63.490,0.6871,34.158,32.567
61.790,0.6732,33.721,31.129
62.565,0.6737,34.192,31.471
62.315,0.6808,33.197,32.254
64.033,0.6863,35.427,31.852
62.471,0.6720,33.065,32.496
62.560,0.6802,33.556,32.149
63.159,0.6742,34.608,31.682
62.748,0.6719,34.490,31.355
62.549,0.6794,34.864,30.807
63.009,0.6751,33.208,32.935
62.775,0.6691,33.752,32.111
62.525,0.6729,33.154,32.471
62.511,0.6787,34.632,31.009
62.770,0.6722,33.713,32.163
62.311,0.6773,32.881,32.545
62.478,0.6646,33.373,32.144
61.725,0.6741,33.614,31.164
61.422,0.6798,32.947,31.549
62.798,0.6748,33.387,32.525
62.394,0.6826,32.971,32.595
62.782,0.6869,33.868,32.108
62.111,0.6727,33.463,31.722
63.899,0.6869,33.932,33.220
63.051,0.6771,33.520,32.682
64.419,0.6832,34.836,32.843
63.333,0.6773,33.745,32.750
62.603,0.6844,33.621,32.153
61.318,0.6693,32.872,31.436
63.021,0.6793,34.498,31.680
62.651,0.6776,34.110,31.676
62.369,0.6720,33.481,31.972
63.183,0.6877,33.761,32.642
62.534,0.6817,34.288,31.389
61.893,0.6671,32.585,32.348
62.526,0.6799,33.471,32.196
62.254,0.6710,33.242,32.084
62.669,0.6847,33.503,32.342
62.463,0.6709,33.397,32.155
62.648,0.6731,35.090,30.646
63.579,0.6816,34.234,32.546
63.533,0.6858,33.942,32.819
62.570,0.6811,33.921,31.798
62.539,0.6641,32.976,32.614
62.302,0.6776,33.325,32.094
62.382,0.6723,33.950,31.518
62.347,0.6727,33.052,32.385
62.219,0.6731,32.719,32.594
62.709,0.6765,34.347,31.485
62.815,0.6803,34.094,31.877
62.645,0.6701,33.888,31.843
62.411,0.6762,33.577,31.948
62.247,0.6745,32.674,32.667
63.099,0.6702,33.716,32.495
63.666,0.6893,34.171,32.756
61.765,0.6584,33.056,31.689
62.355,0.6843,33.025,32.493
63.125,0.6790,33.511,32.781
62.561,0.6698,33.937,31.703
62.793,0.6847,33.222,32.755
63.663,0.6803,34.296,32.567
62.509,0.6724,33.553,32.049
62.855,0.6662,33.261,32.672
62.103,0.6816,32.868,32.359
62.562,0.6715,33.400,32.261
62.768,0.6794,33.348,32.570
62.771,0.6798,34.164,31.745
64.070,0.6784,35.096,32.171
62.639,0.6844,34.373,31.432
63.050,0.6740,33.306,32.876
61.988,0.6775,34.160,30.917
62.761,0.6670,34.243,31.586
62.238,0.6751,32.879,32.457
62.176,0.6727,32.967,32.291
62.657,0.6837,32.934,32.894
63.124,0.6832,33.506,32.807
63.252,0.6778,34.307,32.104
63.082,0.6701,34.300,31.888
62.883,0.6770,33.406,32.634
62.127,0.6771,33.806,31.454
61.465,0.6709,33.534,30.956
62.783,0.6849,33.015,32.953
63.351,0.6876,34.538,32.039
62.592,0.6772,33.330,32.387
63.158,0.6732,34.031,32.259
62.077,0.6742,32.820,32.344
62.258,0.6754,34.530,30.818
62.795,0.6809,33.000,32.955
62.923,0.6722,33.348,32.689
63.264,0.6730,33.380,33.020
62.298,0.6777,34.383,31.025
63.156,0.6862,34.063,32.299
62.199,0.6774,33.102,32.211
63.161,0.6759,33.456,32.854
63.206,0.6773,33.811,32.554
61.683,0.6720,32.468,32.271
62.104,0.6671,33.204,31.949
62.601,0.6794,33.164,32.579
63.385,0.6775,33.492,33.063
62.838,0.6732,33.846,32.101
63.989,0.6829,33.733,33.489
63.665,0.6790,33.594,33.265
63.457,0.6839,34.254,32.413
63.414,0.6899,33.985,32.676
62.541,0.6776,32.847,32.812
63.238,0.6824,34.319,32.109
62.665,0.6838,32.966,32.872
63.029,0.6675,34.182,31.942
62.716,0.6735,32.946,32.883
61.842,0.6770,33.408,31.518
62.229,0.6764,32.845,32.495
61.910,0.6737,32.888,32.100
62.189,0.6710,33.741,31.512
63.178,0.6780,34.207,32.128
62.249,0.6678,33.038,32.264
62.279,0.6709,33.442,31.913
63.097,0.6743,34.416,31.817
63.380,0.6738,33.304,33.223
62.865,0.6803,35.347,30.663
63.653,0.6748,34.186,32.632
62.666,0.6806,33.299,32.519
62.741,0.6783,33.093,32.791
63.002,0.6752,33.942,32.196
62.968,0.6680,33.587,32.475
61.881,0.6716,33.313,31.622
63.407,0.6747,34.734,31.824
63.213,0.6738,33.245,33.112
61.639,0.6653,33.062,31.566
62.443,0.6775,33.542,32.017
62.867,0.6714,34.548,31.427
61.865,0.6651,32.745,32.141
63.334,0.6695,33.595,32.861
62.592,0.6735,33.044,32.648
62.065,0.6687,32.930,32.191
62.275,0.6805,35.175,30.213
62.952,0.6868,33.998,32.156
62.232,0.6699,33.592,31.713
62.530,0.6681,33.733,31.868
62.990,0.6785,33.302,32.845
63.064,0.6803,34.050,32.182
62.765,0.6844,35.193,30.735
63.107,0.6689,33.412,32.785
63.444,0.6852,34.052,32.610
61.482,0.6659,33.040,31.428
62.125,0.6786,33.634,31.598
62.681,0.6854,33.136,32.738
62.873,0.6682,35.451,30.494
62.634,0.6670,33.688,32.037
63.002,0.6872,33.357,32.865
63.374,0.6848,33.499,33.090
63.207,0.6795,33.403,32.977
62.373,0.6761,34.344,31.133
63.501,0.6872,33.971,32.763
63.003,0.6800,33.771,32.391
63.536,0.6798,34.444,32.282
63.350,0.6837,33.686,32.869
62.466,0.6689,33.378,32.163
63.801,0.6794,33.793,33.209
62.015,0.6739,33.589,31.500
61.976,0.6761,32.688,32.379
62.910,0.6701,33.904,32.110
62.577,0.6685,34.367,31.276
64.032,0.6865,34.132,33.157
62.376,0.6753,34.843,30.623
62.784,0.6777,33.667,32.255
63.044,0.6766,33.635,32.550
62.995,0.6774,33.745,32.397
63.217,0.6834,34.016,32.396
63.161,0.6844,34.281,32.076
62.213,0.6674,33.961,31.294
62.835,0.6813,33.965,32.032
63.013,0.6819,33.161,33.030
62.877,0.6790,33.332,32.698
61.642,0.6694,32.939,31.739
62.050,0.6707,33.595,31.516
61.782,0.6739,33.435,31.414
63.363,0.6819,34.240,32.314
63.206,0.6868,33.691,32.733
63.324,0.6779,34.586,31.902
62.216,0.6714,33.457,31.828
62.584,0.6778,33.520,32.194
62.805,0.6684,33.600,32.286
62.962,0.6681,34.283,31.770
63.118,0.6750,33.690,32.565
62.930,0.6708,34.034,32.017
62.763,0.6827,33.442,32.491
63.031,0.6704,33.527,32.613
63.636,0.6768,35.009,31.796
62.796,0.6894,33.053,32.955
62.862,0.6810,34.069,31.955
62.714,0.6708,34.365,31.444
63.746,0.6793,34.401,32.541
62.569,0.6599,33.157,32.441
63.145,0.6875,33.986,32.374
62.948,0.6707,33.126,32.932
61.972,0.6712,32.636,32.401
62.948,0.6793,33.782,32.323
62.520,0.6783,33.180,32.471
62.076,0.6760,32.803,32.371
62.857,0.6768,33.761,32.234
62.555,0.6727,32.937,32.728
62.821,0.6781,33.322,32.647
61.982,0.6737,32.861,32.193
63.024,0.6714,33.118,33.020
62.680,0.6701,33.191,32.573
62.286,0.6741,33.647,31.732
62.342,0.6717,32.791,32.651
62.635,0.6689,34.502,31.203
62.891,0.6877,33.679,32.418
62.955,0.6852,33.243,32.906
63.718,0.6773,33.725,33.178
62.105,0.6836,33.407,31.836
62.339,0.6719,34.559,30.856
62.075,0.6763,32.660,32.487
62.712,0.6738,33.306,32.522
62.839,0.6844,33.889,32.126
63.603,0.6831,33.837,32.981
63.107,0.6749,33.304,32.945
62.803,0.6805,33.238,32.721
62.582,0.6741,33.144,32.563
63.291,0.6788,34.018,32.448
63.150,0.6814,33.425,32.908
63.201,0.6863,33.716,32.696
62.617,0.6691,33.338,32.362
61.501,0.6717,32.294,32.241
63.422,0.6861,33.549,33.098
61.102,0.6658,32.194,31.878
63.438,0.6839,34.384,32.263
62.472,0.6665,32.987,32.533
62.681,0.6751,34.212,31.583
63.557,0.6717,33.776,32.919
62.681,0.6746,33.591,32.209
63.072,0.6709,34.110,32.074
63.439,0.6853,33.591,33.066
62.585,0.6694,32.980,32.689
62.099,0.6769,32.969,32.229
62.190,0.6808,34.436,30.870
62.874,0.6704,33.585,32.390
63.027,0.6827,34.146,32.061
62.194,0.6809,34.147,31.168
62.115,0.6718,32.769,32.427
63.445,0.6802,34.420,32.212
62.078,0.6815,32.766,32.447
62.398,0.6784,32.943,32.581
63.160,0.6739,35.059,31.227
62.281,0.6734,33.996,31.373
62.990,0.6680,33.720,32.376
61.926,0.6717,33.233,31.753
61.884,0.6720,32.772,32.173
63.693,0.6772,33.789,33.088
62.880,0.6824,33.440,32.614
63.062,0.6768,33.931,32.277
63.367,0.6765,33.827,32.703
61.805,0.6689,32.731,32.113
62.696,0.6747,33.433,32.382
62.482,0.6711,33.796,31.766
61.313,0.6716,32.702,31.636
62.969,0.6810,33.622,32.518
61.931,0.6731,33.731,31.253
63.504,0.6780,33.641,33.040
63.841,0.6881,33.767,33.333
62.414,0.6677,33.742,31.741
63.133,0.6810,33.615,32.696
62.888,0.6857,33.107,32.978
63.267,0.6779,33.868,32.564
62.578,0.6733,33.820,31.863
61.557,0.6647,33.918,30.626
62.515,0.6647,33.313,32.262
62.617,0.6810,33.517,32.251
62.423,0.6774,32.828,32.714
62.423,0.6616,33.475,31.984
61.845,0.6689,33.183,31.706
62.403,0.6703,33.511,31.964
62.673,0.6820,33.200,32.633
62.499,0.6762,34.208,31.405
62.246,0.6690,33.501,31.803
62.596,0.6778,33.043,32.684
62.952,0.6890,34.392,31.774
62.084,0.6687,32.879,32.261
61.655,0.6728,33.781,30.923
63.232,0.6820,33.469,32.951
63.750,0.6808,33.945,33.013
62.496,0.6705,33.598,31.981
63.190,0.6765,34.738,31.599
62.803,0.6779,34.887,31.045
61.541,0.6671,33.488,31.059
62.755,0.6832,34.824,31.093
62.951,0.6774,33.248,32.848
62.141,0.6728,33.314,31.913
63.103,0.6811,33.754,32.524
62.354,0.6705,33.182,32.253
62.898,0.6789,33.311,32.744
62.687,0.6826,33.318,32.532
61.772,0.6737,34.023,30.810
63.652,0.6808,34.200,32.652
62.664,0.6774,33.883,31.898
62.938,0.6677,34.501,31.516
63.631,0.6798,33.675,33.151
63.349,0.6832,35.920,30.612
62.855,0.6737,33.063,32.917
62.250,0.6774,33.164,32.199
61.915,0.6760,32.853,32.147
61.966,0.6722,32.942,32.084
63.322,0.6720,33.276,33.188
63.439,0.6864,33.489,33.177
61.794,0.6778,32.938,31.944
63.203,0.6805,33.529,32.852
64.515,0.6892,34.256,33.560
63.198,0.6804,33.562,32.813
62.950,0.6818,33.844,32.280
61.869,0.6699,34.329,30.568
63.874,0.6747,35.112,31.932
62.476,0.6661,34.015,31.513
63.923,0.6865,34.802,32.369
63.045,0.6827,33.278,32.950
62.382,0.6645,33.720,31.704
61.236,0.6583,32.371,31.804
63.250,0.6839,34.386,32.062
62.722,0.6800,33.140,32.736
62.573,0.6780,34.511,31.186
63.529,0.6814,33.687,33.041
63.075,0.6815,33.302,32.947
62.908,0.6766,33.787,32.262
63.096,0.6714,33.381,32.839
62.900,0.6667,33.139,32.845
63.083,0.6745,34.166,32.053
61.813,0.6758,33.858,31.026
63.472,0.6866,33.396,33.305
62.664,0.6778,34.953,30.848
62.631,0.6740,33.209,32.533
62.364,0.6750,33.160,32.311
63.053,0.6630,34.084,32.035
62.178,0.6782,32.727,32.569
63.265,0.6805,33.346,33.100
63.593,0.6795,33.933,32.851
62.735,0.6793,33.158,32.714
62.167,0.6752,33.944,31.315
61.622,0.6714,32.834,31.818
63.794,0.6789,33.817,33.179
61.647,0.6619,33.746,30.889
62.621,0.6785,33.180,32.578
62.107,0.6741,33.811,31.371
62.156,0.6774,32.934,32.330
62.826,0.6695,33.556,32.361
62.134,0.6691,33.852,31.341
61.868,0.6739,33.102,31.834
62.624,0.6776,33.471,32.279
63.028,0.6809,34.169,32.029
63.158,0.6870,34.148,32.221
63.007,0.6771,34.252,31.900
63.183,0.6881,33.784,32.623
62.834,0.6725,35.138,30.789
62.741,0.6718,34.223,31.617
61.888,0.6716,32.932,32.037
62.934,0.6692,33.382,32.648
62.912,0.6776,33.034,33.025
62.892,0.6770,33.795,32.238
63.257,0.6803,33.295,33.144
62.796,0.6715,34.054,31.844
63.050,0.6842,35.000,31.234
63.335,0.6846,34.120,32.426
63.629,0.6757,35.280,31.506
62.248,0.6784,33.679,31.682
62.187,0.6793,33.129,32.179
61.580,0.6694,33.861,30.745
62.230,0.6729,34.448,30.848
62.975,0.6758,33.200,32.914
63.005,0.6845,33.483,32.715
61.916,0.6709,33.607,31.364
62.538,0.6706,33.314,32.311
63.434,0.6815,33.446,33.185
63.193,0.6812,33.366,33.008
62.841,0.6733,33.625,32.334
64.016,0.6840,34.518,32.738
62.073,0.6725,32.649,32.498
63.767,0.6848,33.526,33.473
62.976,0.6829,33.555,32.603
63.471,0.6718,33.584,33.028
63.386,0.6709,33.318,33.200
63.161,0.6814,34.394,31.942
62.778,0.6768,33.851,32.064
62.134,0.6786,32.808,32.441
63.112,0.6747,34.309,31.939
62.160,0.6788,32.749,32.528
62.553,0.6693,33.550,32.082
62.509,0.6727,32.959,32.649
62.590,0.6690,33.534,32.119
62.198,0.6760,33.813,31.469
63.430,0.6850,34.363,32.282
62.937,0.6755,33.963,32.105
62.955,0.6885,34.213,31.952
62.286,0.6830,33.260,32.170
62.452,0.6686,33.571,31.949
63.680,0.6873,34.685,32.235
63.185,0.6844,34.042,32.345
63.142,0.6771,33.647,32.650
61.367,0.6585,32.283,32.038
61.571,0.6679,32.532,32.065
62.380,0.6767,33.502,31.992
62.965,0.6894,33.750,32.434
62.665,0.6789,33.670,32.133
62.107,0.6707,33.446,31.722
62.907,0.6671,33.676,32.327
62.325,0.6722,32.954,32.456
62.210,0.6692,33.821,31.440
62.815,0.6786,34.003,31.957
63.199,0.6795,34.022,32.348
62.286,0.6715,32.690,32.680
62.388,0.6676,33.322,32.128
63.268,0.6762,33.711,32.712
63.508,0.6844,33.431,33.295
61.868,0.6676,32.543,32.362
62.650,0.6743,33.991,31.775
62.430,0.6806,33.362,32.205
62.607,0.6668,33.228,32.450
62.622,0.6798,34.072,31.689
62.193,0.6638,34.033,31.190
62.612,0.6759,34.662,31.061
62.870,0.6783,33.106,32.913
63.470,0.6885,34.144,32.565
63.286,0.6746,33.365,33.067
62.197,0.6739,32.934,32.354
63.168,0.6828,34.494,31.860
62.578,0.6785,33.456,32.257
62.349,0.6760,33.117,32.332
62.066,0.6663,33.055,32.050
62.525,0.6724,33.850,31.769
62.996,0.6768,33.154,32.989
63.678,0.6776,34.807,32.044
62.210,0.6765,33.658,31.654
62.692,0.6690,33.268,32.518
62.573,0.6765,32.922,32.775
63.552,0.6850,34.118,32.658
62.678,0.6810,33.413,32.420
63.291,0.6875,33.343,33.176
62.360,0.6742,33.120,32.340
63.362,0.6780,34.399,32.137
63.260,0.6873,33.460,33.024
62.300,0.6733,33.030,32.358
62.544,0.6706,33.069,32.564
62.813,0.6686,33.824,32.075
63.177,0.6796,34.605,31.736
63.197,0.6739,33.468,32.869
63.596,0.6727,34.757,31.991
62.683,0.6771,33.895,31.921
62.260,0.6783,33.280,32.101
62.105,0.6778,32.977,32.236
62.552,0.6627,34.092,31.499
62.185,0.6701,33.017,32.234
63.045,0.6804,33.197,33.019
62.995,0.6805,33.596,32.568
62.199,0.6823,33.113,32.214
62.206,0.6702,33.482,31.788
62.048,0.6711,33.410,31.700
63.890,0.6836,34.370,32.751
63.155,0.6789,34.040,32.279
63.463,0.6743,33.589,33.030
62.937,0.6807,33.242,32.862
63.088,0.6721,34.007,32.201
62.411,0.6691,32.805,32.677
63.440,0.6862,34.139,32.524
61.965,0.6681,33.469,31.528
61.904,0.6689,32.821,32.129
62.790,0.6737,33.104,32.802
62.887,0.6770,33.405,32.620
62.396,0.6798,33.945,31.584
62.578,0.6780,34.662,31.037
62.610,0.6638,33.711,31.946
62.821,0.6732,34.024,31.907
62.912,0.6768,33.867,32.184
62.669,0.6819,34.565,31.256
62.920,0.6814,34.110,31.978
63.140,0.6757,35.034,31.239
62.865,0.6838,33.503,32.545
62.893,0.6792,33.148,32.899
62.075,0.6704,32.600,32.540
62.048,0.6679,32.635,32.456
62.587,0.6763,33.491,32.218
63.068,0.6883,33.460,32.832
61.293,0.6716,33.620,30.671
62.874,0.6744,33.857,32.144
62.122,0.6795,33.352,31.886
61.679,0.6688,33.109,31.600
63.102,0.6771,34.242,32.012
62.977,0.6753,33.875,32.231
62.302,0.6821,33.872,31.569
62.578,0.6736,33.344,32.342
62.291,0.6814,33.772,31.652
62.818,0.6764,34.308,31.642
62.783,0.6815,34.025,31.920
61.971,0.6655,33.810,31.185
62.944,0.6786,33.672,32.428
61.884,0.6720,32.672,32.272
63.392,0.6848,34.070,32.533
62.467,0.6713,33.309,32.242
63.120,0.6803,33.317,32.972
62.308,0.6748,34.949,30.433
62.598,0.6737,33.415,32.290
61.874,0.6743,32.515,32.437
62.842,0.6840,34.607,31.409
63.520,0.6768,34.112,32.578
63.759,0.6733,34.564,32.354
63.499,0.6822,34.641,32.055
62.209,0.6717,33.493,31.792
62.379,0.6703,34.507,30.929
62.862,0.6706,33.151,32.826
62.664,0.6743,34.030,31.743
63.444,0.6709,33.920,32.662
62.726,0.6823,33.662,32.227
62.113,0.6791,33.137,32.091
62.194,0.6731,33.212,32.064
62.690,0.6689,33.039,32.739
62.771,0.6783,33.608,32.305
62.627,0.6734,33.115,32.605
62.955,0.6733,34.205,31.871
62.889,0.6720,34.002,31.994
61.466,0.6708,32.777,31.708
62.679,0.6854,33.736,32.128
62.609,0.6749,33.785,31.935
62.944,0.6789,33.064,33.032
62.506,0.6760,32.966,32.656
61.726,0.6611,32.571,32.154
62.883,0.6730,33.277,32.722
62.014,0.6646,33.027,32.014
62.235,0.6747,33.446,31.888
62.215,0.6640,33.247,31.993
62.841,0.6695,34.095,31.839
62.866,0.6797,33.662,32.361
62.621,0.6703,33.927,31.780
62.194,0.6732,34.362,30.920
61.676,0.6591,33.573,31.077
62.636,0.6796,33.458,32.320
62.319,0.6743,33.531,31.880
64.216,0.6931,34.374,33.152
62.933,0.6774,33.044,33.037
62.740,0.6675,33.171,32.652
62.631,0.6727,33.725,32.003
63.186,0.6819,34.587,31.779
63.982,0.6826,34.742,32.471
62.265,0.6744,33.064,32.272
62.131,0.6697,33.187,32.001
62.477,0.6675,33.442,32.101
61.594,0.6773,33.002,31.672
62.550,0.6765,34.555,31.106
62.633,0.6733,32.958,32.782
63.313,0.6809,33.671,32.827
61.695,0.6648,32.548,32.151
61.742,0.6695,32.658,32.127
62.785,0.6816,33.861,32.086
