h1_optimo,h1_filtro_adaptado,l1_optimo,l1_filtro_adaptado
14.9414,15.7890,17.4092,17.1804
16.0990,15.8980,18.6532,17.0956
14.9414,15.7890,17.4092,17.1804
16.0990,15.8980,18.6532,17.0956
14.9485,15.7876,17.4142,17.1816
14.2725,15.8140,16.5789,17.1619
14.9485,15.7876,17.4142,17.1816
14.4611,15.7864,16.8034,17.1807
15.5285,15.8309,18.0730,17.1521
15.8244,15.7999,18.3765,17.1657
15.5285,15.8309,18.0730,17.1521
15.8714,15.7994,18.4332,17.1660
15.5285,15.8309,18.0730,17.1521
16.1457,15.8059,18.7408,17.1631
15.1263,15.8075,17.5647,17.1635
16.0303,15.8082,18.5963,17.1608
15.1263,15.8075,17.5647,17.1635
16.0303,15.8082,18.5963,17.1608
15.1263,15.8075,17.5647,17.1635
16.0303,15.8082,18.5963,17.1608
15.8233,15.7554,18.3198,17.1501
16.0303,15.8082,18.5963,17.1608
15.8233,15.7554,18.3198,17.1501
16.0303,15.8082,18.5963,17.1608
15.8233,15.7554,18.3198,17.1501
15.8963,15.8091,18.4292,17.1581
15.8233,15.7554,18.3198,17.1501
15.9208,15.8338,18.4909,17.1533
15.8233,15.7554,18.3198,17.1501
16.2520,15.8303,18.8965,17.1550
15.8233,15.7554,18.3198,17.1501
16.2520,15.8303,18.8965,17.1550
15.8937,15.7466,18.4050,17.1511
15.8856,15.8274,18.4364,17.1552
15.5523,15.7178,18.0092,17.1366
15.8856,15.8274,18.4364,17.1552
15.1442,15.7212,17.5240,17.1457
15.8856,15.8274,18.4364,17.1552
15.1442,15.7212,17.5240,17.1457
15.8856,15.8274,18.4364,17.1552
15.4354,15.7306,17.8485,17.1416
16.3945,15.7615,19.0115,17.1672
15.4354,15.7306,17.8485,17.1416
16.3945,15.7615,19.0115,17.1672
15.4354,15.7306,17.8485,17.1416
16.6699,15.7423,19.3073,17.1618
15.4354,15.7306,17.8485,17.1416
16.6699,15.7423,19.3073,17.1618
15.8504,15.7714,18.3514,17.1497
16.5131,15.7971,19.1557,17.1635
15.8504,15.7714,18.3514,17.1497
16.5131,15.7971,19.1557,17.1635
15.8504,15.7714,18.3514,17.1497
16.5131,15.7971,19.1557,17.1635
15.8504,15.7714,18.3514,17.1497
16.5131,15.7971,19.1557,17.1635
15.8504,15.7714,18.3514,17.1497
16.5131,15.7971,19.1557,17.1635
15.8504,15.7714,18.3514,17.1497
16.5131,15.7971,19.1557,17.1635
15.8504,15.7714,18.3514,17.1497
16.5368,15.7983,19.1852,17.1636
15.8504,15.7714,18.3514,17.1497
16.4993,15.7959,19.1371,17.1633
15.8504,15.7714,18.3514,17.1497
15.6102,15.8109,18.1645,17.1684
15.8504,15.7714,18.3514,17.1497
15.5515,15.8125,18.0762,17.1679
15.8504,15.7714,18.3514,17.1497
15.5515,15.8125,18.0762,17.1679
16.3770,15.7767,18.9618,17.1390
15.1116,15.7807,17.5527,17.1815
16.3770,15.7767,18.9618,17.1390
14.8285,15.7647,17.2330,17.1875
16.3770,15.7767,18.9618,17.1390
14.5327,15.7632,16.8971,17.1889
16.3770,15.7767,18.9618,17.1390
14.6053,15.8045,16.9810,17.1735
16.3770,15.7767,18.9618,17.1390
14.6053,15.8045,16.9810,17.1735
16.3770,15.7767,18.9618,17.1390
14.6053,15.8045,16.9810,17.1735
16.3770,15.7767,18.9618,17.1390
14.6053,15.8045,16.9810,17.1735
15.3113,15.7101,17.7225,17.1570
15.0504,15.7968,17.4968,17.1773
15.3113,15.7101,17.7225,17.1570
14.3862,15.8084,16.7271,17.1714
16.5280,15.8006,19.2243,17.1732
14.0223,15.8255,16.3217,17.1592
16.5280,15.8006,19.2243,17.1732
14.7740,15.8377,17.2262,17.0901
15.8496,15.7793,18.4031,17.1710
14.7740,15.8377,17.2262,17.0901
15.8496,15.7793,18.4031,17.1710
14.7740,15.8377,17.2262,17.0901
15.1188,15.7471,17.5304,17.1675
14.7419,15.8479,17.1680,17.1217
15.7637,15.8165,18.2638,17.1379
15.0707,15.8649,17.5672,17.0775
15.7637,15.8165,18.2638,17.1379
15.0707,15.8649,17.5672,17.0775
15.7637,15.8165,18.2638,17.1379
15.0707,15.8649,17.5672,17.0775
15.6456,15.8390,18.1394,17.1344
14.7920,15.8547,17.1986,17.1378
14.8011,15.7914,17.1984,17.1685
15.2470,15.8757,17.7055,17.1166
14.8011,15.7914,17.1984,17.1685
15.2510,15.8884,17.7046,17.0945
14.8095,15.7885,17.2001,17.1695
15.2510,15.8884,17.7046,17.0945
14.8095,15.7885,17.2001,17.1695
14.5794,15.8902,16.9590,16.9612
14.9583,15.8204,17.3795,17.1602
14.5794,15.8902,16.9590,16.9612
15.0838,15.7617,17.4883,17.1664
14.5794,15.8902,16.9590,16.9612
15.0838,15.7617,17.4883,17.1664
14.5794,15.8902,16.9590,16.9612
15.0838,15.7617,17.4883,17.1664
14.5794,15.8902,16.9590,16.9612
15.0838,15.7617,17.4883,17.1664
14.7635,15.8999,17.1744,17.0039
15.1546,15.7842,17.5859,17.1736
14.7624,15.9153,17.1108,17.0667
15.2860,15.8187,17.7475,17.1522
14.7624,15.9153,17.1108,17.0667
15.4696,15.8275,17.9465,17.1504
14.8053,15.9143,17.1492,17.0699
15.4696,15.8275,17.9465,17.1504
14.8053,15.9143,17.1492,17.0699
15.4696,15.8275,17.9465,17.1504
14.8053,15.9143,17.1492,17.0699
14.6350,15.8492,17.0035,17.1436
15.8663,15.9402,18.3940,17.0021
14.9086,15.8544,17.3260,17.1359
15.8663,15.9402,18.3940,17.0021
14.9086,15.8544,17.3260,17.1359
15.8746,15.9318,18.3653,17.0447
15.0835,15.8568,17.5718,17.1171
15.8746,15.9318,18.3653,17.0447
15.0835,15.8568,17.5718,17.1171
15.8746,15.9318,18.3653,17.0447
15.0835,15.8568,17.5718,17.1171
15.5367,15.9106,18.0002,17.0735
15.0088,15.8600,17.4791,17.1140
15.5367,15.9106,18.0002,17.0735
15.0088,15.8600,17.4791,17.1140
15.5367,15.9106,18.0002,17.0735
15.3657,15.8699,17.8709,17.1050
15.5367,15.9106,18.0002,17.0735
15.6272,15.8938,18.1628,17.0550
15.5367,15.9106,18.0002,17.0735
15.6272,15.8938,18.1628,17.0550
15.5367,15.9106,18.0002,17.0735
15.6272,15.8938,18.1628,17.0550
15.4383,15.8955,17.8631,17.0841
15.6272,15.8938,18.1628,17.0550
15.4383,15.8955,17.8631,17.0841
15.6272,15.8938,18.1628,17.0550
15.4383,15.8955,17.8631,17.0841
15.2975,15.8906,17.7357,17.1030
15.4719,15.8012,17.9134,17.1254
15.4169,15.8971,17.9067,17.0859
15.4254,15.7934,17.8436,17.1333
15.4169,15.8971,17.9067,17.0859
15.4254,15.7934,17.8436,17.1333
15.4169,15.8971,17.9067,17.0859
16.0869,15.8653,18.6857,17.1289
14.9103,15.8620,17.3257,17.1322
16.0869,15.8653,18.6857,17.1289
14.6615,15.8086,17.0496,17.1698
16.0869,15.8653,18.6857,17.1289
14.6615,15.8086,17.0496,17.1698
16.0869,15.8653,18.6857,17.1289
14.6734,15.7955,17.0753,17.1773
16.0869,15.8653,18.6857,17.1289
14.6723,15.7953,17.0732,17.1774
16.0869,15.8653,18.6857,17.1289
14.6723,15.7953,17.0732,17.1774
15.8690,15.8612,18.4074,17.1326
14.6011,15.7996,16.9730,17.1758
15.8690,15.8612,18.4074,17.1326
14.4262,15.8019,16.7624,17.1738
15.9260,15.8732,18.5055,17.1208
14.4262,15.8019,16.7624,17.1738
15.9260,15.8732,18.5055,17.1208
14.4262,15.8019,16.7624,17.1738
16.1478,15.8625,18.7606,17.1307
14.4262,15.8019,16.7624,17.1738
16.1478,15.8625,18.7606,17.1307
15.1891,15.8638,17.6650,17.1272
16.1478,15.8625,18.7606,17.1307
16.0498,15.9033,18.6490,17.0602
16.1478,15.8625,18.7606,17.1307
16.0498,15.9033,18.6490,17.0602
16.7879,15.8674,19.4795,17.1276
16.0498,15.9033,18.6490,17.0602
16.0276,15.8102,18.6029,17.1539
16.2189,15.9057,18.8374,17.0570
16.0276,15.8102,18.6029,17.1539
16.2189,15.9057,18.8374,17.0570
16.0276,15.8102,18.6029,17.1539
15.4151,15.8987,17.8945,17.0922
16.0276,15.8102,18.6029,17.1539
16.4664,15.9215,19.1077,17.0523
16.3340,15.8195,18.9477,17.1569
13.9790,15.8334,16.2323,17.1533
15.5819,15.7882,18.0493,17.1509
13.9790,15.8334,16.2323,17.1533
15.5819,15.7882,18.0493,17.1509
14.6267,15.8475,16.9799,17.1412
15.5819,15.7882,18.0493,17.1509
14.5640,15.8507,16.8922,17.1400
15.5293,15.7929,17.9810,17.1481
14.5640,15.8507,16.8922,17.1400
16.8827,15.8526,19.6358,17.1388
14.5640,15.8507,16.8922,17.1400
16.8827,15.8526,19.6358,17.1388
14.5640,15.8507,16.8922,17.1400
16.6038,15.8424,19.2750,17.1479
14.5640,15.8507,16.8922,17.1400
16.6038,15.8424,19.2750,17.1479
14.5640,15.8507,16.8922,17.1400
16.4500,15.8442,19.1024,17.1471
14.5640,15.8507,16.8922,17.1400
16.4500,15.8442,19.1024,17.1471
14.1846,15.8406,16.4384,17.1401
15.7615,15.8375,18.3293,17.1506
14.2717,15.8307,16.5572,17.1471
15.7615,15.8375,18.3293,17.1506
14.2717,15.8307,16.5572,17.1471
16.5697,15.8782,19.2750,17.1019
14.2717,15.8307,16.5572,17.1471
16.5697,15.8782,19.2750,17.1019
14.2717,15.8307,16.5572,17.1471
14.0794,15.7977,16.4053,17.1751
14.2717,15.8307,16.5572,17.1471
14.0794,15.7977,16.4053,17.1751
14.2717,15.8307,16.5572,17.1471
13.9841,15.8042,16.2927,17.1717
14.2717,15.8307,16.5572,17.1471
13.9841,15.8042,16.2927,17.1717
14.2717,15.8307,16.5572,17.1471
13.9457,15.8037,16.2490,17.1718
14.1714,15.8497,16.4241,17.1362
13.6753,15.7961,15.9107,17.1768
14.1714,15.8497,16.4241,17.1362
13.6753,15.7961,15.9107,17.1768
14.1387,15.8432,16.3891,17.1399
13.7722,15.8014,16.0421,17.1718
14.1387,15.8432,16.3891,17.1399
13.7722,15.8014,16.0421,17.1718
15.4615,15.8668,18.0224,17.0314
13.7722,15.8014,16.0421,17.1718
15.4615,15.8668,18.0224,17.0314
13.6535,15.7396,15.8921,17.2021
15.4615,15.8668,18.0224,17.0314
13.6535,15.7396,15.8921,17.2021
15.7290,15.8631,18.3393,17.0107
13.6535,15.7396,15.8921,17.2021
15.7290,15.8631,18.3393,17.0107
14.2732,15.7637,16.6203,17.1927
15.2888,15.8566,17.8155,17.0638
13.6956,15.7496,15.9468,17.1980
15.2888,15.8566,17.8155,17.0638
14.5203,15.7895,16.9713,17.0319
15.2888,15.8566,17.8155,17.0638
14.5203,15.7895,16.9713,17.0319
15.2888,15.8566,17.8155,17.0638
14.5203,15.7895,16.9713,17.0319
15.1649,15.7445,17.6060,17.1811
14.6909,15.7947,17.1661,17.0497
15.1014,15.7359,17.5494,17.1843
14.6909,15.7947,17.1661,17.0497
15.1014,15.7359,17.5494,17.1843
14.6909,15.7947,17.1661,17.0497
15.0579,15.7446,17.4765,17.1863
14.4507,15.8224,16.8751,17.1163
15.0579,15.7446,17.4765,17.1863
14.4507,15.8224,16.8751,17.1163
15.0579,15.7446,17.4765,17.1863
14.1897,15.8349,16.5566,17.0699
15.0579,15.7446,17.4765,17.1863
14.1897,15.8349,16.5566,17.0699
15.0579,15.7446,17.4765,17.1863
14.1897,15.8349,16.5566,17.0699
15.0579,15.7446,17.4765,17.1863
14.1897,15.8349,16.5566,17.0699
15.8554,15.6576,18.4411,17.2030
14.1897,15.8349,16.5566,17.0699
15.8554,15.6576,18.4411,17.2030
14.4123,15.8327,16.8096,17.1079
15.6353,15.6457,18.1616,17.1975
14.4123,15.8327,16.8096,17.1079
15.6353,15.6457,18.1616,17.1975
14.4123,15.8327,16.8096,17.1079
15.6380,15.6561,18.1643,17.1982
14.4405,15.8315,16.8423,17.1132
15.6380,15.6561,18.1643,17.1982
14.6833,15.8188,17.1032,17.1613
15.6380,15.6561,18.1643,17.1982
14.6833,15.8188,17.1032,17.1613
15.6380,15.6561,18.1643,17.1982
14.6833,15.8188,17.1032,17.1613
15.6380,15.6561,18.1643,17.1982
14.6149,15.8445,17.0056,17.1347
15.6380,15.6561,18.1643,17.1982
14.8954,15.8371,17.3295,17.1460
15.6380,15.6561,18.1643,17.1982
14.8954,15.8371,17.3295,17.1460
15.6380,15.6561,18.1643,17.1982
14.8954,15.8371,17.3295,17.1460
15.0813,15.7238,17.5057,17.1888
14.6943,15.8329,17.1000,17.1503
15.6111,15.8077,18.1190,17.1670
15.0366,15.7297,17.5656,17.1968
15.6111,15.8077,18.1190,17.1670
15.0366,15.7297,17.5656,17.1968
15.5363,15.8009,18.0355,17.1673
15.0366,15.7297,17.5656,17.1968
15.4844,15.7928,17.9912,17.1681
15.0366,15.7297,17.5656,17.1968
15.8876,15.8291,18.4755,17.1583
15.0366,15.7297,17.5656,17.1968
15.8876,15.8291,18.4755,17.1583
15.0366,15.7297,17.5656,17.1968
15.8876,15.8291,18.4755,17.1583
15.0366,15.7297,17.5656,17.1968
16.2816,15.8237,18.9534,17.1602
15.0366,15.7297,17.5656,17.1968
15.6740,15.7759,18.2069,17.1707
15.7322,15.7522,18.3713,17.1897
15.6740,15.7759,18.2069,17.1707
15.7322,15.7522,18.3713,17.1897
15.6740,15.7759,18.2069,17.1707
15.5618,15.7433,18.1373,17.1994
15.8101,15.7862,18.3436,17.1724
15.5618,15.7433,18.1373,17.1994
15.8101,15.7862,18.3436,17.1724
15.5618,15.7433,18.1373,17.1994
15.8887,15.7936,18.4381,17.1712
15.5618,15.7433,18.1373,17.1994
16.0450,15.7859,18.6038,17.1638
15.5618,15.7433,18.1373,17.1994
15.8623,15.8227,18.4193,17.1582
15.5618,15.7433,18.1373,17.1994
15.8623,15.8227,18.4193,17.1582
15.6931,15.7532,18.3208,17.1900
15.8623,15.8227,18.4193,17.1582
15.6931,15.7532,18.3208,17.1900
15.3981,15.8007,17.8723,17.1696
15.6931,15.7532,18.3208,17.1900
15.4062,15.7848,17.8707,17.1710
15.6931,15.7532,18.3208,17.1900
15.4062,15.7848,17.8707,17.1710
15.6931,15.7532,18.3208,17.1900
15.4621,15.7572,17.9422,17.1729
15.6931,15.7532,18.3208,17.1900
15.4621,15.7572,17.9422,17.1729
15.6931,15.7532,18.3208,17.1900
15.7810,15.7651,18.3767,17.1895
15.6931,15.7532,18.3208,17.1900
16.3765,15.7843,19.1074,17.1790
15.6931,15.7532,18.3208,17.1900
16.3779,15.7843,19.1092,17.1789
15.6931,15.7532,18.3208,17.1900
16.3779,15.7843,19.1092,17.1789
15.7802,15.7188,18.4390,17.2067
15.8527,15.7157,18.4289,17.1968
15.4252,15.6945,17.9738,17.2128
15.4596,15.7999,17.9857,17.1763
15.4252,15.6945,17.9738,17.2128
15.9084,15.8580,18.5047,17.1331
15.4191,15.6961,17.9651,17.2125
15.9084,15.8580,18.5047,17.1331
15.4191,15.6961,17.9651,17.2125
15.9084,15.8580,18.5047,17.1331
15.4191,15.6961,17.9651,17.2125
15.9084,15.8580,18.5047,17.1331
15.4191,15.6961,17.9651,17.2125
15.9084,15.8580,18.5047,17.1331
15.7889,15.7250,18.4027,17.2077
15.9084,15.8580,18.5047,17.1331
15.7889,15.7250,18.4027,17.2077
15.7366,15.8559,18.2811,17.1383
15.7889,15.7250,18.4027,17.2077
15.7366,15.8559,18.2811,17.1383
15.7889,15.7250,18.4027,17.2077
15.7366,15.8559,18.2811,17.1383
15.7889,15.7250,18.4027,17.2077
15.7366,15.8559,18.2811,17.1383
15.8232,15.7196,18.4438,17.2097
15.7366,15.8559,18.2811,17.1383
15.8232,15.7196,18.4438,17.2097
15.9212,15.8605,18.4889,17.1344
15.5439,15.7171,18.1158,17.2094
15.9212,15.8605,18.4889,17.1344
15.3727,15.7125,17.8940,17.2087
15.9059,15.8424,18.4560,17.1470
15.3912,15.7162,17.9191,17.2084
15.9059,15.8424,18.4560,17.1470
15.5124,15.7050,18.0700,17.2111
13.7664,15.7841,15.9921,17.1769
15.5124,15.7050,18.0700,17.2111
13.7664,15.7841,15.9921,17.1769
15.5124,15.7050,18.0700,17.2111
13.7664,15.7841,15.9921,17.1769
15.2004,15.7429,17.6996,17.2002
13.7664,15.7841,15.9921,17.1769
15.2004,15.7429,17.6996,17.2002
14.1206,15.7621,16.3789,17.1682
15.2681,15.7521,17.7985,17.1969
16.0929,15.8812,18.6264,17.1078
15.7297,15.7871,18.3810,17.1580
15.6658,15.8654,18.1709,17.1237
15.9329,15.7958,18.6087,17.1501
15.6658,15.8654,18.1709,17.1237
15.9329,15.7958,18.6087,17.1501
15.6658,15.8654,18.1709,17.1237
15.9329,15.7958,18.6087,17.1501
15.7329,15.8662,18.2555,17.1235
15.9329,15.7958,18.6087,17.1501
15.7329,15.8662,18.2555,17.1235
15.9329,15.7958,18.6087,17.1501
15.7329,15.8662,18.2555,17.1235
15.1476,15.7090,17.6036,17.2003
15.7509,15.8613,18.2449,17.1230
15.1370,15.7085,17.5917,17.2005
15.7957,15.7474,18.2684,17.1327
15.1231,15.7231,17.5805,17.2000
15.7957,15.7474,18.2684,17.1327
15.7582,15.6921,18.3290,17.2091
15.7957,15.7474,18.2684,17.1327
15.7582,15.6921,18.3290,17.2091
15.7957,15.7474,18.2684,17.1327
15.0382,15.7383,17.4745,17.1961
15.7957,15.7474,18.2684,17.1327
15.0382,15.7383,17.4745,17.1961
15.7957,15.7474,18.2684,17.1327
15.0382,15.7383,17.4745,17.1961
15.7957,15.7474,18.2684,17.1327
15.3301,15.7676,17.8366,17.1893
15.4868,15.7816,17.9063,17.1311
15.6106,15.7800,18.1807,17.1863
15.4868,15.7816,17.9063,17.1311
14.9420,15.8231,17.3835,17.1604
15.4868,15.7816,17.9063,17.1311
14.9452,15.8176,17.3832,17.1644
15.6569,15.7205,18.1053,17.1161
14.9452,15.8176,17.3832,17.1644
15.6569,15.7205,18.1053,17.1161
14.9452,15.8176,17.3832,17.1644
15.6569,15.7205,18.1053,17.1161
14.9452,15.8176,17.3832,17.1644
14.9860,15.7123,17.3329,17.1300
14.9452,15.8176,17.3832,17.1644
15.0095,15.7647,17.3903,17.1628
15.0618,15.7999,17.5340,17.1740
15.2774,15.7949,17.7190,17.1633
14.9086,15.7931,17.3653,17.1782
15.3702,15.7820,17.8061,17.1593
14.7564,15.8022,17.1730,17.1750
15.3702,15.7820,17.8061,17.1593
14.7564,15.8022,17.1730,17.1750
15.2772,15.7913,17.7333,17.1667
14.7564,15.8022,17.1730,17.1750
15.2665,15.7755,17.7119,17.1746
14.7564,15.8022,17.1730,17.1750
15.2665,15.7755,17.7119,17.1746
14.7564,15.8022,17.1730,17.1750
15.3166,15.7978,17.7999,17.1736
14.7564,15.8022,17.1730,17.1750
15.3166,15.7978,17.7999,17.1736
14.7564,15.8022,17.1730,17.1750
15.3166,15.7978,17.7999,17.1736
15.1499,15.8062,17.6630,17.1493
15.3166,15.7978,17.7999,17.1736
15.9064,15.8287,18.5475,17.1261
15.3457,15.7977,17.8372,17.1739
15.9064,15.8287,18.5475,17.1261
15.6635,15.7598,18.1895,17.1861
15.9064,15.8287,18.5475,17.1261
15.9625,15.7940,18.5656,17.1755
15.9064,15.8287,18.5475,17.1261
15.9625,15.7940,18.5656,17.1755
15.9064,15.8287,18.5475,17.1261
15.9625,15.7940,18.5656,17.1755
15.9064,15.8287,18.5475,17.1261
15.9625,15.7940,18.5656,17.1755
15.9064,15.8287,18.5475,17.1261
15.9642,15.7979,18.5771,17.1740
15.9064,15.8287,18.5475,17.1261
16.1976,15.7753,18.8151,17.1787
15.9064,15.8287,18.5475,17.1261
16.1976,15.7753,18.8151,17.1787
15.9064,15.8287,18.5475,17.1261
16.1021,15.7780,18.6962,17.1770
15.9064,15.8287,18.5475,17.1261
16.1021,15.7780,18.6962,17.1770
15.7130,15.8269,18.3242,17.1453
16.1021,15.7780,18.6962,17.1770
15.9405,15.8271,18.5667,17.1409
16.1021,15.7780,18.6962,17.1770
16.1768,15.8288,18.8634,17.1254
16.1021,15.7780,18.6962,17.1770
16.1768,15.8288,18.8634,17.1254
16.1021,15.7780,18.6962,17.1770
16.1768,15.8288,18.8634,17.1254
16.4359,15.7767,19.1027,17.1796
16.1845,15.8233,18.9145,17.0737
16.4359,15.7767,19.1027,17.1796
15.8264,15.8287,18.4537,17.1266
16.2691,15.7873,18.8991,17.1760
15.8264,15.8287,18.4537,17.1266
16.2691,15.7873,18.8991,17.1760
15.8264,15.8287,18.4537,17.1266
16.2691,15.7873,18.8991,17.1760
16.4658,15.8389,19.1793,17.1105
16.1259,15.8009,18.7266,17.1711
16.4658,15.8389,19.1793,17.1105
16.1259,15.8009,18.7266,17.1711
16.4658,15.8389,19.1793,17.1105
15.9500,15.8110,18.5084,17.1648
16.2513,15.8357,18.9255,17.1436
15.9500,15.8110,18.5084,17.1648
16.2513,15.8357,18.9255,17.1436
15.9500,15.8110,18.5084,17.1648
16.2513,15.8357,18.9255,17.1436
15.9500,15.8110,18.5084,17.1648
16.2513,15.8357,18.9255,17.1436
15.9500,15.8110,18.5084,17.1648
16.2513,15.8357,18.9255,17.1436
15.8704,15.8060,18.4151,17.1622
16.2513,15.8357,18.9255,17.1436
15.8704,15.8060,18.4151,17.1622
16.2513,15.8357,18.9255,17.1436
15.8704,15.8060,18.4151,17.1622
16.2513,15.8357,18.9255,17.1436
15.5860,15.8302,18.0948,17.1489
16.2513,15.8357,18.9255,17.1436
14.9890,15.8230,17.4197,17.1587
16.2513,15.8357,18.9255,17.1436
14.9890,15.8230,17.4197,17.1587
15.2098,15.7693,17.6436,17.1750
14.8943,15.8105,17.3056,17.1633
15.7041,15.7657,18.2102,17.1667
14.8943,15.8105,17.3056,17.1633
15.7041,15.7657,18.2102,17.1667
14.8943,15.8105,17.3056,17.1633
15.7041,15.7657,18.2102,17.1667
14.8943,15.8105,17.3056,17.1633
15.6937,15.7669,18.2001,17.1671
14.8943,15.8105,17.3056,17.1633
15.6937,15.7669,18.2001,17.1671
14.8943,15.8105,17.3056,17.1633
15.6937,15.7669,18.2001,17.1671
14.3765,15.8322,16.6904,17.1551
15.6994,15.7663,18.2057,17.1669
14.4625,15.8357,16.7991,17.1523
15.5972,15.7782,18.0953,17.1673
14.4625,15.8357,16.7991,17.1523
15.9582,15.7297,18.5035,17.1764
14.4625,15.8357,16.7991,17.1523
15.9582,15.7297,18.5035,17.1764
14.4625,15.8357,16.7991,17.1523
15.9582,15.7297,18.5035,17.1764
14.4625,15.8357,16.7991,17.1523
16.0413,15.7115,18.5939,17.1746
14.4625,15.8357,16.7991,17.1523
16.0413,15.7115,18.5939,17.1746
14.4625,15.8357,16.7991,17.1523
15.4814,15.7178,17.9433,17.1651
14.4625,15.8357,16.7991,17.1523
15.4814,15.7178,17.9433,17.1651
14.4625,15.8357,16.7991,17.1523
15.4814,15.7178,17.9433,17.1651
14.7108,15.8707,17.0826,17.1234
15.4814,15.7178,17.9433,17.1651
14.7108,15.8707,17.0826,17.1234
15.0310,15.7187,17.4346,17.1685
14.9023,15.8666,17.3422,17.1191
15.0310,15.7187,17.4346,17.1685
14.9023,15.8666,17.3422,17.1191
15.1856,15.6888,17.6185,17.1669
14.7297,15.8657,17.1214,17.1271
15.1734,15.7433,17.5902,17.1667
14.4454,15.8668,16.8378,17.0626
15.1734,15.7433,17.5902,17.1667
14.6066,15.8719,16.9793,17.1040
15.5745,15.7721,18.0420,17.1525
14.6066,15.8719,16.9793,17.1040
15.5745,15.7721,18.0420,17.1525
14.6066,15.8719,16.9793,17.1040
15.5745,15.7721,18.0420,17.1525
14.6066,15.8719,16.9793,17.1040
15.2931,15.7486,17.7065,17.1595
14.6066,15.8719,16.9793,17.1040
14.6087,15.7420,16.9309,17.1654
14.6913,15.8695,17.1013,17.0941
14.6087,15.7420,16.9309,17.1654
14.6235,15.8635,17.0284,17.1071
14.6150,15.7941,16.9480,17.1628
14.6550,15.8639,17.0846,17.0788
14.6454,15.8007,16.9810,17.1608
14.6341,15.8674,17.0188,17.1116
15.0561,15.8232,17.4559,17.1477
14.6341,15.8674,17.0188,17.1116
15.0561,15.8232,17.4559,17.1477
14.6341,15.8674,17.0188,17.1116
15.0561,15.8232,17.4559,17.1477
14.6341,15.8674,17.0188,17.1116
15.0561,15.8232,17.4559,17.1477
14.6341,15.8674,17.0188,17.1116
15.2423,15.8413,17.6590,17.1386
14.7240,15.8920,17.1190,17.0574
15.4461,15.8170,17.8921,17.1370
14.6990,15.8899,17.0935,17.0661
16.1262,15.8402,18.6765,17.1206
14.6990,15.8899,17.0935,17.0661
16.1262,15.8402,18.6765,17.1206
14.7199,15.8705,17.1146,17.1062
16.1734,15.8419,18.7271,17.1195
14.7199,15.8705,17.1146,17.1062
16.1734,15.8419,18.7271,17.1195
15.0613,15.8546,17.5008,17.1360
15.0805,15.8251,17.4724,17.1446
15.3417,15.8895,17.8166,17.0886
15.1266,15.8331,17.5240,17.1415
15.3417,15.8895,17.8166,17.0886
15.1266,15.8331,17.5240,17.1415
15.3417,15.8895,17.8166,17.0886
15.1266,15.8331,17.5240,17.1415
15.3417,15.8895,17.8166,17.0886
15.4742,15.7790,17.9291,17.1529
15.5158,15.8878,18.0099,17.0957
15.4805,15.7911,17.9343,17.1511
15.0812,15.8827,17.5319,17.0980
15.6495,15.8054,18.1136,17.1353
15.0812,15.8827,17.5319,17.0980
15.6498,15.8035,18.1128,17.1352
15.0812,15.8827,17.5319,17.0980
15.6498,15.8035,18.1128,17.1352
15.0812,15.8827,17.5319,17.0980
15.8111,15.7837,18.2851,17.1324
15.0812,15.8827,17.5319,17.0980
15.5712,15.8267,18.0208,17.1310
15.0812,15.8827,17.5319,17.0980
15.5216,15.8298,17.9697,17.1320
15.3028,15.8821,17.7965,17.0954
15.5043,15.8266,17.9594,17.1350
15.3028,15.8821,17.7965,17.0954
15.4352,15.8653,17.8914,17.1228
15.8192,15.8661,18.3985,17.1240
15.4352,15.8653,17.8914,17.1228
15.8192,15.8661,18.3985,17.1240
15.4352,15.8653,17.8914,17.1228
15.8192,15.8661,18.3985,17.1240
15.4352,15.8653,17.8914,17.1228
15.4351,15.8358,17.9155,17.1460
16.0939,15.8555,18.6264,17.1220
15.4351,15.8358,17.9155,17.1460
16.0939,15.8555,18.6264,17.1220
15.4351,15.8358,17.9155,17.1460
16.0939,15.8555,18.6264,17.1220
