lon,lat,persistence_years,intensity_esi
-39.995,-19.7138,4.86,-3.157
-70.0199,-20.1467,5.05,-0.516
-69.5848,-20.1467,3.71,-0.779
-69.1496,-20.1467,2.41,-0.957
-68.7145,-20.1467,3.49,-2.168
-68.2793,-20.1467,2.35,-1.836
-67.8442,-20.1467,4.15,-1.831
-67.409,-20.1467,6.36,-2.372
-66.9739,-20.1467,3.73,-2.288
-66.5388,-20.1467,2.4,-2.655
-66.1036,-20.1467,1.68,-2.538
-65.6685,-20.1467,1.87,-1.873
-65.2333,-20.1467,2.05,-1.484
-64.7982,-20.1467,5.04,-1.759
-64.363,-20.1467,4.44,-1.724
-63.9279,-20.1467,3.38,-1.622
-63.4927,-20.1467,3.47,-1.698
-63.0576,-20.1467,2.36,-1.822
-62.6225,-20.1467,1.15,-1.893
-62.1873,-20.1467,1.16,-2.042
-61.7522,-20.1467,1.73,-1.806
-61.317,-20.1467,1.79,-1.45
-60.8819,-20.1467,1.93,-1.531
-60.4467,-20.1467,1.96,-1.513
-60.0116,-20.1467,2.04,-1.757
-59.5764,-20.1467,2.54,-1.828
-59.1413,-20.1467,4.13,-2.263
-58.7062,-20.1467,3.59,-2.09
-58.271,-20.1467,1.92,-1.582
-57.8359,-20.1467,1.54,-1.246
-57.4007,-20.1467,1.75,-1.235
-56.9656,-20.1467,1.64,-1.287
-56.5304,-20.1467,2.04,-1.126
-56.0953,-20.1467,1.62,-1.329
-55.6602,-20.1467,1.38,-1.42
-55.225,-20.1467,1.52,-1.451
-54.7899,-20.1467,3.46,-1.895
-54.3547,-20.1467,2.85,-1.428
-53.9196,-20.1467,2.77,-1.505
-53.4844,-20.1467,3.73,-1.468
-53.0493,-20.1467,1.69,-1.442
-52.6141,-20.1467,4.03,-1.746
-52.179,-20.1467,3.0,-1.549
-51.7439,-20.1467,1.17,-1.71
-51.3087,-20.1467,1.1,-1.571
-50.8736,-20.1467,1.08,-2.207
-50.4384,-20.1467,1.08,-2.206
-50.0033,-20.1467,1.19,-2.372
-49.5681,-20.1467,1.25,-2.102
-49.133,-20.1467,1.88,-2.278
-48.6979,-20.1467,1.67,-2.186
-48.2627,-20.1467,3.1,-2.322
-47.8276,-20.1467,4.52,-2.373
-47.3924,-20.1467,5.68,-2.501
-46.9573,-20.1467,6.1,-2.752
-46.5221,-20.1467,6.89,-2.891
-46.087,-20.1467,6.65,-2.772
-45.6518,-20.1467,6.77,-3.044
-45.2167,-20.1467,6.46,-3.024
-44.7816,-20.1467,6.61,-2.636
-44.3464,-20.1467,6.65,-2.484
-43.9113,-20.1467,5.91,-2.228
-43.4761,-20.1467,6.11,-2.164
-43.041,-20.1467,6.77,-2.259
-42.6058,-20.1467,6.94,-2.124
-42.1707,-20.1467,6.89,-2.039
-41.7355,-20.1467,6.48,-2.06
-41.3004,-20.1467,6.84,-2.391
-40.8653,-20.1467,6.51,-2.696
-40.4301,-20.1467,5.92,-3.022
-39.995,-20.1467,4.91,-3.079
-70.0199,-20.5796,5.82,-0.767
-69.5848,-20.5796,4.05,-0.577
-69.1496,-20.5796,3.77,-1.238
-68.7145,-20.5796,2.31,-1.728
-68.2793,-20.5796,2.2,-2.006
-67.8442,-20.5796,2.98,-1.486
-67.409,-20.5796,5.01,-2.121
-66.9739,-20.5796,4.91,-2.578
-66.5388,-20.5796,2.06,-2.489
-66.1036,-20.5796,1.61,-2.702
-65.6685,-20.5796,2.41,-2.155
-65.2333,-20.5796,1.65,-1.371
-64.7982,-20.5796,3.07,-1.787
-64.363,-20.5796,3.96,-1.798
-63.9279,-20.5796,4.25,-1.886
-63.4927,-20.5796,4.15,-1.671
-63.0576,-20.5796,2.51,-1.986
-62.6225,-20.5796,1.68,-2.152
-62.1873,-20.5796,1.67,-1.973
-61.7522,-20.5796,1.47,-1.935
-61.317,-20.5796,1.22,-1.432
-60.8819,-20.5796,1.53,-1.705
-60.4467,-20.5796,1.56,-1.59
-60.0116,-20.5796,1.42,-1.306
-59.5764,-20.5796,1.95,-1.639
-59.1413,-20.5796,2.48,-2.085
-58.7062,-20.5796,3.82,-1.851
-58.271,-20.5796,2.76,-1.473
-57.8359,-20.5796,2.42,-1.215
-57.4007,-20.5796,1.66,-1.163
-56.9656,-20.5796,1.72,-1.286
-56.5304,-20.5796,1.31,-1.268
-56.0953,-20.5796,1.45,-1.715
-55.6602,-20.5796,1.24,-1.543
-55.225,-20.5796,1.38,-1.311
-54.7899,-20.5796,3.03,-1.332
-54.3547,-20.5796,1.83,-1.225
-53.9196,-20.5796,1.38,-1.156
-53.4844,-20.5796,2.29,-1.261
-53.0493,-20.5796,1.93,-1.314
-52.6141,-20.5796,2.86,-1.342
-52.179,-20.5796,1.75,-1.505
-51.7439,-20.5796,1.24,-1.658
-51.3087,-20.5796,1.11,-2.01
-50.8736,-20.5796,1.2,-2.238
-50.4384,-20.5796,1.08,-2.096
-50.0033,-20.5796,1.33,-1.947
-49.5681,-20.5796,1.39,-1.824
-49.133,-20.5796,1.5,-1.901
-48.6979,-20.5796,1.73,-2.119
-48.2627,-20.5796,2.88,-2.275
-47.8276,-20.5796,3.5,-2.348
-47.3924,-20.5796,5.23,-2.453
-46.9573,-20.5796,5.57,-2.661
-46.5221,-20.5796,6.66,-2.833
-46.087,-20.5796,6.59,-3.014
-45.6518,-20.5796,6.55,-3.148
-45.2167,-20.5796,6.26,-3.003
-44.7816,-20.5796,6.75,-2.779
-44.3464,-20.5796,6.77,-2.429
-43.9113,-20.5796,6.65,-2.204
-43.4761,-20.5796,6.35,-2.065
-43.041,-20.5796,6.71,-2.165
-42.6058,-20.5796,6.92,-2.206
-42.1707,-20.5796,6.88,-2.152
-41.7355,-20.5796,6.8,-2.048
-41.3004,-20.5796,6.83,-2.18
-40.8653,-20.5796,6.53,-2.586
-40.4301,-20.5796,6.27,-2.75
-39.995,-20.5796,4.26,-2.82
-70.455,-21.0124,7.0,-1.96
-70.0199,-21.0124,6.73,-0.867
-69.5848,-21.0124,4.37,-0.414
-69.1496,-21.0124,2.7,-0.727
-68.7145,-21.0124,2.05,-1.656
-68.2793,-21.0124,1.85,-2.263
-67.8442,-21.0124,1.39,-1.83
-67.409,-21.0124,2.85,-1.385
-66.9739,-21.0124,1.97,-2.046
-66.5388,-21.0124,1.33,-2.631
-66.1036,-21.0124,1.95,-2.668
-65.6685,-21.0124,2.26,-2.124
-65.2333,-21.0124,2.01,-1.463
-64.7982,-21.0124,2.05,-1.749
-64.363,-21.0124,3.45,-1.821
-63.9279,-21.0124,4.66,-1.906
-63.4927,-21.0124,3.39,-1.884
-63.0576,-21.0124,2.94,-1.998
-62.6225,-21.0124,3.68,-2.042
-62.1873,-21.0124,2.54,-1.914
-61.7522,-21.0124,1.9,-1.484
-61.317,-21.0124,1.67,-1.59
-60.8819,-21.0124,1.63,-1.802
-60.4467,-21.0124,1.29,-1.693
-60.0116,-21.0124,1.4,-1.538
-59.5764,-21.0124,2.03,-1.682
-59.1413,-21.0124,1.64,-1.644
-58.7062,-21.0124,2.45,-1.564
-58.271,-21.0124,2.3,-1.471
-57.8359,-21.0124,2.03,-1.291
-57.4007,-21.0124,1.47,-0.864
-56.9656,-21.0124,1.74,-0.784
-56.5304,-21.0124,1.24,-1.23
-56.0953,-21.0124,1.15,-1.557
-55.6602,-21.0124,1.4,-1.434
-55.225,-21.0124,1.53,-1.16
-54.7899,-21.0124,1.86,-1.093
-54.3547,-21.0124,1.1,-1.038
-53.9196,-21.0124,1.15,-1.432
-53.4844,-21.0124,1.92,-1.472
-53.0493,-21.0124,1.7,-1.27
-52.6141,-21.0124,1.26,-1.227
-52.179,-21.0124,1.49,-1.134
-51.7439,-21.0124,1.21,-1.034
-51.3087,-21.0124,1.09,-1.57
-50.8736,-21.0124,1.2,-1.871
-50.4384,-21.0124,1.39,-1.978
-50.0033,-21.0124,1.26,-1.805
-49.5681,-21.0124,1.24,-1.785
-49.133,-21.0124,1.3,-1.787
-48.6979,-21.0124,1.81,-2.197
-48.2627,-21.0124,2.39,-2.469
-47.8276,-21.0124,2.02,-2.327
-47.3924,-21.0124,4.47,-2.347
-46.9573,-21.0124,5.41,-2.492
-46.5221,-21.0124,6.22,-2.669
-46.087,-21.0124,6.56,-2.969
-45.6518,-21.0124,5.93,-2.847
-45.2167,-21.0124,5.66,-2.98
-44.7816,-21.0124,6.5,-2.712
-44.3464,-21.0124,6.72,-2.316
-43.9113,-21.0124,6.36,-2.241
-43.4761,-21.0124,6.4,-2.012
-43.041,-21.0124,6.72,-2.144
-42.6058,-21.0124,6.81,-2.286
-42.1707,-21.0124,6.95,-2.375
-41.7355,-21.0124,6.83,-2.191
-41.3004,-21.0124,6.75,-2.191
-40.8653,-21.0124,6.67,-2.234
-40.4301,-21.0124,6.22,-2.268
-39.995,-21.0124,5.75,-2.521
-70.0199,-21.4453,4.89,-0.603
-69.5848,-21.4453,3.37,-0.33
-69.1496,-21.4453,2.08,-0.543
-68.7145,-21.4453,2.97,-1.17
-68.2793,-21.4453,2.62,-2.117
-67.8442,-21.4453,1.89,-2.108
-67.409,-21.4453,1.95,-2.108
-66.9739,-21.4453,1.54,-2.43
-66.5388,-21.4453,2.8,-2.773
-66.1036,-21.4453,4.78,-2.694
-65.6685,-21.4453,3.6,-2.177
-65.2333,-21.4453,2.01,-1.431
-64.7982,-21.4453,1.67,-1.745
-64.363,-21.4453,2.09,-1.838
-63.9279,-21.4453,2.52,-1.979
-63.4927,-21.4453,3.17,-2.068
-63.0576,-21.4453,3.72,-2.161
-62.6225,-21.4453,3.62,-1.932
-62.1873,-21.4453,2.81,-1.926
-61.7522,-21.4453,2.18,-1.597
-61.317,-21.4453,1.78,-1.533
-60.8819,-21.4453,1.29,-1.711
-60.4467,-21.4453,1.13,-1.611
-60.0116,-21.4453,1.36,-1.755
-59.5764,-21.4453,1.25,-1.897
-59.1413,-21.4453,1.2,-1.365
-58.7062,-21.4453,1.31,-1.168
-58.271,-21.4453,1.29,-1.002
-57.8359,-21.4453,1.42,-0.844
-57.4007,-21.4453,1.25,-0.616
-56.9656,-21.4453,1.27,-0.625
-56.5304,-21.4453,1.07,-0.735
-56.0953,-21.4453,1.01,-0.742
-55.6602,-21.4453,1.1,-0.764
-55.225,-21.4453,1.14,-0.746
-54.7899,-21.4453,1.07,-0.814
-54.3547,-21.4453,1.18,-1.085
-53.9196,-21.4453,2.05,-1.374
-53.4844,-21.4453,3.37,-1.425
-53.0493,-21.4453,1.71,-1.169
-52.6141,-21.4453,1.2,-0.932
-52.179,-21.4453,1.1,-0.728
-51.7439,-21.4453,1.03,-0.755
-51.3087,-21.4453,1.05,-0.913
-50.8736,-21.4453,1.23,-1.538
-50.4384,-21.4453,1.28,-1.628
-50.0033,-21.4453,1.3,-1.689
-49.5681,-21.4453,1.26,-1.697
-49.133,-21.4453,1.31,-1.876
-48.6979,-21.4453,1.69,-2.161
-48.2627,-21.4453,2.01,-2.367
-47.8276,-21.4453,2.11,-2.289
-47.3924,-21.4453,2.67,-2.272
-46.9573,-21.4453,4.44,-2.314
-46.5221,-21.4453,5.51,-2.453
-46.087,-21.4453,6.14,-2.698
-45.6518,-21.4453,5.75,-2.812
-45.2167,-21.4453,5.5,-2.892
-44.7816,-21.4453,5.97,-2.582
-44.3464,-21.4453,6.17,-2.343
-43.9113,-21.4453,6.22,-2.457
-43.4761,-21.4453,6.3,-2.202
-43.041,-21.4453,6.66,-2.139
-42.6058,-21.4453,6.85,-2.293
-42.1707,-21.4453,6.88,-2.385
-41.7355,-21.4453,6.75,-2.195
-41.3004,-21.4453,6.49,-2.112
-40.8653,-21.4453,6.33,-2.293
-40.4301,-21.4453,6.68,-1.96
-70.0199,-21.8782,3.87,-1.366
-69.5848,-21.8782,3.99,-0.978
-69.1496,-21.8782,2.65,-0.602
-68.7145,-21.8782,3.18,-0.974
-68.2793,-21.8782,2.95,-1.863
-67.8442,-21.8782,1.81,-2.19
-67.409,-21.8782,1.36,-1.99
-66.9739,-21.8782,1.48,-2.619
-66.5388,-21.8782,4.13,-2.822
-66.1036,-21.8782,5.36,-2.445
-65.6685,-21.8782,2.52,-1.98
-65.2333,-21.8782,2.91,-1.851
-64.7982,-21.8782,2.23,-1.933
-64.363,-21.8782,4.25,-1.801
-63.9279,-21.8782,4.67,-1.983
-63.4927,-21.8782,4.43,-2.133
-63.0576,-21.8782,5.64,-2.38
-62.6225,-21.8782,4.46,-2.339
-62.1873,-21.8782,3.49,-2.413
-61.7522,-21.8782,2.55,-2.21
-61.317,-21.8782,1.98,-1.742
-60.8819,-21.8782,2.04,-1.903
-60.4467,-21.8782,1.71,-1.829
-60.0116,-21.8782,1.11,-1.517
-59.5764,-21.8782,1.03,-1.453
-59.1413,-21.8782,1.04,-1.265
-58.7062,-21.8782,1.04,-0.923
-58.271,-21.8782,1.15,-1.071
-57.8359,-21.8782,1.2,-1.12
-57.4007,-21.8782,1.22,-0.845
-56.9656,-21.8782,1.26,-0.534
-56.5304,-21.8782,1.02,-0.528
-56.0953,-21.8782,1.06,-0.801
-55.6602,-21.8782,1.02,-0.697
-55.225,-21.8782,1.08,-0.725
-54.7899,-21.8782,1.43,-0.713
-54.3547,-21.8782,1.52,-0.869
-53.9196,-21.8782,2.35,-1.104
-53.4844,-21.8782,3.63,-1.197
-53.0493,-21.8782,2.3,-0.988
-52.6141,-21.8782,1.29,-0.863
-52.179,-21.8782,1.14,-0.894
-51.7439,-21.8782,1.49,-0.674
-51.3087,-21.8782,1.79,-0.905
-50.8736,-21.8782,1.15,-0.964
-50.4384,-21.8782,1.12,-1.26
-50.0033,-21.8782,1.06,-1.426
-49.5681,-21.8782,1.14,-1.779
-49.133,-21.8782,1.18,-1.99
-48.6979,-21.8782,1.39,-2.214
-48.2627,-21.8782,2.0,-2.352
-47.8276,-21.8782,2.12,-2.353
-47.3924,-21.8782,2.24,-2.396
-46.9573,-21.8782,2.36,-2.243
-46.5221,-21.8782,3.77,-2.325
-46.087,-21.8782,5.06,-2.417
-45.6518,-21.8782,4.63,-2.595
-45.2167,-21.8782,4.97,-2.629
-44.7816,-21.8782,5.82,-2.396
-44.3464,-21.8782,6.17,-2.184
-43.9113,-21.8782,6.15,-2.134
-43.4761,-21.8782,6.26,-2.151
-43.041,-21.8782,6.51,-2.326
-42.6058,-21.8782,6.9,-2.454
-42.1707,-21.8782,6.91,-2.467
-41.7355,-21.8782,6.88,-2.301
-41.3004,-21.8782,6.72,-2.321
-40.8653,-21.8782,6.24,-2.38
-40.4301,-21.8782,4.29,-1.886
-70.455,-22.3111,6.92,-2.708
-70.0199,-22.3111,2.78,-1.05
-69.5848,-22.3111,4.94,-0.971
-69.1496,-22.3111,4.89,-0.87
-68.7145,-22.3111,4.77,-0.821
-68.2793,-22.3111,3.78,-0.946
-67.8442,-22.3111,2.02,-1.727
-67.409,-22.3111,1.53,-1.992
-66.9739,-22.3111,1.89,-2.617
-66.5388,-22.3111,1.48,-2.411
-66.1036,-22.3111,2.84,-2.298
-65.6685,-22.3111,3.18,-2.481
-65.2333,-22.3111,3.73,-2.448
-64.7982,-22.3111,4.19,-2.29
-64.363,-22.3111,6.55,-1.993
-63.9279,-22.3111,6.32,-1.87
-63.4927,-22.3111,5.19,-1.983
-63.0576,-22.3111,5.17,-2.421
-62.6225,-22.3111,5.06,-2.087
-62.1873,-22.3111,3.94,-2.471
-61.7522,-22.3111,3.96,-2.576
-61.317,-22.3111,2.93,-2.149
-60.8819,-22.3111,2.19,-2.123
-60.4467,-22.3111,1.69,-1.771
-60.0116,-22.3111,1.21,-1.772
-59.5764,-22.3111,1.04,-1.407
-59.1413,-22.3111,1.03,-1.248
-58.7062,-22.3111,1.01,-1.042
-58.271,-22.3111,1.07,-1.069
-57.8359,-22.3111,1.09,-1.089
-57.4007,-22.3111,1.12,-1.026
-56.9656,-22.3111,1.35,-0.871
-56.5304,-22.3111,1.11,-0.762
-56.0953,-22.3111,1.28,-0.82
-55.6602,-22.3111,1.03,-0.707
-55.225,-22.3111,1.05,-0.657
-54.7899,-22.3111,1.34,-0.781
-54.3547,-22.3111,1.51,-0.99
-53.9196,-22.3111,2.24,-1.388
-53.4844,-22.3111,2.12,-1.463
-53.0493,-22.3111,4.11,-1.317
-52.6141,-22.3111,1.58,-0.833
-52.179,-22.3111,1.15,-1.073
-51.7439,-22.3111,1.17,-1.075
-51.3087,-22.3111,2.21,-1.091
-50.8736,-22.3111,1.64,-1.153
-50.4384,-22.3111,1.83,-1.322
-50.0033,-22.3111,1.4,-1.501
-49.5681,-22.3111,1.16,-1.495
-49.133,-22.3111,1.06,-1.772
-48.6979,-22.3111,1.4,-2.302
-48.2627,-22.3111,2.07,-2.529
-47.8276,-22.3111,2.41,-2.527
-47.3924,-22.3111,2.17,-2.583
-46.9573,-22.3111,2.2,-2.311
-46.5221,-22.3111,3.5,-2.312
-46.087,-22.3111,4.83,-2.312
-45.6518,-22.3111,5.12,-2.343
-45.2167,-22.3111,5.15,-2.317
-44.7816,-22.3111,5.5,-2.147
-44.3464,-22.3111,5.15,-2.31
-43.9113,-22.3111,5.99,-2.132
-43.4761,-22.3111,6.71,-2.335
-43.041,-22.3111,6.74,-2.49
-42.6058,-22.3111,6.39,-2.552
-42.1707,-22.3111,5.55,-2.607
-41.7355,-22.3111,6.4,-2.613
-41.3004,-22.3111,6.56,-2.316
-40.8653,-22.3111,5.5,-1.917
-40.4301,-22.3111,3.5,-1.972
-70.455,-22.7439,5.43,-1.268
-70.0199,-22.7439,2.36,-0.587
-69.5848,-22.7439,4.61,-0.924
-69.1496,-22.7439,4.13,-1.389
-68.7145,-22.7439,6.29,-1.036
-68.2793,-22.7439,2.15,-0.86
-67.8442,-22.7439,2.22,-1.599
-67.409,-22.7439,1.56,-1.928
-66.9739,-22.7439,1.5,-1.916
-66.5388,-22.7439,1.08,-1.896
-66.1036,-22.7439,1.15,-1.529
-65.6685,-22.7439,2.43,-2.33
-65.2333,-22.7439,2.96,-2.539
-64.7982,-22.7439,4.18,-1.966
-64.363,-22.7439,5.32,-1.971
-63.9279,-22.7439,5.55,-1.81
-63.4927,-22.7439,4.68,-2.251
-63.0576,-22.7439,2.31,-2.167
-62.6225,-22.7439,2.81,-2.042
-62.1873,-22.7439,3.46,-2.373
-61.7522,-22.7439,3.86,-2.799
-61.317,-22.7439,4.0,-2.564
-60.8819,-22.7439,2.27,-2.267
-60.4467,-22.7439,1.4,-2.022
-60.0116,-22.7439,1.63,-1.99
-59.5764,-22.7439,1.77,-1.527
-59.1413,-22.7439,1.3,-1.425
-58.7062,-22.7439,1.22,-1.274
-58.271,-22.7439,1.12,-1.249
-57.8359,-22.7439,1.2,-1.311
-57.4007,-22.7439,1.27,-1.266
-56.9656,-22.7439,1.35,-1.019
-56.5304,-22.7439,1.08,-0.787
-56.0953,-22.7439,1.5,-0.998
-55.6602,-22.7439,1.19,-0.968
-55.225,-22.7439,1.06,-0.679
-54.7899,-22.7439,1.82,-0.945
-54.3547,-22.7439,1.52,-1.389
-53.9196,-22.7439,1.7,-1.679
-53.4844,-22.7439,2.81,-1.651
-53.0493,-22.7439,3.51,-1.826
-52.6141,-22.7439,2.03,-0.952
-52.179,-22.7439,1.98,-0.931
-51.7439,-22.7439,1.74,-1.019
-51.3087,-22.7439,1.5,-1.285
-50.8736,-22.7439,1.16,-1.507
-50.4384,-22.7439,1.87,-1.885
-50.0033,-22.7439,1.97,-1.961
-49.5681,-22.7439,1.37,-1.994
-49.133,-22.7439,1.42,-2.049
-48.6979,-22.7439,1.43,-2.227
-48.2627,-22.7439,1.75,-2.76
-47.8276,-22.7439,2.13,-2.802
-47.3924,-22.7439,2.86,-2.591
-46.9573,-22.7439,3.14,-2.329
-46.5221,-22.7439,3.21,-2.443
-46.087,-22.7439,4.74,-2.543
-45.6518,-22.7439,4.66,-2.433
-45.2167,-22.7439,4.2,-2.301
-44.7816,-22.7439,4.13,-2.143
-44.3464,-22.7439,3.87,-1.98
-43.9113,-22.7439,4.87,-2.045
-43.4761,-22.7439,5.91,-2.425
-43.041,-22.7439,5.0,-2.575
-42.6058,-22.7439,5.88,-2.589
-42.1707,-22.7439,6.11,-2.777
-41.7355,-22.7439,6.25,-2.786
-41.3004,-22.7439,4.05,-2.699
-70.455,-23.1768,4.57,-0.857
-70.0199,-23.1768,3.65,-0.812
-69.5848,-23.1768,5.17,-1.46
-69.1496,-23.1768,4.24,-1.09
-68.7145,-23.1768,6.1,-1.063
-68.2793,-23.1768,4.16,-1.354
-67.8442,-23.1768,1.93,-1.333
-67.409,-23.1768,1.13,-1.675
-66.9739,-23.1768,1.07,-1.239
-66.5388,-23.1768,1.05,-1.364
-66.1036,-23.1768,1.04,-1.412
-65.6685,-23.1768,1.64,-1.456
-65.2333,-23.1768,3.12,-2.339
-64.7982,-23.1768,3.3,-2.074
-64.363,-23.1768,5.54,-1.963
-63.9279,-23.1768,4.52,-2.202
-63.4927,-23.1768,3.31,-2.505
-63.0576,-23.1768,2.06,-1.944
-62.6225,-23.1768,1.82,-2.008
-62.1873,-23.1768,2.85,-2.058
-61.7522,-23.1768,4.09,-2.358
-61.317,-23.1768,3.12,-2.316
-60.8819,-23.1768,2.39,-2.157
-60.4467,-23.1768,1.55,-2.124
-60.0116,-23.1768,1.93,-1.962
-59.5764,-23.1768,1.96,-1.607
-59.1413,-23.1768,1.8,-1.248
-58.7062,-23.1768,1.51,-1.388
-58.271,-23.1768,1.28,-1.2
-57.8359,-23.1768,1.8,-1.398
-57.4007,-23.1768,1.11,-1.287
-56.9656,-23.1768,1.08,-1.155
-56.5304,-23.1768,1.35,-1.247
-56.0953,-23.1768,1.43,-1.362
-55.6602,-23.1768,1.46,-1.424
-55.225,-23.1768,1.51,-1.14
-54.7899,-23.1768,1.98,-1.493
-54.3547,-23.1768,3.26,-1.862
-53.9196,-23.1768,4.07,-1.672
-53.4844,-23.1768,4.38,-1.66
-53.0493,-23.1768,4.06,-1.602
-52.6141,-23.1768,3.15,-1.218
-52.179,-23.1768,2.26,-1.167
-51.7439,-23.1768,2.36,-1.089
-51.3087,-23.1768,1.95,-1.185
-50.8736,-23.1768,2.24,-1.489
-50.4384,-23.1768,2.59,-1.997
-50.0033,-23.1768,2.48,-2.46
-49.5681,-23.1768,2.64,-2.455
-49.133,-23.1768,1.32,-2.339
-48.6979,-23.1768,1.29,-2.169
-48.2627,-23.1768,1.33,-2.23
-47.8276,-23.1768,1.75,-2.613
-47.3924,-23.1768,2.48,-2.709
-46.9573,-23.1768,3.29,-2.364
-46.5221,-23.1768,3.36,-2.592
-46.087,-23.1768,3.36,-2.616
-45.6518,-23.1768,3.9,-2.487
-45.2167,-23.1768,4.24,-2.246
-44.7816,-23.1768,4.16,-2.151
-44.3464,-23.1768,3.96,-2.018
-43.9113,-23.1768,4.05,-2.17
-43.4761,-23.1768,4.8,-2.443
-43.041,-23.1768,3.76,-2.614
-42.6058,-23.1768,5.04,-2.712
-42.1707,-23.1768,5.35,-2.789
-41.7355,-23.1768,3.43,-3.036
-70.455,-23.6097,3.67,-0.846
-70.0199,-23.6097,4.76,-0.961
-69.5848,-23.6097,3.86,-1.143
-69.1496,-23.6097,5.09,-0.957
-68.7145,-23.6097,6.53,-1.11
-68.2793,-23.6097,4.96,-1.806
-67.8442,-23.6097,3.71,-1.399
-67.409,-23.6097,1.08,-1.428
-66.9739,-23.6097,1.47,-1.343
-66.5388,-23.6097,1.2,-0.961
-66.1036,-23.6097,1.22,-1.05
-65.6685,-23.6097,1.02,-1.27
-65.2333,-23.6097,3.12,-2.146
-64.7982,-23.6097,3.52,-1.843
-64.363,-23.6097,4.18,-1.973
-63.9279,-23.6097,3.49,-2.176
-63.4927,-23.6097,2.79,-1.858
-63.0576,-23.6097,2.43,-1.857
-62.6225,-23.6097,3.68,-2.098
-62.1873,-23.6097,4.83,-1.903
-61.7522,-23.6097,4.09,-1.772
-61.317,-23.6097,3.29,-2.124
-60.8819,-23.6097,2.03,-1.823
-60.4467,-23.6097,1.6,-1.773
-60.0116,-23.6097,1.98,-1.547
-59.5764,-23.6097,1.73,-1.153
-59.1413,-23.6097,1.69,-1.087
-58.7062,-23.6097,1.31,-1.04
-58.271,-23.6097,1.3,-1.064
-57.8359,-23.6097,1.36,-1.348
-57.4007,-23.6097,1.66,-1.516
-56.9656,-23.6097,1.42,-1.612
-56.5304,-23.6097,2.18,-1.784
-56.0953,-23.6097,2.58,-2.103
-55.6602,-23.6097,2.45,-2.191
-55.225,-23.6097,1.23,-2.019
-54.7899,-23.6097,2.49,-1.832
-54.3547,-23.6097,3.59,-1.787
-53.9196,-23.6097,4.07,-1.626
-53.4844,-23.6097,4.53,-1.793
-53.0493,-23.6097,4.81,-1.647
-52.6141,-23.6097,4.11,-1.513
-52.179,-23.6097,3.59,-1.178
-51.7439,-23.6097,3.08,-1.254
-51.3087,-23.6097,1.7,-0.98
-50.8736,-23.6097,2.26,-1.288
-50.4384,-23.6097,2.9,-1.742
-50.0033,-23.6097,2.99,-2.096
-49.5681,-23.6097,2.64,-2.552
-49.133,-23.6097,1.53,-2.558
-48.6979,-23.6097,1.39,-2.555
-48.2627,-23.6097,1.31,-2.261
-47.8276,-23.6097,1.47,-2.6
-47.3924,-23.6097,2.12,-2.619
-46.9573,-23.6097,2.26,-2.678
-46.5221,-23.6097,2.68,-2.392
-46.087,-23.6097,3.12,-2.493
-45.6518,-23.6097,3.39,-2.382
-45.2167,-23.6097,3.53,-2.181
-44.7816,-23.6097,3.53,-2.106
-44.3464,-23.6097,4.22,-2.103
-70.455,-24.0426,3.1,-0.779
-70.0199,-24.0426,4.29,-0.839
-69.5848,-24.0426,6.66,-1.338
-69.1496,-24.0426,4.98,-1.63
-68.7145,-24.0426,5.38,-1.676
-68.2793,-24.0426,5.03,-1.868
-67.8442,-24.0426,2.29,-1.133
-67.409,-24.0426,1.15,-1.442
-66.9739,-24.0426,1.32,-1.214
-66.5388,-24.0426,1.13,-0.85
-66.1036,-24.0426,1.27,-0.918
-65.6685,-24.0426,1.16,-1.4
-65.2333,-24.0426,2.05,-1.533
-64.7982,-24.0426,3.36,-1.903
-64.363,-24.0426,4.07,-1.809
-63.9279,-24.0426,3.92,-2.361
-63.4927,-24.0426,2.75,-1.777
-63.0576,-24.0426,2.8,-1.658
-62.6225,-24.0426,3.63,-2.265
-62.1873,-24.0426,5.08,-2.113
-61.7522,-24.0426,2.94,-1.88
-61.317,-24.0426,3.17,-2.069
-60.8819,-24.0426,2.22,-2.18
-60.4467,-24.0426,2.2,-1.808
-60.0116,-24.0426,2.56,-1.599
-59.5764,-24.0426,1.2,-1.369
-59.1413,-24.0426,1.21,-1.262
-58.7062,-24.0426,1.49,-1.208
-58.271,-24.0426,1.53,-1.218
-57.8359,-24.0426,1.28,-1.345
-57.4007,-24.0426,1.13,-1.353
-56.9656,-24.0426,1.36,-1.49
-56.5304,-24.0426,1.4,-1.676
-56.0953,-24.0426,2.64,-2.273
-55.6602,-24.0426,2.65,-2.428
-55.225,-24.0426,1.53,-2.244
-54.7899,-24.0426,2.55,-2.047
-54.3547,-24.0426,2.54,-1.9
-53.9196,-24.0426,2.66,-1.753
-53.4844,-24.0426,3.06,-1.729
-53.0493,-24.0426,3.1,-1.676
-52.6141,-24.0426,2.99,-1.624
-52.179,-24.0426,2.79,-1.424
-51.7439,-24.0426,3.03,-1.582
-51.3087,-24.0426,2.12,-1.327
-50.8736,-24.0426,1.86,-1.205
-50.4384,-24.0426,2.5,-1.723
-50.0033,-24.0426,3.42,-2.078
-49.5681,-24.0426,3.22,-2.514
-49.133,-24.0426,2.26,-2.468
-48.6979,-24.0426,1.85,-2.278
-48.2627,-24.0426,2.23,-2.504
-47.8276,-24.0426,2.75,-2.309
-47.3924,-24.0426,2.63,-2.218
