lon,lat,density,wmo_class,baseline,tile_area_km2,density_delta,density_percent,continent
36.16301729,,0,1,0.00173913,9949.191694,0.00173913,100.0,Asia
36.16301729,,0,2,0.00173913,9949.191694,0.00173913,100.0,Asia
36.16301729,,0,3,0.004,9949.191694,0.004,100.0,Asia
45.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
46.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
47.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
48.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
49.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
50.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
51.5,36.16301729,0,6,0.066666667,9949.191694,0.066666667,100.0,Asia
52.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
53.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
54.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
55.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
56.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
57.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
58.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
59.5,36.16301729,0,6,0.066666667,9949.191694,0.066666667,100.0,Asia
60.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
36.16301729,,1,1,0.00173913,9949.191694,0.00163862,94.22063603,Asia
36.16301729,,1,2,0.00173913,9949.191694,0.00163862,94.22063603,Asia
36.16301729,,1,2,0.00173913,9949.191694,0.00163862,94.22063603,Asia
36.16301729,,0,2,0.00173913,9949.191694,0.00173913,100.0,Asia
36.16301729,,0,3,0.004,9949.191694,0.004,100.0,Asia
36.16301729,,0,3,0.004,9949.191694,0.004,100.0,Asia
36.16301729,,0,3,0.004,9949.191694,0.004,100.0,Asia
36.16301729,,0,3,0.004,9949.191694,0.004,100.0,Asia
36.16301729,,0,3,0.004,9949.191694,0.004,100.0,Asia
36.16301729,,0,3,0.004,9949.191694,0.004,100.0,Asia
71.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
72.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
73.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
74.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
75.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
76.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
77.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
78.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
79.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
80.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
81.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
82.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
83.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
84.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
85.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
86.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
87.5,36.16301729,0,7,0.0001,9949.191694,0.0001,100.0,Asia
88.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
89.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
90.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
91.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
92.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
93.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
94.5,36.16301729,2,3,0.004,9949.191694,0.003798979,94.97446611,Asia
95.5,36.16301729,0,3,0.004,9949.191694,0.004,100.0,Asia
96.5,36.16301729,1,3,0.004,9949.191694,0.003899489,97.48723306,Asia
97.5,36.16301729,1,3,0.004,9949.191694,0.003899489,97.48723306,Asia
98.5,36.16301729,2,3,0.004,9949.191694,0.003798979,94.97446611,Asia
99.5,36.16301729,2,3,0.004,9949.191694,0.003798979,94.97446611,Asia
100.5,36.16301729,1,3,0.004,9949.191694,0.003899489,97.48723306,Asia
101.5,36.16301729,5,3,0.004,9949.191694,0.003497447,87.43616528,Asia
102.5,36.16301729,5,3,0.004,9949.191694,0.003497447,87.43616528,Asia
103.5,36.16301729,7,6,0.066666667,9949.191694,0.065963092,98.94463788,Asia
104.5,36.16301729,2,3,0.004,9949.191694,0.003798979,94.97446611,Asia
105.5,36.16301729,3,3,0.004,9949.191694,0.003698468,92.46169917,Asia
106.5,36.16301729,2,3,0.004,9949.191694,0.003798979,94.97446611,Asia
107.5,36.16301729,3,3,0.004,9949.191694,0.003698468,92.46169917,Asia
108.5,36.16301729,2,3,0.004,9949.191694,0.003798979,94.97446611,Asia
109.5,36.16301729,4,3,0.004,9949.191694,0.003597957,89.94893223,Asia
110.5,36.16301729,5,3,0.004,9949.191694,0.003497447,87.43616528,Asia
111.5,36.16301729,9,6,0.066666667,9949.191694,0.065762071,98.64310585,Asia
112.5,36.16301729,6,3,0.004,9949.191694,0.003396936,84.92339834,Asia
113.5,36.16301729,10,6,0.066666667,9949.191694,0.06566156,98.49233983,Asia
114.5,36.16301729,12,6,0.066666667,9949.191694,0.065460539,98.1908078,Asia
115.5,36.16301729,10,6,0.066666667,9949.191694,0.06566156,98.49233983,Asia
116.5,36.16301729,9,6,0.066666667,9949.191694,0.065762071,98.64310585,Asia
117.5,36.16301729,8,6,0.066666667,9949.191694,0.065862581,98.79387187,Asia
118.5,36.16301729,3,3,0.004,9949.191694,0.003698468,92.46169917,Asia
119.5,36.16301729,6,6,0.066666667,9949.191694,0.066063603,99.0954039,Asia
120.5,36.16301729,3,6,0.066666667,9949.191694,0.066365135,99.54770195,Asia
127.5,36.16301729,0,6,0.066666667,9949.191694,0.066666667,100.0,Asia
128.5,36.16301729,0,6,0.066666667,9949.191694,0.066666667,100.0,Asia
136.5,36.16301729,0,6,0.066666667,9949.191694,0.066666667,100.0,Asia
137.5,36.16301729,0,5,0.04,9949.191694,0.04,100.0,Asia
138.5,36.16301729,0,6,0.066666667,9949.191694,0.066666667,100.0,Asia
139.5,36.16301729,0,6,0.066666667,9949.191694,0.066666667,100.0,Asia
140.5,36.16301729,1,6,0.066666667,9949.191694,0.066566156,99.84923398,Asia
-121.5,37.16301729,13,6,0.066666667,9821.313915,0.065343015,98.01452228,North America
-120.5,37.16301729,3,6,0.066666667,9821.313915,0.066361209,99.54181283,North America
-119.5,37.16301729,7,6,0.066666667,9821.313915,0.065953931,98.93089661,North America
-118.5,37.16301729,2,3,0.004,9821.313915,0.003796361,94.90903148,North America
-117.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,North America
-116.5,37.16301729,2,3,0.004,9821.313915,0.003796361,94.90903148,North America
-115.5,37.16301729,2,3,0.004,9821.313915,0.003796361,94.90903148,North America
-114.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,North America
-113.5,37.16301729,6,3,0.004,9821.313915,0.003389084,84.72709443,North America
-112.5,37.16301729,13,3,0.004,9821.313915,0.002676348,66.9087046,North America
-111.5,37.16301729,3,3,0.004,9821.313915,0.003694542,92.36354722,North America
-110.5,37.16301729,1,3,0.004,9821.313915,0.003898181,97.45451574,North America
-109.5,37.16301729,5,3,0.004,9821.313915,0.003490903,87.27257869,North America
-108.5,37.16301729,5,3,0.004,9821.313915,0.003490903,87.27257869,North America
-107.5,37.16301729,10,3,0.004,9821.313915,0.002981806,74.54515738,North America
-106.5,37.16301729,13,3,0.004,9821.313915,0.002676348,66.9087046,North America
-105.5,37.16301729,12,3,0.004,9821.313915,0.002778168,69.45418886,North America
-104.5,37.16301729,9,3,0.004,9821.313915,0.003083626,77.09064165,North America
-103.5,37.16301729,5,2,0.00173913,9821.313915,0.001230034,70.72693099,North America
-102.5,37.16301729,4,1,0.00173913,9821.313915,0.001331853,76.58154479,North America
-101.5,37.16301729,6,1,0.00173913,9821.313915,0.001128214,64.87231719,North America
-100.5,37.16301729,7,1,0.00173913,9821.313915,0.001026395,59.01770339,North America
-99.5,37.16301729,9,2,0.00173913,9821.313915,0.000822756,47.30847578,North America
-98.5,37.16301729,6,1,0.00173913,9821.313915,0.001128214,64.87231719,North America
-97.5,37.16301729,13,6,0.066666667,9821.313915,0.065343015,98.01452228,North America
-96.5,37.16301729,15,2,0.00173913,9821.313915,0.00021184,12.18079297,North America
-95.5,37.16301729,10,1,0.00173913,9821.313915,0.000720937,41.45386198,North America
-94.5,37.16301729,10,1,0.00173913,9821.313915,0.000720937,41.45386198,North America
-93.5,37.16301729,10,6,0.066666667,9821.313915,0.065648473,98.47270944,North America
-92.5,37.16301729,6,2,0.00173913,9821.313915,0.001128214,64.87231719,North America
-91.5,37.16301729,7,2,0.00173913,9821.313915,0.001026395,59.01770339,North America
-90.5,37.16301729,10,2,0.00173913,9821.313915,0.000720937,41.45386198,North America
-89.5,37.16301729,10,1,0.00173913,9821.313915,0.000720937,41.45386198,North America
-88.5,37.16301729,15,1,0.00173913,9821.313915,0.00021184,12.18079297,North America
-87.5,37.16301729,12,1,0.00173913,9821.313915,0.000517298,29.74463438,North America
-86.5,37.16301729,20,2,0.00173913,9821.313915,-0.000297257,-17.09227603,North America
-85.5,37.16301729,11,2,0.00173913,9821.313915,0.000619117,35.59924818,North America
-84.5,37.16301729,14,2,0.00173913,9821.313915,0.000313659,18.03540678,North America
-83.5,37.16301729,9,2,0.00173913,9821.313915,0.000822756,47.30847578,North America
-82.5,37.16301729,14,3,0.004,9821.313915,0.002574529,64.36322034,North America
-81.5,37.16301729,10,3,0.004,9821.313915,0.002981806,74.54515738,North America
-80.5,37.16301729,21,3,0.004,9821.313915,0.001861793,46.54483051,North America
-79.5,37.16301729,12,2,0.00173913,9821.313915,0.000517298,29.74463438,North America
-78.5,37.16301729,8,2,0.00173913,9821.313915,0.000924575,53.16308959,North America
-77.5,37.16301729,9,6,0.066666667,9821.313915,0.065750292,98.6254385,North America
-76.5,37.16301729,10,6,0.066666667,9821.313915,0.065648473,98.47270944,North America
37.16301729,,0,6,0.066666667,9821.313915,0.066666667,100.0,Europe
37.16301729,,3,6,0.066666667,9821.313915,0.066361209,99.54181283,Europe
37.16301729,,2,6,0.066666667,9821.313915,0.066463028,99.69454189,Europe
37.16301729,,1,3,0.004,9821.313915,0.003898181,97.45451574,Europe
37.16301729,,2,6,0.066666667,9821.313915,0.066463028,99.69454189,Europe
37.16301729,,2,6,0.066666667,9821.313915,0.066463028,99.69454189,Europe
37.16301729,,0,3,0.004,9821.313915,0.004,100.0,Africa
37.16301729,,0,6,0.066666667,9821.313915,0.066666667,100.0,Europe
22.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Europe
25.5,37.16301729,0,5,0.04,9821.313915,0.04,100.0,Europe
28.5,37.16301729,0,6,0.066666667,9821.313915,0.066666667,100.0,Asia
29.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
30.5,37.16301729,0,6,0.066666667,9821.313915,0.066666667,100.0,Asia
31.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
32.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
33.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
34.5,37.16301729,0,6,0.066666667,9821.313915,0.066666667,100.0,Asia
35.5,37.16301729,0,6,0.066666667,9821.313915,0.066666667,100.0,Asia
36.5,37.16301729,0,6,0.066666667,9821.313915,0.066666667,100.0,Asia
37.5,37.16301729,0,6,0.066666667,9821.313915,0.066666667,100.0,Asia
38.5,37.16301729,0,2,0.00173913,9821.313915,0.00173913,100.0,Asia
39.5,37.16301729,0,2,0.00173913,9821.313915,0.00173913,100.0,Asia
40.5,37.16301729,0,1,0.00173913,9821.313915,0.00173913,100.0,Asia
41.5,37.16301729,1,1,0.00173913,9821.313915,0.001637311,94.1453862,Asia
42.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
37.16301729,,0,3,0.004,9821.313915,0.004,100.0,Asia
44.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
45.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
46.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
47.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
48.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
49.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
50.5,37.16301729,0,8,0.125,9821.313915,0.125,100.0,Asia
51.5,37.16301729,0,8,0.125,9821.313915,0.125,100.0,Asia
52.5,37.16301729,0,8,0.125,9821.313915,0.125,100.0,Asia
53.5,37.16301729,0,8,0.125,9821.313915,0.125,100.0,Asia
54.5,37.16301729,0,1,0.00173913,9821.313915,0.00173913,100.0,Asia
55.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
56.5,37.16301729,0,7,0.0001,9821.313915,0.0001,100.0,Asia
57.5,37.16301729,0,7,0.0001,9821.313915,0.0001,100.0,Asia
58.5,37.16301729,0,7,0.0001,9821.313915,0.0001,100.0,Asia
59.5,37.16301729,0,7,0.0001,9821.313915,0.0001,100.0,Asia
37.16301729,,0,1,0.00173913,9821.313915,0.00173913,100.0,Asia
37.16301729,,1,1,0.00173913,9821.313915,0.001637311,94.1453862,Asia
37.16301729,,0,1,0.00173913,9821.313915,0.00173913,100.0,Asia
37.16301729,,0,2,0.00173913,9821.313915,0.00173913,100.0,Asia
37.16301729,,0,1,0.00173913,9821.313915,0.00173913,100.0,Asia
37.16301729,,0,7,0.0001,9821.313915,0.0001,100.0,Asia
37.16301729,,0,7,0.0001,9821.313915,0.0001,100.0,Asia
37.16301729,,1,6,0.066666667,9821.313915,0.066564847,99.84727094,Asia
37.16301729,,2,1,0.00173913,9821.313915,0.001535492,88.2907724,Asia
37.16301729,,1,3,0.004,9821.313915,0.003898181,97.45451574,Asia
37.16301729,,0,3,0.004,9821.313915,0.004,100.0,Asia
37.16301729,,0,3,0.004,9821.313915,0.004,100.0,Asia
37.16301729,,1,3,0.004,9821.313915,0.003898181,97.45451574,Asia
37.16301729,,0,3,0.004,9821.313915,0.004,100.0,Asia
74.5,37.16301729,1,3,0.004,9821.313915,0.003898181,97.45451574,Asia
75.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
76.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
77.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
78.5,37.16301729,1,7,0.0001,9821.313915,-1.82e-06,-1.819370465,Asia
79.5,37.16301729,3,7,0.0001,9821.313915,-0.000205458,-205.4581114,Asia
80.5,37.16301729,2,7,0.0001,9821.313915,-0.000103639,-103.6387409,Asia
81.5,37.16301729,1,7,0.0001,9821.313915,-1.82e-06,-1.819370465,Asia
82.5,37.16301729,1,7,0.0001,9821.313915,-1.82e-06,-1.819370465,Asia
83.5,37.16301729,0,7,0.0001,9821.313915,0.0001,100.0,Asia
84.5,37.16301729,0,7,0.0001,9821.313915,0.0001,100.0,Asia
85.5,37.16301729,0,7,0.0001,9821.313915,0.0001,100.0,Asia
86.5,37.16301729,0,7,0.0001,9821.313915,0.0001,100.0,Asia
87.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
88.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
89.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
90.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
91.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
92.5,37.16301729,0,7,0.0001,9821.313915,0.0001,100.0,Asia
93.5,37.16301729,1,1,0.00173913,9821.313915,0.001637311,94.1453862,Asia
94.5,37.16301729,0,7,0.0001,9821.313915,0.0001,100.0,Asia
95.5,37.16301729,1,7,0.0001,9821.313915,-1.82e-06,-1.819370465,Asia
96.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
97.5,37.16301729,1,3,0.004,9821.313915,0.003898181,97.45451574,Asia
98.5,37.16301729,3,3,0.004,9821.313915,0.003694542,92.36354722,Asia
99.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
100.5,37.16301729,2,3,0.004,9821.313915,0.003796361,94.90903148,Asia
101.5,37.16301729,3,3,0.004,9821.313915,0.003694542,92.36354722,Asia
102.5,37.16301729,3,3,0.004,9821.313915,0.003694542,92.36354722,Asia
103.5,37.16301729,1,3,0.004,9821.313915,0.003898181,97.45451574,Asia
104.5,37.16301729,1,3,0.004,9821.313915,0.003898181,97.45451574,Asia
105.5,37.16301729,3,3,0.004,9821.313915,0.003694542,92.36354722,Asia
106.5,37.16301729,1,3,0.004,9821.313915,0.003898181,97.45451574,Asia
107.5,37.16301729,3,3,0.004,9821.313915,0.003694542,92.36354722,Asia
108.5,37.16301729,3,3,0.004,9821.313915,0.003694542,92.36354722,Asia
109.5,37.16301729,1,3,0.004,9821.313915,0.003898181,97.45451574,Asia
110.5,37.16301729,6,3,0.004,9821.313915,0.003389084,84.72709443,Asia
111.5,37.16301729,8,3,0.004,9821.313915,0.003185445,79.63612591,Asia
112.5,37.16301729,9,6,0.066666667,9821.313915,0.065750292,98.6254385,Asia
113.5,37.16301729,3,3,0.004,9821.313915,0.003694542,92.36354722,Asia
114.5,37.16301729,16,6,0.066666667,9821.313915,0.065037557,97.55633511,Asia
115.5,37.16301729,14,6,0.066666667,9821.313915,0.065241195,97.86179322,Asia
116.5,37.16301729,8,6,0.066666667,9821.313915,0.065852112,98.77816755,Asia
117.5,37.16301729,8,6,0.066666667,9821.313915,0.065852112,98.77816755,Asia
118.5,37.16301729,9,6,0.066666667,9821.313915,0.065750292,98.6254385,Asia
120.5,37.16301729,5,6,0.066666667,9821.313915,0.06615757,99.23635472,Asia
121.5,37.16301729,4,6,0.066666667,9821.313915,0.066259389,99.38908378,Asia
122.5,37.16301729,6,4,0.001111111,9821.313915,0.000500195,45.01753995,Asia
127.5,37.16301729,0,6,0.066666667,9821.313915,0.066666667,100.0,Asia
128.5,37.16301729,0,3,0.004,9821.313915,0.004,100.0,Asia
138.5,37.16301729,0,5,0.04,9821.313915,0.04,100.0,Asia
139.5,37.16301729,0,5,0.04,9821.313915,0.04,100.0,Asia
140.5,37.16301729,1,6,0.066666667,9821.313915,0.066564847,99.84727094,Asia
-122.5,38.16301729,26,6,0.066666667,9690.435371,0.063983609,95.97541302,North America
-121.5,38.16301729,15,6,0.066666667,9690.435371,0.065118749,97.6781229,North America
-120.5,38.16301729,12,3,0.004,9690.435371,0.002761666,69.04163864,North America
-119.5,38.16301729,13,3,0.004,9690.435371,0.002658471,66.46177519,North America
-118.5,38.16301729,2,3,0.004,9690.435371,0.003793611,94.84027311,North America
-117.5,38.16301729,1,3,0.004,9690.435371,0.003896805,97.42013655,North America
-116.5,38.16301729,0,3,0.004,9690.435371,0.004,100.0,North America
-115.5,38.16301729,2,3,0.004,9690.435371,0.003793611,94.84027311,North America
-114.5,38.16301729,0,3,0.004,9690.435371,0.004,100.0,North America
-113.5,38.16301729,5,3,0.004,9690.435371,0.003484027,87.10068276,North America
-112.5,38.16301729,10,3,0.004,9690.435371,0.002968055,74.20136553,North America
-111.5,38.16301729,7,3,0.004,9690.435371,0.003277638,81.94095587,North America
-110.5,38.16301729,2,3,0.004,9690.435371,0.003793611,94.84027311,North America
-109.5,38.16301729,9,3,0.004,9690.435371,0.003071249,76.78122898,North America
-108.5,38.16301729,8,3,0.004,9690.435371,0.003174444,79.36109242,North America
-107.5,38.16301729,19,3,0.004,9690.435371,0.002039304,50.98259451,North America
-106.5,38.16301729,5,3,0.004,9690.435371,0.003484027,87.10068276,North America
-105.5,38.16301729,6,3,0.004,9690.435371,0.003380833,84.52081932,North America
-104.5,38.16301729,4,2,0.00173913,9690.435371,0.001326352,76.26525629,North America
-103.5,38.16301729,7,2,0.00173913,9690.435371,0.001016769,58.4641985,North America
-102.5,38.16301729,5,1,0.00173913,9690.435371,0.001223158,70.33157036,North America
-101.5,38.16301729,4,1,0.00173913,9690.435371,0.001326352,76.26525629,North America
-100.5,38.16301729,9,1,0.00173913,9690.435371,0.00081038,46.59682665,North America
-99.5,38.16301729,14,1,0.00173913,9690.435371,0.000294407,16.92839701,North America
-98.5,38.16301729,6,1,0.00173913,9690.435371,0.001119963,64.39788443,North America
-97.5,38.16301729,10,6,0.066666667,9690.435371,0.065634721,98.45208193,North America
-96.5,38.16301729,12,1,0.00173913,9690.435371,0.000500796,28.79576886,North America
-95.5,38.16301729,16,1,0.00173913,9690.435371,8.8e-05,5.061025149,North America
-94.5,38.16301729,9,1,0.00173913,9690.435371,0.00081038,46.59682665,North America
-93.5,38.16301729,8,1,0.00173913,9690.435371,0.000913574,52.53051257,North America
-92.5,38.16301729,6,2,0.00173913,9690.435371,0.001119963,64.39788443,North America
-91.5,38.16301729,7,2,0.00173913,9690.435371,0.001016769,58.4641985,North America
-90.5,38.16301729,7,6,0.066666667,9690.435371,0.065944305,98.91645735,North America
-89.5,38.16301729,10,1,0.00173913,9690.435371,0.000707185,40.66314072,North America
-88.5,38.16301729,12,1,0.00173913,9690.435371,0.000500796,28.79576886,North America
-87.5,38.16301729,17,6,0.066666667,9690.435371,0.06491236,97.36853928,North America
-86.5,38.16301729,11,2,0.00173913,9690.435371,0.000603991,34.72945479,North America
-85.5,38.16301729,14,6,0.066666667,9690.435371,0.065221943,97.8329147,North America
-84.5,38.16301729,19,6,0.066666667,9690.435371,0.06470597,97.05895567,North America
-83.5,38.16301729,7,2,0.00173913,9690.435371,0.001016769,58.4641985,North America
-82.5,38.16301729,14,2,0.00173913,9690.435371,0.000294407,16.92839701,North America
-81.5,38.16301729,16,3,0.004,9690.435371,0.002348887,58.72218485,North America
-80.5,38.16301729,13,3,0.004,9690.435371,0.002658471,66.46177519,North America
-79.5,38.16301729,14,3,0.004,9690.435371,0.002555276,63.88191174,North America
-78.5,38.16301729,16,3,0.004,9690.435371,0.002348887,58.72218485,North America
-77.5,38.16301729,6,6,0.066666667,9690.435371,0.066047499,99.07124916,North America
-76.5,38.16301729,4,6,0.066666667,9690.435371,0.066253889,99.38083277,North America
-75.5,38.16301729,9,6,0.066666667,9690.435371,0.065737916,98.60687374,North America
38.16301729,,0,2,0.00173913,9690.435371,0.00173913,100.0,Europe
38.16301729,,1,2,0.00173913,9690.435371,0.001635936,94.06631407,Europe
38.16301729,,0,3,0.004,9690.435371,0.004,100.0,Europe
38.16301729,,0,3,0.004,9690.435371,0.004,100.0,Europe
38.16301729,,1,3,0.004,9690.435371,0.003896805,97.42013655,Europe
38.16301729,,0,3,0.004,9690.435371,0.004,100.0,Europe
38.16301729,,0,3,0.004,9690.435371,0.004,100.0,Europe
38.16301729,,2,6,0.066666667,9690.435371,0.066460278,99.69041639,Europe
