gene_name,Ribo_mut_rep1,Ribo_mut_rep2,Ribo_mut_rep3,Ribo_wt_rep1,Ribo_wt_rep2,Ribo_wt_rep3,RNA_mut_rep1,RNA_mut_rep2,RNA_mut_rep3,RNA_wt_rep1,RNA_wt_rep2,RNA_wt_rep3
Dpm3,73.3456346,38.81204786,64.79363724,76.17571546,54.3594921,44.60129966,7.12433082,7.72365863,7.72687673,7.9721618,6.89502316,9.02557557
Dpp10,45.62575626,40.09418411,44.16513543,44.38223734,39.29040462,41.48358776,4.56529584,4.3593669,4.26958184,4.18187029,5.75469045,3.922422
Dpp3,12.58385309,11.1569289,12.89597008,11.21136377,9.78983673,10.10754691,16.06284166,15.30045455,15.62484638,15.00378458,14.54478686,16.81853768
Dpp6,54.67308713,44.06284946,51.36071774,48.35881569,45.28141848,44.27538869,38.79178099,36.50128729,39.10320483,37.47002408,38.60593341,32.65827239
Dpp7,8.18737653,5.40430492,7.57921332,7.48406636,6.92752193,6.72073443,6.78309715,5.98197402,6.32739837,6.44402659,7.25056705,7.02390048
Dpp8,20.09713829,21.19081274,20.00892672,17.16338792,19.68405533,16.17612765,24.52763041,25.9254151,24.46018062,21.99977161,26.86683911,15.08952044
Dpp9,22.0582689,18.68726787,18.12809384,17.6859264,15.72167794,16.68248894,27.07593965,27.16855727,27.78225881,26.4420094,24.20144996,24.26597647
Dpy19l1,17.27670222,15.01527814,16.3382577,16.43718596,17.24491388,16.8738189,13.69596316,12.50322797,12.93708673,12.47347547,15.38708625,13.37815133
Dpy19l3,18.10658973,15.95762457,17.99936015,20.02864136,16.86332248,16.15788286,5.22020193,5.53201413,5.4546501,6.10253455,5.73384221,4.47260537
Dpy30,26.70144115,25.58568223,33.91531121,33.82293452,31.02951621,34.18144363,17.79622415,16.89365886,17.52757219,18.45766565,17.80807512,20.62799303
Dpysl2,1023.91411284,1084.25028683,978.78401847,982.68901083,945.6843374,952.00210329,36.06111319,35.39036987,32.55076248,42.30564082,31.3150071,45.82480664
Dpysl3,25.42380108,26.12919132,26.82005841,25.23690974,24.05208635,23.73822307,6.62662236,6.50535011,6.50334174,6.15005389,5.58014605,4.47575742
Dpysl4,31.99020226,29.58614372,29.63668985,27.29416123,29.34479668,28.30028484,12.02369061,11.79735918,11.88254811,10.40778204,11.22542552,13.31024266
Dpysl5,13.68886821,12.72170365,15.49868341,15.45637931,12.53065188,12.57449365,7.55516573,7.98844712,7.67982832,7.98627438,7.17573958,7.00462017
Dr1,24.9258534,26.18898309,22.98432863,26.33509596,24.68686647,25.3748311,8.97222637,9.27069847,8.29212321,8.36417076,9.55667264,7.95328624
Dram2,2.9202554,2.05409995,2.10415126,3.07558354,2.84810788,1.56174735,2.21803526,1.88360737,2.01509401,2.03202372,2.47208023,2.03576026
Drap1,37.57210573,38.10912602,39.56483129,42.90900883,41.00156876,35.46755356,148.56078883,151.59259583,148.9856497,141.98610427,138.75244479,167.00466499
Drc1,5.83094217,6.13951504,6.99815673,6.30462274,5.32570882,5.67913921,6.721,6.75939344,6.92859075,5.58116658,5.43715686,5.7161306
Drc3,14.00997931,14.93967987,14.98580424,11.70131313,12.39755351,12.62067709,4.85388754,5.06724108,4.83758333,4.2633351,4.45612734,4.89170188
Drd1,19.12199172,10.30016033,16.67047292,18.88483739,14.84861224,13.07288152,8.41059344,7.08147789,8.99330043,9.60877096,9.63642792,6.9392832
Drd2,4.91405833,3.00834372,4.97836109,5.2374292,4.20115623,2.85784917,18.43381454,15.57934925,19.10457298,21.88636303,17.6790507,16.10239688
Drg1,46.78757023,55.14507358,46.43084212,41.37887553,54.07860541,56.16806058,60.80506675,55.96635105,56.25273975,54.52747225,53.89865944,61.83783752
Drg2,67.45782133,73.93685442,73.38587823,66.07289039,76.34444492,68.65544473,29.49239812,28.38987711,29.909335,29.72081976,27.45939073,32.14786817
Drosha,16.97068707,18.96277826,18.72672745,16.67812861,15.52252742,14.317154,30.09844773,30.91174622,31.29164695,28.42570515,29.63423569,24.73396
Drp2,14.12825516,17.37613008,14.11883614,13.12099155,12.85780547,11.99789139,9.75135352,9.80518643,9.46121173,8.78982009,8.91071665,7.84151657
Dscam,2.19441355,2.3761599,2.17197126,2.27564535,2.31790228,2.11549501,7.36503087,7.02691186,7.51383786,6.40818192,6.8310774,4.7575597
Dscaml1,3.67204958,2.56744311,3.56122259,3.82612381,2.89481069,2.8606495,7.69358501,7.29084917,8.03186984,7.48235298,6.71570297,5.60408493
Dst,4.93853984,6.49580522,5.39183511,6.13219277,4.85966202,5.84463749,3.32620835,3.17316313,3.45582013,2.77814024,4.27632993,2.17107327
Dstn,240.39986744,307.88438418,291.95334152,305.9285626,329.4008088,329.29807107,70.25581593,75.78803278,71.91747169,77.42525507,77.22275426,83.65733631
Dstyk,17.14810894,15.01225506,17.3965629,15.84224942,13.75028695,13.93541912,10.4722769,10.30431064,9.94569707,9.87517731,8.79708334,7.82577518
Dtd1,51.29833522,46.85793241,53.6292332,56.57457635,55.20572614,52.33131237,46.3638204,44.77838205,44.75680987,46.16690636,43.63645328,50.402108
Dtd2,8.94406568,6.6258259,6.57818514,7.14770383,7.65845731,6.79482127,4.36073834,3.93912743,4.26846657,3.50583624,3.97649598,4.26862911
Dtl,1.08260449,1.00262077,0.92697951,1.03178055,0.9546844,1.1761104,2.10289218,1.53263348,1.50151477,1.4704488,1.6223113,1.74714424
Dtna,40.53732977,55.4286971,51.4744292,39.73550914,47.17059661,41.0911874,8.71425386,9.41899305,8.96340541,8.43810438,9.76485171,7.14985641
Dtnb,13.57123789,13.89815879,14.19738789,14.41530722,14.18504267,14.16385349,19.10103889,18.46131526,19.7969017,18.27678417,17.06110329,17.78118979
Dtnbp1,17.03533996,14.00750214,14.65765442,17.43066772,15.33534653,14.2237842,26.62637467,27.55445612,27.00868574,26.43977812,24.60482277,29.77834429
Dtwd1,6.79233947,6.44026151,7.28992321,7.36192816,7.45339479,7.42443792,5.75209194,5.4839566,5.20387777,5.06939256,4.91637285,5.63722482
Dtx1,18.91327646,10.56889136,18.8056365,16.91554057,10.08458396,9.93736037,25.9638517,25.06610593,26.12561763,24.25709341,22.88306775,22.73583271
Dtx2,1.16329972,0.85763191,1.01348336,0.84809473,0.67800679,0.77893602,2.38595707,2.38673686,2.60251433,2.34190429,2.44174327,2.80915751
Dtx3,29.80937742,26.76634969,28.98269694,25.58445436,29.07010528,24.84089649,81.47203001,81.31772281,81.02491944,72.41987753,75.75039234,87.55148602
Dtx4,3.90481032,4.03526074,4.26949294,3.78891678,3.64855912,3.24395362,9.671017,10.19477794,9.20564021,9.76479286,9.44809709,8.62060177
Dtymk,14.37304384,15.0077294,17.35988296,16.21291097,16.0739713,13.93145564,15.77654932,15.54535943,14.87523796,15.47162943,14.87080147,20.0889562
Dus1l,10.81821079,10.5815337,10.32421949,10.10680621,8.65738653,8.9100103,13.26497905,12.80224858,12.69345663,12.15387566,10.9588382,13.47486505
Dus2,9.28816011,9.02892976,9.88233077,8.71665801,8.09512374,7.77744667,7.80209579,7.68101366,7.61540304,6.42843364,6.37106521,7.6079605
Dus3l,21.61139775,16.09020569,20.36701576,17.30751306,13.84510904,16.03913648,21.47391677,19.60601243,21.52155662,19.21920524,18.42904447,20.35143401
Dus4l,2.33726143,2.77174214,2.50352379,2.27381072,2.24648081,2.87287583,1.89150454,1.92649163,1.81439567,1.74288269,1.66486828,1.84245088
Dusp1,26.6880971,20.85789312,18.78249059,23.88505321,27.05433289,17.84779495,32.79306374,28.80591057,20.25217125,26.17561953,33.15540081,29.06562763
Dusp10,3.1230312,3.83870538,4.07787992,3.40601813,3.0969634,3.38146928,2.30081272,2.15993423,2.62975944,2.48869275,2.49892869,2.29501786
Dusp11,5.71887795,6.13910278,6.90505149,5.11960489,5.66852689,6.33255096,3.13879657,3.28257277,3.15406701,3.19893532,2.99869739,2.74084861
Dusp12,6.07056091,4.34216957,4.0042529,4.61867803,4.2134029,3.69307314,7.97620541,8.41988983,8.45397025,8.1218469,7.44225791,7.88509899
Dusp14,34.19999177,27.25459386,26.92044779,34.95698334,26.87729393,24.10656943,50.18584488,44.28883952,43.83732184,57.52805573,42.28223363,48.9937427
Dusp15,6.79500438,4.00256725,5.8371092,4.48619965,4.10145725,4.43377425,4.24782051,3.68862753,3.95806062,4.00869802,3.90920984,3.83680722
Dusp16,2.22871855,1.85493333,2.36436206,1.80597675,1.97479804,1.89961402,1.75092781,1.7641641,1.72558946,1.79577641,2.0469482,1.57543546
Dusp18,3.81611547,3.83945762,3.58039707,3.04528222,3.10210293,3.12307094,7.46449282,7.51167322,7.19789809,7.58715312,7.33047856,6.67651753
Dusp19,8.12417074,9.45426751,7.61846932,7.26642002,8.53442465,8.8138432,4.51821288,4.42066208,3.97393907,4.27452834,4.21069216,3.71687892
Dusp22,5.14004977,7.9866053,7.27376783,6.79521712,7.70596123,6.4600433,8.48619992,9.01435191,8.55028463,8.33508197,8.38368451,8.70182089
Dusp23,4.16670125,2.85855029,3.41441839,3.05872717,3.62635561,3.23381681,4.86413117,5.03037304,4.63922797,4.14790995,4.02202551,6.03382203
Dusp26,19.25445496,12.8359226,18.65775311,16.15531794,13.17551684,11.56728158,50.17265461,47.6476067,49.26043086,49.93426686,43.85856167,51.76057884
Dusp28,9.96531918,7.13298732,8.79271292,10.13856154,6.71152746,5.43144278,14.01098248,14.63400013,16.27530426,13.78340148,15.26130502,16.55789088
Dusp3,127.79796175,114.51908403,140.89151198,140.12664207,145.56330077,141.13166748,56.55521171,58.52968569,55.82853344,59.31492902,57.09746116,55.85153122
Dusp4,28.28754352,18.46911513,16.1117868,35.72418791,17.70231827,15.84248714,6.44041836,6.31647778,4.29964796,7.58228359,5.52362862,3.98277969
Dusp5,3.22856655,1.93357012,2.09243984,3.00836971,3.30429832,2.50878096,9.59584643,9.04708993,6.63297196,8.95156072,10.45317934,8.99975809
Dusp6,197.28407277,132.12232889,145.21696845,145.68460072,121.68437727,122.88429439,38.89500565,34.58490906,26.22392488,31.34950803,32.4073503,31.78590914
Dusp7,17.123285,13.1176774,16.43554611,14.36250125,12.86669109,12.45724738,28.3978741,28.30877895,28.23414529,30.23367555,28.17874852,28.89535793
Dusp8,16.82475519,14.64052427,16.20884576,14.99251141,15.91859563,13.92413312,43.7244393,45.73465311,42.52959812,42.15890424,39.97029633,45.01988075
Dut,44.20113751,39.83670804,43.83789844,44.55204295,41.70387609,46.18713623,13.77808498,14.63051456,13.89831861,14.15972067,13.60172704,15.9513417
Dvl1,9.39259969,7.65780051,9.16705111,8.31035349,7.98672931,7.89481006,21.26984426,21.36470683,22.07481115,21.94302234,21.19174448,21.40618544
Dvl2,4.07065904,3.85355941,3.38850333,3.21056212,4.10517789,4.39036667,2.55407114,2.43764347,2.30689214,2.29695379,2.24309876,2.6439491
Dvl3,13.10672254,10.83207748,12.54328065,12.63589846,9.78268814,9.16620606,14.35603298,14.89060674,15.11924094,15.22446925,13.85719568,12.47963821
Dxo,6.11127249,4.44812576,5.93059489,5.49885131,4.34984126,4.15258579,8.30503311,8.10303129,8.69335962,8.40369254,8.12961947,9.57114666
Dym,20.89986709,20.05548496,22.62864385,19.84281653,17.64175809,17.05908642,23.24129132,23.29131847,23.91203619,22.59778074,21.10934167,22.05586729
Dync1h1,118.46548971,120.75526758,116.67084193,114.81642742,90.96737761,102.97875194,50.2721888,51.46959113,50.72697863,41.83459122,37.23236853,30.85301089
Dync1i1,120.85297841,132.12435689,125.39010547,117.27636388,121.65869101,129.15788188,55.06570621,55.81746942,56.19238368,50.22012121,51.80911099,54.99544058
Dync1i2,54.51430163,67.00123939,61.45928063,61.20429492,70.23381969,65.76923483,25.6736324,26.99329131,27.02779467,26.26705814,29.09164833,29.5458434
Dync1li1,80.87219196,72.03568868,69.95098276,75.57220399,68.27329565,65.24200313,37.14096696,36.12281044,35.8055567,33.9233326,33.84666777,33.23513355
Dync1li2,127.71445413,136.03857385,134.05790964,121.11328293,133.55438199,129.91606549,39.97399154,36.6538392,37.3484234,33.77402942,36.56348124,33.25713458
Dync2i1,5.03337511,5.4987322,5.38939268,4.68262896,5.02224612,5.31770968,2.57464555,2.32340852,2.46921156,2.26954082,2.46177802,2.15789718
Dync2i2,7.80118377,6.83704981,8.80458238,7.09245097,5.80869155,6.30355826,13.52209031,15.54852139,16.0563343,14.54645788,13.60312594,16.05258312
Dync2li1,8.69732483,10.44980909,11.00819524,9.20505762,9.52230535,9.69539307,9.67013052,10.1026747,9.95601287,8.73975664,8.96708027,10.38851249
Dynll2,1505.40883727,1752.14310672,1792.34677148,1569.79786904,2011.17234662,1875.29905223,435.6676533,426.19412627,410.92394167,389.43134257,403.72939659,430.10648585
Dynlrb1,93.97236665,107.37821921,97.99952795,130.31924221,140.15941862,113.40523305,172.98980079,165.50787457,159.96654569,175.89611291,150.7202361,189.74726594
Dynlrb2,1.50292506,0.64491423,0.83050447,0.87905054,0.74128252,1.10639252,1.32072694,1.2471391,1.13212513,0.94919278,0.83369785,1.84714891
Dynlt1a,11.44193637,8.39576498,14.34514351,11.34412149,10.47999422,12.19118387,4.97438244,4.41834526,4.24480826,5.279671,4.10241811,5.23587845
Dynlt1b,12.24960246,8.50551354,15.26379802,11.59344284,11.64443802,12.3794647,19.18779853,17.02122227,15.43170498,19.8359659,14.80372372,19.81109357
Dynlt1c,12.11499145,8.99938207,14.69847217,11.40645182,10.96517913,12.47360512,6.21179808,5.64812222,5.28518948,6.63508446,5.08856921,6.86451261
Dynlt1f,12.11499145,8.99938207,14.69847217,11.40645182,10.96517913,12.42653491,17.41556151,14.88989655,13.4220495,17.96585377,13.37085244,18.55286154
Dynlt2b,14.55191501,15.09988834,15.55620794,13.32923528,17.47067235,19.87271719,8.76191215,9.24408433,9.57213607,7.77275159,9.3615995,10.81634738
Dynlt3,129.58553815,126.18270549,145.07493498,121.22131959,147.49621488,159.60421292,23.13093005,21.12081688,19.90678544,18.63776982,26.53012901,20.71145985
Dyrk1a,14.00994103,16.88375323,13.90801491,12.8534294,13.26307587,12.81098268,11.95188822,11.57720894,11.14594006,10.75478797,11.34528587,9.82190975
Dyrk1b,4.64023403,4.44847504,5.67748678,4.98523978,4.19661849,3.61992314,10.08003751,10.75098222,10.7924316,9.93487197,9.38951522,8.89644086
Dyrk2,3.35046819,3.70127025,3.32976927,2.74752129,2.13869512,2.31632493,5.65137058,5.63695979,5.27918581,4.76266765,6.50032793,4.79100854
Dyrk3,4.43115616,5.09405335,4.58376217,3.88571786,4.16482072,4.47928759,3.72619759,3.85835403,2.8634798,3.21103737,3.46023365,3.7043326
Dzank1,61.08751457,60.58373881,63.18712284,58.97696566,54.74378745,55.35927161,20.53762531,21.54454542,21.37487766,17.22898724,22.57082624,17.27268664
Dzip1,1.08840818,1.39340788,1.37885163,1.65770931,1.52381054,1.44687087,4.30895362,4.61467571,4.61049483,4.66902265,5.64063061,4.32536689
Dzip1l,1.68307193,2.05024475,1.92301971,2.23713636,1.64862705,1.68942568,3.69325453,4.25581391,3.60922854,3.81951157,3.46462445,3.41106727
Dzip3,23.59792553,31.38216865,25.58498261,19.72483629,26.37948382,28.91852954,1.68959314,1.71155679,1.52376158,1.67498335,2.18839181,1.57344199
E130309D02Rik,7.62156181,5.85162711,7.44587029,7.39051787,5.86371366,5.03137542,13.20114,12.61898205,14.05730199,13.87940196,12.14705419,13.20514639
E130311K13Rik,2.86105448,2.75673506,3.16774113,2.81817643,2.99992301,3.00132411,2.62668966,2.71810613,2.50305285,2.39818352,2.46420624,2.51719729
E2f1,7.56601361,6.37178251,7.6446877,7.78160283,7.85391678,8.83958848,6.88642983,6.99362086,7.51351772,7.29493914,7.38520181,8.79274221
E2f3,11.70050005,12.01601923,11.24517671,11.1064985,12.97620659,12.19546298,5.23804797,5.36625031,5.28503338,4.90087548,5.67576871,4.71547038
E2f4,11.42523281,15.63155976,12.99527329,13.86554289,14.7361638,13.99599995,12.112845,12.77387979,12.55168598,13.844056,11.24748377,12.56593897
E2f5,2.36787568,2.30178883,2.41437755,2.19284417,2.5932198,2.62727185,3.28678851,2.92558391,2.92163295,3.05668383,3.36311546,2.99145185
E2f6,14.10900958,13.10711396,11.98055941,8.97967834,12.01445816,13.22828021,11.28543511,10.43447421,10.99475138,12.17533099,11.24364244,9.78583325
E430018J23Rik,2.24206011,2.31540959,2.31912083,1.55340154,1.75989802,1.86997099,2.56918386,2.65006988,2.54020205,2.07987769,2.12050782,2.44607886
E4f1,3.44934282,2.76431818,3.33347313,3.64811586,2.65606211,2.85775677,6.89142851,6.63900845,7.13327923,7.10448382,5.7950611,6.14663164
Eaf1,3.8221522,4.23245941,4.31244851,4.51697995,4.48245932,3.15177913,3.49614731,3.86474431,3.56609536,4.04332662,3.81221538,3.49266298
Eapp,45.52000392,52.41894874,51.27776118,46.71592512,57.58628815,53.16529917,6.2873868,6.36683218,5.81595792,6.04720499,6.33764942,6.43994098
Ears2,2.48927623,2.39959785,2.02934719,2.06118339,2.18499879,1.86376465,2.58048126,2.77222521,2.73647537,2.848612,2.45140514,2.75038118
Ebag9,11.32997019,15.66840216,13.74019201,11.45538405,16.38655378,14.7690476,7.72574607,6.16865005,6.44849672,5.4913982,7.39560606,6.88473845
Ebf4,0.94631544,0.49002733,0.69817743,0.52108162,0.76513661,0.70652382,1.53187837,1.48775633,1.5994539,1.46192575,1.56438302,1.82068499
Ebna1bp2,34.34027869,37.26911016,38.86246946,36.36152939,39.00602262,33.76911781,15.26081395,14.59328629,14.00280487,14.08708115,13.17466466,14.83188103
Ebp,13.15341929,7.74511279,10.53194722,14.70348385,9.88895077,9.26855186,8.10793698,6.78507658,7.58392941,9.68573788,8.38283869,9.14426589
Ebpl,15.90165786,16.3493546,14.24375355,18.22755879,19.47911968,16.92753827,1.14762764,1.2307389,1.17232426,1.21613478,1.19655097,1.37123031
Ecd,32.34061113,31.21013191,29.51317956,30.20458268,29.68016707,26.25329853,17.16820159,16.92639882,16.73422429,16.22067381,14.79218651,16.6532176
Ece1,19.8944013,15.77191634,19.25294417,21.61854195,19.74766962,17.41460355,9.93725598,8.78757562,9.5562289,10.61422328,9.34978034,7.68485097
Ece2,2.67796739,1.47192189,2.73268541,2.26405786,1.71355897,1.71501687,3.65510728,3.59102371,3.86418627,3.54399566,3.37541662,3.39440202
Ecel1,4.06383025,2.79731547,4.58853722,3.74512156,3.05779041,2.08140092,5.27170206,4.61138615,5.60083336,5.94210549,5.18853874,4.02561529
Ech1,46.36446625,46.93658236,58.06137804,50.38951738,46.79519775,46.31450154,23.74854213,22.98585488,25.30263094,26.54762925,21.98330365,28.99075176
Echdc1,21.33046161,25.41886441,21.64350027,22.69073618,26.73368895,26.18609811,5.99204688,5.6052443,4.95712273,5.69310936,6.64999995,5.38266767
Echdc2,1.4467285,1.15845704,1.49183211,1.57903523,1.22913512,1.35505144,2.16090633,2.25949893,2.42197973,2.77343034,2.69783701,4.16092496
Echs1,38.57507643,37.16855676,42.27267774,34.35622518,39.15492302,39.77481101,24.11819222,28.72049866,28.62943727,26.62642081,25.05824009,31.2215351
Eci1,8.99572928,10.44049422,11.33380864,8.08574934,10.62354203,8.91866824,10.4837783,13.00246503,12.58527047,13.13753652,11.09259925,13.58482218
Eci2,15.58075641,14.68949344,16.29130532,13.59773649,15.86919582,17.45819592,10.04277055,11.71609182,11.53595921,11.37491894,10.25932536,12.08245176
Ecm1,2.24704246,1.66445453,2.11467202,2.29665034,1.51117774,1.38941167,1.10261478,1.02132485,1.33496152,1.56124273,1.31373561,1.41625811
Ecpas,19.06745666,23.9591066,20.17255218,19.4874904,18.19166719,19.36832952,6.46280977,6.30045549,6.31946528,5.94070198,7.19745477,5.01945956
Ecsit,16.50713896,14.0609052,13.65436978,14.53726466,14.47475756,12.57810961,25.75471567,26.96658947,27.07062556,26.25846253,23.63233898,27.46110163
Eda,0.7223782,0.82772198,0.55345833,0.6147389,0.70370332,0.53250418,1.1163301,1.22262153,1.25690933,1.16858426,1.40326462,1.01352319
Edc3,21.07389671,21.6797611,20.33756978,21.87537699,21.39636889,21.9700427,5.35234157,5.44286707,5.49022804,5.0558306,5.13688283,5.32813841
Edc4,17.20523957,18.77145018,19.45552649,17.28185034,16.15303697,16.49464538,11.37971889,11.45877815,12.21399024,11.02258487,10.40308632,10.64486236
Edem1,1.7037673,1.24538567,1.57910315,1.5669446,1.49077338,1.36409895,2.08904925,1.80440751,2.02527684,2.21985676,2.20508209,1.86201293
Edem2,2.32308804,1.81825645,2.39725548,2.47099889,2.22966813,1.80104623,6.17140263,5.76041856,6.6781439,7.35919734,6.67039131,6.89355912
Edem3,5.96505715,5.99171579,4.57180448,5.51662939,6.41795239,6.30562039,2.4439212,2.22656229,2.20280163,1.89693454,3.08821462,1.77573482
Edf1,148.51299136,129.56370154,152.575377,165.33770513,172.54087418,144.95412707,155.53257916,146.29989178,152.41026391,157.70418795,140.30582062,190.15292117
Edil3,130.35831546,104.75967973,112.44754321,114.57689694,112.40453486,115.84320692,9.65879452,9.12449309,9.19596917,9.08623137,13.68343385,8.18436921
Ednrb,15.98650151,13.89520844,18.13030636,16.3285787,15.74430533,12.94866358,3.74242946,3.56280188,3.82166375,4.45257936,4.6380876,3.34487232
Edrf1,9.6760481,10.45467807,9.09452591,9.22418684,9.73403707,9.97964268,2.40700023,2.28993675,2.14433116,2.18551463,2.37046002,1.92260346
