plot,years,condition,outbreak,herbi,shift,shift_herbi
JLC,2020-2021,LC,0.0,0.516518310202385,-0.61419844094816,-0.32312094137655
JLM,2020-2021,LM,0.0,0.0945965410101506,0.118067681068385,-0.0072346110254347
GLM,2020-2021,LM,0.0,0.113574417895803,0.01050795500666,-0.0282852254390221
GHC,2019-2020,HC,1.0,0.513239658229527,-0.684991872408822,-0.358936337529061
OHC,2020-2021,HC,1.0,0.145436297033396,-0.0832602780903999,0.035142065564061
HHC,2018-2019,HC,1.0,0.335253857276036,-0.095597874042191,0.094799514964315
HHM,2019-2020,HM,0.0,0.211795344436795,-0.49778124221009,-0.032608363733148
BLC,2019-2020,LC,0.0,0.194030772632652,0.170806580362173,0.123936286866959
JHM,2018-2019,HM,0.0,0.519690571387382,-0.276959235603765,-0.427753561738363
TLC,2018-2019,LC,0.0,0.0748006241521535,0.388208387478,0.449947882933369
GHC,2018-2019,HC,1.0,0.458572960574785,-0.29208376212969,-0.358969961158224
THM,2020-2021,HM,0.0,0.0388549349726108,-0.038857648746679,0.369744467686462
BHM,2019-2020,HM,0.0,0.247738420786571,0.13341577053637,-0.156009092640755
D8,2018-2019,HC,1.0,0.253963488197785,0.463027515395388,0.287257821651923
TLC,2018-2019,LC,0.0,0.360687278856366,-0.19086613248532,0.122105918406676
NHM,2020-2021,HM,0.0,0.582126184253429,-0.735108082879582,-0.26386691450273
OHC,2017-2018,HC,1.0,0.536780816147429,-0.355231429741482,-0.288374125729661
NHM,2018-2019,HM,0.0,0.181461498657394,0.208690029522331,-0.121519348592822
HHC,2019-2020,HC,1.0,0.366439357030236,-0.0825632539580401,-0.321745289126381
NHM,2018-2019,HM,0.0,0.147258787442572,-0.0160072675624898,-0.023840566495876
BHM,2020-2021,HM,0.0,0.137550876517233,0.29281426677661,0.229241886518934
AHM,2018-2019,HM,0.0,0.38608563395881,-0.202350893862134,-0.413314808286679
MLM,2018-2019,LM,0.0,0.31151693695815,-0.23233495632766,0.03778946932055
MHM,2017-2018,HM,0.0,0.135018059264668,0.190801991122972,0.212114247184421
DLC,2020-2021,LC,0.0,0.286894571494603,-0.203798345528006,-0.029908908589838
DLC,2019-2020,LC,0.0,0.103362596300471,0.157388149225787,0.257608679480633
FHM,2017-2018,HM,0.0,0.240845689881702,-0.10413927368374,-0.00076974288009099
OHC,2017-2018,HC,1.0,0.228576972767204,0.334366303605955,0.228560164864336
TLM,2020-2021,LM,0.0,0.248955258000452,-0.092162231324071,-0.064111344669906
OLC,2017-2018,LC,0.0,0.0552181045047959,-0.175429629549453,0.158647059679923
OHC,2017-2018,HC,1.0,0.385453918603266,-0.17354265872945,-0.17484378698799
HLC,2019-2020,LC,0.0,0.332044220623668,0.298957701796219,-0.26080136048103
NHC,2017-2018,HC,1.0,0.139784698559463,0.07555585870559,0.034523652102543
SHM,2020-2021,HM,0.0,0.0688469438540624,0.29066414780175,0.160180518560806
NLC,2020-2021,LC,0.0,0.419248093035195,0.08683969348252,-0.248556151008575
MLM,2018-2019,LM,0.0,0.200158301718454,-0.0990273637268899,-0.076849022576072
D8,2020-2021,HC,1.0,0.144033328899054,0.07371946540323,0.107287387365583
GHC,2017-2018,HC,1.0,0.16309518772978,-0.00974774484528984,0.124821403763786
GLM,2019-2020,LM,0.0,0.306080974310139,-0.282799669761589,-0.014959553784782
DLM,2017-2018,LM,0.0,0.416185418453623,-1.0015538737338,-0.283573085367572
B1,2019-2020,HC,1.0,0.334550442946884,0.35531032222827,0.034067539852451
GLC,2019-2020,LC,0.0,0.286303570831389,-0.00341257862218991,0.038066854837674
GLC,2019-2020,LC,0.0,0.264202888029311,-0.1910653374307,0.129461517794225
SHC,2018-2019,HC,1.0,0.567273858738434,0.519348914835,-0.19082379342679
AHC,2020-2021,HC,1.0,0.763689447945593,-0.54300777560339,-0.55180854411022
SLC,2017-2018,LC,0.0,0.364824302065796,-0.423099821327992,-0.205772828308163
TLM,2018-2019,LM,0.0,0.327218664499462,0.251438207661,0.070588242629944
GLC,2018-2019,LC,0.0,0.227125279983144,-0.0081098117890801,-0.117417123501048
BHM,2020-2021,HM,0.0,0.412527896567636,-0.10399515989101,-0.091010844996681
SLC,2020-2021,LC,0.0,0.281238393475396,0.00681867782778012,-0.250626495781158
FLC,2019-2020,LC,0.0,0.711808084239151,-0.627908210534372,-0.624590083336081
OHC,2020-2021,HC,1.0,0.0937475416877882,-0.079567151257545,0.0503382253881738
ALC,2017-2018,LC,0.0,0.302381931625615,-0.36359500322317,0.023713641778943
D7,2019-2020,HC,1.0,0.194509701646378,-0.0799532075928101,-0.036809249452463
NHM,2018-2019,HM,0.0,0.108527649246571,0.25925168338639,0.2934096897887
GLC,2018-2019,LC,0.0,0.227309305170028,0.22331970032016,0.139243504738914
NHM,2017-2018,HM,0.0,0.226364589219997,0.106669785866223,-0.028286938676526
MLC,2019-2020,LC,0.0,0.240071175663594,-0.016446381404934,0.141153691815789
OHM,2019-2020,HM,0.0,0.519675891669634,0.0376893791283199,-0.21725067132361
FLC,2018-2019,LC,0.0,0.399820710185017,-0.242948434296528,-0.258005995001836
MHM,2017-2018,HM,0.0,0.175111020842311,-0.114450475551225,0.204505359980485
BLM,2020-2021,LM,0.0,0.231121799966443,0.08281920125853,0.054358214203602
DHM,2019-2020,HM,0.0,0.244283090706552,0.22529934197246,-0.065002923360552
HLM,2018-2019,LM,0.0,0.376583716577404,0.0170351796969799,0.227316658962057
NLC,2017-2018,LC,0.0,0.157448807594537,-0.132063795941776,0.065518983231295
GLM,2018-2019,LM,0.0,0.546436556549163,0.0346246764449201,-0.116485598901924
GLM,2019-2020,LM,0.0,0.153465449857509,0.00985323688387996,0.225595515806421
MLC,2018-2019,LC,0.0,0.257920622825094,-0.031349437462913,-0.086056152605362
SHM,2017-2018,HM,0.0,0.521430074842508,-0.30909258304516,-0.40541274090588
GHM,2020-2021,HM,0.0,0.372606790198243,0.0946828934445298,-0.144711316685817
FHM,2018-2019,HM,0.0,0.364922486639687,0.030193800234899,-0.326202204612479
MHM,2019-2020,HM,0.0,0.228000399325021,0.0344374385813999,0.059596351598072
JHC,2018-2019,HC,1.0,0.38598324019125,0.0869051347831061,-0.171340638427542
D5,2020-2021,HC,1.0,0.273744614040074,0.0726072026510151,-0.09204587669446
HHM,2019-2020,HM,0.0,0.138180668004841,-0.1030864285853,0.041018536477783
GLC,2019-2020,LC,0.0,0.266486896731632,0.217254073259468,-0.160751435823672
GLM,2020-2021,LM,0.0,0.293304473101377,-0.0853041142384598,-0.183758924747761
TLM,2019-2020,LM,0.0,0.11222198863497,0.00557561336734902,-0.0302146841585113
D9,2019-2020,HC,1.0,0.262115480372296,-0.293668608873042,-0.252713904493994
AHM,2020-2021,HM,0.0,0.25252608862972,-0.0679804845737502,-0.060920095731952
HLM,2020-2021,LM,0.0,0.0793220089570577,-0.237049064635967,0.179704120691322
GLM,2019-2020,LM,0.0,0.190811860746633,-0.0920990771955931,-0.032905481676373
JLC,2017-2018,LC,0.0,0.301711725103319,0.0959941279725861,-0.139703564425942
D8,2019-2020,HC,1.0,0.530060160432838,0.21357703123931,-0.340155276689376
BLM,2020-2021,LM,0.0,0.406121554065364,-0.0313237946934,-0.118243649102135
THM,2020-2021,HM,0.0,0.249156534993371,0.0111476526768501,-0.102471000934963
DHC,2020-2021,HC,1.0,0.146593660641128,-0.19814803547773,0.140186192651311
DLC,2018-2019,LC,0.0,0.00056846018704948,0.406192857720765,-0.0257419098366993
D7,2017-2018,HC,1.0,0.228738856371417,0.478055598296943,0.111788558101914
DHC,2018-2019,HC,1.0,0.180447408266331,-0.133863115422052,0.271273386925386
OLM,2020-2021,LM,0.0,0.257717441517183,0.29783042784881,-0.003617953315255
GHM,2020-2021,HM,0.0,0.124114562625337,-0.151500538520566,0.104218815416181
NHM,2018-2019,HM,0.0,0.218886156236785,-0.18798659122987,-0.14355079033606
GHC,2018-2019,HC,1.0,0.237912794495248,0.0313572735374299,0.282076999274943
GLC,2018-2019,LC,0.0,0.265707381418226,-0.0185239171418199,0.060746609704526
HHC,2017-2018,HC,1.0,0.319079114369723,0.0465362126089102,0.112401521953076
D7,2017-2018,HC,1.0,0.289314014809594,0.080920656910885,-0.0462431326931
GLC,2017-2018,LC,0.0,0.144977305854151,-0.139451834059449,0.078668720456055
MHC,2019-2020,HC,1.0,0.429222918366517,-0.10488172071902,-0.253095034966369
BLM,2020-2021,LM,0.0,0.111790944974639,0.380669956229089,0.119388912741261
D9,2018-2019,HC,1.0,0.327977457475924,0.130287614789837,0.156581597293882
FHC,2017-2018,HC,1.0,0.176150621678806,0.0288036328763079,0.210945626126678
GLC,2017-2018,LC,0.0,0.162428197671846,0.0905156403068701,0.487809249044152
NLC,2020-2021,LC,0.0,0.202127585258461,-0.213038348486043,-0.162433355945021
FLC,2020-2021,LC,0.0,0.0736917081832786,0.173378495897698,0.0747605950308064
BLC,2017-2018,LC,0.0,0.321096584926275,-0.30501438679472,-0.138064416593001
OHC,2017-2018,HC,1.0,0.220207180941251,-0.28096225080583,-0.140180612075833
SHC,2020-2021,HC,1.0,0.19897684096955,0.12287722054107,0.100317071039786
NLC,2019-2020,LC,0.0,0.462300949189303,-0.0682107029228279,-0.253271611717503
HHC,2018-2019,HC,1.0,0.229954459509115,-0.214417261413842,0.089648212872986
B1,2018-2019,HC,1.0,0.210094358117908,-0.00782263959701002,0.028624197193333
FLM,2019-2020,LM,0.0,-0.0277410011098849,0.13242747347192,0.18563332100879
BHM,2019-2020,HM,0.0,0.508543205729084,0.33474943959581,-0.48611831990615
GHC,2018-2019,HC,1.0,0.294280444421261,-0.016342344080431,-0.141110082743526
MLC,2017-2018,LC,0.0,0.252301807926955,0.229002819776383,-0.100678121350567
MLC,2018-2019,LC,0.0,0.494580100042163,-0.04261739955954,-0.118875233108501
NHM,2018-2019,HM,0.0,0.292183461830463,0.16934224614095,0.149328949445719
OHC,2020-2021,HC,1.0,0.19904436860848,-0.0546741678445499,-0.121144864940074
SHM,2018-2019,HM,0.0,0.171121938593016,0.159761199940605,-0.202651048367454
MHC,2020-2021,HC,1.0,0.362039964564445,-0.15072407546961,-0.29745275563772
MHC,2019-2020,HC,1.0,0.166297961323459,0.26966370778363,0.00546768440776199
F1,2019-2020,HC,1.0,0.500390728295476,0.03634099407818,-0.279074423362719
OLC,2017-2018,LC,0.0,0.130563592585598,-0.185807084715587,0.170542447127567
ALC,2017-2018,LC,0.0,0.335670485221941,-0.12353195822708,-0.223679698264988
MHM,2017-2018,HM,0.0,0.419079324970067,0.0447008721265759,-0.120066103130568
MLC,2017-2018,LC,0.0,0.264939209417668,-0.240776644975167,0.02640330196915
SLM,2020-2021,LM,0.0,0.537654931943348,-0.235599816177727,-0.547159901221414
THM,2019-2020,HM,0.0,0.0604162200514626,-0.06752075743563,0.0364549144832769
ALM,2017-2018,LM,0.0,0.391065016728218,-0.191604530318666,-0.015656847811941
AHM,2020-2021,HM,0.0,0.0945378576903795,0.148298726931843,-0.0275422636111453
OLC,2017-2018,LC,0.0,0.323113094954118,0.133470871200409,0.050428534950682
DHM,2018-2019,HM,0.0,0.689210980656333,0.194357045347034,-0.461740776801138
JLM,2019-2020,LM,0.0,0.18658149647652,-0.156244674026792,0.119429838327341
BLC,2020-2021,LC,0.0,0.147792966491065,0.139615284921396,-0.012245870963452
FLC,2019-2020,LC,0.0,0.163224513768998,-0.0345279048396201,0.151139086393538
DHC,2019-2020,HC,1.0,0.0605776908139297,0.27117757044051,0.226010709720475
D8,2019-2020,HC,1.0,0.463654944510485,-0.380377211070328,-0.1657095098532
TLC,2018-2019,LC,0.0,0.223802426203487,0.113495127150208,-0.054928059918788
DHC,2018-2019,HC,1.0,0.230285045041884,-0.12160121121097,0.328434093708085
HHC,2018-2019,HC,1.0,0.395878096787663,0.0375374576821901,0.105745157696986
SLM,2020-2021,LM,0.0,0.265038985223197,0.302763335259752,0.024972312691636
OHC,2019-2020,HC,1.0,0.300440384979733,-0.21407800115481,0.252402478989438
SHM,2017-2018,HM,0.0,0.270280776672006,-0.0963412011559999,-0.019766472925374
GHM,2018-2019,HM,0.0,0.184278983172882,-0.20491515155148,0.065211052888705
HHM,2019-2020,HM,0.0,0.160396303170899,-0.0699948355609901,0.042561269998895
NLC,2017-2018,LC,0.0,0.382039494312517,-0.244902915882967,-0.370811758562274
OLM,2018-2019,LM,0.0,0.419879696968493,-0.0903304927167601,-0.215678064388207
ALM,2020-2021,LM,0.0,0.449208364006344,0.10919492897598,-0.183318834627135
ALM,2020-2021,LM,0.0,0.494420046689429,-0.000819665292610017,-0.251368361761131
D4,2019-2020,HC,1.0,0.38967950105409,-0.147997186297216,-0.186856611461125
FHM,2019-2020,HM,0.0,0.176578450234149,0.2114465707342,0.148352122440829
NLC,2019-2020,LC,0.0,0.337852183603788,0.204044469745716,0.049226031983522
BHC,2020-2021,HC,1.0,0.128841271654819,0.167954126866128,-0.0497561654688663
NHC,2018-2019,HC,1.0,0.189942609929124,-0.030000144509773,-0.085429434012292
AHM,2017-2018,HM,0.0,0.163844097140679,0.22114617371203,0.422881616280669
HHM,2018-2019,HM,0.0,0.274084901731821,-0.122480319658394,-0.205611627829409
D8,2018-2019,HC,1.0,0.535031273440848,-0.477543881592924,-0.153935037631647
D6,2019-2020,HC,1.0,0.772209636018243,-0.300421261877876,-0.455045893684069
DLC,2017-2018,LC,0.0,0.351444722945778,-0.175107490661394,-0.315489970189212
HHM,2017-2018,HM,0.0,0.0603125508404685,0.018594032662511,0.310176233046523
TLC,2017-2018,LC,0.0,0.267177432797345,0.0463430234928701,-0.196653575468035
OHC,2018-2019,HC,1.0,0.0813458619680139,0.329049066952615,0.421766021777563
FLM,2018-2019,LM,0.0,0.138529787854913,0.0884116837170799,0.241050302186183
GLM,2020-2021,LM,0.0,-0.0175382400732362,-0.533818214499881,0.16134240457156
GLM,2017-2018,LM,0.0,0.00177311300830163,0.22023523242676,0.29145622107574
GHM,2020-2021,HM,0.0,0.391151043125393,0.172369784442941,-0.229165283910286
AHM,2018-2019,HM,0.0,0.200897588766517,0.377882665006698,0.081306850181334
OLM,2018-2019,LM,0.0,0.468874414866965,0.19552063762071,0.096273333259159
SHC,2018-2019,HC,1.0,0.377351294216977,0.24241296574315,0.036189142711706
SHC,2017-2018,HC,1.0,0.348538380455654,-0.025869643307006,-0.170088207185017
HHM,2017-2018,HM,0.0,0.436952283262015,-0.16948544086924,0.098004939346785
OLM,2019-2020,LM,0.0,0.244604604448846,-0.194367589678273,-0.057671339906359
HLC,2019-2020,LC,0.0,0.37677415264703,0.177019120848149,-0.278794469204587
F1,2017-2018,HC,1.0,0.15431966630647,-0.222972410869408,0.024977060460636
GHC,2017-2018,HC,1.0,0.119987828701349,-0.0515006022792799,0.241777084276554
D1,2018-2019,HC,1.0,0.282338472284325,-0.03212085360521,0.301830680664957
SHM,2019-2020,HM,0.0,0.383372472451962,-0.142287971314511,-0.276187919305987
OLM,2020-2021,LM,0.0,0.176887407806614,-0.00891273381624702,-0.024271780738605
OLC,2019-2020,LC,0.0,0.164526447835767,0.137593398850554,-0.0951255497263768
GLM,2019-2020,LM,0.0,0.587548869424517,-0.441446362170424,-0.278965486541503
TLC,2020-2021,LC,0.0,0.412513395873203,-0.13677083904857,-0.350877448552716
BHC,2020-2021,HC,1.0,0.120751324909328,0.1001768026443,0.123241902649539
F1,2020-2021,HC,1.0,0.41659712913175,-0.332197860995106,-0.295700086431438
GLC,2018-2019,LC,0.0,0.483455987355012,-0.10281414465969,-0.361881216787255
FHC,2017-2018,HC,1.0,0.299630708219221,-0.06893101280121,0.117899429109191
D8,2018-2019,HC,1.0,0.292754092344774,-0.23094066155989,-0.196604682667927
SHM,2020-2021,HM,0.0,0.193503309107373,0.219526045707376,0.057544737040221
AHC,2017-2018,HC,1.0,0.257475753225511,0.421732887757773,-0.231621741038805
JHM,2019-2020,HM,0.0,0.0622387119147565,0.0439054851223071,0.0931997151872755
JHM,2017-2018,HM,0.0,0.0941132434933518,0.13062519005932,0.481505622892647
AHC,2019-2020,HC,1.0,0.175021864509052,-0.0167962736631799,0.07058653013937
OLM,2017-2018,LM,0.0,0.234971464523773,0.058869532333237,-0.025069672702073
NHM,2018-2019,HM,0.0,0.179703276588381,0.17628494158855,-0.21323524037554
MLC,2019-2020,LC,0.0,0.375205236575758,0.187135904942586,-0.233978392790979
HHM,2019-2020,HM,0.0,0.38096855396439,-0.284776280266547,0.014633457482368
MHM,2019-2020,HM,0.0,0.165226189528597,-0.10893811189221,0.140347265227526
D9,2018-2019,HC,1.0,0.468047417781223,-0.140210053093102,-0.259991795736797
OLM,2020-2021,LM,0.0,0.130338149838674,0.050489069868681,0.243731183208433
HHM,2020-2021,HM,0.0,0.17056088132684,0.158026027391075,0.14056733416424
THC,2018-2019,HC,1.0,0.0218377458828072,-0.31135846586682,0.344327286352099
OLM,2018-2019,LM,0.0,0.178001569684426,-0.01126275316704,-0.19454818949456
SHM,2017-2018,HM,0.0,0.198473528009876,-0.108773804471613,0.311172484539845
D9,2018-2019,HC,1.0,0.148978757537124,-0.091071589011591,0.048013629034857
JLM,2017-2018,LM,0.0,0.351448820496301,-0.169181052820237,-0.193598755282261
SHM,2018-2019,HM,0.0,0.257542465436003,0.0649799370718902,-0.013778946566425
D4,2017-2018,HC,1.0,0.519058002230504,-0.49464613127292,-0.229171318984388
D4,2020-2021,HC,1.0,0.142746477699182,0.012472765437193,-0.147183635665997
THM,2019-2020,HM,0.0,0.35437979698141,-0.14745772610172,0.084480081026533
AHC,2019-2020,HC,1.0,0.0883834797024208,0.1703867007398,0.326543676604452
TLM,2020-2021,LM,0.0,0.168956321816585,-0.0176872877930979,-0.024488345976182
DLM,2020-2021,LM,0.0,0.231306632662363,-0.11482088540107,-0.011741436518354
MHM,2018-2019,HM,0.0,0.367436309900943,-0.0111830427866391,-0.189260277381732
OHM,2017-2018,HM,0.0,0.168250051341617,-0.347412307451551,0.155763366692986
JHM,2019-2020,HM,0.0,-0.013481972283785299,0.0116487046903899,0.322978251397293
NLM,2017-2018,LM,0.0,0.182431956953194,-0.125973787813794,0.069291367175876
BHC,2018-2019,HC,1.0,0.269776777022865,0.00371464380753994,0.429158437828719
JHC,2019-2020,HC,1.0,0.257317230047392,-0.171850615213471,-0.206321982305107
D1,2019-2020,HC,1.0,0.391856863690537,-0.21955338354915,-0.213623989092789
D9,2018-2019,HC,1.0,0.11704882885953,0.0161885661473431,0.276235298290574
NLM,2019-2020,LM,0.0,0.0679197751914917,-0.0464484967072201,0.327992476529086
OLM,2017-2018,LM,0.0,0.359951019879593,0.112527722020514,-0.123362643019741
D8,2018-2019,HC,1.0,0.397564886164212,0.0134421173320001,-0.118761441689246
NHM,2018-2019,HM,0.0,0.153491207977509,0.173044916512291,0.17662815132657
SHM,2020-2021,HM,0.0,0.338170049104378,-0.1498810158596,-0.183113221437809
GHC,2018-2019,HC,1.0,0.353496382016818,0.217509522216824,-0.174252472272885
HLC,2018-2019,LC,0.0,0.474773087289441,-0.04540151163465,-0.45357845112422
SLC,2018-2019,LC,0.0,0.117717327480453,0.11911088155901,0.082935958466288
MHC,2020-2021,HC,1.0,0.0075739997347275,0.0262613365759751,0.347602909997748
D1,2017-2018,HC,1.0,0.711864694056405,-0.64193310343451,-0.552149734819015
OLM,2017-2018,LM,0.0,0.0767515042924769,0.273079012774078,0.336672023781782
OHC,2019-2020,HC,1.0,0.0967433899798904,0.171493798225779,0.312960393279096
FLC,2020-2021,LC,0.0,0.562162906240833,-0.1700786311496,-0.21434437026271
SHM,2017-2018,HM,0.0,0.335817507144401,-0.45574174099993,-0.169715903872673
NLC,2019-2020,LC,0.0,0.249039351614117,-0.0226945016361699,-0.087089354541571
OHC,2019-2020,HC,1.0,0.31679669504,-0.466845511761497,-0.174324980242591
D9,2017-2018,HC,1.0,0.166383697840003,-0.104216545911069,0.203071693810238
MHC,2020-2021,HC,1.0,0.227002409017506,0.07442898706659,-0.039506533718772
GLM,2018-2019,LM,0.0,0.218914269375506,-0.0815907962920219,0.092800383476603
GLC,2018-2019,LC,0.0,0.114786842433744,-0.12552899470205,0.039561195908485
NHC,2020-2021,HC,1.0,0.0700152088577799,0.243232168099326,-0.0522290027254164
D8,2020-2021,HC,1.0,0.159808825718174,-0.0832199615153238,-0.147977351824725
JHC,2020-2021,HC,1.0,0.245636374174588,-0.179736805087984,-0.181370414654766
D8,2020-2021,HC,1.0,0.206423302420019,-0.0278861115536481,0.047887921726065
MHC,2017-2018,HC,1.0,0.0938423379518001,0.0973996389003939,0.275599598913913
JLC,2018-2019,LC,0.0,0.20396436982003,0.0307209806937802,0.239923010355476
NHM,2017-2018,HM,0.0,0.186346965500666,-0.29695676639838,-0.142641573955977
MHC,2017-2018,HC,1.0,0.354193096882364,-0.051354660315225,-0.08484015401441
AHM,2018-2019,HM,0.0,0.287016974776256,0.2153198452381,-0.058687753363137
THM,2017-2018,HM,0.0,-0.00314946088287416,-0.0722238561915001,0.417258402170221
D4,2017-2018,HC,1.0,0.00272246486816341,0.317597083480128,0.248250409911427
D8,2019-2020,HC,1.0,0.238947743596425,-0.0716149257427798,0.175231365234759
MHM,2017-2018,HM,0.0,0.337061226533717,0.255875831379632,-0.205457319253704
GHC,2020-2021,HC,1.0,0.111146947478728,-0.031472330834945,0.242404161795077
GHC,2020-2021,HC,1.0,0.182143269934081,0.272517559902565,0.057241683198692
JLC,2020-2021,LC,0.0,0.321690667877146,0.206637432322974,0.03766593658387
OLM,2017-2018,LM,0.0,0.34608571640224,0.077326957632272,-0.18031132881326
D5,2017-2018,HC,1.0,0.139536789327081,0.059254299432289,0.177660805144806
